actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
545,PT08M11.00S,2021-12-20T01:02:26.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612757,84,84,2021-12-20T01:02:52Z,5240000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M11.00S,2021-12-20T01:02:26.0Z,4,REGULAR,substitution,in,[],203081,,,1610612757,84,84,2021-12-20T01:02:52Z,5250000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M11.00S,2021-12-20T01:02:26.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,84,84,2021-12-20T01:02:52Z,5260000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M00.00S,2021-12-20T01:03:00.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,23.209592641261498,86.76470588235294,1610612757,84,84,2021-12-20T01:03:06Z,5270000,-184.0,166.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
549,PT08M00.00S,2021-12-20T01:03:00.9Z,4,REGULAR,rebound,offensive,[],1629642,,,1610612757,84,84,2021-12-20T01:08:10Z,5280000,,,0,,N. Little REBOUND (Off:3 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,548.0,6.0,3.0,3.0,,,
571,PT07M59.00S,2021-12-20T01:03:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629642,8.09789750328515,51.71568627450981,1610612757,84,84,2021-12-20T01:16:45Z,5285000,-9.0,24.0,1,left,MISS N. Little tip Layup,[1629642],1610612757.0,POR,tip,,,Little,N. Little,,,,,2.51,Missed,,,,,,,,,,,,,,,,,,,
572,PT07M58.00S,2021-12-20T01:03:05.0Z,4,REGULAR,rebound,offensive,[],1629642,,,1610612757,84,84,2021-12-20T01:16:45Z,5287500,,,0,,N. Little REBOUND (Off:4 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,571.0,7.0,3.0,4.0,,,
550,PT07M56.00S,2021-12-20T01:03:07.1Z,4,REGULAR,turnover,lost ball,[],1629642,,,1610612757,84,84,2021-12-20T01:17:03Z,5290000,,,0,,N. Little lost ball TURNOVER (1 TO),"[1629642, 203937]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,,,,,
551,PT07M56.00S,2021-12-20T01:03:07.1Z,4,REGULAR,steal,,[],203937,,,1610612763,84,84,2021-12-20T01:03:09Z,5300000,,,0,,K. Anderson STEAL (4 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M37.00S,2021-12-20T01:03:23.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,66.70499342969777,52.450980392156865,1610612763,84,84,2021-12-20T01:03:28Z,5310000,12.0,260.0,1,right,MISS D. Melton 26' step back 3PT,[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
553,PT07M35.00S,2021-12-20T01:03:25.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,84,84,2021-12-20T01:03:28Z,5320000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,552.0,6.0,5.0,1.0,,,
554,PT07M20.00S,2021-12-20T01:03:40.7Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,84,84,2021-12-20T01:03:45Z,5330000,,,0,,D. Lillard bad pass TURNOVER (4 TO),"[203081, 1628415]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,4.0,Brooks,1628415.0,,,,,,,
555,PT07M20.00S,2021-12-20T01:03:40.7Z,4,REGULAR,steal,,[],1628415,,,1610612763,84,84,2021-12-20T01:03:43Z,5340000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M20.00S,2021-12-20T01:03:47.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,84,84,2021-12-20T01:03:47Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M07.00S,2021-12-20T01:04:08.1Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612763,84,84,2021-12-20T01:04:19Z,5360000,,,0,,N. Little shooting personal FOUL (3 PF) (Brooks 2 FT),"[1629642, 1628415]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,200832.0,3.0,0.0,Brooks,1628415.0,,,,,,,,,,
559,PT07M07.00S,2021-12-20T01:04:33.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612763,85,84,2021-12-20T01:04:33Z,5380000,,,0,,D. Brooks Free Throw 1 of 2 (28 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
560,PT07M07.00S,2021-12-20T01:04:47.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612763,86,84,2021-12-20T01:04:47Z,5390000,,,0,,D. Brooks Free Throw 2 of 2 (29 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
561,PT06M52.00S,2021-12-20T01:05:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,6.389618922470433,47.549019607843135,1610612757,86,86,2021-12-20T01:05:09Z,5400000,12.0,8.0,1,left,R. Covington driving reverse Layup (13 PTS) (D. Lillard 3 AST),"[203496, 203081]",1610612757.0,POR,driving reverse,,,Covington,R. Covington,,,,,1.45,Made,13.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,,
563,PT06M35.00S,2021-12-20T01:05:22.0Z,4,REGULAR,3pt,Jump Shot,[],203937,72.35545335085413,19.607843137254903,1610612763,86,86,2021-12-20T01:05:27Z,5420000,-152.0,207.0,1,right,MISS K. Anderson 25' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
564,PT06M30.00S,2021-12-20T01:05:27.0Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,86,86,2021-12-20T01:05:27Z,5430000,,,0,,N. Little REBOUND (Off:4 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,563.0,8.0,4.0,4.0,,,
565,PT06M14.00S,2021-12-20T01:05:44.2Z,4,REGULAR,2pt,Jump Shot,[],1629642,17.95335085413929,67.15686274509804,1610612757,86,88,2021-12-20T01:05:46Z,5440000,-86.0,116.0,1,left,N. Little 14' pullup Jump Shot (10 PTS),[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,14.45,Made,10.0,,,,,,,,,,,,,,,,,,
566,PT06M14.00S,2021-12-20T01:05:53.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,86,88,2021-12-20T01:05:53Z,5450000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M14.00S,2021-12-20T01:07:39.4Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,86,88,2021-12-20T01:08:20Z,5460000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M14.00S,2021-12-20T01:07:39.4Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,86,88,2021-12-20T01:08:20Z,5470000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M14.00S,2021-12-20T01:07:39.4Z,4,REGULAR,substitution,in,[],203500,,,1610612763,86,88,2021-12-20T01:08:20Z,5480000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M14.00S,2021-12-20T01:07:39.4Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,86,88,2021-12-20T01:08:20Z,5490000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M02.00S,2021-12-20T01:08:49.6Z,4,REGULAR,3pt,Jump Shot,[],1628415,90.3580814717477,3.1862745098039214,1610612763,89,88,2021-12-20T01:08:53Z,5500000,-234.0,38.0,1,right,D. Brooks 3PT  (32 PTS) (S. Adams 2 AST),"[1628415, 203500]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,23.72,Made,32.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,,
577,PT05M48.00S,2021-12-20T01:09:18.9Z,4,REGULAR,foul,offensive,[],1626181,,,1610612757,89,88,2021-12-20T01:09:34Z,5540000,,,0,,N. Powell offensive FOUL (3 PF),"[1626181, 203500]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,200832.0,3.0,0.0,Adams,203500.0,,,,,,,,,,
579,PT05M48.00S,2021-12-20T01:09:18.9Z,4,REGULAR,turnover,offensive foul,[],1626181,,,1610612757,89,88,2021-12-20T01:09:34Z,5560000,,,0,,N. Powell offensive foul TURNOVER (5 TO),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,203591.0,,,,,5.0,,,,,,,,,
580,PT05M48.00S,2021-12-20T01:09:28.3Z,4,REGULAR,substitution,out,[],1626204,,,1610612763,89,88,2021-12-20T01:09:30Z,5570000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M48.00S,2021-12-20T01:09:28.3Z,4,REGULAR,substitution,in,[],203994,,,1610612763,89,88,2021-12-20T01:09:30Z,5580000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M32.00S,2021-12-20T01:09:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203937,92.06636005256242,54.90196078431373,1610612763,89,88,2021-12-20T01:09:44Z,5590000,25.0,22.0,1,right,MISS K. Anderson driving Layup,[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
583,PT05M28.00S,2021-12-20T01:09:43.5Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,89,88,2021-12-20T01:09:44Z,5600000,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,582.0,3.0,3.0,0.0,,,
584,PT05M14.00S,2021-12-20T01:09:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.966491458607096,52.69607843137255,1610612757,89,90,2021-12-20T01:10:01Z,5610000,-13.0,22.0,1,left,D. Lillard driving finger roll Layup (28 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,2.62,Made,28.0,,,,,,,,,,,,,,,,,,
585,PT04M56.00S,2021-12-20T01:10:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.14651773981603,46.568627450980394,1610612763,91,90,2021-12-20T01:10:21Z,5620000,-17.0,31.0,1,right,D. Brooks driving finger roll Layup (34 PTS) (S. Adams 3 AST),"[1628415, 203500]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,3.52,Made,34.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,,
587,PT04M30.00S,2021-12-20T01:10:46.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,91,90,2021-12-20T01:10:52Z,5640000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,,,
588,PT04M30.00S,2021-12-20T01:10:48.0Z,4,REGULAR,substitution,out,[],203937,,,1610612763,91,90,2021-12-20T01:11:03Z,5650000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M30.00S,2021-12-20T01:10:48.0Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,91,90,2021-12-20T01:11:03Z,5660000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M16.00S,2021-12-20T01:11:12.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,73.27529566360053,8.823529411764707,1610612763,91,90,2021-12-20T01:11:24Z,5670000,-206.0,199.0,1,right,MISS D. Brooks 28' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,28.61,Missed,,,,,,,,,,,,,,,,,,,
591,PT04M13.00S,2021-12-20T01:11:15.0Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,91,90,2021-12-20T01:11:15Z,5680000,,,0,,R. Covington REBOUND (Off:1 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,590.0,7.0,6.0,1.0,,,
592,PT04M02.00S,2021-12-20T01:11:26.5Z,4,REGULAR,3pt,Jump Shot,[],203081,33.327858081471746,45.83333333333333,1610612757,91,93,2021-12-20T01:12:17Z,5690000,21.0,261.0,1,left,D. Lillard 26' 3PT pullup (31 PTS) (N. Powell 4 AST),"[203081, 1626181]",1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,26.16,Made,31.0,N. Powell,1626181.0,4.0,,,,,,,,,,,,,,,
594,PT04M02.00S,2021-12-20T01:11:31.0Z,4,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612757,91,93,2021-12-20T01:11:54Z,5710000,,,0,,D. Brooks shooting personal FOUL (3 PF) (Lillard 1 FT),"[1628415, 203081]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,203591.0,3.0,0.0,Lillard,203081.0,,,,,,,,,,
596,PT04M02.00S,2021-12-20T01:12:07.3Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,91,94,2021-12-20T01:12:07Z,5730000,,,0,,D. Lillard Free Throw 1 of 1 (32 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
597,PT03M48.00S,2021-12-20T01:12:24.3Z,4,REGULAR,foul,personal,['2freethrow'],203081,,,1610612763,91,94,2021-12-20T01:12:52Z,5740000,,,0,,D. Lillard shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[203081, 1628991]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,,,,,,,203591.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
599,PT03M48.00S,2021-12-20T01:12:53.6Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,92,94,2021-12-20T01:12:53Z,5760000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
600,PT03M48.00S,2021-12-20T01:12:54.8Z,4,REGULAR,substitution,out,[],1629001,,,1610612763,92,94,2021-12-20T01:13:06Z,5770000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M48.00S,2021-12-20T01:12:54.8Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,92,94,2021-12-20T01:13:06Z,5780000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M48.00S,2021-12-20T01:13:11.2Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,92,94,2021-12-20T01:13:11Z,5790000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
603,PT03M46.00S,2021-12-20T01:13:12.6Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,92,94,2021-12-20T01:13:12Z,5800000,,,0,,R. Covington REBOUND (Off:1 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,602.0,8.0,7.0,1.0,,,
604,PT03M29.00S,2021-12-20T01:13:29.5Z,4,REGULAR,3pt,Jump Shot,[],203081,39.50394218134034,24.264705882352942,1610612757,92,94,2021-12-20T01:13:36Z,5810000,129.0,319.0,1,left,MISS D. Lillard 34' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,34.38,Missed,,,,,,,,,,,,,,,,,,,
605,PT03M25.00S,2021-12-20T01:13:33.5Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,92,94,2021-12-20T01:13:36Z,5820000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,604.0,1.0,1.0,0.0,,,
606,PT03M14.00S,2021-12-20T01:13:45.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,83.26215505913272,38.48039215686275,1610612763,92,94,2021-12-20T01:13:50Z,5830000,-58.0,105.0,1,right,MISS D. Brooks 11' driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
607,PT03M11.00S,2021-12-20T01:13:48.1Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,92,94,2021-12-20T01:13:50Z,5840000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,606.0,2.0,1.0,1.0,,,
608,PT03M09.00S,2021-12-20T01:13:50.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,69.72733245729303,24.754901960784316,1610612763,92,94,2021-12-20T01:13:54Z,5850000,-126.0,232.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
609,PT03M06.00S,2021-12-20T01:13:52.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,92,94,2021-12-20T01:13:52Z,5860000,,,0,,S. Adams REBOUND (Off:4 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,608.0,9.0,5.0,4.0,,,
610,PT03M05.00S,2021-12-20T01:13:54.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,90.62089356110381,3.431372549019608,1610612763,95,94,2021-12-20T01:13:57Z,5870000,-233.0,36.0,1,right,D. Bane 3PT  (7 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.55,Made,7.0,S. Adams,203500.0,4.0,,,,,,,,,,,,,,,
612,PT03M04.00S,2021-12-20T01:14:09.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,95,94,2021-12-20T01:14:09Z,5890000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M47.00S,2021-12-20T01:17:14.7Z,4,REGULAR,3pt,Jump Shot,[],1626181,23.47240473061761,10.53921568627451,1610612757,95,97,2021-12-20T01:17:18Z,5900000,197.0,168.0,1,left,N. Powell 25' 3PT  (24 PTS) (D. Lillard 4 AST),"[1626181, 203081]",1610612757.0,POR,,,,Powell,N. Powell,,,,,25.92,Made,24.0,D. Lillard,203081.0,4.0,,,,,,,,,,,,,,,
615,PT02M26.00S,2021-12-20T01:17:37.9Z,4,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,95,97,2021-12-20T01:17:43Z,5920000,,,0,,J. Jackson Jr. lost ball out-of-bounds TURNOVER (2 TO),[1628991],1610612763.0,MEM,lost ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,200832.0,,,,,2.0,,,,,,,,,
616,PT02M02.00S,2021-12-20T01:18:08.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203081,7.30946123521682,75.0,1610612757,95,97,2021-12-20T01:18:13Z,5930000,-125.0,16.0,1,left,MISS D. Lillard 12' turnaround fadeaway Shot,[203081],1610612757.0,POR,turnaround fadeaway,,,Lillard,D. Lillard,,,,,12.6,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M00.00S,2021-12-20T01:18:10.6Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,95,97,2021-12-20T01:18:13Z,5940000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,616.0,10.0,9.0,1.0,,,
618,PT01M53.00S,2021-12-20T01:18:52.4Z,4,REGULAR,jumpball,recovered,[],1630217,,,1610612757,95,97,2021-12-20T01:18:52Z,5950000,,,0,,Jump Ball S. Adams vs. D. Lillard: Tip to D. Bane,"[1630217, 203500, 203081]",1610612763.0,MEM,heldball,D. Bane,1630217.0,Bane,D. Bane,Adams,203500.0,Lillard,203081.0,,,,,,,,,,,,,,,,,,,,,
621,PT01M53.00S,2021-12-20T01:18:52.4Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612757,95,97,2021-12-20T01:18:52Z,5980000,,,0,,D. Lillard lost ball TURNOVER (5 TO),"[203081, 203500]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,5.0,Adams,203500.0,,,,,,,
622,PT01M53.00S,2021-12-20T01:18:52.4Z,4,REGULAR,steal,,[],203500,,,1610612763,95,97,2021-12-20T01:18:52Z,5990000,,,0,,S. Adams STEAL (3 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M52.00S,2021-12-20T01:18:54.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630217,92.85479632063075,49.50980392156863,1610612763,97,97,2021-12-20T01:19:11Z,6000000,-2.0,15.0,1,right,D. Bane running DUNK (9 PTS) (S. Adams 5 AST),"[1630217, 203500]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,1.49,Made,9.0,S. Adams,203500.0,5.0,,,,,,,,,,,,,,,
625,PT01M27.00S,2021-12-20T01:19:21.6Z,4,REGULAR,3pt,Jump Shot,[],203081,36.35019710906702,67.64705882352942,1610612757,97,97,2021-12-20T01:19:30Z,6020000,-88.0,289.0,1,left,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,30.24,Missed,,,,,,,,,,,,,,,,,,,
626,PT01M25.00S,2021-12-20T01:19:23.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,97,97,2021-12-20T01:19:30Z,6030000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,625.0,,,,,,
627,PT01M25.00S,2021-12-20T01:19:28.6Z,4,REGULAR,foul,personal,[],1628991,,,1610612757,97,97,2021-12-20T01:19:53Z,6040000,,,0,,J. Jackson Jr. loose ball personal FOUL (6 PF),"[1628991, 1629642]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,200832.0,6.0,1.0,Little,1629642.0,,,,,,,,,,
629,PT01M25.00S,2021-12-20T01:19:42.4Z,4,REGULAR,substitution,out,[],1628991,,,1610612757,97,97,2021-12-20T01:19:47Z,6060000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M25.00S,2021-12-20T01:19:42.4Z,4,REGULAR,substitution,in,[],203937,,,1610612757,97,97,2021-12-20T01:19:47Z,6070000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M15.00S,2021-12-20T01:20:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,6.783837056504599,46.81372549019608,1610612757,97,97,2021-12-20T01:20:16Z,6080000,16.0,11.0,1,left,MISS J. Nurkic cutting Layup,[203994],1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.95,Missed,,,,,,,,,,,,,,,,,,,
632,PT01M15.00S,2021-12-20T01:20:04.3Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,97,97,2021-12-20T01:20:16Z,6090000,,,0,,J. Nurkic REBOUND (Off:2 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,631.0,11.0,9.0,2.0,,,
633,PT01M14.00S,2021-12-20T01:20:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,5.590000152587891,50.0,1610612757,97,99,2021-12-20T01:20:06Z,6100000,0.0,0.0,1,left,J. Nurkic tip Layup (9 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,,
634,PT00M56.30S,2021-12-20T01:20:24.7Z,4,REGULAR,3pt,Jump Shot,[],1628415,71.43561103810775,14.215686274509803,1610612763,97,99,2021-12-20T01:20:28Z,6110000,-179.0,216.0,1,right,MISS D. Brooks 28' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,,
635,PT00M53.40S,2021-12-20T01:20:27.6Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,97,99,2021-12-20T01:20:28Z,6120000,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,634.0,4.0,4.0,0.0,,,
