actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
546,PT00M00.00S,2022-01-07T02:52:53.3Z,3,REGULAR,period,end,[],0,,,1610612763,90,68,2022-01-07T02:52:53Z,5390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2022-01-07T02:54:07.0Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,90,68,2022-01-07T02:55:05Z,5400000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-01-07T02:54:07.0Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,90,68,2022-01-07T02:55:05Z,5410000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-01-07T02:54:07.0Z,4,REGULAR,substitution,out,['startperiod'],1630568,,,1610612763,90,68,2022-01-07T02:55:05Z,5420000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-01-07T02:54:07.0Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,90,68,2022-01-07T02:55:05Z,5430000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-01-07T02:54:07.0Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,90,68,2022-01-07T02:55:05Z,5440000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-01-07T02:54:07.0Z,4,REGULAR,substitution,in,['startperiod'],1630191,,,1610612763,90,68,2022-01-07T02:55:05Z,5450000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-01-07T02:55:14.2Z,4,REGULAR,period,start,[],0,,,1610612763,90,68,2022-01-07T02:55:14Z,5460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M51.00S,2022-01-07T02:55:22.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.31340341655716,37.99019607843137,1610612763,92,68,2022-01-07T02:55:27Z,5470000,-60.0,95.0,1,right,B. Clarke 11' driving floating Jump Shot (9 PTS),[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,,11.24,Made,9.0,,,,,,,,,,,,,,,,,
556,PT11M31.00S,2022-01-07T02:55:41.7Z,4,REGULAR,3pt,Jump Shot,[],1628367,28.728646517739815,18.137254901960784,1610612765,92,68,2022-01-07T02:55:47Z,5490000,159.0,218.0,1,left,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
557,PT11M30.00S,2022-01-07T02:55:42.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,92,68,2022-01-07T02:55:47Z,5500000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,,
558,PT11M30.00S,2022-01-07T02:55:47.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,92,68,2022-01-07T02:55:47Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT11M17.00S,2022-01-07T02:56:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,81.42247043363994,52.20588235294118,1610612763,92,68,2022-01-07T02:56:09Z,5520000,11.0,122.0,1,right,MISS D. Brooks 12' floating Shot,[1628415],1610612763.0,MEM,floating,,,Brooks,D. Brooks,,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,
560,PT11M14.00S,2022-01-07T02:56:08.7Z,4,REGULAR,rebound,offensive,[],1628415,,,1610612763,92,68,2022-01-07T02:56:09Z,5530000,,,0,,D. Brooks REBOUND (Off:2 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,559.0,2.0,0.0,2.0,,,,,,,
561,PT11M14.00S,2022-01-07T02:56:08.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628415,94.40999984741211,50.0,1610612763,92,68,2022-01-07T02:56:11Z,5540000,0.0,0.0,1,right,MISS D. Brooks tip Layup,[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
562,PT11M14.00S,2022-01-07T02:56:08.5Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,92,68,2022-01-07T02:56:11Z,5550000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,561.0,2.0,1.0,1.0,,,,,,,
563,PT11M11.00S,2022-01-07T02:56:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,94,68,2022-01-07T02:56:11Z,5560000,0.0,0.0,1,right,B. Clarke tip Layup (11 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,
564,PT11M02.00S,2022-01-07T02:56:20.4Z,4,REGULAR,3pt,Jump Shot,[],203585,8.09789750328515,2.696078431372549,1610612765,94,68,2022-01-07T02:56:27Z,5570000,237.0,24.0,1,left,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,
565,PT11M02.00S,2022-01-07T02:56:20.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,94,68,2022-01-07T02:56:27Z,5580000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,
566,PT10M59.00S,2022-01-07T02:56:28.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,94,68,2022-01-07T02:56:28Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M46.00S,2022-01-07T02:56:46.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.7365308804205,38.72549019607843,1610612763,96,68,2022-01-07T02:56:49Z,5600000,-56.0,110.0,1,right,T. Jones 12' driving floating Jump Shot (14 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,12.34,Made,14.0,,,,,,,,,,,,,,,,,
568,PT10M35.00S,2022-01-07T02:56:57.7Z,4,REGULAR,3pt,Jump Shot,[],1628367,28.203022339027594,22.794117647058822,1610612765,96,68,2022-01-07T02:57:02Z,5610000,136.0,213.0,1,left,MISS J. Jackson 25' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
569,PT10M32.00S,2022-01-07T02:57:01.0Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,96,68,2022-01-07T02:57:01Z,5620000,,,0,,I. Stewart REBOUND (Off:4 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,568.0,7.0,3.0,4.0,,,,,,,
570,PT10M31.00S,2022-01-07T02:57:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,8.754927726675426,49.26470588235294,1610612765,96,70,2022-01-07T02:57:05Z,5630000,4.0,30.0,1,left,I. Stewart putback Layup (6 PTS),[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,,3.0,Made,6.0,,,,,,,,,,,,,,,,,
571,PT10M11.00S,2022-01-07T02:57:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629681,92.85479632063075,53.92156862745098,1610612763,96,70,2022-01-07T02:57:28Z,5640000,20.0,15.0,1,right,MISS K. Tillie driving Layup - blocked,"[1629681, 1630191]",1610612763.0,MEM,driving,,,Tillie,K. Tillie,,,,,,2.45,Missed,,,,,,,,,,,,Stewart,1630191.0,,,,,
572,PT10M11.00S,2022-01-07T02:57:22.7Z,4,REGULAR,block,,[],1630191,,,1610612763,96,70,2022-01-07T02:57:26Z,5650000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT10M11.00S,2022-01-07T02:57:22.7Z,4,REGULAR,rebound,offensive,[],1629681,,,1610612763,96,70,2022-01-07T03:03:07Z,5660000,,,0,,K. Tillie REBOUND (Off:2 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,571.0,3.0,1.0,2.0,,,,,,,
574,PT10M11.00S,2022-01-07T02:57:29.1Z,4,REGULAR,turnover,traveling,[],1628991,,,1610612763,96,70,2022-01-07T02:57:33Z,5670000,,,0,,J. Jackson Jr. traveling TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,203177.0,,,,,,,1.0,,,,,,,,,,,,,
575,PT10M11.00S,2022-01-07T02:57:32.4Z,4,REGULAR,substitution,out,[],1628367,,,1610612765,96,70,2022-01-07T02:57:36Z,5680000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M11.00S,2022-01-07T02:57:32.4Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,96,70,2022-01-07T02:57:36Z,5690000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT10M11.00S,2022-01-07T02:57:32.4Z,4,REGULAR,substitution,out,[],1630240,,,1610612765,96,70,2022-01-07T02:57:41Z,5700000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT10M11.00S,2022-01-07T02:57:32.4Z,4,REGULAR,substitution,in,[],1630165,,,1610612765,96,70,2022-01-07T02:57:41Z,5710000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M58.00S,2022-01-07T02:57:59.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,9.937582128777924,56.61764705882353,1610612765,96,72,2022-01-07T02:58:03Z,5720000,-33.0,41.0,1,left,T. Lyles driving finger roll Layup (10 PTS),[1626168],1610612765.0,DET,driving finger roll,,,Lyles,T. Lyles,,,,,,5.26,Made,10.0,,,,,,,,,,,,,,,,,
580,PT09M45.00S,2022-01-07T02:58:12.4Z,4,REGULAR,3pt,Jump Shot,[],1629681,91.01511169513797,94.6078431372549,1610612763,96,72,2022-01-07T02:58:16Z,5730000,223.0,32.0,1,right,MISS K. Tillie 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,
581,PT09M42.00S,2022-01-07T02:58:15.4Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,96,72,2022-01-07T02:58:16Z,5740000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,580.0,6.0,5.0,1.0,,,,,,,
582,PT09M34.00S,2022-01-07T02:58:23.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,12.697109067017081,50.49019607843137,1610612765,96,74,2022-01-07T02:58:28Z,5750000,-2.0,67.0,1,left,R. McGruder 6' driving floating Jump Shot (7 PTS) (K. Hayes 2 AST),"[203585, 1630165]",1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,,6.69,Made,7.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
584,PT09M14.00S,2022-01-07T02:58:43.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,89.30683311432325,38.72549019607843,1610612763,96,74,2022-01-07T02:58:50Z,5770000,-56.0,48.0,1,right,MISS T. Jones 7' driving floating bank Shot,[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,,7.41,Missed,,,,,,,,,,,,,,,,,,
585,PT09M10.00S,2022-01-07T02:58:47.0Z,4,REGULAR,rebound,offensive,[],1629681,,,1610612763,96,74,2022-01-07T02:58:47Z,5780000,,,0,,K. Tillie REBOUND (Off:3 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,584.0,4.0,1.0,3.0,,,,,,,
586,PT09M10.00S,2022-01-07T02:58:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629681,94.40999984741211,50.0,1610612763,98,74,2022-01-07T02:58:47Z,5790000,0.0,0.0,1,right,K. Tillie tip Layup (5 PTS),[1629681],1610612763.0,MEM,tip,,,Tillie,K. Tillie,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
587,PT08M52.00S,2022-01-07T02:59:05.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,8.623521681997373,37.745098039215684,1610612765,98,74,2022-01-07T02:59:09Z,5800000,61.0,29.0,1,left,MISS C. Cunningham 6' driving floating Shot - blocked,"[1630595, 1628415]",1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,6.76,Missed,,,,,,,,,,,,Brooks,1628415.0,,,,,
588,PT08M52.00S,2022-01-07T02:59:05.2Z,4,REGULAR,block,,[],1628415,,,1610612765,98,74,2022-01-07T02:59:08Z,5810000,,,0,,D. Brooks BLOCK (2 BLK),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M49.00S,2022-01-07T02:59:08.2Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,98,74,2022-01-07T02:59:09Z,5820000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,587.0,3.0,2.0,1.0,,,,,,,
590,PT08M46.00S,2022-01-07T02:59:10.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,93.64323258869908,48.03921568627451,1610612763,100,74,2022-01-07T02:59:15Z,5830000,-10.0,7.0,1,right,D. Brooks running finger roll Layup (16 PTS) (B. Clarke 2 AST),"[1628415, 1629634]",1610612763.0,MEM,running finger roll,,,Brooks,D. Brooks,,,,,,1.22,Made,16.0,B. Clarke,1629634.0,2.0,,,,,,,,,,,,,,
592,PT08M40.00S,2022-01-07T02:59:18.5Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,100,74,2022-01-07T02:59:26Z,5850000,,,0,,K. Hayes bad pass TURNOVER (4 TO),"[1630165, 1629681]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,4.0,Tillie,1629681.0,,,,,,,,,,,
593,PT08M40.00S,2022-01-07T02:59:18.5Z,4,REGULAR,steal,,[],1629681,,,1610612763,100,74,2022-01-07T02:59:20Z,5860000,,,0,,K. Tillie STEAL (1 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M36.00S,2022-01-07T02:59:23.8Z,4,REGULAR,foul,offensive,[],1628415,,,1610612763,100,74,2022-01-07T02:59:32Z,5870000,,,0,,D. Brooks charge offensive FOUL (1 PF),"[1628415, 1626168]",1610612763.0,MEM,charge,,,Brooks,D. Brooks,,,,,1830.0,,,,,,,,,,,,,,,,1.0,0.0,Lyles,1626168.0,
596,PT08M36.00S,2022-01-07T02:59:23.8Z,4,REGULAR,turnover,offensive foul,[],1628415,,,1610612763,100,74,2022-01-07T02:59:23Z,5890000,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,1830.0,,,,,,,1.0,,,,,,,,,,,,,
597,PT08M18.00S,2022-01-07T03:00:03.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203585,12.828515111695138,51.470588235294116,1610612765,100,74,2022-01-07T03:00:09Z,5900000,-7.0,68.0,1,left,MISS R. McGruder 6' floating Shot,[203585],1610612765.0,DET,floating,,,McGruder,R. McGruder,,,,,,6.85,Missed,,,,,,,,,,,,,,,,,,
598,PT08M15.00S,2022-01-07T03:00:06.0Z,4,REGULAR,rebound,defensive,[],1629681,,,1610612763,100,74,2022-01-07T03:00:09Z,5910000,,,0,,K. Tillie REBOUND (Off:3 Def:2),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,597.0,5.0,2.0,3.0,,,,,,,
599,PT08M03.00S,2022-01-07T03:00:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,89.04402102496715,49.754901960784316,1610612763,102,74,2022-01-07T03:00:22Z,5920000,-1.0,50.0,1,right,D. Brooks driving Layup (18 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,5.05,Made,18.0,,,,,,,,,,,,,,,,,
600,PT08M02.00S,2022-01-07T03:00:23.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,102,74,2022-01-07T03:00:23Z,5930000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M02.00S,2022-01-07T03:02:37.3Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,102,74,2022-01-07T03:03:04Z,5940000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M02.00S,2022-01-07T03:02:37.3Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,102,74,2022-01-07T03:03:04Z,5950000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M39.00S,2022-01-07T03:03:36.3Z,4,REGULAR,3pt,Jump Shot,[],1630595,31.61957950065703,65.93137254901961,1610612765,102,74,2022-01-07T03:03:39Z,5960000,-80.0,245.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
604,PT07M36.00S,2022-01-07T03:03:39.3Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,102,74,2022-01-07T03:03:39Z,5970000,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,603.0,4.0,4.0,0.0,,,,,,,
605,PT07M17.00S,2022-01-07T03:03:58.4Z,4,REGULAR,3pt,Jump Shot,[],1628991,70.12155059132719,20.833333333333336,1610612763,105,74,2022-01-07T03:04:02Z,5980000,-146.0,228.0,1,right,J. Jackson Jr. 27' 3PT  (11 PTS) (T. Jones 4 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,27.1,Made,11.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,
607,PT07M02.00S,2022-01-07T03:04:15.3Z,4,REGULAR,foul,personal,[],1629681,,,1610612765,105,74,2022-01-07T03:04:21Z,6000000,,,0,,K. Tillie personal FOUL (2 PF),"[1629681, 1630191]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,203177.0,,,,,,,,,,,,,,,,2.0,0.0,Stewart,1630191.0,
609,PT06M56.00S,2022-01-07T03:04:39.7Z,4,REGULAR,3pt,Jump Shot,[],1630165,31.35676741130092,58.57843137254902,1610612765,105,74,2022-01-07T03:04:43Z,6020000,-43.0,242.0,1,left,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,
610,PT06M54.00S,2022-01-07T03:04:42.0Z,4,REGULAR,rebound,offensive,[],1630595,,,1610612765,105,74,2022-01-07T03:04:42Z,6030000,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,609.0,4.0,3.0,1.0,,,,,,,
611,PT06M52.00S,2022-01-07T03:04:43.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,6.652431011826544,49.50980392156863,1610612765,105,74,2022-01-07T03:04:46Z,6040000,2.0,10.0,1,left,MISS C. Cunningham putback Layup,[1630595],1610612765.0,DET,putback,,,Cunningham,C. Cunningham,,,,,,1.03,Missed,,,,,,,,,,,,,,,,,,
612,PT06M49.00S,2022-01-07T03:04:46.6Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,105,74,2022-01-07T03:04:46Z,6050000,,,0,,D. Brooks REBOUND (Off:2 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,611.0,3.0,1.0,2.0,,,,,,,
613,PT06M42.00S,2022-01-07T03:04:53.6Z,4,REGULAR,3pt,Jump Shot,[],1628991,71.43561103810775,23.774509803921568,1610612763,105,74,2022-01-07T03:04:57Z,6060000,-131.0,216.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
614,PT06M39.00S,2022-01-07T03:04:56.6Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,105,74,2022-01-07T03:04:57Z,6070000,,,0,,I. Stewart REBOUND (Off:4 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,613.0,8.0,4.0,4.0,,,,,,,
615,PT06M35.00S,2022-01-07T03:05:04.4Z,4,REGULAR,foul,personal,[],1628991,,,1610612765,105,74,2022-01-07T03:05:43Z,6080000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1630180]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1628171.0,,,,,,,,,,,,,,,,2.0,0.0,Bey,1630180.0,
617,PT06M35.00S,2022-01-07T03:05:10.7Z,4,REGULAR,substitution,out,[],1628991,,,1610612765,105,74,2022-01-07T03:05:20Z,6100000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M35.00S,2022-01-07T03:05:10.7Z,4,REGULAR,substitution,out,[],1629681,,,1610612765,105,74,2022-01-07T03:05:20Z,6110000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M35.00S,2022-01-07T03:05:10.7Z,4,REGULAR,substitution,in,[],1630583,,,1610612765,105,74,2022-01-07T03:05:20Z,6120000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M35.00S,2022-01-07T03:05:10.7Z,4,REGULAR,substitution,in,[],1630533,,,1610612765,105,74,2022-01-07T03:05:20Z,6130000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M30.00S,2022-01-07T03:05:32.9Z,4,REGULAR,3pt,Jump Shot,[],1630180,30.831143232588698,65.68627450980392,1610612765,105,74,2022-01-07T03:05:37Z,6140000,-78.0,237.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
622,PT06M26.00S,2022-01-07T03:05:36.9Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,105,74,2022-01-07T03:05:37Z,6150000,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,621.0,3.0,2.0,1.0,,,,,,,
623,PT06M12.00S,2022-01-07T03:05:54.5Z,4,REGULAR,turnover,3-second-violation,[],1629634,,,1610612763,105,74,2022-01-07T03:06:02Z,6160000,,,0,,B. Clarke 3-second-violation TURNOVER (2 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,1830.0,,,,,,,2.0,,,,,,,,,,,,,
624,PT06M12.00S,2022-01-07T03:05:58.4Z,4,REGULAR,substitution,out,[],1628415,,,1610612765,105,74,2022-01-07T03:06:05Z,6170000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M12.00S,2022-01-07T03:05:58.4Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,105,74,2022-01-07T03:06:05Z,6180000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M12.00S,2022-01-07T03:05:58.4Z,4,REGULAR,substitution,in,[],1629001,,,1610612765,105,74,2022-01-07T03:06:05Z,6190000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M12.00S,2022-01-07T03:05:58.4Z,4,REGULAR,substitution,in,[],1630568,,,1610612765,105,74,2022-01-07T03:06:05Z,6200000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M00.00S,2022-01-07T03:06:21.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,31.750985545335087,33.33333333333333,1610612765,105,77,2022-01-07T03:06:24Z,6210000,83.0,246.0,1,left,K. Hayes 25' 3PT  (5 PTS) (C. Cunningham 6 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,25.97,Made,5.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,,,,
630,PT05M46.00S,2022-01-07T03:06:36.8Z,4,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,105,77,2022-01-07T03:06:43Z,6230000,,,0,,Z. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,bad pass,,,Williams,Z. Williams,,,,,1628171.0,,,,,,,1.0,,,,,,,,,,,,,
