actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
624,PT05M39.00S,2022-03-29T02:16:35.7Z,4,REGULAR,rebound,defensive,[],1629185,,,1610612744,110,80,2022-03-29T02:16:37Z,6210000,,,0,,C. Chiozza REBOUND (Off:0 Def:2),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,623.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
625,PT05M19.00S,2022-03-29T02:16:55.6Z,4,REGULAR,3pt,Jump Shot,[],1630541,25.706307490144546,82.84313725490196,1610612744,110,83,2022-03-29T02:16:59Z,6220000,-164.0,189.0,1,left,M. Moody 25' 3PT  (12 PTS) (J. Kuminga 3 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,25.04,Made,,,,,12.0,J. Kuminga,1630228.0,3.0,,,,,,,,,,,
627,PT04M56.00S,2022-03-29T02:17:20.0Z,4,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612763,110,83,2022-03-29T02:17:29Z,6240000,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (Clarke 2 FT),"[1629308, 1629634]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,1155.0,2.0,0.0,Clarke,1629634.0,,,,,,
629,PT04M56.00S,2022-03-29T02:17:47.7Z,4,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,111,83,2022-03-29T02:17:47Z,6260000,,,0,,B. Clarke Free Throw 1 of 2 (8 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
630,PT04M56.00S,2022-03-29T02:18:02.4Z,4,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,112,83,2022-03-29T02:18:02Z,6270000,,,0,,B. Clarke Free Throw 2 of 2 (9 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
631,PT04M39.00S,2022-03-29T02:18:21.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.1268068331143235,50.73529411764706,1610612744,112,85,2022-03-29T02:18:25Z,6280000,-4.0,5.0,1,left,J. Kuminga cutting DUNK (14 PTS) (D. Lee 1 AST),"[1630228, 1627814]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,0.63,Made,,,,,14.0,D. Lee,1627814.0,1.0,,,,,,,,,,,
633,PT04M25.00S,2022-03-29T02:18:34.2Z,4,REGULAR,3pt,Jump Shot,[],1629633,71.43561103810775,78.18627450980392,1610612763,112,85,2022-03-29T02:18:40Z,6300000,141.0,216.0,1,right,MISS J. Culver 25' 3PT,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
634,PT04M24.00S,2022-03-29T02:18:35.2Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612763,112,85,2022-03-29T02:19:13Z,6310000,,,0,,Z. Williams REBOUND (Off:1 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,633.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
635,PT04M24.00S,2022-03-29T02:18:40.3Z,4,REGULAR,foul,personal,['2freethrow'],1629185,,,1610612763,112,85,2022-03-29T02:18:58Z,6320000,,,0,,C. Chiozza shooting personal FOUL (4 PF) (Tillman 2 FT),"[1629185, 1630214]",1610612744.0,GSW,shooting,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,202035.0,4.0,0.0,Tillman,1630214.0,,,,,,
637,PT04M24.00S,2022-03-29T02:19:03.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630214,,,1610612763,113,85,2022-03-29T02:19:03Z,6340000,,,0,,X. Tillman Free Throw 1 of 2 (4 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
638,PT04M24.00S,2022-03-29T02:19:20.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630214,,,1610612763,114,85,2022-03-29T02:19:20Z,6350000,,,0,,X. Tillman Free Throw 2 of 2 (5 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
639,PT04M08.00S,2022-03-29T02:19:41.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630541,6.258212877792378,49.26470588235294,1610612744,114,87,2022-03-29T02:19:48Z,6360000,4.0,6.0,1,left,M. Moody driving finger roll Layup (14 PTS),[1630541],1610612744.0,GSW,driving finger roll,,,Moody,M. Moody,,,,,0.73,Made,,,,,14.0,,,,,,,,,,,,,,
640,PT04M08.00S,2022-03-29T02:19:43.5Z,4,REGULAR,violation,defensive goaltending,[],1630533,,,1610612744,114,87,2022-03-29T02:19:48Z,6370000,,,0,,Z. Williams defensive goaltending VIOLATION,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,1155.0,,,,,,,,,,
641,PT03M53.00S,2022-03-29T02:20:02.3Z,4,REGULAR,2pt,Jump Shot,[],1630533,81.15965834428384,30.88235294117647,1610612763,116,87,2022-03-29T02:20:05Z,6380000,-96.0,125.0,1,right,Z. Williams 15' pullup Jump Shot (8 PTS) (J. Konchar 2 AST),"[1630533, 1629723]",1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,15.7,Made,,,,,8.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,
643,PT03M42.00S,2022-03-29T02:20:14.0Z,4,REGULAR,turnover,lost ball,[],1629185,,,1610612744,116,87,2022-03-29T02:20:16Z,6400000,,,0,,C. Chiozza lost ball TURNOVER (4 TO),"[1629185, 1629723]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,4.0,Konchar,1629723.0
644,PT03M42.00S,2022-03-29T02:20:14.0Z,4,REGULAR,steal,,[],1629723,,,1610612763,116,87,2022-03-29T02:20:15Z,6410000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M37.00S,2022-03-29T02:20:20.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629634,94.03745072273325,52.94117647058824,1610612763,116,87,2022-03-29T02:20:26Z,6420000,15.0,4.0,1,right,MISS B. Clarke running alley-oop DUNK,[1629634],1610612763.0,MEM,running alley-oop,,,Clarke,B. Clarke,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,,
646,PT03M36.00S,2022-03-29T02:20:21.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,116,87,2022-03-29T02:20:26Z,6430000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,,
647,PT03M36.00S,2022-03-29T02:20:25.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,116,87,2022-03-29T02:20:40Z,6440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M31.00S,2022-03-29T02:20:28.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,6.389618922470433,49.26470588235294,1610612744,116,89,2022-03-29T02:20:32Z,6450000,4.0,8.0,1,left,M. Moody running alley-oop DUNK (16 PTS) (J. Kuminga 4 AST),"[1630541, 1630228]",1610612744.0,GSW,running alley-oop,,,Moody,M. Moody,,,,,0.85,Made,,,,,16.0,J. Kuminga,1630228.0,4.0,,,,,,,,,,,
650,PT03M07.00S,2022-03-29T02:20:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,92.9862023653088,50.0,1610612763,116,89,2022-03-29T02:20:56Z,6470000,0.0,13.0,1,right,MISS X. Tillman Layup - blocked,"[1630214, 1629308]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,1.34,Missed,,,,,,,,,,,,,,,Toscano-Anderson,1629308.0,,,
651,PT03M07.00S,2022-03-29T02:20:53.1Z,4,REGULAR,block,,[],1629308,,,1610612763,116,89,2022-03-29T02:20:55Z,6480000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M03.00S,2022-03-29T02:20:57.1Z,4,REGULAR,rebound,offensive,[],1629633,,,1610612763,116,89,2022-03-29T02:20:56Z,6490000,,,0,,J. Culver REBOUND (Off:1 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,650.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
653,PT03M02.00S,2022-03-29T02:20:57.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629633,73.9323258869908,67.15686274509804,1610612763,116,89,2022-03-29T02:21:05Z,6500000,86.0,193.0,1,right,MISS J. Culver 21' Jump Shot,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,21.08,Missed,,,,,,,,,,,,,,,,,,,
654,PT02M59.00S,2022-03-29T02:21:00.5Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,116,89,2022-03-29T02:21:05Z,6510000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,653.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
655,PT02M55.00S,2022-03-29T02:21:04.4Z,4,REGULAR,turnover,lost ball,[],1627814,,,1610612744,116,89,2022-03-29T02:21:07Z,6520000,,,0,,D. Lee lost ball TURNOVER (1 TO),"[1627814, 1629633]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,1.0,Culver,1629633.0
656,PT02M55.00S,2022-03-29T02:21:04.4Z,4,REGULAR,steal,,[],1629633,,,1610612763,116,89,2022-03-29T02:21:06Z,6530000,,,0,,J. Culver STEAL (1 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M53.00S,2022-03-29T02:21:14.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612763,116,89,2022-03-29T02:22:59Z,6540000,,,0,,M. Moody shooting personal FOUL (3 PF) (Culver 2 FT),"[1630541, 1629633]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,,,,2004.0,3.0,0.0,Culver,1629633.0,,,,,,
659,PT02M53.00S,2022-03-29T02:21:32.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,116,89,2022-03-29T02:21:32Z,6560000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M53.00S,2022-03-29T02:23:10.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629633,,,1610612763,117,89,2022-03-29T02:23:10Z,6570000,,,0,,J. Culver Free Throw 1 of 2 (1 PTS),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
661,PT02M53.00S,2022-03-29T02:23:25.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629633,,,1610612763,118,89,2022-03-29T02:23:25Z,6580000,,,0,,J. Culver Free Throw 2 of 2 (2 PTS),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
662,PT02M32.00S,2022-03-29T02:23:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,5.863994743758213,48.28431372549019,1610612744,118,91,2022-03-29T02:23:52Z,6590000,9.0,3.0,1,left,M. Moody driving reverse Layup (18 PTS) (J. Toscano-Anderson 1 AST),"[1630541, 1629308]",1610612744.0,GSW,driving reverse,,,Moody,M. Moody,,,,,0.9,Made,,,,,18.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,
664,PT02M10.00S,2022-03-29T02:24:10.3Z,4,REGULAR,turnover,lost ball,[],1629633,,,1610612763,118,91,2022-03-29T02:24:13Z,6610000,,,0,,J. Culver lost ball TURNOVER (2 TO),"[1629633, 1630228]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,2.0,Kuminga,1630228.0
665,PT02M10.00S,2022-03-29T02:24:10.3Z,4,REGULAR,steal,,[],1630228,,,1610612744,118,91,2022-03-29T02:24:12Z,6620000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M07.00S,2022-03-29T02:24:15.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,118,91,2022-03-29T02:24:15Z,6630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M02.00S,2022-03-29T02:24:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630541,7.703679369250986,47.794117647058826,1610612744,118,91,2022-03-29T02:24:39Z,6640000,11.0,20.0,1,left,MISS M. Moody driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,,
668,PT02M00.00S,2022-03-29T02:24:37.4Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,118,91,2022-03-29T02:24:39Z,6650000,,,0,,X. Tillman REBOUND (Off:4 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,667.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
669,PT01M57.00S,2022-03-29T02:24:41.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629633,93.77463863337714,47.794117647058826,1610612763,120,91,2022-03-29T02:24:46Z,6660000,-11.0,6.0,1,right,J. Culver running alley-oop Layup (4 PTS) (B. Clarke 2 AST),"[1629633, 1629634]",1610612763.0,MEM,running alley-oop,,,Culver,J. Culver,,,,,1.25,Made,,,,,4.0,B. Clarke,1629634.0,2.0,,,,,,,,,,,
671,PT01M38.00S,2022-03-29T02:25:02.1Z,4,REGULAR,3pt,Jump Shot,[],1630228,32.013797634691194,32.35294117647059,1610612744,120,91,2022-03-29T02:25:07Z,6680000,88.0,248.0,1,left,MISS J. Kuminga 26' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
672,PT01M35.00S,2022-03-29T02:25:05.1Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,120,91,2022-03-29T02:25:07Z,6690000,,,0,,J. Culver REBOUND (Off:1 Def:2),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,671.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
673,PT01M28.00S,2022-03-29T02:25:14.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630541,,,1610612763,120,91,2022-03-29T02:25:25Z,6700000,,,0,,M. Moody shooting personal FOUL (4 PF) (Clarke 2 FT),"[1630541, 1629634]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,,,,1155.0,4.0,0.0,Clarke,1629634.0,,,,,,
675,PT01M28.00S,2022-03-29T02:25:36.8Z,4,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,120,91,2022-03-29T02:25:36Z,6720000,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
676,PT01M28.00S,2022-03-29T02:25:36.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,120,91,2022-03-29T02:25:36Z,6730000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,,
677,PT01M28.00S,2022-03-29T02:25:51.8Z,4,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,121,91,2022-03-29T02:25:51Z,6740000,,,0,,B. Clarke Free Throw 2 of 2 (10 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
678,PT01M15.00S,2022-03-29T02:26:06.7Z,4,REGULAR,turnover,lost ball,[],1629308,,,1610612744,121,91,2022-03-29T02:26:12Z,6750000,,,0,,J. Toscano-Anderson lost ball TURNOVER (1 TO),"[1629308, 1629723]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0
679,PT01M15.00S,2022-03-29T02:26:06.7Z,4,REGULAR,steal,,[],1629723,,,1610612763,121,91,2022-03-29T02:26:08Z,6760000,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT01M12.00S,2022-03-29T02:26:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629634,92.85479632063075,49.754901960784316,1610612763,123,91,2022-03-29T02:26:16Z,6770000,-1.0,15.0,1,right,B. Clarke running finger roll Layup (12 PTS) (J. Konchar 3 AST),"[1629634, 1629723]",1610612763.0,MEM,running finger roll,,,Clarke,B. Clarke,,,,,1.47,Made,,,,,12.0,J. Konchar,1629723.0,3.0,,,,,,,,,,,
682,PT01M04.00S,2022-03-29T02:26:26.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629633,,,1610612744,123,91,2022-03-29T02:26:32Z,6790000,,,0,,J. Culver shooting personal FOUL (4 PF) (Kuminga 2 FT),"[1629633, 1630228]",1610612763.0,MEM,shooting,,,Culver,J. Culver,,,,,,,,,,,,,,,202035.0,4.0,0.0,Kuminga,1630228.0,,,,,,
684,PT01M04.00S,2022-03-29T02:26:44.3Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,123,91,2022-03-29T02:26:44Z,6810000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
685,PT01M04.00S,2022-03-29T02:26:44.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,123,91,2022-03-29T02:26:44Z,6820000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,684.0,,,,,,,,,,,,,,,,,,
686,PT01M04.00S,2022-03-29T02:26:57.1Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,123,92,2022-03-29T02:26:57Z,6830000,,,0,,J. Kuminga Free Throw 2 of 2 (15 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
687,PT00M49.50S,2022-03-29T02:27:17.7Z,4,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,123,92,2022-03-29T02:27:23Z,6840000,,,0,,Z. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,bad pass,,,Williams,Z. Williams,,,,,,,,,,,,,,,202035.0,,,,,,,,1.0,,
688,PT00M43.50S,2022-03-29T02:27:25.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,13.61695137976347,54.65686274509803,1610612744,123,92,2022-03-29T02:27:31Z,6850000,-23.0,75.0,1,left,MISS J. Kuminga 7' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,7.9,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M38.60S,2022-03-29T02:27:30.5Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,123,92,2022-03-29T02:27:31Z,6860000,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,688.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
690,PT00M38.00S,2022-03-29T02:27:30.9Z,4,REGULAR,turnover,lost ball,[],1629723,,,1610612763,123,92,2022-03-29T02:27:34Z,6870000,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 1630541]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,1.0,Moody,1630541.0
691,PT00M38.00S,2022-03-29T02:27:30.9Z,4,REGULAR,steal,,[],1630541,,,1610612744,123,92,2022-03-29T02:27:33Z,6880000,,,0,,M. Moody STEAL (2 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M31.50S,2022-03-29T02:27:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629185,32.276609724047304,57.107843137254896,1610612744,123,95,2022-03-29T02:27:43Z,6890000,-36.0,251.0,1,left,C. Chiozza 25' 3PT  (6 PTS) (D. Lee 2 AST),"[1629185, 1627814]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,25.34,Made,,,,,6.0,D. Lee,1627814.0,2.0,,,,,,,,,,,
694,PT00M06.90S,2022-03-29T02:28:09.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,123,95,2022-03-29T02:28:28Z,6910000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,
695,PT00M05.20S,2022-03-29T02:28:19.4Z,4,REGULAR,turnover,bad pass,[],1630228,,,1610612744,123,95,2022-03-29T02:28:23Z,6920000,,,0,,J. Kuminga bad pass TURNOVER (3 TO),"[1630228, 1629633]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,3.0,Culver,1629633.0
696,PT00M05.20S,2022-03-29T02:28:19.4Z,4,REGULAR,steal,,[],1629633,,,1610612763,123,95,2022-03-29T02:28:22Z,6930000,,,0,,J. Culver STEAL (2 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2022-03-29T02:28:41.0Z,4,REGULAR,period,end,[],0,,,1610612763,123,95,2022-03-29T02:28:41Z,6940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2022-03-29T02:28:43.6Z,4,REGULAR,game,end,[],0,,,0,123,95,2022-03-29T02:28:43Z,6950000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
