actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
356,PT12M00.00S,2022-03-09T02:03:34.6Z,3,REGULAR,substitution,in,['startperiod'],1629637,,,1610612763,77,58,2022-03-09T02:04:39Z,3490000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-03-09T02:05:16.9Z,3,REGULAR,period,start,[],0,,,1610612740,77,58,2022-03-09T02:05:16Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M43.00S,2022-03-09T02:05:34.7Z,3,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,77,58,2022-03-09T02:05:43Z,3510000,,,0,,J. Valanciunas bad pass out-of-bounds TURNOVER (2 TO),[202685],1610612740.0,NOP,bad pass,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,1627541.0,,,,,2.0,,,
359,PT11M30.00S,2022-03-09T02:05:55.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,19.185282522996058,47.84007352941176,1610612763,79,58,2022-03-09T02:06:03Z,3520000,11.0,128.0,1,left,J. Morant 12' pullup Jump Shot (16 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,12.83,Made,,,,,,,16.0,,,,,,,,,,,,
360,PT11M18.00S,2022-03-09T02:06:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.51182654402102,49.01960784313725,1610612740,79,60,2022-03-09T02:06:11Z,3530000,-5.0,8.0,1,right,J. Valanciunas cutting finger roll Layup (10 PTS) (C. McCollum 8 AST),"[202685, 203468]",1610612740.0,NOP,cutting finger roll,,,Valanciunas,J. Valanciunas,,,,,0.98,Made,,,,,,,10.0,C. McCollum,203468.0,8.0,,,,,,,,,
362,PT11M03.00S,2022-03-09T02:06:21.2Z,3,REGULAR,3pt,Jump Shot,[],1630533,4.418528252299605,96.07843137254902,1610612763,82,60,2022-03-09T02:06:25Z,3550000,-230.0,-11.0,1,left,Z. Williams 3PT  (10 PTS) (D. Bane 3 AST),"[1630533, 1630217]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.07,Made,,,,,,,10.0,D. Bane,1630217.0,3.0,,,,,,,,,
364,PT10M49.00S,2022-03-09T02:06:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.03745072273325,47.549019607843135,1610612740,82,62,2022-03-09T02:06:44Z,3570000,-12.0,4.0,1,right,H. Jones driving Layup (8 PTS) (C. McCollum 9 AST),"[1630529, 203468]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,1.28,Made,,,,,,,8.0,C. McCollum,203468.0,9.0,,,,,,,,,
365,PT10M35.00S,2022-03-09T02:06:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.258212877792378,48.03921568627451,1610612763,82,62,2022-03-09T02:06:54Z,3580000,10.0,6.0,1,left,MISS J. Jackson Jr. Layup,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M32.00S,2022-03-09T02:06:52.9Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,82,62,2022-03-09T02:06:54Z,3590000,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,365.0,3.0,1.0,2.0,,,,,,,,,,,,,
367,PT10M24.00S,2022-03-09T02:07:06.7Z,3,REGULAR,foul,offensive,[],1629637,,,1610612740,82,62,2022-03-09T02:07:12Z,3600000,,,0,,J. Hayes charge offensive FOUL (4 PF),"[1629637, 203500]",1610612740.0,NOP,charge,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,201640.0,4.0,0.0,Adams,203500.0,,,,
369,PT10M24.00S,2022-03-09T02:07:06.7Z,3,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,82,62,2022-03-09T02:07:06Z,3620000,,,0,,J. Hayes offensive foul TURNOVER (2 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,201640.0,,,,,2.0,,,
370,PT10M24.00S,2022-03-09T02:07:27.6Z,3,REGULAR,substitution,out,[],1629637,,,1610612763,82,62,2022-03-09T02:07:32Z,3630000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M24.00S,2022-03-09T02:07:27.6Z,3,REGULAR,substitution,in,[],1630230,,,1610612763,82,62,2022-03-09T02:07:32Z,3640000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M12.00S,2022-03-09T02:07:52.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,8.492115637319317,45.34313725490196,1610612763,84,62,2022-03-09T02:08:01Z,3650000,23.0,27.0,1,left,J. Morant driving floating Jump Shot (18 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,3.59,Made,,,,,,,18.0,,,,,,,,,,,,
373,PT10M12.00S,2022-03-09T02:07:57.7Z,3,REGULAR,foul,personal,['1freethrow'],203503,,,1610612763,84,62,2022-03-09T02:08:03Z,3660000,,,0,,T. Snell shooting personal FOUL (2 PF) (Morant 1 FT),"[203503, 1629630]",1610612740.0,NOP,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,,,,1628954.0,2.0,0.0,Morant,1629630.0,,,,
375,PT10M12.00S,2022-03-09T02:08:20.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629630,,,1610612763,85,62,2022-03-09T02:08:20Z,3680000,,,0,,J. Morant Free Throw 1 of 1 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
377,PT09M59.00S,2022-03-09T02:08:35.3Z,3,REGULAR,3pt,Jump Shot,[],203503,67.36202365308804,39.950980392156865,1610612740,85,65,2022-03-09T02:08:39Z,3690000,-50.0,254.0,1,right,T. Snell 25' 3PT  (3 PTS) (J. Valanciunas 1 AST),"[203503, 202685]",1610612740.0,NOP,,,,Snell,T. Snell,,,,,25.92,Made,,,,,,,3.0,J. Valanciunas,202685.0,1.0,,,,,,,,,
379,PT09M39.00S,2022-03-09T02:08:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628991,31.61957950065703,57.107843137254896,1610612763,88,65,2022-03-09T02:08:59Z,3710000,-36.0,245.0,1,left,J. Jackson Jr. 24' 3PT  (12 PTS) (D. Bane 4 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.73,Made,,,,,,,12.0,D. Bane,1630217.0,4.0,,,,,,,,,
381,PT09M29.00S,2022-03-09T02:09:10.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,88,65,2022-03-09T02:09:10Z,3730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M27.00S,2022-03-09T02:09:27.9Z,3,REGULAR,3pt,Jump Shot,[],203468,66.17936925098554,57.35294117647059,1610612740,88,65,2022-03-09T02:09:32Z,3740000,37.0,265.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
383,PT09M24.00S,2022-03-09T02:09:30.9Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,88,65,2022-03-09T02:09:32Z,3750000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,382.0,2.0,2.0,0.0,,,,,,,,,,,,,
384,PT09M19.00S,2022-03-09T02:09:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,6.1268068331143235,51.71568627450981,1610612763,90,65,2022-03-09T02:09:42Z,3760000,-9.0,5.0,1,left,J. Jackson Jr. running finger roll Layup (14 PTS),[1628991],1610612763.0,MEM,running finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,1.0,Made,,,,,,,14.0,,,,,,,,,,,,
385,PT09M08.00S,2022-03-09T02:09:46.3Z,3,REGULAR,3pt,Jump Shot,[],1630230,70.12155059132719,25.98039215686275,1610612740,90,65,2022-03-09T02:09:53Z,3770000,-120.0,228.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
386,PT09M01.00S,2022-03-09T02:09:53.3Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,90,65,2022-03-09T02:09:53Z,3780000,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,385.0,3.0,2.0,1.0,,,,,,,,,,,,,
387,PT09M01.00S,2022-03-09T02:09:53.4Z,3,REGULAR,turnover,bad pass,[],1630533,,,1610612763,90,65,2022-03-09T02:09:58Z,3790000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1630230]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0,
388,PT09M01.00S,2022-03-09T02:09:53.4Z,3,REGULAR,steal,,[],1630230,,,1610612740,90,65,2022-03-09T02:09:54Z,3800000,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M52.00S,2022-03-09T02:09:57.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202685,93.24901445466492,50.49019607843137,1610612740,90,65,2022-03-09T02:14:19Z,3805000,2.0,11.0,1,right,MISS J. Valanciunas Layup - blocked,"[202685, 1628991]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1.13,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
405,PT08M52.00S,2022-03-09T02:09:57.7Z,3,REGULAR,block,,[],1628991,,,1610612740,90,65,2022-03-09T02:14:19Z,3807500,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M52.00S,2022-03-09T02:09:57.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,90,65,2022-03-09T02:14:19Z,3808750,,,0,,J. Morant REBOUND (Off:1 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,404.0,7.0,6.0,1.0,,,,,,,,,,,,,
391,PT08M51.00S,2022-03-09T02:10:10.1Z,3,REGULAR,foul,personal,[],203468,,,1610612763,90,65,2022-03-09T02:10:24Z,3830000,,,0,,C. McCollum take personal FOUL (2 PF),"[203468, 1629630]",1610612740.0,NOP,take,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Morant,1629630.0,,,,
393,PT08M38.00S,2022-03-09T02:10:49.7Z,3,REGULAR,foul,personal,[],1630529,,,1610612763,90,65,2022-03-09T02:10:57Z,3850000,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 1629630]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,1627541.0,3.0,0.0,Morant,1629630.0,,,,
395,PT08M38.00S,2022-03-09T02:10:57.3Z,3,REGULAR,foul,technical,['1freethrow'],1630529,,,1610612763,90,65,2022-03-09T02:11:03Z,3870000,,,0,,H. Jones technical FOUL (1 Tech),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,1627541.0,3.0,1.0,,,,,,
396,PT08M38.00S,2022-03-09T02:11:11.0Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,91,65,2022-03-09T02:11:11Z,3880000,,,0,,D. Bane technical Free Throw 1 of 1 (19 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
397,PT08M36.00S,2022-03-09T02:11:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630533,7.966491458607096,3.431372549019608,1610612763,91,65,2022-03-09T02:14:29Z,3890000,233.0,22.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,,
398,PT08M34.00S,2022-03-09T02:11:30.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,91,65,2022-03-09T02:11:41Z,3900000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,397.0,,,,,,,,,,,,,,,,
399,PT08M34.00S,2022-03-09T02:11:41.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,91,65,2022-03-09T02:11:41Z,3910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M30.00S,2022-03-09T02:11:58.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,30.699737187910642,33.088235294117645,1610612763,91,65,2022-03-09T02:14:29Z,3920000,85.0,236.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
401,PT08M27.00S,2022-03-09T02:12:01.1Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,91,65,2022-03-09T02:12:03Z,3930000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,400.0,4.0,3.0,1.0,,,,,,,,,,,,,
402,PT08M27.00S,2022-03-09T02:12:02.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,93,65,2022-03-09T02:14:29Z,3940000,0.0,0.0,1,left,S. Adams tip Layup (4 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
403,PT08M27.00S,2022-03-09T02:12:05.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,93,65,2022-03-09T02:12:05Z,3950000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M27.00S,2022-03-09T02:14:47.1Z,3,REGULAR,substitution,out,[],202685,,,1610612740,93,65,2022-03-09T02:15:23Z,3960000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M27.00S,2022-03-09T02:14:47.1Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,93,65,2022-03-09T02:15:23Z,3970000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT08M27.00S,2022-03-09T02:14:47.1Z,3,REGULAR,substitution,in,[],203937,,,1610612740,93,65,2022-03-09T02:18:39Z,3977500,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT08M27.00S,2022-03-09T02:14:47.1Z,3,REGULAR,substitution,out,[],1628991,,,1610612740,93,65,2022-03-09T02:21:52Z,3978750,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M12.00S,2022-03-09T02:15:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.43166885676742,50.49019607843137,1610612740,93,67,2022-03-09T02:15:56Z,3980000,2.0,0.0,1,right,H. Jones driving finger roll Layup (10 PTS),[1630529],1610612740.0,NOP,driving finger roll,,,Jones,H. Jones,,,,,0.25,Made,,,,,,,10.0,,,,,,,,,,,,
410,PT07M55.00S,2022-03-09T02:16:07.9Z,3,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,93,67,2022-03-09T02:16:13Z,3990000,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,,,,,,,,,,,,,1628954.0,,,,,1.0,,,
411,PT07M42.00S,2022-03-09T02:16:26.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626195,88.12417871222075,53.18627450980392,1610612740,93,69,2022-03-09T02:16:35Z,4000000,16.0,59.0,1,right,W. Hernangomez 6' floating Jump Shot (2 PTS) (C. McCollum 10 AST),"[1626195, 203468]",1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,6.12,Made,,,,,,,2.0,C. McCollum,203468.0,10.0,,,,,,,,,
413,PT07M14.00S,2022-03-09T02:16:58.9Z,3,REGULAR,2pt,Jump Shot,[],1630533,5.995400788436268,19.607843137254903,1610612763,93,69,2022-03-09T02:22:17Z,4020000,152.0,4.0,1,left,MISS Z. Williams 15' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,15.21,Missed,,,,,,,,,,,,,,,,,,,
414,PT07M06.00S,2022-03-09T02:17:06.9Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,93,69,2022-03-09T02:22:17Z,4030000,,,0,,Z. Williams REBOUND (Off:2 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,413.0,4.0,2.0,2.0,,,,,,,,,,,,,
415,PT06M58.00S,2022-03-09T02:17:10.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,13.61695137976347,47.794117647058826,1610612763,93,69,2022-03-09T02:17:17Z,4040000,11.0,75.0,1,left,MISS D. Bane 7' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,7.63,Missed,,,,,,,,,,,,,,,,,,,
416,PT06M56.00S,2022-03-09T02:17:12.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,93,69,2022-03-09T02:17:17Z,4050000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,,,
417,PT06M56.00S,2022-03-09T02:17:17.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,93,69,2022-03-09T02:17:17Z,4060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M56.00S,2022-03-09T02:17:29.0Z,3,REGULAR,substitution,out,[],203937,,,1610612763,93,69,2022-03-09T02:22:46Z,4065000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M56.00S,2022-03-09T02:17:29.0Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,93,69,2022-03-09T02:22:46Z,4067500,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M53.00S,2022-03-09T02:17:40.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,23.340998685939553,88.48039215686273,1610612763,96,69,2022-03-09T02:17:45Z,4070000,-192.0,167.0,1,left,D. Bane 25' 3PT  (22 PTS) (J. Morant 7 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.47,Made,,,,,,,22.0,J. Morant,1629630.0,7.0,,,,,,,,,
420,PT06M40.00S,2022-03-09T02:17:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,86.41590013140605,49.50980392156863,1610612740,96,71,2022-03-09T02:17:57Z,4090000,-2.0,75.0,1,right,N. Marshall 7' driving floating Jump Shot (4 PTS) (C. McCollum 11 AST),"[1630230, 203468]",1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,7.52,Made,,,,,,,4.0,C. McCollum,203468.0,11.0,,,,,,,,,
422,PT06M18.00S,2022-03-09T02:18:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630217,31.225361366622867,26.47058823529412,1610612763,96,71,2022-03-09T02:18:27Z,4110000,118.0,241.0,1,left,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
423,PT06M16.00S,2022-03-09T02:18:16.8Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,96,71,2022-03-09T02:18:27Z,4120000,,,0,,H. Jones REBOUND (Off:2 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,422.0,4.0,2.0,2.0,,,,,,,,,,,,,
424,PT06M02.00S,2022-03-09T02:18:30.6Z,3,REGULAR,3pt,Jump Shot,[],203503,94.69448094612353,3.431372549019608,1610612740,96,71,2022-03-09T02:18:36Z,4130000,-233.0,-3.0,1,right,MISS T. Snell 3PT,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
425,PT06M00.00S,2022-03-09T02:18:32.6Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,96,71,2022-03-09T02:18:36Z,4140000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,424.0,4.0,3.0,1.0,,,,,,,,,,,,,
428,PT05M52.00S,2022-03-09T02:18:41.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,27.414586070959263,77.69607843137256,1610612763,99,71,2022-03-09T02:18:45Z,4150000,-138.0,205.0,1,left,J. Morant 24' 3PT  (22 PTS) (D. Bane 5 AST),"[1629630, 1630217]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,24.76,Made,,,,,,,22.0,D. Bane,1630217.0,5.0,,,,,,,,,
430,PT05M46.00S,2022-03-09T02:18:56.7Z,3,REGULAR,foul,offensive,[],1626195,,,1610612740,99,71,2022-03-09T02:19:17Z,4170000,,,0,,W. Hernangomez offensive FOUL (1 PF),"[1626195, 203500]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Adams,203500.0,,,,
432,PT05M46.00S,2022-03-09T02:18:56.7Z,3,REGULAR,turnover,offensive foul,[],1626195,,,1610612740,99,71,2022-03-09T02:19:17Z,4190000,,,0,,W. Hernangomez offensive foul TURNOVER (1 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,201640.0,,,,,1.0,,,
433,PT05M46.00S,2022-03-09T02:19:06.8Z,3,REGULAR,substitution,out,[],203503,,,1610612763,99,71,2022-03-09T02:19:11Z,4200000,,,0,,SUB out: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M46.00S,2022-03-09T02:19:06.8Z,3,REGULAR,substitution,in,[],1628984,,,1610612763,99,71,2022-03-09T02:19:11Z,4210000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M30.00S,2022-03-09T02:19:41.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,7.5722733245729295,49.50980392156863,1610612763,101,71,2022-03-09T02:19:49Z,4220000,2.0,19.0,1,left,J. Jackson Jr. turnaround bank Jump Shot (16 PTS) (S. Adams 2 AST),"[1628991, 203500]",1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,1.89,Made,,,,,,,16.0,S. Adams,203500.0,2.0,,,,,,,,,
437,PT05M29.00S,2022-03-09T02:19:47.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,101,71,2022-03-09T02:19:54Z,4240000,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,
438,PT05M13.00S,2022-03-09T02:20:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,82.07950065703022,41.911764705882355,1610612740,101,73,2022-03-09T02:20:17Z,4250000,-40.0,116.0,1,right,C. McCollum 12' Jump Shot (27 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,12.28,Made,,,,,,,27.0,H. Jones,1630529.0,2.0,,,,,,,,,
440,PT04M58.00S,2022-03-09T02:20:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.305519053876477,28.676470588235293,1610612763,101,73,2022-03-09T02:20:37Z,4270000,107.0,232.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M51.00S,2022-03-09T02:20:33.4Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,101,73,2022-03-09T02:20:37Z,4280000,,,0,,Z. Williams REBOUND (Off:3 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,440.0,5.0,2.0,3.0,,,,,,,,,,,,,
442,PT04M51.00S,2022-03-09T02:20:33.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630533,5.590000152587891,50.0,1610612763,103,73,2022-03-09T02:21:01Z,4290000,0.0,0.0,1,left,Z. Williams putback DUNK (12 PTS),[1630533],1610612763.0,MEM,putback,,,Williams,Z. Williams,,,,,0.0,Made,,,,,,,12.0,,,,,,,,,,,,
443,PT04M45.00S,2022-03-09T02:20:39.3Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612740,103,73,2022-03-09T02:20:47Z,4300000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1628991]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,
444,PT04M45.00S,2022-03-09T02:20:39.3Z,3,REGULAR,steal,,[],1628991,,,1610612763,103,73,2022-03-09T02:20:41Z,4310000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M38.00S,2022-03-09T02:20:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,7.835085413929041,46.568627450980394,1610612763,103,73,2022-03-09T02:31:47Z,4320000,17.0,21.0,1,left,MISS J. Jackson Jr. running finger roll Layup,[1628991],1610612763.0,MEM,running finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
