actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
641,PT02M39.00S,2021-12-12T03:20:51.7Z,4,REGULAR,substitution,out,[],1629681,,,1610612763,108,99,2021-12-12T03:20:54Z,6360000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M39.00S,2021-12-12T03:20:51.7Z,4,REGULAR,substitution,in,[],203937,,,1610612763,108,99,2021-12-12T03:20:54Z,6370000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M25.00S,2021-12-12T03:21:21.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,108,99,2021-12-12T03:21:21Z,6380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M19.00S,2021-12-12T03:21:50.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,91.01511169513797,51.225490196078425,1610612763,108,99,2021-12-12T03:21:54Z,6390000,6.0,32.0,1,right,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,3.26,,,,,,,,
645,PT02M15.00S,2021-12-12T03:21:54.3Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,108,99,2021-12-12T03:21:54Z,6400000,,,0,,X. Tillman REBOUND (Off:3 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,644.0,6.0,3.0,3.0,,,,,,,,,
646,PT02M06.00S,2021-12-12T03:22:03.7Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,83.26215505913272,30.392156862745097,1610612763,108,99,2021-12-12T03:22:07Z,6410000,-98.0,105.0,1,right,MISS T. Jones 14' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,14.35,,,,,,,,
647,PT02M04.00S,2021-12-12T03:22:05.7Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,108,99,2021-12-12T03:22:07Z,6420000,,,0,,A. Brooks REBOUND (Off:2 Def:4),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,646.0,6.0,4.0,2.0,,,,,,,,,
648,PT01M56.00S,2021-12-12T03:22:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629726,19.97371879106439,8.111213235294118,1610612745,108,102,2021-12-12T03:22:45Z,6430000,209.0,135.0,1,left,G. Mathews 24' 3PT bank (12 PTS) (J. Tate 3 AST),"[1629726, 1630256]",1610612745.0,HOU,bank,,,Mathews,G. Mathews,,,,,,,,,,,Made,12.0,,,,,24.93,,,J. Tate,1630256.0,3.0,,,
649,PT01M56.00S,2021-12-12T03:22:44.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612763,108,102,2021-12-12T03:23:01Z,6440000,,,0,,,[],,,support,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Support 3pt FG
651,PT01M33.00S,2021-12-12T03:23:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.80354796320631,52.450980392156865,1610612763,108,102,2021-12-12T03:23:24Z,6450000,12.0,25.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,2.74,,,,,,,,
653,PT01M33.00S,2021-12-12T03:23:17.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,108,102,2021-12-12T03:25:14Z,6470000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,651.0,,,,,,,,,,,,
654,PT01M33.00S,2021-12-12T03:23:22.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,108,102,2021-12-12T03:25:14Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M33.00S,2021-12-12T03:23:39.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612745,108,102,2021-12-12T03:25:18Z,6490000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M33.00S,2021-12-12T03:23:47.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612745,108,102,2021-12-12T03:25:21Z,6500000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,
657,PT01M13.00S,2021-12-12T03:25:47.9Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,108,102,2021-12-12T03:25:51Z,6510000,,,0,,D. Augustin bad pass TURNOVER (3 TO),"[201571, 203937]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,3.0,,,,,,,,,,,,Anderson,203937.0,,,,,,
658,PT01M13.00S,2021-12-12T03:25:47.9Z,4,REGULAR,steal,,[],203937,,,1610612763,108,102,2021-12-12T03:25:50Z,6520000,,,0,,K. Anderson STEAL (3 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M11.00S,2021-12-12T03:25:54.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612763,108,102,2021-12-12T03:26:02Z,6530000,,,0,,J. Tate take personal FOUL (4 PF) (Anderson 2 FT),"[1630256, 203937]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,1627529.0,,4.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
661,PT01M11.00S,2021-12-12T03:26:26.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203937,,,1610612763,108,102,2021-12-12T03:26:26Z,6550000,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
662,PT01M11.00S,2021-12-12T03:26:26.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,108,102,2021-12-12T03:26:26Z,6560000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,
663,PT01M11.00S,2021-12-12T03:26:45.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203937,,,1610612763,109,102,2021-12-12T03:26:45Z,6570000,,,0,,K. Anderson Free Throw 2 of 2 (14 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
664,PT01M02.00S,2021-12-12T03:26:56.8Z,4,REGULAR,3pt,Jump Shot,[],1626174,30.17411300919842,67.8921568627451,1610612745,109,102,2021-12-12T03:27:01Z,6580000,-89.0,231.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,24.78,,,,,,,,
665,PT00M59.50S,2021-12-12T03:26:59.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,109,102,2021-12-12T03:27:01Z,6590000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,664.0,4.0,4.0,0.0,,,,,,,,,
666,PT00M50.10S,2021-12-12T03:27:11.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612763,109,102,2021-12-12T03:27:19Z,6600000,,,0,,G. Mathews take personal FOUL (5 PF) (Anderson 2 FT),"[1629726, 203937]",1610612745.0,HOU,take,,,Mathews,G. Mathews,,,,,1146.0,,5.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
668,PT00M50.10S,2021-12-12T03:27:43.5Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,110,102,2021-12-12T03:27:43Z,6620000,,,0,,K. Anderson Free Throw 1 of 2 (15 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
669,PT00M50.10S,2021-12-12T03:28:02.8Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,110,102,2021-12-12T03:28:02Z,6630000,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
670,PT00M49.40S,2021-12-12T03:28:04.3Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,110,102,2021-12-12T03:28:04Z,6640000,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,669.0,9.0,8.0,1.0,,,,,,,,,
671,PT00M49.40S,2021-12-12T03:28:09.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,110,102,2021-12-12T03:28:09Z,6650000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M40.10S,2021-12-12T03:30:01.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629726,10.726018396846255,55.63725490196079,1610612745,110,102,2021-12-12T03:30:05Z,6660000,-28.0,48.0,1,left,MISS G. Mathews driving floating bank Shot,[1629726],1610612745.0,HOU,driving floating bank,,,Mathews,G. Mathews,,,,,,,,,,,Missed,,,,,,5.59,,,,,,,,
673,PT00M38.70S,2021-12-12T03:30:05.6Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,110,102,2021-12-12T03:30:05Z,6670000,,,0,,C. Wood REBOUND (Off:2 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,672.0,10.0,8.0,2.0,,,,,,,,,
674,PT00M38.70S,2021-12-12T03:30:05.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,5.590000152587891,50.0,1610612745,110,104,2021-12-12T03:30:05Z,6680000,0.0,0.0,1,left,C. Wood putback Layup (22 PTS),[1626174],1610612745.0,HOU,putback,,,Wood,C. Wood,,,,,,,,,,,Made,22.0,,,,,0.0,,,,,,,,
675,PT00M31.80S,2021-12-12T03:30:18.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612763,110,104,2021-12-12T03:32:34Z,6690000,,,0,,C. Wood clear-path personal FOUL (4 PF) (Brooks 2 FT),"[1626174, 1628415]",1610612745.0,HOU,clear-path,,,Wood,C. Wood,,,,,1627529.0,,4.0,1.0,Brooks,1628415.0,,,,,,,,,,,,,,,
677,PT00M31.80S,2021-12-12T03:30:46.9Z,4,REGULAR,instantreplay,request,[],0,,,1610612763,110,104,2021-12-12T03:33:11Z,6710000,,,0,,,[],,,overturned,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Clear Path - Overturn Call
678,PT00M31.80S,2021-12-12T03:32:43.9Z,4,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,111,104,2021-12-12T03:33:06Z,6720000,,,0,,D. Brooks clear-path Free Throw 1 of 2 (24 PTS),[1628415],1610612763.0,MEM,clear-path,,,Brooks,D. Brooks,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
679,PT00M31.80S,2021-12-12T03:32:43.9Z,4,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,112,104,2021-12-12T03:33:06Z,6730000,,,0,,D. Brooks clear-path Free Throw 2 of 2 (25 PTS),[1628415],1610612763.0,MEM,clear-path,,,Brooks,D. Brooks,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
680,PT00M26.80S,2021-12-12T03:33:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612745,112,104,2021-12-12T03:33:50Z,6740000,,,0,,C. Wood take personal FOUL (5 PF) (Anderson 2 FT),"[1626174, 203937]",1610612745.0,HOU,take,,,Wood,C. Wood,,,,,1146.0,,5.0,1.0,Anderson,203937.0,,,,,,,,,,,,,,,
682,PT00M26.80S,2021-12-12T03:33:57.1Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,113,104,2021-12-12T03:33:57Z,6760000,,,0,,K. Anderson Free Throw 1 of 2 (16 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
683,PT00M26.80S,2021-12-12T03:34:17.0Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,113,104,2021-12-12T03:34:17Z,6770000,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
684,PT00M24.90S,2021-12-12T03:34:18.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,113,104,2021-12-12T03:34:18Z,6780000,,,0,,C. Wood REBOUND (Off:2 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,683.0,11.0,9.0,2.0,,,,,,,,,
685,PT00M09.40S,2021-12-12T03:34:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,5.863994743758213,46.81372549019608,1610612745,113,106,2021-12-12T03:34:38Z,6790000,16.0,3.0,1,left,A. Brooks driving finger roll Layup (18 PTS),[1629717],1610612745.0,HOU,driving finger roll,,,Brooks,A. Brooks,,,,,,,,,,,Made,18.0,,,,,1.61,,,,,,,,
686,PT00M00.00S,2021-12-12T03:34:50.7Z,4,REGULAR,period,end,[],0,,,1610612763,113,106,2021-12-12T03:34:50Z,6800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2021-12-12T03:34:53.3Z,4,REGULAR,game,end,[],0,,,0,113,106,2021-12-12T03:34:53Z,6810000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
