actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
355,PT07M17.00S,2022-03-06T02:25:19.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,78,54,2022-03-06T02:25:21Z,3490000,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,,,,,,,
356,PT07M12.00S,2022-03-06T02:25:23.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628964,89.43823915900131,54.90196078431373,1610612753,78,56,2022-03-06T02:25:35Z,3500000,25.0,47.0,1,right,M. Bamba turnaround Jump Shot (10 PTS) (F. Wagner 6 AST),"[1628964, 1630532]",1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,5.28,Made,10.0,F. Wagner,1630532.0,6.0,,,,,,,,,,,,,,
358,PT06M57.00S,2022-03-06T02:25:42.4Z,3,REGULAR,foul,personal,[],1630532,,,1610612763,78,56,2022-03-06T02:26:03Z,3520000,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1628991]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Jackson Jr.,1628991.0
360,PT06M57.00S,2022-03-06T02:25:55.4Z,3,REGULAR,substitution,out,[],1630175,,,1610612763,78,56,2022-03-06T02:25:58Z,3540000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M57.00S,2022-03-06T02:25:55.4Z,3,REGULAR,substitution,in,[],1628365,,,1610612763,78,56,2022-03-06T02:25:58Z,3550000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M44.00S,2022-03-06T02:26:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.63929040735874,49.754901960784316,1610612763,80,56,2022-03-06T02:26:31Z,3560000,1.0,104.0,1,left,J. Morant 10' turnaround fadeaway Jump Shot (18 PTS),[1629630],1610612763.0,MEM,turnaround fadeaway,,,Morant,J. Morant,,,,,10.39,Made,18.0,,,,,,,,,,,,,,,,,
363,PT06M26.00S,2022-03-06T02:26:41.9Z,3,REGULAR,2pt,Jump Shot,[],1628365,75.50919842312747,51.225490196078425,1610612753,80,56,2022-03-06T02:26:47Z,3570000,6.0,178.0,1,right,MISS M. Fultz 17' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,17.78,Missed,,,,,,,,,,,,,,,,,,
364,PT06M24.00S,2022-03-06T02:26:43.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,80,56,2022-03-06T02:26:47Z,3580000,,,0,,S. Adams REBOUND (Off:1 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,363.0,6.0,5.0,1.0,,,,,,,,,,
365,PT06M15.00S,2022-03-06T02:26:53.4Z,3,REGULAR,3pt,Jump Shot,[],1629630,32.40801576872536,47.30392156862745,1610612763,80,56,2022-03-06T02:27:00Z,3590000,13.0,252.0,1,left,MISS J. Morant 25' pullup bank 3PT,[1629630],1610612763.0,MEM,pullup bank,,,Morant,J. Morant,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
366,PT06M12.00S,2022-03-06T02:26:56.4Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,80,56,2022-03-06T02:27:00Z,3600000,,,0,,C. Okeke REBOUND (Off:0 Def:7),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,365.0,7.0,7.0,0.0,,,,,,,,,,
367,PT06M05.00S,2022-03-06T02:27:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630532,74.32654402102497,15.686274509803921,1610612753,80,59,2022-03-06T02:27:10Z,3610000,-172.0,189.0,1,right,F. Wagner 25' 3PT  (15 PTS) (C. Okeke 5 AST),"[1630532, 1629643]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.51,Made,15.0,C. Okeke,1629643.0,5.0,,,,,,,,,,,,,,
369,PT05M42.00S,2022-03-06T02:27:29.2Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612763,80,59,2022-03-06T02:27:39Z,3630000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630532, 1628991]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Jackson Jr.,1628991.0
371,PT05M42.00S,2022-03-06T02:27:57.9Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,80,59,2022-03-06T02:27:57Z,3650000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT05M42.00S,2022-03-06T02:27:57.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,80,59,2022-03-06T02:27:57Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,
373,PT05M42.00S,2022-03-06T02:27:58.9Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,80,59,2022-03-06T02:28:18Z,3670000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M42.00S,2022-03-06T02:27:58.9Z,3,REGULAR,substitution,out,[],1628964,,,1610612763,80,59,2022-03-06T02:28:18Z,3680000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M42.00S,2022-03-06T02:27:58.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,80,59,2022-03-06T02:28:18Z,3690000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M42.00S,2022-03-06T02:27:58.9Z,3,REGULAR,substitution,in,[],1629021,,,1610612763,80,59,2022-03-06T02:28:18Z,3700000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M42.00S,2022-03-06T02:28:20.1Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,81,59,2022-03-06T02:28:20Z,3710000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
378,PT05M32.00S,2022-03-06T02:28:33.2Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612753,81,59,2022-03-06T02:28:41Z,3720000,,,0,,S. Adams shooting personal FOUL (1 PF) (Fultz 2 FT),"[203500, 1628365]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Fultz,1628365.0
380,PT05M32.00S,2022-03-06T02:29:00.1Z,3,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,81,60,2022-03-06T02:29:00Z,3740000,,,0,,M. Fultz Free Throw 1 of 2 (3 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
381,PT05M32.00S,2022-03-06T02:29:00.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612753,81,60,2022-03-06T02:29:04Z,3750000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M32.00S,2022-03-06T02:29:00.7Z,3,REGULAR,substitution,in,[],203937,,,1610612753,81,60,2022-03-06T02:29:04Z,3760000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M32.00S,2022-03-06T02:29:24.1Z,3,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,81,61,2022-03-06T02:29:24Z,3770000,,,0,,M. Fultz Free Throw 2 of 2 (4 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
384,PT05M23.00S,2022-03-06T02:29:34.0Z,3,REGULAR,2pt,Jump Shot,[],1629001,23.47240473061761,29.65686274509804,1610612763,81,61,2022-03-06T02:29:41Z,3780000,102.0,168.0,1,left,MISS D. Melton 19' pullup Shot,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,19.65,Missed,,,,,,,,,,,,,,,,,,
385,PT05M17.00S,2022-03-06T02:29:40.0Z,3,REGULAR,rebound,defensive,[],1630181,,,1610612753,81,61,2022-03-06T02:29:41Z,3790000,,,0,,R. Hampton REBOUND (Off:1 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,384.0,3.0,2.0,1.0,,,,,,,,,,
386,PT05M08.00S,2022-03-06T02:29:49.0Z,3,REGULAR,3pt,Jump Shot,[],1629643,71.43561103810775,15.196078431372548,1610612753,81,61,2022-03-06T02:29:54Z,3800000,-174.0,216.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,
387,PT05M05.00S,2022-03-06T02:29:52.0Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,81,61,2022-03-06T02:29:54Z,3810000,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,386.0,3.0,3.0,0.0,,,,,,,,,,
388,PT05M00.00S,2022-03-06T02:29:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,6.652431011826544,54.166666666666664,1610612763,83,61,2022-03-06T02:30:03Z,3820000,-21.0,10.0,1,left,J. Morant running finger roll Layup (20 PTS),[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,2.31,Made,20.0,,,,,,,,,,,,,,,,,
389,PT04M45.00S,2022-03-06T02:30:14.7Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612753,83,61,2022-03-06T02:30:24Z,3830000,,,0,,S. Adams shooting personal FOUL (2 PF) (Wagner 2 FT),"[203500, 1629021]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Wagner,1629021.0
391,PT04M45.00S,2022-03-06T02:30:40.7Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,83,62,2022-03-06T02:31:02Z,3850000,,,0,,M. Wagner Free Throw 1 of 2 (10 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
392,PT04M45.00S,2022-03-06T02:30:40.7Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,83,62,2022-03-06T02:31:02Z,3860000,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT04M43.00S,2022-03-06T02:30:42.7Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,83,62,2022-03-06T02:31:02Z,3870000,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,
394,PT04M28.00S,2022-03-06T02:31:14.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,6.1268068331143235,49.50980392156863,1610612763,85,62,2022-03-06T02:31:21Z,3880000,2.0,5.0,1,left,S. Adams cutting DUNK (4 PTS) (J. Morant 7 AST),"[203500, 1629630]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,0.57,Made,4.0,J. Morant,1629630.0,7.0,,,,,,,,,,,,,,
396,PT04M18.00S,2022-03-06T02:31:26.9Z,3,REGULAR,foul,personal,[],1629001,,,1610612753,85,62,2022-03-06T02:31:33Z,3900000,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1628365]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Fultz,1628365.0
398,PT04M18.00S,2022-03-06T02:31:32.0Z,3,REGULAR,substitution,out,[],1630533,,,1610612753,85,62,2022-03-06T02:31:45Z,3920000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M18.00S,2022-03-06T02:31:32.0Z,3,REGULAR,substitution,out,[],1629643,,,1610612753,85,62,2022-03-06T02:31:45Z,3930000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M18.00S,2022-03-06T02:31:32.0Z,3,REGULAR,substitution,in,[],1626145,,,1610612753,85,62,2022-03-06T02:31:45Z,3940000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M18.00S,2022-03-06T02:31:32.0Z,3,REGULAR,substitution,in,[],1629649,,,1610612753,85,62,2022-03-06T02:31:45Z,3950000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M14.00S,2022-03-06T02:31:55.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,69.99014454664915,26.47058823529412,1610612753,85,62,2022-03-06T02:32:00Z,3960000,-118.0,230.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,
403,PT04M12.00S,2022-03-06T02:31:57.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,85,62,2022-03-06T02:32:00Z,3970000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,,,,,,
404,PT03M56.00S,2022-03-06T02:32:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.559132720105126,54.65686274509803,1610612763,87,62,2022-03-06T02:32:25Z,3980000,-23.0,113.0,1,left,J. Morant 11' floating Jump Shot (22 PTS) (D. Melton 3 AST),"[1629630, 1629001]",1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,11.5,Made,22.0,D. Melton,1629001.0,3.0,,,,,,,,,,,,,,
406,PT03M42.00S,2022-03-06T02:32:30.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612753,87,62,2022-03-06T02:32:37Z,4000000,,,0,,D. Melton shooting personal FOUL (2 PF) (Hampton 2 FT),"[1629001, 1630181]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Hampton,1630181.0
408,PT03M42.00S,2022-03-06T02:33:00.0Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,87,63,2022-03-06T02:33:00Z,4020000,,,0,,R. Hampton Free Throw 1 of 2 (3 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
409,PT03M42.00S,2022-03-06T02:33:00.7Z,3,REGULAR,substitution,out,[],203500,,,1610612753,87,63,2022-03-06T02:33:08Z,4030000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M42.00S,2022-03-06T02:33:00.7Z,3,REGULAR,substitution,in,[],1629634,,,1610612753,87,63,2022-03-06T02:33:08Z,4040000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M42.00S,2022-03-06T02:33:17.3Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,87,64,2022-03-06T02:33:17Z,4050000,,,0,,R. Hampton Free Throw 2 of 2 (4 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
412,PT03M26.00S,2022-03-06T02:33:34.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,18.478975032851512,92.15686274509804,1610612763,87,64,2022-03-06T02:33:38Z,4060000,-211.0,121.0,1,left,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,
413,PT03M23.00S,2022-03-06T02:33:37.0Z,3,REGULAR,rebound,defensive,[],1629649,,,1610612753,87,64,2022-03-06T02:33:38Z,4070000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,412.0,1.0,1.0,0.0,,,,,,,,,,
414,PT03M17.00S,2022-03-06T02:33:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,92.32917214191852,47.549019607843135,1610612753,87,66,2022-03-06T02:33:49Z,4080000,-12.0,20.0,1,right,I. Brazdeikis driving Layup (4 PTS),[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,2.31,Made,4.0,,,,,,,,,,,,,,,,,
415,PT03M08.00S,2022-03-06T02:33:53.1Z,3,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612763,87,66,2022-03-06T02:34:04Z,4090000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Morant 2 FT),"[1629021, 1629630]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Morant,1629630.0
417,PT03M08.00S,2022-03-06T02:34:29.6Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,87,66,2022-03-06T02:34:29Z,4110000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
418,PT03M08.00S,2022-03-06T02:34:29.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,87,66,2022-03-06T02:34:29Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,
419,PT03M08.00S,2022-03-06T02:34:30.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612763,87,66,2022-03-06T02:34:36Z,4130000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M08.00S,2022-03-06T02:34:30.5Z,3,REGULAR,substitution,in,[],203082,,,1610612763,87,66,2022-03-06T02:34:36Z,4140000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M08.00S,2022-03-06T02:34:51.2Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,88,66,2022-03-06T02:34:51Z,4150000,,,0,,J. Morant Free Throw 2 of 2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
422,PT02M54.00S,2022-03-06T02:35:05.4Z,3,REGULAR,turnover,lost ball,[],1629021,,,1610612753,88,66,2022-03-06T02:35:09Z,4160000,,,0,,M. Wagner lost ball TURNOVER (2 TO),"[1629021, 1629634]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,2.0,Clarke,1629634.0,,,,,
423,PT02M54.00S,2022-03-06T02:35:05.4Z,3,REGULAR,steal,,[],1629634,,,1610612763,88,66,2022-03-06T02:35:06Z,4170000,,,0,,B. Clarke STEAL (2 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M41.00S,2022-03-06T02:35:18.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,14.536793692509855,49.754901960784316,1610612763,90,66,2022-03-06T02:35:24Z,4180000,1.0,84.0,1,left,T. Jones 8' driving floating Jump Shot (11 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,8.41,Made,11.0,,,,,,,,,,,,,,,,,
425,PT02M21.00S,2022-03-06T02:35:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,91.5407358738502,48.529411764705884,1610612753,90,68,2022-03-06T02:35:44Z,4190000,-7.0,27.0,1,right,T. Ross cutting finger roll Layup (4 PTS) (M. Wagner 2 AST),"[203082, 1629021]",1610612753.0,ORL,cutting finger roll,,,Ross,T. Ross,,,,,2.8,Made,4.0,M. Wagner,1629021.0,2.0,,,,,,,,,,,,,,
427,PT02M05.00S,2022-03-06T02:35:53.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.748357424441524,50.0,1610612763,92,68,2022-03-06T02:35:59Z,4210000,0.0,77.0,1,left,T. Jones 7' driving floating Jump Shot (13 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,7.67,Made,13.0,,,,,,,,,,,,,,,,,
428,PT01M50.00S,2022-03-06T02:36:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629649,70.51576872536137,23.774509803921568,1610612753,92,68,2022-03-06T02:36:12Z,4220000,-131.0,225.0,1,right,MISS I. Brazdeikis 26' 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
429,PT01M48.00S,2022-03-06T02:36:10.6Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,92,68,2022-03-06T02:36:12Z,4230000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,428.0,3.0,3.0,0.0,,,,,,,,,,
430,PT01M47.00S,2022-03-06T02:36:14.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629630,5.469776609724048,49.50980392156863,1610612763,94,68,2022-03-06T02:36:25Z,4240000,2.0,-1.0,1,left,J. Morant running DUNK (25 PTS) (D. Melton 4 AST),"[1629630, 1629001]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,0.27,Made,25.0,D. Melton,1629001.0,4.0,,,,,,,,,,,,,,
432,PT01M47.00S,2022-03-06T02:36:33.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629021,,,1610612763,94,68,2022-03-06T02:36:38Z,4260000,,,0,,M. Wagner shooting personal FOUL (2 PF) (Morant 1 FT),"[1629021, 1629630]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Morant,1629630.0
434,PT01M47.00S,2022-03-06T02:36:41.9Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629630,,,1610612763,94,68,2022-03-06T02:40:20Z,4280000,,,0,,J. Morant technical FOUL (1 Tech),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,200833.0,1.0,1.0,,
435,PT01M47.00S,2022-03-06T02:36:52.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,94,68,2022-03-06T02:40:20Z,4290000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M47.00S,2022-03-06T02:38:45.7Z,3,REGULAR,substitution,out,[],1630181,,,1610612763,94,68,2022-03-06T02:40:20Z,4300000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M47.00S,2022-03-06T02:38:45.7Z,3,REGULAR,substitution,in,[],1630175,,,1610612763,94,68,2022-03-06T02:40:20Z,4310000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M47.00S,2022-03-06T02:39:48.4Z,3,REGULAR,freethrow,1 of 1,[],203082,,,1610612763,94,69,2022-03-06T02:40:20Z,4320000,,,0,,T. Ross technical Free Throw 1 of 1 (5 PTS),[203082],1610612753.0,ORL,technical,,,Ross,T. Ross,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
439,PT01M47.00S,2022-03-06T02:40:20.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629630,,,1610612763,94,69,2022-03-06T02:40:22Z,4330000,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT01M44.00S,2022-03-06T02:40:23.2Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,94,69,2022-03-06T02:40:22Z,4340000,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,439.0,4.0,4.0,0.0,,,,,,,,,,
441,PT01M31.00S,2022-03-06T02:40:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,94.1688567674113,50.73529411764706,1610612753,94,71,2022-03-06T02:40:41Z,4350000,4.0,2.0,1,right,C. Anthony driving finger roll Layup (15 PTS) (M. Fultz 1 AST),"[1630175, 1628365]",1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,0.44,Made,15.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
443,PT01M31.00S,2022-03-06T02:40:38.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629634,,,1610612753,94,71,2022-03-06T02:40:43Z,4370000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Anthony 1 FT),"[1629634, 1630175]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Anthony,1630175.0
445,PT01M31.00S,2022-03-06T02:41:03.4Z,3,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,94,72,2022-03-06T02:41:03Z,4390000,,,0,,C. Anthony Free Throw 1 of 1 (16 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
