actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
356,PT11M21.00S,2022-03-25T01:18:22.9Z,3,REGULAR,block,,[],203500,,,1610612754,74,48,2022-03-25T01:18:25Z,3510000,,,0,,S. Adams BLOCK (3 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M17.00S,2022-03-25T01:18:26.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,74,48,2022-03-25T01:18:28Z,3520000,,,0,,S. Adams REBOUND (Off:5 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,355.0,13.0,8.0,5.0,,,,,,,,,,,,,,
358,PT11M12.00S,2022-03-25T01:18:34.1Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612763,74,48,2022-03-25T01:18:44Z,3530000,,,0,,G. Bitadze shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1629048, 1628991]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Jackson Jr.,1628991.0
360,PT11M12.00S,2022-03-25T01:18:56.1Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,75,48,2022-03-25T01:18:56Z,3550000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
361,PT11M12.00S,2022-03-25T01:19:10.0Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,76,48,2022-03-25T01:19:10Z,3560000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
362,PT10M57.00S,2022-03-25T01:19:26.1Z,3,REGULAR,3pt,Jump Shot,[],1629048,19.92444152431012,8.088235294117647,1610612754,76,48,2022-03-25T01:19:30Z,3570000,210.0,135.0,1,left,MISS G. Bitadze 24' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
363,PT10M55.00S,2022-03-25T01:19:28.1Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,76,48,2022-03-25T01:19:30Z,3580000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,,,,,
364,PT10M37.00S,2022-03-25T01:19:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,86.81011826544021,38.48039215686275,1610612763,78,48,2022-03-25T01:20:03Z,3590000,-58.0,71.0,1,right,D. Bane 9' bank Jump Shot (25 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,bank,,,Bane,D. Bane,,,,,9.18,Made,,,,,25.0,S. Adams,203500.0,2.0,,,,,,,,,,
366,PT10M37.00S,2022-03-25T01:19:50.7Z,3,REGULAR,foul,personal,['1freethrow'],1626147,,,1610612763,78,48,2022-03-25T01:19:59Z,3610000,,,0,,J. Anderson shooting personal FOUL (1 PF) (Bane 1 FT),"[1626147, 1630217]",1610612754.0,IND,shooting,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Bane,1630217.0
368,PT10M37.00S,2022-03-25T01:20:13.7Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,79,48,2022-03-25T01:20:13Z,3630000,,,0,,D. Bane Free Throw 1 of 1 (26 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
369,PT10M29.00S,2022-03-25T01:20:24.2Z,3,REGULAR,3pt,Jump Shot,[],1629052,26.62614980289093,78.92156862745098,1610612754,79,48,2022-03-25T01:20:28Z,3640000,-145.0,198.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,
370,PT10M25.00S,2022-03-25T01:20:28.2Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,79,48,2022-03-25T01:20:28Z,3650000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,,,,,,,
371,PT10M20.00S,2022-03-25T01:20:31.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,70.25295663600527,73.52941176470588,1610612763,82,48,2022-03-25T01:20:42Z,3660000,118.0,227.0,1,right,J. Jackson Jr. 25' 3PT running pullup (15 PTS) (T. Jones 4 AST),"[1628991, 1626145]",1610612763.0,MEM,running pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,25.57,Made,,,,,15.0,T. Jones,1626145.0,4.0,,,,,,,,,,
373,PT10M08.00S,2022-03-25T01:20:44.5Z,3,REGULAR,3pt,Jump Shot,[],1629052,26.888961892247043,81.61764705882352,1610612754,82,48,2022-03-25T01:20:48Z,3680000,-158.0,200.0,1,left,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
374,PT10M04.00S,2022-03-25T01:20:48.5Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,82,48,2022-03-25T01:20:48Z,3690000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,,,,
375,PT09M51.00S,2022-03-25T01:21:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,91.67214191852825,50.49019607843137,1610612763,84,48,2022-03-25T01:21:08Z,3700000,2.0,26.0,1,right,S. Adams driving finger roll Layup (6 PTS),[203500],1610612763.0,MEM,driving finger roll,,,Adams,S. Adams,,,,,2.59,Made,,,,,6.0,,,,,,,,,,,,,
376,PT09M51.00S,2022-03-25T01:21:05.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,84,48,2022-03-25T01:21:05Z,3710000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M35.00S,2022-03-25T01:24:12.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626147,6.258212877792378,49.50980392156863,1610612754,84,50,2022-03-25T01:24:16Z,3720000,2.0,6.0,1,left,J. Anderson cutting DUNK (3 PTS) (T. Haliburton 4 AST),"[1626147, 1630169]",1610612754.0,IND,cutting,,,Anderson,J. Anderson,,,,,0.68,Made,,,,,3.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,
379,PT09M08.00S,2022-03-25T01:24:38.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,92.32917214191852,51.470588235294116,1610612763,84,50,2022-03-25T01:24:46Z,3740000,7.0,20.0,1,right,MISS S. Adams turnaround Hook - blocked,"[203500, 1626147]",1610612763.0,MEM,turnaround,,,Adams,S. Adams,,,,,2.1,Missed,,,,,,,,,Anderson,1626147.0,,,,,,,,
380,PT09M08.00S,2022-03-25T01:24:38.4Z,3,REGULAR,block,,[],1626147,,,1610612763,84,50,2022-03-25T01:24:41Z,3750000,,,0,,J. Anderson BLOCK (2 BLK),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M08.00S,2022-03-25T01:24:38.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,84,50,2022-03-25T01:24:46Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,
382,PT09M08.00S,2022-03-25T01:24:46.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612763,84,50,2022-03-25T01:24:53Z,3770000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,
383,PT09M01.00S,2022-03-25T01:25:02.0Z,3,REGULAR,foul,personal,[],1626145,,,1610612754,84,50,2022-03-25T01:25:11Z,3780000,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1629052]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Brissett,1629052.0
385,PT08M55.00S,2022-03-25T01:25:22.3Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,84,50,2022-03-25T01:25:25Z,3800000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 203500]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,,,,,
386,PT08M55.00S,2022-03-25T01:25:22.3Z,3,REGULAR,steal,,[],203500,,,1610612763,84,50,2022-03-25T01:25:23Z,3810000,,,0,,S. Adams STEAL (3 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M51.00S,2022-03-25T01:25:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,93.11760840998686,46.81372549019608,1610612763,84,50,2022-03-25T01:26:05Z,3820000,-16.0,12.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629052]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,2.0,Missed,,,,,,,,,Brissett,1629052.0,,,,,,,,
388,PT08M51.00S,2022-03-25T01:25:29.3Z,3,REGULAR,block,,[],1629052,,,1610612763,84,50,2022-03-25T01:25:33Z,3830000,,,0,,O. Brissett BLOCK (1 BLK),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M48.00S,2022-03-25T01:25:32.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,84,50,2022-03-25T01:26:05Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,,
389,PT08M48.00S,2022-03-25T01:26:04.2Z,3,REGULAR,jumpball,recovered,[],1630217,,,1610612763,84,50,2022-03-25T01:26:04Z,3850000,,,0,,Jump Ball J. Jackson Jr. vs. O. Brissett: Tip to D. Bane,"[1630217, 1628991, 1629052]",1610612763.0,MEM,heldball,D. Bane,1630217.0,Bane,D. Bane,Jackson Jr.,1628991.0,Brissett,1629052.0,,,,,,,,,,,,,,,,,,,,
393,PT08M38.00S,2022-03-25T01:26:13.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,77.08607095926413,37.5,1610612763,84,50,2022-03-25T01:26:19Z,3880000,-62.0,163.0,1,right,MISS D. Bane 17' step back Shot,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,17.45,Missed,,,,,,,,,,,,,,,,,,
394,PT08M36.00S,2022-03-25T01:26:15.9Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,84,50,2022-03-25T01:26:19Z,3890000,,,0,,S. Adams REBOUND (Off:6 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,393.0,14.0,8.0,6.0,,,,,,,,,,,,,,
395,PT08M33.00S,2022-03-25T01:26:18.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,93.9060446780552,50.0,1610612763,86,50,2022-03-25T01:26:23Z,3900000,0.0,5.0,1,right,D. Bane cutting DUNK (28 PTS) (S. Adams 3 AST),"[1630217, 203500]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,0.48,Made,,,,,28.0,S. Adams,203500.0,3.0,,,,,,,,,,
397,PT08M26.00S,2022-03-25T01:26:25.8Z,3,REGULAR,3pt,Jump Shot,[],1626147,32.53942181340342,44.36274509803921,1610612754,86,53,2022-03-25T01:26:31Z,3920000,28.0,253.0,1,left,J. Anderson 25' 3PT pullup (6 PTS) (T. Haliburton 5 AST),"[1626147, 1630169]",1610612754.0,IND,pullup,,,Anderson,J. Anderson,,,,,25.5,Made,,,,,6.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,
399,PT08M07.00S,2022-03-25T01:26:44.1Z,3,REGULAR,2pt,Jump Shot,[],1630217,92.46057818659659,69.11764705882352,1610612763,88,53,2022-03-25T01:26:58Z,3940000,96.0,18.0,1,right,D. Bane 9' floating Jump Shot (30 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,9.74,Made,,,,,30.0,S. Adams,203500.0,4.0,,,,,,,,,,
401,PT07M51.00S,2022-03-25T01:27:00.9Z,3,REGULAR,turnover,bad pass,[],1626147,,,1610612754,88,53,2022-03-25T01:27:04Z,3960000,,,0,,J. Anderson bad pass TURNOVER (1 TO),"[1626147, 1626145]",1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,,,,,
402,PT07M51.00S,2022-03-25T01:27:00.9Z,3,REGULAR,steal,,[],1626145,,,1610612763,88,53,2022-03-25T01:27:02Z,3970000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M49.00S,2022-03-25T01:27:04.9Z,3,REGULAR,foul,personal,[],1629052,,,1610612763,88,53,2022-03-25T01:27:12Z,3980000,,,0,,O. Brissett take personal FOUL (2 PF),"[1629052, 1630217]",1610612754.0,IND,take,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Bane,1630217.0
405,PT07M49.00S,2022-03-25T01:27:16.2Z,3,REGULAR,substitution,out,[],1626147,,,1610612763,88,53,2022-03-25T01:27:21Z,4000000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M49.00S,2022-03-25T01:27:16.2Z,3,REGULAR,substitution,in,[],1630613,,,1610612763,88,53,2022-03-25T01:27:21Z,4010000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M42.00S,2022-03-25T01:27:36.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,67.88764783180025,30.14705882352941,1610612763,91,53,2022-03-25T01:27:40Z,4020000,-99.0,249.0,1,right,J. Jackson Jr. 26' 3PT  (18 PTS) (T. Jones 5 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.84,Made,,,,,18.0,T. Jones,1626145.0,5.0,,,,,,,,,,
409,PT07M31.00S,2022-03-25T01:27:48.3Z,3,REGULAR,turnover,bad pass,[],1630613,,,1610612754,91,53,2022-03-25T01:27:52Z,4040000,,,0,,D. Washington Jr. bad pass TURNOVER (3 TO),"[1630613, 1628991]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,3.0,Jackson Jr.,1628991.0,,,,,
410,PT07M31.00S,2022-03-25T01:27:48.3Z,3,REGULAR,steal,,[],1628991,,,1610612763,91,53,2022-03-25T01:27:50Z,4050000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M25.00S,2022-03-25T01:27:53.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630533,88.51839684625493,95.58823529411765,1610612763,91,53,2022-03-25T01:28:01Z,4060000,228.0,55.0,1,right,MISS Z. Williams running 3PT,[1630533],1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
412,PT07M21.00S,2022-03-25T01:27:57.8Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,91,53,2022-03-25T01:28:01Z,4070000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,411.0,2.0,1.0,1.0,,,,,,,,,,,,,,
413,PT07M18.00S,2022-03-25T01:28:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629052,5.863994743758213,49.50980392156863,1610612754,91,55,2022-03-25T01:28:07Z,4080000,2.0,3.0,1,left,O. Brissett running finger roll Layup (5 PTS) (T. Haliburton 6 AST),"[1629052, 1630169]",1610612754.0,IND,running finger roll,,,Brissett,O. Brissett,,,,,0.36,Made,,,,,5.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,
415,PT07M02.00S,2022-03-25T01:28:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.07293035479631,44.6078431372549,1610612763,93,55,2022-03-25T01:28:22Z,4100000,-27.0,69.0,1,right,T. Jones 7' driving floating Jump Shot (11 PTS) (S. Adams 5 AST),"[1626145, 203500]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,7.41,Made,,,,,11.0,S. Adams,203500.0,5.0,,,,,,,,,,
417,PT06M47.00S,2022-03-25T01:28:31.7Z,3,REGULAR,3pt,Jump Shot,[],1629048,30.831143232588698,26.47058823529412,1610612754,93,55,2022-03-25T01:28:36Z,4120000,118.0,237.0,1,left,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,
418,PT06M44.00S,2022-03-25T01:28:35.3Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612754,93,55,2022-03-25T01:28:35Z,4130000,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,417.0,5.0,4.0,1.0,,,,,,,,,,,,,,
419,PT06M43.00S,2022-03-25T01:28:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627741,6.258212877792378,52.94117647058824,1610612754,93,57,2022-03-25T01:28:41Z,4140000,-15.0,6.0,1,left,B. Hield putback Layup (8 PTS),[1627741],1610612754.0,IND,putback,,,Hield,B. Hield,,,,,1.6,Made,,,,,8.0,,,,,,,,,,,,,
420,PT06M22.00S,2022-03-25T01:28:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.15308804204993,40.19607843137255,1610612763,95,57,2022-03-25T01:29:04Z,4150000,-49.0,78.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (20 PTS) (S. Adams 6 AST),"[1628991, 203500]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,9.19,Made,,,,,20.0,S. Adams,203500.0,6.0,,,,,,,,,,
422,PT06M06.00S,2022-03-25T01:29:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,16.245072273324574,40.931372549019606,1610612754,95,59,2022-03-25T01:29:17Z,4170000,45.0,100.0,1,left,T. Haliburton 11' driving floating Jump Shot (9 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,11.0,Made,,,,,9.0,,,,,,,,,,,,,
423,PT05M51.00S,2022-03-25T01:29:27.8Z,3,REGULAR,3pt,Jump Shot,[],1628991,67.62483574244416,61.51960784313726,1610612763,95,59,2022-03-25T01:29:31Z,4180000,58.0,252.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
424,PT05M49.00S,2022-03-25T01:29:29.8Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,95,59,2022-03-25T01:29:31Z,4190000,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,423.0,3.0,2.0,1.0,,,,,,,,,,,,,,
425,PT05M45.00S,2022-03-25T01:29:34.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629052,6.521024967148489,49.50980392156863,1610612754,95,61,2022-03-25T01:31:07Z,4200000,2.0,9.0,1,left,O. Brissett driving DUNK (7 PTS) (T. Haliburton 7 AST),"[1629052, 1630169]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,0.91,Made,,,,,7.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,
427,PT05M45.00S,2022-03-25T01:29:39.7Z,3,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612754,95,61,2022-03-25T01:29:58Z,4220000,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Brissett 1 FT),"[1628991, 1629052]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Brissett,1629052.0
429,PT05M45.00S,2022-03-25T01:29:46.5Z,3,REGULAR,substitution,out,[],1630217,,,1610612754,95,61,2022-03-25T01:30:39Z,4240000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M45.00S,2022-03-25T01:29:46.5Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,95,61,2022-03-25T01:30:39Z,4250000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M45.00S,2022-03-25T01:29:46.5Z,3,REGULAR,substitution,out,[],1629048,,,1610612754,95,61,2022-03-25T01:30:39Z,4260000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M45.00S,2022-03-25T01:29:46.5Z,3,REGULAR,substitution,in,[],1629001,,,1610612754,95,61,2022-03-25T01:30:39Z,4270000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M45.00S,2022-03-25T01:29:46.5Z,3,REGULAR,substitution,in,[],1630678,,,1610612754,95,61,2022-03-25T01:30:39Z,4280000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M45.00S,2022-03-25T01:29:46.5Z,3,REGULAR,substitution,in,[],1626208,,,1610612754,95,61,2022-03-25T01:30:39Z,4290000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M45.00S,2022-03-25T01:30:11.8Z,3,REGULAR,freethrow,1 of 1,[],1629052,,,1610612754,95,62,2022-03-25T01:30:11Z,4300000,,,0,,O. Brissett Free Throw 1 of 1 (8 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
436,PT05M32.00S,2022-03-25T01:30:30.7Z,3,REGULAR,foul,personal,[],1629052,,,1610612763,95,62,2022-03-25T01:30:39Z,4310000,,,0,,O. Brissett personal FOUL (3 PF),"[1629052, 1628991]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Jackson Jr.,1628991.0
438,PT05M30.00S,2022-03-25T01:30:56.1Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,95,62,2022-03-25T01:31:09Z,4330000,,,0,,J. Jackson Jr. offensive FOUL (5 PF),"[1628991, 1629052]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1626301.0,5.0,0.0,Brissett,1629052.0
440,PT05M30.00S,2022-03-25T01:30:56.1Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,95,62,2022-03-25T01:30:56Z,4350000,,,0,,J. Jackson Jr. offensive foul TURNOVER (3 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,3.0,,,1626301.0,,,,
441,PT05M30.00S,2022-03-25T01:31:03.8Z,3,REGULAR,substitution,out,[],1628991,,,1610612754,95,62,2022-03-25T01:31:10Z,4360000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M30.00S,2022-03-25T01:31:03.8Z,3,REGULAR,substitution,in,[],203937,,,1610612754,95,62,2022-03-25T01:31:10Z,4370000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M19.00S,2022-03-25T01:31:26.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,27.414586070959263,77.45098039215686,1610612754,95,62,2022-03-25T01:31:30Z,4380000,-137.0,205.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
444,PT05M15.00S,2022-03-25T01:31:30.8Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,95,62,2022-03-25T01:31:30Z,4390000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,443.0,3.0,3.0,0.0,,,,,,,,,,,,,,
445,PT05M10.00S,2022-03-25T01:31:34.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,66.70499342969777,59.31372549019608,1610612763,98,62,2022-03-25T01:32:46Z,4400000,47.0,260.0,1,right,D. Melton 26' 3PT pullup (17 PTS),[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,26.46,Made,,,,,17.0,,,,,,,,,,,,,
446,PT05M10.00S,2022-03-25T01:31:41.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,98,62,2022-03-25T01:31:41Z,4410000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M57.00S,2022-03-25T01:34:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,6.521024967148489,51.71568627450981,1610612754,98,64,2022-03-25T01:34:45Z,4420000,-9.0,9.0,1,left,T. Taylor cutting Layup (13 PTS) (T. Haliburton 8 AST),"[1630678, 1630169]",1610612754.0,IND,cutting,,,Taylor,T. Taylor,,,,,1.23,Made,,,,,13.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,
