actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
604,PT09M47.00S,2026-02-12T02:06:48.5Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612737,93,82,2026-02-12T02:06:55Z,5880000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1630163]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,,,Ball,1630163.0
605,PT09M47.00S,2026-02-12T02:06:48.5Z,4,REGULAR,steal,,[],1630163,,,1610612766,93,82,2026-02-12T02:06:51Z,5890000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
606,PT09M44.00S,2026-02-12T02:06:52.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630163,7.835085413929041,47.794117647058826,1610612766,93,82,2026-02-12T02:07:20Z,5900000,False,11.0,21.0,1,left,MISS L. Ball running finger roll Layup,[1630163],1610612766.0,CHA,running finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.38,,,,,,,,,,,,
607,PT09M44.00S,2026-02-12T02:06:52.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,93,82,2026-02-12T02:06:59Z,5910000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,606.0,,,,,,,,,,,
609,PT09M23.00S,2026-02-12T02:07:16.9Z,4,REGULAR,3pt,Jump Shot,[],1631243,68.9388961892247,67.64705882352942,1610612737,93,85,2026-02-12T02:07:52Z,5930000,False,88.0,239.0,1,right,M. Gueye 25' 3PT pullup (6 PTS) (C. McCollum 6 AST),"[1631243, 203468]",1610612737.0,ATL,pullup,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,25.52,,,,,C. McCollum,203468.0,6.0,,,,,
611,PT09M10.00S,2026-02-12T02:07:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612766,93,85,2026-02-12T02:08:40Z,5950000,False,,,0,,J. Landale shooting personal FOUL (5 PF) (Kalkbrenner 2 FT),"[1629111, 1641750]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2003.0,5.0,0.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,
614,PT09M10.00S,2026-02-12T02:09:33.3Z,4,REGULAR,freethrow,1 of 2,[],1641750,,,1610612766,94,85,2026-02-12T02:09:33Z,5980000,False,,,0,,R. Kalkbrenner Free Throw 1 of 2 (5 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
615,PT09M10.00S,2026-02-12T02:09:33.3Z,4,REGULAR,freethrow,2 of 2,[],1641750,,,1610612766,94,85,2026-02-12T02:09:48Z,5990000,False,,,0,,MISS R. Kalkbrenner Free Throw 2 of 2,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
616,PT09M06.00S,2026-02-12T02:09:37.3Z,4,REGULAR,rebound,defensive,[],203468,,,1610612737,94,85,2026-02-12T02:09:48Z,6000000,False,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,615.0,5.0,4.0,1.0,,,,,,,,
617,PT09M00.00S,2026-02-12T02:09:58.0Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612737,94,85,2026-02-12T02:10:04Z,6010000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (3 TO),[203468],1610612737.0,ATL,bad pass,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,1193.0,,,,,,,,,,,,,,,3.0,,,,
618,PT08M43.00S,2026-02-12T02:10:16.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,32.40801576872536,55.63725490196079,1610612766,97,85,2026-02-12T02:10:20Z,6020000,False,-28.0,252.0,1,left,B. Miller 25' 3PT pullup (26 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,Made,26.0,25.37,,,,,,,,,,,,
619,PT08M35.00S,2026-02-12T02:10:25.1Z,4,REGULAR,turnover,lost ball,[],1629638,,,1610612737,97,85,2026-02-12T02:10:37Z,6030000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (3 TO),"[1629638, 1630544]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,,,Mann,1630544.0
620,PT08M35.00S,2026-02-12T02:10:25.1Z,4,REGULAR,steal,,[],1630544,,,1610612766,97,85,2026-02-12T02:10:27Z,6040000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
621,PT08M27.00S,2026-02-12T02:10:33.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,32.14520367936925,65.93137254901961,1610612766,97,85,2026-02-12T02:10:39Z,6050000,False,-80.0,250.0,1,left,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.21,,,,,,,,,,,,
622,PT08M24.00S,2026-02-12T02:10:36.1Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612737,97,85,2026-02-12T02:10:36Z,6060000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,621.0,3.0,3.0,0.0,,,,,,,,
623,PT07M59.00S,2026-02-12T02:11:00.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,87.20433639947439,55.392156862745104,1610612737,97,87,2026-02-12T02:11:06Z,6070000,False,27.0,68.0,1,right,J. Landale 7' floating Jump Shot (6 PTS) (C. McCollum 7 AST),"[1629111, 203468]",1610612737.0,ATL,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,7.3,,,,,C. McCollum,203468.0,7.0,,,,,
625,PT07M36.00S,2026-02-12T02:11:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629684,6.1268068331143235,95.34313725490196,1610612766,97,87,2026-02-12T02:11:29Z,6090000,False,-227.0,5.0,1,left,MISS G. Williams 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.68,,,,,,,,,,,,
626,PT07M34.00S,2026-02-12T02:11:26.4Z,4,REGULAR,rebound,offensive,[],1641750,,,1610612766,97,87,2026-02-12T02:11:26Z,6100000,False,,,0,,R. Kalkbrenner REBOUND (Off:3 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Left Corner 3,24+ Left,,,,,,,,,625.0,4.0,1.0,3.0,,,,,,,,
627,PT07M31.00S,2026-02-12T02:11:28.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,28.86005256241787,85.7843137254902,1610612766,100,87,2026-02-12T02:11:32Z,6110000,False,-179.0,219.0,1,left,L. Ball 28' 3PT  (21 PTS) (B. Miller 1 AST),"[1630163, 1641706]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Made,21.0,28.26,,,,,B. Miller,1641706.0,1.0,,,,,
629,PT07M19.00S,2026-02-12T02:11:40.8Z,4,REGULAR,3pt,Jump Shot,[],1629111,91.27792378449409,5.147058823529411,1610612737,100,90,2026-02-12T02:11:46Z,6130000,False,-224.0,29.0,1,right,J. Landale 3PT  (9 PTS) (C. McCollum 8 AST),"[1629111, 203468]",1610612737.0,ATL,,,,Landale,J. Landale,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,22.62,,,,,C. McCollum,203468.0,8.0,,,,,
631,PT07M05.00S,2026-02-12T02:11:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630163,34.90473061760841,15.441176470588236,1610612766,100,90,2026-02-12T02:11:59Z,6150000,False,173.0,276.0,1,left,MISS L. Ball 32' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,32.53,,,,,,,,,,,,
632,PT07M02.00S,2026-02-12T02:11:58.1Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612737,100,90,2026-02-12T02:11:59Z,6160000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,631.0,3.0,3.0,0.0,,,,,,,,
633,PT06M49.00S,2026-02-12T02:12:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,86.94152431011827,55.14705882352941,1610612737,100,90,2026-02-12T02:12:13Z,6170000,False,26.0,70.0,1,right,MISS N. Alexander-Walker 7' turnaround fadeaway Shot,[1629638],1610612737.0,ATL,turnaround fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.48,,,,,,,,,,,,
634,PT06M48.00S,2026-02-12T02:12:11.4Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,100,90,2026-02-12T02:12:13Z,6180000,False,,,0,,B. Miller REBOUND (Off:1 Def:8),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,633.0,9.0,8.0,1.0,,,,,,,,
635,PT06M39.00S,2026-02-12T02:12:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612766,100,90,2026-02-12T02:12:35Z,6190000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Miller 2 FT),"[1630557, 1641706]",1610612737.0,ATL,shooting,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,2003.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
637,PT06M39.00S,2026-02-12T02:12:51.7Z,4,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,101,90,2026-02-12T02:12:51Z,6210000,False,,,0,,B. Miller Free Throw 1 of 2 (27 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
638,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,101,90,2026-02-12T02:13:06Z,6220000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,out,[],1641750,,,1610612766,101,90,2026-02-12T02:13:06Z,6230000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,out,[],203468,,,1610612766,101,90,2026-02-12T02:13:06Z,6240000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,out,[],1631243,,,1610612766,101,90,2026-02-12T02:13:06Z,6250000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,out,[],1629111,,,1610612766,101,90,2026-02-12T02:13:06Z,6260000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,101,90,2026-02-12T02:13:06Z,6270000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,in,[],1642883,,,1610612766,101,90,2026-02-12T02:13:06Z,6280000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,in,[],1630700,,,1610612766,101,90,2026-02-12T02:13:06Z,6290000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,in,[],1630552,,,1610612766,101,90,2026-02-12T02:13:06Z,6300000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT06M39.00S,2026-02-12T02:12:52.4Z,4,REGULAR,substitution,in,[],1630168,,,1610612766,101,90,2026-02-12T02:13:06Z,6310000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M39.00S,2026-02-12T02:13:20.8Z,4,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,102,90,2026-02-12T02:13:20Z,6320000,False,,,0,,B. Miller Free Throw 2 of 2 (28 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
649,PT06M16.00S,2026-02-12T02:13:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.19776609724047,51.9607843137255,1610612737,102,92,2026-02-12T02:14:20Z,6330000,False,10.0,21.0,1,right,D. Daniels driving Layup (19 PTS) (N. Alexander-Walker 4 AST),"[1630700, 1629638]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,2.3,,,,,N. Alexander-Walker,1629638.0,4.0,,,,,
651,PT05M51.00S,2026-02-12T02:14:10.8Z,4,REGULAR,3pt,Jump Shot,[],1641706,29.6484888304862,73.77450980392157,1610612766,105,92,2026-02-12T02:14:14Z,6350000,False,-119.0,226.0,1,left,B. Miller 25' 3PT  (31 PTS) (G. Williams 5 AST),"[1641706, 1629684]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,Made,31.0,25.55,,,,,G. Williams,1629684.0,5.0,,,,,
653,PT05M39.00S,2026-02-12T02:14:22.9Z,4,REGULAR,turnover,bad pass,[],1630552,,,1610612737,105,92,2026-02-12T02:14:26Z,6370000,False,,,0,,J. Johnson bad pass TURNOVER (3 TO),"[1630552, 1630544]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,,,Mann,1630544.0
654,PT05M39.00S,2026-02-12T02:14:22.9Z,4,REGULAR,steal,,[],1630544,,,1610612766,105,92,2026-02-12T02:14:24Z,6380000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
655,PT05M22.00S,2026-02-12T02:14:40.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,35.167542706964525,29.166666666666668,1610612766,105,92,2026-02-12T02:14:44Z,6390000,False,104.0,278.0,1,left,MISS B. Miller 29' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,29.7,,,,,,,,,,,,
656,PT05M19.00S,2026-02-12T02:14:43.5Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,105,92,2026-02-12T02:14:44Z,6400000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,655.0,2.0,1.0,1.0,,,,,,,,
657,PT05M03.00S,2026-02-12T02:14:59.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,71.43561103810775,17.401960784313726,1610612737,105,92,2026-02-12T02:15:03Z,6410000,False,-163.0,216.0,1,right,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.06,,,,,,,,,,,,
658,PT04M59.00S,2026-02-12T02:15:03.1Z,4,REGULAR,rebound,defensive,[],1642883,,,1610612766,105,92,2026-02-12T02:15:03Z,6420000,False,,,0,,S. James REBOUND (Off:0 Def:3),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,657.0,3.0,3.0,0.0,,,,,,,,
659,PT04M43.00S,2026-02-12T02:15:19.3Z,4,REGULAR,3pt,Jump Shot,[],1641706,23.73521681997372,13.480392156862745,1610612766,105,92,2026-02-12T02:15:24Z,6430000,False,183.0,171.0,1,left,MISS B. Miller 24' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.99,,,,,,,,,,,,
660,PT04M40.00S,2026-02-12T02:15:22.3Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,105,92,2026-02-12T02:15:24Z,6440000,False,,,0,,J. Johnson REBOUND (Off:1 Def:12),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,659.0,13.0,12.0,1.0,,,,,,,,
661,PT04M32.00S,2026-02-12T02:15:30.3Z,4,REGULAR,3pt,Jump Shot,[],1630168,89.43823915900131,4.6568627450980395,1610612737,105,95,2026-02-12T02:15:40Z,6450000,False,-227.0,47.0,1,right,O. Okongwu 3PT  (15 PTS) (D. Daniels 3 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,Made,15.0,23.15,,,,,D. Daniels,1630700.0,3.0,,,,,
663,PT04M32.00S,2026-02-12T02:15:42.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,105,95,2026-02-12T02:15:42Z,6470000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,out,[],1630544,,,1610612766,105,95,2026-02-12T02:18:38Z,6480000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612766,105,95,2026-02-12T02:18:38Z,6490000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,out,[],1642883,,,1610612766,105,95,2026-02-12T02:18:38Z,6500000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,out,[],1630557,,,1610612766,105,95,2026-02-12T02:18:38Z,6510000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,in,[],1641750,,,1610612766,105,95,2026-02-12T02:18:38Z,6520000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,in,[],1642851,,,1610612766,105,95,2026-02-12T02:18:38Z,6530000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,105,95,2026-02-12T02:18:38Z,6540000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M32.00S,2026-02-12T02:15:44.0Z,4,REGULAR,substitution,in,[],203468,,,1610612766,105,95,2026-02-12T02:18:38Z,6550000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M22.00S,2026-02-12T02:18:56.8Z,4,REGULAR,foul,offensive,[],1641706,,,1610612766,105,95,2026-02-12T02:19:26Z,6560000,False,,,0,,B. Miller offensive FOUL (4 PF),"[1641706, 1629638]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,2003.0,4.0,1.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
674,PT04M22.00S,2026-02-12T02:18:56.8Z,4,REGULAR,turnover,offensive foul,[],1641706,,,1610612766,105,95,2026-02-12T02:19:26Z,6580000,False,,,0,,B. Miller offensive foul TURNOVER (4 TO),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,2003.0,,,,,,,,,,,,,,,4.0,,,,
675,PT04M07.00S,2026-02-12T02:19:14.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,89.04402102496715,4.411764705882353,1610612737,105,95,2026-02-12T02:19:57Z,6590000,False,-228.0,50.0,1,right,MISS C. McCollum pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.34,,,,,,,,,,,,
676,PT04M04.00S,2026-02-12T02:19:17.3Z,4,REGULAR,rebound,defensive,[],1641750,,,1610612766,105,95,2026-02-12T02:19:18Z,6600000,False,,,0,,R. Kalkbrenner REBOUND (Off:3 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Left Corner 3,24+ Left,,,,,,,,,675.0,5.0,2.0,3.0,,,,,,,,
677,PT03M55.00S,2026-02-12T02:19:26.1Z,4,REGULAR,turnover,lost ball,[],1642851,,,1610612766,105,95,2026-02-12T02:19:30Z,6610000,False,,,0,,K. Knueppel lost ball TURNOVER (3 TO),"[1642851, 1630552]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,Johnson,1630552.0
678,PT03M55.00S,2026-02-12T02:19:26.1Z,4,REGULAR,steal,,[],1630552,,,1610612737,105,95,2026-02-12T02:19:29Z,6620000,False,,,0,,J. Johnson STEAL (4 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
679,PT03M50.00S,2026-02-12T02:19:30.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,92.46057818659659,51.470588235294116,1610612737,105,97,2026-02-12T02:19:35Z,6630000,False,7.0,18.0,1,right,J. Johnson running DUNK (17 PTS) (D. Daniels 4 AST),"[1630552, 1630700]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,1.98,,,,,D. Daniels,1630700.0,4.0,,,,,
681,PT03M30.00S,2026-02-12T02:19:50.9Z,4,REGULAR,3pt,Jump Shot,[],1630163,7.178055190538765,95.09803921568627,1610612766,108,97,2026-02-12T02:19:55Z,6650000,False,-225.0,15.0,1,left,L. Ball 3PT  (24 PTS) (B. Miller 2 AST),"[1630163, 1641706]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,Made,24.0,22.6,,,,,B. Miller,1641706.0,2.0,,,,,
683,PT03M18.00S,2026-02-12T02:20:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630168,67.09921156373193,62.00980392156863,1610612737,108,97,2026-02-12T02:20:06Z,6670000,False,60.0,257.0,1,right,MISS O. Okongwu 26' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.37,,,,,,,,,,,,
684,PT03M16.00S,2026-02-12T02:20:04.6Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,108,97,2026-02-12T02:20:06Z,6680000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,683.0,4.0,4.0,0.0,,,,,,,,
685,PT03M11.00S,2026-02-12T02:20:13.2Z,4,REGULAR,foul,offensive,[],1630163,,,1610612766,108,97,2026-02-12T02:20:22Z,6690000,False,,,0,,L. Ball offensive FOUL (4 PF),"[1630163, 1630700]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,2003.0,4.0,0.0,Daniels,1630700.0,,,,,,,,,,,,,,,
687,PT03M11.00S,2026-02-12T02:20:13.2Z,4,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,108,97,2026-02-12T02:20:13Z,6710000,False,,,0,,L. Ball offensive foul TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,2003.0,,,,,,,,,,,,,,,1.0,,,,
688,PT02M56.00S,2026-02-12T02:20:35.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,73.80091984231275,82.1078431372549,1610612737,108,100,2026-02-12T02:20:39Z,6720000,False,161.0,194.0,1,right,N. Alexander-Walker 25' 3PT  (10 PTS) (J. Johnson 8 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,25.16,,,,,J. Johnson,1630552.0,8.0,,,,,
