actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
560,PT06M15.00S,2022-04-04T00:02:22.1Z,4,REGULAR,substitution,in,[],202692,,,1610612753,80,103,2022-04-04T00:02:57Z,5450000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
561,PT06M15.00S,2022-04-04T00:02:22.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612753,80,103,2022-04-04T00:02:57Z,5460000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
562,PT06M15.00S,2022-04-04T00:03:34.0Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,80,103,2022-04-04T00:03:37Z,5470000,,,0,,MISS M. Wagner away-from-play Free Throw 1 of 1,[1629021],1610612753.0,ORL,,Wagner,M. Wagner,away-from-play,,Missed,,,,,,,,,,,,,,,,,,
563,PT06M12.00S,2022-04-04T00:03:37.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,80,103,2022-04-04T00:03:37Z,5480000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,562.0,4.0,3.0,1.0,,,,,,,,,,,,,,
564,PT05M57.00S,2022-04-04T00:03:50.8Z,4,REGULAR,2pt,Jump Shot,[],1629628,20.05584756898817,72.54901960784314,1610612752,80,103,2022-04-04T00:03:58Z,5490000,-113.0,136.0,1,left,MISS R. Barrett 17' Jump Shot,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,17.66,Missed,,,,,,,,,,,,,,,,,,
565,PT05M54.00S,2022-04-04T00:03:53.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,80,103,2022-04-04T00:03:58Z,5500000,,,0,,M. Wagner REBOUND (Off:2 Def:5),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,564.0,7.0,5.0,2.0,,,,,,,,,,,,,,
566,PT05M48.00S,2022-04-04T00:04:02.6Z,4,REGULAR,foul,personal,['2freethrow'],202692,,,1610612753,80,103,2022-04-04T00:04:21Z,5510000,,,0,,A. Burks shooting personal FOUL (2 PF) (Fultz 2 FT),"[202692, 1628365]",1610612752.0,NYK,202007.0,Burks,A. Burks,shooting,,,,,,,,2.0,0.0,Fultz,1628365.0,,,,,,,,,
568,PT05M48.00S,2022-04-04T00:04:26.3Z,4,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,81,103,2022-04-04T00:04:52Z,5530000,,,0,,M. Fultz Free Throw 1 of 2 (11 PTS),[1628365],1610612753.0,ORL,,Fultz,M. Fultz,,,Made,,,,,11.0,,,,,,,,,,,,,
569,PT05M48.00S,2022-04-04T00:04:27.7Z,4,REGULAR,substitution,out,[],201959,,,1610612753,81,103,2022-04-04T00:04:32Z,5540000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,
570,PT05M48.00S,2022-04-04T00:04:27.7Z,4,REGULAR,substitution,in,[],1630167,,,1610612753,81,103,2022-04-04T00:04:32Z,5550000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
571,PT05M48.00S,2022-04-04T00:04:26.3Z,4,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,81,103,2022-04-04T00:04:52Z,5560000,,,0,,MISS M. Fultz Free Throw 2 of 2,[1628365],1610612753.0,ORL,,Fultz,M. Fultz,,,Missed,,,,,,,,,,,,,,,,,,
572,PT05M45.00S,2022-04-04T00:04:29.3Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,81,103,2022-04-04T00:04:52Z,5570000,,,0,,I. Quickley REBOUND (Off:1 Def:8),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,571.0,9.0,8.0,1.0,,,,,,,,,,,,,,
573,PT05M33.00S,2022-04-04T00:05:01.0Z,4,REGULAR,3pt,Jump Shot,[],1629628,23.340998685939553,86.27450980392157,1610612752,81,103,2022-04-04T00:05:10Z,5580000,-181.0,167.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,24.65,Missed,,,,,,,,,,,,,,,,,,
574,PT05M32.00S,2022-04-04T00:05:02.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,81,103,2022-04-04T00:05:10Z,5590000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,573.0,,,,,,,,,,,,,,,,,
575,PT05M32.00S,2022-04-04T00:05:09.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,81,103,2022-04-04T00:05:09Z,5600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M22.00S,2022-04-04T00:05:23.4Z,4,REGULAR,3pt,Jump Shot,[],1628964,91.40932982917214,2.696078431372549,1610612753,81,103,2022-04-04T00:05:35Z,5610000,-237.0,28.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,23.82,Missed,,,,,,,,,,,,,,,,,,
577,PT05M21.00S,2022-04-04T00:05:24.4Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,81,103,2022-04-04T00:05:35Z,5620000,,,0,,M. Wagner REBOUND (Off:3 Def:5),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,576.0,8.0,5.0,3.0,,,,,,,,,,,,,,
578,PT05M21.00S,2022-04-04T00:05:33.7Z,4,REGULAR,foul,personal,[],1630167,,,1610612753,81,103,2022-04-04T00:05:42Z,5630000,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 1629021]",1610612752.0,NYK,1626300.0,Toppin,O. Toppin,,,,,,,,,1.0,0.0,Wagner,1629021.0,,,,,,,,,
580,PT05M21.00S,2022-04-04T00:05:40.7Z,4,REGULAR,substitution,out,[],1628365,,,1610612753,81,103,2022-04-04T00:05:46Z,5650000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,
581,PT05M21.00S,2022-04-04T00:05:40.7Z,4,REGULAR,substitution,in,[],1630181,,,1610612753,81,103,2022-04-04T00:05:46Z,5660000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,
582,PT05M19.00S,2022-04-04T00:05:56.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612753,81,103,2022-04-04T00:06:03Z,5670000,,,0,,I. Quickley personal FOUL (3 PF) (Cannady 2 FT),"[1630193, 1629962]",1610612752.0,NYK,1626300.0,Quickley,I. Quickley,,,,,,,,,3.0,0.0,Cannady,1629962.0,,,,,,,,,
584,PT05M19.00S,2022-04-04T00:06:18.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629962,,,1610612753,82,103,2022-04-04T00:06:40Z,5690000,,,0,,D. Cannady Free Throw 1 of 2 (4 PTS),[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,Made,,,,,4.0,,,,,,,,,,,,,
585,PT05M19.00S,2022-04-04T00:06:24.6Z,4,REGULAR,substitution,out,[],203082,,,1610612753,82,103,2022-04-04T00:06:31Z,5700000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,
586,PT05M19.00S,2022-04-04T00:06:24.6Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,82,103,2022-04-04T00:06:31Z,5710000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,
587,PT05M19.00S,2022-04-04T00:06:18.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629962,,,1610612753,82,103,2022-04-04T00:06:40Z,5720000,,,0,,MISS D. Cannady Free Throw 2 of 2,[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,,Missed,,,,,,,,,,,,,,,,,,
588,PT05M14.00S,2022-04-04T00:06:23.7Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,82,103,2022-04-04T00:06:40Z,5730000,,,0,,M. Robinson REBOUND (Off:4 Def:6),[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,587.0,10.0,6.0,4.0,,,,,,,,,,,,,,
589,PT04M56.00S,2022-04-04T00:06:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,27.283180026281208,80.88235294117648,1610612752,82,106,2022-04-04T00:07:01Z,5740000,-154.0,204.0,1,left,I. Quickley 25' 3PT  (18 PTS) (A. Burks 5 AST),"[1630193, 202692]",1610612752.0,NYK,,Quickley,I. Quickley,,25.58,Made,,,,,18.0,,,,,,,A. Burks,202692.0,5.0,,,,
591,PT04M40.00S,2022-04-04T00:07:11.7Z,4,REGULAR,3pt,Jump Shot,[],1630181,65.78515111695138,34.068627450980394,1610612753,82,106,2022-04-04T00:07:21Z,5760000,-80.0,269.0,1,right,MISS R. Hampton 28' 3PT,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,28.07,Missed,,,,,,,,,,,,,,,,,,
592,PT04M40.00S,2022-04-04T00:07:11.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,82,106,2022-04-04T00:07:21Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,591.0,,,,,,,,,,,,,,,,,
593,PT04M40.00S,2022-04-04T00:07:18.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612753,82,106,2022-04-04T00:07:25Z,5780000,,,0,,A. Burks loose ball personal FOUL (3 PF) (Wagner 2 FT),"[202692, 1629021]",1610612752.0,NYK,202007.0,Burks,A. Burks,loose ball,,,,,,,,3.0,0.0,Wagner,1629021.0,,,,,,,,,
595,PT04M40.00S,2022-04-04T00:07:40.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,82,106,2022-04-04T00:07:40Z,5800000,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,Missed,,,,,,,,,,,,,,,,,,
596,PT04M40.00S,2022-04-04T00:07:40.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,82,106,2022-04-04T00:07:40Z,5810000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,595.0,,,,,,,,,,,,,,,,,
597,PT04M40.00S,2022-04-04T00:07:54.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,83,106,2022-04-04T00:07:54Z,5820000,,,0,,M. Wagner Free Throw 2 of 2 (18 PTS),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,Made,,,,,18.0,,,,,,,,,,,,,
598,PT04M14.00S,2022-04-04T00:08:21.4Z,4,REGULAR,2pt,Jump Shot,[],1630193,6.307490144546649,91.44454656862744,1610612752,83,106,2022-04-04T00:12:42Z,5830000,-207.0,7.0,1,left,MISS I. Quickley 20' step back Shot,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,step back,20.73,Missed,,,,,,,,,,,,,,,,,,
599,PT04M08.00S,2022-04-04T00:08:27.4Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,83,106,2022-04-04T00:08:32Z,5840000,,,0,,M. Bamba REBOUND (Off:2 Def:9),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,598.0,11.0,9.0,2.0,,,,,,,,,,,,,,
600,PT04M06.00S,2022-04-04T00:08:29.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629962,72.22404730617609,87.74509803921569,1610612753,83,106,2022-04-04T00:08:41Z,5850000,189.0,209.0,1,right,MISS D. Cannady 28' running 3PT,[1629962],1610612753.0,ORL,,Cannady,D. Cannady,running,28.13,Missed,,,,,,,,,,,,,,,,,,
601,PT04M04.00S,2022-04-04T00:08:31.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,83,106,2022-04-04T00:08:41Z,5860000,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,600.0,5.0,4.0,1.0,,,,,,,,,,,,,,
602,PT03M52.00S,2022-04-04T00:08:43.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.469776609724048,52.450980392156865,1610612752,83,108,2022-04-04T00:08:51Z,5870000,-12.0,-1.0,1,left,M. Robinson reverse DUNK (10 PTS) (R. Barrett 6 AST),"[1629011, 1629628]",1610612752.0,NYK,,Robinson,M. Robinson,reverse,1.23,Made,,,,,10.0,,,,,,,R. Barrett,1629628.0,6.0,,,,
604,PT03M36.00S,2022-04-04T00:08:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,91.93495400788436,47.794117647058826,1610612753,83,108,2022-04-04T00:09:06Z,5890000,-11.0,23.0,1,right,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,driving,2.58,Missed,,,,,,,,,,,,,,,,,,
606,PT03M32.00S,2022-04-04T00:09:03.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,83,108,2022-04-04T00:09:06Z,5910000,,,0,,I. Quickley REBOUND (Off:1 Def:9),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,604.0,10.0,9.0,1.0,,,,,,,,,,,,,,
607,PT03M20.00S,2022-04-04T00:09:15.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.863994743758213,50.245098039215684,1610612752,83,110,2022-04-04T00:09:21Z,5920000,-1.0,3.0,1,left,M. Robinson DUNK (12 PTS) (A. Burks 6 AST),"[1629011, 202692]",1610612752.0,NYK,,Robinson,M. Robinson,,0.29,Made,,,,,12.0,,,,,,,A. Burks,202692.0,6.0,,,,
609,PT03M20.00S,2022-04-04T00:09:22.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,83,110,2022-04-04T00:09:22Z,5940000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M09.00S,2022-04-04T00:11:10.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,83,110,2022-04-04T00:11:10Z,5950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M03.00S,2022-04-04T00:11:25.8Z,4,REGULAR,turnover,bad pass,[],1630181,,,1610612753,83,110,2022-04-04T00:11:30Z,5960000,,,0,,R. Hampton bad pass TURNOVER (4 TO),"[1630181, 1630193]",1610612753.0,ORL,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,4.0,Quickley,1630193.0,
612,PT03M03.00S,2022-04-04T00:11:25.8Z,4,REGULAR,steal,,[],1630193,,,1610612752,83,110,2022-04-04T00:11:27Z,5970000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
613,PT02M48.00S,2022-04-04T00:11:41.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,6.1268068331143235,96.32352941176471,1610612752,83,113,2022-04-04T00:11:46Z,5980000,-232.0,5.0,1,left,R. Barrett 3PT  (27 PTS) (O. Toppin 2 AST),"[1629628, 1630167]",1610612752.0,NYK,,Barrett,R. Barrett,,23.17,Made,,,,,27.0,,,,,,,O. Toppin,1630167.0,2.0,,,,
615,PT02M32.00S,2022-04-04T00:11:57.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629649,90.3580814717477,61.51960784313726,1610612753,85,113,2022-04-04T00:12:06Z,6000000,58.0,38.0,1,right,I. Brazdeikis 6' driving bank Hook (13 PTS),[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,driving bank,6.91,Made,,,,,13.0,,,,,,,,,,,,,
616,PT02M14.00S,2022-04-04T00:12:14.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,32.53942181340342,52.450980392156865,1610612752,85,113,2022-04-04T00:12:19Z,6010000,-12.0,253.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,25.37,Missed,,,,,,,,,,,,,,,,,,
617,PT02M11.00S,2022-04-04T00:12:17.7Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,85,113,2022-04-04T00:12:19Z,6020000,,,0,,M. Wagner REBOUND (Off:3 Def:6),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,616.0,9.0,6.0,3.0,,,,,,,,,,,,,,
618,PT02M05.00S,2022-04-04T00:12:24.6Z,4,REGULAR,3pt,Jump Shot,[],1628964,66.17936925098554,51.9607843137255,1610612753,85,113,2022-04-04T00:12:29Z,6030000,10.0,265.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,26.56,Missed,,,,,,,,,,,,,,,,,,
619,PT02M03.00S,2022-04-04T00:12:26.6Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,85,113,2022-04-04T00:12:29Z,6040000,,,0,,O. Toppin REBOUND (Off:1 Def:7),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,618.0,8.0,7.0,1.0,,,,,,,,,,,,,,
620,PT01M38.00S,2022-04-04T00:12:51.4Z,4,REGULAR,3pt,Jump Shot,[],1630193,24.392247043363994,85.29411764705883,1610612752,85,113,2022-04-04T00:15:57Z,6050000,-176.0,177.0,1,left,MISS I. Quickley 24' pullup 3PT,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,pullup,24.98,Missed,,,,,,,,,,,,,,,,,,
621,PT01M35.00S,2022-04-04T00:12:54.4Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,85,113,2022-04-04T00:18:52Z,6060000,,,0,,M. Bamba REBOUND (Off:2 Def:10),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,620.0,12.0,10.0,2.0,,,,,,,,,,,,,,
622,PT01M32.00S,2022-04-04T00:12:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630181,91.40932982917214,55.88235294117647,1610612753,87,113,2022-04-04T00:13:05Z,6070000,29.0,28.0,1,right,R. Hampton running Layup (6 PTS),[1630181],1610612753.0,ORL,,Hampton,R. Hampton,running,4.08,Made,,,,,6.0,,,,,,,,,,,,,
623,PT01M11.00S,2022-04-04T00:13:23.4Z,4,REGULAR,2pt,Jump Shot,[],1630193,9.674770039421814,30.88235294117647,1610612752,87,115,2022-04-04T00:13:28Z,6080000,96.0,38.0,1,left,I. Quickley 10' pullup Jump Shot (20 PTS),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,pullup,10.3,Made,,,,,20.0,,,,,,,,,,,,,
624,PT01M08.00S,2022-04-04T00:13:30.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612753,87,115,2022-04-04T00:13:50Z,6090000,,,0,,A. Burks take personal FOUL (4 PF) (Hampton 2 FT),"[202692, 1630181]",1610612752.0,NYK,204059.0,Burks,A. Burks,take,,,,,,,,4.0,0.0,Hampton,1630181.0,,,,,,,,,
626,PT01M08.00S,2022-04-04T00:14:02.6Z,4,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,88,115,2022-04-04T00:14:02Z,6110000,,,0,,R. Hampton Free Throw 1 of 2 (7 PTS),[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,Made,,,,,7.0,,,,,,,,,,,,,
627,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,out,[],1630193,,,1610612753,88,115,2022-04-04T00:14:17Z,6120000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
628,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,out,[],1629628,,,1610612753,88,115,2022-04-04T00:14:17Z,6130000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
629,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,out,[],202692,,,1610612753,88,115,2022-04-04T00:14:17Z,6140000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
630,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612753,88,115,2022-04-04T00:14:17Z,6150000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
631,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,in,[],1630540,,,1610612753,88,115,2022-04-04T00:14:17Z,6160000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,
632,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,in,[],1629656,,,1610612753,88,115,2022-04-04T00:14:17Z,6170000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
633,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,in,[],1630579,,,1610612753,88,115,2022-04-04T00:14:17Z,6180000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,
634,PT01M08.00S,2022-04-04T00:14:03.8Z,4,REGULAR,substitution,in,[],1627853,,,1610612753,88,115,2022-04-04T00:14:17Z,6190000,,,0,,SUB in: R. Arcidiacono,[1627853],1610612752.0,NYK,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,
635,PT01M08.00S,2022-04-04T00:14:02.6Z,4,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,88,115,2022-04-04T00:14:30Z,6200000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,Missed,,,,,,,,,,,,,,,,,,
636,PT01M05.00S,2022-04-04T00:14:05.6Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,88,115,2022-04-04T00:14:30Z,6210000,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612752.0,NYK,,Grimes,Q. Grimes,,,,635.0,4.0,3.0,1.0,,,,,,,,,,,,,,
637,PT00M46.40S,2022-04-04T00:14:44.3Z,4,REGULAR,3pt,Jump Shot,[],1630540,13.091327201051248,5.392156862745098,1610612752,88,118,2022-04-04T00:14:50Z,6220000,223.0,71.0,1,left,M. McBride 3PT  (8 PTS) (O. Toppin 3 AST),"[1630540, 1630167]",1610612752.0,NYK,,McBride,M. McBride,,23.39,Made,,,,,8.0,,,,,,,O. Toppin,1630167.0,3.0,,,,
639,PT00M29.90S,2022-04-04T00:15:04.3Z,4,REGULAR,3pt,Jump Shot,[],1630181,66.96780551905388,67.40196078431373,1610612753,88,118,2022-04-04T00:20:12Z,6240000,87.0,258.0,1,right,MISS R. Hampton 27' step back 3PT,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,step back,27.23,Missed,,,,,,,,,,,,,,,,,,
640,PT00M29.90S,2022-04-04T00:15:04.3Z,4,REGULAR,rebound,defensive,[],1627853,,,1610612752,88,118,2022-04-04T00:15:20Z,6250000,,,0,,R. Arcidiacono REBOUND (Off:0 Def:1),[1627853],1610612752.0,NYK,,Arcidiacono,R. Arcidiacono,,,,639.0,1.0,1.0,0.0,,,,,,,,,,,,,,
643,PT00M03.10S,2022-04-04T00:15:28.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,88,118,2022-04-04T00:16:54Z,6260000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,202007.0,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M00.00S,2022-04-04T00:15:51.9Z,4,REGULAR,period,end,[],0,,,1610612753,88,118,2022-04-04T00:16:28Z,6270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2022-04-04T00:17:12.5Z,4,REGULAR,game,end,[],0,,,0,88,118,2022-04-04T00:17:12Z,6280000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,
