actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
355,PT08M43.00S,2021-11-04T00:22:07.2Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,46,53,2021-11-04T00:22:21Z,3540000,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1628369]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,,,
356,PT08M43.00S,2021-11-04T00:22:07.2Z,3,REGULAR,steal,,[],1628369,,,1610612738,46,53,2021-11-04T00:22:09Z,3550000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M41.00S,2021-11-04T00:22:13.1Z,3,REGULAR,foul,personal,[],1630175,,,1610612738,46,53,2021-11-04T00:22:28Z,3560000,,,0,,C. Anthony personal FOUL (3 PF),"[1630175, 1628369]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Tatum,1628369.0,,
359,PT08M35.00S,2021-11-04T00:22:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,81.2910643889619,55.88235294117647,1610612738,46,53,2021-11-04T00:22:53Z,3580000,29.0,123.0,1,right,MISS J. Tatum 12' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,12.69,Missed,,,,,,,,,,,,,,,,,,
360,PT08M34.00S,2021-11-04T00:22:41.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,46,53,2021-11-04T00:22:53Z,3590000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,
361,PT08M34.00S,2021-11-04T00:22:47.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,46,53,2021-11-04T00:22:48Z,3600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M25.00S,2021-11-04T00:23:03.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,30.962549277266753,63.48039215686274,1610612753,46,53,2021-11-04T00:23:08Z,3610000,-67.0,239.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,
363,PT08M22.00S,2021-11-04T00:23:06.7Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,46,53,2021-11-04T00:23:08Z,3620000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,362.0,3.0,2.0,1.0,,,,,,,,,,,,,
364,PT08M12.00S,2021-11-04T00:23:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,93.51182654402102,48.529411764705884,1610612738,46,55,2021-11-04T00:23:37Z,3630000,-7.0,8.0,1,right,R. Williams III Layup (8 PTS) (J. Brown 2 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.13,Made,8.0,,,,,J. Brown,1627759.0,2.0,,,,,,,,,,
366,PT08M12.00S,2021-11-04T00:23:26.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,46,55,2021-11-04T00:23:26Z,3650000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M50.00S,2021-11-04T00:26:46.5Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,46,55,2021-11-04T00:26:58Z,3660000,,,0,,J. Suggs step out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,step,,,Suggs,J. Suggs,,,,,,,,,,,,,,,2.0,,,,,,,,,
368,PT07M28.00S,2021-11-04T00:27:16.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,86.94152431011827,2.696078431372549,1610612738,46,55,2021-11-04T00:35:55Z,3670000,-237.0,70.0,1,right,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,
369,PT07M26.00S,2021-11-04T00:27:19.5Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,46,55,2021-11-04T00:27:19Z,3680000,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,368.0,4.0,2.0,2.0,,,,,,,,,,,,,
370,PT07M18.00S,2021-11-04T00:27:28.3Z,3,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,46,55,2021-11-04T00:27:36Z,3690000,,,0,,A. Horford bad pass out-of-bounds TURNOVER (1 TO),[201143],1610612738.0,BOS,bad pass,,,Horford,A. Horford,,,,,,,,,,,,,,,1.0,,,1627539.0,,,,,,
371,PT06M56.00S,2021-11-04T00:27:59.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,6.783837056504599,95.58823529411765,1610612753,46,55,2021-11-04T00:28:03Z,3700000,-228.0,11.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
372,PT06M53.00S,2021-11-04T00:28:02.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,46,55,2021-11-04T00:28:03Z,3710000,,,0,,A. Horford REBOUND (Off:2 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,371.0,8.0,6.0,2.0,,,,,,,,,,,,,
373,PT06M45.00S,2021-11-04T00:28:09.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,86.81011826544021,94.36274509803921,1610612738,46,58,2021-11-04T00:28:14Z,3720000,222.0,71.0,1,right,J. Brown 3PT  (23 PTS) (A. Horford 4 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.3,Made,23.0,,,,,A. Horford,201143.0,4.0,,,,,,,,,,
375,PT06M19.00S,2021-11-04T00:28:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,9.543363994743759,5.147058823529411,1610612753,46,58,2021-11-04T00:28:44Z,3740000,224.0,37.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,
376,PT06M16.00S,2021-11-04T00:28:41.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,46,58,2021-11-04T00:28:44Z,3750000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,,
377,PT06M11.00S,2021-11-04T00:28:46.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,91.27792378449409,49.754901960784316,1610612738,46,60,2021-11-04T00:28:54Z,3760000,-1.0,29.0,1,right,R. Williams III Layup (10 PTS) (J. Brown 3 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.95,Made,10.0,,,,,J. Brown,1627759.0,3.0,,,,,,,,,,
379,PT05M59.00S,2021-11-04T00:29:00.5Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612753,46,60,2021-11-04T00:29:14Z,3780000,,,0,,A. Horford shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[201143, 1628976]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Carter Jr.,1628976.0,,
381,PT05M59.00S,2021-11-04T00:29:35.0Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,46,60,2021-11-04T00:29:35Z,3800000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
382,PT05M59.00S,2021-11-04T00:29:35.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,46,60,2021-11-04T00:29:35Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,381.0,,,,,,,,,,,,,,,,
383,PT05M59.00S,2021-11-04T00:29:35.9Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,46,60,2021-11-04T00:30:05Z,3820000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M59.00S,2021-11-04T00:29:35.9Z,3,REGULAR,substitution,out,[],1628369,,,1610612753,46,60,2021-11-04T00:30:05Z,3830000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M59.00S,2021-11-04T00:29:35.9Z,3,REGULAR,substitution,out,[],201143,,,1610612753,46,60,2021-11-04T00:30:05Z,3840000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M59.00S,2021-11-04T00:29:35.9Z,3,REGULAR,substitution,in,[],203082,,,1610612753,46,60,2021-11-04T00:30:05Z,3850000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M59.00S,2021-11-04T00:29:35.9Z,3,REGULAR,substitution,in,[],1629641,,,1610612753,46,60,2021-11-04T00:30:05Z,3860000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M59.00S,2021-11-04T00:29:35.9Z,3,REGULAR,substitution,in,[],203471,,,1610612753,46,60,2021-11-04T00:30:05Z,3870000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M59.00S,2021-11-04T00:30:07.1Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,47,60,2021-11-04T00:30:07Z,3880000,,,0,,W. Carter Jr. Free Throw 2 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
390,PT05M45.00S,2021-11-04T00:30:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,90.75229960578186,50.245098039215684,1610612738,47,62,2021-11-04T00:30:25Z,3890000,1.0,34.0,1,right,J. Brown cutting Layup (25 PTS) (D. Schroder 2 AST),"[1627759, 203471]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,3.44,Made,25.0,,,,,D. Schroder,203471.0,2.0,,,,,,,,,,
392,PT05M33.00S,2021-11-04T00:30:28.5Z,3,REGULAR,3pt,Jump Shot,[],1630175,31.225361366622867,31.372549019607842,1610612753,50,62,2021-11-04T00:30:35Z,3910000,93.0,241.0,1,left,C. Anthony 25' 3PT  (9 PTS) (T. Ross 1 AST),"[1630175, 203082]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.84,Made,9.0,,,,,T. Ross,203082.0,1.0,,,,,,,,,,
394,PT05M11.00S,2021-11-04T00:30:51.1Z,3,REGULAR,3pt,Jump Shot,[],203471,65.91655716162943,40.19607843137255,1610612738,50,62,2021-11-04T00:30:54Z,3930000,-49.0,268.0,1,right,MISS D. Schroder 27' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,
395,PT05M08.00S,2021-11-04T00:30:54.1Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,50,62,2021-11-04T00:30:54Z,3940000,,,0,,M. Bamba REBOUND (Off:2 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,394.0,8.0,6.0,2.0,,,,,,,,,,,,,
396,PT04M57.00S,2021-11-04T00:31:08.2Z,3,REGULAR,foul,personal,[],1627759,,,1610612753,50,62,2021-11-04T00:31:16Z,3950000,,,0,,J. Brown personal FOUL (4 PF),"[1627759, 1628964]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,2882.0,4.0,0.0,Bamba,1628964.0,,
398,PT04M57.00S,2021-11-04T00:31:17.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,50,62,2021-11-04T00:31:28Z,3970000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M57.00S,2021-11-04T00:31:17.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612753,50,62,2021-11-04T00:31:28Z,3980000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M57.00S,2021-11-04T00:31:17.8Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,50,62,2021-11-04T00:31:28Z,3990000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M57.00S,2021-11-04T00:31:17.8Z,3,REGULAR,substitution,in,[],1626196,,,1610612753,50,62,2021-11-04T00:31:28Z,4000000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M45.00S,2021-11-04T00:31:46.6Z,3,REGULAR,3pt,Jump Shot,[],1629643,8.623521681997373,96.32352941176471,1610612753,50,62,2021-11-04T00:32:34Z,4010000,-232.0,29.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
406,PT04M39.00S,2021-11-04T00:31:52.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,50,62,2021-11-04T00:32:34Z,4020000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,
403,PT04M39.00S,2021-11-04T00:32:25.6Z,3,REGULAR,jumpball,recovered,[],1626196,,,1610612738,50,62,2021-11-04T00:32:25Z,4030000,,,0,,Jump Ball D. Schroder vs. C. Okeke: Tip to J. Richardson,"[1626196, 203471, 1629643]",1610612738.0,BOS,heldball,J. Richardson,1626196.0,Richardson,J. Richardson,Schroder,203471.0,Okeke,1629643.0,,,,,,,,,,,,,,,,,,,,
407,PT04M16.00S,2021-11-04T00:32:48.3Z,3,REGULAR,3pt,Jump Shot,[],203935,66.3107752956636,41.17647058823529,1610612738,50,65,2021-11-04T00:33:00Z,4060000,-44.0,264.0,1,right,M. Smart 26' 3PT step back (6 PTS),[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,26.79,Made,6.0,,,,,,,,,,,,,,,,,
409,PT03M51.00S,2021-11-04T00:33:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,10.726018396846255,62.99019607843137,1610612753,50,65,2021-11-04T00:33:20Z,4080000,-65.0,48.0,1,left,MISS C. Okeke 8' driving floating bank Shot,[1629643],1610612753.0,ORL,driving floating bank,,,Okeke,C. Okeke,,,,,8.1,Missed,,,,,,,,,,,,,,,,,,
410,PT03M48.00S,2021-11-04T00:33:16.5Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,50,65,2021-11-04T00:33:20Z,4090000,,,0,,R. Langford REBOUND (Off:0 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,409.0,3.0,3.0,0.0,,,,,,,,,,,,,
411,PT03M42.00S,2021-11-04T00:33:22.3Z,3,REGULAR,3pt,Jump Shot,[],203935,87.59855453350855,95.34313725490196,1610612738,50,65,2021-11-04T00:33:27Z,4100000,227.0,64.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
412,PT03M40.00S,2021-11-04T00:33:24.6Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,50,65,2021-11-04T00:33:24Z,4110000,,,0,,R. Williams III REBOUND (Off:3 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,411.0,5.0,2.0,3.0,,,,,,,,,,,,,
413,PT03M36.00S,2021-11-04T00:33:28.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203471,76.16622864651774,44.36274509803921,1610612738,50,67,2021-11-04T00:33:34Z,4120000,-28.0,172.0,1,right,D. Schroder 17' pullup Jump Shot (6 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,17.38,Made,6.0,,,,,,,,,,,,,,,,,
414,PT03M34.00S,2021-11-04T00:33:36.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,50,67,2021-11-04T00:33:36Z,4130000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M34.00S,2021-11-04T00:34:13.3Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,50,67,2021-11-04T00:36:25Z,4140000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M34.00S,2021-11-04T00:34:13.3Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,50,67,2021-11-04T00:36:25Z,4150000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M34.00S,2021-11-04T00:34:13.3Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,50,67,2021-11-04T00:36:25Z,4160000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M34.00S,2021-11-04T00:34:13.3Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,50,67,2021-11-04T00:36:25Z,4170000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M18.00S,2021-11-04T00:36:45.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,8.886333771353483,40.68627450980392,1610612753,50,67,2021-11-04T00:36:54Z,4180000,47.0,31.0,1,left,MISS M. Wagner Hook,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,5.6,Missed,,,,,,,,,,,,,,,,,,
420,PT03M15.00S,2021-11-04T00:36:48.7Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,50,67,2021-11-04T00:36:54Z,4190000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,419.0,2.0,2.0,0.0,,,,,,,,,,,,,
421,PT03M03.00S,2021-11-04T00:37:00.4Z,3,REGULAR,2pt,Jump Shot,[],203471,92.72339027595268,80.88235294117648,1610612738,50,69,2021-11-04T00:37:07Z,4200000,154.0,16.0,1,right,D. Schroder 15' step back Jump Shot (8 PTS),[203471],1610612738.0,BOS,step back,,,Schroder,D. Schroder,,,,,15.52,Made,8.0,,,,,,,,,,,,,,,,,
422,PT02M40.00S,2021-11-04T00:37:26.0Z,3,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612753,50,69,2021-11-04T00:37:36Z,4210000,,,0,,R. Langford shooting personal FOUL (1 PF) (Okeke 2 FT),"[1629641, 1629643]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Okeke,1629643.0,,
424,PT02M40.00S,2021-11-04T00:37:49.5Z,3,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,51,69,2021-11-04T00:37:49Z,4230000,,,0,,C. Okeke Free Throw 1 of 2 (3 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
425,PT02M40.00S,2021-11-04T00:37:52.1Z,3,REGULAR,substitution,out,[],1629057,,,1610612753,51,69,2021-11-04T00:37:55Z,4240000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M40.00S,2021-11-04T00:37:52.1Z,3,REGULAR,substitution,in,[],201143,,,1610612753,51,69,2021-11-04T00:37:55Z,4250000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M40.00S,2021-11-04T00:38:06.2Z,3,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,52,69,2021-11-04T00:38:06Z,4260000,,,0,,C. Okeke Free Throw 2 of 2 (4 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
428,PT02M21.00S,2021-11-04T00:38:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612738,52,69,2021-11-04T00:38:36Z,4270000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Horford 2 FT),"[1629643, 201143]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Horford,201143.0,,
430,PT02M21.00S,2021-11-04T00:38:59.2Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,52,70,2021-11-04T00:38:59Z,4290000,,,0,,A. Horford Free Throw 1 of 2 (9 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
431,PT02M21.00S,2021-11-04T00:39:18.6Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,52,71,2021-11-04T00:39:18Z,4300000,,,0,,A. Horford Free Throw 2 of 2 (10 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
432,PT02M04.00S,2021-11-04T00:39:38.1Z,3,REGULAR,3pt,Jump Shot,[],1630175,7.095926412614981,95.8563112745098,1610612753,52,71,2021-11-04T00:39:46Z,4310000,-229.0,14.0,1,left,MISS C. Anthony 3PT - blocked,"[1630175, 201143]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,22.97,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
433,PT02M04.00S,2021-11-04T00:39:38.1Z,3,REGULAR,block,,[],201143,,,1610612753,52,71,2021-11-04T00:39:41Z,4320000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M00.00S,2021-11-04T00:39:42.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,52,71,2021-11-04T00:39:46Z,4330000,,,0,,A. Horford REBOUND (Off:2 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,432.0,9.0,7.0,2.0,,,,,,,,,,,,,
435,PT01M56.00S,2021-11-04T00:39:46.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,90.75229960578186,56.372549019607845,1610612738,52,73,2021-11-04T00:40:00Z,4340000,32.0,34.0,1,right,M. Smart driving floating Jump Shot (8 PTS) (A. Horford 5 AST),"[203935, 201143]",1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,4.69,Made,8.0,,,,,A. Horford,201143.0,5.0,,,,,,,,,,
437,PT01M35.00S,2021-11-04T00:40:07.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,7.046649145860711,60.049019607843135,1610612753,54,73,2021-11-04T00:40:23Z,4360000,-50.0,14.0,1,left,R. Hampton fadeaway Jump Shot (9 PTS),[1630181],1610612753.0,ORL,fadeaway,,,Hampton,R. Hampton,,,,,5.2,Made,9.0,,,,,,,,,,,,,,,,,
438,PT01M17.00S,2021-11-04T00:40:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.59198423127464,52.94117647058824,1610612738,54,75,2021-11-04T00:40:30Z,4370000,15.0,17.0,1,right,A. Horford alley-oop Layup (12 PTS) (M. Smart 4 AST),"[201143, 203935]",1610612738.0,BOS,alley-oop,,,Horford,A. Horford,,,,,2.25,Made,12.0,,,,,M. Smart,203935.0,4.0,,,,,,,,,,
440,PT01M00.00S,2021-11-04T00:40:43.9Z,3,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,54,75,2021-11-04T00:40:50Z,4390000,,,0,,R. Hampton lost ball out-of-bounds TURNOVER (2 TO),[1630181],1610612753.0,ORL,lost ball,,,Hampton,R. Hampton,,,,,,,,,,,,,,,2.0,,,1627961.0,,,,,,
442,PT00M59.50S,2021-11-04T00:40:56.2Z,3,REGULAR,turnover,bad pass,[],1626196,,,1610612738,54,75,2021-11-04T00:41:15Z,4410000,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 1629643]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,,,
443,PT00M59.50S,2021-11-04T00:40:56.2Z,3,REGULAR,steal,,[],1629643,,,1610612753,54,75,2021-11-04T00:41:04Z,4420000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M59.50S,2021-11-04T00:41:08.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,54,75,2021-11-04T00:41:08Z,4430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT00M47.10S,2021-11-04T00:41:30.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,30.328104467805517,73.30729166666666,1610612753,54,75,2021-11-04T00:41:43Z,4440000,-117.0,233.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
446,PT00M43.70S,2021-11-04T00:41:33.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,54,75,2021-11-04T00:41:43Z,4450000,,,0,,A. Horford REBOUND (Off:2 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,445.0,10.0,8.0,2.0,,,,,,,,,,,,,
447,PT00M30.20S,2021-11-04T00:41:47.1Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612738,54,75,2021-11-04T00:41:54Z,4460000,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1629643]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,,,
