actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
635,PT03M33.00S,2021-12-29T02:19:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.9862023653088,45.34313725490196,1610612749,104,115,2021-12-29T02:20:02Z,6270000,-23.0,13.0,1,right,J. Holiday driving Layup (15 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.69,Made,15.0,,,,,,,,,,,,,,,,,,
636,PT03M16.00S,2021-12-29T02:20:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.017739816031538,36.27450980392157,1610612753,106,115,2021-12-29T02:20:19Z,6280000,69.0,32.0,1,left,F. Wagner 7' driving Layup (34 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,7.58,Made,34.0,,,,,,,,,,,,,,,,,,
637,PT03M00.00S,2021-12-29T02:20:35.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630181,,,1610612749,106,115,2021-12-29T02:20:43Z,6290000,,,0,,R. Hampton personal FOUL (1 PF) (Middleton 2 FT),"[1630181, 203114]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1627541.0,1.0,0.0,,Middleton,203114.0,,,,,
639,PT03M00.00S,2021-12-29T02:21:16.3Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,106,116,2021-12-29T02:22:00Z,6310000,,,0,,K. Middleton Free Throw 1 of 2 (21 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
640,PT03M00.00S,2021-12-29T02:21:16.3Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,106,116,2021-12-29T02:22:00Z,6320000,,,0,,MISS K. Middleton Free Throw 2 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
641,PT02M56.00S,2021-12-29T02:21:20.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,106,116,2021-12-29T02:22:00Z,6330000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,640.0,10.0,10.0,0.0,,,,,,,,,,,,,,
642,PT02M42.00S,2021-12-29T02:21:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630181,19.92444152431012,92.64705882352942,1610612753,106,116,2021-12-29T02:22:04Z,6340000,-213.0,135.0,1,left,MISS R. Hampton 25' step back 3PT,[1630181],1610612753.0,ORL,step back,,,Hampton,R. Hampton,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
643,PT02M39.00S,2021-12-29T02:22:00.8Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,106,116,2021-12-29T02:22:04Z,6350000,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,642.0,5.0,5.0,0.0,,,,,,,,,,,,,,
644,PT02M23.00S,2021-12-29T02:22:17.2Z,4,REGULAR,3pt,Jump Shot,[],201950,68.67608409986859,18.627450980392158,1610612749,106,119,2021-12-29T02:22:23Z,6360000,-157.0,242.0,1,right,J. Holiday 28' 3PT  (18 PTS) (K. Middleton 3 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,28.83,Made,18.0,,,,,K. Middleton,203114.0,3.0,,,,,,,,,,,
645,PT02M11.00S,2021-12-29T02:22:27.9Z,4,REGULAR,3pt,Jump Shot,[],204025,25.312089356110377,84.31372549019608,1610612753,106,119,2021-12-29T02:22:32Z,6370000,-172.0,185.0,1,left,MISS T. Frazier 25' pullup 3PT,[204025],1610612753.0,ORL,pullup,,,Frazier,T. Frazier,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
646,PT02M09.00S,2021-12-29T02:22:29.9Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,106,119,2021-12-29T02:22:32Z,6380000,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,645.0,6.0,6.0,0.0,,,,,,,,,,,,,,
647,PT02M00.00S,2021-12-29T02:22:40.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.85479632063075,45.83333333333333,1610612749,106,121,2021-12-29T02:23:59Z,6390000,-21.0,15.0,1,right,G. Antetokounmpo cutting DUNK (26 PTS) (J. Holiday 10 AST),"[203507, 201950]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,2.55,Made,26.0,,,,,J. Holiday,201950.0,10.0,,,,,,,,,,,
649,PT02M00.00S,2021-12-29T02:22:45.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,106,121,2021-12-29T02:22:45Z,6410000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M51.00S,2021-12-29T02:24:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,11.383048620236531,44.85294117647059,1610612753,108,121,2021-12-29T02:24:51Z,6420000,26.0,55.0,1,left,F. Wagner 6' driving Layup (36 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,6.03,Made,36.0,,,,,,,,,,,,,,,,,,
651,PT01M27.00S,2021-12-29T02:24:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,89.56964520367937,46.81372549019608,1610612749,108,123,2021-12-29T02:24:55Z,6430000,-16.0,46.0,1,right,G. Antetokounmpo driving finger roll Layup (28 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,4.82,Made,28.0,,,,,,,,,,,,,,,,,,
653,PT01M08.00S,2021-12-29T02:25:12.9Z,4,REGULAR,turnover,bad pass,[],1630532,,,1610612753,108,123,2021-12-29T02:25:16Z,6440000,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 201950]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,2.0,,,,,Holiday,201950.0,
654,PT01M08.00S,2021-12-29T02:25:12.9Z,4,REGULAR,steal,,[],201950,,,1610612749,108,123,2021-12-29T02:25:14Z,6450000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M04.00S,2021-12-29T02:25:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201588,92.06636005256242,51.225490196078425,1610612749,108,125,2021-12-29T02:25:24Z,6460000,6.0,22.0,1,right,G. Hill running Layup (8 PTS) (G. Antetokounmpo 6 AST),"[201588, 203507]",1610612749.0,MIL,running,,,Hill,G. Hill,,,,,2.29,Made,8.0,,,,,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,
657,PT00M43.30S,2021-12-29T02:25:44.4Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612753,108,125,2021-12-29T02:26:24Z,6480000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Wagner 2 FT),"[201950, 1630532]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,202056.0,3.0,1.0,,Wagner,1630532.0,,,,,
659,PT00M43.30S,2021-12-29T02:26:33.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,108,125,2021-12-29T02:26:40Z,6500000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,202056.0,,,,,,,,,,
660,PT00M43.30S,2021-12-29T02:26:41.0Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,109,125,2021-12-29T02:26:41Z,6510000,,,0,,F. Wagner Free Throw 1 of 2 (37 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,37.0,,,,,,,,,,,,,,,,,,
661,PT00M43.30S,2021-12-29T02:26:41.9Z,4,REGULAR,substitution,out,[],203114,,,1610612753,109,125,2021-12-29T02:26:50Z,6520000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M43.30S,2021-12-29T02:26:41.9Z,4,REGULAR,substitution,out,[],203507,,,1610612753,109,125,2021-12-29T02:26:50Z,6530000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M43.30S,2021-12-29T02:26:41.9Z,4,REGULAR,substitution,in,[],203648,,,1610612753,109,125,2021-12-29T02:26:50Z,6540000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M43.30S,2021-12-29T02:26:41.9Z,4,REGULAR,substitution,in,[],1626192,,,1610612753,109,125,2021-12-29T02:26:50Z,6550000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M43.30S,2021-12-29T02:27:05.3Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,110,125,2021-12-29T02:27:05Z,6560000,,,0,,F. Wagner Free Throw 2 of 2 (38 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,38.0,,,,,,,,,,,,,,,,,,
666,PT00M24.10S,2021-12-29T02:27:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,91.80354796320631,61.51960784313726,1610612749,110,127,2021-12-29T02:27:33Z,6570000,58.0,25.0,1,right,B. Portis 6' floating Jump Shot (19 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,6.26,Made,19.0,,,,,P. Connaughton,1626192.0,1.0,,,,,,,,,,,
668,PT00M08.20S,2021-12-29T02:27:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630532,22.683968462549277,89.4607843137255,1610612753,110,127,2021-12-29T02:28:36Z,6590000,-197.0,161.0,1,left,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
669,PT00M05.10S,2021-12-29T02:27:48.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,110,127,2021-12-29T02:27:48Z,6600000,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,668.0,7.0,7.0,0.0,,,,,,,,,,,,,,
670,PT00M00.00S,2021-12-29T02:28:02.7Z,4,REGULAR,period,end,[],0,,,1610612749,110,127,2021-12-29T02:28:02Z,6610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2021-12-29T02:28:06.4Z,4,REGULAR,game,end,[],0,,,0,110,127,2021-12-29T02:28:06Z,6620000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
