actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
544,PT08M26.00S,2021-11-27T02:02:58.7Z,4,REGULAR,substitution,in,[],1629643,,,1610612753,72,100,2021-11-27T02:03:33Z,5230000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M11.00S,2021-11-27T02:04:04.5Z,4,REGULAR,3pt,Jump Shot,[],1628539,9.543363994743759,95.34313725490196,1610612753,72,100,2021-11-27T02:04:08Z,5240000,-227.0,37.0,1,left,MISS M. Mulder 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,
546,PT08M08.00S,2021-11-27T02:04:06.7Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,72,100,2021-11-27T02:04:06Z,5250000,,,0,,A. Caruso REBOUND (Off:1 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,545.0,,,,,5.0,4.0,1.0,,,,,,,,,,
547,PT07M56.00S,2021-11-27T02:04:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,88.64980289093299,43.627450980392155,1610612741,72,100,2021-11-27T02:04:23Z,5260000,-32.0,54.0,1,right,MISS D. DeRozan 6' driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,6.29,Missed,,,,,,,,,,,,,,,,,,
548,PT07M54.00S,2021-11-27T02:04:20.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,72,100,2021-11-27T02:04:23Z,5270000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,547.0,,,,,2.0,2.0,0.0,,,,,,,,,,
549,PT07M48.00S,2021-11-27T02:04:27.1Z,4,REGULAR,3pt,Jump Shot,[],1629643,29.6484888304862,26.715686274509803,1610612753,72,100,2021-11-27T02:06:44Z,5280000,116.0,226.0,1,left,MISS C. Okeke 25' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
550,PT07M45.00S,2021-11-27T02:04:30.1Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,100,2021-11-27T02:04:31Z,5290000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,549.0,,,,,3.0,3.0,0.0,,,,,,,,,,
551,PT07M34.00S,2021-11-27T02:04:40.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,86.5473061760841,39.46078431372549,1610612741,72,102,2021-11-27T02:04:45Z,5300000,-53.0,74.0,1,right,C. White 9' driving floating Jump Shot (18 PTS),[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,9.08,Made,,18.0,,,,,,,,,,,,,,,,
552,PT07M14.00S,2021-11-27T02:05:01.3Z,4,REGULAR,3pt,Jump Shot,[],1629021,6.258212877792378,94.6078431372549,1610612753,72,102,2021-11-27T02:05:06Z,5310000,-223.0,6.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,
553,PT07M11.00S,2021-11-27T02:05:04.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,72,102,2021-11-27T02:05:06Z,5320000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,552.0,,,,,5.0,5.0,0.0,,,,,,,,,,
554,PT07M01.00S,2021-11-27T02:05:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.28449408672799,46.81372549019608,1610612741,72,102,2021-11-27T02:05:26Z,5330000,-16.0,76.0,1,right,MISS D. DeRozan 7' floating Shot,[201942],1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,
555,PT07M00.00S,2021-11-27T02:05:15.4Z,4,REGULAR,rebound,defensive,[],1629649,,,1610612753,72,102,2021-11-27T02:05:17Z,5340000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,554.0,,,,,1.0,1.0,0.0,,,,,,,,,,
556,PT07M00.00S,2021-11-27T02:05:22.7Z,4,REGULAR,foul,personal,[],201942,,,1610612753,72,102,2021-11-27T02:07:37Z,5350000,,,0,,D. DeRozan take personal FOUL (2 PF),"[201942, 1629649]",1610612741.0,CHI,take,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Brazdeikis,1629649.0,,,,,
558,PT07M00.00S,2021-11-27T02:05:29.2Z,4,REGULAR,substitution,out,[],201942,,,1610612753,72,102,2021-11-27T02:05:38Z,5370000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M00.00S,2021-11-27T02:05:29.2Z,4,REGULAR,substitution,in,[],1630245,,,1610612753,72,102,2021-11-27T02:05:38Z,5380000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M42.00S,2021-11-27T02:05:54.2Z,4,REGULAR,turnover,out-of-bounds,[],1628539,,,1610612753,72,102,2021-11-27T02:06:04Z,5390000,,,0,,M. Mulder bad pass out-of-bounds TURNOVER (1 TO),[1628539],1610612753.0,ORL,bad pass,,,Mulder,M. Mulder,,,,,,,,,,,,,,,1628168.0,,,,,1.0,,,,
561,PT06M30.00S,2021-11-27T02:06:13.2Z,4,REGULAR,foul,personal,[],1629643,,,1610612741,72,102,2021-11-27T02:06:20Z,5400000,,,0,,C. Okeke personal FOUL (3 PF),"[1629643, 1629632]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,201246.0,3.0,0.0,White,1629632.0,,,,,
563,PT06M22.00S,2021-11-27T02:06:36.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629632,90.88370565045992,85.04901960784314,1610612741,72,104,2021-11-27T02:06:42Z,5420000,175.0,33.0,1,right,C. White 17' step back Jump Shot (20 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,17.83,Made,,20.0,,,,,,,,,,,,,,,,
564,PT05M54.00S,2021-11-27T02:07:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629649,16.90210249671485,40.68627450980392,1610612753,72,104,2021-11-27T02:07:46Z,5430000,47.0,106.0,1,left,MISS I. Brazdeikis 11' floating Shot,[1629649],1610612753.0,ORL,floating,,,Brazdeikis,I. Brazdeikis,,,,,11.62,Missed,,,,,,,,,,,,,,,,,,
565,PT05M54.00S,2021-11-27T02:07:03.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,72,104,2021-11-27T02:07:46Z,5440000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,
566,PT05M54.00S,2021-11-27T02:07:10.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,72,104,2021-11-27T02:07:26Z,5450000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,,
567,PT05M54.00S,2021-11-27T02:07:23.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,72,104,2021-11-27T02:07:23Z,5460000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M54.00S,2021-11-27T02:08:34.9Z,4,REGULAR,substitution,out,[],1628366,,,1610612741,72,104,2021-11-27T02:08:47Z,5470000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M54.00S,2021-11-27T02:08:34.9Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,72,104,2021-11-27T02:08:47Z,5480000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M54.00S,2021-11-27T02:08:34.9Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,72,104,2021-11-27T02:08:47Z,5490000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M54.00S,2021-11-27T02:08:34.9Z,4,REGULAR,substitution,in,[],1629653,,,1610612741,72,104,2021-11-27T02:08:47Z,5500000,,,0,,SUB in: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M54.00S,2021-11-27T02:08:34.9Z,4,REGULAR,substitution,in,[],1628993,,,1610612741,72,104,2021-11-27T02:08:47Z,5510000,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M54.00S,2021-11-27T02:08:34.9Z,4,REGULAR,substitution,in,[],1628972,,,1610612741,72,104,2021-11-27T02:08:47Z,5520000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M43.00S,2021-11-27T02:09:02.7Z,4,REGULAR,foul,personal,[],1629021,,,1610612741,72,104,2021-11-27T02:09:10Z,5530000,,,0,,M. Wagner personal FOUL (3 PF),"[1629021, 1628972]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1628168.0,3.0,0.0,Brown Jr.,1628972.0,,,,,
576,PT05M30.00S,2021-11-27T02:09:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,92.85479632063075,52.69607843137255,1610612741,72,106,2021-11-27T02:10:33Z,5550000,13.0,15.0,1,right,A. Dosunmu driving reverse Layup (2 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,driving reverse,,,Dosunmu,A. Dosunmu,,,,,2.0,Made,,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,
578,PT05M17.00S,2021-11-27T02:09:46.6Z,4,REGULAR,foul,personal,[],1630245,,,1610612753,72,106,2021-11-27T02:09:55Z,5570000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1629021]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,2715.0,1.0,0.0,Wagner,1629021.0,,,,,
580,PT05M08.00S,2021-11-27T02:10:12.0Z,4,REGULAR,3pt,Jump Shot,[],1629649,22.158344283837057,10.784313725490197,1610612753,72,106,2021-11-27T02:11:11Z,5590000,196.0,156.0,1,left,MISS I. Brazdeikis 25' 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
581,PT05M06.00S,2021-11-27T02:10:14.0Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,106,2021-11-27T02:10:16Z,5600000,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,580.0,,,,,4.0,4.0,0.0,,,,,,,,,,
582,PT04M59.00S,2021-11-27T02:10:22.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,72,106,2021-11-27T02:10:22Z,5610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M51.00S,2021-11-27T02:10:43.7Z,4,REGULAR,3pt,Jump Shot,[],1630245,80.76544021024968,4.411764705882353,1610612741,72,109,2021-11-27T02:10:50Z,5620000,-228.0,128.0,1,right,A. Dosunmu 26' 3PT  (5 PTS) (A. Johnson 1 AST),"[1630245, 1628993]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,26.15,Made,,5.0,A. Johnson,1628993.0,1.0,,,,,,,,,,,,,
585,PT04M35.00S,2021-11-27T02:11:02.3Z,4,REGULAR,foul,personal,['2freethrow'],1628993,,,1610612753,72,109,2021-11-27T02:11:25Z,5640000,,,0,,A. Johnson shooting personal FOUL (1 PF) (Hampton 2 FT),"[1628993, 1630181]",1610612741.0,CHI,shooting,,,Johnson,A. Johnson,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Hampton,1630181.0,,,,,
587,PT04M35.00S,2021-11-27T02:11:28.5Z,4,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,73,109,2021-11-27T02:11:28Z,5660000,,,0,,R. Hampton Free Throw 1 of 2 (3 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
588,PT04M35.00S,2021-11-27T02:11:29.6Z,4,REGULAR,substitution,out,[],1629632,,,1610612753,73,109,2021-11-27T02:11:44Z,5670000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M35.00S,2021-11-27T02:11:29.6Z,4,REGULAR,substitution,in,[],1629744,,,1610612753,73,109,2021-11-27T02:11:44Z,5680000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M35.00S,2021-11-27T02:11:49.1Z,4,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,73,109,2021-11-27T02:11:49Z,5690000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
591,PT04M34.00S,2021-11-27T02:11:54.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,73,109,2021-11-27T02:11:54Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,,
592,PT04M34.00S,2021-11-27T02:11:55.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612753,73,109,2021-11-27T02:12:09Z,5710000,,,0,,T. Brown Jr. loose ball personal FOUL (1 PF) (Wagner 2 FT),"[1628972, 1629021]",1610612741.0,CHI,loose ball,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,201246.0,1.0,0.0,Wagner,1629021.0,,,,,
594,PT04M34.00S,2021-11-27T02:12:18.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,74,109,2021-11-27T02:12:18Z,5730000,,,0,,M. Wagner Free Throw 1 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
595,PT04M34.00S,2021-11-27T02:12:32.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,75,109,2021-11-27T02:12:32Z,5740000,,,0,,M. Wagner Free Throw 2 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
596,PT04M25.00S,2021-11-27T02:12:43.4Z,4,REGULAR,3pt,Jump Shot,[],1628972,88.78120893561103,2.450980392156863,1610612741,75,109,2021-11-27T02:12:49Z,5750000,-238.0,53.0,1,right,MISS T. Brown Jr. 24' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,
597,PT04M21.00S,2021-11-27T02:12:47.9Z,4,REGULAR,rebound,offensive,[],1628993,,,1610612741,75,109,2021-11-27T02:12:47Z,5760000,,,0,,A. Johnson REBOUND (Off:1 Def:0),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,596.0,,,,,1.0,0.0,1.0,,,,,,,,,,
598,PT04M19.00S,2021-11-27T02:12:49.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,71.30420499342969,80.63725490196079,1610612741,75,112,2021-11-27T02:12:53Z,5770000,153.0,217.0,1,right,A. Dosunmu 26' 3PT  (8 PTS) (A. Johnson 2 AST),"[1630245, 1628993]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,26.58,Made,,8.0,A. Johnson,1628993.0,2.0,,,,,,,,,,,,,
600,PT03M56.00S,2021-11-27T02:13:16.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629653,,,1610612753,75,112,2021-11-27T02:13:34Z,5790000,,,0,,D. Dotson personal FOUL (1 PF) (Wagner 2 FT),"[1629653, 1629021]",1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Wagner,1629021.0,,,,,
602,PT03M56.00S,2021-11-27T02:13:49.0Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,76,112,2021-11-27T02:13:49Z,5810000,,,0,,M. Wagner Free Throw 1 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
603,PT03M56.00S,2021-11-27T02:14:00.2Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,77,112,2021-11-27T02:14:00Z,5820000,,,0,,M. Wagner Free Throw 2 of 2 (6 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
604,PT03M44.00S,2021-11-27T02:14:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,91.80354796320631,54.166666666666664,1610612741,77,114,2021-11-27T02:14:22Z,5830000,21.0,25.0,1,right,T. Brown Jr. driving reverse Layup (2 PTS) (D. Dotson 1 AST),"[1628972, 1629653]",1610612741.0,CHI,driving reverse,,,Brown Jr.,T. Brown Jr.,,,,,3.21,Made,,2.0,D. Dotson,1629653.0,1.0,,,,,,,,,,,,,
606,PT03M33.00S,2021-11-27T02:14:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.360709592641262,52.94117647058824,1610612753,79,114,2021-11-27T02:14:35Z,5850000,-15.0,26.0,1,left,M. Wagner driving finger roll Layup (8 PTS),[1629021],1610612753.0,ORL,driving finger roll,,,Wagner,M. Wagner,,,,,3.0,Made,,8.0,,,,,,,,,,,,,,,,
607,PT03M33.00S,2021-11-27T02:14:34.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628993,,,1610612753,79,114,2021-11-27T02:14:57Z,5860000,,,0,,A. Johnson shooting personal FOUL (2 PF) (Wagner 1 FT),"[1628993, 1629021]",1610612741.0,CHI,shooting,,,Johnson,A. Johnson,,,,,,,,,,,,,,,2715.0,2.0,0.0,Wagner,1629021.0,,,,,
609,PT03M33.00S,2021-11-27T02:14:47.9Z,4,REGULAR,substitution,out,[],1628993,,,1610612753,79,114,2021-11-27T02:14:53Z,5880000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M33.00S,2021-11-27T02:14:47.9Z,4,REGULAR,substitution,in,[],1628396,,,1610612753,79,114,2021-11-27T02:14:53Z,5890000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M33.00S,2021-11-27T02:15:00.0Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,80,114,2021-11-27T02:15:00Z,5900000,,,0,,M. Wagner Free Throw 1 of 1 (9 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
612,PT03M26.00S,2021-11-27T02:15:11.3Z,4,REGULAR,foul,personal,[],1629021,,,1610612741,80,114,2021-11-27T02:15:32Z,5910000,,,0,,M. Wagner personal FOUL (4 PF),"[1629021, 1628396]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1628168.0,4.0,0.0,Bradley,1628396.0,,,,,
614,PT03M18.00S,2021-11-27T02:15:36.9Z,4,REGULAR,turnover,bad pass,[],1630245,,,1610612741,80,114,2021-11-27T02:15:42Z,5930000,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1628539]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,1.0,Mulder,1628539.0,,
615,PT03M18.00S,2021-11-27T02:15:36.9Z,4,REGULAR,steal,,[],1628539,,,1610612753,80,114,2021-11-27T02:15:39Z,5940000,,,0,,M. Mulder STEAL (2 STL),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M10.00S,2021-11-27T02:15:45.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629643,9.017739816031538,49.26470588235294,1610612753,80,114,2021-11-27T02:17:47Z,5950000,4.0,32.0,1,left,MISS C. Okeke driving floating Shot,[1629643],1610612753.0,ORL,driving floating,,,Okeke,C. Okeke,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,
617,PT03M08.00S,2021-11-27T02:15:47.2Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,80,114,2021-11-27T02:15:52Z,5960000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,616.0,,,,,1.0,1.0,0.0,,,,,,,,,,
618,PT03M04.00S,2021-11-27T02:15:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628396,90.62089356110381,50.49019607843137,1610612741,80,116,2021-11-27T02:16:01Z,5970000,2.0,36.0,1,right,T. Bradley running Layup (2 PTS) (T. Brown Jr. 1 AST),"[1628396, 1628972]",1610612741.0,CHI,running,,,Bradley,T. Bradley,,,,,3.58,Made,,2.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,,
620,PT02M51.00S,2021-11-27T02:16:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629649,13.091327201051248,46.32352941176471,1610612753,82,116,2021-11-27T02:16:14Z,5990000,18.0,71.0,1,left,I. Brazdeikis 7' driving floating Jump Shot (2 PTS) (M. Wagner 1 AST),"[1629649, 1629021]",1610612753.0,ORL,driving floating,,,Brazdeikis,I. Brazdeikis,,,,,7.3,Made,,2.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,,
621,PT02M41.00S,2021-11-27T02:16:17.3Z,4,REGULAR,foul,offensive,['inpenalty'],1628972,,,1610612741,82,116,2021-11-27T02:16:35Z,6000000,,,0,,T. Brown Jr. offensive FOUL (2 PF),"[1628972, 1630181]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,201246.0,2.0,0.0,Hampton,1630181.0,,,,,
623,PT02M41.00S,2021-11-27T02:16:17.3Z,4,REGULAR,turnover,offensive foul,[],1628972,,,1610612741,82,116,2021-11-27T02:16:17Z,6020000,,,0,,T. Brown Jr. offensive foul TURNOVER (1 TO),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,201246.0,,,,,1.0,,,,
624,PT02M31.00S,2021-11-27T02:16:38.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,29.77989487516426,66.91176470588235,1610612753,82,116,2021-11-27T02:16:43Z,6030000,-85.0,227.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,
625,PT02M27.00S,2021-11-27T02:16:42.2Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,82,116,2021-11-27T02:16:43Z,6040000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,624.0,,,,,1.0,1.0,0.0,,,,,,,,,,
626,PT02M19.00S,2021-11-27T02:16:50.4Z,4,REGULAR,2pt,Jump Shot,[],1628396,74.72076215505913,49.01960784313725,1610612741,82,118,2021-11-27T02:16:54Z,6050000,-5.0,185.0,1,right,T. Bradley 18' Jump Shot (4 PTS) (T. Brown Jr. 2 AST),"[1628396, 1628972]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,18.52,Made,,4.0,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,,,,
628,PT01M58.00S,2021-11-27T02:17:10.9Z,4,REGULAR,3pt,Jump Shot,[],1629021,28.597240473061763,75.98039215686273,1610612753,82,118,2021-11-27T02:17:15Z,6070000,-130.0,216.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
629,PT01M55.00S,2021-11-27T02:17:13.9Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,82,118,2021-11-27T02:17:15Z,6080000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,628.0,,,,,2.0,2.0,0.0,,,,,,,,,,
630,PT01M51.00S,2021-11-27T02:17:22.6Z,4,REGULAR,foul,offensive,['inpenalty'],1629653,,,1610612741,82,118,2021-11-27T02:17:34Z,6090000,,,0,,D. Dotson offensive FOUL (2 PF),"[1629653, 1629021]",1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,2715.0,2.0,0.0,Wagner,1629021.0,,,,,
632,PT01M51.00S,2021-11-27T02:17:22.6Z,4,REGULAR,turnover,offensive foul,[],1629653,,,1610612741,82,118,2021-11-27T02:17:22Z,6110000,,,0,,D. Dotson offensive foul TURNOVER (1 TO),[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,2715.0,,,,,1.0,,,,
633,PT01M37.00S,2021-11-27T02:17:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630181,7.440867279894875,57.107843137254896,1610612753,82,118,2021-11-27T02:17:52Z,6120000,-36.0,17.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,3.95,Missed,,,,,,,,,,,,,,,,,,
634,PT01M35.00S,2021-11-27T02:17:50.2Z,4,REGULAR,rebound,defensive,[],1629653,,,1610612741,82,118,2021-11-27T02:17:52Z,6130000,,,0,,D. Dotson REBOUND (Off:0 Def:1),[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,633.0,,,,,1.0,1.0,0.0,,,,,,,,,,
