actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
535,PT10M41.00S,2021-11-08T00:52:57.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629643,,,1610612753,79,85,2021-11-08T00:52:57Z,5270000,,,0,,C. Okeke Free Throw 2 of 2 (2 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
536,PT10M24.00S,2021-11-08T00:53:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.93495400788436,55.63725490196079,1610612762,79,87,2021-11-08T00:53:25Z,5280000,28.0,23.0,1,right,R. Gobert reverse Layup (15 PTS) (J. Ingles 6 AST),"[203497, 204060]",1610612762.0,UTA,reverse,,,Gobert,R. Gobert,,,,,3.66,Made,15.0,J. Ingles,204060.0,6.0,,,,,,,,,,,,,,
538,PT10M11.00S,2021-11-08T00:53:30.8Z,4,REGULAR,2pt,Jump Shot,[],1628976,16.63929040735874,27.696078431372552,1610612753,81,87,2021-11-08T00:53:37Z,5300000,112.0,104.0,1,left,W. Carter Jr. 15' pullup Jump Shot (20 PTS) (R. Hampton 1 AST),"[1628976, 1630181]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,15.24,Made,20.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,,,,
540,PT09M50.00S,2021-11-08T00:53:52.6Z,4,REGULAR,2pt,Jump Shot,[],204060,85.41392904073587,92.1798406862745,1610612762,81,89,2021-11-08T00:54:12Z,5320000,211.0,85.0,1,right,J. Ingles 22' Jump Shot (5 PTS) (J. Clarkson 3 AST),"[204060, 203903]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.72,Made,5.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,,,
542,PT09M40.00S,2021-11-08T00:54:06.5Z,4,REGULAR,foul,personal,[],1630235,,,1610612753,81,89,2021-11-08T00:54:24Z,5340000,,,0,,T. Forrest personal FOUL (1 PF),"[1630235, 1630591]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,202037.0,,,,,,,1.0,0.0,Suggs,1630591.0,,,
544,PT09M27.00S,2021-11-08T00:54:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,7.966491458607096,53.431372549019606,1610612753,81,89,2021-11-08T00:55:32Z,5360000,-17.0,22.0,1,left,MISS J. Suggs driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,
545,PT09M25.00S,2021-11-08T00:54:35.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,81,89,2021-11-08T00:54:38Z,5370000,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,544.0,15.0,10.0,5.0,,,,,,,
546,PT09M17.00S,2021-11-08T00:54:44.6Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,81,89,2021-11-08T00:54:52Z,5380000,,,0,,J. Clarkson bad pass TURNOVER (3 TO),"[203903, 203914]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,3.0,Harris,203914.0
547,PT09M17.00S,2021-11-08T00:54:44.6Z,4,REGULAR,steal,,[],203914,,,1610612753,81,89,2021-11-08T00:54:46Z,5390000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M15.00S,2021-11-08T00:54:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203914,7.440867279894875,41.66666666666667,1610612753,83,89,2021-11-08T00:54:58Z,5400000,42.0,17.0,1,left,G. Harris running Layup (6 PTS),[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,4.52,Made,6.0,,,,,,,,,,,,,,,,,
549,PT09M15.00S,2021-11-08T00:55:03.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,83,89,2021-11-08T00:55:03Z,5410000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M15.00S,2021-11-08T00:55:06.3Z,4,REGULAR,substitution,out,[],1630235,,,1610612762,83,89,2021-11-08T00:57:40Z,5420000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M15.00S,2021-11-08T00:55:06.3Z,4,REGULAR,substitution,in,[],1628378,,,1610612762,83,89,2021-11-08T00:57:40Z,5430000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M00.00S,2021-11-08T00:58:04.8Z,4,REGULAR,3pt,Jump Shot,[],203903,61.84296977660972,49.26470588235294,1610612762,83,89,2021-11-08T00:58:10Z,5440000,-4.0,306.0,1,right,MISS J. Clarkson 30' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,30.62,Missed,,,,,,,,,,,,,,,,,,
553,PT08M57.00S,2021-11-08T00:58:07.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,83,89,2021-11-08T00:58:10Z,5450000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,552.0,11.0,10.0,1.0,,,,,,,
554,PT08M51.00S,2021-11-08T00:58:14.7Z,4,REGULAR,3pt,Jump Shot,[],1628976,33.065045992115635,48.03921568627451,1610612753,83,89,2021-11-08T00:59:08Z,5460000,10.0,258.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
555,PT08M48.00S,2021-11-08T00:58:17.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,83,89,2021-11-08T00:59:50Z,5470000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,554.0,,,,,,,,,,
556,PT08M48.00S,2021-11-08T00:58:21.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,83,89,2021-11-08T00:58:47Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M48.00S,2021-11-08T00:58:40.1Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612762,83,89,2021-11-08T01:01:16Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M36.00S,2021-11-08T00:58:59.0Z,4,REGULAR,foul,personal,['2freethrow'],203914,,,1610612762,83,89,2021-11-08T00:59:08Z,5500000,,,0,,G. Harris shooting personal FOUL (2 PF) (Gobert 2 FT),"[203914, 203497]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,202037.0,,,,,,,2.0,0.0,Gobert,203497.0,,,
560,PT08M36.00S,2021-11-08T00:59:24.9Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,83,90,2021-11-08T00:59:24Z,5520000,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
561,PT08M36.00S,2021-11-08T00:59:46.1Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,83,91,2021-11-08T00:59:46Z,5530000,,,0,,R. Gobert Free Throw 2 of 2 (17 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
562,PT08M22.00S,2021-11-08T01:00:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203914,6.783837056504599,41.17647058823529,1610612753,85,91,2021-11-08T01:00:06Z,5540000,44.0,11.0,1,left,G. Harris cutting Layup (8 PTS) (W. Carter Jr. 4 AST),"[203914, 1628976]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,4.55,Made,8.0,W. Carter Jr.,1628976.0,4.0,,,,,,,,,,,,,,
564,PT08M12.00S,2021-11-08T01:00:11.2Z,4,REGULAR,3pt,Jump Shot,[],1628378,72.35545335085413,9.313725490196079,1610612762,85,91,2021-11-08T01:00:15Z,5560000,-203.0,207.0,1,right,MISS D. Mitchell 29' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,29.05,Missed,,,,,,,,,,,,,,,,,,
565,PT08M08.00S,2021-11-08T01:00:15.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,85,91,2021-11-08T01:00:15Z,5570000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,564.0,12.0,11.0,1.0,,,,,,,
566,PT08M01.00S,2021-11-08T01:00:21.6Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,85,91,2021-11-08T01:00:26Z,5580000,,,0,,J. Suggs bad pass TURNOVER (4 TO),"[1630591, 203497]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,4.0,Gobert,203497.0
567,PT08M01.00S,2021-11-08T01:00:21.6Z,4,REGULAR,steal,,[],203497,,,1610612762,85,91,2021-11-08T01:00:23Z,5590000,,,0,,R. Gobert STEAL (3 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M36.00S,2021-11-08T01:00:46.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,87.46714848883047,95.09803921568627,1610612762,85,91,2021-11-08T01:00:54Z,5600000,225.0,65.0,1,right,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
569,PT07M34.00S,2021-11-08T01:00:48.9Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,85,91,2021-11-08T01:00:54Z,5610000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:12),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,568.0,13.0,12.0,1.0,,,,,,,
570,PT07M32.00S,2021-11-08T01:00:54.7Z,4,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612753,85,91,2021-11-08T01:01:08Z,5620000,,,0,,D. Mitchell shooting personal FOUL (5 PF) (Okeke 2 FT),"[1628378, 1629643]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,202037.0,,,,,,,5.0,0.0,Okeke,1629643.0,,,
573,PT07M32.00S,2021-11-08T01:01:30.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629643,,,1610612753,86,91,2021-11-08T01:02:06Z,5640000,,,0,,C. Okeke Free Throw 1 of 2 (3 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
574,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,86,91,2021-11-08T01:01:47Z,5650000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,out,[],1629672,,,1610612753,86,91,2021-11-08T01:01:47Z,5660000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,out,[],204060,,,1610612753,86,91,2021-11-08T01:01:47Z,5670000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,out,[],203497,,,1610612753,86,91,2021-11-08T01:01:47Z,5680000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,out,[],1628378,,,1610612753,86,91,2021-11-08T01:01:47Z,5690000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,86,91,2021-11-08T01:01:47Z,5700000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,in,[],202355,,,1610612753,86,91,2021-11-08T01:01:47Z,5710000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,in,[],202711,,,1610612753,86,91,2021-11-08T01:01:47Z,5720000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,in,[],1626220,,,1610612753,86,91,2021-11-08T01:01:47Z,5730000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M32.00S,2021-11-08T01:01:31.0Z,4,REGULAR,substitution,in,[],1630235,,,1610612753,86,91,2021-11-08T01:01:47Z,5740000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M32.00S,2021-11-08T01:01:30.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629643,,,1610612753,87,91,2021-11-08T01:02:06Z,5750000,,,0,,C. Okeke Free Throw 2 of 2 (4 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
585,PT07M14.00S,2021-11-08T01:02:23.5Z,4,REGULAR,turnover,3-second-violation,[],202355,,,1610612762,87,91,2021-11-08T01:02:35Z,5760000,,,0,,H. Whiteside 3-second-violation TURNOVER (3 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,202037.0,,,,,,,,,,,3.0,,
586,PT06M57.00S,2021-11-08T01:02:52.0Z,4,REGULAR,turnover,bad pass,[],1630181,,,1610612753,87,91,2021-11-08T01:02:58Z,5770000,,,0,,R. Hampton bad pass TURNOVER (2 TO),"[1630181, 203903]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,2.0,Clarkson,203903.0
587,PT06M57.00S,2021-11-08T01:02:52.0Z,4,REGULAR,steal,,[],203903,,,1610612762,87,91,2021-11-08T01:02:55Z,5780000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M52.00S,2021-11-08T01:02:56.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203903,92.46057818659659,53.92156862745098,1610612762,87,91,2021-11-08T01:03:04Z,5790000,20.0,18.0,1,right,MISS J. Clarkson running Layup,[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,
589,PT06M49.00S,2021-11-08T01:02:59.2Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,87,91,2021-11-08T01:02:59Z,5800000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,588.0,2.0,2.0,0.0,,,,,,,
590,PT06M48.00S,2021-11-08T01:03:01.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,26.10052562417871,17.892156862745097,1610612753,87,91,2021-11-08T01:03:07Z,5810000,161.0,193.0,1,left,MISS C. Anthony 25' running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
591,PT06M45.00S,2021-11-08T01:03:03.9Z,4,REGULAR,rebound,offensive,[],1630181,,,1610612753,87,91,2021-11-08T01:03:03Z,5820000,,,0,,R. Hampton REBOUND (Off:1 Def:0),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,590.0,1.0,0.0,1.0,,,,,,,
592,PT06M36.00S,2021-11-08T01:03:12.7Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612753,87,91,2021-11-08T01:03:26Z,5830000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Hampton 2 FT),"[202355, 1630181]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,2004.0,,,,,,,3.0,0.0,Hampton,1630181.0,,,
594,PT06M36.00S,2021-11-08T01:03:47.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630181,,,1610612753,87,91,2021-11-08T01:03:47Z,5850000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,
595,PT06M36.00S,2021-11-08T01:03:47.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,87,91,2021-11-08T01:03:47Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,594.0,,,,,,,,,,
596,PT06M36.00S,2021-11-08T01:03:49.0Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,87,91,2021-11-08T01:03:57Z,5870000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M36.00S,2021-11-08T01:03:49.0Z,4,REGULAR,substitution,out,[],203903,,,1610612753,87,91,2021-11-08T01:03:57Z,5880000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M36.00S,2021-11-08T01:03:49.0Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,87,91,2021-11-08T01:03:57Z,5890000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M36.00S,2021-11-08T01:03:49.0Z,4,REGULAR,substitution,in,[],204060,,,1610612753,87,91,2021-11-08T01:03:57Z,5900000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M36.00S,2021-11-08T01:04:10.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630181,,,1610612753,88,91,2021-11-08T01:04:10Z,5910000,,,0,,R. Hampton Free Throw 2 of 2 (1 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
601,PT06M17.00S,2021-11-08T01:04:31.3Z,4,REGULAR,3pt,Jump Shot,[],204060,85.89027595269383,96.32352941176471,1610612762,88,91,2021-11-08T01:04:40Z,5920000,232.0,80.0,1,right,MISS J. Ingles 24' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,
602,PT06M13.00S,2021-11-08T01:04:35.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,88,91,2021-11-08T01:04:40Z,5930000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:13),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,601.0,14.0,13.0,1.0,,,,,,,
603,PT06M00.00S,2021-11-08T01:04:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.703679369250986,45.83333333333333,1610612753,90,91,2021-11-08T01:04:53Z,5940000,21.0,20.0,1,left,W. Carter Jr. Layup (22 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.88,Made,22.0,,,,,,,,,,,,,,,,,
605,PT06M00.00S,2021-11-08T01:05:00.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,90,91,2021-11-08T01:05:00Z,5960000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M00.00S,2021-11-08T01:05:15.8Z,4,REGULAR,substitution,out,[],1630235,,,1610612762,90,91,2021-11-08T01:07:38Z,5970000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M00.00S,2021-11-08T01:05:15.8Z,4,REGULAR,substitution,out,[],202355,,,1610612762,90,91,2021-11-08T01:07:38Z,5980000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M00.00S,2021-11-08T01:05:15.8Z,4,REGULAR,substitution,in,[],203497,,,1610612762,90,91,2021-11-08T01:07:38Z,5990000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M00.00S,2021-11-08T01:05:15.8Z,4,REGULAR,substitution,in,[],1628378,,,1610612762,90,91,2021-11-08T01:07:38Z,6000000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M48.00S,2021-11-08T01:08:02.0Z,4,REGULAR,turnover,bad pass,[],204060,,,1610612762,90,91,2021-11-08T01:08:10Z,6010000,,,0,,J. Ingles bad pass TURNOVER (2 TO),"[204060, 1630175]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,2.0,Anthony,1630175.0
611,PT05M48.00S,2021-11-08T01:08:02.0Z,4,REGULAR,steal,,[],1630175,,,1610612753,90,91,2021-11-08T01:08:03Z,6020000,,,0,,C. Anthony STEAL (3 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M43.00S,2021-11-08T01:08:06.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,10.200394218134035,48.529411764705884,1610612753,92,91,2021-11-08T01:08:14Z,6030000,7.0,43.0,1,left,C. Anthony running DUNK (25 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,4.4,Made,25.0,,,,,,,,,,,,,,,,,
613,PT05M25.00S,2021-11-08T01:08:24.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,63.41984231274639,33.82352941176471,1610612762,92,91,2021-11-08T01:08:31Z,6040000,-81.0,291.0,1,right,MISS D. Mitchell 30' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,30.24,Missed,,,,,,,,,,,,,,,,,,
614,PT05M23.00S,2021-11-08T01:08:26.7Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612762,92,91,2021-11-08T01:08:31Z,6050000,,,0,,D. Mitchell REBOUND (Off:3 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,613.0,6.0,3.0,3.0,,,,,,,
615,PT05M18.00S,2021-11-08T01:08:32.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,74.98357424441524,9.558823529411764,1610612762,92,94,2021-11-08T01:08:37Z,6060000,-202.0,183.0,1,right,R. O'Neale 27' 3PT  (14 PTS) (D. Mitchell 6 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.25,Made,14.0,D. Mitchell,1628378.0,6.0,,,,,,,,,,,,,,
617,PT05M02.00S,2021-11-08T01:08:52.6Z,4,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,92,94,2021-11-08T01:09:13Z,6080000,,,0,,R. Hampton bad pass out-of-bounds TURNOVER (3 TO),[1630181],1610612753.0,ORL,bad pass,,,Hampton,R. Hampton,,,,,,,,,,,202037.0,,,,,,,,,,,3.0,,
618,PT04M38.00S,2021-11-08T01:09:23.1Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612762,92,94,2021-11-08T01:18:40Z,6090000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 1630532]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,2.0,Wagner,1630532.0
619,PT04M38.00S,2021-11-08T01:09:23.1Z,4,REGULAR,steal,,[],1630532,,,1610612753,92,94,2021-11-08T01:18:40Z,6100000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M31.00S,2021-11-08T01:09:27.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,8.360709592641262,47.30392156862745,1610612753,94,94,2021-11-08T01:09:37Z,6110000,13.0,26.0,1,left,C. Anthony running DUNK (27 PTS) (W. Carter Jr. 5 AST),"[1630175, 1628976]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,2.94,Made,27.0,W. Carter Jr.,1628976.0,5.0,,,,,,,,,,,,,,
622,PT04M16.00S,2021-11-08T01:09:48.8Z,4,REGULAR,foul,personal,[],1630181,,,1610612762,94,94,2021-11-08T01:09:59Z,6130000,,,0,,R. Hampton personal FOUL (2 PF),"[1630181, 1628378]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,202056.0,,,,,,,2.0,0.0,Mitchell,1628378.0,,,
624,PT04M08.00S,2021-11-08T01:10:14.6Z,4,REGULAR,3pt,Jump Shot,[],204060,66.44218134034165,45.09803921568628,1610612762,94,94,2021-11-08T01:10:20Z,6150000,-25.0,263.0,1,right,MISS J. Ingles 26' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,
