actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
632,PT03M19.00S,2022-01-24T01:24:31.8Z,4,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612741,106,93,2022-01-24T01:24:39Z,6170000,,,0,,T. Brown Jr. step out-of-bounds TURNOVER (2 TO),[1628972],1610612741.0,CHI,step,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,1201.0,,,,,2.0,,,,,,,,
633,PT03M05.00S,2022-01-24T01:24:56.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629678,6.5703022339027655,96.54564950980392,1610612753,106,93,2022-01-24T01:28:59Z,6180000,-233.0,9.0,1,left,MISS A. Schofield 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
634,PT03M00.00S,2022-01-24T01:25:01.2Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,106,93,2022-01-24T01:25:01Z,6190000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,633.0,4.0,3.0,1.0,,,,,,,,,,,,,,
635,PT02M58.00S,2022-01-24T01:25:03.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628972,88.91261498028909,50.98039215686274,1610612741,106,93,2022-01-24T01:26:38Z,6200000,5.0,52.0,1,right,MISS T. Brown Jr. driving Hook - blocked,"[1628972, 1630532]",1610612741.0,CHI,driving,,,Brown Jr.,T. Brown Jr.,,,,,5.19,Missed,,,,,,,,,,,,Wagner,1630532.0,,,,,,
636,PT02M58.00S,2022-01-24T01:25:03.5Z,4,REGULAR,block,,[],1630532,,,1610612741,106,93,2022-01-24T01:25:06Z,6210000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M58.00S,2022-01-24T01:25:03.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,106,93,2022-01-24T01:26:38Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,
638,PT02M58.00S,2022-01-24T01:25:13.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,106,93,2022-01-24T01:25:13Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M53.00S,2022-01-24T01:25:20.1Z,4,REGULAR,turnover,bad pass,[],1629076,,,1610612741,106,93,2022-01-24T01:25:27Z,6240000,,,0,,T. Cook bad pass TURNOVER (1 TO),"[1629076, 1630591]",1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,1.0,,,Suggs,1630591.0,,,,
640,PT02M53.00S,2022-01-24T01:25:20.1Z,4,REGULAR,steal,,[],1630591,,,1610612753,106,93,2022-01-24T01:25:23Z,6250000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M50.00S,2022-01-24T01:25:23.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,5.206964520367937,50.0,1610612753,108,93,2022-01-24T01:25:32Z,6260000,0.0,-4.0,1,left,J. Suggs running DUNK (13 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,0.36,Made,13.0,,,,,,,,,,,,,,,,,,
642,PT02M38.00S,2022-01-24T01:25:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,87.46714848883047,52.20588235294118,1610612741,108,93,2022-01-24T01:25:41Z,6270000,11.0,65.0,1,right,MISS C. White 6' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,6.62,Missed,,,,,,,,,,,,,,,,,,,
643,PT02M36.00S,2022-01-24T01:25:37.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,108,93,2022-01-24T01:25:41Z,6280000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,642.0,7.0,7.0,0.0,,,,,,,,,,,,,,
644,PT02M14.00S,2022-01-24T01:25:59.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,14.931011826544022,60.29411764705882,1610612753,108,93,2022-01-24T01:26:04Z,6290000,-51.0,88.0,1,left,MISS C. Anthony 10' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,,
645,PT02M13.00S,2022-01-24T01:26:00.3Z,4,REGULAR,rebound,defensive,[],1629076,,,1610612741,108,93,2022-01-24T01:26:04Z,6300000,,,0,,T. Cook REBOUND (Off:3 Def:6),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,644.0,9.0,6.0,3.0,,,,,,,,,,,,,,
646,PT02M13.00S,2022-01-24T01:26:07.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,108,93,2022-01-24T01:26:07Z,6310000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,108,93,2022-01-24T01:27:27Z,6320000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,out,[],201942,,,1610612741,108,93,2022-01-24T01:27:27Z,6330000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,108,93,2022-01-24T01:27:27Z,6340000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,out,[],1629076,,,1610612741,108,93,2022-01-24T01:27:27Z,6350000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,in,[],1628396,,,1610612741,108,93,2022-01-24T01:27:27Z,6360000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,in,[],1630792,,,1610612741,108,93,2022-01-24T01:27:27Z,6370000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,in,[],1629744,,,1610612741,108,93,2022-01-24T01:27:27Z,6380000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M13.00S,2022-01-24T01:27:11.1Z,4,REGULAR,substitution,in,[],1628035,,,1610612741,108,93,2022-01-24T01:27:27Z,6390000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M04.00S,2022-01-24T01:27:43.4Z,4,REGULAR,turnover,bad pass,[],1628396,,,1610612741,108,93,2022-01-24T01:27:48Z,6400000,,,0,,T. Bradley bad pass TURNOVER (2 TO),"[1628396, 1630591]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,2.0,,,Suggs,1630591.0,,,,
656,PT02M04.00S,2022-01-24T01:27:43.4Z,4,REGULAR,steal,,[],1630591,,,1610612753,108,93,2022-01-24T01:27:45Z,6410000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M00.00S,2022-01-24T01:27:48.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630591,5.863994743758213,48.77450980392157,1610612753,110,93,2022-01-24T01:28:02Z,6420000,6.0,3.0,1,left,J. Suggs running reverse DUNK (15 PTS),[1630591],1610612753.0,ORL,running reverse,,,Suggs,J. Suggs,,,,,0.66,Made,15.0,,,,,,,,,,,,,,,,,,
658,PT01M44.00S,2022-01-24T01:28:06.4Z,4,REGULAR,2pt,Jump Shot,[],1630792,81.2910643889619,81.12745098039215,1610612741,110,95,2022-01-24T01:28:11Z,6430000,156.0,123.0,1,right,M. Hill 19' Jump Shot (2 PTS) (A. McKinnie 1 AST),"[1630792, 1628035]",1610612741.0,CHI,,,,Hill,M. Hill,,,,,19.86,Made,2.0,,,,,,,,,,,,,,,A. McKinnie,1628035.0,1.0,
660,PT01M28.00S,2022-01-24T01:28:26.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.178055190538765,49.50980392156863,1610612753,112,95,2022-01-24T01:28:31Z,6450000,2.0,15.0,1,left,W. Carter Jr. DUNK (17 PTS) (F. Wagner 4 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,1.52,Made,17.0,,,,,,,,,,,,,,,F. Wagner,1630532.0,4.0,
662,PT01M15.00S,2022-01-24T01:28:40.5Z,4,REGULAR,2pt,Jump Shot,[],1628396,70.77858081471747,48.77450980392157,1610612741,112,95,2022-01-24T01:28:44Z,6470000,-6.0,222.0,1,right,MISS T. Bradley 22' Jump Shot,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,22.23,Missed,,,,,,,,,,,,,,,,,,,
663,PT01M12.00S,2022-01-24T01:28:43.2Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,112,95,2022-01-24T01:28:43Z,6480000,,,0,,J. Suggs REBOUND (Off:0 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,662.0,5.0,5.0,0.0,,,,,,,,,,,,,,
664,PT00M55.80S,2022-01-24T01:29:01.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.1268068331143235,49.26470588235294,1610612753,114,95,2022-01-24T01:29:08Z,6490000,4.0,5.0,1,left,W. Carter Jr. alley-oop DUNK (19 PTS) (F. Wagner 5 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,0.63,Made,19.0,,,,,,,,,,,,,,,F. Wagner,1630532.0,5.0,
666,PT00M49.10S,2022-01-24T01:29:13.1Z,4,REGULAR,foul,personal,[],1630591,,,1610612741,114,95,2022-01-24T01:30:59Z,6510000,,,0,,J. Suggs personal FOUL (5 PF),"[1630591, 1629744]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,1626302.0,5.0,0.0,Thomas,1629744.0,,,,,,,,,
668,PT00M49.10S,2022-01-24T01:29:41.3Z,4,REGULAR,substitution,out,[],1630532,,,1610612741,114,95,2022-01-24T01:29:47Z,6530000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M49.10S,2022-01-24T01:29:41.3Z,4,REGULAR,substitution,in,[],1629649,,,1610612741,114,95,2022-01-24T01:29:47Z,6540000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M45.70S,2022-01-24T01:29:57.7Z,4,REGULAR,foul,offensive,['inpenalty'],1628396,,,1610612741,114,95,2022-01-24T01:30:14Z,6550000,,,0,,T. Bradley off-the-ball offensive FOUL (2 PF),"[1628396, 1629649]",1610612741.0,CHI,off-the-ball,,,Bradley,T. Bradley,,,,,,,,,,,,204059.0,2.0,0.0,Brazdeikis,1629649.0,,,,,,,,,
672,PT00M45.70S,2022-01-24T01:29:57.7Z,4,REGULAR,turnover,offensive foul,[],1628396,,,1610612741,114,95,2022-01-24T01:29:57Z,6570000,,,0,,T. Bradley offensive foul TURNOVER (3 TO),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,204059.0,,,,,3.0,,,,,,,,
673,PT00M21.70S,2022-01-24T01:30:44.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,114,95,2022-01-24T01:30:55Z,6580000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,,,,
674,PT00M00.00S,2022-01-24T01:31:13.3Z,4,REGULAR,period,end,[],0,,,1610612741,114,95,2022-01-24T01:31:13Z,6590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-01-24T01:31:24.6Z,4,REGULAR,game,end,[],0,,,0,114,95,2022-01-24T01:31:24Z,6600000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
