actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
634,PT02M52.00S,2021-11-25T02:07:03.2Z,4,REGULAR,turnover,bad pass,[],1628964,,,1610612753,90,100,2021-11-25T02:07:09Z,6060000,,,0,,M. Bamba bad pass TURNOVER (3 TO),"[1628964, 1626179]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,3.0,,,,,,,,,,,,,Rozier,1626179.0,
635,PT02M52.00S,2021-11-25T02:07:03.2Z,4,REGULAR,steal,,[],1626179,,,1610612766,90,100,2021-11-25T02:07:05Z,6070000,,,0,,T. Rozier STEAL (6 STL),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
636,PT02M50.00S,2021-11-25T02:07:07.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,6.389618922470433,47.549019607843135,1610612766,90,102,2021-11-25T02:07:18Z,6080000,12.0,8.0,1,left,T. Rozier running Layup (27 PTS),[1626179],1610612766.0,CHA,running,,,,,,,,,Rozier,T. Rozier,,,,1.45,Made,,,,,,,27.0,,,,,,
637,PT02M50.00S,2021-11-25T02:07:15.9Z,4,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612766,90,102,2021-11-25T02:07:27Z,6090000,,,0,,J. Suggs shooting personal FOUL (5 PF) (Rozier 1 FT),"[1630591, 1626179]",1610612753.0,ORL,shooting,,,,,,202901.0,5.0,0.0,Suggs,J. Suggs,Rozier,1626179.0,,,,,,,,,,,,,,,,
639,PT02M50.00S,2021-11-25T02:07:43.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626179,,,1610612766,90,102,2021-11-25T02:07:47Z,6110000,,,0,,MISS T. Rozier Free Throw 1 of 1,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,Missed,,,,,,,,,,,,,
640,PT02M47.00S,2021-11-25T02:07:46.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,90,102,2021-11-25T02:07:47Z,6120000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:9),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,639.0,10.0,9.0,1.0,,,,,,,,,
641,PT02M29.00S,2021-11-25T02:08:02.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,92.85479632063075,50.49019607843137,1610612753,92,102,2021-11-25T02:08:10Z,6130000,2.0,15.0,1,right,W. Carter Jr. Layup (14 PTS) (F. Wagner 4 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,1.49,Made,,,,,,,14.0,F. Wagner,1630532.0,4.0,,,
643,PT02M10.00S,2021-11-25T02:08:25.2Z,4,REGULAR,turnover,traveling,[],1626179,,,1610612766,92,102,2021-11-25T02:09:05Z,6150000,,,0,,T. Rozier traveling TURNOVER (1 TO),[1626179],1610612766.0,CHA,,,,,,,202901.0,,,Rozier,T. Rozier,,,1.0,,,,,,,,,,,,,,,
644,PT01M59.00S,2021-11-25T02:08:48.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628964,93.5611038107753,51.083792892156865,1610612753,94,102,2021-11-25T02:09:10Z,6160000,5.0,8.0,1,right,M. Bamba DUNK (18 PTS) (J. Suggs 6 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,0.97,Made,,,,,,,18.0,J. Suggs,1630591.0,6.0,,,
646,PT01M35.00S,2021-11-25T02:09:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.915243101182654,48.529411764705884,1610612766,94,104,2021-11-25T02:09:22Z,6180000,7.0,13.0,1,left,L. Ball driving Layup (20 PTS) (M. Bridges 6 AST),"[1630163, 1628970]",1610612766.0,CHA,driving,,,,,,,,,Ball,L. Ball,,,,1.45,Made,,,,,,,20.0,M. Bridges,1628970.0,6.0,,,
647,PT01M30.00S,2021-11-25T02:09:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.19776609724047,47.794117647058826,1610612753,96,104,2021-11-25T02:10:27Z,6190000,-11.0,21.0,1,right,J. Suggs running Layup (16 PTS),[1630591],1610612753.0,ORL,running,,,,,,,,,Suggs,J. Suggs,,,,2.35,Made,,,,,,,16.0,,,,,,
648,PT01M10.00S,2021-11-25T02:09:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.937582128777924,52.94117647058824,1610612766,96,104,2021-11-25T02:10:55Z,6200000,-15.0,41.0,1,left,MISS M. Bridges driving finger roll Layup,[1628970],1610612766.0,CHA,driving finger roll,,,,,,,,,Bridges,M. Bridges,,,,4.35,Missed,,,,,,,,,,,,,
650,PT01M10.00S,2021-11-25T02:09:44.9Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,96,104,2021-11-25T02:09:54Z,6210000,,,0,,M. Bamba REBOUND (Off:2 Def:10),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,648.0,12.0,10.0,2.0,,,,,,,,,
651,PT01M04.00S,2021-11-25T02:09:54.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612753,96,104,2021-11-25T02:10:11Z,6220000,,,0,,C. Martin shooting personal FOUL (4 PF) (Suggs 2 FT),"[1628998, 1630591]",1610612766.0,CHA,shooting,,,,,,203177.0,4.0,0.0,Martin,C. Martin,Suggs,1630591.0,,,,,,,,,,,,,,,,
653,PT01M04.00S,2021-11-25T02:10:29.6Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,96,104,2021-11-25T02:10:29Z,6240000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Missed,,,,,,,,,,,,,
654,PT01M04.00S,2021-11-25T02:10:29.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,96,104,2021-11-25T02:10:29Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,653.0,,,,,,,,,,,,
655,PT01M04.00S,2021-11-25T02:10:50.6Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,97,104,2021-11-25T02:10:50Z,6260000,,,0,,J. Suggs Free Throw 2 of 2 (17 PTS),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,Made,,,,,,,17.0,,,,,,
656,PT00M40.60S,2021-11-25T02:11:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.541392904073588,49.5327818627451,1610612766,97,106,2021-11-25T02:11:29Z,6270000,2.0,28.0,1,left,L. Ball driving Layup (22 PTS),[1630163],1610612766.0,CHA,driving,,,,,,,,,Ball,L. Ball,,,,2.79,Made,,,,,,,22.0,,,,,,
657,PT00M40.60S,2021-11-25T02:11:30.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,97,106,2021-11-25T02:11:30Z,6280000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M37.20S,2021-11-25T02:13:04.5Z,4,REGULAR,3pt,Jump Shot,[],1630591,69.33311432325887,70.09803921568627,1610612753,97,106,2021-11-25T02:13:11Z,6290000,100.0,236.0,1,right,MISS J. Suggs 25' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,,,,,,,Suggs,J. Suggs,,,,25.63,Missed,,,,,,,,,,,,,
659,PT00M36.30S,2021-11-25T02:13:05.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,97,106,2021-11-25T02:13:11Z,6300000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,658.0,,,,,,,,,,,,
660,PT00M36.30S,2021-11-25T02:13:11.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,97,106,2021-11-25T02:13:11Z,6310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M28.60S,2021-11-25T02:13:27.9Z,4,REGULAR,foul,personal,[],1630591,,,1610612766,97,106,2021-11-25T02:13:37Z,6320000,,,0,,J. Suggs personal FOUL (6 PF),"[1630591, 1628998]",1610612753.0,ORL,,,,,,,204059.0,6.0,0.0,Suggs,J. Suggs,Martin,1628998.0,,,,,,,,,,,,,,,,
663,PT00M28.60S,2021-11-25T02:13:55.9Z,4,REGULAR,substitution,out,[],1630591,,,1610612766,97,106,2021-11-25T02:14:00Z,6340000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
664,PT00M28.60S,2021-11-25T02:13:55.9Z,4,REGULAR,substitution,in,[],1630181,,,1610612766,97,106,2021-11-25T02:14:00Z,6350000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
665,PT00M12.00S,2021-11-25T02:14:23.4Z,4,REGULAR,3pt,Jump Shot,[],1626162,9.411957950065702,94.6078431372549,1610612766,97,106,2021-11-25T02:14:28Z,6360000,-223.0,36.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,22.59,Missed,,,,,,,,,,,,,
666,PT00M08.70S,2021-11-25T02:14:26.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,97,106,2021-11-25T02:14:26Z,6370000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:10),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,665.0,11.0,10.0,1.0,,,,,,,,,
667,PT00M05.40S,2021-11-25T02:14:31.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,89.70105124835742,49.01960784313725,1610612753,99,106,2021-11-25T02:15:45Z,6380000,-5.0,44.0,1,right,F. Wagner running Layup (16 PTS),[1630532],1610612753.0,ORL,running,,,,,,,,,Wagner,F. Wagner,,,,4.46,Made,,,,,,,16.0,,,,,,
668,PT00M00.00S,2021-11-25T02:14:48.8Z,4,REGULAR,period,end,[],0,,,1610612766,99,106,2021-11-25T02:14:48Z,6390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2021-11-25T02:14:51.6Z,4,REGULAR,game,end,[],0,,,0,99,106,2021-11-25T02:14:51Z,6400000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
