actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
545,PT09M26.00S,2022-03-18T01:01:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629678,88.51839684625493,51.470588235294116,1610612753,100,115,2022-03-18T01:01:13Z,5400000,7.0,55.0,1,right,A. Schofield driving floating Jump Shot (7 PTS) (T. Ross 2 AST),"[1629678, 203082]",1610612753.0,ORL,driving floating,,,Schofield,A. Schofield,,,,,5.59,Made,7.0,T. Ross,203082.0,2.0,,,,,,,,,,,,,,
547,PT09M16.00S,2022-03-18T01:01:18.6Z,4,REGULAR,3pt,Jump Shot,[],203585,31.61957950065703,46.07843137254902,1610612765,100,115,2022-03-18T01:04:03Z,5420000,20.0,245.0,1,left,MISS R. McGruder 24' pullup 3PT,[203585],1610612765.0,DET,pullup,,,McGruder,R. McGruder,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
548,PT09M14.00S,2022-03-18T01:01:20.6Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,100,115,2022-03-18T01:01:25Z,5430000,,,0,,M. Fultz REBOUND (Off:0 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,547.0,4.0,4.0,0.0,,,,
549,PT09M11.00S,2022-03-18T01:01:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629649,92.19776609724047,50.49019607843137,1610612753,102,115,2022-03-18T01:01:32Z,5440000,2.0,21.0,1,right,I. Brazdeikis running finger roll Layup (5 PTS) (M. Fultz 4 AST),"[1629649, 1628365]",1610612753.0,ORL,running finger roll,,,Brazdeikis,I. Brazdeikis,,,,,2.09,Made,5.0,M. Fultz,1628365.0,4.0,,,,,,,,,,,,,,
551,PT08M48.00S,2022-03-18T01:01:47.2Z,4,REGULAR,3pt,Jump Shot,[],1630691,22.683968462549277,85.7843137254902,1610612765,102,115,2022-03-18T01:01:57Z,5460000,-179.0,161.0,1,left,MISS J. Pickett 24' 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,
552,PT08M46.00S,2022-03-18T01:01:49.2Z,4,REGULAR,rebound,offensive,[],203585,,,1610612765,102,115,2022-03-18T01:01:57Z,5470000,,,0,,R. McGruder REBOUND (Off:2 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,551.0,3.0,1.0,2.0,,,,
553,PT08M46.00S,2022-03-18T01:01:57.9Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612765,102,115,2022-03-18T01:01:57Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M43.00S,2022-03-18T01:02:31.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203585,22.815374507227332,12.990196078431374,1610612765,102,115,2022-03-18T01:02:37Z,5490000,185.0,162.0,1,left,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
555,PT08M40.00S,2022-03-18T01:02:34.9Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,102,115,2022-03-18T01:02:37Z,5500000,,,0,,M. Fultz REBOUND (Off:0 Def:5),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,554.0,5.0,5.0,0.0,,,,
556,PT08M33.00S,2022-03-18T01:02:42.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628365,93.24901445466492,52.94117647058824,1610612753,104,115,2022-03-18T01:02:52Z,5510000,15.0,11.0,1,right,M. Fultz running Layup (9 PTS),[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,1.84,Made,9.0,,,,,,,,,,,,,,,,,
557,PT08M19.00S,2022-03-18T01:02:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630240,15.588042049934298,93.87254901960785,1610612765,104,115,2022-03-18T01:03:54Z,5520000,-219.0,94.0,1,left,MISS S. Lee step back 3PT,[1630240],1610612765.0,DET,step back,,,Lee,S. Lee,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,
558,PT08M17.00S,2022-03-18T01:02:57.5Z,4,REGULAR,rebound,defensive,[],1629678,,,1610612753,104,115,2022-03-18T01:03:01Z,5530000,,,0,,A. Schofield REBOUND (Off:0 Def:5),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,557.0,5.0,5.0,0.0,,,,
559,PT08M08.00S,2022-03-18T01:03:10.7Z,4,REGULAR,foul,personal,[],1630240,,,1610612753,104,115,2022-03-18T01:03:19Z,5540000,,,0,,S. Lee personal FOUL (4 PF),"[1630240, 1628365]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,1830.0,4.0,0.0,Fultz,1628365.0,,,,,,,,,
561,PT08M03.00S,2022-03-18T01:03:33.9Z,4,REGULAR,foul,personal,[],1630240,,,1610612753,104,115,2022-03-18T01:03:40Z,5560000,,,0,,S. Lee personal FOUL (5 PF),"[1630240, 1628365]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,1830.0,5.0,0.0,Fultz,1628365.0,,,,,,,,,
563,PT08M03.00S,2022-03-18T01:03:51.2Z,4,REGULAR,substitution,out,[],1630240,,,1610612753,104,115,2022-03-18T01:03:56Z,5580000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M03.00S,2022-03-18T01:03:51.2Z,4,REGULAR,substitution,in,[],202709,,,1610612753,104,115,2022-03-18T01:03:56Z,5590000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M54.00S,2022-03-18T01:04:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,91.14651773981603,46.568627450980394,1610612753,106,115,2022-03-18T01:04:16Z,5600000,-17.0,31.0,1,right,I. Brazdeikis driving Layup (7 PTS) (M. Fultz 5 AST),"[1629649, 1628365]",1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,3.52,Made,7.0,M. Fultz,1628365.0,5.0,,,,,,,,,,,,,,
567,PT07M43.00S,2022-03-18T01:04:27.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,106,115,2022-03-18T01:04:27Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M36.00S,2022-03-18T01:04:54.5Z,4,REGULAR,foul,personal,['2freethrow'],203082,,,1610612765,106,115,2022-03-18T01:05:11Z,5630000,,,0,,T. Ross shooting personal FOUL (1 PF) (Joseph 2 FT),"[203082, 202709]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,,,,,,,1830.0,1.0,0.0,Joseph,202709.0,,,,,,,,,
570,PT07M36.00S,2022-03-18T01:05:19.2Z,4,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,106,116,2022-03-18T01:05:19Z,5650000,,,0,,C. Joseph Free Throw 1 of 2 (12 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
571,PT07M36.00S,2022-03-18T01:05:20.3Z,4,REGULAR,substitution,out,[],1630691,,,1610612765,106,116,2022-03-18T01:05:24Z,5660000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M36.00S,2022-03-18T01:05:20.3Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,106,116,2022-03-18T01:05:24Z,5670000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M36.00S,2022-03-18T01:05:37.5Z,4,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,106,117,2022-03-18T01:05:37Z,5680000,,,0,,C. Joseph Free Throw 2 of 2 (13 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
574,PT07M21.00S,2022-03-18T01:05:53.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201577,86.81011826544021,50.49019607843137,1610612753,106,117,2022-03-18T01:05:57Z,5690000,2.0,71.0,1,right,MISS R. Lopez 7' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,
575,PT07M19.00S,2022-03-18T01:05:55.3Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,106,117,2022-03-18T01:05:57Z,5700000,,,0,,S. Bey REBOUND (Off:0 Def:8),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,574.0,8.0,8.0,0.0,,,,
576,PT07M12.00S,2022-03-18T01:06:01.9Z,4,REGULAR,3pt,Jump Shot,[],1630180,28.86005256241787,21.323529411764707,1610612765,106,120,2022-03-18T01:06:08Z,5710000,143.0,219.0,1,left,S. Bey 26' 3PT  (39 PTS) (K. Olynyk 2 AST),"[1630180, 203482]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.16,Made,39.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
578,PT06M59.00S,2022-03-18T01:06:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,92.72339027595268,53.67647058823529,1610612753,108,120,2022-03-18T01:18:59Z,5730000,18.0,16.0,1,right,M. Fultz driving Layup (11 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,2.43,Made,11.0,,,,,,,,,,,,,,,,,
579,PT06M47.00S,2022-03-18T01:06:27.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.440867279894875,47.05882352941176,1610612765,108,122,2022-03-18T01:06:33Z,5740000,15.0,17.0,1,left,S. Bey cutting Layup (41 PTS) (C. Joseph 7 AST),"[1630180, 202709]",1610612765.0,DET,cutting,,,Bey,S. Bey,,,,,2.28,Made,41.0,C. Joseph,202709.0,7.0,,,,,,,,,,,,,,
581,PT06M38.00S,2022-03-18T01:06:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,108,122,2022-03-18T01:06:39Z,5760000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,out,[],1629649,,,1610612753,108,122,2022-03-18T01:09:23Z,5770000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,out,[],1628365,,,1610612753,108,122,2022-03-18T01:09:23Z,5780000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,out,[],1629678,,,1610612753,108,122,2022-03-18T01:09:23Z,5790000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,out,[],201577,,,1610612753,108,122,2022-03-18T01:09:23Z,5800000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,out,[],203585,,,1610612753,108,122,2022-03-18T01:09:23Z,5810000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,in,[],1629021,,,1610612753,108,122,2022-03-18T01:09:23Z,5820000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,108,122,2022-03-18T01:09:23Z,5830000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,108,122,2022-03-18T01:09:23Z,5840000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,in,[],1630181,,,1610612753,108,122,2022-03-18T01:09:23Z,5850000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M38.00S,2022-03-18T01:07:18.5Z,4,REGULAR,substitution,in,[],1628963,,,1610612753,108,122,2022-03-18T01:09:23Z,5860000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M24.00S,2022-03-18T01:09:52.1Z,4,REGULAR,turnover,lost ball,[],1630175,,,1610612753,108,122,2022-03-18T01:09:59Z,5870000,,,0,,C. Anthony lost ball TURNOVER (3 TO),"[1630175, 1628963]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,3.0,,,,,Bagley III,1628963.0,,
593,PT06M24.00S,2022-03-18T01:09:52.1Z,4,REGULAR,steal,,[],1628963,,,1610612765,108,122,2022-03-18T01:10:33Z,5880000,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M09.00S,2022-03-18T01:10:07.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,32.14520367936925,23.284313725490197,1610612765,108,125,2022-03-18T01:11:57Z,5890000,134.0,250.0,1,left,S. Bey 28' 3PT  (44 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,28.32,Made,44.0,,,,,,,,,,,,,,,,,
595,PT05M54.00S,2022-03-18T01:10:22.3Z,4,REGULAR,2pt,Jump Shot,[],1630181,83.13074901445466,29.901960784313726,1610612753,108,125,2022-03-18T01:10:30Z,5900000,-100.0,106.0,1,right,MISS R. Hampton 14' driving floating Shot,[1630181],1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,14.61,Missed,,,,,,,,,,,,,,,,,,
596,PT05M51.00S,2022-03-18T01:10:25.3Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,108,125,2022-03-18T01:10:30Z,5910000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,595.0,2.0,2.0,0.0,,,,
597,PT05M47.00S,2022-03-18T01:10:32.7Z,4,REGULAR,foul,offensive,[],203482,,,1610612765,108,125,2022-03-18T01:13:00Z,5920000,,,0,,K. Olynyk offensive FOUL (2 PF),"[203482, 1630532]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,1155.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,
599,PT05M47.00S,2022-03-18T01:10:32.7Z,4,REGULAR,turnover,offensive foul,[],203482,,,1610612765,108,125,2022-03-18T01:10:32Z,5940000,,,0,,K. Olynyk offensive foul TURNOVER (2 TO),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,1155.0,,,,,2.0,,,,,,,,
600,PT05M47.00S,2022-03-18T01:10:48.0Z,4,REGULAR,substitution,out,[],203482,,,1610612753,108,125,2022-03-18T01:10:52Z,5950000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M47.00S,2022-03-18T01:10:48.0Z,4,REGULAR,substitution,in,[],1630191,,,1610612753,108,125,2022-03-18T01:10:52Z,5960000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M32.00S,2022-03-18T01:11:13.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203082,87.20433639947439,26.96078431372549,1610612753,110,125,2022-03-18T01:11:20Z,5970000,-115.0,68.0,1,right,T. Ross 13' fadeaway Jump Shot (17 PTS),[203082],1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,13.37,Made,17.0,,,,,,,,,,,,,,,,,
605,PT05M16.00S,2022-03-18T01:12:00.4Z,4,REGULAR,foul,personal,[],203082,,,1610612765,110,125,2022-03-18T01:18:50Z,6000000,,,0,,T. Ross take personal FOUL (2 PF),"[203082, 202709]",1610612753.0,ORL,take,,,Ross,T. Ross,,,,,,,,,,,1155.0,2.0,0.0,Joseph,202709.0,,,,,,,,,
607,PT05M05.00S,2022-03-18T01:12:12.3Z,4,REGULAR,3pt,Jump Shot,[],1630180,24.178712220762154,11.787683823529411,1610612765,110,125,2022-03-18T01:14:10Z,6020000,191.0,175.0,1,left,MISS S. Bey 25' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
608,PT05M05.00S,2022-03-18T01:12:12.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,110,125,2022-03-18T01:12:29Z,6030000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,607.0,,,,,,,
609,PT05M05.00S,2022-03-18T01:12:18.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,110,125,2022-03-18T01:13:32Z,6040000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,,
610,PT05M05.00S,2022-03-18T01:12:31.5Z,4,REGULAR,foul,personal,[],202709,,,1610612753,110,125,2022-03-18T01:12:38Z,6050000,,,0,,C. Joseph personal FOUL (3 PF),"[202709, 1630175]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,1155.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,
612,PT04M54.00S,2022-03-18T01:12:52.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203082,68.80749014454665,24.264705882352942,1610612753,110,125,2022-03-18T01:12:57Z,6070000,-129.0,241.0,1,right,MISS T. Ross 27' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,
613,PT04M51.00S,2022-03-18T01:12:55.1Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,110,125,2022-03-18T01:12:57Z,6080000,,,0,,I. Livers REBOUND (Off:0 Def:3),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,612.0,3.0,3.0,0.0,,,,
614,PT04M46.00S,2022-03-18T01:13:00.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630191,27.94021024967148,24.019607843137255,1610612765,110,125,2022-03-18T01:15:55Z,6090000,130.0,210.0,1,left,MISS I. Stewart 24' running 3PT,[1630191],1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
615,PT04M46.00S,2022-03-18T01:13:00.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,110,125,2022-03-18T01:13:09Z,6100000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,614.0,,,,,,,
616,PT04M46.00S,2022-03-18T01:13:06.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,110,125,2022-03-18T01:13:06Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M31.00S,2022-03-18T01:13:30.9Z,4,REGULAR,3pt,Jump Shot,[],1630175,66.44218134034165,60.29411764705882,1610612753,113,125,2022-03-18T01:13:36Z,6120000,51.0,263.0,1,right,C. Anthony 26' 3PT  (5 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.79,Made,5.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
619,PT04M15.00S,2022-03-18T01:13:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,6.1268068331143235,50.98039215686274,1610612765,113,125,2022-03-18T01:16:43Z,6140000,-5.0,5.0,1,left,MISS C. Joseph driving finger roll Layup,[202709],1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,0.71,Missed,,,,,,,,,,,,,,,,,,
620,PT04M14.00S,2022-03-18T01:13:47.2Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,113,125,2022-03-18T01:16:43Z,6150000,,,0,,M. Bagley III REBOUND (Off:3 Def:7),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,619.0,10.0,7.0,3.0,,,,
621,PT04M14.00S,2022-03-18T01:13:50.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612765,113,125,2022-03-18T01:14:22Z,6160000,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
622,PT04M14.00S,2022-03-18T01:13:50.0Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,113,125,2022-03-18T01:14:22Z,6170000,,,0,,M. Bagley III REBOUND (Off:4 Def:7),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,621.0,11.0,7.0,4.0,,,,
623,PT04M14.00S,2022-03-18T01:13:53.6Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612765,113,125,2022-03-18T01:14:04Z,6180000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Bagley III 2 FT),"[1630175, 1628963]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,1155.0,3.0,0.0,Bagley III,1628963.0,,,,,,,,,
625,PT04M14.00S,2022-03-18T01:14:31.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612765,113,126,2022-03-18T01:14:31Z,6200000,,,0,,M. Bagley III Free Throw 1 of 2 (19 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
626,PT04M14.00S,2022-03-18T01:14:53.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612765,113,127,2022-03-18T01:14:53Z,6210000,,,0,,M. Bagley III Free Throw 2 of 2 (20 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
627,PT04M04.00S,2022-03-18T01:15:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.80354796320631,48.28431372549019,1610612753,115,127,2022-03-18T01:15:13Z,6220000,-9.0,25.0,1,right,C. Anthony driving Layup (7 PTS) (M. Wagner 3 AST),"[1630175, 1629021]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.6,Made,7.0,M. Wagner,1629021.0,3.0,,,,,,,,,,,,,,
629,PT03M41.00S,2022-03-18T01:15:34.0Z,4,REGULAR,foul,offensive,[],202709,,,1610612765,115,127,2022-03-18T01:15:42Z,6240000,,,0,,C. Joseph charge offensive FOUL (4 PF),"[202709, 1629021]",1610612765.0,DET,charge,,,Joseph,C. Joseph,,,,,,,,,,,1628954.0,4.0,0.0,Wagner,1629021.0,,,,,,,,,
631,PT03M41.00S,2022-03-18T01:15:34.0Z,4,REGULAR,turnover,offensive foul,[],202709,,,1610612765,115,127,2022-03-18T01:15:34Z,6260000,,,0,,C. Joseph offensive foul TURNOVER (2 TO),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,1628954.0,,,,,2.0,,,,,,,,
632,PT03M41.00S,2022-03-18T01:15:40.9Z,4,REGULAR,substitution,out,[],1630587,,,1610612753,115,127,2022-03-18T01:15:44Z,6270000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M41.00S,2022-03-18T01:15:40.9Z,4,REGULAR,substitution,in,[],1630240,,,1610612753,115,127,2022-03-18T01:15:44Z,6280000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M30.00S,2022-03-18T01:16:04.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203082,91.80354796320631,2.696078431372549,1610612753,115,127,2022-03-18T01:16:08Z,6290000,-237.0,25.0,1,right,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,
635,PT03M27.00S,2022-03-18T01:16:07.4Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,115,127,2022-03-18T01:16:08Z,6300000,,,0,,I. Stewart REBOUND (Off:3 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,634.0,9.0,6.0,3.0,,,,
636,PT03M18.00S,2022-03-18T01:16:19.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,115,127,2022-03-18T01:16:19Z,6310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M05.00S,2022-03-18T01:16:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,10.463206307490145,44.85294117647059,1610612765,115,127,2022-03-18T01:16:51Z,6320000,26.0,46.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,
638,PT03M05.00S,2022-03-18T01:16:44.3Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,115,127,2022-03-18T01:16:51Z,6330000,,,0,,M. Wagner REBOUND (Off:2 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,637.0,5.0,3.0,2.0,,,,
639,PT03M05.00S,2022-03-18T01:16:51.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,115,127,2022-03-18T01:16:51Z,6340000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
