actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
628,PT02M07.00S,2021-11-14T02:09:07.3Z,4,REGULAR,block,,[],1630175,,,1610612764,86,101,2021-11-14T02:09:10Z,6180000,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M04.00S,2021-11-14T02:09:10.3Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,86,101,2021-11-14T02:09:12Z,6190000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,627.0,2.0,2.0,0.0,,,,,,,,,,,,
630,PT01M59.00S,2021-11-14T02:09:14.8Z,4,REGULAR,3pt,Jump Shot,[],1630181,8.327858081471746,97.79411764705883,1610612753,86,101,2021-11-14T02:09:27Z,6200000,-239.0,26.0,1,left,MISS R. Hampton 24' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,24.04,Missed,,,,,,,,,,,,,,,,
631,PT01M54.00S,2021-11-14T02:09:19.8Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,86,101,2021-11-14T02:09:27Z,6210000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:10),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,630.0,11.0,10.0,1.0,,,,,,,,,,,,
632,PT01M38.00S,2021-11-14T02:09:36.0Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612764,86,101,2021-11-14T02:09:41Z,6220000,,,0,,S. Dinwiddie bad pass TURNOVER (3 TO),"[203915, 1630181]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,3.0,Hampton,1630181.0,,,,,,,,,,,,,,,,,,
633,PT01M38.00S,2021-11-14T02:09:36.0Z,4,REGULAR,steal,,[],1630181,,,1610612753,86,101,2021-11-14T02:09:37Z,6230000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M35.00S,2021-11-14T02:09:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612753,86,101,2021-11-14T02:09:49Z,6240000,,,0,,A. Holiday personal FOUL (3 PF) (Carter Jr. 2 FT),"[1628988, 1628976]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,1151.0,3.0,0.0,Carter Jr.,1628976.0,,,,,,,
636,PT01M35.00S,2021-11-14T02:10:15.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628976,,,1610612753,86,101,2021-11-14T02:10:15Z,6260000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
637,PT01M35.00S,2021-11-14T02:10:15.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,86,101,2021-11-14T02:10:15Z,6270000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,
638,PT01M35.00S,2021-11-14T02:10:39.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628976,,,1610612753,87,101,2021-11-14T02:10:39Z,6280000,,,0,,W. Carter Jr. Free Throw 2 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Made,,,,,,,,,,14.0,,,,,,
639,PT01M23.00S,2021-11-14T02:11:04.9Z,4,REGULAR,foul,personal,[],1630181,,,1610612764,87,101,2021-11-14T02:11:11Z,6290000,,,0,,R. Hampton personal FOUL (2 PF),"[1630181, 203915]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,1627529.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,
641,PT01M11.00S,2021-11-14T02:11:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,89.6681997371879,52.205882352941174,1610612764,87,103,2021-11-14T02:16:29Z,6310000,11.0,45.0,1,right,A. Holiday driving floating Jump Shot (11 PTS),[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,,,,4.59,Made,,,,,,,,,,11.0,,,,,,
642,PT01M01.00S,2021-11-14T02:11:45.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612753,87,103,2021-11-14T02:11:51Z,6320000,,,0,,D. Gafford shooting personal FOUL (5 PF) (Anthony 2 FT),"[1629655, 1630175]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,1193.0,5.0,0.0,Anthony,1630175.0,,,,,,,
644,PT01M01.00S,2021-11-14T02:12:09.3Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,88,103,2021-11-14T02:12:09Z,6340000,,,0,,C. Anthony Free Throw 1 of 2 (21 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,21.0,,,,,,
645,PT01M01.00S,2021-11-14T02:12:27.1Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,89,103,2021-11-14T02:12:27Z,6350000,,,0,,C. Anthony Free Throw 2 of 2 (22 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,22.0,,,,,,
646,PT00M56.50S,2021-11-14T02:12:47.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,89,103,2021-11-14T02:12:47Z,6360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M41.80S,2021-11-14T02:13:12.3Z,4,REGULAR,2pt,Jump Shot,[],1628988,88.48554533508542,72.54901960784314,1610612764,89,103,2021-11-14T02:17:58Z,6370000,113.0,56.0,1,right,MISS A. Holiday 12' step back Shot,[1628988],1610612764.0,WAS,step back,,,Holiday,A. Holiday,,,,,,,,12.57,Missed,,,,,,,,,,,,,,,,
648,PT00M39.10S,2021-11-14T02:13:15.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,89,103,2021-11-14T02:13:17Z,6380000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,647.0,7.0,4.0,3.0,,,,,,,,,,,,
649,PT00M28.00S,2021-11-14T02:13:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,11.875821287779246,47.549019607843135,1610612753,89,103,2021-11-14T02:13:34Z,6390000,12.0,59.0,1,left,MISS C. Anthony 6' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,,,,6.04,Missed,,,,,,,,,,,,,,,,
650,PT00M24.90S,2021-11-14T02:13:29.1Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,89,103,2021-11-14T02:15:23Z,6400000,,,0,,K. Kuzma REBOUND (Off:0 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,649.0,10.0,10.0,0.0,,,,,,,,,,,,
651,PT00M24.90S,2021-11-14T02:13:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612764,89,103,2021-11-14T02:18:46Z,6415000,,,0,,F. Wagner take personal FOUL (3 PF) (Kuzma 2 FT),"[1630532, 1628398]",1610612753.0,ORL,take,,,Wagner,F. Wagner,,,,,,,,,,,,,,1151.0,3.0,0.0,Kuzma,1628398.0,,,,,,,
653,PT00M24.90S,2021-11-14T02:13:56.8Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,89,103,2021-11-14T02:13:56Z,6430000,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,
654,PT00M24.90S,2021-11-14T02:13:56.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,89,103,2021-11-14T02:13:56Z,6440000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,653.0,,,,,,,,,,,,,,,
655,PT00M24.90S,2021-11-14T02:14:08.4Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,89,104,2021-11-14T02:14:08Z,6450000,,,0,,K. Kuzma Free Throw 2 of 2 (17 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,Made,,,,,,,,,,17.0,,,,,,
656,PT00M21.90S,2021-11-14T02:14:19.8Z,4,REGULAR,3pt,Jump Shot,[],1628976,34.346254927726676,44.11764705882353,1610612753,92,104,2021-11-14T02:14:26Z,6460000,29.0,270.0,1,left,W. Carter Jr. 27' 3PT  (17 PTS) (C. Anthony 8 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,27.2,Made,,,,,,,,,,17.0,C. Anthony,1630175.0,8.0,,,
658,PT00M00.00S,2021-11-14T02:14:53.8Z,4,REGULAR,period,end,[],0,,,1610612764,92,104,2021-11-14T02:14:53Z,6480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2021-11-14T02:14:59.0Z,4,REGULAR,game,end,[],0,,,0,92,104,2021-11-14T02:14:59Z,6490000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
