actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
539,PT05M44.00S,2022-01-31T01:59:45.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627737,9.806176084099869,49.26470588235294,1610612742,102,103,2022-01-31T01:59:49Z,5280000,4.0,40.0,1,left,M. Chriss DUNK (14 PTS) (R. Bullock 1 AST),"[1627737, 203493]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,3.99,Made,14.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,,
541,PT05M24.00S,2022-01-31T02:00:04.8Z,4,REGULAR,turnover,lost ball,[],1630175,,,1610612753,102,103,2022-01-31T02:00:08Z,5300000,,,0,,C. Anthony lost ball TURNOVER (2 TO),"[1630175, 203493]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,2.0,Bullock,203493.0,,,,,,,
542,PT05M24.00S,2022-01-31T02:00:04.8Z,4,REGULAR,steal,,[],203493,,,1610612742,102,103,2022-01-31T02:00:06Z,5310000,,,0,,R. Bullock STEAL (3 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M16.00S,2022-01-31T02:00:12.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,5.863994743758213,95.34313725490196,1610612742,102,106,2022-01-31T02:00:19Z,5320000,-227.0,3.0,1,left,R. Bullock 3PT running (10 PTS) (J. Brunson 2 AST),"[203493, 1628973]",1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,22.67,Made,10.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,,
545,PT05M16.00S,2022-01-31T02:00:23.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,102,106,2022-01-31T02:00:23Z,5340000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M16.00S,2022-01-31T02:01:11.6Z,4,REGULAR,substitution,out,[],203082,,,1610612753,102,106,2022-01-31T02:02:48Z,5350000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M16.00S,2022-01-31T02:01:11.6Z,4,REGULAR,substitution,in,[],1628964,,,1610612753,102,106,2022-01-31T02:02:48Z,5360000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M00.00S,2022-01-31T02:03:23.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,88.64980289093299,50.245098039215684,1610612753,104,106,2022-01-31T02:03:28Z,5370000,1.0,54.0,1,right,F. Wagner driving Hook (16 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.42,Made,16.0,,,,,,,,,,,,,,,,,,
549,PT04M48.00S,2022-01-31T02:03:36.7Z,4,REGULAR,turnover,backcourt,[],1629029,,,1610612742,104,106,2022-01-31T02:03:51Z,5380000,,,0,,L. Doncic backcourt TURNOVER (6 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202049.0,6.0,,,,,,,,,
550,PT04M37.00S,2022-01-31T02:04:11.6Z,4,REGULAR,foul,personal,[],1629029,,,1610612753,104,106,2022-01-31T02:04:27Z,5390000,,,0,,L. Doncic personal FOUL (3 PF),"[1629029, 1630532]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202049.0,,,,3.0,0.0,Wagner,1630532.0,,,
552,PT04M25.00S,2022-01-31T02:04:43.5Z,4,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,104,106,2022-01-31T02:04:57Z,5410000,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (3 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,,,,,,,,,,,1363.0,3.0,,,,,,,,,
553,PT04M13.00S,2022-01-31T02:05:01.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,32.670827858081466,55.88235294117647,1610612742,104,106,2022-01-31T02:05:07Z,5420000,-29.0,255.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
554,PT04M09.00S,2022-01-31T02:05:05.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,104,106,2022-01-31T02:05:07Z,5430000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,553.0,12.0,9.0,3.0,,,,,,,,,,,
555,PT03M53.00S,2022-01-31T02:05:22.1Z,4,REGULAR,turnover,bad pass,[],1628964,,,1610612753,104,106,2022-01-31T02:05:27Z,5440000,,,0,,M. Bamba bad pass TURNOVER (1 TO),"[1628964, 1627737]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,1.0,Chriss,1627737.0,,,,,,,
556,PT03M53.00S,2022-01-31T02:05:22.1Z,4,REGULAR,steal,,[],1627737,,,1610612742,104,106,2022-01-31T02:05:24Z,5450000,,,0,,M. Chriss STEAL (4 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M42.00S,2022-01-31T02:05:33.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627737,6.389618922470433,96.32352941176471,1610612742,104,106,2022-01-31T02:05:38Z,5460000,-232.0,8.0,1,left,MISS M. Chriss 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
558,PT03M38.00S,2022-01-31T02:05:37.5Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,104,106,2022-01-31T02:05:38Z,5470000,,,0,,M. Bamba REBOUND (Off:1 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,557.0,7.0,6.0,1.0,,,,,,,,,,,
559,PT03M26.00S,2022-01-31T02:05:49.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,84.83902759526939,39.21568627450981,1610612753,106,106,2022-01-31T02:05:54Z,5480000,-54.0,90.0,1,right,C. Anthony 10' driving floating Jump Shot (16 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,10.49,Made,16.0,,,,,,,,,,,,,,,,,,
560,PT03M25.00S,2022-01-31T02:06:02.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,106,106,2022-01-31T02:06:02Z,5490000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M25.00S,2022-01-31T02:06:51.4Z,4,REGULAR,substitution,out,[],1627737,,,1610612742,106,106,2022-01-31T02:07:17Z,5500000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M25.00S,2022-01-31T02:06:51.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,106,106,2022-01-31T02:07:17Z,5510000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M07.00S,2022-01-31T02:07:42.5Z,4,REGULAR,3pt,Jump Shot,[],1628467,10.33180026281209,2.450980392156863,1610612742,106,106,2022-01-31T02:07:53Z,5520000,238.0,45.0,1,left,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
566,PT03M01.00S,2022-01-31T02:07:48.5Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,106,106,2022-01-31T02:07:53Z,5530000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,565.0,5.0,3.0,2.0,,,,,,,,,,,
567,PT02M58.00S,2022-01-31T02:07:53.1Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612742,106,106,2022-01-31T02:08:02Z,5540000,,,0,,J. Suggs shooting personal FOUL (5 PF) (Doncic 2 FT),"[1630591, 1629029]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1626300.0,,,,5.0,0.0,Doncic,1629029.0,,,
569,PT02M58.00S,2022-01-31T02:08:23.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,106,106,2022-01-31T02:08:23Z,5560000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
570,PT02M58.00S,2022-01-31T02:08:23.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,106,106,2022-01-31T02:08:23Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,,,
571,PT02M58.00S,2022-01-31T02:08:25.5Z,4,REGULAR,substitution,out,[],1630591,,,1610612742,106,106,2022-01-31T02:08:34Z,5580000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT02M58.00S,2022-01-31T02:08:25.5Z,4,REGULAR,substitution,in,[],1629643,,,1610612742,106,106,2022-01-31T02:08:34Z,5590000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT02M58.00S,2022-01-31T02:08:44.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,106,107,2022-01-31T02:08:44Z,5600000,,,0,,L. Doncic Free Throw 2 of 2 (34 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
574,PT02M44.00S,2022-01-31T02:09:01.9Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612753,106,107,2022-01-31T02:09:14Z,5610000,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Carter Jr. 2 FT),"[1627827, 1628976]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,202049.0,,,,4.0,0.0,Carter Jr.,1628976.0,,,
576,PT02M44.00S,2022-01-31T02:09:30.8Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,107,107,2022-01-31T02:09:30Z,5630000,,,0,,W. Carter Jr. Free Throw 1 of 2 (13 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
577,PT02M44.00S,2022-01-31T02:09:30.8Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,107,107,2022-01-31T02:09:57Z,5640000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
580,PT02M41.00S,2022-01-31T02:09:33.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,107,107,2022-01-31T02:09:57Z,5650000,,,0,,L. Doncic REBOUND (Off:0 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,577.0,10.0,10.0,0.0,,,,,,,,,,,
581,PT02M32.00S,2022-01-31T02:10:01.8Z,4,REGULAR,3pt,Jump Shot,[],1627827,32.933639947437584,38.48039215686275,1610612742,107,107,2022-01-31T02:10:06Z,5660000,58.0,257.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
582,PT02M29.00S,2022-01-31T02:10:04.8Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,107,107,2022-01-31T02:10:06Z,5670000,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,581.0,4.0,3.0,1.0,,,,,,,,,,,
583,PT02M13.00S,2022-01-31T02:10:21.5Z,4,REGULAR,3pt,Jump Shot,[],1630175,73.66951379763469,11.519607843137255,1610612753,107,107,2022-01-31T02:10:28Z,5680000,-192.0,195.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
584,PT02M09.00S,2022-01-31T02:10:25.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,107,107,2022-01-31T02:10:28Z,5690000,,,0,,L. Doncic REBOUND (Off:0 Def:11),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,583.0,11.0,11.0,0.0,,,,,,,,,,,
585,PT01M55.00S,2022-01-31T02:10:39.1Z,4,REGULAR,3pt,Jump Shot,[],1628467,7.835085413929041,3.1862745098039214,1610612742,107,107,2022-01-31T02:10:45Z,5700000,234.0,21.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
586,PT01M50.00S,2022-01-31T02:10:44.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,107,107,2022-01-31T02:10:45Z,5710000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,585.0,13.0,10.0,3.0,,,,,,,,,,,
587,PT01M28.00S,2022-01-31T02:11:05.2Z,4,REGULAR,3pt,Jump Shot,[],1630532,91.27792378449409,2.450980392156863,1610612753,107,107,2022-01-31T02:11:10Z,5720000,-238.0,29.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,,
588,PT01M25.00S,2022-01-31T02:11:08.4Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,107,107,2022-01-31T02:11:08Z,5730000,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,587.0,4.0,4.0,0.0,,,,,,,,,,,
589,PT01M12.00S,2022-01-31T02:11:21.4Z,4,REGULAR,3pt,Jump Shot,[],203493,25.57490144546649,12.990196078431374,1610612742,107,107,2022-01-31T02:11:26Z,5740000,185.0,188.0,1,left,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
590,PT01M08.00S,2022-01-31T02:11:25.4Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,107,107,2022-01-31T02:11:26Z,5750000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,589.0,14.0,11.0,3.0,,,,,,,,,,,
591,PT00M54.00S,2022-01-31T02:11:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,88.38699080157687,52.94117647058824,1610612753,109,107,2022-01-31T02:11:46Z,5760000,15.0,57.0,1,right,F. Wagner driving Layup (18 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.86,Made,18.0,,,,,,,,,,,,,,,,,,
592,PT00M36.90S,2022-01-31T02:12:00.6Z,4,REGULAR,3pt,Jump Shot,[],1628467,33.590670170827856,44.11764705882353,1610612742,109,107,2022-01-31T02:12:08Z,5770000,29.0,263.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
593,PT00M34.60S,2022-01-31T02:12:02.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,109,107,2022-01-31T02:12:08Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,592.0,,,,,,,,,,,,,,
594,PT00M34.60S,2022-01-31T02:12:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612742,109,107,2022-01-31T02:12:54Z,5790000,,,0,,W. Carter Jr. personal FOUL (2 PF) (Finney-Smith 2 FT),"[1628976, 1627827]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Finney-Smith,1627827.0,,,
596,PT00M34.60S,2022-01-31T02:12:48.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627827,,,1610612742,109,107,2022-01-31T02:12:48Z,5810000,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
597,PT00M34.60S,2022-01-31T02:12:48.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,109,107,2022-01-31T02:12:48Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,,,
598,PT00M34.60S,2022-01-31T02:12:50.9Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,109,107,2022-01-31T02:12:55Z,5830000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M34.60S,2022-01-31T02:12:50.9Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,109,107,2022-01-31T02:12:55Z,5840000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M34.60S,2022-01-31T02:13:12.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627827,,,1610612742,109,108,2022-01-31T02:13:12Z,5850000,,,0,,D. Finney-Smith Free Throw 2 of 2 (10 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
601,PT00M34.60S,2022-01-31T02:13:24.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,109,108,2022-01-31T02:13:24Z,5860000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M34.60S,2022-01-31T02:14:05.2Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,109,108,2022-01-31T02:14:33Z,5870000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M34.60S,2022-01-31T02:14:05.2Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,109,108,2022-01-31T02:14:33Z,5880000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M20.70S,2022-01-31T02:15:09.3Z,4,REGULAR,2pt,Jump Shot,[],1630532,91.14651773981603,69.85294117647058,1610612753,109,108,2022-01-31T02:15:15Z,5890000,99.0,31.0,1,right,MISS F. Wagner 10' Jump Shot,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,10.39,Missed,,,,,,,,,,,,,,,,,,,
605,PT00M18.60S,2022-01-31T02:15:11.4Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,109,108,2022-01-31T02:15:11Z,5900000,,,0,,M. Kleber REBOUND (Off:0 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,604.0,5.0,5.0,0.0,,,,,,,,,,,
606,PT00M17.50S,2022-01-31T02:15:13.0Z,4,REGULAR,turnover,lost ball,[],1628467,,,1610612742,109,108,2022-01-31T02:15:20Z,5910000,,,0,,M. Kleber lost ball TURNOVER (2 TO),"[1628467, 1630591]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,,,,,,
607,PT00M17.50S,2022-01-31T02:15:13.0Z,4,REGULAR,steal,,[],1630591,,,1610612753,109,108,2022-01-31T02:15:14Z,5920000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M17.50S,2022-01-31T02:15:16.4Z,4,REGULAR,foul,personal,[],1628467,,,1610612753,109,108,2022-01-31T02:15:26Z,5930000,,,0,,M. Kleber personal FOUL (1 PF),"[1628467, 1630591]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1363.0,,,,1.0,0.0,Suggs,1630591.0,,,
610,PT00M16.80S,2022-01-31T02:15:35.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612753,109,108,2022-01-31T02:15:45Z,5950000,,,0,,M. Kleber personal FOUL (2 PF) (Carter Jr. 2 FT),"[1628467, 1628976]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1363.0,,,,2.0,0.0,Carter Jr.,1628976.0,,,
612,PT00M16.80S,2022-01-31T02:16:03.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628976,,,1610612753,110,108,2022-01-31T02:16:03Z,5970000,,,0,,W. Carter Jr. Free Throw 1 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
613,PT00M16.80S,2022-01-31T02:16:03.9Z,4,REGULAR,substitution,out,[],1630182,,,1610612753,110,108,2022-01-31T02:16:07Z,5980000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M16.80S,2022-01-31T02:16:03.9Z,4,REGULAR,substitution,in,[],203939,,,1610612753,110,108,2022-01-31T02:16:07Z,5990000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M16.80S,2022-01-31T02:16:03.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628976,,,1610612753,110,108,2022-01-31T02:16:34Z,6000000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
616,PT00M16.40S,2022-01-31T02:16:03.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,110,108,2022-01-31T02:16:34Z,6010000,,,0,,L. Doncic REBOUND (Off:0 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,615.0,12.0,12.0,0.0,,,,,,,,,,,
617,PT00M16.40S,2022-01-31T02:16:35.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,110,108,2022-01-31T02:16:35Z,6020000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M16.40S,2022-01-31T02:17:24.5Z,4,REGULAR,substitution,out,[],1630175,,,1610612742,110,108,2022-01-31T02:17:54Z,6030000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M16.40S,2022-01-31T02:17:24.5Z,4,REGULAR,substitution,out,[],203939,,,1610612742,110,108,2022-01-31T02:17:54Z,6040000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M16.40S,2022-01-31T02:17:24.5Z,4,REGULAR,substitution,in,[],203914,,,1610612742,110,108,2022-01-31T02:17:54Z,6050000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M16.40S,2022-01-31T02:17:24.5Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,110,108,2022-01-31T02:17:54Z,6060000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M00.50S,2022-01-31T02:18:25.9Z,4,REGULAR,3pt,Jump Shot,[],1628467,8.492115637319317,96.81372549019608,1610612742,110,108,2022-01-31T02:18:49Z,6070000,-234.0,27.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
623,PT00M00.50S,2022-01-31T02:18:25.9Z,4,REGULAR,rebound,offensive,[],203493,,,1610612742,110,108,2022-01-31T02:18:33Z,6080000,,,0,,R. Bullock REBOUND (Off:1 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,622.0,6.0,5.0,1.0,,,,,,,,,,,
624,PT00M00.00S,2022-01-31T02:18:29.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203493,17.296320630749015,46.32352941176471,1610612742,110,108,2022-01-31T02:18:38Z,6090000,18.0,110.0,1,left,MISS R. Bullock 11' Jump Shot,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,11.16,Missed,,,,,,,,,,,,,,,,,,,
625,PT00M00.00S,2022-01-31T02:18:33.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,110,108,2022-01-31T02:18:33Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,624.0,,,,,,,,,,,,,,
626,PT00M00.00S,2022-01-31T02:23:38.4Z,4,REGULAR,period,end,[],0,,,1610612742,110,108,2022-01-31T02:23:38Z,6110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M00.00S,2022-01-31T02:24:05.9Z,4,REGULAR,game,end,[],0,,,0,110,108,2022-01-31T02:24:06Z,6120000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
