actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
536,PT08M26.00S,2022-01-10T04:00:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203458,94.43166885676742,45.588235294117645,1610612758,87,70,2022-01-10T04:00:25Z,5320000,-22.0,0.0,1,right,MISS A. Len cutting Layup,[203458],1610612758.0,SAC,cutting,,,Len,A. Len,,,,,,,,,,,2.21,Missed,,,,,,,,,,,,,
537,PT08M24.00S,2022-01-10T04:00:23.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,87,70,2022-01-10T04:00:23Z,5330000,,,0,,J. Nurkic REBOUND (Off:3 Def:12),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,536.0,15.0,12.0,3.0,,,,,,,,,
538,PT08M18.00S,2022-01-10T04:00:30.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629642,5.732588699080158,45.588235294117645,1610612757,87,70,2022-01-10T04:00:50Z,5340000,22.0,1.0,1,left,MISS N. Little running Layup,[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,,,,,,,2.21,Missed,,,,,,,,,,,,,
539,PT08M16.00S,2022-01-10T04:00:32.7Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,87,70,2022-01-10T04:00:50Z,5350000,,,0,,A. Len REBOUND (Off:3 Def:6),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,538.0,9.0,6.0,3.0,,,,,,,,,
540,PT08M03.00S,2022-01-10T04:00:45.0Z,4,REGULAR,3pt,Jump Shot,[],1627741,88.78120893561103,95.83333333333334,1610612758,87,70,2022-01-10T04:00:56Z,5360000,229.0,53.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,23.52,Missed,,,,,,,,,,,,,
541,PT08M02.00S,2022-01-10T04:00:46.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,87,70,2022-01-10T04:03:08Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,
543,PT08M02.00S,2022-01-10T04:00:56.9Z,4,REGULAR,foul,personal,[],203084,,,1610612757,87,70,2022-01-10T04:03:44Z,5390000,,,0,,H. Barnes loose ball personal FOUL (2 PF),"[203084, 1629642]",1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,1627963.0,,2.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,
546,PT07M42.00S,2022-01-10T04:01:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.258212877792378,46.568627450980394,1610612757,87,70,2022-01-10T04:03:10Z,5420000,17.0,6.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,,,,1.83,Missed,,,,,,,,,,,,,
547,PT07M41.00S,2022-01-10T04:01:25.7Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,87,70,2022-01-10T04:01:25Z,5430000,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,546.0,5.0,4.0,1.0,,,,,,,,,
548,PT07M36.00S,2022-01-10T04:01:30.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,94.56307490144546,48.77450980392157,1610612758,87,70,2022-01-10T04:01:44Z,5440000,-6.0,-1.0,1,right,MISS H. Barnes running Layup - blocked,"[203084, 203496]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,,,,,,,0.63,Missed,,,,,,,,,Covington,203496.0,,,
549,PT07M36.00S,2022-01-10T04:01:30.0Z,4,REGULAR,block,,[],203496,,,1610612758,87,70,2022-01-10T04:01:33Z,5450000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M36.00S,2022-01-10T04:01:30.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,87,70,2022-01-10T04:01:49Z,5460000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,
551,PT07M19.00S,2022-01-10T04:01:55.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,24.392247043363994,11.76470588235294,1610612757,90,70,2022-01-10T04:02:04Z,5470000,191.0,177.0,1,left,A. Simons 26' 3PT  (21 PTS) (J. Nurkic 8 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,26.04,Made,,,,,21.0,J. Nurkic,203994.0,8.0,,,,,
552,PT07M08.00S,2022-01-10T04:02:06.1Z,4,REGULAR,3pt,Jump Shot,[],1630558,76.2976346911958,9.068627450980392,1610612758,90,70,2022-01-10T04:02:09Z,5480000,-205.0,170.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,,26.63,Missed,,,,,,,,,,,,,
553,PT07M07.00S,2022-01-10T04:02:07.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,90,70,2022-01-10T04:02:09Z,5490000,,,0,,J. Nurkic REBOUND (Off:3 Def:13),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,552.0,16.0,13.0,3.0,,,,,,,,,
554,PT06M57.00S,2022-01-10T04:02:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,6.783837056504599,44.36274509803921,1610612757,90,70,2022-01-10T04:07:16Z,5500000,28.0,11.0,1,left,MISS R. Covington driving Layup,[203496],1610612757.0,POR,driving,,,Covington,R. Covington,,,,,,,,,,,3.04,Missed,,,,,,,,,,,,,
555,PT06M57.00S,2022-01-10T04:02:18.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,90,70,2022-01-10T04:02:35Z,5510000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,554.0,,,,,,,,,,,,
556,PT06M57.00S,2022-01-10T04:02:24.1Z,4,REGULAR,foul,personal,[],203994,,,1610612758,90,70,2022-01-10T04:02:30Z,5520000,,,0,,J. Nurkic loose ball personal FOUL (3 PF),"[203994, 203084]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,1629183.0,,3.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
558,PT06M57.00S,2022-01-10T04:02:34.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,90,70,2022-01-10T04:02:38Z,5540000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M57.00S,2022-01-10T04:02:34.9Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,90,70,2022-01-10T04:02:38Z,5550000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M57.00S,2022-01-10T04:02:40.0Z,4,REGULAR,substitution,out,[],1628372,,,1610612758,90,70,2022-01-10T04:02:45Z,5560000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M57.00S,2022-01-10T04:02:40.0Z,4,REGULAR,substitution,in,[],203463,,,1610612758,90,70,2022-01-10T04:02:45Z,5570000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M44.00S,2022-01-10T04:03:04.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,94.30026281208936,51.71568627450981,1610612758,90,72,2022-01-10T04:03:16Z,5580000,9.0,1.0,1,right,A. Len driving floating bank Jump Shot (16 PTS) (D. Fox 2 AST),"[203458, 1628368]",1610612758.0,SAC,driving floating bank,,,Len,A. Len,,,,,,,,,,,0.87,Made,,,,,16.0,D. Fox,1628368.0,2.0,,,,,
564,PT06M29.00S,2022-01-10T04:03:19.9Z,4,REGULAR,2pt,Jump Shot,[],203463,27.677398160315374,49.26470588235294,1610612757,90,72,2022-01-10T04:03:27Z,5600000,4.0,208.0,1,left,MISS B. McLemore 20' pullup Shot,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,,,,20.77,Missed,,,,,,,,,,,,,
565,PT06M27.00S,2022-01-10T04:03:21.9Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,90,72,2022-01-10T04:03:27Z,5610000,,,0,,A. Len REBOUND (Off:3 Def:7),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,564.0,10.0,7.0,3.0,,,,,,,,,
566,PT06M20.00S,2022-01-10T04:03:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.77463863337714,47.30392156862745,1610612758,90,74,2022-01-10T04:03:34Z,5620000,-13.0,6.0,1,right,D. Fox driving Layup (11 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,,,,,1.48,Made,,,,,11.0,,,,,,,,
567,PT05M58.00S,2022-01-10T04:03:51.0Z,4,REGULAR,turnover,lost ball,[],203994,,,1610612757,90,74,2022-01-10T04:03:54Z,5630000,,,0,,J. Nurkic lost ball TURNOVER (4 TO),"[203994, 1630169]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,4.0,,,,,,,,,,,,,,,,,Haliburton,1630169.0,
568,PT05M58.00S,2022-01-10T04:03:51.0Z,4,REGULAR,steal,,[],1630169,,,1610612758,90,74,2022-01-10T04:03:52Z,5640000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M54.00S,2022-01-10T04:03:55.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,70.12155059132719,20.34313725490196,1610612758,90,77,2022-01-10T04:04:01Z,5650000,-148.0,228.0,1,right,B. Hield 27' 3PT running (8 PTS) (T. Haliburton 9 AST),"[1627741, 1630169]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,,,,,,,27.23,Made,,,,,8.0,T. Haliburton,1630169.0,9.0,,,,,
571,PT05M54.00S,2022-01-10T04:04:03.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,90,77,2022-01-10T04:04:03Z,5670000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M43.00S,2022-01-10T04:05:32.2Z,4,REGULAR,turnover,out-of-bounds,[],203496,,,1610612757,90,77,2022-01-10T04:05:45Z,5680000,,,0,,R. Covington step out-of-bounds TURNOVER (2 TO),[203496],1610612757.0,POR,step,,,Covington,R. Covington,,,,,1629183.0,2.0,,,,,,,,,,,,,,,,,,,
574,PT05M33.00S,2022-01-10T04:06:01.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,69.20170827858082,66.42156862745098,1610612758,90,77,2022-01-10T04:06:05Z,5690000,82.0,237.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,25.08,Missed,,,,,,,,,,,,,
575,PT05M29.00S,2022-01-10T04:06:05.4Z,4,REGULAR,rebound,defensive,[],203463,,,1610612757,90,77,2022-01-10T04:06:05Z,5700000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,574.0,2.0,2.0,0.0,,,,,,,,,
576,PT05M07.00S,2022-01-10T04:06:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.075558475689881,49.26470588235294,1610612757,92,77,2022-01-10T04:10:23Z,5710000,4.0,-5.0,1,left,A. Simons driving finger roll Layup (23 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,,,,,,,0.61,Made,,,,,23.0,,,,,,,,
577,PT04M53.00S,2022-01-10T04:06:40.4Z,4,REGULAR,3pt,Jump Shot,[],203084,91.67214191852825,2.696078431372549,1610612758,92,80,2022-01-10T04:06:44Z,5720000,-237.0,26.0,1,right,H. Barnes 3PT  (13 PTS) (B. Hield 2 AST),"[203084, 1627741]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,23.79,Made,,,,,13.0,B. Hield,1627741.0,2.0,,,,,
579,PT04M37.00S,2022-01-10T04:06:57.0Z,4,REGULAR,3pt,Jump Shot,[],1629014,28.07161629434954,77.20588235294117,1610612757,95,80,2022-01-10T04:07:00Z,5740000,-136.0,211.0,1,left,A. Simons 25' 3PT pullup (26 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,,25.14,Made,,,,,26.0,,,,,,,,
580,PT04M36.00S,2022-01-10T04:07:02.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,95,80,2022-01-10T04:07:02Z,5750000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M36.00S,2022-01-10T04:08:04.4Z,4,REGULAR,substitution,out,[],203458,,,1610612758,95,80,2022-01-10T04:08:34Z,5760000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M36.00S,2022-01-10T04:08:04.4Z,4,REGULAR,substitution,in,[],1629002,,,1610612758,95,80,2022-01-10T04:08:34Z,5770000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M18.00S,2022-01-10T04:08:50.1Z,4,REGULAR,turnover,lost ball,[],1627741,,,1610612758,95,80,2022-01-10T04:08:53Z,5780000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 203496]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,2.0,,,,,,,,,,,,,,,,,Covington,203496.0,
584,PT04M18.00S,2022-01-10T04:08:50.1Z,4,REGULAR,steal,,[],203496,,,1610612757,95,80,2022-01-10T04:08:51Z,5790000,,,0,,R. Covington STEAL (3 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M12.00S,2022-01-10T04:08:57.8Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612757,95,80,2022-01-10T04:09:05Z,5800000,,,0,,D. Fox shooting personal FOUL (2 PF) (Simons 2 FT),"[1628368, 1629014]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,1629183.0,,2.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,
587,PT04M12.00S,2022-01-10T04:09:19.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629014,,,1610612757,96,80,2022-01-10T04:09:19Z,5820000,,,0,,A. Simons Free Throw 1 of 2 (27 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,Made,,,,,27.0,,,,,,,,
588,PT04M12.00S,2022-01-10T04:09:34.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629014,,,1610612757,97,80,2022-01-10T04:09:34Z,5830000,,,0,,A. Simons Free Throw 2 of 2 (28 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,Made,,,,,28.0,,,,,,,,
589,PT03M51.00S,2022-01-10T04:09:58.8Z,4,REGULAR,3pt,Jump Shot,[],203084,83.52496714848883,94.36274509803921,1610612758,97,80,2022-01-10T04:10:03Z,5840000,222.0,102.0,1,right,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,24.43,Missed,,,,,,,,,,,,,
590,PT03M48.00S,2022-01-10T04:10:01.8Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,97,80,2022-01-10T04:10:03Z,5850000,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,589.0,3.0,2.0,1.0,,,,,,,,,
591,PT03M34.00S,2022-01-10T04:10:15.9Z,4,REGULAR,3pt,Jump Shot,[],1629642,28.465834428383708,23.774509803921568,1610612757,97,80,2022-01-10T04:10:23Z,5860000,131.0,215.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,25.19,Missed,,,,,,,,,,,,,
592,PT03M32.00S,2022-01-10T04:10:17.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,97,80,2022-01-10T04:10:23Z,5870000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,591.0,,,,,,,,,,,,
593,PT03M32.00S,2022-01-10T04:10:23.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,97,80,2022-01-10T04:10:23Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M29.00S,2022-01-10T04:10:42.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203463,9.543363994743759,2.941176470588235,1610612757,97,80,2022-01-10T04:10:47Z,5890000,235.0,37.0,1,left,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,23.82,Missed,,,,,,,,,,,,,
595,PT03M27.00S,2022-01-10T04:10:44.7Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,97,80,2022-01-10T04:10:47Z,5900000,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,594.0,6.0,5.0,1.0,,,,,,,,,
596,PT03M23.00S,2022-01-10T04:10:51.0Z,4,REGULAR,foul,personal,[],203496,,,1610612758,97,80,2022-01-10T04:11:01Z,5910000,,,0,,R. Covington personal FOUL (3 PF),"[203496, 1628368]",1610612757.0,POR,,,,Covington,R. Covington,,,,,1629183.0,,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
598,PT03M21.00S,2022-01-10T04:11:12.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,90.22667542706965,2.941176470588235,1610612758,97,80,2022-01-10T04:11:17Z,5930000,-235.0,39.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,23.86,Missed,,,,,,,,,,,,,
599,PT03M18.00S,2022-01-10T04:11:15.4Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,97,80,2022-01-10T04:11:15Z,5940000,,,0,,H. Barnes REBOUND (Off:2 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,598.0,7.0,5.0,2.0,,,,,,,,,
600,PT03M16.00S,2022-01-10T04:11:17.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,81.553876478318,93.38235294117648,1610612758,97,83,2022-01-10T04:11:21Z,5950000,217.0,121.0,1,right,D. Fox 24' 3PT  (14 PTS) (H. Barnes 2 AST),"[1628368, 203084]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,24.83,Made,,,,,14.0,H. Barnes,203084.0,2.0,,,,,
602,PT02M57.00S,2022-01-10T04:11:36.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,25.443495400788436,85.5392156862745,1610612757,100,83,2022-01-10T04:11:39Z,5970000,-178.0,187.0,1,left,A. Simons 25' 3PT  (31 PTS) (J. Nurkic 9 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,25.77,Made,,,,,31.0,J. Nurkic,203994.0,9.0,,,,,
604,PT02M49.00S,2022-01-10T04:11:48.6Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612758,100,83,2022-01-10T04:12:40Z,5990000,,,0,,N. Little shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1629642, 1630169]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,2004.0,,3.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
606,PT02M49.00S,2022-01-10T04:12:19.6Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612758,100,83,2022-01-10T04:12:19Z,6010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M49.00S,2022-01-10T04:12:59.8Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,100,84,2022-01-10T04:13:18Z,6020000,,,0,,T. Haliburton Free Throw 1 of 2 (17 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
608,PT02M49.00S,2022-01-10T04:12:59.8Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,100,84,2022-01-10T04:13:18Z,6030000,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Missed,,,,,,,,,,,,,
609,PT02M46.00S,2022-01-10T04:13:02.8Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,100,84,2022-01-10T04:13:18Z,6040000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,608.0,3.0,3.0,0.0,,,,,,,,,
610,PT02M32.00S,2022-01-10T04:13:33.0Z,4,REGULAR,foul,personal,[],203084,,,1610612757,100,84,2022-01-10T04:19:33Z,6050000,,,0,,H. Barnes loose ball personal FOUL (3 PF),"[203084, 203496]",1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,1629183.0,,3.0,0.0,Covington,203496.0,,,,,,,,,,,,,,,
612,PT02M21.00S,2022-01-10T04:14:15.5Z,4,REGULAR,foul,offensive,[],203463,,,1610612757,100,84,2022-01-10T04:16:55Z,6070000,,,0,,B. McLemore offensive FOUL (5 PF),"[203463, 203084]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,2004.0,,5.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
614,PT02M21.00S,2022-01-10T04:14:15.5Z,4,REGULAR,turnover,offensive foul,[],203463,,,1610612757,100,84,2022-01-10T04:15:05Z,6090000,,,0,,B. McLemore offensive foul TURNOVER (1 TO),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1629183.0,1.0,,,,,,,,,,,,,,,,,,,
615,PT02M21.00S,2022-01-10T04:14:21.1Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,100,84,2022-01-10T04:14:35Z,6100000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M21.00S,2022-01-10T04:14:21.1Z,4,REGULAR,substitution,out,[],203084,,,1610612758,100,84,2022-01-10T04:14:35Z,6110000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M21.00S,2022-01-10T04:14:21.1Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,100,84,2022-01-10T04:14:35Z,6120000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M21.00S,2022-01-10T04:14:21.1Z,4,REGULAR,substitution,in,[],1629056,,,1610612758,100,84,2022-01-10T04:14:35Z,6130000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M15.00S,2022-01-10T04:14:46.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,94.03745072273325,52.450980392156865,1610612758,100,84,2022-01-10T04:14:50Z,6140000,12.0,4.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,,,,,,,1.28,Missed,,,,,,,,,,,,,
620,PT02M12.00S,2022-01-10T04:14:48.8Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,100,84,2022-01-10T04:14:48Z,6150000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,619.0,6.0,6.0,0.0,,,,,,,,,
621,PT01M54.00S,2022-01-10T04:15:06.2Z,4,REGULAR,3pt,Jump Shot,[],203496,28.203022339027594,83.33333333333334,1610612757,103,84,2022-01-10T04:15:10Z,6160000,-167.0,213.0,1,left,R. Covington 27' 3PT  (8 PTS) (A. Simons 6 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,27.02,Made,,,,,8.0,A. Simons,1629014.0,6.0,,,,,
623,PT01M43.00S,2022-01-10T04:15:22.6Z,4,REGULAR,2pt,Jump Shot,[],1627741,82.07950065703022,22.794117647058822,1610612758,103,86,2022-01-10T04:15:29Z,6180000,-136.0,116.0,1,right,B. Hield 17' step back Jump Shot (10 PTS) (T. Davis 3 AST),"[1627741, 1629056]",1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,,,,,,,17.88,Made,,,,,10.0,T. Davis,1629056.0,3.0,,,,,
625,PT01M23.00S,2022-01-10T04:15:43.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,30.436925098554536,82.84313725490196,1610612757,103,86,2022-01-10T04:15:47Z,6200000,-164.0,234.0,1,left,MISS A. Simons 28' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,,28.55,Missed,,,,,,,,,,,,,
626,PT01M20.00S,2022-01-10T04:15:46.5Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,103,86,2022-01-10T04:15:47Z,6210000,,,0,,B. Hield REBOUND (Off:1 Def:6),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,625.0,7.0,6.0,1.0,,,,,,,,,
627,PT01M10.00S,2022-01-10T04:15:56.4Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612758,103,86,2022-01-10T04:16:00Z,6220000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 203994]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,2.0,,,,,,,,,,,,,,,,,Nurkic,203994.0,
628,PT01M10.00S,2022-01-10T04:15:56.4Z,4,REGULAR,steal,,[],203994,,,1610612757,103,86,2022-01-10T04:16:01Z,6230000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M10.00S,2022-01-10T04:16:07.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,103,86,2022-01-10T04:16:07Z,6240000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
