actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
546,PT09M16.00S,2021-10-21T04:01:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629056,73.66951379763469,10.049019607843137,1610612758,96,107,2021-10-21T04:01:23Z,5310000,-200.0,195.0,1,right,MISS T. Davis 27' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
547,PT09M14.00S,2021-10-21T04:01:20.1Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612757,96,107,2021-10-21T04:01:23Z,5320000,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,546.0,4.0,4.0,0.0,,,,,,,,,,,,,
548,PT09M14.00S,2021-10-21T04:01:25.0Z,4,REGULAR,foul,personal,[],203090,,,1610612757,96,107,2021-10-21T04:02:01Z,5330000,,,0,,M. Harkless personal FOUL (2 PF),"[203090, 1626181]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Powell,1626181.0,
550,PT09M00.00S,2021-10-21T04:01:58.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,19.267411300919843,64.95098039215686,1610612757,96,107,2021-10-21T04:02:05Z,5350000,-75.0,129.0,1,left,MISS C. McCollum 14' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,14.88,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M57.00S,2021-10-21T04:02:01.6Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,96,107,2021-10-21T04:02:05Z,5360000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,550.0,3.0,3.0,0.0,,,,,,,,,,,,,
552,PT08M44.00S,2021-10-21T04:02:13.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,87.46714848883047,40.19607843137255,1610612758,96,109,2021-10-21T04:02:18Z,5370000,-49.0,65.0,1,right,T. Thompson 8' Hook (6 PTS) (T. Davis 3 AST),"[202684, 1629056]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,8.16,Made,,,,,,,6.0,T. Davis,1629056.0,3.0,,,,,,,,,
554,PT08M33.00S,2021-10-21T04:02:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203469,8.360709592641262,50.73529411764706,1610612757,98,109,2021-10-21T04:02:30Z,5390000,-4.0,26.0,1,left,C. Zeller cutting Layup (5 PTS) (A. Simons 4 AST),"[203469, 1629014]",1610612757.0,POR,cutting,,,Zeller,C. Zeller,,,,,2.64,Made,,,,,,,5.0,A. Simons,1629014.0,4.0,,,,,,,,,
556,PT08M22.00S,2021-10-21T04:02:37.8Z,4,REGULAR,foul,personal,[],1626204,,,1610612758,98,109,2021-10-21T04:02:50Z,5410000,,,0,,L. Nance Jr. personal FOUL (4 PF),"[1626204, 203090]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,202007.0,,,,4.0,0.0,Harkless,203090.0,
558,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,out,[],1629014,,,1610612758,98,109,2021-10-21T04:02:56Z,5430000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,out,[],203469,,,1610612758,98,109,2021-10-21T04:02:56Z,5440000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,out,[],203090,,,1610612758,98,109,2021-10-21T04:02:56Z,5450000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,98,109,2021-10-21T04:02:56Z,5460000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,in,[],203081,,,1610612758,98,109,2021-10-21T04:02:56Z,5470000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,in,[],203994,,,1610612758,98,109,2021-10-21T04:02:56Z,5480000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,in,[],203084,,,1610612758,98,109,2021-10-21T04:02:56Z,5490000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M22.00S,2021-10-21T04:02:44.9Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,98,109,2021-10-21T04:02:56Z,5500000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M15.00S,2021-10-21T04:03:15.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,93.64323258869908,50.49019607843137,1610612758,98,111,2021-10-21T04:03:19Z,5510000,2.0,7.0,1,right,H. Barnes DUNK (28 PTS) (D. Fox 6 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,0.77,Made,,,,,,,28.0,D. Fox,1628368.0,6.0,,,,,,,,,
568,PT08M06.00S,2021-10-21T04:03:26.1Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612757,98,111,2021-10-21T04:03:34Z,5530000,,,0,,T. Thompson shooting personal FOUL (3 PF) (Nurkic 2 FT),"[202684, 203994]",1610612758.0,SAC,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,202007.0,,,,3.0,0.0,Nurkic,203994.0,
570,PT08M06.00S,2021-10-21T04:03:51.8Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,99,111,2021-10-21T04:03:51Z,5550000,,,0,,J. Nurkic Free Throw 1 of 2 (13 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
571,PT08M06.00S,2021-10-21T04:04:06.3Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,100,111,2021-10-21T04:04:06Z,5560000,,,0,,J. Nurkic Free Throw 2 of 2 (14 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
572,PT07M46.00S,2021-10-21T04:04:27.5Z,4,REGULAR,2pt,Jump Shot,[],203084,91.5407358738502,26.715686274509803,1610612758,100,111,2021-10-21T04:04:34Z,5570000,-116.0,27.0,1,right,MISS H. Barnes 11' fadeaway Shot,[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,,
573,PT07M43.00S,2021-10-21T04:04:30.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,100,111,2021-10-21T04:04:34Z,5580000,,,0,,J. Nurkic REBOUND (Off:2 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,572.0,9.0,7.0,2.0,,,,,,,,,,,,,
574,PT07M32.00S,2021-10-21T04:04:44.0Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612757,100,111,2021-10-21T04:05:00Z,5590000,,,0,,D. Fox shooting personal FOUL (4 PF) (Nurkic 2 FT),"[1628368, 203994]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,Nurkic,203994.0,
576,PT07M32.00S,2021-10-21T04:05:14.3Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,101,111,2021-10-21T04:05:14Z,5610000,,,0,,J. Nurkic Free Throw 1 of 2 (15 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
577,PT07M32.00S,2021-10-21T04:05:15.1Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,101,111,2021-10-21T04:05:19Z,5620000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M32.00S,2021-10-21T04:05:15.1Z,4,REGULAR,substitution,in,[],203496,,,1610612757,101,111,2021-10-21T04:05:19Z,5630000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M32.00S,2021-10-21T04:05:35.6Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,102,111,2021-10-21T04:05:35Z,5640000,,,0,,J. Nurkic Free Throw 2 of 2 (16 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
580,PT07M21.00S,2021-10-21T04:05:50.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,89.70105124835742,57.35294117647059,1610612758,102,111,2021-10-21T04:05:59Z,5650000,37.0,44.0,1,right,MISS D. Fox driving floating Shot - blocked,"[1628368, 203468]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,5.76,Missed,McCollum,203468.0,,,,,,,,,,,,,,,,,
581,PT07M21.00S,2021-10-21T04:05:50.0Z,4,REGULAR,block,,[],203468,,,1610612758,102,111,2021-10-21T04:05:52Z,5660000,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M21.00S,2021-10-21T04:05:50.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,102,111,2021-10-21T04:05:59Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,
583,PT07M16.00S,2021-10-21T04:06:09.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,68.80749014454665,70.58823529411765,1610612758,102,111,2021-10-21T04:06:14Z,5680000,103.0,241.0,1,right,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
584,PT07M15.00S,2021-10-21T04:06:10.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,102,111,2021-10-21T04:06:14Z,5690000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,
585,PT07M15.00S,2021-10-21T04:06:16.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,102,111,2021-10-21T04:06:16Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M11.00S,2021-10-21T04:06:24.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612757,102,111,2021-10-21T04:06:40Z,5710000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Powell 2 FT),"[1630169, 1626181]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Powell,1626181.0,
588,PT07M11.00S,2021-10-21T04:07:12.0Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,103,111,2021-10-21T04:07:12Z,5730000,,,0,,N. Powell Free Throw 1 of 2 (9 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
589,PT07M11.00S,2021-10-21T04:07:13.1Z,4,REGULAR,substitution,out,[],1629056,,,1610612757,103,111,2021-10-21T04:07:16Z,5740000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M11.00S,2021-10-21T04:07:13.1Z,4,REGULAR,substitution,in,[],1627741,,,1610612757,103,111,2021-10-21T04:07:16Z,5750000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M11.00S,2021-10-21T04:07:33.0Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,104,111,2021-10-21T04:07:33Z,5760000,,,0,,N. Powell Free Throw 2 of 2 (10 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
592,PT06M51.00S,2021-10-21T04:07:53.4Z,4,REGULAR,3pt,Jump Shot,[],203084,68.54467805519053,70.09803921568627,1610612758,104,114,2021-10-21T04:07:59Z,5770000,100.0,243.0,1,right,H. Barnes 26' 3PT  (31 PTS) (D. Fox 7 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.31,Made,,,,,,,31.0,D. Fox,1628368.0,7.0,,,,,,,,,
594,PT06M34.00S,2021-10-21T04:08:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,8.09789750328515,52.69607843137255,1610612757,104,114,2021-10-21T04:08:13Z,5790000,-13.0,24.0,1,left,MISS J. Nurkic driving floating Shot,[203994],1610612757.0,POR,driving floating,,,Nurkic,J. Nurkic,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
595,PT06M31.00S,2021-10-21T04:08:12.8Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,104,114,2021-10-21T04:08:13Z,5800000,,,0,,B. Hield REBOUND (Off:0 Def:6),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,594.0,6.0,6.0,0.0,,,,,,,,,,,,,
596,PT06M23.00S,2021-10-21T04:08:22.5Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612758,104,114,2021-10-21T04:08:49Z,5810000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Fox 2 FT),"[203994, 1628368]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Fox,1628368.0,
598,PT06M23.00S,2021-10-21T04:08:55.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,104,114,2021-10-21T04:08:55Z,5830000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M23.00S,2021-10-21T04:11:33.4Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,104,115,2021-10-21T04:11:46Z,5840000,,,0,,D. Fox Free Throw 1 of 2 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
600,PT06M23.00S,2021-10-21T04:11:33.4Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,104,115,2021-10-21T04:11:46Z,5850000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M21.00S,2021-10-21T04:11:35.4Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612757,104,115,2021-10-21T04:11:46Z,5860000,,,0,,N. Powell REBOUND (Off:0 Def:5),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,600.0,5.0,5.0,0.0,,,,,,,,,,,,,
602,PT06M05.00S,2021-10-21T04:12:01.4Z,4,REGULAR,3pt,Jump Shot,[],203081,6.389618922470433,96.56862745098039,1610612757,104,115,2021-10-21T04:12:07Z,5870000,-233.0,8.0,1,left,MISS D. Lillard step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
603,PT06M01.00S,2021-10-21T04:12:04.6Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,104,115,2021-10-21T04:12:04Z,5880000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,602.0,4.0,4.0,0.0,,,,,,,,,,,,,
604,PT05M58.00S,2021-10-21T04:12:08.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,92.9862023653088,47.794117647058826,1610612758,104,117,2021-10-21T04:13:20Z,5890000,-11.0,13.0,1,right,D. Fox running finger roll Layup (27 PTS),[1628368],1610612758.0,SAC,running finger roll,,,Fox,D. Fox,,,,,1.73,Made,,,,,,,27.0,,,,,,,,,,,,
605,PT05M51.00S,2021-10-21T04:12:22.3Z,4,REGULAR,violation,kicked ball,[],202684,,,1610612757,104,117,2021-10-21T04:12:30Z,5900000,,,0,,T. Thompson kicked ball VIOLATION,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,
606,PT05M47.00S,2021-10-21T04:12:37.6Z,4,REGULAR,3pt,Jump Shot,[],203468,32.53942181340342,47.05882352941176,1610612757,107,117,2021-10-21T04:12:42Z,5910000,15.0,253.0,1,left,C. McCollum 25' 3PT pullup (32 PTS) (D. Lillard 11 AST),"[203468, 203081]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.38,Made,,,,,,,32.0,D. Lillard,203081.0,11.0,,,,,,,,,
608,PT05M33.00S,2021-10-21T04:12:53.6Z,4,REGULAR,turnover,traveling,[],1628368,,,1610612758,107,117,2021-10-21T04:13:00Z,5930000,,,0,,D. Fox traveling TURNOVER (4 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,202007.0,4.0,,,,,,,
609,PT05M18.00S,2021-10-21T04:13:18.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,31.225361366622867,34.068627450980394,1610612757,107,117,2021-10-21T04:13:24Z,5940000,80.0,241.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
610,PT05M16.00S,2021-10-21T04:13:20.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,107,117,2021-10-21T04:13:24Z,5950000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,,
611,PT05M16.00S,2021-10-21T04:13:23.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,107,117,2021-10-21T04:13:23Z,5960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M53.00S,2021-10-21T04:13:48.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,68.15045992115637,31.127450980392158,1610612758,107,117,2021-10-21T04:13:54Z,5970000,-94.0,247.0,1,right,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
613,PT04M50.00S,2021-10-21T04:13:51.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,107,117,2021-10-21T04:13:54Z,5980000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,612.0,4.0,4.0,0.0,,,,,,,,,,,,,
614,PT04M38.00S,2021-10-21T04:14:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.863994743758213,49.01960784313725,1610612757,109,117,2021-10-21T04:14:08Z,5990000,5.0,3.0,1,left,D. Lillard driving Layup (18 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.55,Made,,,,,,,18.0,,,,,,,,,,,,
615,PT04M38.00S,2021-10-21T04:14:09.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,109,117,2021-10-21T04:14:09Z,6000000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M38.00S,2021-10-21T04:15:02.2Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,109,117,2021-10-21T04:15:30Z,6010000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M38.00S,2021-10-21T04:15:02.2Z,4,REGULAR,substitution,out,[],202684,,,1610612758,109,117,2021-10-21T04:15:30Z,6020000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M38.00S,2021-10-21T04:15:02.2Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,109,117,2021-10-21T04:15:30Z,6030000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M38.00S,2021-10-21T04:15:02.2Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,109,117,2021-10-21T04:15:30Z,6040000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M23.00S,2021-10-21T04:15:51.9Z,4,REGULAR,3pt,Jump Shot,[],203084,66.44218134034165,60.78431372549019,1610612758,109,117,2021-10-21T04:15:56Z,6050000,54.0,263.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
621,PT04M20.00S,2021-10-21T04:15:54.9Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,109,117,2021-10-21T04:15:56Z,6060000,,,0,,D. Lillard REBOUND (Off:0 Def:6),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,620.0,6.0,6.0,0.0,,,,,,,,,,,,,
622,PT04M14.00S,2021-10-21T04:16:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.521024967148489,53.92156862745098,1610612757,109,117,2021-10-21T04:16:05Z,6070000,-20.0,9.0,1,left,MISS D. Lillard driving Layup - blocked,"[203081, 1626158]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,2.15,Missed,Holmes,1626158.0,,,,,,,,,,,,,,,,,
623,PT04M14.00S,2021-10-21T04:16:01.1Z,4,REGULAR,block,,[],1626158,,,1610612757,109,117,2021-10-21T04:16:03Z,6080000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M11.00S,2021-10-21T04:16:04.1Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,109,117,2021-10-21T04:16:05Z,6090000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,622.0,5.0,5.0,0.0,,,,,,,,,,,,,
625,PT04M00.00S,2021-10-21T04:16:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,87.86136662286465,54.41176470588235,1610612758,109,117,2021-10-21T04:16:17Z,6100000,22.0,62.0,1,right,MISS R. Holmes 6' driving floating Shot,[1626158],1610612758.0,SAC,driving floating,,,Holmes,R. Holmes,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
626,PT03M58.00S,2021-10-21T04:16:16.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,109,117,2021-10-21T04:16:17Z,6110000,,,0,,J. Nurkic REBOUND (Off:2 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,625.0,10.0,8.0,2.0,,,,,,,,,,,,,
627,PT03M49.00S,2021-10-21T04:16:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.995400788436268,48.77450980392157,1610612757,111,117,2021-10-21T04:16:29Z,6120000,6.0,4.0,1,left,J. Nurkic driving Layup (18 PTS) (C. McCollum 3 AST),"[203994, 203468]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,0.72,Made,,,,,,,18.0,C. McCollum,203468.0,3.0,,,,,,,,,
629,PT03M30.00S,2021-10-21T04:16:44.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.9060446780552,51.225490196078425,1610612758,111,117,2021-10-21T04:16:48Z,6140000,6.0,5.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,,
630,PT03M28.00S,2021-10-21T04:16:46.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,111,117,2021-10-21T04:16:48Z,6150000,,,0,,J. Nurkic REBOUND (Off:2 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,629.0,11.0,9.0,2.0,,,,,,,,,,,,,
631,PT03M17.00S,2021-10-21T04:16:58.2Z,4,REGULAR,3pt,Jump Shot,[],203081,38.71550591327201,19.11764705882353,1610612757,111,117,2021-10-21T04:17:02Z,6160000,154.0,311.0,1,left,MISS D. Lillard 34' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,34.76,Missed,,,,,,,,,,,,,,,,,,,
632,PT03M13.00S,2021-10-21T04:17:02.2Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,111,117,2021-10-21T04:17:02Z,6170000,,,0,,H. Barnes REBOUND (Off:2 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,631.0,8.0,6.0,2.0,,,,,,,,,,,,,
633,PT02M56.00S,2021-10-21T04:17:17.9Z,4,REGULAR,2pt,Jump Shot,[],1628368,87.59855453350855,31.862745098039213,1610612758,111,117,2021-10-21T04:17:21Z,6180000,-91.0,64.0,1,right,MISS D. Fox 11' driving floating bank Shot,[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,,
634,PT02M55.00S,2021-10-21T04:17:18.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,111,117,2021-10-21T04:17:21Z,6190000,,,0,,J. Nurkic REBOUND (Off:2 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,633.0,12.0,10.0,2.0,,,,,,,,,,,,,
