actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
645,PT04M38.00S,2022-02-25T05:27:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629308,79.97700394218134,92.15686274509804,1610612744,89,119,2022-02-25T05:27:30Z,6260000,211.0,136.0,1,right,J. Toscano-Anderson 25' 3PT  (5 PTS) (N. Bjelica 1 AST),"[1629308, 202357]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,25.07,Made,,,,,,,,,,5.0,N. Bjelica,202357.0,1.0,,
647,PT04M22.00S,2022-02-25T05:27:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612757,89,119,2022-02-25T05:28:06Z,6280000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Johnson 2 FT),"[202357, 1630553]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,1146.0,1.0,0.0,Johnson,1630553.0,,,,,,
649,PT04M22.00S,2022-02-25T05:28:18.2Z,4,REGULAR,freethrow,1 of 2,[],1630553,,,1610612757,90,119,2022-02-25T05:28:18Z,6300000,,,0,,K. Johnson Free Throw 1 of 2 (3 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
650,PT04M22.00S,2022-02-25T05:28:34.2Z,4,REGULAR,freethrow,2 of 2,[],1630553,,,1610612757,91,119,2022-02-25T05:28:34Z,6310000,,,0,,K. Johnson Free Throw 2 of 2 (4 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,Made,,,,,,,,,,4.0,,,,,
651,PT04M07.00S,2022-02-25T05:28:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.32917214191852,55.14705882352941,1610612744,91,119,2022-02-25T05:28:57Z,6320000,26.0,20.0,1,right,MISS G. Payton II cutting Layup - blocked,"[1627780, 1629833]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,,3.23,Missed,,,,,,,,,,,,,,Blevins,1629833.0
652,PT04M07.00S,2022-02-25T05:28:50.3Z,4,REGULAR,block,,[],1629833,,,1610612744,91,119,2022-02-25T05:28:53Z,6330000,,,0,,K. Blevins BLOCK (1 BLK),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M04.00S,2022-02-25T05:28:53.3Z,4,REGULAR,rebound,offensive,[],1630541,,,1610612744,91,119,2022-02-25T05:28:57Z,6340000,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,651.0,2.0,1.0,1.0,,,,,,,,,,,
654,PT03M56.00S,2022-02-25T05:29:01.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629308,82.60512483574244,3.6764705882352944,1610612744,91,119,2022-02-25T05:29:10Z,6350000,-232.0,111.0,1,right,MISS J. Toscano-Anderson 25' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,25.68,Missed,,,,,,,,,,,,,,,
655,PT03M50.00S,2022-02-25T05:29:07.9Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,91,119,2022-02-25T05:29:10Z,6360000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,654.0,3.0,3.0,0.0,,,,,,,,,,,
656,PT03M46.00S,2022-02-25T05:29:10.9Z,4,REGULAR,turnover,bad pass,[],1630553,,,1610612757,91,119,2022-02-25T05:29:15Z,6370000,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1630553, 1627814]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,2.0,Lee,1627814.0,,,,,,,,,,,,,,,,,
657,PT03M46.00S,2022-02-25T05:29:10.9Z,4,REGULAR,steal,,[],1627814,,,1610612744,91,119,2022-02-25T05:29:13Z,6380000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M37.00S,2022-02-25T05:29:20.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627814,67.36202365308804,55.63725490196079,1610612744,91,119,2022-02-25T05:29:25Z,6390000,28.0,254.0,1,right,MISS D. Lee 25' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,
659,PT03M33.00S,2022-02-25T05:29:24.1Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,91,119,2022-02-25T05:29:25Z,6400000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,658.0,4.0,4.0,0.0,,,,,,,,,,,
660,PT03M21.00S,2022-02-25T05:29:36.4Z,4,REGULAR,3pt,Jump Shot,[],1629833,9.149145860709593,4.411764705882353,1610612757,91,119,2022-02-25T05:29:42Z,6410000,228.0,34.0,1,left,MISS K. Blevins 3PT,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,23.03,Missed,,,,,,,,,,,,,,,
661,PT03M18.00S,2022-02-25T05:29:39.4Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,91,119,2022-02-25T05:29:42Z,6420000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,660.0,3.0,3.0,0.0,,,,,,,,,,,
662,PT03M09.00S,2022-02-25T05:29:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,91.93495400788436,47.30392156862745,1610612744,91,121,2022-02-25T05:29:54Z,6430000,-13.0,23.0,1,right,D. Lee driving Layup (4 PTS),[1627814],1610612744.0,GSW,driving,,,Lee,D. Lee,,,,,,,,2.69,Made,,,,,,,,,,4.0,,,,,
663,PT02M54.00S,2022-02-25T05:30:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630314,33.459264126149804,58.08823529411765,1610612757,91,121,2022-02-25T05:30:08Z,6440000,-40.0,262.0,1,left,MISS B. Williams 26' pullup 3PT,[1630314],1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,,,,26.51,Missed,,,,,,,,,,,,,,,
664,PT02M50.00S,2022-02-25T05:30:06.6Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,91,121,2022-02-25T05:30:08Z,6450000,,,0,,D. Lee REBOUND (Off:0 Def:4),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,663.0,4.0,4.0,0.0,,,,,,,,,,,
665,PT02M44.00S,2022-02-25T05:30:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630541,72.09264126149803,21.323529411764707,1610612744,91,124,2022-02-25T05:30:21Z,6460000,-143.0,210.0,1,right,M. Moody 25' 3PT  (6 PTS) (D. Lee 2 AST),"[1630541, 1627814]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,25.41,Made,,,,,,,,,,6.0,D. Lee,1627814.0,2.0,,
667,PT02M29.00S,2022-02-25T05:30:34.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,91,124,2022-02-25T05:30:34Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M29.00S,2022-02-25T05:30:39.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,91,124,2022-02-25T05:30:39Z,6490000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M29.00S,2022-02-25T05:33:51.1Z,4,REGULAR,substitution,out,[],1630535,,,1610612757,91,124,2022-02-25T05:34:10Z,6500000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M29.00S,2022-02-25T05:33:51.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612757,91,124,2022-02-25T05:34:10Z,6510000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M24.00S,2022-02-25T05:34:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612757,91,124,2022-02-25T05:34:39Z,6520000,,,0,,G. Payton II personal FOUL (5 PF) (Williams 2 FT),"[1627780, 1630314]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,202027.0,5.0,0.0,Williams,1630314.0,,,,,,
673,PT02M24.00S,2022-02-25T05:34:59.3Z,4,REGULAR,freethrow,1 of 2,[],1630314,,,1610612757,92,124,2022-02-25T05:34:59Z,6540000,,,0,,B. Williams Free Throw 1 of 2 (11 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,,,,,,,,,,11.0,,,,,
674,PT02M24.00S,2022-02-25T05:35:14.9Z,4,REGULAR,freethrow,2 of 2,[],1630314,,,1610612757,93,124,2022-02-25T05:35:14Z,6550000,,,0,,B. Williams Free Throw 2 of 2 (12 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,,,,,,,,,,12.0,,,,,
675,PT02M09.00S,2022-02-25T05:35:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,91.80354796320631,49.01960784313725,1610612744,93,126,2022-02-25T05:35:42Z,6560000,-5.0,25.0,1,right,D. Lee driving Layup (6 PTS) (N. Bjelica 2 AST),"[1627814, 202357]",1610612744.0,GSW,driving,,,Lee,D. Lee,,,,,,,,2.5,Made,,,,,,,,,,6.0,N. Bjelica,202357.0,2.0,,
677,PT02M09.00S,2022-02-25T05:35:37.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630190,,,1610612744,93,126,2022-02-25T05:38:48Z,6580000,,,0,,E. Hughes shooting personal FOUL (1 PF) (Lee 1 FT),"[1630190, 1627814]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,202027.0,1.0,0.0,Lee,1627814.0,,,,,,
679,PT02M09.00S,2022-02-25T05:36:06.5Z,4,REGULAR,freethrow,1 of 1,[],1627814,,,1610612744,93,127,2022-02-25T05:36:58Z,6600000,,,0,,D. Lee Free Throw 1 of 1 (7 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,Made,,,,,,,,,,7.0,,,,,
680,PT01M52.00S,2022-02-25T05:36:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,8.886333771353483,46.07843137254902,1610612757,93,127,2022-02-25T05:38:34Z,6610000,20.0,31.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 202357]",1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,3.67,Missed,,,,,,,,,,,,,,Bjelica,202357.0
681,PT01M52.00S,2022-02-25T05:36:22.8Z,4,REGULAR,block,,[],202357,,,1610612757,93,127,2022-02-25T05:36:26Z,6620000,,,0,,N. Bjelica BLOCK (1 BLK),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M51.00S,2022-02-25T05:36:23.8Z,4,REGULAR,rebound,offensive,[],1630314,,,1610612757,93,127,2022-02-25T05:38:34Z,6630000,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,680.0,2.0,1.0,1.0,,,,,,,,,,,
683,PT01M49.00S,2022-02-25T05:36:28.3Z,4,REGULAR,turnover,bad pass,[],1630314,,,1610612757,93,127,2022-02-25T05:40:48Z,6640000,,,0,,B. Williams bad pass TURNOVER (2 TO),"[1630314, 1627780]",1610612757.0,POR,,,,Williams,B. Williams,,,,,2.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,
684,PT01M49.00S,2022-02-25T05:36:28.3Z,4,REGULAR,steal,,[],1627780,,,1610612744,93,127,2022-02-25T05:36:30Z,6650000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M46.00S,2022-02-25T05:36:32.8Z,4,REGULAR,turnover,out-of-bounds,[],1629308,,,1610612744,93,127,2022-02-25T05:40:51Z,6660000,,,0,,J. Toscano-Anderson lost ball out-of-bounds TURNOVER (1 TO),[1629308],1610612744.0,GSW,lost ball,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1.0,,,,,,,,,202027.0,,,,,,,,,,
686,PT01M35.00S,2022-02-25T05:37:03.8Z,4,REGULAR,turnover,out-of-bounds,[],1629833,,,1610612757,93,127,2022-02-25T05:41:21Z,6670000,,,0,,K. Blevins lost ball out-of-bounds TURNOVER (1 TO),[1629833],1610612757.0,POR,lost ball,,,Blevins,K. Blevins,,,,,1.0,,,,,,,,,,,,,,,,,,,
687,PT01M16.00S,2022-02-25T05:37:14.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202357,93.11760840998686,53.18627450980392,1610612744,93,129,2022-02-25T05:41:53Z,6680000,16.0,12.0,1,right,N. Bjelica driving DUNK (6 PTS) (J. Toscano-Anderson 3 AST),"[202357, 1629308]",1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,,,,2.0,Made,,,,,,,,,,6.0,J. Toscano-Anderson,1629308.0,3.0,,
689,PT00M55.20S,2022-02-25T05:37:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,8.754927726675426,51.225490196078425,1610612757,95,129,2022-02-25T05:38:02Z,6700000,-6.0,30.0,1,left,T. Watford driving Layup (9 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,,,,3.04,Made,,,,,,,,,,9.0,,,,,
690,PT00M34.00S,2022-02-25T05:38:01.9Z,4,REGULAR,3pt,Jump Shot,[],1627780,93.38042049934296,96.32352941176471,1610612744,95,132,2022-02-25T05:38:09Z,6710000,232.0,10.0,1,right,G. Payton II 3PT  (10 PTS) (N. Bjelica 3 AST),"[1627780, 202357]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,23.18,Made,,,,,,,,,,10.0,N. Bjelica,202357.0,3.0,,
692,PT00M22.30S,2022-02-25T05:38:15.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,20.05584756898817,50.98039215686274,1610612757,95,132,2022-02-25T05:38:24Z,6730000,-5.0,136.0,1,left,MISS T. Watford 13' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,,,,13.61,Missed,,,,,,,,,,,,,,,
693,PT00M18.60S,2022-02-25T05:38:19.6Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,95,132,2022-02-25T05:38:19Z,6740000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,692.0,4.0,4.0,0.0,,,,,,,,,,,
694,PT00M00.00S,2022-02-25T05:38:43.0Z,4,REGULAR,period,end,[],0,,,1610612744,95,132,2022-02-25T05:38:43Z,6750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M00.00S,2022-02-25T05:42:39.0Z,4,REGULAR,game,end,[],0,,,0,95,132,2022-02-25T05:42:39Z,6760000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
