actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
637,PT03M18.00S,2021-12-13T04:19:59.9Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,104,104,2021-12-13T04:20:02Z,6300000,,,0,,D. Russell REBOUND (Off:1 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,636.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
638,PT03M04.00S,2021-12-13T04:20:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.56964520367937,45.83333333333333,1610612750,104,106,2021-12-13T04:20:17Z,6310000,-21.0,46.0,1,right,K. Towns turnaround Jump Shot (23 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,5.0,Made,,,,,,,,,,23.0,,,,,,,,,
639,PT02M39.00S,2021-12-13T04:20:39.4Z,4,REGULAR,3pt,Jump Shot,[],203496,22.158344283837057,88.23529411764706,1610612757,104,106,2021-12-13T04:20:43Z,6320000,-191.0,156.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
640,PT02M35.00S,2021-12-13T04:20:43.4Z,4,REGULAR,rebound,offensive,[],203081,,,1610612757,104,106,2021-12-13T04:20:43Z,6330000,,,0,,D. Lillard REBOUND (Off:3 Def:8),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,639.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
641,PT02M30.00S,2021-12-13T04:20:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,5.732588699080158,51.71568627450981,1610612757,104,106,2021-12-13T04:20:52Z,6340000,-9.0,1.0,1,left,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
642,PT02M29.00S,2021-12-13T04:20:48.9Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,104,106,2021-12-13T04:20:49Z,6350000,,,0,,L. Nance Jr. REBOUND (Off:4 Def:8),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,641.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
643,PT02M28.00S,2021-12-13T04:20:49.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626204,5.995400788436268,49.50980392156863,1610612757,106,106,2021-12-13T04:20:59Z,6360000,2.0,4.0,1,left,L. Nance Jr. reverse DUNK (6 PTS),[1626204],1610612757.0,POR,reverse,,,Nance Jr.,L. Nance Jr.,,,,,0.46,Made,,,,,,,,,,6.0,,,,,,,,,
644,PT02M03.00S,2021-12-13T04:21:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.72339027595268,53.67647058823529,1610612750,106,106,2021-12-13T04:22:05Z,6370000,18.0,16.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 203496]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,Covington,203496.0
662,PT02M03.00S,2021-12-13T04:21:13.8Z,4,REGULAR,block,,[],203496,,,1610612750,106,106,2021-12-13T04:24:08Z,6380000,,,0,,R. Covington BLOCK (4 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M59.00S,2021-12-13T04:21:17.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,106,106,2021-12-13T04:22:05Z,6390000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,,,
646,PT01M59.00S,2021-12-13T04:22:04.2Z,4,REGULAR,jumpball,recovered,[],201976,,,1610612750,106,106,2021-12-13T04:22:04Z,6400000,,,0,,Jump Ball K. Towns vs. L. Nance Jr.: Tip to P. Beverley,"[201976, 1626157, 1626204]",1610612750.0,MIN,heldball,P. Beverley,201976.0,Beverley,P. Beverley,Towns,1626157.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,,,,
650,PT01M49.00S,2021-12-13T04:22:13.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,66.44218134034165,49.26470588235294,1610612750,106,106,2021-12-13T04:22:19Z,6430000,-4.0,263.0,1,right,MISS D. Russell 26' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
651,PT01M48.00S,2021-12-13T04:22:14.8Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,106,106,2021-12-13T04:22:19Z,6440000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,650.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
652,PT01M48.00S,2021-12-13T04:22:18.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,106,108,2021-12-13T04:22:35Z,6450000,0.0,0.0,1,right,J. Vanderbilt putback DUNK (14 PTS),[1629020],1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,,,,,,,,,,14.0,,,,,,,,,
653,PT01M27.00S,2021-12-13T04:22:40.1Z,4,REGULAR,turnover,bad pass,[],1626181,,,1610612757,106,108,2021-12-13T04:22:43Z,6460000,,,0,,N. Powell bad pass TURNOVER (4 TO),"[1626181, 1626156]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,4.0,Russell,1626156.0,,,,,,
654,PT01M27.00S,2021-12-13T04:22:40.1Z,4,REGULAR,steal,,[],1626156,,,1610612750,106,108,2021-12-13T04:22:41Z,6470000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M22.00S,2021-12-13T04:22:46.3Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612750,106,108,2021-12-13T04:22:53Z,6480000,,,0,,R. Covington shooting personal FOUL (2 PF) (Edwards 2 FT),"[203496, 1630162]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,204059.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,
657,PT01M22.00S,2021-12-13T04:23:21.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,106,109,2021-12-13T04:23:21Z,6500000,,,0,,A. Edwards Free Throw 1 of 2 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
658,PT01M22.00S,2021-12-13T04:23:36.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630162,,,1610612750,106,110,2021-12-13T04:23:36Z,6510000,,,0,,A. Edwards Free Throw 2 of 2 (22 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
659,PT01M04.00S,2021-12-13T04:23:58.7Z,4,REGULAR,3pt,Jump Shot,[],203496,27.151773981603156,78.67647058823529,1610612757,106,110,2021-12-13T04:24:03Z,6520000,-143.0,203.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
660,PT01M00.00S,2021-12-13T04:24:02.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,106,110,2021-12-13T04:24:03Z,6530000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,659.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
661,PT00M55.40S,2021-12-13T04:24:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201976,94.56307490144546,48.529411764705884,1610612750,106,112,2021-12-13T04:24:12Z,6540000,-7.0,-1.0,1,right,P. Beverley running Layup (10 PTS) (A. Edwards 3 AST),"[201976, 1630162]",1610612750.0,MIN,running,,,Beverley,P. Beverley,,,,,0.75,Made,,,,,,,,,,10.0,,,,A. Edwards,1630162.0,3.0,,,
664,PT00M55.40S,2021-12-13T04:24:14.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,106,112,2021-12-13T04:24:14Z,6560000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M51.50S,2021-12-13T04:25:48.3Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612757,106,112,2021-12-13T04:25:51Z,6570000,,,0,,D. Lillard lost ball TURNOVER (5 TO),"[203081, 201976]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,5.0,Beverley,201976.0,,,,,,
666,PT00M51.50S,2021-12-13T04:25:48.3Z,4,REGULAR,steal,,[],201976,,,1610612750,106,112,2021-12-13T04:25:50Z,6580000,,,0,,P. Beverley STEAL (3 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M51.20S,2021-12-13T04:25:55.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,106,112,2021-12-13T04:25:55Z,6590000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M51.20S,2021-12-13T04:27:15.9Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,106,112,2021-12-13T04:27:26Z,6600000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M51.20S,2021-12-13T04:27:15.9Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,106,112,2021-12-13T04:27:26Z,6610000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M49.70S,2021-12-13T04:27:33.5Z,4,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,106,112,2021-12-13T04:27:42Z,6620000,,,0,,K. Towns step out-of-bounds TURNOVER (5 TO),[1626157],1610612750.0,MIN,step,,,Towns,K. Towns,,,,,,,,,,,204059.0,,,,,,5.0,,,,,,,,
671,PT00M49.70S,2021-12-13T04:27:40.9Z,4,REGULAR,substitution,out,[],1630183,,,1610612757,106,112,2021-12-13T04:27:46Z,6630000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M49.70S,2021-12-13T04:27:40.9Z,4,REGULAR,substitution,in,[],1629020,,,1610612757,106,112,2021-12-13T04:27:46Z,6640000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M38.60S,2021-12-13T04:28:06.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,28.991458607095925,21.323529411764707,1610612757,106,112,2021-12-13T04:28:10Z,6650000,143.0,220.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
674,PT00M35.00S,2021-12-13T04:28:10.0Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,106,112,2021-12-13T04:29:01Z,6660000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,673.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
675,PT00M34.00S,2021-12-13T04:28:21.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612750,106,112,2021-12-13T04:28:31Z,6670000,,,0,,R. Covington take personal FOUL (3 PF) (Russell 2 FT),"[203496, 1626156]",1610612757.0,POR,take,,,Covington,R. Covington,,,,,,,,,,,202053.0,3.0,0.0,Russell,1626156.0,,,,,,,,,,
677,PT00M34.00S,2021-12-13T04:28:52.2Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,106,112,2021-12-13T04:28:52Z,6690000,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
678,PT00M34.00S,2021-12-13T04:28:52.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,106,112,2021-12-13T04:28:52Z,6700000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,,,,
679,PT00M34.00S,2021-12-13T04:28:52.2Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,106,112,2021-12-13T04:29:21Z,6710000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
680,PT00M34.00S,2021-12-13T04:28:52.2Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,106,112,2021-12-13T04:29:21Z,6720000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,679.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
681,PT00M33.40S,2021-12-13T04:29:25.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,106,112,2021-12-13T04:29:25Z,6730000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M29.00S,2021-12-13T04:30:54.6Z,4,REGULAR,3pt,Jump Shot,[],203081,32.14520367936925,74.26470588235294,1610612757,109,112,2021-12-13T04:30:59Z,6740000,-121.0,250.0,1,left,D. Lillard 27' 3PT  (24 PTS) (L. Nance Jr. 3 AST),"[203081, 1626204]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,27.76,Made,,,,,,,,,,24.0,,,,L. Nance Jr.,1626204.0,3.0,,,
684,PT00M26.20S,2021-12-13T04:31:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612750,109,112,2021-12-13T04:31:10Z,6760000,,,0,,A. Simons take personal FOUL (4 PF) (Edwards 2 FT),"[1629014, 1630162]",1610612757.0,POR,take,,,Simons,A. Simons,,,,,,,,,,,202053.0,4.0,0.0,Edwards,1630162.0,,,,,,,,,,
686,PT00M26.20S,2021-12-13T04:31:32.9Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,109,113,2021-12-13T04:31:32Z,6780000,,,0,,A. Edwards Free Throw 1 of 2 (23 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,,23.0,,,,,,,,,
687,PT00M26.20S,2021-12-13T04:31:48.3Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,109,114,2021-12-13T04:31:48Z,6790000,,,0,,A. Edwards Free Throw 2 of 2 (24 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,,24.0,,,,,,,,,
688,PT00M21.20S,2021-12-13T04:32:02.9Z,4,REGULAR,foul,personal,[],1626156,,,1610612757,109,114,2021-12-13T04:32:09Z,6800000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 203496]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,202053.0,2.0,0.0,Covington,203496.0,,,,,,,,,,
690,PT00M15.50S,2021-12-13T04:32:32.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,5.601182654402102,49.01960784313725,1610612757,111,114,2021-12-13T04:32:35Z,6820000,5.0,0.0,1,left,L. Nance Jr. cutting DUNK (8 PTS) (D. Lillard 6 AST),"[1626204, 203081]",1610612757.0,POR,cutting,,,Nance Jr.,L. Nance Jr.,,,,,0.49,Made,,,,,,,,,,8.0,,,,D. Lillard,203081.0,6.0,,,
692,PT00M11.20S,2021-12-13T04:32:46.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612750,111,114,2021-12-13T04:32:55Z,6840000,,,0,,A. Simons take personal FOUL (5 PF) (Russell 2 FT),"[1629014, 1626156]",1610612757.0,POR,take,,,Simons,A. Simons,,,,,,,,,,,1627962.0,5.0,0.0,Russell,1626156.0,,,,,,,,,,
694,PT00M11.20S,2021-12-13T04:33:13.1Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,111,115,2021-12-13T04:33:13Z,6860000,,,0,,D. Russell Free Throw 1 of 2 (17 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
695,PT00M11.20S,2021-12-13T04:33:31.1Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,111,116,2021-12-13T04:33:31Z,6870000,,,0,,D. Russell Free Throw 2 of 2 (18 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
696,PT00M06.90S,2021-12-13T04:33:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,33.590670170827856,79.41176470588235,1610612757,111,116,2021-12-13T04:33:44Z,6880000,-147.0,263.0,1,left,MISS A. Simons 30' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,30.16,Missed,,,,,,,,,,,,,,,,,,,
697,PT00M04.30S,2021-12-13T04:33:42.4Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,111,116,2021-12-13T04:33:42Z,6890000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,696.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
698,PT00M00.00S,2021-12-13T04:33:49.6Z,4,REGULAR,period,end,[],0,,,1610612750,111,116,2021-12-13T04:33:49Z,6900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M00.00S,2021-12-13T04:33:51.3Z,4,REGULAR,game,end,[],0,,,0,111,116,2021-12-13T04:33:51Z,6910000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
