actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
632,PT04M13.00S,2022-03-31T04:15:14.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629617,,,1610612740,98,106,2022-03-31T04:15:24Z,6240000,,,0,,R. Perry shooting personal FOUL (5 PF) (Ingram 2 FT),"[1629617, 1627742]",1610612757.0,POR,shooting,,,Perry,R. Perry,,,,,1179.0,5.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
634,PT04M13.00S,2022-03-31T04:15:54.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627742,,,1610612740,98,107,2022-03-31T04:15:54Z,6260000,,,0,,B. Ingram Free Throw 1 of 2 (17 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
635,PT04M13.00S,2022-03-31T04:15:55.9Z,4,REGULAR,substitution,out,[],1629617,,,1610612740,98,107,2022-03-31T04:16:04Z,6270000,,,0,,SUB out: R. Perry,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M13.00S,2022-03-31T04:15:55.9Z,4,REGULAR,substitution,out,[],1627739,,,1610612740,98,107,2022-03-31T04:16:04Z,6280000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M13.00S,2022-03-31T04:15:55.9Z,4,REGULAR,substitution,in,[],1629234,,,1610612740,98,107,2022-03-31T04:16:04Z,6290000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M13.00S,2022-03-31T04:15:55.9Z,4,REGULAR,substitution,in,[],1630314,,,1610612740,98,107,2022-03-31T04:16:04Z,6300000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M13.00S,2022-03-31T04:16:22.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627742,,,1610612740,98,108,2022-03-31T04:16:22Z,6310000,,,0,,B. Ingram Free Throw 2 of 2 (18 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
640,PT03M52.00S,2022-03-31T04:16:44.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,85.75886990801577,44.85294117647059,1610612757,100,108,2022-03-31T04:16:50Z,6320000,-26.0,81.0,1,right,D. Eubanks 8' turnaround Hook (16 PTS) (B. Williams 9 AST),"[1629234, 1630314]",1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,16.0,8.54,B. Williams,1630314.0,9.0,,,,,,,,,
642,PT03M23.00S,2022-03-31T04:17:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.30946123521682,45.83333333333333,1610612740,100,110,2022-03-31T04:17:26Z,6340000,21.0,16.0,1,left,J. Valanciunas alley-oop Layup (16 PTS) (B. Ingram 5 AST),"[202685, 1627742]",1610612740.0,NOP,alley-oop,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,16.0,2.64,B. Ingram,1627742.0,5.0,,,,,,,,,
644,PT03M05.00S,2022-03-31T04:17:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,92.59198423127464,53.431372549019606,1610612757,100,110,2022-03-31T04:17:36Z,6360000,17.0,17.0,1,right,MISS K. Johnson driving Layup,[1630553],1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,2.43,,,,,,,,,,,,
645,PT03M04.00S,2022-03-31T04:17:31.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,100,110,2022-03-31T04:17:36Z,6370000,,,0,,J. Valanciunas REBOUND (Off:5 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,644.0,,,,,,11.0,6.0,5.0,,,,,,
646,PT02M59.00S,2022-03-31T04:17:36.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,24.655059132720105,13.725490196078432,1610612740,100,113,2022-03-31T04:17:48Z,6380000,181.0,179.0,1,left,C. McCollum 25' 3PT running (25 PTS) (H. Jones 5 AST),"[203468, 1630529]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,,,,,,Made,,25.0,25.51,H. Jones,1630529.0,5.0,,,,,,,,,
647,PT02M42.00S,2022-03-31T04:17:54.0Z,4,REGULAR,3pt,Jump Shot,[],1630535,90.75229960578186,2.696078431372549,1610612757,100,113,2022-03-31T04:18:26Z,6390000,-237.0,34.0,1,right,MISS G. Brown III 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,Missed,,,23.9,,,,,,,,,,,,
648,PT02M42.00S,2022-03-31T04:17:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,100,113,2022-03-31T04:18:26Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,647.0,,,,,,,,,,,,,,
649,PT02M42.00S,2022-03-31T04:18:01.4Z,4,REGULAR,foul,personal,[],202685,,,1610612757,100,113,2022-03-31T04:18:11Z,6410000,,,0,,J. Valanciunas loose ball personal FOUL (4 PF),"[202685, 1629234]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,1179.0,4.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,
651,PT02M42.00S,2022-03-31T04:18:21.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,100,113,2022-03-31T04:18:25Z,6430000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M42.00S,2022-03-31T04:20:33.3Z,4,REGULAR,substitution,out,[],1630553,,,1610612757,100,113,2022-03-31T04:21:00Z,6440000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M42.00S,2022-03-31T04:20:33.3Z,4,REGULAR,substitution,out,[],1629833,,,1610612757,100,113,2022-03-31T04:21:00Z,6450000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M42.00S,2022-03-31T04:20:33.3Z,4,REGULAR,substitution,in,[],1629604,,,1610612757,100,113,2022-03-31T04:21:00Z,6460000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M42.00S,2022-03-31T04:20:33.3Z,4,REGULAR,substitution,in,[],203463,,,1610612757,100,113,2022-03-31T04:21:00Z,6470000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M37.00S,2022-03-31T04:21:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629234,71.96123521681997,17.647058823529413,1610612757,103,113,2022-03-31T04:21:21Z,6480000,-162.0,211.0,1,right,D. Eubanks 26' 3PT  (19 PTS) (B. Williams 10 AST),"[1629234, 1630314]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,19.0,26.6,B. Williams,1630314.0,10.0,,,,,,,,,
661,PT02M20.00S,2022-03-31T04:21:47.1Z,4,REGULAR,violation,kicked ball,[],1630314,,,1610612740,103,113,2022-03-31T04:21:56Z,6510000,,,0,,B. Williams kicked ball VIOLATION,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,202026.0,,,,,,,,,,,,,,,,,,,,
662,PT02M04.00S,2022-03-31T04:22:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,16.113666228646515,40.931372549019606,1610612740,103,113,2022-03-31T04:27:00Z,6520000,45.0,99.0,1,left,MISS B. Ingram 10' floating Shot,[1627742],1610612740.0,NOP,floating,,,Ingram,B. Ingram,,,,,,,,,,Missed,,,10.89,,,,,,,,,,,,
663,PT02M02.00S,2022-03-31T04:22:09.4Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612740,103,113,2022-03-31T04:22:13Z,6530000,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,662.0,,,,,,6.0,5.0,1.0,,,,,,
664,PT01M51.00S,2022-03-31T04:22:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612740,103,113,2022-03-31T04:22:35Z,6540000,,,0,,B. McLemore shooting personal FOUL (1 PF) (Ingram 2 FT),"[203463, 1627742]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,1179.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
666,PT01M51.00S,2022-03-31T04:22:51.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627742,,,1610612740,103,114,2022-03-31T04:23:17Z,6560000,,,0,,B. Ingram Free Throw 1 of 2 (19 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
667,PT01M51.00S,2022-03-31T04:22:51.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627742,,,1610612740,103,114,2022-03-31T04:23:17Z,6570000,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Missed,,,,,,,,,,,,,,,
668,PT01M47.00S,2022-03-31T04:22:55.7Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,103,114,2022-03-31T04:23:17Z,6580000,,,0,,C. Elleby REBOUND (Off:2 Def:4),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,667.0,,,,,,6.0,4.0,2.0,,,,,,
669,PT01M33.00S,2022-03-31T04:23:33.5Z,4,REGULAR,turnover,out-of-bounds,[],1630314,,,1610612757,103,114,2022-03-31T04:23:39Z,6590000,,,0,,B. Williams bad pass out-of-bounds TURNOVER (6 TO),[1630314],1610612757.0,POR,bad pass,,,Williams,B. Williams,,,,,202026.0,,,,,,,,,,,,,,,6.0,,,,,
670,PT01M23.00S,2022-03-31T04:23:53.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,15.982260183968464,66.91176470588235,1610612740,103,114,2022-03-31T04:23:59Z,6600000,-85.0,98.0,1,left,MISS C. McCollum 12' pullup bank Shot,[203468],1610612740.0,NOP,pullup bank,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,12.92,,,,,,,,,,,,
671,PT01M20.00S,2022-03-31T04:23:56.9Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,103,114,2022-03-31T04:23:59Z,6610000,,,0,,C. Elleby REBOUND (Off:2 Def:5),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,670.0,,,,,,7.0,5.0,2.0,,,,,,
672,PT01M14.00S,2022-03-31T04:24:04.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,91.27792378449409,35.53921568627451,1610612757,105,114,2022-03-31T04:24:08Z,6620000,-72.0,29.0,1,right,D. Eubanks 7' Hook (21 PTS) (C. Elleby 3 AST),"[1629234, 1629604]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,21.0,7.81,C. Elleby,1629604.0,3.0,,,,,,,,,
674,PT01M01.00S,2022-03-31T04:24:18.0Z,4,REGULAR,3pt,Jump Shot,[],1627742,21.76412614980289,11.519607843137255,1610612740,105,114,2022-03-31T04:24:23Z,6640000,192.0,152.0,1,left,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Missed,,,24.53,,,,,,,,,,,,
675,PT00M58.50S,2022-03-31T04:24:20.5Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612757,105,114,2022-03-31T04:24:23Z,6650000,,,0,,D. Eubanks REBOUND (Off:2 Def:7),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,674.0,,,,,,9.0,7.0,2.0,,,,,,
676,PT00M46.80S,2022-03-31T04:24:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203463,93.11760840998686,47.549019607843135,1610612757,107,114,2022-03-31T04:24:38Z,6660000,-12.0,12.0,1,right,B. McLemore cutting Layup (16 PTS) (G. Brown III 3 AST),"[203463, 1630535]",1610612757.0,POR,cutting,,,McLemore,B. McLemore,,,,,,,,,,Made,,16.0,1.73,G. Brown III,1630535.0,3.0,,,,,,,,,
678,PT00M24.30S,2022-03-31T04:25:01.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.258212877792378,52.94117647058824,1610612740,107,116,2022-03-31T04:25:08Z,6680000,-15.0,6.0,1,left,J. Valanciunas reverse Layup (18 PTS) (B. Ingram 6 AST),"[202685, 1627742]",1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,18.0,1.6,B. Ingram,1627742.0,6.0,,,,,,,,,
680,PT00M24.30S,2022-03-31T04:25:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630535,,,1610612740,107,116,2022-03-31T04:25:12Z,6700000,,,0,,G. Brown III shooting personal FOUL (2 PF) (Valanciunas 1 FT),"[1630535, 202685]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,202026.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
682,PT00M24.30S,2022-03-31T04:25:36.7Z,4,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,107,117,2022-03-31T04:25:36Z,6720000,,,0,,J. Valanciunas Free Throw 1 of 1 (19 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
683,PT00M19.50S,2022-03-31T04:25:46.4Z,4,REGULAR,3pt,Jump Shot,[],203463,68.01905387647832,68.62745098039215,1610612757,107,117,2022-03-31T04:25:51Z,6730000,93.0,248.0,1,right,MISS B. McLemore 26' 3PT - blocked,"[203463, 1630529]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,26.5,,,,,,,,,,Jones,1630529.0,
684,PT00M19.50S,2022-03-31T04:25:46.4Z,4,REGULAR,block,,[],1630529,,,1610612757,107,117,2022-03-31T04:25:49Z,6740000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M16.10S,2022-03-31T04:25:49.8Z,4,REGULAR,rebound,offensive,[],1630314,,,1610612757,107,117,2022-03-31T04:25:51Z,6750000,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,683.0,,,,,,2.0,1.0,1.0,,,,,,
686,PT00M15.40S,2022-03-31T04:25:50.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630314,72.7496714848883,19.607843137254903,1610612757,107,117,2022-03-31T04:30:04Z,6760000,-152.0,204.0,1,right,MISS B. Williams 25' pullup 3PT,[1630314],1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,,,,,,Missed,,,25.42,,,,,,,,,,,,
687,PT00M12.60S,2022-03-31T04:25:53.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,107,117,2022-03-31T04:25:53Z,6770000,,,0,,T. Murphy III REBOUND (Off:2 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,686.0,,,,,,6.0,4.0,2.0,,,,,,
688,PT00M00.00S,2022-03-31T04:26:15.3Z,4,REGULAR,period,end,[],0,,,1610612740,107,117,2022-03-31T04:26:15Z,6780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2022-03-31T04:26:19.9Z,4,REGULAR,game,end,[],0,,,0,107,117,2022-03-31T04:26:19Z,6790000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
