actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
552,PT04M31.00S,2021-11-24T05:06:30.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,87.07293035479631,38.48039215686275,1610612743,109,94,2021-11-24T05:06:35Z,5430000,-58.0,69.0,1,right,J. Green 8' turnaround fadeaway Jump Shot (24 PTS),[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,8.99,Made,,,,,,,,,24.0,,,,,,,,,,
553,PT04M16.00S,2021-11-24T05:06:46.0Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612757,109,94,2021-11-24T05:06:50Z,5440000,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 203210]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,2.0,,Green,203210.0,,,,,,,,
554,PT04M16.00S,2021-11-24T05:06:46.0Z,4,REGULAR,steal,,[],203210,,,1610612743,109,94,2021-11-24T05:06:47Z,5450000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M13.00S,2021-11-24T05:06:52.2Z,4,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,109,94,2021-11-24T05:06:59Z,5460000,,,0,,J. Green bad pass out-of-bounds TURNOVER (2 TO),[201145],1610612743.0,DEN,bad pass,,,Green,J. Green,,,,,,,,,,,,,1626302.0,2.0,,,,,,,,,,,
556,PT04M01.00S,2021-11-24T05:07:14.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,6.258212877792378,49.754901960784316,1610612757,111,94,2021-11-24T05:07:20Z,5470000,1.0,6.0,1,left,D. Lillard driving Layup (25 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.64,Made,,,,,,,,,25.0,,,,,,,,,,
557,PT03M45.00S,2021-11-24T05:07:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203210,90.62089356110381,46.81372549019608,1610612743,111,94,2021-11-24T05:07:34Z,5480000,-16.0,36.0,1,right,MISS J. Green cutting Layup - blocked,"[203210, 203496]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,3.91,Missed,,,,,Covington,203496.0,,,,,,,,,,,,,
558,PT03M45.00S,2021-11-24T05:07:29.3Z,4,REGULAR,block,,[],203496,,,1610612743,111,94,2021-11-24T05:07:31Z,5490000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M43.00S,2021-11-24T05:07:31.3Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,111,94,2021-11-24T05:07:34Z,5500000,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,557.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
560,PT03M40.00S,2021-11-24T05:07:34.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,6.1268068331143235,49.01960784313725,1610612757,113,94,2021-11-24T05:07:46Z,5510000,5.0,5.0,1,left,N. Powell running reverse Layup (15 PTS) (D. Lillard 5 AST),"[1626181, 203081]",1610612757.0,POR,running reverse,,,Powell,N. Powell,,,,,0.71,Made,,,,,,,,,15.0,,,,,,,D. Lillard,203081.0,5.0,
562,PT03M40.00S,2021-11-24T05:07:40.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,113,94,2021-11-24T05:07:40Z,5530000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,out,[],203081,,,1610612743,113,94,2021-11-24T05:10:53Z,5540000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,out,[],203468,,,1610612743,113,94,2021-11-24T05:10:53Z,5550000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,out,[],1626181,,,1610612743,113,94,2021-11-24T05:10:53Z,5560000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,out,[],203994,,,1610612743,113,94,2021-11-24T05:10:53Z,5570000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,out,[],203496,,,1610612743,113,94,2021-11-24T05:10:53Z,5580000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,in,[],1630535,,,1610612743,113,94,2021-11-24T05:10:53Z,5590000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,in,[],1628372,,,1610612743,113,94,2021-11-24T05:10:53Z,5600000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,in,[],203463,,,1610612743,113,94,2021-11-24T05:10:53Z,5610000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,in,[],1629642,,,1610612743,113,94,2021-11-24T05:10:53Z,5620000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M40.00S,2021-11-24T05:09:54.6Z,4,REGULAR,substitution,in,[],1629604,,,1610612743,113,94,2021-11-24T05:10:53Z,5630000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M25.00S,2021-11-24T05:11:20.9Z,4,REGULAR,foul,personal,[],1629604,,,1610612743,113,94,2021-11-24T05:11:29Z,5640000,,,0,,C. Elleby personal FOUL (1 PF),"[1629604, 203932]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,2714.0,,,,,1.0,0.0,Gordon,203932.0,,,,
575,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,out,[],203210,,,1610612743,113,94,2021-11-24T05:11:39Z,5660000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,out,[],203115,,,1610612743,113,94,2021-11-24T05:11:39Z,5670000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,out,[],1628420,,,1610612743,113,94,2021-11-24T05:11:39Z,5680000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,out,[],201145,,,1610612743,113,94,2021-11-24T05:11:39Z,5690000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,out,[],203932,,,1610612743,113,94,2021-11-24T05:11:39Z,5700000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,in,[],1630210,,,1610612743,113,94,2021-11-24T05:11:39Z,5710000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,in,[],1630267,,,1610612743,113,94,2021-11-24T05:11:39Z,5720000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,in,[],1629626,,,1610612743,113,94,2021-11-24T05:11:39Z,5730000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,in,[],1628427,,,1610612743,113,94,2021-11-24T05:11:39Z,5740000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M25.00S,2021-11-24T05:11:27.5Z,4,REGULAR,substitution,in,[],1627822,,,1610612743,113,94,2021-11-24T05:11:39Z,5750000,,,0,,SUB in: P. Cornelie,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M19.00S,2021-11-24T05:12:00.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627822,93.11760840998686,49.26470588235294,1610612743,113,94,2021-11-24T05:12:04Z,5760000,-4.0,12.0,1,right,MISS P. Cornelie cutting DUNK - blocked,"[1627822, 1630535]",1610612743.0,DEN,cutting,,,Cornelie,P. Cornelie,,,,,1.27,Missed,,,,,Brown III,1630535.0,,,,,,,,,,,,,
586,PT03M19.00S,2021-11-24T05:12:00.5Z,4,REGULAR,block,,[],1630535,,,1610612743,113,94,2021-11-24T05:12:02Z,5770000,,,0,,G. Brown III BLOCK (1 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M15.00S,2021-11-24T05:12:04.5Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,113,94,2021-11-24T05:12:04Z,5780000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,585.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
589,PT03M14.00S,2021-11-24T05:12:05.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629642,6.1268068331143235,51.71568627450981,1610612757,115,94,2021-11-24T05:12:19Z,5800000,-9.0,5.0,1,left,N. Little running DUNK (11 PTS) (C. Elleby 1 AST),"[1629642, 1629604]",1610612757.0,POR,running,,,Little,N. Little,,,,,1.0,Made,,,,,,,,,11.0,,,,,,,C. Elleby,1629604.0,1.0,
591,PT02M54.00S,2021-11-24T05:12:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630267,88.78120893561103,95.34313725490196,1610612743,115,94,2021-11-24T05:12:29Z,5820000,227.0,53.0,1,right,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
592,PT02M52.00S,2021-11-24T05:12:26.8Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,115,94,2021-11-24T05:12:29Z,5830000,,,0,,N. Little REBOUND (Off:2 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,591.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
593,PT02M38.00S,2021-11-24T05:12:41.3Z,4,REGULAR,3pt,Jump Shot,[],1628372,28.86005256241787,75.98039215686273,1610612757,115,94,2021-11-24T05:12:45Z,5840000,-130.0,219.0,1,left,MISS D. Smith Jr. 25' 3PT,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
594,PT02M34.00S,2021-11-24T05:12:45.3Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612743,115,94,2021-11-24T05:12:45Z,5850000,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,593.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
595,PT02M20.00S,2021-11-24T05:12:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630210,94.30026281208936,50.49019607843137,1610612743,115,94,2021-11-24T05:13:22Z,5860000,2.0,1.0,1,right,MISS M. Howard driving Layup,[1630210],1610612743.0,DEN,driving,,,Howard,M. Howard,,,,,0.27,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M20.00S,2021-11-24T05:12:59.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,115,94,2021-11-24T05:13:22Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,,,,
598,PT02M20.00S,2021-11-24T05:13:05.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,115,94,2021-11-24T05:13:05Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M12.00S,2021-11-24T05:13:24.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,115,94,2021-11-24T05:13:33Z,5900000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,1626302.0,,,,,,,,,,,,
602,PT01M50.00S,2021-11-24T05:14:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629642,10.726018396846255,45.588235294117645,1610612757,115,94,2021-11-24T05:19:10Z,5930000,22.0,48.0,1,left,MISS N. Little driving Layup,[1629642],1610612757.0,POR,driving,,,Little,N. Little,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
603,PT01M48.00S,2021-11-24T05:14:05.1Z,4,REGULAR,rebound,defensive,[],1627822,,,1610612743,115,94,2021-11-24T05:14:13Z,5940000,,,0,,P. Cornelie REBOUND (Off:0 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,602.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
604,PT01M39.00S,2021-11-24T05:14:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612743,115,94,2021-11-24T05:14:27Z,5950000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Cancar 2 FT),"[1630535, 1628427]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,1627961.0,,,,,1.0,0.0,Cancar,1628427.0,,,,
606,PT01M39.00S,2021-11-24T05:14:37.8Z,4,REGULAR,freethrow,1 of 2,[],1628427,,,1610612743,115,95,2021-11-24T05:14:57Z,5970000,,,0,,V. Cancar Free Throw 1 of 2 (1 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Made,,,,,,,,,1.0,,,,,,,,,,
607,PT01M39.00S,2021-11-24T05:14:37.8Z,4,REGULAR,freethrow,2 of 2,[],1628427,,,1610612743,115,95,2021-11-24T05:14:57Z,5980000,,,0,,MISS V. Cancar Free Throw 2 of 2,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Missed,,,,,,,,,,,,,,,,,,,
608,PT01M37.00S,2021-11-24T05:14:39.8Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,115,95,2021-11-24T05:14:57Z,5990000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,607.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
609,PT01M21.00S,2021-11-24T05:15:10.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,7.5722733245729295,52.69607843137255,1610612757,117,95,2021-11-24T05:17:20Z,6000000,-13.0,19.0,1,left,N. Little driving floating Jump Shot (13 PTS) (D. Smith Jr. 1 AST),"[1629642, 1628372]",1610612757.0,POR,driving floating,,,Little,N. Little,,,,,2.31,Made,,,,,,,,,13.0,,,,,,,D. Smith Jr.,1628372.0,1.0,
610,PT01M13.00S,2021-11-24T05:15:21.9Z,4,REGULAR,3pt,Jump Shot,[],1630210,92.32917214191852,3.1862745098039214,1610612743,117,95,2021-11-24T05:15:30Z,6010000,-234.0,20.0,1,right,MISS M. Howard 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
611,PT01M08.00S,2021-11-24T05:15:26.9Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,117,95,2021-11-24T05:15:30Z,6020000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,610.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
612,PT01M04.00S,2021-11-24T05:15:31.3Z,4,REGULAR,turnover,bad pass,[],1628372,,,1610612757,117,95,2021-11-24T05:15:35Z,6030000,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 1630210]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,1.0,,Howard,1630210.0,,,,,,,,
613,PT01M04.00S,2021-11-24T05:15:31.3Z,4,REGULAR,steal,,[],1630210,,,1610612743,117,95,2021-11-24T05:17:45Z,6040000,,,0,,M. Howard STEAL (1 STL),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M00.00S,2021-11-24T05:15:35.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630267,94.82588699080158,2.450980392156863,1610612743,117,95,2021-11-24T05:15:41Z,6050000,-238.0,-4.0,1,right,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
615,PT00M56.70S,2021-11-24T05:15:39.2Z,4,REGULAR,rebound,offensive,[],1627822,,,1610612743,117,95,2021-11-24T05:15:39Z,6060000,,,0,,P. Cornelie REBOUND (Off:1 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,614.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
616,PT00M56.40S,2021-11-24T05:15:41.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,117,95,2021-11-24T05:15:41Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M51.90S,2021-11-24T05:15:57.9Z,4,REGULAR,turnover,bad pass,[],1627822,,,1610612743,117,95,2021-11-24T05:16:03Z,6080000,,,0,,P. Cornelie bad pass TURNOVER (1 TO),"[1627822, 1630535]",1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,1.0,,Brown III,1630535.0,,,,,,,,
618,PT00M51.90S,2021-11-24T05:15:57.9Z,4,REGULAR,steal,,[],1630535,,,1610612757,117,95,2021-11-24T05:15:59Z,6090000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M50.30S,2021-11-24T05:16:00.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630535,6.1268068331143235,49.26470588235294,1610612757,119,95,2021-11-24T05:16:14Z,6100000,4.0,5.0,1,left,G. Brown III running DUNK (2 PTS),[1630535],1610612757.0,POR,running,,,Brown III,G. Brown III,,,,,0.63,Made,,,,,,,,,2.0,,,,,,,,,,
620,PT00M35.70S,2021-11-24T05:16:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630267,90.88370565045992,3.431372549019608,1610612743,119,98,2021-11-24T05:16:22Z,6110000,-233.0,33.0,1,right,F. Campazzo 3PT  (8 PTS) (M. Howard 1 AST),"[1630267, 1630210]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.52,Made,,,,,,,,,8.0,,,,,,,M. Howard,1630210.0,1.0,
622,PT00M25.20S,2021-11-24T05:16:31.7Z,4,REGULAR,turnover,bad pass,[],1628372,,,1610612757,119,98,2021-11-24T05:16:36Z,6130000,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 1630267]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,2.0,,Campazzo,1630267.0,,,,,,,,
623,PT00M25.20S,2021-11-24T05:16:31.7Z,4,REGULAR,steal,,[],1630267,,,1610612743,119,98,2021-11-24T05:16:33Z,6140000,,,0,,F. Campazzo STEAL (3 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M19.80S,2021-11-24T05:16:37.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630210,87.72996057818659,78.92156862745098,1610612743,119,100,2021-11-24T05:16:48Z,6150000,145.0,63.0,1,right,M. Howard 15' running pullup Jump Shot (2 PTS) (F. Campazzo 5 AST),"[1630210, 1630267]",1610612743.0,DEN,running pullup,,,Howard,M. Howard,,,,,15.76,Made,,,,,,,,,2.0,,,,,,,F. Campazzo,1630267.0,5.0,
626,PT00M00.00S,2021-11-24T05:17:06.4Z,4,REGULAR,period,end,[],0,,,1610612757,119,100,2021-11-24T05:17:06Z,6170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M00.00S,2021-11-24T05:17:14.3Z,4,REGULAR,game,end,[],0,,,0,119,100,2021-11-24T05:17:14Z,6180000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
