actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
641,PT03M43.00S,2021-12-15T05:32:57.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],101108,7.30946123521682,43.13725490196079,1610612756,104,104,2021-12-15T05:33:04Z,6280000,34.0,16.0,1,left,MISS C. Paul driving Layup,[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,,,,3.79,Missed,,,,,,,,,,,,,,,,
642,PT03M40.00S,2021-12-15T05:33:00.3Z,5,OVERTIME,rebound,defensive,[],203496,,,1610612757,104,104,2021-12-15T05:33:04Z,6290000,,,0,,R. Covington REBOUND (Off:1 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,641.0,7.0,6.0,1.0,,,,,,,,,,,,
643,PT03M24.00S,2021-12-15T05:33:15.9Z,5,OVERTIME,2pt,Jump Shot,[],203081,92.19776609724047,80.63725490196079,1610612757,104,104,2021-12-15T05:33:22Z,6300000,153.0,21.0,1,right,MISS D. Lillard 15' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,,,,15.46,Missed,,,,,,,,,,,,,,,,
644,PT03M21.00S,2021-12-15T05:33:18.9Z,5,OVERTIME,rebound,defensive,[],101108,,,1610612756,104,104,2021-12-15T05:33:22Z,6310000,,,0,,C. Paul REBOUND (Off:0 Def:6),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,643.0,6.0,6.0,0.0,,,,,,,,,,,,
645,PT03M09.00S,2021-12-15T05:33:30.9Z,5,OVERTIME,3pt,Jump Shot,[],1629661,15.982260183968464,96.07843137254902,1610612756,104,107,2021-12-15T05:33:38Z,6320000,-230.0,98.0,1,left,C. Johnson 25' 3PT  (12 PTS) (J. Crowder 2 AST),"[1629661, 203109]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,25.03,Made,,,,,12.0,J. Crowder,203109.0,2.0,,,,,,,,
647,PT02M48.00S,2021-12-15T05:33:52.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629014,93.64323258869908,46.32352941176471,1610612757,104,107,2021-12-15T05:33:57Z,6340000,-18.0,7.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,1.98,Missed,,,,,,,,,,,,,,,,
648,PT02M46.00S,2021-12-15T05:33:54.4Z,5,OVERTIME,rebound,defensive,[],101108,,,1610612756,104,107,2021-12-15T05:33:57Z,6350000,,,0,,C. Paul REBOUND (Off:0 Def:7),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,647.0,7.0,7.0,0.0,,,,,,,,,,,,
649,PT02M34.00S,2021-12-15T05:34:05.8Z,5,OVERTIME,3pt,Jump Shot,[],1629661,6.521024967148489,96.07843137254902,1610612756,104,107,2021-12-15T05:34:10Z,6360000,-230.0,9.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,23.06,Missed,,,,,,,,,,,,,,,,
650,PT02M31.00S,2021-12-15T05:34:08.8Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612757,104,107,2021-12-15T05:34:10Z,6370000,,,0,,J. Nurkic REBOUND (Off:4 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,649.0,12.0,8.0,4.0,,,,,,,,,,,,
651,PT02M09.00S,2021-12-15T05:34:30.3Z,5,OVERTIME,2pt,Jump Shot,[],1626181,78.0059132720105,20.833333333333336,1610612757,106,107,2021-12-15T05:34:35Z,6380000,-146.0,154.0,1,right,N. Powell 21' step back Jump Shot (23 PTS),[1626181],1610612757.0,POR,step back,,,Powell,N. Powell,,,,,,,,21.22,Made,,,,,23.0,,,,,,,,,,,
652,PT01M46.00S,2021-12-15T05:34:55.8Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1629028,6.258212877792378,48.77450980392157,1610612756,106,109,2021-12-15T05:35:02Z,6390000,6.0,6.0,1,left,D. Ayton turnaround Hook (28 PTS) (C. Payne 5 AST),"[1629028, 1626166]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,0.88,Made,,,,,28.0,C. Payne,1626166.0,5.0,,,,,,,,
654,PT01M28.00S,2021-12-15T05:35:14.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626181,94.1688567674113,52.69607843137255,1610612757,106,109,2021-12-15T05:35:19Z,6410000,13.0,2.0,1,right,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,,,,1.37,Missed,,,,,,,,,,,,,,,,
655,PT01M25.00S,2021-12-15T05:35:17.6Z,5,OVERTIME,rebound,defensive,[],203109,,,1610612756,106,109,2021-12-15T05:35:44Z,6420000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,654.0,5.0,5.0,0.0,,,,,,,,,,,,
656,PT01M08.00S,2021-12-15T05:35:34.8Z,5,OVERTIME,3pt,Jump Shot,[],1629661,33.327858081471746,31.127450980392158,1610612756,106,109,2021-12-15T05:35:39Z,6430000,94.0,261.0,1,left,MISS C. Johnson 27' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,27.74,Missed,,,,,,,,,,,,,,,,
657,PT01M05.00S,2021-12-15T05:35:37.8Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612757,106,109,2021-12-15T05:35:39Z,6440000,,,0,,J. Nurkic REBOUND (Off:4 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,656.0,13.0,9.0,4.0,,,,,,,,,,,,
658,PT00M59.20S,2021-12-15T05:35:44.1Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],203496,82.34231274638634,97.54901960784314,1610612757,106,109,2021-12-15T05:35:50Z,6450000,238.0,113.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,
659,PT00M57.10S,2021-12-15T05:35:46.6Z,5,OVERTIME,rebound,offensive,[],1629014,,,1610612757,106,109,2021-12-15T05:35:46Z,6460000,,,0,,A. Simons REBOUND (Off:2 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,658.0,5.0,3.0,2.0,,,,,,,,,,,,
660,PT00M46.10S,2021-12-15T05:35:57.5Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,87.72996057818659,51.470588235294116,1610612757,106,109,2021-12-15T05:36:02Z,6470000,7.0,63.0,1,right,MISS A. Simons 6' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,6.32,Missed,,,,,,,,,,,,,,,,
661,PT00M42.90S,2021-12-15T05:36:00.7Z,5,OVERTIME,rebound,defensive,[],1629661,,,1610612756,106,109,2021-12-15T05:36:02Z,6480000,,,0,,C. Johnson REBOUND (Off:0 Def:8),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,660.0,8.0,8.0,0.0,,,,,,,,,,,,
662,PT00M21.20S,2021-12-15T05:36:22.2Z,5,OVERTIME,2pt,Jump Shot,[],1629028,6.915243101182654,81.86274509803921,1610612756,106,109,2021-12-15T05:36:28Z,6490000,-159.0,13.0,1,left,MISS D. Ayton 15' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,15.98,Missed,,,,,,,,,,,,,,,,
663,PT00M18.40S,2021-12-15T05:36:25.0Z,5,OVERTIME,rebound,defensive,[],1626181,,,1610612757,106,109,2021-12-15T05:36:28Z,6500000,,,0,,N. Powell REBOUND (Off:0 Def:6),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,662.0,6.0,6.0,0.0,,,,,,,,,,,,
664,PT00M13.10S,2021-12-15T05:36:32.8Z,5,OVERTIME,foul,personal,[],203109,,,1610612757,106,109,2021-12-15T05:36:43Z,6510000,,,0,,J. Crowder take personal FOUL (4 PF),"[203109, 203081]",1610612756.0,PHX,take,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Lillard,203081.0,,,
666,PT00M13.10S,2021-12-15T05:36:45.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612757,106,109,2021-12-15T05:36:45Z,6530000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M13.10S,2021-12-15T05:38:13.4Z,5,OVERTIME,substitution,out,[],1626166,,,1610612757,106,109,2021-12-15T05:38:19Z,6540000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M13.10S,2021-12-15T05:38:13.4Z,5,OVERTIME,substitution,in,[],1628969,,,1610612757,106,109,2021-12-15T05:38:19Z,6550000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M11.90S,2021-12-15T05:38:33.4Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612757,106,109,2021-12-15T05:38:40Z,6560000,,,0,,C. Johnson take personal FOUL (1 PF) (Lillard 2 FT),"[1629661, 203081]",1610612756.0,PHX,take,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Lillard,203081.0,,,
671,PT00M11.90S,2021-12-15T05:39:01.2Z,5,OVERTIME,freethrow,1 of 2,[],203081,,,1610612757,106,109,2021-12-15T05:39:01Z,6580000,,,0,,MISS D. Lillard Free Throw 1 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Missed,,,,,,,,,,,,,,,,
672,PT00M11.90S,2021-12-15T05:39:01.2Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612757,106,109,2021-12-15T05:39:01Z,6590000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,,
673,PT00M11.90S,2021-12-15T05:39:02.8Z,5,OVERTIME,substitution,out,[],1628969,,,1610612757,106,109,2021-12-15T05:39:07Z,6600000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M11.90S,2021-12-15T05:39:02.8Z,5,OVERTIME,substitution,in,[],1626166,,,1610612757,106,109,2021-12-15T05:39:07Z,6610000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M11.90S,2021-12-15T05:39:28.8Z,5,OVERTIME,freethrow,2 of 2,[],203081,,,1610612757,107,109,2021-12-15T05:39:28Z,6620000,,,0,,D. Lillard Free Throw 2 of 2 (31 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,,,,,31.0,,,,,,,,,,,
676,PT00M11.10S,2021-12-15T05:39:36.1Z,5,OVERTIME,foul,personal,[],203496,,,1610612756,107,109,2021-12-15T05:42:34Z,6630000,,,0,,R. Covington personal FOUL (5 PF),"[203496, 101108]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1627962.0,5.0,0.0,Paul,101108.0,,,
679,PT00M10.00S,2021-12-15T05:40:09.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612756,107,109,2021-12-15T05:42:46Z,6660000,,,0,,N. Powell personal FOUL (5 PF) (Payne 2 FT),"[1626181, 1626166]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,1627962.0,5.0,0.0,Payne,1626166.0,,,
681,PT00M10.00S,2021-12-15T05:40:26.1Z,5,OVERTIME,timeout,full,['team'],0,,,1610612756,107,109,2021-12-15T05:42:57Z,6680000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M10.00S,2021-12-15T05:40:39.6Z,5,OVERTIME,instantreplay,challenge,[],0,,,1610612756,107,109,2021-12-15T05:43:15Z,6700000,,,0,,,[],1610612757.0,POR,stands,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,
684,PT00M10.00S,2021-12-15T05:42:44.3Z,5,OVERTIME,freethrow,1 of 2,[],1626166,,,1610612756,107,110,2021-12-15T05:43:25Z,6710000,,,0,,C. Payne Free Throw 1 of 2 (16 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
685,PT00M10.00S,2021-12-15T05:42:51.3Z,5,OVERTIME,substitution,out,[],1629028,,,1610612756,107,110,2021-12-15T05:42:56Z,6720000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M10.00S,2021-12-15T05:42:51.3Z,5,OVERTIME,substitution,in,[],1628969,,,1610612756,107,110,2021-12-15T05:42:56Z,6730000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M10.00S,2021-12-15T05:42:44.3Z,5,OVERTIME,freethrow,2 of 2,[],1626166,,,1610612756,107,111,2021-12-15T05:43:25Z,6740000,,,0,,C. Payne Free Throw 2 of 2 (17 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
688,PT00M04.30S,2021-12-15T05:43:17.4Z,5,OVERTIME,3pt,Jump Shot,[],203081,64.99671484888306,82.59803921568627,1610612757,107,111,2021-12-15T05:43:30Z,6750000,163.0,277.0,1,right,MISS D. Lillard 32' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,32.1,Missed,,,,,,,,,,,,,,,,
689,PT00M00.90S,2021-12-15T05:43:20.9Z,5,OVERTIME,rebound,defensive,[],101108,,,1610612756,107,111,2021-12-15T05:43:20Z,6760000,,,0,,C. Paul REBOUND (Off:0 Def:8),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,688.0,8.0,8.0,0.0,,,,,,,,,,,,
690,PT00M00.00S,2021-12-15T05:43:23.9Z,5,OVERTIME,period,end,[],0,,,1610612756,107,111,2021-12-15T05:43:23Z,6770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M00.00S,2021-12-15T05:43:25.9Z,5,OVERTIME,game,end,[],0,,,0,107,111,2021-12-15T05:43:26Z,6780000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
