actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
451,PT04M34.00S,2021-10-30T03:43:56.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202331,,,1610612746,63,52,2021-10-30T03:43:56Z,4400000,,,0,,P. George Free Throw 2 of 2 (30 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
452,PT04M25.00S,2021-10-30T03:44:14.3Z,3,REGULAR,foul,personal,[],201587,,,1610612757,63,52,2021-10-30T03:44:19Z,4410000,,,0,,N. Batum personal FOUL (1 PF),"[201587, 203081]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Lillard,203081.0,
454,PT04M17.00S,2021-10-30T03:44:35.1Z,3,REGULAR,3pt,Jump Shot,[],203496,65.65374507227332,20.34313725490196,1610612757,63,52,2021-10-30T03:44:39Z,4430000,-148.0,270.0,1,right,MISS R. Covington 30' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,30.84,Missed,,,,,,,,,,,,,,,,,,,
455,PT04M15.00S,2021-10-30T03:44:37.1Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612746,63,52,2021-10-30T03:44:39Z,4440000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
456,PT04M10.00S,2021-10-30T03:44:43.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,19.267411300919843,95.58823529411765,1610612746,63,55,2021-10-30T03:44:48Z,4450000,-228.0,129.0,1,left,L. Kennard 26' 3PT running (8 PTS) (T. Mann 2 AST),"[1628379, 1629611]",1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,26.17,Made,,,,,8.0,,,T. Mann,1629611.0,2.0,,,,,,,,,
458,PT04M08.00S,2021-10-30T03:44:51.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,63,55,2021-10-30T03:44:51Z,4470000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M08.00S,2021-10-30T03:45:49.5Z,3,REGULAR,substitution,out,[],203496,,,1610612757,63,55,2021-10-30T03:46:07Z,4480000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M08.00S,2021-10-30T03:45:49.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612757,63,55,2021-10-30T03:46:07Z,4490000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M57.00S,2021-10-30T03:46:33.6Z,3,REGULAR,2pt,Jump Shot,[],203081,79.188567674113,58.08823529411765,1610612757,63,55,2021-10-30T03:50:11Z,4500000,40.0,143.0,1,right,MISS D. Lillard 14' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,,
462,PT03M52.00S,2021-10-30T03:46:38.6Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,63,55,2021-10-30T03:46:37Z,4510000,,,0,,N. Batum REBOUND (Off:1 Def:8),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,461.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
463,PT03M45.00S,2021-10-30T03:46:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628379,31.09395532194481,62.5,1610612746,63,58,2021-10-30T03:46:50Z,4520000,-62.0,240.0,1,left,L. Kennard 24' 3PT  (11 PTS) (T. Mann 3 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.78,Made,,,,,11.0,,,T. Mann,1629611.0,3.0,,,,,,,,,
465,PT03M30.00S,2021-10-30T03:47:00.2Z,3,REGULAR,3pt,Jump Shot,[],1629642,83.26215505913272,93.13725490196079,1610612757,66,58,2021-10-30T03:47:03Z,4540000,216.0,105.0,1,right,N. Little 3PT  (3 PTS) (A. Simons 1 AST),"[1629642, 1629014]",1610612757.0,POR,,,,Little,N. Little,,,,,23.98,Made,,,,,3.0,,,A. Simons,1629014.0,1.0,,,,,,,,,
467,PT03M14.00S,2021-10-30T03:47:16.7Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612746,66,58,2021-10-30T03:47:27Z,4560000,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1629642]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,1.0,Little,1629642.0,,,,,,
468,PT03M14.00S,2021-10-30T03:47:16.7Z,3,REGULAR,steal,,[],1629642,,,1610612757,66,58,2021-10-30T03:47:21Z,4570000,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M14.00S,2021-10-30T03:47:23.3Z,3,REGULAR,foul,personal,[],1628392,,,1610612757,66,58,2021-10-30T03:48:47Z,4580000,,,0,,I. Hartenstein take personal FOUL (4 PF),"[1628392, 1626204]",1610612746.0,LAC,take,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,1627529.0,4.0,0.0,Nance Jr.,1626204.0,
471,PT03M14.00S,2021-10-30T03:47:29.5Z,3,REGULAR,substitution,out,[],203081,,,1610612757,66,58,2021-10-30T03:47:55Z,4600000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M14.00S,2021-10-30T03:47:29.5Z,3,REGULAR,substitution,out,[],201587,,,1610612757,66,58,2021-10-30T03:47:55Z,4610000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M14.00S,2021-10-30T03:47:29.5Z,3,REGULAR,substitution,in,[],203468,,,1610612757,66,58,2021-10-30T03:47:55Z,4620000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M14.00S,2021-10-30T03:47:29.5Z,3,REGULAR,substitution,in,[],202704,,,1610612757,66,58,2021-10-30T03:47:55Z,4630000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M56.00S,2021-10-30T03:48:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,92.06636005256242,49.01960784313725,1610612757,68,58,2021-10-30T03:48:09Z,4640000,-5.0,22.0,1,right,C. McCollum driving Layup (9 PTS),[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,2.26,Made,,,,,9.0,,,,,,,,,,,,,,
476,PT02M43.00S,2021-10-30T03:48:17.8Z,3,REGULAR,2pt,Jump Shot,[],202331,29.25427069645204,59.80392156862745,1610612746,68,60,2021-10-30T03:48:22Z,4650000,-49.0,222.0,1,left,P. George 22' step back Jump Shot (32 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,22.78,Made,,,,,32.0,,,,,,,,,,,,,,
477,PT02M20.00S,2021-10-30T03:48:40.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,75.77201051248358,11.27450980392157,1610612757,68,60,2021-10-30T03:48:44Z,4660000,-194.0,175.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
478,PT02M17.00S,2021-10-30T03:48:43.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,68,60,2021-10-30T03:48:44Z,4670000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
479,PT02M14.00S,2021-10-30T03:48:47.3Z,3,REGULAR,turnover,bad pass,[],1629611,,,1610612746,68,60,2021-10-30T03:48:58Z,4680000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 203469]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,1.0,Zeller,203469.0,,,,,,
480,PT02M14.00S,2021-10-30T03:48:47.3Z,3,REGULAR,steal,,[],203469,,,1610612757,68,60,2021-10-30T03:48:49Z,4690000,,,0,,C. Zeller STEAL (1 STL),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M11.00S,2021-10-30T03:48:50.8Z,3,REGULAR,turnover,bad pass,[],203469,,,1610612757,68,60,2021-10-30T03:49:00Z,4700000,,,0,,C. Zeller bad pass TURNOVER (1 TO),"[203469, 1628379]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,1.0,Kennard,1628379.0,,,,,,
482,PT02M11.00S,2021-10-30T03:48:50.8Z,3,REGULAR,steal,,[],1628379,,,1610612746,68,60,2021-10-30T03:48:52Z,4710000,,,0,,L. Kennard STEAL (2 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M08.00S,2021-10-30T03:48:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628379,2.9730617608409986,53.92156862745098,1610612746,68,62,2021-10-30T03:49:03Z,4720000,-20.0,-25.0,1,left,L. Kennard Layup (13 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,3.15,Made,,,,,13.0,,,,,,,,,,,,,,
484,PT01M47.00S,2021-10-30T03:49:15.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,69.07030223390277,23.774509803921568,1610612757,68,62,2021-10-30T03:49:19Z,4730000,-131.0,238.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
485,PT01M43.00S,2021-10-30T03:49:19.0Z,3,REGULAR,rebound,offensive,[],1629642,,,1610612757,68,62,2021-10-30T03:49:19Z,4740000,,,0,,N. Little REBOUND (Off:2 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,484.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
486,PT01M31.00S,2021-10-30T03:49:31.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,69.33311432325887,24.509803921568626,1610612757,71,62,2021-10-30T03:49:35Z,4750000,-127.0,236.0,1,right,C. McCollum 26' 3PT step back (12 PTS),[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,26.81,Made,,,,,12.0,,,,,,,,,,,,,,
487,PT01M13.00S,2021-10-30T03:49:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,14.931011826544022,39.705882352941174,1610612746,71,62,2021-10-30T03:49:53Z,4760000,51.0,88.0,1,left,MISS T. Mann 10' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,,
488,PT01M12.00S,2021-10-30T03:49:49.3Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,71,62,2021-10-30T03:49:53Z,4770000,,,0,,C. Zeller REBOUND (Off:3 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,487.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
489,PT01M04.00S,2021-10-30T03:49:57.6Z,3,REGULAR,3pt,Jump Shot,[],203468,73.27529566360053,82.1078431372549,1610612757,71,62,2021-10-30T03:50:03Z,4780000,161.0,199.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
490,PT01M01.00S,2021-10-30T03:50:00.4Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612757,71,62,2021-10-30T03:50:00Z,4790000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:7),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,489.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
491,PT00M57.50S,2021-10-30T03:50:04.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,74.06373193166885,15.931372549019606,1610612757,71,62,2021-10-30T03:50:09Z,4800000,-170.0,191.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M53.70S,2021-10-30T03:50:08.6Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,71,62,2021-10-30T03:50:09Z,4810000,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,491.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
493,PT00M47.20S,2021-10-30T03:50:15.5Z,3,REGULAR,3pt,Jump Shot,[],1628379,27.808804204993432,18.38235294117647,1610612746,71,62,2021-10-30T03:50:23Z,4820000,158.0,209.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M45.30S,2021-10-30T03:50:17.4Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,71,62,2021-10-30T03:50:20Z,4830000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:8),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,493.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
495,PT00M34.60S,2021-10-30T03:50:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.77463863337714,51.470588235294116,1610612757,73,62,2021-10-30T03:50:33Z,4840000,7.0,6.0,1,right,C. McCollum driving Layup (14 PTS),[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,0.95,Made,,,,,14.0,,,,,,,,,,,,,,
496,PT00M23.20S,2021-10-30T03:50:42.4Z,3,REGULAR,2pt,Jump Shot,[],202331,7.835085413929041,16.42156862745098,1610612746,73,64,2021-10-30T03:50:46Z,4850000,168.0,21.0,1,left,P. George 16' turnaround fadeaway Jump Shot (34 PTS),[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,16.92,Made,,,,,34.0,,,,,,,,,,,,,,
497,PT00M05.80S,2021-10-30T03:51:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629642,86.94152431011827,4.166666666666666,1610612757,76,64,2021-10-30T03:51:06Z,4860000,-229.0,70.0,1,right,N. Little 3PT  (6 PTS) (A. Simons 2 AST),"[1629642, 1629014]",1610612757.0,POR,,,,Little,N. Little,,,,,23.97,Made,,,,,6.0,,,A. Simons,1629014.0,2.0,,,,,,,,,
499,PT00M00.10S,2021-10-30T03:51:13.9Z,3,REGULAR,3pt,Jump Shot,[],202331,34.773324572930356,24.754901960784316,1610612746,76,67,2021-10-30T03:52:14Z,4880000,126.0,274.0,1,left,P. George 30' 3PT pullup (37 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,30.2,Made,,,,,37.0,,,,,,,,,,,,,,
500,PT00M00.10S,2021-10-30T03:51:18.7Z,3,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612746,76,67,2021-10-30T03:51:23Z,4890000,,,0,,A. Simons shooting personal FOUL (2 PF) (George 1 FT),"[1629014, 202331]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,George,202331.0,
502,PT00M00.10S,2021-10-30T03:51:43.4Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,76,67,2021-10-30T03:51:43Z,4910000,,,0,,MISS P. George Free Throw 1 of 1,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Missed,,,,,,,,,,,,,,,,,,,
503,PT00M00.10S,2021-10-30T03:51:43.4Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,76,67,2021-10-30T03:51:47Z,4920000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:9),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,502.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
504,PT00M00.00S,2021-10-30T03:51:47.4Z,3,REGULAR,period,end,[],0,,,1610612757,76,67,2021-10-30T03:51:47Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-10-30T03:53:49.5Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612757,76,67,2021-10-30T03:54:14Z,4940000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-10-30T03:53:49.5Z,4,REGULAR,substitution,in,['startperiod'],1629599,,,1610612757,76,67,2021-10-30T03:54:14Z,4950000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-10-30T03:54:31.8Z,4,REGULAR,period,start,[],0,,,1610612746,76,67,2021-10-30T03:54:31Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M35.00S,2021-10-30T03:54:56.7Z,4,REGULAR,3pt,Jump Shot,[],202704,37.13863337713535,25.735294117647058,1610612746,76,67,2021-10-30T03:55:00Z,4970000,121.0,297.0,1,left,MISS R. Jackson 32' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,32.04,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M31.00S,2021-10-30T03:54:59.5Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,76,67,2021-10-30T03:54:59Z,4980000,,,0,,N. Little REBOUND (Off:2 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,508.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
510,PT11M11.00S,2021-10-30T03:55:20.0Z,4,REGULAR,3pt,Jump Shot,[],203469,69.46452036793693,29.166666666666668,1610612757,76,67,2021-10-30T03:55:24Z,4990000,-104.0,235.0,1,right,MISS C. Zeller 25' pullup 3PT,[203469],1610612757.0,POR,pullup,,,Zeller,C. Zeller,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
511,PT11M08.00S,2021-10-30T03:55:23.0Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,76,67,2021-10-30T03:55:24Z,5000000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,510.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
512,PT10M57.00S,2021-10-30T03:55:33.9Z,4,REGULAR,2pt,Jump Shot,[],1629599,20.581471747700395,33.57843137254902,1610612746,76,69,2021-10-30T03:55:38Z,5010000,82.0,141.0,1,left,A. Coffey 16' turnaround Jump Shot (5 PTS),[1629599],1610612746.0,LAC,turnaround,,,Coffey,A. Coffey,,,,,16.32,Made,,,,,5.0,,,,,,,,,,,,,,
513,PT10M35.00S,2021-10-30T03:55:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.30026281208936,46.81372549019608,1610612757,76,69,2021-10-30T03:56:01Z,5020000,-16.0,1.0,1,right,MISS C. McCollum driving reverse Layup,[203468],1610612757.0,POR,driving reverse,,,McCollum,C. McCollum,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
514,PT10M33.00S,2021-10-30T03:55:57.8Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,76,69,2021-10-30T03:56:01Z,5030000,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
515,PT10M27.00S,2021-10-30T03:56:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,7.835085413929041,48.77450980392157,1610612746,76,69,2021-10-30T03:56:09Z,5040000,6.0,21.0,1,left,MISS T. Mann driving Layup - blocked,"[1629611, 203469]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,2.2,Missed,,,,,,Zeller,203469.0,,,,,,,,,,,,
516,PT10M27.00S,2021-10-30T03:56:03.7Z,4,REGULAR,block,,[],203469,,,1610612746,76,69,2021-10-30T03:56:06Z,5050000,,,0,,C. Zeller BLOCK (1 BLK),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M23.00S,2021-10-30T03:56:07.7Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,76,69,2021-10-30T03:56:09Z,5060000,,,0,,A. Coffey REBOUND (Off:1 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
518,PT10M22.00S,2021-10-30T03:56:08.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,6.652431011826544,95.58823529411765,1610612746,76,69,2021-10-30T03:56:13Z,5070000,-228.0,10.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
519,PT10M20.00S,2021-10-30T03:56:10.4Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,76,69,2021-10-30T03:56:13Z,5080000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
520,PT10M17.00S,2021-10-30T03:56:13.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203469,92.85479632063075,55.14705882352941,1610612757,78,69,2021-10-30T04:00:53Z,5090000,26.0,15.0,1,right,C. Zeller running finger roll Layup (9 PTS) (A. Simons 3 AST),"[203469, 1629014]",1610612757.0,POR,running finger roll,,,Zeller,C. Zeller,,,,,2.96,Made,,,,,9.0,,,A. Simons,1629014.0,3.0,,,,,,,,,
522,PT09M58.00S,2021-10-30T03:56:32.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,12.040078843626807,50.245098039215684,1610612746,78,69,2021-10-30T03:56:44Z,5110000,-1.0,61.0,1,left,MISS I. Hartenstein 6' Hook,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,6.07,Missed,,,,,,,,,,,,,,,,,,,
523,PT09M52.00S,2021-10-30T03:56:38.2Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,78,69,2021-10-30T03:56:38Z,5120000,,,0,,T. Mann REBOUND (Off:1 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,522.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
524,PT09M52.00S,2021-10-30T03:56:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,5.590000152587891,50.0,1610612746,78,71,2021-10-30T03:56:38Z,5130000,0.0,0.0,1,left,T. Mann tip Layup (2 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
525,PT09M43.00S,2021-10-30T03:56:47.1Z,4,REGULAR,2pt,Jump Shot,[],1629014,77.34888304862024,77.20588235294117,1610612757,78,71,2021-10-30T03:56:51Z,5140000,136.0,160.0,1,right,MISS A. Simons 21' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,21.03,Missed,,,,,,,,,,,,,,,,,,,
526,PT09M42.00S,2021-10-30T03:56:48.1Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,78,71,2021-10-30T03:56:51Z,5150000,,,0,,A. Coffey REBOUND (Off:1 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,525.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
527,PT09M34.00S,2021-10-30T03:57:01.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,78,71,2021-10-30T03:57:01Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M34.00S,2021-10-30T03:57:01.6Z,4,REGULAR,substitution,out,[],1626204,,,1610612746,78,71,2021-10-30T03:57:10Z,5170000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M34.00S,2021-10-30T03:57:01.6Z,4,REGULAR,substitution,out,[],203469,,,1610612746,78,71,2021-10-30T03:57:10Z,5180000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M34.00S,2021-10-30T03:57:01.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,78,71,2021-10-30T03:57:10Z,5190000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M34.00S,2021-10-30T03:57:01.6Z,4,REGULAR,substitution,in,[],203994,,,1610612746,78,71,2021-10-30T03:57:10Z,5200000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M34.00S,2021-10-30T03:57:01.6Z,4,REGULAR,substitution,in,[],203496,,,1610612746,78,71,2021-10-30T03:57:10Z,5210000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M34.00S,2021-10-30T03:57:01.6Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,78,71,2021-10-30T03:57:10Z,5220000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M25.00S,2021-10-30T03:57:33.7Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,78,71,2021-10-30T03:57:37Z,5230000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 203994]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,2.0,Nurkic,203994.0,,,,,,
535,PT09M25.00S,2021-10-30T03:57:33.7Z,4,REGULAR,steal,,[],203994,,,1610612757,78,71,2021-10-30T03:57:35Z,5240000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
