actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
608,PT04M57.00S,2022-11-06T05:52:50.1Z,4,REGULAR,substitution,out,[],1630177,,,1610612766,87,82,2022-11-06T05:52:53Z,6040000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M57.00S,2022-11-06T05:52:50.1Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,87,82,2022-11-06T05:52:53Z,6050000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M45.00S,2022-11-06T05:53:12.3Z,4,REGULAR,2pt,Jump Shot,[],1626179,20.45006570302234,70.58823529411765,1610612766,87,82,2022-11-06T05:53:36Z,6060000,-103.0,140.0,1,left,MISS T. Rozier 17' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,17.35,Missed,,,,,,,,,,,,,,,,,,
611,PT04M42.00S,2022-11-06T05:53:15.3Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,87,82,2022-11-06T05:53:36Z,6070000,,,0,,J. Harris REBOUND (Off:3 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left Center,,,610.0,6.0,3.0,3.0,,,,,,,,,,,,,,
612,PT04M25.00S,2022-11-06T05:54:03.6Z,4,REGULAR,3pt,Jump Shot,[],203925,94.56307490144546,95.58823529411765,1610612751,87,85,2022-11-06T05:54:19Z,6080000,228.0,-1.0,1,right,J. Harris 3PT  (5 PTS) (R. O'Neale 4 AST),"[203925, 1626220]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,5.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,
614,PT03M57.00S,2022-11-06T05:54:52.4Z,4,REGULAR,3pt,Jump Shot,[],1629667,26.49474375821288,83.33333333333334,1610612766,87,85,2022-11-06T05:55:03Z,6100000,-167.0,197.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
615,PT03M55.00S,2022-11-06T05:54:54.4Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,87,85,2022-11-06T05:55:03Z,6110000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,614.0,7.0,7.0,0.0,,,,,,,,,,,,,,
616,PT03M47.00S,2022-11-06T05:55:16.4Z,4,REGULAR,3pt,Jump Shot,[],203925,66.70499342969777,48.529411764705884,1610612751,87,85,2022-11-06T05:55:41Z,6120000,-7.0,260.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
617,PT03M45.00S,2022-11-06T05:55:18.4Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,87,85,2022-11-06T05:55:41Z,6130000,,,0,,J. McDaniels REBOUND (Off:2 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,616.0,6.0,4.0,2.0,,,,,,,,,,,,,,
618,PT03M25.00S,2022-11-06T05:56:09.0Z,4,REGULAR,3pt,Jump Shot,[],1626162,33.327858081471746,49.50980392156863,1610612766,87,85,2022-11-06T05:56:40Z,6140000,2.0,261.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
619,PT03M22.00S,2022-11-06T05:56:12.0Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612751,87,85,2022-11-06T05:56:40Z,6150000,,,0,,Y. Watanabe REBOUND (Off:0 Def:3),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,,,618.0,3.0,3.0,0.0,,,,,,,,,,,,,,
620,PT03M02.00S,2022-11-06T05:57:05.6Z,4,REGULAR,3pt,Jump Shot,[],1629139,65.78515111695138,38.48039215686275,1610612751,87,85,2022-11-06T05:57:18Z,6160000,-58.0,269.0,1,right,MISS Y. Watanabe 27' 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
621,PT03M00.00S,2022-11-06T05:57:07.6Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,87,85,2022-11-06T05:57:18Z,6170000,,,0,,M. Plumlee REBOUND (Off:2 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,620.0,10.0,8.0,2.0,,,,,,,,,,,,,,
622,PT02M45.00S,2022-11-06T05:57:43.3Z,4,REGULAR,turnover,bad pass,[],1626179,,,1610612766,87,85,2022-11-06T05:57:58Z,6180000,,,0,,T. Rozier bad pass TURNOVER (4 TO),"[1626179, 1630560]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,4.0,Thomas,1630560.0
623,PT02M45.00S,2022-11-06T05:57:43.3Z,4,REGULAR,steal,,[],1630560,,,1610612751,87,85,2022-11-06T05:57:50Z,6190000,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
624,PT02M40.00S,2022-11-06T05:58:14.8Z,4,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612751,87,85,2022-11-06T05:58:38Z,6200000,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (Thomas 2 FT),"[1626162, 1630560]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,4.0,0.0,Thomas,1630560.0,,,
626,PT02M40.00S,2022-11-06T05:58:52.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,87,86,2022-11-06T05:58:52Z,6220000,,,0,,C. Thomas Free Throw 1 of 2 (16 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
627,PT02M40.00S,2022-11-06T05:59:00.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,87,87,2022-11-06T05:59:00Z,6230000,,,0,,C. Thomas Free Throw 2 of 2 (17 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
629,PT02M24.00S,2022-11-06T06:00:10.3Z,4,REGULAR,foul,personal,['2freethrow'],203925,,,1610612766,87,87,2022-11-06T06:00:36Z,6250000,,,0,,J. Harris shooting personal FOUL (2 PF) (Washington 2 FT),"[203925, 1629023]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Washington,1629023.0,,,
631,PT02M24.00S,2022-11-06T06:00:42.6Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,88,87,2022-11-06T06:00:42Z,6270000,,,0,,P. Washington Free Throw 1 of 2 (14 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
632,PT02M24.00S,2022-11-06T06:00:44.4Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,89,87,2022-11-06T06:00:44Z,6280000,,,0,,P. Washington Free Throw 2 of 2 (15 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
633,PT02M13.00S,2022-11-06T06:01:19.6Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612751,89,87,2022-11-06T06:01:49Z,6290000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Durant 2 FT),"[203486, 201142]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,204058.0,3.0,0.0,Durant,201142.0,,,
635,PT02M13.00S,2022-11-06T06:01:33.7Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,89,88,2022-11-06T06:01:41Z,6310000,,,0,,K. Durant Free Throw 1 of 2 (21 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
636,PT02M13.00S,2022-11-06T06:01:33.7Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,89,89,2022-11-06T06:01:41Z,6320000,,,0,,K. Durant Free Throw 2 of 2 (22 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
637,PT02M02.00S,2022-11-06T06:02:59.0Z,4,REGULAR,foul,offensive,[],203486,,,1610612766,89,89,2022-11-06T06:04:13Z,6330000,,,0,,M. Plumlee offensive FOUL (4 PF),"[203486, 1629139]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200832.0,4.0,0.0,Watanabe,1629139.0,,,
639,PT02M02.00S,2022-11-06T06:02:59.0Z,4,REGULAR,turnover,offensive foul,[],203486,,,1610612766,89,89,2022-11-06T06:04:13Z,6350000,,,0,,M. Plumlee offensive foul TURNOVER (2 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200832.0,,,,,2.0,,
640,PT01M48.00S,2022-11-06T06:04:31.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,86.94152431011827,47.549019607843135,1610612751,89,91,2022-11-06T06:04:48Z,6360000,-12.0,70.0,1,right,C. Thomas 7' driving floating Jump Shot (19 PTS) (Y. Watanabe 3 AST),"[1630560, 1629139]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,,,,,19.0,Y. Watanabe,1629139.0,3.0,,,,,,,,,,
642,PT01M38.00S,2022-11-06T06:05:02.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,33.196452036793694,53.92156862745098,1610612766,92,91,2022-11-06T06:05:11Z,6380000,-20.0,260.0,1,left,P. Washington 26' 3PT  (18 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,26.02,Made,,,,,18.0,T. Rozier,1626179.0,3.0,,,,,,,,,,
644,PT01M17.00S,2022-11-06T06:05:39.7Z,4,REGULAR,3pt,Jump Shot,[],201142,66.3107752956636,62.5,1610612751,92,91,2022-11-06T06:05:50Z,6400000,62.0,264.0,1,right,MISS K. Durant 27' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
645,PT01M15.00S,2022-11-06T06:05:41.7Z,4,REGULAR,rebound,offensive,[],203925,,,1610612751,92,91,2022-11-06T06:06:03Z,6410000,,,0,,J. Harris REBOUND (Off:4 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,644.0,7.0,3.0,4.0,,,,,,,,,,,,,,
646,PT01M12.00S,2022-11-06T06:06:06.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201142,74.32654402102497,85.7843137254902,1610612751,92,94,2022-11-06T06:06:25Z,6420000,179.0,189.0,1,right,K. Durant 26' 3PT  (25 PTS) (J. Harris 2 AST),"[201142, 203925]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,25.0,J. Harris,203925.0,2.0,,,,,,,,,,
648,PT00M59.30S,2022-11-06T06:06:53.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,4.681340341655716,0.7352941176470588,1610612766,92,94,2022-11-06T06:07:13Z,6440000,246.0,-8.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,24.64,Missed,,,,,,,,,,,,,,,,,,
649,PT00M57.30S,2022-11-06T06:06:55.9Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,92,94,2022-11-06T06:07:13Z,6450000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,648.0,8.0,8.0,0.0,,,,,,,,,,,,,,
650,PT00M37.50S,2022-11-06T06:07:41.8Z,4,REGULAR,3pt,Jump Shot,[],203925,94.56307490144546,96.32352941176471,1610612751,92,94,2022-11-06T06:08:00Z,6460000,232.0,-1.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
651,PT00M35.10S,2022-11-06T06:07:44.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,92,94,2022-11-06T06:08:00Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,650.0,,,,,,,,,,,,,,,,,
653,PT00M32.80S,2022-11-06T06:08:31.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,92.59198423127464,25.0,1610612751,92,96,2022-11-06T06:17:29Z,6490000,-125.0,17.0,1,right,K. Durant 12' Jump Shot (27 PTS) (R. O'Neale 5 AST),"[201142, 1626220]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,12.62,Made,,,,,27.0,R. O'Neale,1626220.0,5.0,,,,,,,,,,
655,PT00M32.60S,2022-11-06T06:09:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,92,96,2022-11-06T06:09:14Z,6510000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M29.50S,2022-11-06T06:10:33.1Z,4,REGULAR,3pt,Jump Shot,[],1626179,28.07161629434954,15.196078431372548,1610612766,92,96,2022-11-06T06:10:48Z,6520000,174.0,211.0,1,left,MISS T. Rozier 27' pullup 3PT - blocked,"[1626179, 201142]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,Durant,201142.0,,,,,,,,
657,PT00M29.50S,2022-11-06T06:10:33.1Z,4,REGULAR,block,,[],201142,,,1610612766,92,96,2022-11-06T06:10:38Z,6530000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
658,PT00M27.50S,2022-11-06T06:10:35.1Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,92,96,2022-11-06T06:43:49Z,6540000,,,0,,M. Plumlee REBOUND (Off:3 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,656.0,11.0,8.0,3.0,,,,,,,,,,,,,,
659,PT00M27.00S,2022-11-06T06:11:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,5.863994743758213,49.26470588235294,1610612766,94,96,2022-11-06T06:12:04Z,6550000,4.0,3.0,1,left,M. Plumlee tip Layup (9 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,9.0,,,,,,,,,,,,,
661,PT00M21.30S,2022-11-06T06:12:41.3Z,4,REGULAR,foul,personal,[],1626162,,,1610612751,94,96,2022-11-06T06:12:54Z,6570000,,,0,,K. Oubre Jr. personal FOUL (5 PF),"[1626162, 1630560]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,5.0,0.0,Thomas,1630560.0,,,
663,PT00M21.30S,2022-11-06T06:13:10.8Z,4,REGULAR,substitution,out,[],1629139,,,1610612751,94,96,2022-11-06T06:13:14Z,6590000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M21.30S,2022-11-06T06:13:10.8Z,4,REGULAR,substitution,in,[],201988,,,1610612751,94,96,2022-11-06T06:13:14Z,6600000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M14.20S,2022-11-06T06:13:40.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612751,94,96,2022-11-06T06:13:57Z,6610000,,,0,,M. Plumlee personal FOUL (5 PF) (Thomas 2 FT),"[203486, 1630560]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204058.0,5.0,0.0,Thomas,1630560.0,,,
668,PT00M14.20S,2022-11-06T06:14:30.6Z,4,REGULAR,substitution,out,[],203486,,,1610612751,94,96,2022-11-06T06:14:47Z,6640000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M14.20S,2022-11-06T06:14:30.6Z,4,REGULAR,substitution,out,[],201988,,,1610612751,94,96,2022-11-06T06:14:47Z,6650000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M14.20S,2022-11-06T06:14:30.6Z,4,REGULAR,substitution,in,[],1630547,,,1610612751,94,96,2022-11-06T06:14:47Z,6660000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M14.20S,2022-11-06T06:14:30.6Z,4,REGULAR,substitution,in,[],1629139,,,1610612751,94,96,2022-11-06T06:14:47Z,6670000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M14.20S,2022-11-06T05:14:31.7Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,94,97,2022-11-06T06:43:03Z,6672500,,,0,,C. Thomas Free Throw 1 of 2 (20 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
672,PT00M14.20S,2022-11-06T05:14:31.7Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,94,98,2022-11-06T06:43:03Z,6673750,,,0,,C. Thomas Free Throw 2 of 2 (21 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
673,PT00M10.20S,2022-11-06T06:15:09.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,25.57490144546649,86.02941176470588,1610612766,94,98,2022-11-06T06:25:43Z,6675000,-180.0,188.0,1,left,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
674,PT00M07.20S,2022-11-06T06:15:12.3Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,94,98,2022-11-06T06:25:43Z,6677500,,,0,,T. Rozier REBOUND (Off:1 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,673.0,7.0,6.0,1.0,,,,,,,,,,,,,,
675,PT00M06.40S,2022-11-06T06:15:15.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626179,4.418528252299605,90.44117647058823,1610612766,94,98,2022-11-06T06:25:56Z,6678750,-202.0,-11.0,1,left,MISS T. Rozier 20' turnaround Shot,[1626179],1610612766.0,CHA,turnaround,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,20.25,Missed,,,,,,,,,,,,,,,,,,
676,PT00M05.10S,2022-11-06T06:15:16.8Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,94,98,2022-11-06T06:51:01Z,6679375,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,,,675.0,4.0,4.0,0.0,,,,,,,,,,,,,,
677,PT00M00.00S,2022-11-06T06:16:50.8Z,4,REGULAR,period,end,[],0,,,1610612751,94,98,2022-11-06T06:26:12Z,6770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2022-11-06T06:18:53.3Z,4,REGULAR,game,end,[],0,,,0,94,98,2022-11-06T06:18:53Z,6780000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
