actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
600,PT03M05.00S,2023-04-05T01:11:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631199,,,1610612766,97,115,2023-04-05T01:11:35Z,5920000,False,,,0,,R. Harper Jr. shooting personal FOUL (1 PF) (Richards 1 FT),"[1631199, 1630208]",1610612761.0,TOR,shooting,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,1.0,0.0,Richards,1630208.0,,,,,,,,,
602,PT03M05.00S,2023-04-05T01:11:50.0Z,4,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,98,115,2023-04-05T01:11:50Z,5940000,False,,,0,,N. Richards Free Throw 1 of 1 (18 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
603,PT02M48.00S,2023-04-05T01:12:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,91.67214191852825,50.0,1610612761,98,117,2023-04-05T01:12:14Z,5950000,False,0.0,26.0,1,right,P. Achiuwa driving Layup (10 PTS) (R. Harper Jr. 2 AST),"[1630173, 1631199]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,,,,,,,,10.0,R. Harper Jr.,1631199.0,2.0
605,PT02M36.00S,2023-04-05T01:12:21.0Z,4,REGULAR,2pt,Jump Shot,[],1629004,18.084756898817346,68.13725490196079,1610612766,100,117,2023-04-05T01:14:49Z,5970000,False,-91.0,117.0,1,left,S. Mykhailiuk 14' step back Jump Shot (17 PTS) (N. Richards 1 AST),"[1629004, 1630208]",1610612766.0,CHA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,14.84,Made,,,,,,,,,,,,,,,17.0,N. Richards,1630208.0,1.0
607,PT02M09.00S,2023-04-05T01:12:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,88.96189224704337,55.51470588235294,1610612761,100,117,2023-04-05T01:12:56Z,5990000,False,28.0,51.0,1,right,MISS M. Flynn finger roll Layup,[1630201],1610612761.0,TOR,finger roll,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
608,PT02M07.00S,2023-04-05T01:12:49.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,100,117,2023-04-05T01:12:56Z,6000000,False,,,0,,N. Richards REBOUND (Off:2 Def:9),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,607.0,11.0,9.0,2.0,,,,,,,,,,,,,,
610,PT02M05.00S,2023-04-05T01:13:07.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,100,117,2023-04-05T01:13:07Z,6020000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M05.00S,2023-04-05T01:13:53.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,100,117,2023-04-05T01:15:39Z,6030000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M05.00S,2023-04-05T01:13:53.1Z,4,REGULAR,substitution,out,[],1629004,,,1610612766,100,117,2023-04-05T01:15:39Z,6040000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M05.00S,2023-04-05T01:13:53.1Z,4,REGULAR,substitution,out,[],1630288,,,1610612766,100,117,2023-04-05T01:15:39Z,6050000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M05.00S,2023-04-05T01:13:53.1Z,4,REGULAR,substitution,in,[],1630270,,,1610612766,100,117,2023-04-05T01:15:39Z,6060000,False,,,0,,SUB in: X. Sneed,[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M05.00S,2023-04-05T01:13:53.1Z,4,REGULAR,substitution,in,[],1630539,,,1610612766,100,117,2023-04-05T01:15:39Z,6070000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M05.00S,2023-04-05T01:13:53.1Z,4,REGULAR,substitution,in,[],1630580,,,1610612766,100,117,2023-04-05T01:15:39Z,6080000,False,,,0,,SUB in: J. Wieskamp,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M58.00S,2023-04-05T01:15:58.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630539,13.748357424441524,49.50980392156863,1610612766,100,117,2023-04-05T01:16:04Z,6090000,False,2.0,77.0,1,left,MISS K. Jones 7' turnaround Shot,[1630539],1610612766.0,CHA,turnaround,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
618,PT01M56.00S,2023-04-05T01:16:00.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,100,117,2023-04-05T01:16:04Z,6100000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,617.0,2.0,2.0,0.0,,,,,,,,,,,,,,
619,PT01M52.00S,2023-04-05T01:16:05.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,93.51182654402102,46.07843137254902,1610612761,100,117,2023-04-05T01:16:13Z,6110000,False,-20.0,8.0,1,right,MISS P. Achiuwa running Layup,[1630173],1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
620,PT01M49.00S,2023-04-05T01:16:07.9Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612766,100,117,2023-04-05T01:16:07Z,6120000,False,,,0,,K. Jones REBOUND (Off:0 Def:2),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,619.0,2.0,2.0,0.0,,,,,,,,,,,,,,
621,PT01M43.00S,2023-04-05T01:16:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,6.783837056504599,48.28431372549019,1610612766,100,117,2023-04-05T01:18:03Z,6130000,False,9.0,11.0,1,left,MISS J. Bouknight driving Layup - blocked,"[1630547, 1631199]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,Harper Jr.,1631199.0,,,,
622,PT01M43.00S,2023-04-05T01:16:14.0Z,4,REGULAR,block,,[],1631199,,,1610612766,100,117,2023-04-05T01:16:16Z,6140000,False,,,0,,R. Harper Jr. BLOCK (1 BLK),[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
623,PT01M40.00S,2023-04-05T01:16:17.0Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,100,117,2023-04-05T01:16:20Z,6150000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,621.0,1.0,1.0,0.0,,,,,,,,,,,,,,
624,PT01M35.00S,2023-04-05T01:16:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631199,94.43166885676742,50.245098039215684,1610612761,100,117,2023-04-05T01:18:33Z,6160000,False,1.0,0.0,1,right,MISS R. Harper Jr. driving Layup,[1631199],1610612761.0,TOR,driving,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,0.12,Missed,,,,,,,,,,,,,,,,,,
625,PT01M33.00S,2023-04-05T01:16:24.5Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612766,100,117,2023-04-05T01:16:29Z,6170000,False,,,0,,K. Jones REBOUND (Off:0 Def:3),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,624.0,3.0,3.0,0.0,,,,,,,,,,,,,,
626,PT01M24.00S,2023-04-05T01:16:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628424,6.783837056504599,49.50980392156863,1610612766,100,117,2023-04-05T01:16:40Z,6180000,False,2.0,11.0,1,left,MISS K. Simmons driving Layup,[1628424],1610612766.0,CHA,driving,,,Simmons,K. Simmons,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
627,PT01M22.00S,2023-04-05T01:16:36.2Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,100,117,2023-04-05T01:16:40Z,6190000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,626.0,3.0,3.0,0.0,,,,,,,,,,,,,,
628,PT01M17.00S,2023-04-05T01:16:43.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612761,100,117,2023-04-05T01:17:02Z,6200000,False,,,0,,B. McGowens shooting personal FOUL (4 PF) (Banton 2 FT),"[1631121, 1630625]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,4.0,0.0,Banton,1630625.0,,,,,,,,,
630,PT01M17.00S,2023-04-05T01:17:06.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630625,,,1610612761,100,118,2023-04-05T01:17:06Z,6220000,False,,,0,,D. Banton Free Throw 1 of 2 (1 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
631,PT01M17.00S,2023-04-05T01:17:16.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630625,,,1610612761,100,118,2023-04-05T01:17:16Z,6230000,False,,,0,,MISS D. Banton Free Throw 2 of 2,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT01M11.00S,2023-04-05T01:17:20.0Z,4,REGULAR,rebound,defensive,[],1628424,,,1610612766,100,118,2023-04-05T01:17:20Z,6240000,False,,,0,,K. Simmons REBOUND (Off:0 Def:1),[1628424],1610612766.0,CHA,,,,Simmons,K. Simmons,,,,,,,,,631.0,1.0,1.0,0.0,,,,,,,,,,,,,,
633,PT01M01.00S,2023-04-05T01:17:29.9Z,4,REGULAR,3pt,Jump Shot,[],1630547,32.670827858081466,75.0,1610612766,100,118,2023-04-05T01:17:34Z,6250000,False,-125.0,255.0,1,left,MISS J. Bouknight 28' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,28.36,Missed,,,,,,,,,,,,,,,,,,
634,PT00M59.70S,2023-04-05T01:17:31.2Z,4,REGULAR,rebound,offensive,[],1630539,,,1610612766,100,118,2023-04-05T01:17:34Z,6260000,False,,,0,,K. Jones REBOUND (Off:1 Def:3),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,633.0,4.0,3.0,1.0,,,,,,,,,,,,,,
635,PT00M49.80S,2023-04-05T01:17:42.6Z,4,REGULAR,turnover,lost ball,[],1631121,,,1610612766,100,118,2023-04-05T01:17:46Z,6270000,False,,,0,,B. McGowens lost ball TURNOVER (4 TO),"[1631121, 1630173]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,4.0,Achiuwa,1630173.0,,,,,,
636,PT00M49.80S,2023-04-05T01:17:42.6Z,4,REGULAR,steal,,[],1630173,,,1610612761,100,118,2023-04-05T01:17:44Z,6280000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT00M44.80S,2023-04-05T01:17:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,92.85479632063075,45.83333333333333,1610612761,100,118,2023-04-05T01:21:04Z,6290000,False,-21.0,15.0,1,right,MISS D. Banton running Layup,[1630625],1610612761.0,TOR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
638,PT00M42.40S,2023-04-05T01:17:50.0Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,100,118,2023-04-05T01:17:50Z,6300000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,637.0,4.0,3.0,1.0,,,,,,,,,,,,,,
639,PT00M42.40S,2023-04-05T01:17:53.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630539,,,1610612761,100,118,2023-04-05T01:18:03Z,6310000,False,,,0,,K. Jones shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1630539, 1630173]",1610612766.0,CHA,shooting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,2.0,0.0,Achiuwa,1630173.0,,,,,,,,,
641,PT00M42.40S,2023-04-05T01:18:12.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630173,,,1610612761,100,119,2023-04-05T01:18:12Z,6330000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (11 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
642,PT00M42.40S,2023-04-05T01:18:25.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630173,,,1610612761,100,120,2023-04-05T01:18:25Z,6340000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (12 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
643,PT00M29.20S,2023-04-05T01:18:41.2Z,4,REGULAR,turnover,lost ball,[],1630547,,,1610612766,100,120,2023-04-05T01:18:46Z,6350000,False,,,0,,J. Bouknight lost ball TURNOVER (1 TO),"[1630547, 1630201]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Flynn,1630201.0,,,,,,
644,PT00M29.20S,2023-04-05T01:18:41.2Z,4,REGULAR,steal,,[],1630201,,,1610612761,100,120,2023-04-05T01:18:44Z,6360000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
645,PT00M04.30S,2023-04-05T01:19:07.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,100,120,2023-04-05T01:19:20Z,6370000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,2530.0,,,,,,,,,,,,,
646,PT00M00.00S,2023-04-05T01:19:21.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628424,26.757555847568987,9.068627450980392,1610612766,100,120,2023-04-05T01:19:25Z,6380000,False,205.0,199.0,1,left,MISS K. Simmons 28' 3PT,[1628424],1610612766.0,CHA,,,,Simmons,K. Simmons,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2023-04-05T01:19:21.1Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,100,120,2023-04-05T01:22:26Z,6390000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,646.0,1.0,1.0,0.0,,,,,,,,,,,,,,
648,PT00M00.00S,2023-04-05T01:19:27.7Z,4,REGULAR,period,end,[],0,,,1610612761,100,120,2023-04-05T01:22:26Z,6400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M00.00S,2023-04-05T01:19:36.4Z,4,REGULAR,game,end,[],0,,,0,100,120,2023-04-05T01:19:36Z,6410000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
