actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
434,PT06M14.00S,2022-11-01T00:38:56.0Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,77,69,2022-11-01T00:39:10Z,4270000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M14.00S,2022-11-01T00:38:56.0Z,3,REGULAR,substitution,in,[],203521,,,1610612766,77,69,2022-11-01T00:39:10Z,4280000,,,0,,SUB in: M. Dellavedova,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M14.00S,2022-11-01T00:38:56.0Z,3,REGULAR,substitution,in,[],1626168,,,1610612766,77,69,2022-11-01T00:39:10Z,4290000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M14.00S,2022-11-01T00:38:55.3Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,77,69,2022-11-01T00:39:26Z,4300000,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
438,PT06M11.00S,2022-11-01T00:38:58.3Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,77,69,2022-11-01T00:39:26Z,4310000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,,,,,,,,,
439,PT05M57.00S,2022-11-01T00:39:42.9Z,3,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612758,77,69,2022-11-01T00:39:57Z,4320000,,,0,,D. Smith Jr. shooting personal FOUL (3 PF) (Huerter 2 FT),"[1628372, 1628989]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,201639.0,3.0,0.0,Huerter,1628989.0,,,,
441,PT05M57.00S,2022-11-01T00:40:04.0Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,77,70,2022-11-01T00:40:04Z,4340000,,,0,,K. Huerter Free Throw 1 of 2 (11 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
442,PT05M57.00S,2022-11-01T00:40:18.7Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,77,71,2022-11-01T00:40:18Z,4350000,,,0,,K. Huerter Free Throw 2 of 2 (12 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
443,PT05M46.00S,2022-11-01T00:40:38.8Z,3,REGULAR,foul,personal,[],1626168,,,1610612766,77,71,2022-11-01T00:40:47Z,4360000,,,0,,T. Lyles personal FOUL (2 PF),"[1626168, 1629023]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1629178.0,2.0,0.0,Washington,1629023.0,,,,
445,PT05M36.00S,2022-11-01T00:41:07.3Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,77,71,2022-11-01T00:50:06Z,4380000,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1628989]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,,,
446,PT05M36.00S,2022-11-01T00:41:07.3Z,3,REGULAR,steal,,[],1628989,,,1610612758,77,71,2022-11-01T00:41:09Z,4390000,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT05M31.00S,2022-11-01T00:41:11.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631099,66.83639947437582,67.15686274509804,1610612758,77,71,2022-11-01T00:50:21Z,4400000,86.0,259.0,1,right,MISS K. Murray 27' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
448,PT05M26.00S,2022-11-01T00:41:16.1Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,77,71,2022-11-01T00:41:16Z,4410000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,447.0,5.0,4.0,1.0,,,,,,,,,,,,,,
449,PT05M23.00S,2022-11-01T00:41:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,8.229303547963205,46.568627450980394,1610612766,77,71,2022-11-01T00:41:28Z,4420000,17.0,25.0,1,left,MISS D. Smith Jr. running Layup - blocked,"[1628372, 1628989]",1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,Huerter,1628989.0,,,,,,,,,,,,
450,PT05M23.00S,2022-11-01T00:41:19.5Z,3,REGULAR,block,,[],1628989,,,1610612766,77,71,2022-11-01T00:41:22Z,4430000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
451,PT05M23.00S,2022-11-01T00:41:19.5Z,3,REGULAR,rebound,offensive,[],1628372,,,1610612766,77,71,2022-11-01T00:41:28Z,4440000,,,0,,D. Smith Jr. REBOUND (Off:2 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,449.0,6.0,4.0,2.0,,,,,,,,,,,,,,
452,PT05M16.00S,2022-11-01T00:41:26.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202330,15.325229960578188,38.23529411764706,1610612766,77,71,2022-11-01T00:51:21Z,4450000,59.0,92.0,1,left,MISS G. Hayward 10' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,10.88,Missed,,,,,,,,,,,,,,,,,,
453,PT05M16.00S,2022-11-01T00:41:26.5Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,77,71,2022-11-01T00:41:32Z,4460000,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,452.0,2.0,2.0,0.0,,,,,,,,,,,,,,
454,PT04M56.00S,2022-11-01T00:41:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,82.47371879106439,59.80392156862745,1610612758,77,73,2022-11-01T00:41:59Z,4470000,49.0,112.0,1,right,K. Murray 12' driving floating Jump Shot (9 PTS) (D. Sabonis 4 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,,,,,,,,,,,,,,,9.0,D. Sabonis,1627734.0,4.0
455,PT04M36.00S,2022-11-01T00:42:06.5Z,3,REGULAR,3pt,Jump Shot,[],1628372,28.465834428383708,22.794117647058822,1610612766,77,73,2022-11-01T00:42:11Z,4480000,136.0,215.0,1,left,MISS D. Smith Jr. 25' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
456,PT04M34.00S,2022-11-01T00:42:08.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,77,73,2022-11-01T00:42:11Z,4490000,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,455.0,10.0,7.0,3.0,,,,,,,,,,,,,,
457,PT04M18.00S,2022-11-01T00:42:25.8Z,3,REGULAR,3pt,Jump Shot,[],1628989,63.9454664914586,29.901960784313726,1610612758,77,76,2022-11-01T00:42:32Z,4500000,-100.0,286.0,1,right,K. Huerter 30' 3PT step back (15 PTS) (M. Dellavedova 1 AST),"[1628989, 203521]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,30.35,Made,,,,,,,,,,,,,,,15.0,M. Dellavedova,203521.0,1.0
459,PT04M02.00S,2022-11-01T00:42:40.6Z,3,REGULAR,2pt,Jump Shot,[],202330,13.87976346911958,22.30392156862745,1610612766,77,76,2022-11-01T00:42:46Z,4520000,138.0,78.0,1,left,MISS G. Hayward 15' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,15.9,Missed,,,,,,,,,,,,,,,,,,
460,PT03M59.00S,2022-11-01T00:42:43.6Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,77,76,2022-11-01T00:42:46Z,4530000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Right,,,459.0,2.0,2.0,0.0,,,,,,,,,,,,,,
461,PT03M58.00S,2022-11-01T00:42:45.0Z,3,REGULAR,turnover,bad pass,[],1626168,,,1610612758,77,76,2022-11-01T00:42:53Z,4540000,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1629667]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,McDaniels,1629667.0,,,,,,,,,
462,PT03M58.00S,2022-11-01T00:42:45.0Z,3,REGULAR,steal,,[],1629667,,,1610612766,77,76,2022-11-01T00:42:47Z,4550000,,,0,,J. McDaniels STEAL (2 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
463,PT03M51.00S,2022-11-01T00:42:51.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629667,5.732588699080158,54.166666666666664,1610612766,77,76,2022-11-01T00:42:57Z,4560000,-21.0,1.0,1,left,MISS J. McDaniels driving reverse Layup,[1629667],1610612766.0,CHA,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
464,PT03M48.00S,2022-11-01T00:42:54.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,77,76,2022-11-01T00:42:57Z,4570000,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,463.0,11.0,8.0,3.0,,,,,,,,,,,,,,
465,PT03M43.00S,2022-11-01T00:42:59.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203521,73.14388961892247,14.950980392156863,1610612758,77,79,2022-11-01T00:54:33Z,4580000,-175.0,200.0,1,right,M. Dellavedova 26' 3PT running (3 PTS) (K. Murray 2 AST),"[203521, 1631099]",1610612758.0,SAC,running,,,Dellavedova,M. Dellavedova,,,,,Above the Break 3,24+ Left Center,26.58,Made,,,,,,,,,,,,,,,3.0,K. Murray,1631099.0,2.0
467,PT03M43.00S,2022-11-01T00:43:25.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,77,79,2022-11-01T00:43:25Z,4600000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M43.00S,2022-11-01T00:45:29.3Z,3,REGULAR,substitution,out,[],1628372,,,1610612766,77,79,2022-11-01T00:45:53Z,4610000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M43.00S,2022-11-01T00:45:29.3Z,3,REGULAR,substitution,out,[],203486,,,1610612766,77,79,2022-11-01T00:45:53Z,4620000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M43.00S,2022-11-01T00:45:29.3Z,3,REGULAR,substitution,out,[],1629023,,,1610612766,77,79,2022-11-01T00:45:53Z,4630000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M43.00S,2022-11-01T00:45:29.3Z,3,REGULAR,substitution,in,[],1630177,,,1610612766,77,79,2022-11-01T00:45:53Z,4640000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M43.00S,2022-11-01T00:45:29.3Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,77,79,2022-11-01T00:45:53Z,4650000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M43.00S,2022-11-01T00:45:29.3Z,3,REGULAR,substitution,in,[],1630547,,,1610612766,77,79,2022-11-01T00:45:53Z,4660000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M32.00S,2022-11-01T00:46:11.0Z,3,REGULAR,2pt,Jump Shot,[],202330,15.850854139290407,12.254901960784313,1610612766,77,79,2022-11-01T00:46:15Z,4670000,189.0,96.0,1,left,MISS G. Hayward 21' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right,21.19,Missed,,,,,,,,,,,,,,,,,,
475,PT03M29.00S,2022-11-01T00:46:14.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,77,79,2022-11-01T00:46:15Z,4680000,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right,,,474.0,12.0,9.0,3.0,,,,,,,,,,,,,,
476,PT03M17.00S,2022-11-01T00:46:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.24901445466492,46.81372549019608,1610612758,77,79,2022-11-01T00:46:52Z,4690000,-16.0,11.0,1,right,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
477,PT03M17.00S,2022-11-01T00:46:26.9Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,77,79,2022-11-01T00:46:52Z,4700000,,,0,,D. Sabonis REBOUND (Off:4 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,476.0,13.0,9.0,4.0,,,,,,,,,,,,,,
478,PT03M17.00S,2022-11-01T00:46:35.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,94.40999984741211,50.0,1610612758,77,81,2022-11-01T00:57:01Z,4710000,0.0,0.0,1,right,D. Sabonis tip Layup (6 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,6.0,,,
479,PT03M17.00S,2022-11-01T00:46:38.5Z,3,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612758,77,81,2022-11-01T00:46:47Z,4720000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1629667, 1627734]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629178.0,2.0,0.0,Sabonis,1627734.0,,,,
481,PT03M17.00S,2022-11-01T00:46:55.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,77,82,2022-11-01T00:46:55Z,4740000,,,0,,D. Sabonis Free Throw 1 of 1 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
482,PT03M07.00S,2022-11-01T00:47:11.2Z,3,REGULAR,foul,offensive,[],1630208,,,1610612766,77,82,2022-11-01T00:47:23Z,4750000,,,0,,N. Richards offensive FOUL (2 PF),"[1630208, 203521]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,201639.0,2.0,0.0,Dellavedova,203521.0,,,,
484,PT03M07.00S,2022-11-01T00:47:11.2Z,3,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,77,82,2022-11-01T00:47:11Z,4770000,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,201639.0,,,,,,,,
485,PT02M50.00S,2022-11-01T00:47:40.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,89.56964520367937,48.77450980392157,1610612758,77,84,2022-11-01T00:47:49Z,4780000,-6.0,46.0,1,right,K. Huerter driving floating Jump Shot (17 PTS) (M. Dellavedova 2 AST),"[1628989, 203521]",1610612758.0,SAC,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,,,,,,,,,,,17.0,M. Dellavedova,203521.0,2.0
486,PT02M41.00S,2022-11-01T00:47:52.3Z,3,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612766,77,84,2022-11-01T00:47:59Z,4790000,,,0,,N. Richards bad pass out-of-bounds TURNOVER (2 TO),[1630208],1610612766.0,CHA,bad pass,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left,,,,,,,,,2.0,,,201639.0,,,,,,,,
487,PT02M41.00S,2022-11-01T00:47:58.1Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,77,84,2022-11-01T00:48:04Z,4800000,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M41.00S,2022-11-01T00:47:58.1Z,3,REGULAR,substitution,in,[],203084,,,1610612758,77,84,2022-11-01T00:48:04Z,4810000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M32.00S,2022-11-01T00:48:14.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628989,93.11760840998686,47.30392156862745,1610612758,77,86,2022-11-01T00:48:20Z,4820000,-13.0,12.0,1,right,K. Huerter reverse Layup (19 PTS) (M. Dellavedova 3 AST),"[1628989, 203521]",1610612758.0,SAC,reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,,,,19.0,M. Dellavedova,203521.0,3.0
491,PT02M26.00S,2022-11-01T00:48:20.5Z,3,REGULAR,3pt,Jump Shot,[],1630547,31.225361366622867,12.990196078431374,1610612766,80,86,2022-11-01T00:58:58Z,4840000,185.0,241.0,1,left,J. Bouknight 30' 3PT  (3 PTS) (J. McDaniels 3 AST),"[1630547, 1629667]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,30.38,Made,,,,,,,,,,,,,,,3.0,J. McDaniels,1629667.0,3.0
493,PT02M05.00S,2022-11-01T00:48:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,89.30683311432325,53.92156862745098,1610612758,80,86,2022-11-01T00:48:46Z,4860000,20.0,48.0,1,right,MISS D. Sabonis fadeaway Shot,[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
494,PT02M02.00S,2022-11-01T00:48:44.3Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,80,86,2022-11-01T00:48:44Z,4870000,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,493.0,3.0,2.0,1.0,,,,,,,,,,,,,,
495,PT01M59.00S,2022-11-01T00:48:47.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,73.66951379763469,84.31372549019608,1610612758,80,86,2022-11-01T00:48:52Z,4880000,172.0,195.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
496,PT01M55.00S,2022-11-01T00:48:51.2Z,3,REGULAR,rebound,defensive,[],1630547,,,1610612766,80,86,2022-11-01T00:48:52Z,4890000,,,0,,J. Bouknight REBOUND (Off:0 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,,,495.0,2.0,2.0,0.0,,,,,,,,,,,,,,
497,PT01M55.00S,2022-11-01T00:48:55.5Z,3,REGULAR,turnover,traveling,[],1630547,,,1610612766,80,86,2022-11-01T00:49:02Z,4900000,,,0,,J. Bouknight traveling TURNOVER (2 TO),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,201639.0,,,,,,,,
498,PT01M55.00S,2022-11-01T00:49:01.8Z,3,REGULAR,substitution,out,[],202330,,,1610612758,80,86,2022-11-01T00:49:33Z,4910000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M55.00S,2022-11-01T00:49:01.8Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,80,86,2022-11-01T00:49:33Z,4920000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M55.00S,2022-11-01T00:49:01.8Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,80,86,2022-11-01T00:49:33Z,4930000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M55.00S,2022-11-01T00:49:01.8Z,3,REGULAR,substitution,in,[],1629023,,,1610612758,80,86,2022-11-01T00:49:33Z,4940000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M55.00S,2022-11-01T00:49:01.8Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,80,86,2022-11-01T00:49:33Z,4950000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M55.00S,2022-11-01T00:49:01.8Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,80,86,2022-11-01T00:49:33Z,4960000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M42.00S,2022-11-01T00:49:36.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,74.45795006570303,13.23529411764706,1610612758,80,86,2022-11-01T00:50:01Z,4970000,-184.0,188.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
508,PT01M40.00S,2022-11-01T00:49:59.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,80,86,2022-11-01T00:49:59Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,504.0,,,,,,,,,,,,,,,,,
505,PT01M40.00S,2022-11-01T00:49:59.6Z,3,REGULAR,jumpball,recovered,[],1626168,,,1610612758,80,86,2022-11-01T00:49:59Z,4990000,,,0,,Jump Ball R. Holmes vs. N. Richards: Tip to T. Lyles,"[1626168, 1626158, 1630208]",1610612758.0,SAC,heldball,T. Lyles,1626168.0,Lyles,T. Lyles,Holmes,1626158.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
509,PT01M30.00S,2022-11-01T00:50:30.1Z,3,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612758,80,86,2022-11-01T00:50:38Z,5020000,,,0,,T. Maledon shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630177, 203084]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1151.0,1.0,0.0,Barnes,203084.0,,,,
511,PT01M30.00S,2022-11-01T00:50:39.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203084,,,1610612758,80,87,2022-11-01T00:50:39Z,5040000,,,0,,H. Barnes Free Throw 1 of 2 (11 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
512,PT01M30.00S,2022-11-01T00:50:52.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203084,,,1610612758,80,88,2022-11-01T00:50:52Z,5050000,,,0,,H. Barnes Free Throw 2 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
513,PT01M23.00S,2022-11-01T00:51:03.6Z,3,REGULAR,foul,personal,[],1626168,,,1610612766,80,88,2022-11-01T00:51:12Z,5060000,,,0,,T. Lyles personal FOUL (3 PF),"[1626168, 1629023]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1151.0,3.0,0.0,Washington,1629023.0,,,,
515,PT01M14.00S,2022-11-01T00:51:34.0Z,3,REGULAR,3pt,Jump Shot,[],1629023,30.305519053876477,71.56862745098039,1610612766,80,88,2022-11-01T00:51:41Z,5080000,-108.0,232.0,1,left,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
516,PT01M10.00S,2022-11-01T00:51:38.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,80,88,2022-11-01T00:51:41Z,5090000,,,0,,H. Barnes REBOUND (Off:1 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,515.0,7.0,6.0,1.0,,,,,,,,,,,,,,
