actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
508,PT01M33.00S,2023-01-03T01:44:36.3Z,3,REGULAR,violation,kicked ball,[],1629308,,,1610612766,73,89,2023-01-03T01:44:46Z,4910000,False,,,0,,J. Toscano-Anderson kicked ball VIOLATION,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,
509,PT01M22.00S,2023-01-03T01:44:54.3Z,3,REGULAR,2pt,Jump Shot,[],1628372,77.87450722733246,70.58823529411765,1610612766,73,89,2023-01-03T01:44:58Z,4920000,False,103.0,155.0,1,right,MISS D. Smith Jr. 18' pullup Shot,[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,18.65,Missed,,,,,,,,,,,,,,
510,PT01M20.00S,2023-01-03T01:44:56.3Z,3,REGULAR,rebound,defensive,[],1629134,,,1610612747,73,89,2023-01-03T01:44:58Z,4930000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,509.0,1.0,1.0,0.0,,,,,,,,,
511,PT01M11.00S,2023-01-03T01:45:05.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629134,6.258212877792378,38.23529411764706,1610612747,73,91,2023-01-03T01:47:50Z,4940000,False,59.0,6.0,1,left,K. Nunn turnaround Hook (2 PTS),[1629134],1610612747.0,LAL,turnaround,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.91,Made,2.0,,,,,,,,,,,,,
512,PT01M02.00S,2023-01-03T01:45:14.5Z,3,REGULAR,3pt,Jump Shot,[],1629667,67.36202365308804,60.049019607843135,1610612766,73,91,2023-01-03T01:45:21Z,4950000,False,50.0,254.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,25.92,Missed,,,,,,,,,,,,,,
513,PT01M00.00S,2023-01-03T01:45:16.5Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,73,91,2023-01-03T01:45:21Z,4960000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,,512.0,5.0,5.0,0.0,,,,,,,,,
514,PT00M54.50S,2023-01-03T01:45:23.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,5.075558475689881,96.07843137254902,1610612747,73,91,2023-01-03T01:48:15Z,4970000,False,-230.0,-5.0,1,left,MISS K. Nunn running 3PT,[1629134],1610612747.0,LAL,running,,,Nunn,K. Nunn,,,,,Left Corner 3,24+ Left,,,,,23.04,Missed,,,,,,,,,,,,,,
515,PT00M51.40S,2023-01-03T01:45:26.5Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,73,91,2023-01-03T01:51:36Z,4980000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,514.0,3.0,2.0,1.0,,,,,,,,,
516,PT00M49.50S,2023-01-03T01:45:29.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629667,92.46057818659659,50.98039215686274,1610612766,75,91,2023-01-03T01:45:35Z,4990000,False,5.0,18.0,1,right,J. McDaniels running DUNK (10 PTS) (G. Hayward 2 AST),"[1629667, 202330]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,1.9,Made,10.0,,,,,G. Hayward,202330.0,2.0,,,,,,
518,PT00M29.70S,2023-01-03T01:46:02.1Z,3,REGULAR,2pt,Jump Shot,[],203471,24.52365308804205,36.029411764705884,1610612747,75,91,2023-01-03T01:46:08Z,5010000,False,70.0,178.0,1,left,MISS D. Schroder 19' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,,19.12,Missed,,,,,,,,,,,,,,
519,PT00M27.30S,2023-01-03T01:46:04.5Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,75,91,2023-01-03T01:46:08Z,5020000,False,,,0,,M. Williams REBOUND (Off:0 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,518.0,6.0,6.0,0.0,,,,,,,,,
520,PT00M25.70S,2023-01-03T01:46:09.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612766,75,91,2023-01-03T01:46:28Z,5030000,False,,,0,,W. Gabriel shooting personal FOUL (3 PF) (Hayward 2 FT),"[1629117, 202330]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,3.0,0.0,Hayward,202330.0
522,PT00M25.70S,2023-01-03T01:46:33.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202330,,,1610612766,75,91,2023-01-03T01:46:33Z,5050000,False,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
523,PT00M25.70S,2023-01-03T01:46:33.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,75,91,2023-01-03T01:46:33Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,
524,PT00M25.70S,2023-01-03T01:46:36.9Z,3,REGULAR,substitution,out,[],1629308,,,1610612766,75,91,2023-01-03T01:46:42Z,5070000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M25.70S,2023-01-03T01:46:36.9Z,3,REGULAR,substitution,in,[],2544,,,1610612766,75,91,2023-01-03T01:46:42Z,5080000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M25.70S,2023-01-03T01:46:51.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202330,,,1610612766,76,91,2023-01-03T01:46:51Z,5090000,False,,,0,,G. Hayward Free Throw 2 of 2 (8 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
527,PT00M06.00S,2023-01-03T01:47:13.9Z,3,REGULAR,3pt,Jump Shot,[],1629134,4.944152431011826,96.56862745098039,1610612747,76,94,2023-01-03T01:47:18Z,5100000,False,-233.0,-6.0,1,left,K. Nunn 3PT  (5 PTS) (A. Reaves 7 AST),"[1629134, 1630559]",1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Left Corner 3,24+ Left,,,,,23.29,Made,5.0,,,,,A. Reaves,1630559.0,7.0,,,,,,
529,PT00M02.30S,2023-01-03T01:47:21.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630550,69.59592641261499,25.735294117647058,1610612766,76,94,2023-01-03T01:49:27Z,5120000,False,-121.0,233.0,1,right,MISS J. Thor 26' pullup 3PT,[1630550],1610612766.0,CHA,pullup,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,,26.29,Missed,,,,,,,,,,,,,,
530,PT00M02.30S,2023-01-03T01:47:21.8Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,76,94,2023-01-03T01:47:31Z,5130000,False,,,0,,A. Reaves REBOUND (Off:0 Def:6),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,529.0,6.0,6.0,0.0,,,,,,,,,
531,PT00M00.00S,2023-01-03T01:47:34.7Z,3,REGULAR,period,end,[],0,,,1610612747,76,94,2023-01-03T01:47:34Z,5140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,out,['startperiod'],1629667,,,1610612747,76,94,2023-01-03T01:50:14Z,5150000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612747,76,94,2023-01-03T01:50:14Z,5160000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612747,76,94,2023-01-03T01:50:14Z,5170000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,out,['startperiod'],1629117,,,1610612747,76,94,2023-01-03T01:50:14Z,5180000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612747,76,94,2023-01-03T01:50:14Z,5190000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612747,76,94,2023-01-03T01:50:14Z,5200000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612747,76,94,2023-01-03T01:50:14Z,5210000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2023-01-03T01:47:40.6Z,4,REGULAR,substitution,in,['startperiod'],201976,,,1610612747,76,94,2023-01-03T01:50:14Z,5220000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2023-01-03T01:50:08.1Z,4,REGULAR,period,start,[],0,,,1610612766,76,94,2023-01-03T01:50:15Z,5230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M44.00S,2023-01-03T01:50:22.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,92.9862023653088,49.754901960784316,1610612766,78,94,2023-01-03T01:50:27Z,5240000,False,-1.0,13.0,1,right,M. Williams cutting DUNK (3 PTS) (G. Hayward 3 AST),"[1631109, 202330]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,1.35,Made,3.0,,,,,G. Hayward,202330.0,3.0,,,,,,
543,PT11M25.00S,2023-01-03T01:50:41.5Z,4,REGULAR,2pt,Jump Shot,[],1628418,23.73521681997372,45.09803921568628,1610612747,78,94,2023-01-03T01:50:47Z,5260000,False,25.0,171.0,1,left,MISS T. Bryant 17' Jump Shot,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,,,,,17.24,Missed,,,,,,,,,,,,,,
544,PT11M22.00S,2023-01-03T01:50:44.5Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,78,94,2023-01-03T01:50:47Z,5270000,False,,,0,,M. Williams REBOUND (Off:0 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,543.0,7.0,7.0,0.0,,,,,,,,,
545,PT11M12.00S,2023-01-03T01:50:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.9862023653088,47.549019607843135,1610612766,80,94,2023-01-03T01:51:02Z,5280000,False,-12.0,13.0,1,right,L. Ball driving finger roll Layup (15 PTS) (P. Washington 3 AST),"[1630163, 1629023]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,1.82,Made,15.0,,,,,P. Washington,1629023.0,3.0,,,,,,
547,PT11M12.00S,2023-01-03T01:51:02.0Z,4,REGULAR,foul,personal,['1freethrow'],1629134,,,1610612766,80,94,2023-01-03T01:51:17Z,5300000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (Ball 1 FT),"[1629134, 1630163]",1610612747.0,LAL,shooting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,,,1.0,0.0,Ball,1630163.0
549,PT11M12.00S,2023-01-03T01:51:33.4Z,4,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,81,94,2023-01-03T01:51:33Z,5320000,False,,,0,,L. Ball Free Throw 1 of 1 (16 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
550,PT11M12.00S,2023-01-03T01:51:39.7Z,4,REGULAR,substitution,out,[],202330,,,1610612747,81,94,2023-01-03T01:51:47Z,5330000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M12.00S,2023-01-03T01:51:39.7Z,4,REGULAR,substitution,in,[],1629667,,,1610612747,81,94,2023-01-03T01:51:47Z,5340000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M56.00S,2023-01-03T01:51:50.0Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,81,94,2023-01-03T01:51:54Z,5350000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1629023]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,2.0,Washington,1629023.0,,,,,,,,,,,,,,,,
553,PT10M56.00S,2023-01-03T01:51:50.0Z,4,REGULAR,steal,,[],1629023,,,1610612766,81,94,2023-01-03T01:51:52Z,5360000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
554,PT10M53.00S,2023-01-03T01:52:04.7Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612766,81,94,2023-01-03T01:52:27Z,5370000,False,,,0,,L. James shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[2544, 1628372]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Smith Jr.,1628372.0
556,PT10M53.00S,2023-01-03T01:52:28.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628372,,,1610612766,81,94,2023-01-03T01:52:29Z,5390000,False,,,0,,MISS D. Smith Jr. Free Throw 1 of 2,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
557,PT10M53.00S,2023-01-03T01:52:28.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,81,94,2023-01-03T01:52:29Z,5400000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,
558,PT10M53.00S,2023-01-03T01:52:34.3Z,4,REGULAR,substitution,out,[],1630559,,,1610612766,81,94,2023-01-03T01:52:38Z,5410000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M53.00S,2023-01-03T01:52:34.3Z,4,REGULAR,substitution,in,[],1628972,,,1610612766,81,94,2023-01-03T01:52:38Z,5420000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M53.00S,2023-01-03T01:52:42.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628372,,,1610612766,82,94,2023-01-03T01:52:42Z,5430000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (6 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
561,PT10M44.00S,2023-01-03T01:53:00.5Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612747,82,94,2023-01-03T01:53:36Z,5440000,False,,,0,,L. Ball shooting personal FOUL (4 PF) (James 2 FT),"[1630163, 2544]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,,,4.0,1.0,James,2544.0
563,PT10M44.00S,2023-01-03T01:53:39.8Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,82,95,2023-01-03T01:54:00Z,5460000,False,,,0,,L. James Free Throw 1 of 2 (33 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,
564,PT10M44.00S,2023-01-03T01:53:39.8Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,82,95,2023-01-03T01:54:00Z,5470000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
565,PT10M40.00S,2023-01-03T01:53:43.8Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,82,95,2023-01-03T01:54:00Z,5480000,False,,,0,,M. Williams REBOUND (Off:0 Def:8),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,564.0,8.0,8.0,0.0,,,,,,,,,
566,PT10M34.00S,2023-01-03T01:54:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630163,65.39093298291722,33.82352941176471,1610612766,82,95,2023-01-03T01:54:12Z,5490000,False,-81.0,273.0,1,right,MISS L. Ball 28' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,28.45,Missed,,,,,,,,,,,,,,
567,PT10M30.00S,2023-01-03T01:54:10.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,82,95,2023-01-03T01:54:12Z,5500000,False,,,0,,L. James REBOUND (Off:0 Def:10),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,566.0,10.0,10.0,0.0,,,,,,,,,
568,PT10M20.00S,2023-01-03T01:54:19.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201976,13.222733245729303,49.50980392156863,1610612747,82,95,2023-01-03T01:54:50Z,5510000,False,2.0,72.0,1,left,MISS P. Beverley 7' turnaround Hook,[201976],1610612747.0,LAL,turnaround,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.18,Missed,,,,,,,,,,,,,,
569,PT10M17.00S,2023-01-03T01:54:22.6Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,82,95,2023-01-03T01:54:22Z,5520000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,568.0,6.0,5.0,1.0,,,,,,,,,
570,PT10M06.00S,2023-01-03T01:54:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,93.64323258869908,59.80392156862745,1610612766,84,95,2023-01-03T01:55:28Z,5530000,False,49.0,7.0,1,right,L. Ball driving floating Jump Shot (18 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.95,Made,18.0,,,,,,,,,,,,,
571,PT09M53.00S,2023-01-03T01:54:47.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,15.456636005256241,44.11764705882353,1610612747,84,95,2023-01-03T01:54:54Z,5540000,False,29.0,93.0,1,left,MISS K. Nunn 9' floating Shot,[1629134],1610612747.0,LAL,floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.73,Missed,,,,,,,,,,,,,,
572,PT09M50.00S,2023-01-03T01:54:50.3Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,84,95,2023-01-03T01:54:54Z,5550000,False,,,0,,M. Williams REBOUND (Off:0 Def:9),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,571.0,9.0,9.0,0.0,,,,,,,,,
573,PT09M43.00S,2023-01-03T01:55:05.8Z,4,REGULAR,turnover,traveling,[],1630163,,,1610612766,84,95,2023-01-03T01:55:14Z,5560000,False,,,0,,L. Ball traveling TURNOVER (5 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,202901.0,5.0,,,,,,,,,,,,,,,,,,
574,PT09M43.00S,2023-01-03T01:55:13.9Z,4,REGULAR,substitution,out,[],1629134,,,1610612747,84,95,2023-01-03T01:55:19Z,5570000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M43.00S,2023-01-03T01:55:13.9Z,4,REGULAR,substitution,in,[],203471,,,1610612747,84,95,2023-01-03T01:55:19Z,5580000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M17.00S,2023-01-03T01:55:42.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2544,28.33442838370565,78.18627450980392,1610612747,84,95,2023-01-03T01:55:47Z,5590000,False,-141.0,214.0,1,left,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,25.61,Missed,,,,,,,,,,,,,,
577,PT09M14.00S,2023-01-03T01:55:45.1Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,84,95,2023-01-03T01:55:45Z,5600000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:6),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,576.0,7.0,6.0,1.0,,,,,,,,,
578,PT09M08.00S,2023-01-03T01:55:59.1Z,4,REGULAR,foul,personal,['2freethrow'],201976,,,1610612766,84,95,2023-01-03T01:56:11Z,5610000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Williams 2 FT),"[201976, 1631109]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,,2.0,0.0,Williams,1631109.0
580,PT09M08.00S,2023-01-03T01:56:35.1Z,4,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,85,95,2023-01-03T01:56:35Z,5630000,False,,,0,,M. Williams Free Throw 1 of 2 (4 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
581,PT09M08.00S,2023-01-03T01:56:50.9Z,4,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,86,95,2023-01-03T01:56:50Z,5640000,False,,,0,,M. Williams Free Throw 2 of 2 (5 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
582,PT08M55.00S,2023-01-03T01:57:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612747,86,95,2023-01-03T01:57:23Z,5650000,False,,,0,,D. Smith Jr. shooting personal FOUL (3 PF) (Schroder 2 FT),"[1628372, 203471]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,3.0,0.0,Schroder,203471.0
584,PT08M55.00S,2023-01-03T01:57:34.5Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,86,96,2023-01-03T01:57:34Z,5670000,False,,,0,,D. Schroder Free Throw 1 of 2 (7 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
585,PT08M55.00S,2023-01-03T01:57:49.5Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,86,97,2023-01-03T01:57:49Z,5680000,False,,,0,,D. Schroder Free Throw 2 of 2 (8 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
586,PT08M29.00S,2023-01-03T01:58:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.72339027595268,47.05882352941176,1610612766,88,97,2023-01-03T01:58:25Z,5690000,False,-15.0,16.0,1,right,D. Smith Jr. driving Layup (8 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,2.17,Made,8.0,,,,,,,,,,,,,
587,PT08M27.00S,2023-01-03T01:58:44.1Z,4,REGULAR,foul,technical,[],1628372,,,1610612747,88,97,2023-01-03T01:58:57Z,5700000,False,,,0,,D. Smith Jr. double technical FOUL (1 Tech),[1628372],1610612766.0,CHA,double,,,Smith Jr.,D. Smith Jr.,,,,,,,1626302.0,,,,,,,,,,,,,,,,3.0,1.0,,
588,PT08M27.00S,2023-01-03T01:58:44.1Z,4,REGULAR,foul,technical,[],203471,,,1610612747,88,97,2023-01-03T01:58:50Z,5710000,False,,,0,,D. Schroder double technical FOUL (1 Tech),[203471],1610612747.0,LAL,double,,,Schroder,D. Schroder,,,,,,,1626302.0,,,,,,,,,,,,,,,,3.0,1.0,,
589,PT08M08.00S,2023-01-03T01:59:14.8Z,4,REGULAR,2pt,Jump Shot,[],203471,23.209592641261498,56.372549019607845,1610612747,88,99,2023-01-03T01:59:47Z,5720000,False,-32.0,166.0,1,left,D. Schroder 16' pullup Jump Shot (10 PTS),[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,16.87,Made,10.0,,,,,,,,,,,,,
