actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
434,PT06M22.00S,2026-01-31T02:10:33.5Z,3,REGULAR,substitution,in,[],1629057,,,1610612757,73,58,2026-01-31T02:10:56Z,4220000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M16.00S,2026-01-31T02:11:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,93.11760840998686,51.225490196078425,1610612757,73,60,2026-01-31T02:11:10Z,4230000,False,6.0,12.0,1,right,J. Holiday driving finger roll Layup (5 PTS) (T. Camara 1 AST),"[201950, 1641739]",1610612757.0,POR,driving finger roll,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,1.36,,,,T. Camara,1641739.0,1.0,,,,,
437,PT06M01.00S,2026-01-31T02:11:22.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628404,5.863994743758213,53.92156862745098,1610612752,75,60,2026-01-31T02:11:42Z,4250000,False,-20.0,3.0,1,left,J. Hart driving Layup (18 PTS) (M. Bridges 4 AST),"[1628404, 1628969]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,1.98,,,,M. Bridges,1628969.0,4.0,,,,,
438,PT06M01.00S,2026-01-31T02:11:29.2Z,3,REGULAR,violation,defensive goaltending,[],203924,,,1610612752,75,60,2026-01-31T02:11:42Z,4260000,False,,,0,,J. Grant defensive goaltending VIOLATION,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,1629183.0,,,,,,,,,,,,,,,,,,,
440,PT05M46.00S,2026-01-31T02:11:55.8Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612757,75,60,2026-01-31T02:11:58Z,4270000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1628969]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Bridges,1628969.0
441,PT05M46.00S,2026-01-31T02:11:55.8Z,3,REGULAR,steal,,[],1628969,,,1610612752,75,60,2026-01-31T02:11:57Z,4280000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT05M43.00S,2026-01-31T02:12:01.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,7.966491458607096,47.794117647058826,1610612752,75,60,2026-01-31T02:12:06Z,4290000,False,11.0,22.0,1,left,MISS O. Anunoby running Layup - blocked,"[1628384, 1630166]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.5,,,,,,,,Avdija,1630166.0,,
443,PT05M43.00S,2026-01-31T02:12:01.0Z,3,REGULAR,block,,[],1630166,,,1610612752,75,60,2026-01-31T02:12:02Z,4300000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT05M42.00S,2026-01-31T02:12:02.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,75,60,2026-01-31T02:12:06Z,4310000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,442.0,,,,,,,,,,,,,
446,PT05M42.00S,2026-01-31T02:12:05.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,75,60,2026-01-31T02:12:11Z,4330000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M42.00S,2026-01-31T02:12:05.0Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,75,60,2026-01-31T02:12:11Z,4340000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M42.00S,2026-01-31T02:12:05.0Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,75,60,2026-01-31T02:12:11Z,4350000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M42.00S,2026-01-31T02:12:05.0Z,3,REGULAR,substitution,in,[],1629013,,,1610612752,75,60,2026-01-31T02:12:11Z,4360000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M42.00S,2026-01-31T02:12:05.0Z,3,REGULAR,substitution,out,[],201950,,,1610612752,75,60,2026-01-31T02:12:18Z,4370000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M42.00S,2026-01-31T02:12:05.0Z,3,REGULAR,substitution,in,[],1631126,,,1610612752,75,60,2026-01-31T02:12:18Z,4380000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M35.00S,2026-01-31T02:12:38.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,21.76412614980289,50.73529411764706,1610612752,75,60,2026-01-31T02:12:41Z,4390000,False,-4.0,152.0,1,left,MISS M. Bridges 15' turnaround fadeaway Shot,[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,15.21,,,,,,,,,,,
453,PT05M33.00S,2026-01-31T02:12:40.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,75,60,2026-01-31T02:12:41Z,4400000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,,,,,452.0,,,3.0,3.0,0.0,,,,,,,,
454,PT05M25.00S,2026-01-31T02:12:52.4Z,3,REGULAR,foul,offensive,[],1641739,,,1610612757,75,60,2026-01-31T02:13:01Z,4410000,False,,,0,,T. Camara offensive FOUL (4 PF),"[1641739, 1628973]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,203593.0,4.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
456,PT05M25.00S,2026-01-31T02:12:52.4Z,3,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,75,60,2026-01-31T02:12:52Z,4430000,False,,,0,,T. Camara offensive foul TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,,,,,,,,,,,1.0,,,,
457,PT05M25.00S,2026-01-31T02:12:52.5Z,3,REGULAR,substitution,out,[],1641739,,,1610612752,75,60,2026-01-31T02:13:08Z,4440000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M25.00S,2026-01-31T02:12:52.5Z,3,REGULAR,substitution,in,[],1631321,,,1610612752,75,60,2026-01-31T02:13:08Z,4450000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M19.00S,2026-01-31T02:13:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,6.1268068331143235,52.450980392156865,1610612752,75,60,2026-01-31T02:13:43Z,4460000,False,-12.0,5.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 1629057]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.33,,,,,,,,Williams III,1629057.0,,
460,PT05M19.00S,2026-01-31T02:13:21.5Z,3,REGULAR,block,,[],1629057,,,1610612752,75,60,2026-01-31T02:13:23Z,4470000,False,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
461,PT05M18.00S,2026-01-31T02:13:22.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,75,60,2026-01-31T02:13:43Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,459.0,,,,,,,,,,,,,
464,PT05M02.00S,2026-01-31T02:13:57.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629013,6.1268068331143235,94.36274509803921,1610612752,75,60,2026-01-31T02:14:01Z,4500000,False,-222.0,5.0,1,left,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.19,,,,,,,,,,,
465,PT04M59.00S,2026-01-31T02:14:00.8Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,75,60,2026-01-31T02:14:01Z,4510000,False,,,0,,R. Williams III REBOUND (Off:1 Def:7),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,,,,,464.0,,,8.0,7.0,1.0,,,,,,,,
466,PT04M44.00S,2026-01-31T02:14:15.5Z,3,REGULAR,turnover,lost ball,[],203924,,,1610612757,75,60,2026-01-31T02:14:19Z,4520000,False,,,0,,J. Grant lost ball TURNOVER (4 TO),"[203924, 1628973]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,,,Brunson,1628973.0
467,PT04M44.00S,2026-01-31T02:14:15.5Z,3,REGULAR,steal,,[],1628973,,,1610612752,75,60,2026-01-31T02:14:16Z,4530000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
468,PT04M37.00S,2026-01-31T02:14:22.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,4.5499342969776615,94.85294117647058,1610612752,75,60,2026-01-31T02:27:35Z,4540000,False,-224.0,-10.0,1,left,MISS L. Shamet running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.45,,,,,,,,,,,
469,PT04M34.00S,2026-01-31T02:14:25.4Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,75,60,2026-01-31T02:14:29Z,4550000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,468.0,,,4.0,4.0,0.0,,,,,,,,
470,PT04M31.00S,2026-01-31T02:14:30.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612757,75,60,2026-01-31T02:14:39Z,4560000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1629013, 1631321]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,203593.0,1.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,,,,
472,PT04M31.00S,2026-01-31T02:14:56.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631321,,,1610612757,75,60,2026-01-31T02:15:21Z,4580000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
473,PT04M31.00S,2026-01-31T02:14:56.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,75,60,2026-01-31T02:15:21Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,
474,PT04M31.00S,2026-01-31T02:14:56.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631321,,,1610612757,75,61,2026-01-31T02:15:21Z,4600000,False,,,0,,S. Cissoko Free Throw 2 of 2 (6 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
475,PT04M07.00S,2026-01-31T02:15:43.2Z,3,REGULAR,2pt,Jump Shot,[],1628969,12.697109067017081,67.15686274509804,1610612752,75,61,2026-01-31T02:15:47Z,4610000,False,-86.0,67.0,1,left,MISS M. Bridges 10' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,10.88,,,,,,,,,,,
476,PT04M04.00S,2026-01-31T02:15:46.2Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,75,61,2026-01-31T02:15:47Z,4620000,False,,,0,,R. Williams III REBOUND (Off:1 Def:8),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,,,,475.0,,,9.0,8.0,1.0,,,,,,,,
477,PT03M57.00S,2026-01-31T02:15:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.03745072273325,51.470588235294116,1610612757,75,63,2026-01-31T02:15:55Z,4630000,False,7.0,4.0,1,right,J. Grant Layup (13 PTS) (R. Williams III 3 AST),"[203924, 1629057]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,0.82,,,,R. Williams III,1629057.0,3.0,,,,,
479,PT03M45.00S,2026-01-31T02:16:07.2Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612752,75,63,2026-01-31T02:16:19Z,4650000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Brunson 2 FT),"[203924, 1628973]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,1629183.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
481,PT03M45.00S,2026-01-31T02:16:38.4Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,76,63,2026-01-31T02:16:38Z,4670000,False,,,0,,J. Brunson Free Throw 1 of 2 (20 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
482,PT03M45.00S,2026-01-31T02:16:58.3Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,77,63,2026-01-31T02:16:58Z,4680000,False,,,0,,J. Brunson Free Throw 2 of 2 (21 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
483,PT03M31.00S,2026-01-31T02:17:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,91.01511169513797,56.372549019607845,1610612757,77,63,2026-01-31T02:17:17Z,4690000,False,32.0,32.0,1,right,MISS D. Avdija driving floating bank Shot,[1630166],1610612757.0,POR,driving floating bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.52,,,,,,,,,,,
484,PT03M30.00S,2026-01-31T02:17:14.5Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,77,63,2026-01-31T02:17:17Z,4700000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,483.0,,,2.0,2.0,0.0,,,,,,,,
486,PT03M25.00S,2026-01-31T02:17:22.7Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,77,63,2026-01-31T02:17:29Z,4720000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M25.00S,2026-01-31T02:17:22.7Z,3,REGULAR,substitution,in,[],1642885,,,1610612752,77,63,2026-01-31T02:17:29Z,4730000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M08.00S,2026-01-31T02:18:01.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,19.66162943495401,68.13725490196079,1610612752,79,63,2026-01-31T02:18:04Z,4740000,False,-91.0,132.0,1,left,J. Brunson 16' step back Jump Shot (23 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,23.0,16.04,,,,,,,,,,,
489,PT02M53.00S,2026-01-31T02:18:14.4Z,3,REGULAR,3pt,Jump Shot,[],1630166,66.96780551905388,54.166666666666664,1610612757,79,63,2026-01-31T02:18:18Z,4750000,False,21.0,258.0,1,right,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.88,,,,,,,,,,,
490,PT02M50.00S,2026-01-31T02:18:17.4Z,3,REGULAR,rebound,defensive,[],1642885,,,1610612752,79,63,2026-01-31T02:18:18Z,4760000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,,,,,,,489.0,,,1.0,1.0,0.0,,,,,,,,
491,PT02M45.00S,2026-01-31T02:18:22.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,27.54599211563732,20.588235294117645,1610612752,79,63,2026-01-31T02:49:02Z,4770000,False,147.0,206.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.35,,,,,,,,,,,
492,PT02M42.00S,2026-01-31T02:18:25.3Z,3,REGULAR,rebound,defensive,[],1631321,,,1610612757,79,63,2026-01-31T03:03:35Z,4780000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,,,,491.0,,,1.0,1.0,0.0,,,,,,,,
493,PT02M33.00S,2026-01-31T02:18:34.7Z,3,REGULAR,2pt,Jump Shot,[],203924,94.1688567674113,27.696078431372552,1610612757,79,63,2026-01-31T02:18:43Z,4790000,False,-112.0,2.0,1,right,MISS J. Grant 11' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,11.15,,,,,,,,,,,
494,PT02M31.00S,2026-01-31T02:18:37.6Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612757,79,63,2026-01-31T02:18:37Z,4800000,False,,,0,,R. Williams III REBOUND (Off:2 Def:8),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,,,,493.0,,,10.0,8.0,2.0,,,,,,,,
495,PT02M30.00S,2026-01-31T02:18:38.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,93.51182654402102,52.20588235294118,1610612757,79,65,2026-01-31T02:20:28Z,4810000,False,11.0,8.0,1,right,R. Williams III putback DUNK (4 PTS),[1629057],1610612757.0,POR,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.39,,,,,,,,,,,
496,PT02M05.00S,2026-01-31T02:19:03.1Z,3,REGULAR,3pt,Jump Shot,[],1642885,29.6484888304862,73.0392156862745,1610612752,82,65,2026-01-31T03:58:18Z,4820000,False,-115.0,226.0,1,left,M. Diawara 25' 3PT  (6 PTS) (M. Bridges 5 AST),"[1642885, 1628969]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,25.38,,,,M. Bridges,1628969.0,5.0,,,,,
498,PT01M50.00S,2026-01-31T02:19:20.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612757,82,65,2026-01-31T02:19:35Z,4840000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Grant 2 FT),"[1628973, 203924]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,202041.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
500,PT01M50.00S,2026-01-31T02:19:37.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,82,65,2026-01-31T02:19:37Z,4860000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M50.00S,2026-01-31T02:19:37.8Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,82,65,2026-01-31T02:22:33Z,4870000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M50.00S,2026-01-31T02:19:37.8Z,3,REGULAR,substitution,out,[],1629057,,,1610612757,82,65,2026-01-31T02:22:33Z,4880000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M50.00S,2026-01-31T02:19:37.8Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,82,65,2026-01-31T02:22:33Z,4890000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M50.00S,2026-01-31T02:19:37.8Z,3,REGULAR,substitution,in,[],1642270,,,1610612757,82,65,2026-01-31T02:22:33Z,4900000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M50.00S,2026-01-31T02:22:48.6Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,82,66,2026-01-31T02:22:48Z,4910000,False,,,0,,J. Grant Free Throw 1 of 2 (14 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
506,PT01M50.00S,2026-01-31T02:23:04.9Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,82,67,2026-01-31T02:23:04Z,4920000,False,,,0,,J. Grant Free Throw 2 of 2 (15 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
507,PT01M29.00S,2026-01-31T02:23:27.3Z,3,REGULAR,turnover,bad pass,[],1642885,,,1610612752,82,67,2026-01-31T02:23:31Z,4930000,False,,,0,,M. Diawara bad pass TURNOVER (2 TO),"[1642885, 1631101]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,,,Sharpe,1631101.0
508,PT01M29.00S,2026-01-31T02:23:27.3Z,3,REGULAR,steal,,[],1631101,,,1610612757,82,67,2026-01-31T02:23:28Z,4940000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
509,PT01M26.00S,2026-01-31T02:23:30.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,94.30026281208936,49.50980392156863,1610612757,82,69,2026-01-31T02:23:36Z,4950000,False,-2.0,1.0,1,right,S. Sharpe running DUNK (22 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,22.0,0.27,,,,,,,,,,,
510,PT01M19.00S,2026-01-31T02:23:37.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,30.042706964520367,23.774509803921568,1610612752,85,69,2026-01-31T02:23:41Z,4960000,False,131.0,230.0,1,left,J. Brunson 26' 3PT pullup (26 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,26.0,26.47,,,,,,,,,,,
511,PT01M07.00S,2026-01-31T02:23:49.8Z,3,REGULAR,3pt,Jump Shot,[],203924,90.48948751642575,3.431372549019608,1610612757,85,69,2026-01-31T02:23:54Z,4970000,False,-233.0,37.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.57,,,,,,,,,,,
512,PT01M04.00S,2026-01-31T02:23:52.8Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,85,69,2026-01-31T02:23:54Z,4980000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,511.0,,,2.0,2.0,0.0,,,,,,,,
513,PT01M00.00S,2026-01-31T02:23:56.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,23.603810775295663,10.049019607843137,1610612752,85,69,2026-01-31T02:32:53Z,4990000,False,200.0,169.0,1,left,MISS J. Brunson 26' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.19,,,,,,,,,,,
514,PT00M58.40S,2026-01-31T02:23:58.5Z,3,REGULAR,rebound,offensive,[],1629013,,,1610612752,85,69,2026-01-31T02:24:17Z,5000000,False,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,513.0,,,1.0,0.0,1.0,,,,,,,,
515,PT00M54.70S,2026-01-31T02:24:03.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,6.915243101182654,96.32352941176471,1610612752,85,69,2026-01-31T02:24:06Z,5010000,False,-232.0,13.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.19,,,,,,,,,,,
516,PT00M51.80S,2026-01-31T02:24:06.2Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,85,69,2026-01-31T02:24:06Z,5020000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,515.0,,,3.0,3.0,0.0,,,,,,,,
