actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT10M15.00S,2026-03-23T01:24:51.0Z,4,REGULAR,2pt,Jump Shot,[],1630702,77.87450722733246,50.98039215686274,1610612764,107,85,2026-03-23T01:24:54Z,4960000,False,5.0,155.0,1,right,J. Hardy 15' turnaround fadeaway Jump Shot (16 PTS),[1630702],1610612764.0,WAS,turnaround fadeaway,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Center,15.56,Made,16.0,,,,,,,,,,,,,,,,,
511,PT09M58.00S,2026-03-23T01:25:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.30946123521682,51.225490196078425,1610612752,109,85,2026-03-23T01:25:11Z,4970000,False,-6.0,16.0,1,left,K. Towns driving finger roll Layup (26 PTS) (J. Alvarado 4 AST),"[1626157, 1630631]",1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.73,Made,26.0,,,,,,,J. Alvarado,1630631.0,4.0,,,,,,,,
513,PT09M48.00S,2026-03-23T01:25:23.8Z,4,REGULAR,foul,personal,[],1630631,,,1610612764,109,85,2026-03-23T01:25:27Z,4990000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1630536]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,202037.0,1.0,0.0,Cooper,1630536.0,,,,,,,,,,,,
515,PT09M48.00S,2026-03-23T01:25:23.9Z,4,REGULAR,substitution,out,[],1630536,,,1610612764,109,85,2026-03-23T01:25:35Z,5010000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M48.00S,2026-03-23T01:25:23.9Z,4,REGULAR,substitution,in,[],1642267,,,1610612764,109,85,2026-03-23T01:25:35Z,5020000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M39.00S,2026-03-23T01:25:55.9Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612764,109,85,2026-03-23T01:26:04Z,5030000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[1626157, 1641731]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,2.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,
519,PT09M39.00S,2026-03-23T01:26:17.7Z,4,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,109,85,2026-03-23T01:26:17Z,5050000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
520,PT09M39.00S,2026-03-23T01:26:17.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,109,85,2026-03-23T01:26:17Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,519.0,,,,,,,
521,PT09M39.00S,2026-03-23T01:26:32.4Z,4,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,109,86,2026-03-23T01:26:32Z,5070000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (10 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
522,PT09M30.00S,2026-03-23T01:26:48.8Z,4,REGULAR,3pt,Jump Shot,[],1630631,32.40801576872536,50.245098039215684,1610612752,112,86,2026-03-23T01:26:51Z,5080000,False,-1.0,252.0,1,left,J. Alvarado 25' 3PT pullup (5 PTS),[1630631],1610612752.0,NYK,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.21,Made,5.0,,,,,,,,,,,,,,,,,
523,PT09M17.00S,2026-03-23T01:27:04.0Z,4,REGULAR,3pt,Jump Shot,[],1630702,73.66951379763469,17.647058823529413,1610612764,112,89,2026-03-23T01:27:15Z,5090000,False,-162.0,195.0,1,right,J. Hardy 25' 3PT  (19 PTS) (B. Carrington 8 AST),"[1630702, 1642267]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,25.34,Made,19.0,,,,,,,B. Carrington,1642267.0,8.0,,,,,,,,
525,PT09M02.00S,2026-03-23T01:27:16.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,31.09395532194481,69.6078431372549,1610612752,112,89,2026-03-23T01:27:20Z,5110000,False,-98.0,240.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
526,PT08M59.00S,2026-03-23T01:27:19.9Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,112,89,2026-03-23T01:27:35Z,5120000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,525.0,5.0,4.0,1.0,,,,
527,PT08M50.00S,2026-03-23T01:27:28.7Z,4,REGULAR,3pt,Jump Shot,[],1642364,76.42904073587385,86.27450980392157,1610612764,112,92,2026-03-23T01:27:32Z,5130000,False,181.0,169.0,1,right,J. Watkins 24' 3PT  (5 PTS) (B. Coulibaly 2 AST),"[1642364, 1641731]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,24.8,Made,5.0,,,,,,,B. Coulibaly,1641731.0,2.0,,,,,,,,
531,PT08M25.00S,2026-03-23T01:27:53.9Z,4,REGULAR,3pt,Jump Shot,[],1642885,28.07161629434954,18.38235294117647,1610612752,115,92,2026-03-23T01:28:00Z,5150000,False,158.0,211.0,1,left,M. Diawara 26' 3PT  (6 PTS) (J. Alvarado 5 AST),"[1642885, 1630631]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,26.4,Made,6.0,,,,,,,J. Alvarado,1630631.0,5.0,,,,,,,,
533,PT08M15.00S,2026-03-23T01:28:06.8Z,4,REGULAR,foul,personal,[],203903,,,1610612764,115,92,2026-03-23T01:28:10Z,5170000,False,,,0,,J. Clarkson personal FOUL (2 PF),"[203903, 1642364]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,200834.0,2.0,0.0,Watkins,1642364.0,,,,,,,,,,,,
535,PT08M15.00S,2026-03-23T01:28:06.9Z,4,REGULAR,substitution,out,[],1626157,,,1610612764,115,92,2026-03-23T01:28:16Z,5190000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M15.00S,2026-03-23T01:28:06.9Z,4,REGULAR,substitution,in,[],1631110,,,1610612764,115,92,2026-03-23T01:28:16Z,5200000,False,,,0,,SUB in: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M06.00S,2026-03-23T01:28:41.4Z,4,REGULAR,3pt,Jump Shot,[],1630702,92.06636005256242,5.147058823529411,1610612764,115,95,2026-03-23T01:28:45Z,5210000,False,-224.0,22.0,1,right,J. Hardy 3PT  (22 PTS) (W. Riley 4 AST),"[1630702, 1642860]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,22.54,Made,22.0,,,,,,,W. Riley,1642860.0,4.0,,,,,,,,
540,PT07M45.00S,2026-03-23T01:29:02.9Z,4,REGULAR,3pt,Jump Shot,[],203903,9.937582128777924,96.32352941176471,1610612752,115,95,2026-03-23T01:29:06Z,5230000,False,-232.0,41.0,1,left,MISS J. Clarkson 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
541,PT07M43.00S,2026-03-23T01:29:04.8Z,4,REGULAR,rebound,offensive,[],1642885,,,1610612752,115,95,2026-03-23T01:29:04Z,5240000,False,,,0,,M. Diawara REBOUND (Off:1 Def:0),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,540.0,1.0,0.0,1.0,,,,
542,PT07M35.00S,2026-03-23T01:29:13.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,8.492115637319317,52.69607843137255,1610612752,115,95,2026-03-23T01:29:20Z,5250000,False,-13.0,27.0,1,left,MISS J. Sochan driving Layup - blocked,"[1631110, 1641731]",1610612752.0,NYK,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.05,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
543,PT07M35.00S,2026-03-23T01:29:13.0Z,4,REGULAR,block,,[],1641731,,,1610612752,115,95,2026-03-23T01:29:15Z,5260000,False,,,0,,B. Coulibaly BLOCK (2 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
544,PT07M30.00S,2026-03-23T01:29:18.0Z,4,REGULAR,rebound,offensive,[],203903,,,1610612752,115,95,2026-03-23T01:29:20Z,5270000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,542.0,3.0,2.0,1.0,,,,
545,PT07M29.00S,2026-03-23T01:29:19.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631110,5.206964520367937,49.50980392156863,1610612752,117,95,2026-03-23T01:29:22Z,5280000,False,2.0,-4.0,1,left,J. Sochan DUNK (2 PTS) (J. Clarkson 3 AST),"[1631110, 203903]",1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.44,Made,2.0,,,,,,,J. Clarkson,203903.0,3.0,,,,,,,,
547,PT07M29.00S,2026-03-23T01:29:23.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,117,95,2026-03-23T01:29:23Z,5300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M29.00S,2026-03-23T01:29:23.8Z,4,REGULAR,substitution,out,[],1628384,,,1610612764,117,95,2026-03-23T01:32:24Z,5310000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M29.00S,2026-03-23T01:29:23.8Z,4,REGULAR,substitution,in,[],1628969,,,1610612764,117,95,2026-03-23T01:32:24Z,5320000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M09.00S,2026-03-23T01:32:43.3Z,4,REGULAR,3pt,Jump Shot,[],1630702,64.20827858081472,52.20588235294118,1610612764,117,98,2026-03-23T01:32:47Z,5330000,False,11.0,284.0,1,right,J. Hardy 28' 3PT  (25 PTS) (J. Watkins 2 AST),"[1630702, 1642364]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,28.41,Made,25.0,,,,,,,J. Watkins,1642364.0,2.0,,,,,,,,
552,PT06M47.00S,2026-03-23T01:33:05.4Z,4,REGULAR,3pt,Jump Shot,[],1642885,29.911300919842315,27.941176470588236,1610612752,120,98,2026-03-23T01:33:10Z,5350000,False,110.0,229.0,1,left,M. Diawara 25' 3PT  (9 PTS) (J. Alvarado 6 AST),"[1642885, 1630631]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,25.39,Made,9.0,,,,,,,J. Alvarado,1630631.0,6.0,,,,,,,,
554,PT06M34.00S,2026-03-23T01:33:20.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,93.64323258869908,51.71568627450981,1610612764,120,100,2026-03-23T01:33:25Z,5370000,False,9.0,7.0,1,right,B. Coulibaly driving floating bank Jump Shot (12 PTS),[1641731],1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.13,Made,12.0,,,,,,,,,,,,,,,,,
555,PT06M34.00S,2026-03-23T01:33:22.2Z,4,REGULAR,foul,personal,['1freethrow'],1642885,,,1610612764,120,100,2026-03-23T01:33:34Z,5380000,False,,,0,,M. Diawara shooting personal FOUL (1 PF) (Coulibaly 1 FT),"[1642885, 1641731]",1610612752.0,NYK,shooting,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,202037.0,1.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,
557,PT06M34.00S,2026-03-23T01:33:46.6Z,4,REGULAR,freethrow,1 of 1,[],1641731,,,1610612764,120,101,2026-03-23T01:33:46Z,5400000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (13 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
558,PT06M34.00S,2026-03-23T01:33:54.5Z,4,REGULAR,foul,personal,[],1630702,,,1610612752,120,101,2026-03-23T01:34:01Z,5410000,False,,,0,,J. Hardy take personal FOUL (2 PF),"[1630702, 1630631]",1610612764.0,WAS,take,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,,1627964.0,2.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,
560,PT06M34.00S,2026-03-23T01:33:54.6Z,4,REGULAR,substitution,out,[],1641731,,,1610612752,120,101,2026-03-23T01:34:06Z,5430000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M34.00S,2026-03-23T01:33:54.6Z,4,REGULAR,substitution,in,[],1630536,,,1610612752,120,101,2026-03-23T01:34:06Z,5440000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M22.00S,2026-03-23T01:34:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630631,32.670827858081466,51.9607843137255,1610612752,123,101,2026-03-23T01:36:49Z,5450000,False,-10.0,255.0,1,left,J. Alvarado 25' 3PT pullup (8 PTS),[1630631],1610612752.0,NYK,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.48,Made,8.0,,,,,,,,,,,,,,,,,
563,PT06M01.00S,2026-03-23T01:34:47.3Z,4,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,123,101,2026-03-23T01:34:51Z,5460000,False,,,0,,B. Carrington lost ball out-of-bounds TURNOVER (3 TO),[1642267],1610612764.0,WAS,lost ball,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,1627964.0,,,,,3.0,,,,,,,,,,,
564,PT06M01.00S,2026-03-23T01:34:47.4Z,4,REGULAR,substitution,out,[],1642364,,,1610612752,123,101,2026-03-23T01:34:55Z,5470000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M01.00S,2026-03-23T01:34:47.4Z,4,REGULAR,substitution,in,[],1630264,,,1610612752,123,101,2026-03-23T01:34:55Z,5480000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M44.00S,2026-03-23T01:35:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,7.835085413929041,48.77450980392157,1610612752,125,101,2026-03-23T01:35:36Z,5500000,False,6.0,21.0,1,left,J. Clarkson alley-oop Layup (8 PTS) (J. Alvarado 7 AST),"[203903, 1630631]",1610612752.0,NYK,alley-oop,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.2,Made,8.0,,,,,,,J. Alvarado,1630631.0,7.0,,,,,,,,
569,PT05M34.00S,2026-03-23T01:35:42.1Z,4,REGULAR,2pt,Jump Shot,[],1642267,78.13731931668858,29.901960784313726,1610612764,125,101,2026-03-23T01:35:45Z,5520000,False,-100.0,153.0,1,right,MISS B. Carrington 18' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,18.31,Missed,,,,,,,,,,,,,,,,,,
570,PT05M32.00S,2026-03-23T01:35:44.1Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612752,125,101,2026-03-23T01:35:45Z,5530000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,569.0,1.0,1.0,0.0,,,,
571,PT05M25.00S,2026-03-23T01:35:52.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,6.389618922470433,48.03921568627451,1610612752,127,101,2026-03-23T01:35:55Z,5540000,False,10.0,8.0,1,left,J. Sochan DUNK (4 PTS) (J. Clarkson 4 AST),"[1631110, 203903]",1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.24,Made,4.0,,,,,,,J. Clarkson,203903.0,4.0,,,,,,,,
573,PT05M24.00S,2026-03-23T01:35:58.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,127,101,2026-03-23T01:35:58Z,5560000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M24.00S,2026-03-23T01:35:58.7Z,4,REGULAR,substitution,out,[],1628969,,,1610612764,127,101,2026-03-23T01:38:41Z,5570000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M24.00S,2026-03-23T01:35:58.7Z,4,REGULAR,substitution,in,[],1642278,,,1610612764,127,101,2026-03-23T01:38:41Z,5580000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M00.00S,2026-03-23T01:39:23.4Z,4,REGULAR,2pt,Jump Shot,[],1630536,95.6143232588699,31.127450980392158,1610612764,127,101,2026-03-23T01:39:27Z,5590000,False,-94.0,-11.0,1,right,MISS S. Cooper 9' fadeaway Shot,[1630536],1610612764.0,WAS,fadeaway,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,9.51,Missed,,,,,,,,,,,,,,,,,,
578,PT04M57.00S,2026-03-23T01:39:26.4Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612752,127,101,2026-03-23T01:39:27Z,5600000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,577.0,2.0,2.0,0.0,,,,
579,PT04M43.00S,2026-03-23T01:39:40.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,18.478975032851512,44.11764705882353,1610612752,129,101,2026-03-23T01:39:44Z,5610000,False,29.0,121.0,1,left,J. Sochan 12' Jump Shot (6 PTS) (J. Alvarado 8 AST),"[1631110, 1630631]",1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,12.47,Made,6.0,,,,,,,J. Alvarado,1630631.0,8.0,,,,,,,,
581,PT04M29.00S,2026-03-23T01:39:52.9Z,4,REGULAR,3pt,Jump Shot,[],1630264,67.36202365308804,61.51960784313726,1610612764,129,101,2026-03-23T01:39:57Z,5630000,False,58.0,254.0,1,right,MISS A. Gill 26' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
582,PT04M27.00S,2026-03-23T01:39:54.9Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612752,129,101,2026-03-23T01:39:57Z,5640000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,581.0,2.0,2.0,0.0,,,,
583,PT04M18.00S,2026-03-23T01:40:04.7Z,4,REGULAR,3pt,Jump Shot,[],1642885,27.020367936925098,78.67647058823529,1610612752,132,101,2026-03-23T01:40:09Z,5650000,False,-143.0,201.0,1,left,M. Diawara 24' 3PT  (12 PTS) (T. Kolek 1 AST),"[1642885, 1642278]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,24.73,Made,12.0,,,,,,,T. Kolek,1642278.0,1.0,,,,,,,,
585,PT04M00.00S,2026-03-23T01:40:21.9Z,4,REGULAR,3pt,Jump Shot,[],1642860,73.27529566360053,16.666666666666664,1610612764,132,104,2026-03-23T01:41:55Z,5670000,False,-167.0,199.0,1,right,W. Riley 25' 3PT pullup (9 PTS),[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,25.94,Made,9.0,,,,,,,,,,,,,,,,,
586,PT03M40.00S,2026-03-23T01:40:42.5Z,4,REGULAR,3pt,Jump Shot,[],1642885,31.61957950065703,62.254901960784316,1610612752,132,104,2026-03-23T01:40:47Z,5680000,False,-61.0,245.0,1,left,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
587,PT03M37.00S,2026-03-23T01:40:45.5Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,132,104,2026-03-23T01:40:47Z,5690000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,586.0,1.0,1.0,0.0,,,,
588,PT03M29.00S,2026-03-23T01:40:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,93.64323258869908,50.98039215686274,1610612764,132,106,2026-03-23T01:40:57Z,5700000,False,5.0,7.0,1,right,W. Riley driving Layup (11 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,0.88,Made,11.0,,,,,,,,,,,,,,,,,
589,PT03M27.00S,2026-03-23T01:40:59.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,132,106,2026-03-23T01:40:59Z,5710000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M27.00S,2026-03-23T01:40:59.5Z,4,REGULAR,substitution,out,[],203903,,,1610612752,132,106,2026-03-23T01:42:38Z,5720000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M27.00S,2026-03-23T01:40:59.5Z,4,REGULAR,substitution,out,[],1642885,,,1610612752,132,106,2026-03-23T01:42:38Z,5730000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M27.00S,2026-03-23T01:40:59.5Z,4,REGULAR,substitution,out,[],1630631,,,1610612752,132,106,2026-03-23T01:42:38Z,5740000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M27.00S,2026-03-23T01:40:59.5Z,4,REGULAR,substitution,in,[],1630574,,,1610612752,132,106,2026-03-23T01:42:38Z,5750000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M27.00S,2026-03-23T01:40:59.5Z,4,REGULAR,substitution,in,[],1642359,,,1610612752,132,106,2026-03-23T01:42:38Z,5760000,False,,,0,,SUB in: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M27.00S,2026-03-23T01:40:59.5Z,4,REGULAR,substitution,in,[],1641794,,,1610612752,132,106,2026-03-23T01:42:38Z,5770000,False,,,0,,SUB in: D. Jones,[1641794],1610612752.0,NYK,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M12.00S,2026-03-23T01:43:03.5Z,4,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612752,132,106,2026-03-23T01:43:21Z,5780000,False,,,0,,J. Hardy shooting personal FOUL (3 PF) (Sochan 2 FT),"[1630702, 1631110]",1610612764.0,WAS,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,202037.0,3.0,0.0,Sochan,1631110.0,,,,,,,,,,,,
598,PT03M12.00S,2026-03-23T01:43:30.2Z,4,REGULAR,freethrow,1 of 2,[],1631110,,,1610612752,133,106,2026-03-23T01:43:30Z,5800000,False,,,0,,J. Sochan Free Throw 1 of 2 (7 PTS),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
599,PT03M12.00S,2026-03-23T01:43:47.5Z,4,REGULAR,freethrow,2 of 2,[],1631110,,,1610612752,134,106,2026-03-23T01:43:47Z,5810000,False,,,0,,J. Sochan Free Throw 2 of 2 (8 PTS),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
600,PT02M59.00S,2026-03-23T01:44:02.6Z,4,REGULAR,3pt,Jump Shot,[],1642267,92.72339027595268,2.941176470588235,1610612764,134,106,2026-03-23T01:44:07Z,5820000,False,-235.0,16.0,1,right,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
601,PT02M56.00S,2026-03-23T01:44:05.6Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,134,106,2026-03-23T01:44:07Z,5830000,False,,,0,,A. Gill REBOUND (Off:3 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,600.0,5.0,2.0,3.0,,,,
