actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
524,PT03M46.00S,2023-11-14T02:42:21.3Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,105,92,2023-11-14T02:42:23Z,5130000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,523.0,,,,,,3.0,3.0,0.0,,,,,
525,PT03M43.00S,2023-11-14T02:42:24.4Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612752,105,92,2023-11-14T02:42:28Z,5140000,False,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 1628401]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,White,1628401.0,,
526,PT03M43.00S,2023-11-14T02:42:24.4Z,4,REGULAR,steal,,[],1628401,,,1610612738,105,92,2023-11-14T02:42:26Z,5150000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
527,PT03M30.00S,2023-11-14T02:42:37.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,12.434296977660972,3.431372549019608,1610612738,108,92,2023-11-14T02:44:08Z,5160000,False,233.0,64.0,1,left,J. Tatum 24' 3PT pullup (32 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,24.15,Made,32.0,,,,,,,,,,,,,,,,,
528,PT03M30.00S,2023-11-14T02:42:43.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,108,92,2023-11-14T02:42:43Z,5170000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT03M30.00S,2023-11-14T02:43:37.2Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,108,92,2023-11-14T02:44:09Z,5180000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT03M30.00S,2023-11-14T02:43:37.2Z,4,REGULAR,substitution,in,[],1629656,,,1610612752,108,92,2023-11-14T02:44:09Z,5190000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT03M11.00S,2023-11-14T02:44:28.1Z,4,REGULAR,foul,personal,[],1627759,,,1610612752,108,92,2023-11-14T02:44:36Z,5200000,False,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 203944]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628482.0,3.0,0.0,Randle,203944.0,,,,,,,,
533,PT03M01.00S,2023-11-14T02:44:51.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.38042049934296,50.73529411764706,1610612752,108,94,2023-11-14T02:44:56Z,5220000,False,4.0,10.0,1,right,M. Robinson cutting DUNK (4 PTS) (J. Randle 5 AST),"[1629011, 203944]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,,
535,PT02M35.00S,2023-11-14T02:45:25.4Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,108,94,2023-11-14T02:45:39Z,5240000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,3.0,,,,
536,PT02M35.00S,2023-11-14T02:45:30.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612752,108,94,2023-11-14T02:45:47Z,5250000,False,,,0,,J. Tatum loose ball personal FOUL (5 PF) (Brunson 2 FT),"[1628369, 1628973]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628482.0,5.0,1.0,Brunson,1628973.0,,,,,,,,
538,PT02M35.00S,2023-11-14T02:46:03.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,108,95,2023-11-14T02:46:03Z,5270000,False,,,0,,J. Brunson Free Throw 1 of 2 (26 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
539,PT02M35.00S,2023-11-14T02:46:03.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,108,95,2023-11-14T02:46:23Z,5280000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT02M34.00S,2023-11-14T02:46:04.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,108,95,2023-11-14T02:46:23Z,5290000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,539.0,,,,,,5.0,4.0,1.0,,,,,
541,PT02M22.00S,2023-11-14T02:46:33.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,25.443495400788436,87.00980392156863,1610612738,108,95,2023-11-14T02:46:38Z,5300000,False,-185.0,187.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
542,PT02M20.00S,2023-11-14T02:46:36.2Z,4,REGULAR,rebound,offensive,[],201950,,,1610612738,108,95,2023-11-14T02:46:36Z,5310000,False,,,0,,J. Holiday REBOUND (Off:4 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,541.0,,,,,,7.0,3.0,4.0,,,,,
543,PT02M15.00S,2023-11-14T02:46:40.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,33.722076215505915,39.950980392156865,1610612738,111,95,2023-11-14T02:46:46Z,5320000,False,50.0,264.0,1,left,D. White 26' 3PT step back (3 PTS) (K. Porzingis 2 AST),"[1628401, 204001]",1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Center,26.92,Made,3.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,,
545,PT02M05.00S,2023-11-14T02:46:54.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612752,111,95,2023-11-14T02:47:02Z,5340000,False,,,0,,J. Holiday take personal FOUL (2 PF) (Robinson 2 FT),"[201950, 1629011]",1610612738.0,BOS,take,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,204058.0,2.0,0.0,Robinson,1629011.0,,,,,,,,
547,PT02M05.00S,2023-11-14T02:47:19.2Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,111,95,2023-11-14T02:48:08Z,5360000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
548,PT02M05.00S,2023-11-14T02:47:19.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,111,95,2023-11-14T02:48:08Z,5370000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,547.0,,,,,,,,,,,,,
549,PT02M05.00S,2023-11-14T02:47:19.2Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,111,95,2023-11-14T02:48:08Z,5380000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT02M05.00S,2023-11-14T02:47:19.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,111,95,2023-11-14T02:48:08Z,5385000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,549.0,,,,,,6.0,5.0,1.0,,,,,
550,PT01M49.00S,2023-11-14T02:47:51.4Z,4,REGULAR,3pt,Jump Shot,[],204001,31.225361366622867,75.0,1610612738,111,95,2023-11-14T02:48:13Z,5390000,False,-125.0,241.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
551,PT01M45.00S,2023-11-14T02:47:54.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,111,95,2023-11-14T02:47:54Z,5400000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,550.0,,,,,,8.0,6.0,2.0,,,,,
554,PT01M40.00S,2023-11-14T02:48:10.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612752,111,95,2023-11-14T02:48:15Z,5420000,False,,,0,,K. Porzingis shooting personal FOUL (4 PF) (Randle 2 FT),"[204001, 203944]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,1662.0,4.0,0.0,Randle,203944.0,,,,,,,,
556,PT01M40.00S,2023-11-14T02:48:36.6Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,111,96,2023-11-14T02:48:36Z,5440000,False,,,0,,J. Randle Free Throw 1 of 2 (24 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
557,PT01M40.00S,2023-11-14T02:49:00.1Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,111,97,2023-11-14T02:49:00Z,5450000,False,,,0,,J. Randle Free Throw 2 of 2 (25 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
558,PT01M15.00S,2023-11-14T02:49:26.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.33442838370565,81.61764705882352,1610612738,114,97,2023-11-14T02:49:31Z,5460000,False,-158.0,214.0,1,left,J. Tatum 26' 3PT  (35 PTS) (K. Porzingis 3 AST),"[1628369, 204001]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.59,Made,35.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,,,,
560,PT01M07.00S,2023-11-14T02:49:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,89.56964520367937,45.83333333333333,1610612752,114,97,2023-11-14T02:49:57Z,5480000,False,-21.0,46.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 204001]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
561,PT01M07.00S,2023-11-14T02:49:39.2Z,4,REGULAR,block,,[],204001,,,1610612752,114,97,2023-11-14T02:49:41Z,5490000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT01M06.00S,2023-11-14T02:49:40.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,114,97,2023-11-14T02:49:57Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,560.0,,,,,,,,,,,,,
564,PT01M06.00S,2023-11-14T02:49:51.1Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,114,97,2023-11-14T02:49:58Z,5520000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M06.00S,2023-11-14T02:49:51.1Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,114,97,2023-11-14T02:49:58Z,5530000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT00M55.80S,2023-11-14T02:50:50.5Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,114,97,2023-11-14T02:51:36Z,5535000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT00M55.80S,2023-11-14T02:50:50.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,114,97,2023-11-14T02:51:36Z,5537500,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,
574,PT00M55.80S,2023-11-14T02:50:50.5Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,114,98,2023-11-14T02:51:36Z,5538750,False,,,0,,J. Hart Free Throw 2 of 2 (16 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
566,PT00M55.80S,2023-11-14T02:50:50.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612752,114,98,2023-11-14T02:52:54Z,5540000,False,,,0,,K. Porzingis shooting personal FOUL (5 PF) (Hart 2 FT),"[204001, 1628404]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1628482.0,5.0,0.0,Hart,1628404.0,,,,,,,,
570,PT00M55.80S,2023-11-14T02:50:51.3Z,4,REGULAR,substitution,out,[],204001,,,1610612752,114,98,2023-11-14T02:51:13Z,5580000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT00M55.80S,2023-11-14T02:50:51.3Z,4,REGULAR,substitution,out,[],203944,,,1610612752,114,98,2023-11-14T02:51:13Z,5590000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT00M55.80S,2023-11-14T02:50:51.3Z,4,REGULAR,substitution,in,[],1630202,,,1610612752,114,98,2023-11-14T02:51:13Z,5600000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT00M55.80S,2023-11-14T02:50:51.3Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,114,98,2023-11-14T02:51:13Z,5610000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT00M36.10S,2023-11-14T02:51:38.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,28.86005256241787,80.63725490196079,1610612738,114,98,2023-11-14T02:52:04Z,5630000,False,-153.0,219.0,1,left,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
576,PT00M32.90S,2023-11-14T02:51:42.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,114,98,2023-11-14T02:51:50Z,5640000,False,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,575.0,,,,,,9.0,7.0,2.0,,,,,
577,PT00M23.70S,2023-11-14T02:51:51.3Z,4,REGULAR,3pt,Jump Shot,[],1630540,76.69185282522996,11.27450980392157,1610612752,114,98,2023-11-14T02:52:26Z,5650000,False,-194.0,167.0,1,right,MISS M. McBride 25' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
578,PT00M20.50S,2023-11-14T02:51:54.5Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,114,98,2023-11-14T02:51:54Z,5660000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,577.0,,,,,,2.0,1.0,1.0,,,,,
579,PT00M00.00S,2023-11-14T02:52:17.6Z,4,REGULAR,period,end,[],0,,,1610612738,114,98,2023-11-14T02:52:17Z,5670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT00M00.00S,2023-11-14T02:53:18.9Z,4,REGULAR,game,end,[],0,,,0,114,98,2023-11-14T02:53:18Z,5680000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
