actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
330,PT00M28.70S,2024-01-06T01:02:25.6Z,2,REGULAR,3pt,Jump Shot,[],1631323,63.9454664914586,35.53921568627451,1610612762,71,38,2024-01-06T01:02:30Z,3230000,False,-72.0,286.0,1,right,S. Fontecchio 29' 3PT  (4 PTS) (C. Sexton 3 AST),"[1631323, 1629012]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,29.54,Made,,,,,,,,,,,,4.0,C. Sexton,1629012.0,3.0
332,PT00M09.60S,2024-01-06T01:02:50.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,24.52365308804205,66.17647058823529,1610612738,71,38,2024-01-06T01:02:59Z,3250000,False,-81.0,178.0,1,left,MISS J. Brown 19' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,19.55,Missed,,,,,,,,,,,,,,,
333,PT00M05.40S,2024-01-06T01:02:54.7Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,71,38,2024-01-06T01:02:54Z,3260000,False,,,0,,W. Kessler REBOUND (Off:1 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left Center,,,,,,,,332.0,7.0,6.0,1.0,,,,,,,,,
334,PT00M01.40S,2024-01-06T01:02:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.85479632063075,49.50980392156863,1610612762,71,40,2024-01-06T01:03:03Z,3270000,False,-2.0,15.0,1,right,C. Sexton driving Layup (12 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,,,,,,,,,12.0,,,
335,PT00M00.10S,2024-01-06T01:03:04.2Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612738,71,40,2024-01-06T01:03:11Z,3280000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1627739]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,2.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
336,PT00M00.10S,2024-01-06T01:03:04.2Z,2,REGULAR,steal,,[],1627739,,,1610612762,71,40,2024-01-06T01:03:08Z,3290000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
337,PT00M00.00S,2024-01-06T01:03:09.2Z,2,REGULAR,period,end,[],0,,,1610612762,71,40,2024-01-06T01:03:09Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-01-06T01:17:39.2Z,3,REGULAR,substitution,out,['startperiod'],1631117,,,1610612762,71,40,2024-01-06T01:18:07Z,3310000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-01-06T01:17:39.2Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612762,71,40,2024-01-06T01:18:07Z,3320000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-01-06T01:18:32.1Z,3,REGULAR,period,start,[],0,,,1610612762,71,40,2024-01-06T01:18:32Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M48.00S,2024-01-06T01:18:43.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,13.485545335085414,38.72549019607843,1610612762,71,42,2024-01-06T01:18:48Z,3340000,False,56.0,74.0,1,left,J. Collins 9' turnaround Hook (4 PTS) (L. Markkanen 4 AST),"[1628381, 1628374]",1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,9.33,Made,,,,,,,,,,,,4.0,L. Markkanen,1628374.0,4.0
343,PT11M35.00S,2024-01-06T01:18:56.2Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,71,42,2024-01-06T01:19:00Z,3360000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1631323]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,1.0,Fontecchio,1631323.0,,,,,,,,,,,,,,,,,
344,PT11M35.00S,2024-01-06T01:18:56.2Z,3,REGULAR,steal,,[],1631323,,,1610612762,71,42,2024-01-06T01:18:57Z,3370000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
345,PT11M32.00S,2024-01-06T01:18:59.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,8.623521681997373,50.245098039215684,1610612762,71,44,2024-01-06T01:19:07Z,3380000,False,-1.0,29.0,1,left,L. Markkanen running DUNK (13 PTS) (K. Dunn 2 AST),"[1628374, 1627739]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,2.86,Made,,,,,,,,,,,,13.0,K. Dunn,1627739.0,2.0
347,PT11M19.00S,2024-01-06T01:19:12.1Z,3,REGULAR,3pt,Jump Shot,[],1627759,71.69842312746385,79.90196078431373,1610612738,74,44,2024-01-06T01:19:16Z,3400000,False,150.0,214.0,1,right,J. Brown 26' 3PT pullup (7 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,26.06,Made,,,,,,,,,,,,7.0,,,
348,PT10M58.00S,2024-01-06T01:19:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,8.360709592641262,49.754901960784316,1610612762,74,46,2024-01-06T01:19:36Z,3410000,False,1.0,26.0,1,left,J. Collins driving Layup (6 PTS) (L. Markkanen 5 AST),"[1628381, 1628374]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,2.61,Made,,,,,,,,,,,,6.0,L. Markkanen,1628374.0,5.0
350,PT10M46.00S,2024-01-06T01:19:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,88.78120893561103,49.26470588235294,1610612738,74,46,2024-01-06T01:20:50Z,3430000,False,-4.0,53.0,1,right,MISS K. Porzingis alley-oop Layup,[204001],1610612738.0,BOS,alley-oop,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Missed,,,,,,,,,,,,,,,
351,PT10M44.00S,2024-01-06T01:19:46.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,46,2024-01-06T01:19:59Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,350.0,,,,,,,,,,,,
353,PT10M44.00S,2024-01-06T01:20:14.1Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612738,74,46,2024-01-06T01:20:29Z,3460000,False,,,0,,BOS 5-second-violation Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
354,PT10M34.00S,2024-01-06T01:20:34.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,32.933639947437584,43.38235294117647,1610612762,74,46,2024-01-06T01:20:40Z,3470000,False,33.0,257.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,25.92,Missed,,,,,,,,,,,,,,,
355,PT10M30.00S,2024-01-06T01:20:38.8Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,74,46,2024-01-06T01:20:40Z,3480000,False,,,0,,D. White REBOUND (Off:0 Def:7),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,354.0,7.0,7.0,0.0,,,,,,,,,
356,PT10M27.00S,2024-01-06T01:20:42.5Z,3,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612738,74,46,2024-01-06T01:20:55Z,3490000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Brown 2 FT),"[1627739, 1627759]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203591.0,2.0,0.0,Brown,1627759.0,,,,
358,PT10M27.00S,2024-01-06T01:21:09.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,74,46,2024-01-06T01:21:09Z,3510000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
359,PT10M27.00S,2024-01-06T01:21:09.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,74,46,2024-01-06T01:21:09Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,,,,
360,PT10M27.00S,2024-01-06T01:21:25.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,75,46,2024-01-06T01:21:25Z,3530000,False,,,0,,J. Brown Free Throw 2 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
361,PT10M21.00S,2024-01-06T01:21:37.2Z,3,REGULAR,turnover,discontinued dribble,[],1629012,,,1610612762,75,46,2024-01-06T01:21:49Z,3540000,False,,,0,,C. Sexton discontinued dribble TURNOVER (3 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,,1627961.0,,,,,,,,
362,PT10M10.00S,2024-01-06T01:21:57.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,94.69448094612353,95.34313725490196,1610612738,75,46,2024-01-06T01:22:02Z,3550000,False,227.0,-3.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,22.67,Missed,,,,,,,,,,,,,,,
363,PT10M07.00S,2024-01-06T01:22:00.8Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612762,75,46,2024-01-06T01:22:02Z,3560000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:3),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,,,362.0,4.0,3.0,1.0,,,,,,,,,
364,PT09M58.00S,2024-01-06T01:22:09.6Z,3,REGULAR,turnover,bad pass,[],1628381,,,1610612762,75,46,2024-01-06T01:22:13Z,3570000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1627759]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,1.0,Brown,1627759.0,,,,,,,,,,,,,,,,,
365,PT09M58.00S,2024-01-06T01:22:09.6Z,3,REGULAR,steal,,[],1627759,,,1610612738,75,46,2024-01-06T01:22:11Z,3580000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
366,PT09M55.00S,2024-01-06T01:22:13.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.85479632063075,46.81372549019608,1610612738,75,46,2024-01-06T01:22:23Z,3590000,False,-16.0,15.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,2.17,Missed,,,,,,,,,,,,,,,
367,PT09M51.00S,2024-01-06T01:22:17.2Z,3,REGULAR,rebound,offensive,[],201950,,,1610612738,75,46,2024-01-06T01:22:23Z,3600000,False,,,0,,J. Holiday REBOUND (Off:1 Def:5),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,366.0,6.0,5.0,1.0,,,,,,,,,
368,PT09M51.00S,2024-01-06T01:22:16.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",201950,94.40999984741211,50.0,1610612738,77,46,2024-01-06T01:24:04Z,3610000,False,0.0,0.0,1,right,J. Holiday tip Layup (12 PTS),[201950],1610612738.0,BOS,tip,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,,,12.0,,,
369,PT09M47.00S,2024-01-06T01:22:21.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,30.962549277266753,25.0,1610612762,77,46,2024-01-06T01:24:39Z,3620000,False,125.0,239.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,26.93,Missed,,,,,,,,,,,,,,,
370,PT09M47.00S,2024-01-06T01:22:21.0Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,77,46,2024-01-06T01:22:30Z,3630000,False,,,0,,L. Markkanen REBOUND (Off:3 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,369.0,4.0,1.0,3.0,,,,,,,,,
371,PT09M43.00S,2024-01-06T01:22:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,8.360709592641262,42.40196078431372,1610612762,77,46,2024-01-06T01:25:45Z,3640000,False,38.0,26.0,1,left,MISS L. Markkanen putback Layup,[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,4.61,Missed,,,,,,,,,,,,,,,
372,PT09M42.00S,2024-01-06T01:22:27.6Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,77,46,2024-01-06T01:41:35Z,3650000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,371.0,5.0,1.0,4.0,,,,,,,,,
475,PT09M42.00S,2024-01-06T01:22:30.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,6.258212877792378,49.754901960784316,1610612762,77,46,2024-01-06T01:41:21Z,3655000,False,1.0,6.0,1,left,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,0.64,Missed,,,,,,,,,,,,,,,
476,PT09M42.00S,2024-01-06T01:22:30.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,77,46,2024-01-06T01:41:21Z,3657500,False,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,475.0,5.0,5.0,0.0,,,,,,,,,
373,PT09M39.00S,2024-01-06T01:22:33.9Z,3,REGULAR,foul,technical,['1freethrow'],1627759,,,1610612738,77,46,2024-01-06T01:41:13Z,3660000,False,,,0,,J. Brown technical FOUL (1 Tech),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627961.0,0.0,1.0,,,,,,
374,PT09M39.00S,2024-01-06T01:23:02.5Z,3,REGULAR,freethrow,1 of 1,[],1629012,,,1610612738,77,47,2024-01-06T01:41:13Z,3670000,False,,,0,,C. Sexton technical Free Throw 1 of 1 (13 PTS),[1629012],1610612762.0,UTA,technical,,,Sexton,C. Sexton,,,,,,,,,,,Made,,,,,,,,,,,,13.0,,,
375,PT09M25.00S,2024-01-06T01:23:33.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,93.64323258869908,95.83333333333334,1610612738,80,47,2024-01-06T01:23:38Z,3680000,False,229.0,7.0,1,right,J. Brown 3PT  (11 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,22.93,Made,,,,,,,,,,,,11.0,D. White,1628401.0,3.0
377,PT09M15.00S,2024-01-06T01:23:42.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,25.312089356110377,13.480392156862745,1610612762,80,47,2024-01-06T01:23:48Z,3700000,False,183.0,185.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,26.02,Missed,,,,,,,,,,,,,,,
378,PT09M12.00S,2024-01-06T01:23:45.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,80,47,2024-01-06T01:23:48Z,3710000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,377.0,8.0,8.0,0.0,,,,,,,,,
379,PT09M06.00S,2024-01-06T01:23:51.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628401,91.01511169513797,53.67647058823529,1610612738,80,47,2024-01-06T01:23:58Z,3720000,False,18.0,32.0,1,right,MISS D. White running Layup - blocked,"[1628401, 1627739]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,3.69,Missed,Dunn,1627739.0,,,,,,,,,,,,,
380,PT09M06.00S,2024-01-06T01:23:51.4Z,3,REGULAR,block,,[],1627739,,,1610612738,80,47,2024-01-06T01:23:53Z,3730000,False,,,0,,K. Dunn BLOCK (1 BLK),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT09M04.00S,2024-01-06T01:23:53.4Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612762,80,47,2024-01-06T01:23:58Z,3740000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,379.0,3.0,2.0,1.0,,,,,,,,,
382,PT09M02.00S,2024-01-06T01:23:56.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,25.706307490144546,88.48039215686273,1610612762,80,50,2024-01-06T01:31:19Z,3750000,False,-192.0,189.0,1,left,S. Fontecchio 26' 3PT running (7 PTS) (K. Dunn 3 AST),"[1631323, 1627739]",1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,26.98,Made,,,,,,,,,,,,7.0,K. Dunn,1627739.0,3.0
384,PT08M39.00S,2024-01-06T01:24:18.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,91.80354796320631,95.83333333333334,1610612738,80,50,2024-01-06T01:24:24Z,3770000,False,229.0,25.0,1,right,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,23.05,Missed,,,,,,,,,,,,,,,
385,PT08M37.00S,2024-01-06T01:24:20.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,80,50,2024-01-06T01:24:24Z,3780000,False,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,,384.0,7.0,7.0,0.0,,,,,,,,,
386,PT08M32.00S,2024-01-06T01:24:27.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,12.959921156373195,46.07843137254902,1610612762,80,50,2024-01-06T01:24:38Z,3790000,False,20.0,69.0,1,left,MISS J. Collins 7' running Layup - blocked,"[1628381, 201950]",1610612762.0,UTA,running,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,7.2,Missed,Holiday,201950.0,,,,,,,,,,,,,
387,PT08M32.00S,2024-01-06T01:24:27.6Z,3,REGULAR,block,,[],201950,,,1610612762,80,50,2024-01-06T01:24:31Z,3800000,False,,,0,,J. Holiday BLOCK (2 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
388,PT08M32.00S,2024-01-06T01:24:27.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,80,50,2024-01-06T01:24:38Z,3810000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,386.0,,,,,,,,,,,,
390,PT08M24.00S,2024-01-06T01:24:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.9862023653088,46.81372549019608,1610612738,82,50,2024-01-06T01:24:49Z,3830000,False,-16.0,13.0,1,right,J. Holiday cutting Layup (14 PTS) (J. Tatum 4 AST),"[201950, 1628369]",1610612738.0,BOS,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,2.08,Made,,,,,,,,,,,,14.0,J. Tatum,1628369.0,4.0
392,PT08M14.00S,2024-01-06T01:24:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,9.017739816031538,49.26470588235294,1610612762,82,52,2024-01-06T01:25:05Z,3850000,False,4.0,32.0,1,left,J. Collins driving Layup (8 PTS) (K. Dunn 4 AST),"[1628381, 1627739]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,3.25,Made,,,,,,,,,,,,8.0,K. Dunn,1627739.0,4.0
393,PT08M14.00S,2024-01-06T01:25:01.0Z,3,REGULAR,foul,personal,['1freethrow'],204001,,,1610612762,82,52,2024-01-06T01:25:15Z,3860000,False,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Collins 1 FT),"[204001, 1628381]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627961.0,2.0,0.0,Collins,1628381.0,,,,
395,PT08M14.00S,2024-01-06T01:25:23.0Z,3,REGULAR,freethrow,1 of 1,[],1628381,,,1610612762,82,53,2024-01-06T01:25:23Z,3880000,False,,,0,,J. Collins Free Throw 1 of 1 (9 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,Made,,,,,,,,,,,,9.0,,,
396,PT08M00.00S,2024-01-06T01:25:41.1Z,3,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612738,82,53,2024-01-06T01:25:54Z,3890000,False,,,0,,K. Dunn shooting personal FOUL (3 PF) (Porzingis 2 FT),"[1627739, 204001]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627961.0,3.0,0.0,Porzingis,204001.0,,,,
398,PT08M00.00S,2024-01-06T01:26:10.2Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,83,53,2024-01-06T01:26:10Z,3910000,False,,,0,,K. Porzingis Free Throw 1 of 2 (11 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,11.0,,,
400,PT08M00.00S,2024-01-06T01:26:28.9Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,84,53,2024-01-06T01:26:28Z,3920000,False,,,0,,K. Porzingis Free Throw 2 of 2 (12 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,12.0,,,
401,PT07M39.00S,2024-01-06T01:26:51.8Z,3,REGULAR,2pt,Jump Shot,[],1628374,10.463206307490145,72.79411764705883,1610612762,84,55,2024-01-06T01:26:57Z,3930000,False,-114.0,46.0,1,left,L. Markkanen 12' turnaround fadeaway Jump Shot (15 PTS),[1628374],1610612762.0,UTA,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,12.29,Made,,,,,,,,,,,,15.0,,,
402,PT07M31.00S,2024-01-06T01:27:01.7Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612738,84,55,2024-01-06T01:27:11Z,3940000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1628374, 204001]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Porzingis,204001.0,,,,
404,PT07M31.00S,2024-01-06T01:27:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,55,2024-01-06T01:27:26Z,3960000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M31.00S,2024-01-06T01:30:29.7Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,85,55,2024-01-06T01:30:29Z,3980000,False,,,0,,K. Porzingis Free Throw 1 of 2 (13 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,13.0,,,
407,PT07M31.00S,2024-01-06T01:30:44.1Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,86,55,2024-01-06T01:30:44Z,3990000,False,,,0,,K. Porzingis Free Throw 2 of 2 (14 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,14.0,,,
408,PT07M09.00S,2024-01-06T01:31:06.6Z,3,REGULAR,3pt,Jump Shot,[],1631323,26.363337713534822,88.23529411764706,1610612762,86,55,2024-01-06T01:31:16Z,4000000,False,-191.0,195.0,1,left,MISS S. Fontecchio 27' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,27.33,Missed,,,,,,,,,,,,,,,
409,PT07M08.00S,2024-01-06T01:31:07.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,86,55,2024-01-06T01:31:16Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,408.0,,,,,,,,,,,,
410,PT07M08.00S,2024-01-06T01:31:14.3Z,3,REGULAR,foul,personal,[],204001,,,1610612762,86,55,2024-01-06T01:31:20Z,4020000,False,,,0,,K. Porzingis loose ball personal FOUL (3 PF),"[204001, 1628381]",1610612738.0,BOS,loose ball,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203591.0,3.0,0.0,Collins,1628381.0,,,,
