actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
612,PT02M19.00S,2025-01-07T02:48:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.258212877792378,46.32352941176471,1610612754,89,107,2025-01-07T02:49:02Z,6000000,False,18.0,6.0,1,left,A. Nembhard driving finger roll Layup (7 PTS),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,driving finger roll,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,7.0,,,,,,,,
613,PT02M08.00S,2025-01-07T02:49:08.8Z,4,REGULAR,3pt,Jump Shot,[],1641727,72.09264126149803,18.137254901960784,1610612751,92,107,2025-01-07T02:49:14Z,6010000,False,-159.0,210.0,1,right,D. Whitehead 26' 3PT  (3 PTS) (K. Johnson 5 AST),"[1641727, 1630553]",1610612751.0,BKN,,Whitehead,D. Whitehead,,Above the Break 3,24+ Left Center,26.34,Made,,,,,,,,,3.0,,K. Johnson,1630553.0,5.0,,,,
615,PT01M49.00S,2025-01-07T02:49:30.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641727,,,1610612754,92,107,2025-01-07T02:49:37Z,6030000,False,,,0,,D. Whitehead personal FOUL (1 PF) (Nembhard 2 FT),"[1641727, 1629614]",1610612751.0,BKN,1627541.0,Whitehead,D. Whitehead,,Mid-Range,8-16 Center,,,,,,,1.0,0.0,Nembhard,1629614.0,,,,,,,,,
617,PT01M49.00S,2025-01-07T02:49:56.1Z,4,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,92,107,2025-01-07T02:49:56Z,6050000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,Missed,,,,,,,,,,,,,,,,,
618,PT01M49.00S,2025-01-07T02:49:56.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,92,107,2025-01-07T02:49:56Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,617.0,,,,,,,,,,,,,,,,
619,PT01M49.00S,2025-01-07T02:49:57.1Z,4,REGULAR,substitution,out,[],1630553,,,1610612754,92,107,2025-01-07T02:50:03Z,6070000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,
620,PT01M49.00S,2025-01-07T02:49:57.1Z,4,REGULAR,substitution,in,[],1641736,,,1610612754,92,107,2025-01-07T02:50:03Z,6080000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,
621,PT01M49.00S,2025-01-07T02:50:13.8Z,4,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,92,108,2025-01-07T02:50:13Z,6090000,False,,,0,,A. Nembhard Free Throw 2 of 2 (8 PTS),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,Made,,,,,,,,,8.0,,,,,,,,
622,PT01M36.00S,2025-01-07T02:50:31.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641716,,,1610612751,92,108,2025-01-07T02:54:59Z,6100000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Martin 2 FT),"[1641716, 1631213]",1610612754.0,IND,1627541.0,Walker,J. Walker,shooting,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Martin,1631213.0,,,,,,,,,
624,PT01M36.00S,2025-01-07T02:51:04.1Z,4,REGULAR,freethrow,1 of 2,[],1631213,,,1610612751,93,108,2025-01-07T02:51:31Z,6120000,False,,,0,,T. Martin Free Throw 1 of 2 (15 PTS),[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,Made,,,,,,,,,15.0,,,,,,,,
625,PT01M36.00S,2025-01-07T02:51:04.9Z,4,REGULAR,substitution,out,[],1629614,,,1610612751,93,108,2025-01-07T02:51:11Z,6130000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,
626,PT01M36.00S,2025-01-07T02:51:04.9Z,4,REGULAR,substitution,in,[],201949,,,1610612751,93,108,2025-01-07T02:51:11Z,6140000,False,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,
627,PT01M36.00S,2025-01-07T02:51:04.1Z,4,REGULAR,freethrow,2 of 2,[],1631213,,,1610612751,93,108,2025-01-07T02:51:31Z,6150000,False,,,0,,MISS T. Martin Free Throw 2 of 2,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,Missed,,,,,,,,,,,,,,,,,
628,PT01M33.00S,2025-01-07T02:51:07.1Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,93,108,2025-01-07T02:51:31Z,6160000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,627.0,2.0,2.0,0.0,,,,,,,,,,,,,
629,PT01M23.00S,2025-01-07T02:51:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642277,6.389618922470433,49.26470588235294,1610612754,93,110,2025-01-07T02:51:49Z,6170000,False,4.0,8.0,1,left,J. Furphy cutting Layup (2 PTS) (T. Bryant 2 AST),"[1642277, 1628418]",1610612754.0,IND,,Furphy,J. Furphy,cutting,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,2.0,,T. Bryant,1628418.0,2.0,,,,
631,PT01M15.00S,2025-01-07T02:51:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641736,93.11760840998686,54.90196078431373,1610612751,95,110,2025-01-07T02:51:58Z,6190000,False,25.0,12.0,1,right,R. Beekman reverse Layup (9 PTS),[1641736],1610612751.0,BKN,,Beekman,R. Beekman,reverse,Restricted Area,0-8 Center,2.74,Made,,,,,,,,,9.0,,,,,,,,
632,PT01M02.00S,2025-01-07T02:52:06.9Z,4,REGULAR,3pt,Jump Shot,[],1628418,24.917871222076215,14.460784313725492,1610612754,95,113,2025-01-07T02:52:11Z,6200000,False,178.0,182.0,1,left,T. Bryant 25' 3PT  (8 PTS) (J. Walker 1 AST),"[1628418, 1641716]",1610612754.0,IND,,Bryant,T. Bryant,,Above the Break 3,24+ Right Center,25.41,Made,,,,,,,,,8.0,,J. Walker,1641716.0,1.0,,,,
634,PT00M53.50S,2025-01-07T02:52:18.2Z,4,REGULAR,3pt,Jump Shot,[],1641727,72.35545335085413,79.65686274509804,1610612751,95,113,2025-01-07T02:52:23Z,6220000,False,148.0,207.0,1,right,MISS D. Whitehead 25' 3PT,[1641727],1610612751.0,BKN,,Whitehead,D. Whitehead,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,
635,PT00M52.30S,2025-01-07T02:52:19.4Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,95,113,2025-01-07T02:52:23Z,6230000,False,,,0,,D. Sharpe REBOUND (Off:8 Def:4),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Right Center,,,634.0,12.0,4.0,8.0,,,,,,,,,,,,,
636,PT00M52.30S,2025-01-07T02:52:23.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,97,113,2025-01-07T02:52:25Z,6240000,False,0.0,0.0,1,right,D. Sharpe tip Layup (14 PTS),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,tip,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,14.0,,,,,,,,
637,PT00M27.70S,2025-01-07T02:52:49.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,97,113,2025-01-07T02:52:54Z,6250000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,2002.0,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
638,PT00M16.30S,2025-01-07T02:53:16.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641727,68.28186596583443,26.225490196078432,1610612751,97,113,2025-01-07T02:53:22Z,6260000,False,-119.0,246.0,1,right,MISS D. Whitehead 27' 3PT,[1641727],1610612751.0,BKN,,Whitehead,D. Whitehead,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,
639,PT00M13.40S,2025-01-07T02:53:21.8Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,97,113,2025-01-07T02:53:21Z,6270000,False,,,0,,D. Sharpe REBOUND (Off:9 Def:4),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Left Center,,,638.0,13.0,4.0,9.0,,,,,,,,,,,,,
640,PT00M13.40S,2025-01-07T02:53:21.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630549,94.40999984741211,50.0,1610612751,99,113,2025-01-07T02:53:25Z,6280000,False,0.0,0.0,1,right,D. Sharpe putback Layup (16 PTS),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,putback,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,16.0,,,,,,,,
641,PT00M00.00S,2025-01-07T02:53:37.3Z,4,REGULAR,period,end,[],0,,,1610612754,99,113,2025-01-07T02:53:37Z,6290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M00.00S,2025-01-07T02:53:41.4Z,4,REGULAR,game,end,[],0,,,0,99,113,2025-01-07T02:53:41Z,6300000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,
