actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
606,PT06M04.00S,2025-03-01T02:44:33.8Z,4,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,88,111,2025-03-01T02:44:33Z,5890000,False,,,0,,T. Camara Free Throw 2 of 2 (17 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
607,PT05M53.00S,2025-03-01T02:44:46.0Z,4,REGULAR,3pt,Jump Shot,[],1630165,68.9388961892247,65.93137254901961,1610612751,91,111,2025-03-01T02:44:51Z,5900000,False,80.0,239.0,1,right,K. Hayes 25' 3PT  (9 PTS) (M. Lewis 1 AST),"[1630165, 1641721]",1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,25.24,Made,9.0,M. Lewis,1641721.0,1.0,,,,,,,,,,,,
609,PT05M47.00S,2025-03-01T02:44:55.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612757,91,111,2025-03-01T02:47:29Z,5920000,False,,,0,,D. Sharpe clear-path personal FOUL (6 PF) (Clingan 2 FT),"[1630549, 1642270]",1610612751.0,BKN,clear-path,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,202035.0,,,,,,,,,,,,,,6.0,0.0,Clingan,1642270.0,,
611,PT05M47.00S,2025-03-01T02:45:13.9Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630549,,,1610612757,91,111,2025-03-01T02:45:27Z,5940000,False,,,0,,D. Sharpe technical FOUL (1 Tech),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,202035.0,,,,,,,,,,,,,,6.0,1.0,,,,
613,PT05M47.00S,2025-03-01T02:46:19.3Z,4,REGULAR,substitution,out,[],1630549,,,1610612757,91,111,2025-03-01T02:47:33Z,5960000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M47.00S,2025-03-01T02:46:19.3Z,4,REGULAR,substitution,in,[],1641736,,,1610612757,91,111,2025-03-01T02:47:33Z,5970000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M47.00S,2025-03-01T02:48:16.6Z,4,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,91,112,2025-03-01T02:48:16Z,5980000,False,,,0,,D. Banton technical Free Throw 1 of 1 (21 PTS),[1630625],1610612757.0,POR,technical,,,Banton,D. Banton,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
618,PT05M47.00S,2025-03-01T02:48:28.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642270,,,1610612757,91,112,2025-03-01T02:49:12Z,5990000,False,,,0,,MISS D. Clingan clear-path Free Throw 1 of 2,[1642270],1610612757.0,POR,clear-path,,,Clingan,D. Clingan,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
619,PT05M47.00S,2025-03-01T02:48:28.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,91,112,2025-03-01T02:48:28Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,618.0,,,,,,,,,
620,PT05M47.00S,2025-03-01T02:48:28.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642270,,,1610612757,91,112,2025-03-01T02:49:12Z,6010000,False,,,0,,MISS D. Clingan clear-path Free Throw 2 of 2,[1642270],1610612757.0,POR,clear-path,,,Clingan,D. Clingan,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
621,PT05M47.00S,2025-03-01T02:48:28.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,91,112,2025-03-01T02:48:54Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,620.0,,,,,,,,,
622,PT05M47.00S,2025-03-01T02:49:02.1Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,91,112,2025-03-01T02:49:14Z,6030000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M47.00S,2025-03-01T02:49:02.1Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,91,112,2025-03-01T02:49:14Z,6040000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M38.00S,2025-03-01T02:49:31.7Z,4,REGULAR,turnover,bad pass,[],1630703,,,1610612757,91,112,2025-03-01T02:49:35Z,6050000,False,,,0,,S. Henderson bad pass TURNOVER (3 TO),"[1630703, 1641736]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,Beekman,1641736.0,,,,,,,,,,
625,PT05M38.00S,2025-03-01T02:49:31.7Z,4,REGULAR,steal,,[],1641736,,,1610612751,91,112,2025-03-01T02:49:34Z,6060000,False,,,0,,R. Beekman STEAL (1 STL),[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
626,PT05M33.00S,2025-03-01T02:49:36.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631213,72.48685939553219,81.37254901960785,1610612751,91,112,2025-03-01T02:55:50Z,6070000,False,157.0,206.0,1,right,MISS T. Martin 25' running 3PT,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,25.9,Missed,,,,,,,,,,,,,,,,
627,PT05M31.00S,2025-03-01T02:49:38.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,91,112,2025-03-01T02:49:45Z,6080000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,626.0,,,,,,,,,
629,PT05M15.00S,2025-03-01T02:50:05.7Z,4,REGULAR,3pt,Jump Shot,[],1631101,31.09395532194481,25.735294117647058,1610612757,91,115,2025-03-01T02:50:09Z,6100000,False,121.0,240.0,1,left,S. Sharpe 26' 3PT  (25 PTS) (J. Walker 3 AST),"[1631101, 1631133]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,26.87,Made,25.0,J. Walker,1631133.0,3.0,,,,,,,,,,,,
631,PT05M01.00S,2025-03-01T02:50:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641736,92.9862023653088,47.794117647058826,1610612751,91,115,2025-03-01T02:50:23Z,6120000,False,-11.0,13.0,1,right,MISS R. Beekman driving Layup,[1641736],1610612751.0,BKN,driving,,,Beekman,R. Beekman,,,,,Restricted Area,0-8 Center,,,1.73,Missed,,,,,,,,,,,,,,,,
632,PT04M58.00S,2025-03-01T02:50:22.4Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,91,115,2025-03-01T02:50:23Z,6130000,False,,,0,,D. Banton REBOUND (Off:1 Def:5),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,631.0,6.0,5.0,1.0,,,,,,
633,PT04M48.00S,2025-03-01T02:50:31.7Z,4,REGULAR,3pt,Jump Shot,[],1630703,32.670827858081466,47.794117647058826,1610612757,91,115,2025-03-01T02:50:37Z,6140000,False,11.0,255.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,25.48,Missed,,,,,,,,,,,,,,,,
634,PT04M43.00S,2025-03-01T02:50:36.7Z,4,REGULAR,rebound,defensive,[],1641721,,,1610612751,91,115,2025-03-01T02:50:37Z,6150000,False,,,0,,M. Lewis REBOUND (Off:0 Def:1),[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,633.0,1.0,1.0,0.0,,,,,,
635,PT04M42.00S,2025-03-01T02:50:38.7Z,4,REGULAR,turnover,bad pass,[],1641721,,,1610612751,91,115,2025-03-01T02:50:46Z,6160000,False,,,0,,M. Lewis bad pass TURNOVER (1 TO),"[1641721, 1630703]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,Henderson,1630703.0,,,,,,,,,,
636,PT04M42.00S,2025-03-01T02:50:38.7Z,4,REGULAR,steal,,[],1630703,,,1610612757,91,115,2025-03-01T02:50:41Z,6170000,False,,,0,,S. Henderson STEAL (3 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
637,PT04M37.00S,2025-03-01T02:50:43.8Z,4,REGULAR,turnover,bad pass,[],1630703,,,1610612757,91,115,2025-03-01T02:50:49Z,6180000,False,,,0,,S. Henderson bad pass TURNOVER (4 TO),"[1630703, 1631213]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,4.0,,,,,,,Martin,1631213.0,,,,,,,,,,
638,PT04M37.00S,2025-03-01T02:50:43.8Z,4,REGULAR,steal,,[],1631213,,,1610612751,91,115,2025-03-01T02:50:47Z,6190000,False,,,0,,T. Martin STEAL (2 STL),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT04M31.00S,2025-03-01T02:50:48.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641721,73.14388961892247,18.627450980392158,1610612751,91,115,2025-03-01T02:51:12Z,6200000,False,-157.0,200.0,1,right,MISS M. Lewis 25' running 3PT,[1641721],1610612751.0,BKN,running,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,,,25.41,Missed,,,,,,,,,,,,,,,,
640,PT04M28.00S,2025-03-01T02:50:51.7Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,91,115,2025-03-01T02:51:12Z,6210000,False,,,0,,J. Walker REBOUND (Off:3 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,639.0,6.0,3.0,3.0,,,,,,
641,PT04M13.00S,2025-03-01T02:51:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,8.886333771353483,51.225490196078425,1610612757,91,117,2025-03-01T02:51:15Z,6220000,False,-6.0,31.0,1,left,T. Camara driving Layup (19 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,3.16,Made,19.0,,,,,,,,,,,,,,,
643,PT03M59.00S,2025-03-01T02:51:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.59198423127464,42.8921568627451,1610612751,91,117,2025-03-01T02:51:25Z,6240000,False,-36.0,17.0,1,right,MISS K. Hayes driving finger roll Layup,[1630165],1610612751.0,BKN,driving finger roll,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,3.94,Missed,,,,,,,,,,,,,,,,
644,PT03M59.00S,2025-03-01T02:51:21.6Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,91,117,2025-03-01T03:01:38Z,6250000,False,,,0,,J. Wilson REBOUND (Off:2 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,643.0,5.0,3.0,2.0,,,,,,
647,PT03M59.00S,2025-03-01T02:52:06.4Z,4,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612751,91,117,2025-03-01T02:52:13Z,6280000,False,,,0,,S. Sharpe shooting personal FOUL (3 PF) (Wilson 2 FT),"[1631101, 1630592]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,202035.0,,,,,,,,,,,,,,3.0,0.0,Wilson,1630592.0,,
655,PT03M59.00S,2025-03-01T02:52:12.8Z,4,REGULAR,substitution,out,[],1631101,,,1610612751,91,117,2025-03-01T02:52:57Z,6295000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M59.00S,2025-03-01T02:52:12.8Z,4,REGULAR,substitution,out,[],1641739,,,1610612751,91,117,2025-03-01T02:52:57Z,6297500,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M59.00S,2025-03-01T02:52:12.8Z,4,REGULAR,substitution,in,[],1641712,,,1610612751,91,117,2025-03-01T02:52:57Z,6298750,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M59.00S,2025-03-01T02:52:12.8Z,4,REGULAR,substitution,in,[],1631321,,,1610612751,91,117,2025-03-01T02:52:57Z,6299375,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M59.00S,2025-03-01T02:52:19.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630592,,,1610612751,92,117,2025-03-01T02:52:27Z,6300000,False,,,0,,J. Wilson Free Throw 1 of 2 (6 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
650,PT03M59.00S,2025-03-01T02:52:19.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630592,,,1610612751,93,117,2025-03-01T02:54:08Z,6310000,False,,,0,,J. Wilson Free Throw 2 of 2 (7 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
652,PT03M42.00S,2025-03-01T02:52:33.9Z,4,REGULAR,3pt,Jump Shot,[],1631133,11.251642575558476,95.58823529411765,1610612757,93,117,2025-03-01T02:53:01Z,6330000,False,-228.0,53.0,1,left,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,23.4,Missed,,,,,,,,,,,,,,,,
653,PT03M39.00S,2025-03-01T02:52:37.6Z,4,REGULAR,rebound,defensive,[],1641721,,,1610612751,93,117,2025-03-01T02:52:37Z,6340000,False,,,0,,M. Lewis REBOUND (Off:0 Def:2),[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,652.0,2.0,2.0,0.0,,,,,,
654,PT03M32.00S,2025-03-01T02:52:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630165,75.24638633377135,85.5392156862745,1610612751,96,117,2025-03-01T03:01:19Z,6350000,False,178.0,180.0,1,right,K. Hayes 25' 3PT step back (12 PTS) (T. Martin 1 AST),"[1630165, 1631213]",1610612751.0,BKN,step back,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,25.31,Made,12.0,T. Martin,1631213.0,1.0,,,,,,,,,,,,
659,PT03M09.00S,2025-03-01T02:53:07.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,13.222733245729303,45.588235294117645,1610612757,96,119,2025-03-01T02:53:12Z,6360000,False,22.0,72.0,1,left,S. Henderson 7' pullup Jump Shot (12 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,7.51,Made,12.0,,,,,,,,,,,,,,,
660,PT02M57.00S,2025-03-01T02:53:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,92.46057818659659,54.90196078431373,1610612751,96,119,2025-03-01T02:53:25Z,6370000,False,25.0,18.0,1,right,MISS J. Wilson driving reverse Layup,[1630592],1610612751.0,BKN,driving reverse,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,3.06,Missed,,,,,,,,,,,,,,,,
661,PT02M54.00S,2025-03-01T02:53:22.8Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,96,119,2025-03-01T02:53:25Z,6380000,False,,,0,,S. Henderson REBOUND (Off:0 Def:3),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,660.0,3.0,3.0,0.0,,,,,,
662,PT02M53.00S,2025-03-01T02:53:23.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630625,6.1268068331143235,48.28431372549019,1610612757,96,121,2025-03-01T03:03:35Z,6390000,False,9.0,5.0,1,left,D. Banton running DUNK (23 PTS) (S. Henderson 9 AST),"[1630625, 1630703]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,1.0,Made,23.0,S. Henderson,1630703.0,9.0,,,,,,,,,,,,
703,PT02M48.00S,2025-03-01T02:53:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,94.95729303547962,50.49019607843137,1610612751,96,121,2025-03-01T03:14:32Z,6415000,False,2.0,-5.0,1,right,MISS T. Martin driving Layup - blocked,"[1631213, 1630703]",1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,0.57,Missed,,,,,,,,,,,,,,,Henderson,1630703.0
704,PT02M48.00S,2025-03-01T02:53:59.0Z,4,REGULAR,block,,[],1630703,,,1610612751,96,121,2025-03-01T03:09:06Z,6417500,False,,,0,,S. Henderson BLOCK (1 BLK),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
705,PT02M48.00S,2025-03-01T02:53:59.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,96,121,2025-03-01T03:14:32Z,6418750,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,703.0,,,,,,,,,
665,PT02M47.00S,2025-03-01T02:54:04.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,96,121,2025-03-01T03:09:06Z,6420000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M47.00S,2025-03-01T02:54:33.8Z,4,REGULAR,substitution,out,[],1630703,,,1610612757,96,121,2025-03-01T03:09:06Z,6430000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M47.00S,2025-03-01T02:54:33.8Z,4,REGULAR,substitution,out,[],1631133,,,1610612757,96,121,2025-03-01T03:09:06Z,6440000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M47.00S,2025-03-01T02:54:33.8Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,96,121,2025-03-01T03:09:06Z,6450000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M47.00S,2025-03-01T02:54:33.8Z,4,REGULAR,substitution,in,[],1641871,,,1610612757,96,121,2025-03-01T03:09:06Z,6460000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M45.00S,2025-03-01T02:56:34.1Z,4,REGULAR,turnover,out-of-bounds,[],1631321,,,1610612757,96,121,2025-03-01T02:56:46Z,6470000,False,,,0,,S. Cissoko lost ball out-of-bounds TURNOVER (1 TO),[1631321],1610612757.0,POR,lost ball,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Right,202035.0,1.0,,,,,,,,,,,,,,,,,,
671,PT02M34.00S,2025-03-01T02:56:52.3Z,4,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612751,96,121,2025-03-01T02:57:02Z,6480000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Hayes 2 FT),"[1641712, 1630165]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,1.0,0.0,Hayes,1630165.0,,
673,PT02M34.00S,2025-03-01T02:57:13.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630165,,,1610612751,97,121,2025-03-01T02:57:13Z,6500000,False,,,0,,K. Hayes Free Throw 1 of 2 (13 PTS),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
674,PT02M34.00S,2025-03-01T02:57:27.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630165,,,1610612751,98,121,2025-03-01T02:57:27Z,6510000,False,,,0,,K. Hayes Free Throw 2 of 2 (14 PTS),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
675,PT02M15.00S,2025-03-01T02:57:52.2Z,4,REGULAR,3pt,Jump Shot,[],1641871,29.25427069645204,73.2843137254902,1610612757,98,121,2025-03-01T02:58:02Z,6520000,False,-116.0,222.0,1,left,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,25.11,Missed,,,,,,,,,,,,,,,,
676,PT02M10.00S,2025-03-01T02:57:57.2Z,4,REGULAR,rebound,defensive,[],1641736,,,1610612751,98,121,2025-03-01T02:58:02Z,6530000,False,,,0,,R. Beekman REBOUND (Off:0 Def:2),[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,675.0,2.0,2.0,0.0,,,,,,
677,PT02M02.00S,2025-03-01T02:58:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,93.24901445466492,55.88235294117647,1610612751,100,121,2025-03-01T02:58:09Z,6540000,False,29.0,11.0,1,right,K. Hayes driving finger roll Layup (16 PTS) (T. Martin 2 AST),"[1630165, 1631213]",1610612751.0,BKN,driving finger roll,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,3.14,Made,16.0,T. Martin,1631213.0,2.0,,,,,,,,,,,,
679,PT01M35.00S,2025-03-01T02:58:33.6Z,4,REGULAR,3pt,Jump Shot,[],1641712,4.5499342969776615,94.85294117647058,1610612757,100,121,2025-03-01T03:05:51Z,6560000,False,-224.0,-10.0,1,left,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,,,22.45,Missed,,,,,,,,,,,,,,,,
680,PT01M31.00S,2025-03-01T02:58:37.6Z,4,REGULAR,rebound,defensive,[],1641721,,,1610612751,100,121,2025-03-01T03:05:51Z,6570000,False,,,0,,M. Lewis REBOUND (Off:0 Def:3),[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,679.0,3.0,3.0,0.0,,,,,,
681,PT01M23.00S,2025-03-01T02:58:51.9Z,4,REGULAR,foul,personal,[],1641712,,,1610612751,100,121,2025-03-01T02:59:00Z,6580000,False,,,0,,R. Rupert personal FOUL (2 PF),"[1641712, 1630592]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Wilson,1630592.0,,
683,PT01M15.00S,2025-03-01T02:59:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,92.06636005256242,61.274509803921575,1610612751,100,121,2025-03-01T03:06:24Z,6600000,False,56.0,22.0,1,right,MISS J. Wilson 6' driving floating Shot,[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,6.06,Missed,,,,,,,,,,,,,,,,
684,PT01M11.00S,2025-03-01T02:59:15.5Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,100,121,2025-03-01T02:59:18Z,6610000,False,,,0,,D. Banton REBOUND (Off:1 Def:6),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,683.0,7.0,6.0,1.0,,,,,,
685,PT01M11.00S,2025-03-01T02:59:18.3Z,4,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612757,100,121,2025-03-01T02:59:30Z,6620000,False,,,0,,D. Banton bad pass out-of-bounds TURNOVER (2 TO),[1630625],1610612757.0,POR,bad pass,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,1179.0,2.0,,,,,,,,,,,,,,,,,,
686,PT01M03.00S,2025-03-01T02:59:33.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641736,90.48948751642575,2.941176470588235,1610612751,100,121,2025-03-01T02:59:40Z,6630000,False,-235.0,37.0,1,right,MISS R. Beekman 3PT,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,Left Corner 3,24+ Left,,,23.82,Missed,,,,,,,,,,,,,,,,
687,PT01M00.00S,2025-03-01T02:59:36.3Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,100,121,2025-03-01T02:59:36Z,6640000,False,,,0,,T. Martin REBOUND (Off:4 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,686.0,4.0,0.0,4.0,,,,,,
688,PT00M59.10S,2025-03-01T02:59:37.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630165,67.7562417871222,37.5,1610612751,100,121,2025-03-01T02:59:46Z,6650000,False,-62.0,251.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,25.83,Missed,,,,,,,,,,,,,,,,
689,PT00M55.20S,2025-03-01T02:59:41.8Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,100,121,2025-03-01T02:59:46Z,6660000,False,,,0,,D. Banton REBOUND (Off:1 Def:7),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,688.0,8.0,7.0,1.0,,,,,,
690,PT00M43.50S,2025-03-01T02:59:54.1Z,4,REGULAR,turnover,bad pass,[],1641712,,,1610612757,100,121,2025-03-01T03:00:02Z,6670000,False,,,0,,R. Rupert bad pass TURNOVER (1 TO),"[1641712, 1641736]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,Beekman,1641736.0,,,,,,,,,,
