actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
418,PT04M49.00S,2024-03-25T00:35:20.3Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,68,53,2024-03-25T00:35:26Z,4140000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1631114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,3.0,,,,,Williams,1631114.0,,
419,PT04M49.00S,2024-03-25T00:35:20.3Z,3,REGULAR,steal,,[],1631114,,,1610612760,68,53,2024-03-25T00:35:23Z,4150000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
420,PT04M43.00S,2024-03-25T00:35:26.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641717,78.53153745072274,5.88235294117647,1610612760,68,56,2024-03-25T00:35:44Z,4160000,False,-221.0,149.0,1,right,C. Wallace 26' 3PT running (3 PTS) (J. Williams 4 AST),"[1641717, 1631114]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,26.64,Made,3.0,J. Williams,1631114.0,4.0,,,,,,,,,,,,,,
422,PT04M43.00S,2024-03-25T00:35:32.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,68,56,2024-03-25T00:35:32Z,4180000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M43.00S,2024-03-25T00:36:23.0Z,3,REGULAR,substitution,out,[],203081,,,1610612749,68,56,2024-03-25T00:36:57Z,4190000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M43.00S,2024-03-25T00:36:23.0Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,68,56,2024-03-25T00:36:57Z,4200000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M24.00S,2024-03-25T00:37:20.6Z,3,REGULAR,3pt,Jump Shot,[],1627736,30.56833114323259,73.52941176470588,1610612749,71,56,2024-03-25T00:37:51Z,4210000,False,-118.0,235.0,1,left,M. Beasley 26' 3PT pullup (8 PTS),[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.26,Made,8.0,,,,,,,,,,,,,,,,,
426,PT04M09.00S,2024-03-25T00:37:37.8Z,3,REGULAR,turnover,out-of-bounds,[],1631096,,,1610612760,71,56,2024-03-25T00:37:50Z,4220000,False,,,0,,C. Holmgren bad pass out-of-bounds TURNOVER (1 TO),[1631096],1610612760.0,OKC,bad pass,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,,,,,1.0,,,,,,,,
428,PT03M57.00S,2024-03-25T00:38:02.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203507,15.456636005256241,75.73529411764706,1610612749,71,56,2024-03-25T00:38:07Z,4240000,False,-129.0,93.0,1,left,MISS G. Antetokounmpo 15' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,15.87,Missed,,,,,,,,,,,,,,,,,,
429,PT03M54.00S,2024-03-25T00:38:05.9Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,71,56,2024-03-25T00:38:07Z,4250000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,428.0,3.0,3.0,0.0,,,,,,,,,
430,PT03M50.00S,2024-03-25T00:38:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,93.24901445466492,51.225490196078425,1610612760,71,58,2024-03-25T00:38:16Z,4260000,False,6.0,11.0,1,right,S. Gilgeous-Alexander running Layup (9 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.26,Made,9.0,,,,,,,,,,,,,,,,,
431,PT03M39.00S,2024-03-25T00:38:21.2Z,3,REGULAR,turnover,bad pass,[],1626192,,,1610612749,71,58,2024-03-25T00:38:26Z,4270000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1628983]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Gilgeous-Alexander,1628983.0,,
432,PT03M39.00S,2024-03-25T00:38:21.2Z,3,REGULAR,steal,,[],1628983,,,1610612760,71,58,2024-03-25T00:38:23Z,4280000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
433,PT03M32.00S,2024-03-25T00:38:27.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641717,77.34888304862024,91.91176470588235,1610612760,71,58,2024-03-25T00:38:35Z,4290000,False,210.0,160.0,1,right,MISS C. Wallace 26' running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
434,PT03M28.00S,2024-03-25T00:38:31.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,71,58,2024-03-25T00:38:31Z,4300000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,
435,PT03M18.00S,2024-03-25T00:38:42.0Z,3,REGULAR,turnover,bad pass,[],1626171,,,1610612749,71,58,2024-03-25T00:38:48Z,4310000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1641717]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,Wallace,1641717.0,,
436,PT03M18.00S,2024-03-25T00:38:42.0Z,3,REGULAR,steal,,[],1641717,,,1610612760,71,58,2024-03-25T00:38:44Z,4320000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
437,PT03M12.00S,2024-03-25T00:38:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,91.40932982917214,53.18627450980392,1610612760,71,60,2024-03-25T00:38:53Z,4330000,False,16.0,28.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (11 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.25,Made,11.0,,,,,,,,,,,,,,,,,
438,PT02M59.00S,2024-03-25T00:39:02.4Z,3,REGULAR,2pt,Jump Shot,[],203109,10.775295663600525,7.621017156862746,1610612749,73,60,2024-03-25T00:49:35Z,4340000,False,212.0,49.0,1,left,J. Crowder 21' Jump Shot (7 PTS) (P. Connaughton 1 AST),"[203109, 1626192]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,16-24 Right,21.74,Made,7.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
440,PT02M44.00S,2024-03-25T00:39:18.5Z,3,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612760,73,60,2024-03-25T00:42:28Z,4360000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1626192, 1628983]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,,201245.0,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
442,PT02M44.00S,2024-03-25T00:39:53.3Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612760,73,60,2024-03-25T01:10:34Z,4380000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M44.00S,2024-03-25T00:42:17.2Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,73,60,2024-03-25T00:42:26Z,4400000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M44.00S,2024-03-25T00:42:17.2Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,73,60,2024-03-25T00:42:26Z,4410000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M44.00S,2024-03-25T00:42:55.3Z,3,REGULAR,substitution,out,[],1627736,,,1610612760,73,60,2024-03-25T00:43:42Z,4415000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M44.00S,2024-03-25T00:42:55.3Z,3,REGULAR,substitution,in,[],201976,,,1610612760,73,60,2024-03-25T00:43:42Z,4417500,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M44.00S,2024-03-25T00:43:02.5Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,73,60,2024-03-25T00:46:04Z,4420000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
447,PT02M44.00S,2024-03-25T00:43:02.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,73,60,2024-03-25T00:46:04Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,
448,PT02M44.00S,2024-03-25T00:43:02.5Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,73,61,2024-03-25T00:46:04Z,4440000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
449,PT02M32.00S,2024-03-25T00:43:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.389618922470433,52.69607843137255,1610612749,75,61,2024-03-25T00:43:11Z,4450000,False,-13.0,8.0,1,left,P. Connaughton cutting Layup (7 PTS) (G. Antetokounmpo 3 AST),"[1626192, 203507]",1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,1.55,Made,7.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
451,PT02M20.00S,2024-03-25T00:43:17.8Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,75,61,2024-03-25T00:43:27Z,4470000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (4 TO),"[1628983, 1626171]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,4.0,,,,,Portis,1626171.0,,
452,PT02M20.00S,2024-03-25T00:43:17.8Z,3,REGULAR,steal,,[],1626171,,,1610612749,75,61,2024-03-25T00:43:20Z,4480000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
453,PT02M06.00S,2024-03-25T00:43:31.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203109,27.357095926412615,79.18964460784314,1610612749,78,61,2024-03-25T00:43:39Z,4490000,False,-146.0,205.0,1,left,J. Crowder 25' 3PT  (10 PTS) (G. Antetokounmpo 4 AST),"[203109, 203507]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,25.14,Made,10.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,
457,PT01M44.00S,2024-03-25T00:43:54.1Z,3,REGULAR,3pt,Jump Shot,[],1630198,66.3107752956636,40.68627450980392,1610612760,78,64,2024-03-25T00:43:59Z,4530000,False,-47.0,264.0,1,right,I. Joe 26' 3PT  (6 PTS) (G. Hayward 3 AST),"[1630198, 202330]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,26.83,Made,6.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
459,PT01M28.00S,2024-03-25T00:44:10.1Z,3,REGULAR,2pt,Jump Shot,[],1626171,22.026938239159,46.81372549019608,1610612749,78,64,2024-03-25T00:44:17Z,4550000,False,16.0,155.0,1,left,MISS B. Portis 15' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,15.54,Missed,,,,,,,,,,,,,,,,,,
460,PT01M25.00S,2024-03-25T00:44:12.4Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,78,64,2024-03-25T00:44:12Z,4560000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,459.0,17.0,11.0,6.0,,,,,,,,,
461,PT01M25.00S,2024-03-25T00:44:13.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.30946123521682,50.49019607843137,1610612749,78,64,2024-03-25T00:44:20Z,4570000,False,-2.0,16.0,1,left,MISS G. Antetokounmpo putback Layup,[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
462,PT01M25.00S,2024-03-25T00:44:13.0Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,78,64,2024-03-25T00:44:20Z,4580000,False,,,0,,G. Antetokounmpo REBOUND (Off:7 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,461.0,18.0,11.0,7.0,,,,,,,,,
463,PT01M20.00S,2024-03-25T00:44:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,5.590000152587891,50.0,1610612749,80,64,2024-03-25T00:44:17Z,4590000,False,0.0,0.0,1,left,G. Antetokounmpo tip Layup (23 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,0.0,Made,23.0,,,,,,,,,,,,,,,,,
464,PT01M09.00S,2024-03-25T00:44:29.2Z,3,REGULAR,3pt,Jump Shot,[],1641717,94.69448094612353,94.85294117647058,1610612760,80,64,2024-03-25T00:44:34Z,4600000,False,224.0,-3.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
465,PT01M06.00S,2024-03-25T00:44:32.2Z,3,REGULAR,rebound,defensive,[],201976,,,1610612749,80,64,2024-03-25T00:44:34Z,4610000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,464.0,3.0,3.0,0.0,,,,,,,,,
466,PT00M54.10S,2024-03-25T00:44:48.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612749,80,64,2024-03-25T00:45:08Z,4620000,False,,,0,,C. Wallace personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1641717, 203507]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,
469,PT00M54.10S,2024-03-25T00:45:37.0Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,80,64,2024-03-25T00:45:37Z,4640000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT00M54.10S,2024-03-25T00:45:37.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,80,64,2024-03-25T00:45:37Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,,,
471,PT00M54.10S,2024-03-25T00:45:42.7Z,3,REGULAR,substitution,out,[],1641717,,,1610612749,80,64,2024-03-25T00:45:47Z,4660000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M54.10S,2024-03-25T00:45:42.7Z,3,REGULAR,substitution,in,[],1631114,,,1610612749,80,64,2024-03-25T00:45:47Z,4670000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M54.10S,2024-03-25T00:46:23.2Z,3,REGULAR,turnover,LaneViolation,[],1626171,,,1610612749,80,64,2024-03-25T00:46:23Z,4680000,False,,,0,,B. Portis LaneViolation TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
474,PT00M31.80S,2024-03-25T00:46:43.1Z,3,REGULAR,3pt,Jump Shot,[],1630198,74.32654402102497,11.27450980392157,1610612760,80,64,2024-03-25T00:47:05Z,4690000,False,-194.0,189.0,1,right,MISS I. Joe 27' 3PT - blocked,"[1630198, 201976]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,Beverley,201976.0
475,PT00M31.80S,2024-03-25T00:46:43.1Z,3,REGULAR,block,,[],201976,,,1610612760,80,64,2024-03-25T00:46:47Z,4700000,False,,,0,,P. Beverley BLOCK (2 BLK),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
476,PT00M26.90S,2024-03-25T00:46:48.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,80,64,2024-03-25T00:47:05Z,4710000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,474.0,4.0,3.0,1.0,,,,,,,,,
477,PT00M20.70S,2024-03-25T00:46:55.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.748357424441524,50.98039215686274,1610612749,82,64,2024-03-25T00:47:09Z,4720000,False,-5.0,77.0,1,left,B. Portis 7' turnaround Hook (11 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,11.0,,,,,,,,,,,,,,,,,
479,PT00M06.70S,2024-03-25T00:47:14.0Z,3,REGULAR,foul,personal,[],201976,,,1610612760,82,64,2024-03-25T00:55:41Z,4740000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1631114]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,,,,,,1.0,0.0,Williams,1631114.0,,,,
481,PT00M00.60S,2024-03-25T00:47:34.0Z,3,REGULAR,3pt,Jump Shot,[],1631096,68.28186596583443,20.588235294117645,1610612760,82,64,2024-03-25T00:47:48Z,4760000,False,-147.0,246.0,1,right,MISS C. Holmgren 28' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,28.64,Missed,,,,,,,,,,,,,,,,,,
482,PT00M00.60S,2024-03-25T00:47:34.0Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,82,64,2024-03-25T00:47:48Z,4770000,False,,,0,,J. Williams REBOUND (Off:2 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,481.0,2.0,0.0,2.0,,,,,,,,,
483,PT00M00.00S,2024-03-25T00:47:46.4Z,3,REGULAR,period,end,[],0,,,1610612760,82,64,2024-03-25T00:47:46Z,4780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,out,['startperiod'],203507,,,1610612760,82,64,2024-03-25T00:50:09Z,4790000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,82,64,2024-03-25T00:50:09Z,4800000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,out,['startperiod'],1631096,,,1610612760,82,64,2024-03-25T00:50:09Z,4810000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,82,64,2024-03-25T00:50:09Z,4820000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,out,['startperiod'],202330,,,1610612760,82,64,2024-03-25T00:50:09Z,4830000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,in,['startperiod'],203081,,,1610612760,82,64,2024-03-25T00:50:09Z,4840000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,82,64,2024-03-25T00:50:09Z,4850000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,82,64,2024-03-25T00:50:09Z,4860000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,82,64,2024-03-25T00:50:09Z,4870000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-03-25T00:49:27.4Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,82,64,2024-03-25T00:50:09Z,4880000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-03-25T00:50:18.6Z,4,REGULAR,period,start,[],0,,,1610612749,82,64,2024-03-25T00:50:18Z,4890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M43.00S,2024-03-25T00:50:34.8Z,4,REGULAR,2pt,Jump Shot,[],203081,21.895532194480946,72.05882352941177,1610612749,84,64,2024-03-25T00:50:41Z,4900000,False,-110.0,153.0,1,left,D. Lillard 18' step back Jump Shot (4 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,18.89,Made,4.0,,,,,,,,,,,,,,,,,
496,PT11M19.00S,2024-03-25T00:50:58.0Z,4,REGULAR,3pt,Jump Shot,[],1630581,94.1688567674113,3.1862745098039214,1610612760,84,64,2024-03-25T00:51:06Z,4910000,False,-234.0,2.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
497,PT11M16.00S,2024-03-25T00:51:01.5Z,4,REGULAR,rebound,offensive,[],1631114,,,1610612760,84,64,2024-03-25T00:51:01Z,4920000,False,,,0,,J. Williams REBOUND (Off:3 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,496.0,3.0,0.0,3.0,,,,,,,,,
498,PT11M13.00S,2024-03-25T00:51:04.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631114,81.02825229960578,34.80392156862745,1610612760,84,66,2024-03-25T00:51:09Z,4930000,False,-76.0,126.0,1,right,J. Williams 14' pullup Jump Shot (17 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,14.7,Made,17.0,,,,,,,,,,,,,,,,,
499,PT10M52.00S,2024-03-25T00:51:25.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,8.754927726675426,95.83333333333334,1610612749,84,66,2024-03-25T00:51:32Z,4940000,False,-229.0,30.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
500,PT10M49.00S,2024-03-25T00:51:28.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,84,66,2024-03-25T00:51:32Z,4950000,False,,,0,,J. Giddey REBOUND (Off:0 Def:9),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,499.0,9.0,9.0,0.0,,,,,,,,,
