actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
590,PT07M33.00S,2024-01-02T03:10:27.9Z,4,REGULAR,substitution,out,[],1630174,,,1610612749,98,97,2024-01-02T03:11:10Z,5770000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M33.00S,2024-01-02T03:10:27.9Z,4,REGULAR,substitution,in,[],203081,,,1610612749,98,97,2024-01-02T03:11:10Z,5780000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M33.00S,2024-01-02T03:10:27.9Z,4,REGULAR,substitution,in,[],201572,,,1610612749,98,97,2024-01-02T03:11:10Z,5790000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M33.00S,2024-01-02T03:10:27.9Z,4,REGULAR,substitution,in,[],1630169,,,1610612749,98,97,2024-01-02T03:11:10Z,5800000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M33.00S,2024-01-02T03:11:36.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,99,97,2024-01-02T03:11:36Z,5810000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
595,PT07M18.00S,2024-01-02T03:11:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,25.18068331143233,88.23529411764706,1610612754,99,97,2024-01-02T03:12:00Z,5820000,False,-191.0,184.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
596,PT07M15.00S,2024-01-02T03:11:58.8Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,99,97,2024-01-02T03:11:58Z,5830000,False,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,595.0,5.0,4.0,1.0,,,,,,,,,,,,,
597,PT07M12.00S,2024-01-02T03:12:02.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,90.09526938239159,52.94117647058824,1610612749,99,97,2024-01-02T03:15:58Z,5840000,False,15.0,41.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1626167]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
598,PT07M12.00S,2024-01-02T03:12:02.5Z,4,REGULAR,block,,[],1626167,,,1610612749,99,97,2024-01-02T03:12:06Z,5850000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT07M07.00S,2024-01-02T03:12:07.5Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,99,97,2024-01-02T03:12:16Z,5860000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:5),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,597.0,6.0,5.0,1.0,,,,,,,,,,,,,
600,PT07M05.00S,2024-01-02T03:12:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,6.783837056504599,54.166666666666664,1610612754,99,99,2024-01-02T03:12:20Z,5870000,False,-21.0,11.0,1,left,B. Mathurin running Layup (23 PTS) (T. Haliburton 11 AST),"[1631097, 1630169]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.37,Made,23.0,,,,,T. Haliburton,1630169.0,11.0,,,,,,,,,,
602,PT06M43.00S,2024-01-02T03:12:31.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,86.28449408672799,47.05882352941176,1610612749,99,99,2024-01-02T03:12:37Z,5890000,False,-15.0,76.0,1,right,MISS K. Middleton 7' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
603,PT06M40.00S,2024-01-02T03:12:34.0Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,99,99,2024-01-02T03:12:37Z,5900000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:6),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,602.0,7.0,6.0,1.0,,,,,,,,,,,,,
604,PT06M31.00S,2024-01-02T03:12:43.6Z,4,REGULAR,2pt,Jump Shot,[],1630169,22.552562417871222,65.93137254901961,1610612754,99,99,2024-01-02T03:12:49Z,5910000,False,-80.0,159.0,1,left,MISS T. Haliburton 17' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,17.83,Missed,,,,,,,,,,,,,,,,,,
605,PT06M28.00S,2024-01-02T03:12:46.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,99,99,2024-01-02T03:12:49Z,5920000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,604.0,16.0,14.0,2.0,,,,,,,,,,,,,
606,PT06M09.00S,2024-01-02T03:13:05.3Z,4,REGULAR,3pt,Jump Shot,[],203081,68.28186596583443,62.00980392156863,1610612749,99,99,2024-01-02T03:13:10Z,5930000,False,60.0,246.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
607,PT06M06.00S,2024-01-02T03:13:08.3Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,99,99,2024-01-02T03:13:10Z,5940000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:8),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,606.0,11.0,8.0,3.0,,,,,,,,,,,,,
608,PT05M58.00S,2024-01-02T03:13:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.389618922470433,49.754901960784316,1610612754,99,101,2024-01-02T03:13:24Z,5950000,False,1.0,8.0,1,left,B. Mathurin cutting Layup (25 PTS) (T. McConnell 9 AST),"[1631097, 204456]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.77,Made,25.0,,,,,T. McConnell,204456.0,9.0,,,,,,,,,,
610,PT05M47.00S,2024-01-02T03:13:27.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,92.72339027595268,51.225490196078425,1610612749,101,101,2024-01-02T03:13:33Z,5970000,False,6.0,16.0,1,right,B. Lopez alley-oop DUNK (18 PTS) (G. Antetokounmpo 10 AST),"[201572, 203507]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.7,Made,18.0,,,,,G. Antetokounmpo,203507.0,10.0,,,,,,,,,,
612,PT05M28.00S,2024-01-02T03:13:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.507884362680684,34.068627450980394,1610612754,101,103,2024-01-02T03:13:52Z,5990000,False,80.0,103.0,1,left,T. McConnell 13' fadeaway Jump Shot (10 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,13.0,Made,10.0,,,,,,,,,,,,,,,,,
613,PT05M09.00S,2024-01-02T03:14:04.2Z,4,REGULAR,3pt,Jump Shot,[],201572,69.85873850197109,75.98039215686273,1610612749,101,103,2024-01-02T03:14:16Z,6000000,False,130.0,231.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
614,PT05M07.00S,2024-01-02T03:14:07.3Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,101,103,2024-01-02T03:14:07Z,6010000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,613.0,17.0,14.0,3.0,,,,,,,,,,,,,
615,PT05M00.00S,2024-01-02T03:14:13.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201572,86.94152431011827,46.32352941176471,1610612749,101,103,2024-01-02T03:14:21Z,6020000,False,-18.0,70.0,1,right,MISS B. Lopez 7' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
616,PT04M57.00S,2024-01-02T03:14:16.6Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,101,103,2024-01-02T03:14:21Z,6030000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:9),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,615.0,12.0,9.0,3.0,,,,,,,,,,,,,
617,PT04M52.00S,2024-01-02T03:14:21.8Z,4,REGULAR,2pt,Jump Shot,[],1630169,12.434296977660972,19.607843137254903,1610612754,101,105,2024-01-02T03:14:27Z,6040000,False,152.0,64.0,1,left,T. Haliburton 16' pullup Jump Shot (19 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,16.51,Made,19.0,,,,,,,,,,,,,,,,,
618,PT04M51.00S,2024-01-02T03:14:29.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,101,105,2024-01-02T03:14:29Z,6050000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M36.00S,2024-01-02T03:17:36.4Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,101,105,2024-01-02T03:17:46Z,6060000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (3 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627962.0,,,,,3.0,,,,
620,PT04M24.00S,2024-01-02T03:18:00.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,13.091327201051248,47.05882352941176,1610612754,101,107,2024-01-02T03:18:05Z,6070000,False,15.0,71.0,1,left,T. McConnell 7' turnaround fadeaway Jump Shot (12 PTS),[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,12.0,,,,,,,,,,,,,,,,,
621,PT04M08.00S,2024-01-02T03:18:16.8Z,4,REGULAR,3pt,Jump Shot,[],1627736,92.46057818659659,2.941176470588235,1610612749,101,107,2024-01-02T03:18:21Z,6080000,False,-235.0,18.0,1,right,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
622,PT04M05.00S,2024-01-02T03:18:19.8Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,101,107,2024-01-02T03:18:21Z,6090000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:10),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,621.0,13.0,10.0,3.0,,,,,,,,,,,,,
623,PT03M59.00S,2024-01-02T03:18:28.2Z,4,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612754,101,107,2024-01-02T03:18:38Z,6100000,False,,,0,,M. Beasley shooting personal FOUL (5 PF) (McConnell 2 FT),"[1627736, 204456]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,5.0,0.0,McConnell,204456.0,,,,,
625,PT03M59.00S,2024-01-02T03:18:56.9Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,101,108,2024-01-02T03:18:56Z,6120000,False,,,0,,T. McConnell Free Throw 1 of 2 (13 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
626,PT03M59.00S,2024-01-02T03:19:12.4Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,101,109,2024-01-02T03:19:12Z,6130000,False,,,0,,T. McConnell Free Throw 2 of 2 (14 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
627,PT03M39.00S,2024-01-02T03:19:37.3Z,4,REGULAR,3pt,Jump Shot,[],203114,75.64060446780552,10.294117647058822,1610612749,104,109,2024-01-02T03:19:42Z,6140000,False,-199.0,176.0,1,right,K. Middleton 26' 3PT  (19 PTS) (D. Lillard 5 AST),"[203114, 203081]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.56,Made,19.0,,,,,D. Lillard,203081.0,5.0,,,,,,,,,,
629,PT03M18.00S,2024-01-02T03:19:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,28.991458607095925,7.8431372549019605,1610612754,104,109,2024-01-02T03:20:26Z,6160000,False,211.0,220.0,1,left,MISS T. Haliburton 30' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,30.47,Missed,,,,,,,,,,,,,,,,,,
630,PT03M14.00S,2024-01-02T03:20:01.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,104,109,2024-01-02T03:20:11Z,6170000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:15),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,629.0,18.0,15.0,3.0,,,,,,,,,,,,,
631,PT03M13.00S,2024-01-02T03:20:05.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.46057818659659,49.754901960784316,1610612749,104,109,2024-01-02T03:20:17Z,6180000,False,-1.0,18.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1626167]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
632,PT03M13.00S,2024-01-02T03:20:05.7Z,4,REGULAR,block,,[],1626167,,,1610612749,104,109,2024-01-02T03:20:10Z,6190000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
633,PT03M13.00S,2024-01-02T03:20:05.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,104,109,2024-01-02T03:20:17Z,6200000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,631.0,,,,,,,,,,,,,,,,
635,PT03M01.00S,2024-01-02T03:20:34.0Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,104,109,2024-01-02T03:20:42Z,6220000,False,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (4 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2005.0,,,,,4.0,,,,
636,PT02M39.00S,2024-01-02T03:21:03.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,17.821944809461236,21.813725490196077,1610612754,104,111,2024-01-02T03:21:09Z,6230000,False,141.0,115.0,1,left,T. Haliburton 18' pullup Jump Shot (21 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,18.19,Made,21.0,,,,,,,,,,,,,,,,,
637,PT02M23.00S,2024-01-02T03:21:19.3Z,4,REGULAR,3pt,Jump Shot,[],203081,87.59855453350855,95.34313725490196,1610612749,104,111,2024-01-02T03:21:31Z,6240000,False,227.0,64.0,1,right,MISS D. Lillard fadeaway 3PT,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
638,PT02M20.00S,2024-01-02T03:21:22.3Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,104,111,2024-01-02T03:21:31Z,6250000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:7),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,637.0,8.0,7.0,1.0,,,,,,,,,,,,,
639,PT02M12.00S,2024-01-02T03:21:30.4Z,4,REGULAR,2pt,Jump Shot,[],1630169,11.12023653088042,17.401960784313726,1610612754,104,113,2024-01-02T03:21:35Z,6260000,False,163.0,52.0,1,left,T. Haliburton 17' pullup Jump Shot (23 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,17.11,Made,23.0,,,,,,,,,,,,,,,,,
640,PT01M59.00S,2024-01-02T03:21:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.46057818659659,52.20588235294118,1610612749,106,113,2024-01-02T03:21:50Z,6270000,False,11.0,18.0,1,right,G. Antetokounmpo driving finger roll Layup (28 PTS) (K. Middleton 6 AST),"[203507, 203114]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.14,Made,28.0,,,,,K. Middleton,203114.0,6.0,,,,,,,,,,
642,PT01M59.00S,2024-01-02T03:21:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630167,,,1610612749,106,113,2024-01-02T03:21:59Z,6290000,False,,,0,,O. Toppin shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1630167, 203507]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,4.0,0.0,Antetokounmpo,203507.0,,,,,
644,PT01M59.00S,2024-01-02T03:22:29.1Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,106,113,2024-01-02T03:22:29Z,6310000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT01M59.00S,2024-01-02T03:22:29.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,106,113,2024-01-02T03:22:36Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,
646,PT01M59.00S,2024-01-02T03:22:33.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612749,106,113,2024-01-02T03:22:56Z,6330000,False,,,0,,M. Turner loose ball personal FOUL (4 PF) (Lopez 2 FT),"[1626167, 201572]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,4.0,0.0,Lopez,201572.0,,,,,
648,PT01M59.00S,2024-01-02T03:23:05.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201572,,,1610612749,107,113,2024-01-02T03:23:05Z,6350000,False,,,0,,B. Lopez Free Throw 1 of 2 (19 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
649,PT01M59.00S,2024-01-02T03:23:25.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201572,,,1610612749,108,113,2024-01-02T03:23:25Z,6360000,False,,,0,,B. Lopez Free Throw 2 of 2 (20 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
650,PT01M45.00S,2024-01-02T03:23:40.7Z,4,REGULAR,2pt,Jump Shot,[],204456,16.376478318002626,33.088235294117645,1610612754,108,113,2024-01-02T03:23:54Z,6370000,False,85.0,101.0,1,left,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,13.21,Missed,,,,,,,,,,,,,,,,,,
651,PT01M40.00S,2024-01-02T03:23:44.3Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,108,113,2024-01-02T03:23:44Z,6380000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,650.0,3.0,2.0,1.0,,,,,,,,,,,,,
652,PT01M34.00S,2024-01-02T03:23:54.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612749,108,113,2024-01-02T03:24:19Z,6390000,False,,,0,,M. Turner shooting personal FOUL (5 PF) (Lopez 2 FT),"[1626167, 201572]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,5.0,0.0,Lopez,201572.0,,,,,
654,PT01M34.00S,2024-01-02T03:24:20.9Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,108,113,2024-01-02T03:24:20Z,6410000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT01M34.00S,2024-01-02T03:24:20.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,108,113,2024-01-02T03:24:20Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,
656,PT01M34.00S,2024-01-02T03:24:38.3Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,109,113,2024-01-02T03:24:38Z,6430000,False,,,0,,B. Lopez Free Throw 2 of 2 (21 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
657,PT01M20.00S,2024-01-02T03:24:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,15.900131406044679,40.20373774509804,1610612754,109,115,2024-01-02T03:25:23Z,6440000,False,49.0,97.0,1,left,T. Haliburton 10' driving floating Jump Shot (25 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,10.87,Made,25.0,,,,,,,,,,,,,,,,,
658,PT01M20.00S,2024-01-02T03:24:58.2Z,4,REGULAR,foul,personal,['1freethrow'],201572,,,1610612754,109,115,2024-01-02T03:25:07Z,6450000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Haliburton 1 FT),"[201572, 1630169]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202007.0,3.0,0.0,Haliburton,1630169.0,,,,,
660,PT01M20.00S,2024-01-02T03:25:16.7Z,4,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,109,116,2024-01-02T03:25:16Z,6470000,False,,,0,,T. Haliburton Free Throw 1 of 1 (26 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
661,PT01M06.00S,2024-01-02T03:25:31.8Z,4,REGULAR,3pt,Jump Shot,[],203114,94.03745072273325,95.83333333333334,1610612749,109,116,2024-01-02T03:26:02Z,6480000,False,229.0,4.0,1,right,MISS K. Middleton 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
662,PT01M03.00S,2024-01-02T03:25:34.8Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,109,116,2024-01-02T03:26:02Z,6490000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:8),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,661.0,9.0,8.0,1.0,,,,,,,,,,,,,
663,PT01M02.00S,2024-01-02T03:25:47.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612754,109,116,2024-01-02T03:26:10Z,6500000,False,,,0,,K. Middleton loose ball personal FOUL (4 PF) (McConnell 2 FT),"[203114, 204456]",1610612749.0,MIL,loose ball,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202007.0,4.0,0.0,McConnell,204456.0,,,,,
665,PT01M02.00S,2024-01-02T03:26:07.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,109,116,2024-01-02T03:26:07Z,6520000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M02.00S,2024-01-02T03:28:06.1Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,109,116,2024-01-02T03:28:06Z,6540000,False,,,0,,MISS T. McConnell Free Throw 1 of 2,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
668,PT01M02.00S,2024-01-02T03:28:06.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,109,116,2024-01-02T03:28:06Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,
669,PT01M02.00S,2024-01-02T03:28:30.4Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,109,117,2024-01-02T03:28:30Z,6560000,False,,,0,,T. McConnell Free Throw 2 of 2 (15 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
670,PT00M56.00S,2024-01-02T03:28:40.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,91.27792378449409,52.94117647058824,1610612749,111,117,2024-01-02T03:28:47Z,6570000,False,15.0,29.0,1,right,G. Antetokounmpo driving DUNK (30 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.3,Made,30.0,,,,,,,,,,,,,,,,,
