actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
487,PT09M45.00S,2024-04-04T01:47:41.0Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612763,81,83,2024-04-04T01:47:42Z,4740000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:7),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,486.0,,,,,,,,,,9.0,7.0,2.0,,
490,PT09M32.00S,2024-04-04T01:47:57.3Z,4,REGULAR,foul,personal,[],1641748,,,1610612763,81,83,2024-04-04T01:48:07Z,4750000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF),"[1641748, 1628379]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,200833.0,1.0,0.0,Kennard,1628379.0,,,,,
492,PT09M32.00S,2024-04-04T01:48:06.9Z,4,REGULAR,substitution,out,[],1626192,,,1610612763,81,83,2024-04-04T01:48:16Z,4770000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M32.00S,2024-04-04T01:48:06.9Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,81,83,2024-04-04T01:48:16Z,4780000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M32.00S,2024-04-04T01:48:06.9Z,4,REGULAR,substitution,in,[],203507,,,1610612763,81,83,2024-04-04T01:48:16Z,4790000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M32.00S,2024-04-04T01:48:06.9Z,4,REGULAR,substitution,in,[],1641713,,,1610612763,81,83,2024-04-04T01:48:16Z,4800000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M20.00S,2024-04-04T01:48:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,93.51182654402102,50.98039215686274,1610612763,81,85,2024-04-04T01:48:35Z,4810000,False,5.0,8.0,1,right,B. Clarke cutting Layup (14 PTS) (L. Stevens 1 AST),"[1629634, 1630205]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,14.0,L. Stevens,1630205.0,1.0,,,,,,,,,,
498,PT09M20.00S,2024-04-04T01:48:33.0Z,4,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612763,81,85,2024-04-04T01:49:02Z,4830000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Clarke 1 FT),"[1626171, 1629634]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,2.0,0.0,Clarke,1629634.0,,,,,
500,PT09M20.00S,2024-04-04T01:49:03.7Z,4,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,81,85,2024-04-04T01:49:12Z,4850000,False,,,0,,MISS B. Clarke Free Throw 1 of 1,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
501,PT09M16.00S,2024-04-04T01:49:07.7Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,81,85,2024-04-04T01:49:12Z,4860000,False,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,500.0,,,,,,,,,,7.0,6.0,1.0,,
502,PT09M10.00S,2024-04-04T01:49:14.2Z,4,REGULAR,3pt,Jump Shot,[],1631260,15.982260183968464,3.1862745098039214,1610612749,84,85,2024-04-04T01:50:10Z,4870000,False,234.0,98.0,1,left,A. Green 25' 3PT  (9 PTS) (B. Portis 3 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,25.37,Made,,9.0,B. Portis,1626171.0,3.0,,,,,,,,,,
504,PT09M10.00S,2024-04-04T01:49:18.4Z,4,REGULAR,foul,personal,['1freethrow'],1641713,,,1610612749,84,85,2024-04-04T01:49:40Z,4890000,False,,,0,,G. Jackson shooting personal FOUL (2 PF) (Green 1 FT),"[1641713, 1631260]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,200833.0,2.0,0.0,Green,1631260.0,,,,,
506,PT09M10.00S,2024-04-04T01:49:28.2Z,4,REGULAR,substitution,out,[],1641748,,,1610612749,84,85,2024-04-04T01:49:53Z,4910000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M10.00S,2024-04-04T01:49:28.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,84,85,2024-04-04T01:49:53Z,4920000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M10.00S,2024-04-04T01:49:51.7Z,4,REGULAR,freethrow,1 of 1,[],1631260,,,1610612749,84,85,2024-04-04T01:49:51Z,4930000,False,,,0,,MISS A. Green Free Throw 1 of 1,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
509,PT09M07.00S,2024-04-04T01:49:53.0Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,84,85,2024-04-04T01:49:53Z,4940000,False,,,0,,G. Jackson REBOUND (Off:0 Def:8),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,508.0,,,,,,,,,,8.0,8.0,0.0,,
510,PT08M50.00S,2024-04-04T01:50:09.6Z,4,REGULAR,3pt,Jump Shot,[],1641713,69.85873850197109,73.52941176470588,1610612763,84,85,2024-04-04T01:50:14Z,4950000,False,118.0,231.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,25.9,Missed,,,,,,,,,,,,,,,
511,PT08M47.00S,2024-04-04T01:50:12.6Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,84,85,2024-04-04T01:50:12Z,4960000,False,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,510.0,,,,,,,,,,7.0,5.0,2.0,,
512,PT08M33.00S,2024-04-04T01:50:25.9Z,4,REGULAR,3pt,Jump Shot,[],1627736,21.107095926412615,6.372549019607843,1610612749,87,85,2024-04-04T01:50:31Z,4970000,False,218.0,146.0,1,left,M. Beasley 26' 3PT  (10 PTS) (A. Green 2 AST),"[1627736, 1631260]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,26.24,Made,,10.0,A. Green,1631260.0,2.0,,,,,,,,,,
514,PT08M15.00S,2024-04-04T01:50:44.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,83.78777923784494,51.470588235294116,1610612763,87,87,2024-04-04T01:50:50Z,4990000,False,7.0,100.0,1,right,L. Stevens 10' floating Jump Shot (9 PTS) (B. Clarke 3 AST),"[1630205, 1629634]",1610612763.0,MEM,floating,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,,10.02,Made,,9.0,B. Clarke,1629634.0,3.0,,,,,,,,,,
516,PT08M00.00S,2024-04-04T01:51:00.8Z,4,REGULAR,3pt,Jump Shot,[],201572,34.641918528252305,46.32352941176471,1610612749,87,87,2024-04-04T01:51:07Z,5010000,False,18.0,273.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,27.37,Missed,,,,,,,,,,,,,,,
517,PT07M57.00S,2024-04-04T01:51:02.9Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,87,87,2024-04-04T01:51:02Z,5020000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,516.0,,,,,,,,,,6.0,5.0,1.0,,
518,PT07M56.00S,2024-04-04T01:51:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,6.521024967148489,49.50980392156863,1610612749,89,87,2024-04-04T01:51:11Z,5030000,False,2.0,9.0,1,left,B. Portis cutting Layup (19 PTS) (G. Antetokounmpo 6 AST),"[1626171, 203507]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,0.91,Made,,19.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,
520,PT07M56.00S,2024-04-04T01:51:10.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,89,87,2024-04-04T01:51:10Z,5050000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M56.00S,2024-04-04T01:53:37.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612763,89,87,2024-04-04T01:53:58Z,5060000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M56.00S,2024-04-04T01:53:37.7Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,89,87,2024-04-04T01:53:58Z,5070000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M56.00S,2024-04-04T01:53:37.7Z,4,REGULAR,substitution,in,[],1631222,,,1610612763,89,87,2024-04-04T01:53:58Z,5080000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M56.00S,2024-04-04T01:53:37.7Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,89,87,2024-04-04T01:53:58Z,5090000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M36.00S,2024-04-04T01:54:23.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641713,93.38042049934296,50.98039215686274,1610612763,89,89,2024-04-04T01:54:29Z,5100000,False,5.0,10.0,1,right,G. Jackson cutting DUNK (12 PTS) (J. Goodwin 6 AST),"[1641713, 1630692]",1610612763.0,MEM,cutting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,1.09,Made,,12.0,J. Goodwin,1630692.0,6.0,,,,,,,,,,
527,PT07M15.00S,2024-04-04T01:54:46.9Z,4,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612749,89,89,2024-04-04T01:54:56Z,5120000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631222, 203507]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
529,PT07M15.00S,2024-04-04T01:55:33.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,90,89,2024-04-04T01:55:33Z,5140000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
530,PT07M15.00S,2024-04-04T01:55:33.4Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,90,89,2024-04-04T01:56:00Z,5150000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
531,PT07M12.00S,2024-04-04T01:55:36.4Z,4,REGULAR,rebound,offensive,[],1631260,,,1610612749,90,89,2024-04-04T01:56:00Z,5160000,False,,,0,,A. Green REBOUND (Off:1 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,530.0,,,,,,,,,,4.0,3.0,1.0,,
532,PT07M09.00S,2024-04-04T01:55:59.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,34.37910643889619,52.94117647058824,1610612749,90,89,2024-04-04T01:56:07Z,5170000,False,-15.0,271.0,1,left,MISS A. Green 27' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,27.11,Missed,,,,,,,,,,,,,,,
533,PT07M06.00S,2024-04-04T01:56:02.1Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612763,90,89,2024-04-04T01:56:07Z,5180000,False,,,0,,L. Stevens REBOUND (Off:4 Def:3),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Center,,,,,,532.0,,,,,,,,,,7.0,3.0,4.0,,
534,PT06M51.00S,2024-04-04T01:56:16.3Z,4,REGULAR,3pt,Jump Shot,[],1631222,92.85479632063075,3.6764705882352944,1610612763,90,89,2024-04-04T01:56:22Z,5190000,False,-232.0,15.0,1,right,MISS J. LaRavia 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,23.21,Missed,,,,,,,,,,,,,,,
535,PT06M48.00S,2024-04-04T01:56:19.3Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612749,90,89,2024-04-04T01:56:22Z,5200000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,534.0,,,,,,,,,,2.0,2.0,0.0,,
536,PT06M31.00S,2024-04-04T01:56:36.6Z,4,REGULAR,3pt,Jump Shot,[],1631260,33.98488830486202,36.76470588235294,1610612749,90,89,2024-04-04T02:07:57Z,5210000,False,66.0,267.0,1,left,MISS A. Green 27' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,27.51,Missed,,,,,,,,,,,,,,,
537,PT06M28.00S,2024-04-04T01:56:39.6Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,90,89,2024-04-04T01:56:41Z,5220000,False,,,0,,G. Jackson REBOUND (Off:0 Def:9),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,536.0,,,,,,,,,,9.0,9.0,0.0,,
538,PT06M17.00S,2024-04-04T01:56:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.85479632063075,50.73529411764706,1610612763,90,89,2024-04-04T01:56:55Z,5230000,False,4.0,15.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.52,Missed,,,,,,,,,,,,,,,
539,PT06M13.00S,2024-04-04T01:56:54.2Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612763,90,89,2024-04-04T01:56:54Z,5240000,False,,,0,,J. Goodwin REBOUND (Off:3 Def:7),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,538.0,,,,,,,,,,10.0,7.0,3.0,,
540,PT06M13.00S,2024-04-04T01:56:54.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,94.40999984741211,50.0,1610612763,90,91,2024-04-04T01:56:54Z,5250000,False,0.0,0.0,1,right,J. Goodwin tip Layup (10 PTS),[1630692],1610612763.0,MEM,tip,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,10.0,,,,,,,,,,,,,
541,PT05M59.00S,2024-04-04T01:57:08.9Z,4,REGULAR,3pt,Jump Shot,[],1626171,7.966491458607096,3.6764705882352944,1610612749,90,91,2024-04-04T01:57:14Z,5260000,False,232.0,22.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,23.27,Missed,,,,,,,,,,,,,,,
542,PT05M56.00S,2024-04-04T01:57:11.9Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612763,90,91,2024-04-04T01:57:14Z,5270000,False,,,0,,L. Stevens REBOUND (Off:4 Def:4),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Right Corner 3,24+ Right,,,,,,541.0,,,,,,,,,,8.0,4.0,4.0,,
543,PT05M45.00S,2024-04-04T01:57:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.93495400788436,39.46078431372549,1610612763,90,93,2024-04-04T01:57:34Z,5280000,False,-53.0,23.0,1,right,J. Jackson Jr. driving reverse Layup (25 PTS),[1628991],1610612763.0,MEM,driving reverse,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.76,Made,,25.0,,,,,,,,,,,,,
544,PT05M21.00S,2024-04-04T01:57:46.9Z,4,REGULAR,3pt,Jump Shot,[],1631260,33.327858081471746,31.372549019607842,1610612749,90,93,2024-04-04T01:57:51Z,5290000,False,93.0,261.0,1,left,MISS A. Green 27' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,27.69,Missed,,,,,,,,,,,,,,,
545,PT05M18.00S,2024-04-04T01:57:49.9Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,90,93,2024-04-04T01:57:51Z,5300000,False,,,0,,G. Jackson REBOUND (Off:0 Def:10),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,544.0,,,,,,,,,,10.0,10.0,0.0,,
549,PT05M10.00S,2024-04-04T01:57:57.8Z,4,REGULAR,3pt,Jump Shot,[],1628991,64.86530880420499,44.85294117647059,1610612763,90,96,2024-04-04T01:58:07Z,5310000,False,-26.0,278.0,1,right,J. Jackson Jr. 27' 3PT  (28 PTS) (G. Jackson 1 AST),"[1628991, 1641713]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,27.9,Made,,28.0,G. Jackson,1641713.0,1.0,,,,,,,,,,
551,PT05M10.00S,2024-04-04T01:58:06.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,90,96,2024-04-04T01:58:06Z,5330000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M10.00S,2024-04-04T02:00:14.0Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,90,96,2024-04-04T02:00:45Z,5340000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M10.00S,2024-04-04T02:00:14.0Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,90,96,2024-04-04T02:00:45Z,5350000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M10.00S,2024-04-04T02:00:14.0Z,4,REGULAR,substitution,in,[],203109,,,1610612749,90,96,2024-04-04T02:00:45Z,5360000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M10.00S,2024-04-04T02:00:14.0Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,90,96,2024-04-04T02:00:45Z,5370000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M48.00S,2024-04-04T02:01:16.4Z,4,REGULAR,3pt,Jump Shot,[],203507,32.53942181340342,35.294117647058826,1610612749,90,96,2024-04-04T02:01:28Z,5380000,False,74.0,253.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,26.38,Missed,,,,,,,,,,,,,,,
557,PT04M45.00S,2024-04-04T02:01:19.4Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,90,96,2024-04-04T02:01:28Z,5390000,False,,,0,,B. Lopez REBOUND (Off:3 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,556.0,,,,,,,,,,8.0,5.0,3.0,,
558,PT04M44.00S,2024-04-04T02:01:20.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203507,31.61957950065703,35.294117647058826,1610612749,90,96,2024-04-04T02:01:31Z,5400000,False,74.0,245.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,25.55,Missed,,,,,,,,,,,,,,,
559,PT04M42.00S,2024-04-04T02:01:23.0Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,90,96,2024-04-04T02:01:23Z,5410000,False,,,0,,B. Lopez REBOUND (Off:4 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,558.0,,,,,,,,,,9.0,5.0,4.0,,
560,PT04M40.00S,2024-04-04T02:01:24.9Z,4,REGULAR,turnover,lost ball,[],201572,,,1610612749,90,96,2024-04-04T02:01:35Z,5420000,False,,,0,,B. Lopez lost ball TURNOVER (5 TO),"[201572, 1628991]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,5.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
561,PT04M40.00S,2024-04-04T02:01:24.9Z,4,REGULAR,steal,,[],1628991,,,1610612763,90,96,2024-04-04T02:01:28Z,5430000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT04M28.00S,2024-04-04T02:01:36.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,91.93495400788436,39.950980392156865,1610612763,90,96,2024-04-04T02:01:44Z,5440000,False,-50.0,23.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.53,Missed,,,,,,,,,,,,,,,
563,PT04M25.00S,2024-04-04T02:01:39.3Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612749,90,96,2024-04-04T02:01:39Z,5450000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,562.0,,,,,,,,,,3.0,3.0,0.0,,
564,PT04M22.00S,2024-04-04T02:01:42.6Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,90,96,2024-04-04T02:01:50Z,5460000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1631222]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,3.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,
565,PT04M22.00S,2024-04-04T02:01:42.6Z,4,REGULAR,steal,,[],1631222,,,1610612763,90,96,2024-04-04T02:01:45Z,5470000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
566,PT04M17.00S,2024-04-04T02:01:47.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,94.56307490144546,50.98039215686274,1610612763,90,98,2024-04-04T02:01:57Z,5480000,False,5.0,-1.0,1,right,J. Jackson Jr. running DUNK (30 PTS) (J. Goodwin 7 AST),"[1628991, 1630692]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,0.51,Made,,30.0,J. Goodwin,1630692.0,7.0,,,,,,,,,,
568,PT04M03.00S,2024-04-04T02:02:03.8Z,4,REGULAR,foul,personal,[],1630205,,,1610612749,90,98,2024-04-04T02:02:13Z,5500000,False,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 203507]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202035.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
570,PT03M51.00S,2024-04-04T02:02:34.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.783837056504599,48.77450980392157,1610612749,92,98,2024-04-04T02:02:39Z,5520000,False,6.0,11.0,1,left,G. Antetokounmpo alley-oop DUNK (17 PTS) (P. Connaughton 7 AST),"[203507, 1626192]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.28,Made,,17.0,P. Connaughton,1626192.0,7.0,,,,,,,,,,
572,PT03M34.00S,2024-04-04T02:02:52.8Z,4,REGULAR,2pt,Jump Shot,[],1630692,83.52496714848883,70.83333333333334,1610612763,92,98,2024-04-04T02:14:47Z,5542500,False,104.0,102.0,1,right,MISS J. Goodwin 14' floating Shot,[1630692],1610612763.0,MEM,floating,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,,,,14.61,Missed,,,,,,,,,,,,,,,
573,PT03M33.00S,2024-04-04T02:02:53.8Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612763,92,98,2024-04-04T02:14:47Z,5548750,False,,,0,,L. Stevens REBOUND (Off:5 Def:4),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,,,,,,572.0,,,,,,,,,,9.0,4.0,5.0,,
636,PT03M33.00S,2024-04-04T02:02:54.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,91.98423127463863,52.037377450980394,1610612763,92,98,2024-04-04T02:23:57Z,5554062,False,10.0,23.0,1,right,MISS L. Stevens tip Layup,[1630205],1610612763.0,MEM,tip,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,2.5,Missed,,,,,,,,,,,,,,,
