actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
605,PT03M12.00S,2023-12-18T02:16:51.9Z,4,REGULAR,foul,personal,[],1630578,,,1610612749,118,113,2023-12-18T02:17:02Z,5840000,False,,,0,,A. Sengun personal FOUL (2 PF),"[1630578, 203507]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
607,PT03M03.00S,2023-12-18T02:17:19.8Z,4,REGULAR,foul,technical,['1freethrow'],1631095,,,1610612749,118,113,2023-12-18T02:17:36Z,5860000,False,,,0,,J. Smith Jr. defensive-3-second technical FOUL (1 Tech),[1631095],1610612745.0,HOU,defensive-3-second,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,5.0,1.0,,,,,,,,,,
608,PT03M03.00S,2023-12-18T02:17:37.6Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,119,113,2023-12-18T02:17:37Z,5870000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (36 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,36.0,,,,,,,
609,PT03M01.00S,2023-12-18T02:17:48.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612749,119,113,2023-12-18T02:18:01Z,5880000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630578, 203507]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,
611,PT03M01.00S,2023-12-18T02:18:36.6Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,119,113,2023-12-18T02:18:36Z,5900000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT03M01.00S,2023-12-18T02:18:36.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,119,113,2023-12-18T02:18:36Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
613,PT03M01.00S,2023-12-18T02:19:01.0Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,120,113,2023-12-18T02:19:01Z,5920000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,26.0,,,,,,,
614,PT02M51.00S,2023-12-18T02:19:13.4Z,4,REGULAR,2pt,Jump Shot,[],1631095,20.581471747700395,64.4607843137255,1610612745,120,113,2023-12-18T02:19:21Z,5930000,False,-72.0,141.0,1,left,MISS J. Smith Jr. 15' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,15.85,Missed,,,,,,,,,,,,,,,,,,
615,PT02M48.00S,2023-12-18T02:19:16.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,120,113,2023-12-18T02:19:21Z,5940000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,614.0,15.0,9.0,6.0,,,,,,,,,,,,,,
616,PT02M39.00S,2023-12-18T02:19:25.7Z,4,REGULAR,3pt,Jump Shot,[],203507,68.15045992115637,65.93137254901961,1610612749,120,113,2023-12-18T02:20:33Z,5950000,False,80.0,247.0,1,right,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
617,PT02M38.00S,2023-12-18T02:19:30.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,120,113,2023-12-18T02:19:30Z,5960000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,616.0,,,,,,,,,,,,,,,,,
619,PT02M38.00S,2023-12-18T02:19:39.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,120,113,2023-12-18T02:19:39Z,5980000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M32.00S,2023-12-18T02:22:41.9Z,4,REGULAR,turnover,traveling,[],203081,,,1610612749,120,113,2023-12-18T02:22:50Z,5990000,False,,,0,,D. Lillard traveling TURNOVER (3 TO),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,3.0,,,,,,,,,,,,
621,PT02M08.00S,2023-12-18T02:23:21.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,13.091327201051248,50.0,1610612745,120,113,2023-12-18T02:23:26Z,6000000,False,0.0,71.0,1,left,MISS J. Smith Jr. 7' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
622,PT02M05.00S,2023-12-18T02:23:24.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,120,113,2023-12-18T02:23:26Z,6010000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,621.0,16.0,10.0,6.0,,,,,,,,,,,,,,
623,PT01M44.00S,2023-12-18T02:23:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,89.56964520367937,50.73529411764706,1610612749,120,113,2023-12-18T02:23:55Z,6020000,False,4.0,46.0,1,right,MISS D. Lillard driving Layup,[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
625,PT01M40.00S,2023-12-18T02:23:49.7Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,120,113,2023-12-18T02:23:55Z,6040000,False,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,623.0,4.0,3.0,1.0,,,,,,,,,,,,,,
626,PT01M37.00S,2023-12-18T02:23:52.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,20.581471747700395,6.127450980392156,1610612745,120,113,2023-12-18T02:24:01Z,6050000,False,219.0,141.0,1,left,MISS J. Green 26' running pullup 3PT,[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
627,PT01M37.00S,2023-12-18T02:23:52.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,120,113,2023-12-18T02:24:01Z,6060000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,626.0,17.0,11.0,6.0,,,,,,,,,,,,,,
628,PT01M27.00S,2023-12-18T02:24:05.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612749,120,113,2023-12-18T02:24:32Z,6070000,False,,,0,,A. Sengun shooting personal FOUL (4 PF) (Middleton 2 FT),"[1630578, 203114]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,4.0,0.0,Middleton,203114.0,,,,,,,,
630,PT01M27.00S,2023-12-18T02:24:33.6Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,121,113,2023-12-18T02:24:33Z,6090000,False,,,0,,K. Middleton Free Throw 1 of 2 (19 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,,19.0,,,,,,,
631,PT01M27.00S,2023-12-18T02:24:44.5Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,122,113,2023-12-18T02:24:44Z,6100000,False,,,0,,K. Middleton Free Throw 2 of 2 (20 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,,20.0,,,,,,,
632,PT01M15.00S,2023-12-18T02:24:59.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641748,,,1610612745,122,113,2023-12-18T02:25:08Z,6110000,False,,,0,,A. Jackson Jr. personal FOUL (5 PF) (Sengun 2 FT),"[1641748, 1630578]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,5.0,0.0,Sengun,1630578.0,,,,,,,,
634,PT01M15.00S,2023-12-18T02:25:30.1Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,122,114,2023-12-18T02:25:30Z,6130000,False,,,0,,A. Sengun Free Throw 1 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,18.0,,,,,,,
635,PT01M15.00S,2023-12-18T02:25:32.3Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,122,114,2023-12-18T02:25:37Z,6140000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M15.00S,2023-12-18T02:25:32.3Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,122,114,2023-12-18T02:25:37Z,6150000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M15.00S,2023-12-18T02:25:49.3Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,122,115,2023-12-18T02:25:49Z,6160000,False,,,0,,A. Sengun Free Throw 2 of 2 (19 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,19.0,,,,,,,
638,PT00M54.40S,2023-12-18T02:26:14.4Z,4,REGULAR,3pt,Jump Shot,[],201572,92.06636005256242,95.58823529411765,1610612749,125,115,2023-12-18T02:26:19Z,6170000,False,228.0,22.0,1,right,B. Lopez 3PT  (18 PTS) (A. Jackson Jr. 4 AST),"[201572, 1641748]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,22.9,Made,,,,,,,,,,,18.0,,,A. Jackson Jr.,1641748.0,4.0,,
640,PT00M48.10S,2023-12-18T02:26:24.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641748,,,1610612745,125,115,2023-12-18T02:26:37Z,6190000,False,,,0,,A. Jackson Jr. personal FOUL (6 PF) (Sengun 2 FT),"[1641748, 1630578]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1662.0,,6.0,0.0,Sengun,1630578.0,,,,,,,,
642,PT00M48.10S,2023-12-18T02:26:39.1Z,4,REGULAR,substitution,out,[],1641748,,,1610612745,125,115,2023-12-18T02:26:46Z,6210000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M48.10S,2023-12-18T02:26:39.1Z,4,REGULAR,substitution,in,[],1626192,,,1610612745,125,115,2023-12-18T02:26:46Z,6220000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M48.10S,2023-12-18T02:27:01.0Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,125,115,2023-12-18T02:27:01Z,6230000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT00M48.10S,2023-12-18T02:27:01.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,125,115,2023-12-18T02:27:01Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,,
646,PT00M48.10S,2023-12-18T02:27:20.5Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,125,116,2023-12-18T02:27:20Z,6250000,False,,,0,,A. Sengun Free Throw 2 of 2 (20 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,20.0,,,,,,,
647,PT00M38.90S,2023-12-18T02:27:41.3Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,125,116,2023-12-18T02:28:12Z,6260000,False,,,0,,K. Middleton bad pass TURNOVER (4 TO),"[203114, 1628415]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,,4.0,,,,,,Brooks,1628415.0,,,,,
648,PT00M38.90S,2023-12-18T02:27:41.3Z,4,REGULAR,steal,,[],1628415,,,1610612745,125,116,2023-12-18T02:27:48Z,6270000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
649,PT00M38.90S,2023-12-18T02:27:50.2Z,4,REGULAR,turnover,bad pass,[],1628415,,,1610612745,125,116,2023-12-18T02:28:29Z,6280000,False,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 1626192]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,Connaughton,1626192.0,,,,,
650,PT00M38.90S,2023-12-18T02:27:50.2Z,4,REGULAR,steal,,[],1626192,,,1610612749,125,116,2023-12-18T02:27:59Z,6290000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
651,PT00M38.90S,2023-12-18T02:28:03.3Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628415,,,1610612749,125,116,2023-12-18T02:29:58Z,6300000,False,,,0,,D. Brooks flopping technical FOUL (1 Tech),[1628415],1610612745.0,HOU,flopping,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,1627529.0,,4.0,1.0,,,,,,,,,,
652,PT00M38.90S,2023-12-18T02:28:44.8Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628415,,,1610612749,125,116,2023-12-18T02:29:02Z,6310000,False,,,0,,D. Brooks technical FOUL (2 Tech),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,1627529.0,,4.0,2.0,,,,,,,,,,
653,PT00M38.90S,2023-12-18T02:29:06.1Z,4,REGULAR,ejection,other,[],1628415,,,1610612749,125,116,2023-12-18T02:29:20Z,6320000,False,,,0,,Ejection D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
682,PT00M38.90S,2023-12-18T02:29:18.4Z,4,REGULAR,foul,technical,['inpenalty'],203152,,,1610612749,125,116,2023-12-18T03:33:35Z,6325000,False,,,0,,TEAM foul technical,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,
677,PT00M38.90S,2023-12-18T02:29:30.7Z,4,REGULAR,ejection,other,[],203152,,,1610612749,125,116,2023-12-18T02:33:57Z,6330000,False,,,0,,Ejection,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,1627529.0,,,,,,,,,,,,,
655,PT00M38.90S,2023-12-18T02:29:55.4Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,125,116,2023-12-18T02:29:55Z,6340000,False,,,0,,MISS D. Lillard technical Free Throw 1 of 1,[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
656,PT00M38.90S,2023-12-18T02:29:55.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,125,116,2023-12-18T02:29:55Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,655.0,,,,,,,,,,,,,,,,,
657,PT00M38.90S,2023-12-18T02:30:02.2Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,126,116,2023-12-18T02:30:02Z,6360000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (37 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,37.0,,,,,,,
658,PT00M38.90S,2023-12-18T02:30:21.1Z,4,REGULAR,foul,technical,"['inpenalty', '2freethrow']",1628415,,,1610612749,126,116,2023-12-18T02:41:47Z,6370000,False,,,0,,D. Brooks technical FOUL (3 Tech),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,1627529.0,,4.0,3.0,,,,,,,,,,
659,PT00M38.90S,2023-12-18T02:30:39.4Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,127,116,2023-12-18T02:30:39Z,6380000,False,,,0,,D. Lillard technical Free Throw 1 of 2 (38 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,38.0,,,,,,,
660,PT00M38.90S,2023-12-18T02:30:40.2Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,128,116,2023-12-18T02:30:40Z,6390000,False,,,0,,D. Lillard technical Free Throw 2 of 2 (39 PTS),[203081],1610612749.0,MIL,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,39.0,,,,,,,
661,PT00M38.90S,2023-12-18T02:30:43.3Z,4,REGULAR,substitution,out,[],1628415,,,1610612749,128,116,2023-12-18T02:30:59Z,6400000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M38.90S,2023-12-18T02:30:43.3Z,4,REGULAR,substitution,in,[],1630256,,,1610612749,128,116,2023-12-18T02:30:59Z,6410000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M17.80S,2023-12-18T02:30:59.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,128,116,2023-12-18T02:35:27Z,6415000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,1662.0,,,,,,,,,,,,,
663,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,out,[],203081,,,1610612745,128,116,2023-12-18T02:35:27Z,6420000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,out,[],201572,,,1610612745,128,116,2023-12-18T02:35:27Z,6430000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,out,[],203114,,,1610612745,128,116,2023-12-18T02:35:27Z,6440000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,out,[],1626192,,,1610612745,128,116,2023-12-18T02:35:27Z,6450000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,out,[],203507,,,1610612745,128,116,2023-12-18T02:35:27Z,6460000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,in,[],1641753,,,1610612745,128,116,2023-12-18T02:35:27Z,6470000,False,,,0,,SUB in: C. Livingston,[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,in,[],1629716,,,1610612745,128,116,2023-12-18T02:35:27Z,6480000,False,,,0,,SUB in: M. Bolden,[1629716],1610612749.0,MIL,,,,Bolden,M. Bolden,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,in,[],1631260,,,1610612745,128,116,2023-12-18T02:35:27Z,6490000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,in,[],1629623,,,1610612745,128,116,2023-12-18T02:35:27Z,6500000,False,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M17.80S,2023-12-18T02:31:16.6Z,4,REGULAR,substitution,in,[],203648,,,1610612745,128,116,2023-12-18T02:35:27Z,6510000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M12.60S,2023-12-18T02:31:47.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631106,33.69333114323259,46.10140931372549,1610612745,128,116,2023-12-18T02:35:27Z,6520000,False,19.0,264.0,1,left,MISS T. Eason 26' pullup 3PT,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
674,PT00M09.20S,2023-12-18T02:31:51.2Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,128,116,2023-12-18T02:33:06Z,6530000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,673.0,8.0,6.0,2.0,,,,,,,,,,,,,,
675,PT00M06.60S,2023-12-18T02:31:57.5Z,4,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1627832,30.56833114323259,77.45098039215686,1610612745,128,119,2023-12-18T02:35:27Z,6540000,False,-137.0,235.0,1,left,F. VanVleet 27' 3PT  (22 PTS) (A. Sengun 5 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.2,Made,,,,,,,,,,,22.0,,,A. Sengun,1630578.0,5.0,,
679,PT00M00.00S,2023-12-18T02:34:30.5Z,4,REGULAR,period,end,[],0,,,1610612749,128,119,2023-12-18T02:34:30Z,6570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2023-12-18T02:34:33.2Z,4,REGULAR,game,end,[],0,,,0,128,119,2023-12-18T02:34:33Z,6580000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
