actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
534,PT00M14.50S,2024-04-13T00:50:08.6Z,3,REGULAR,2pt,Jump Shot,[],1628975,17.95335085413929,30.88235294117647,1610612741,93,98,2024-04-13T00:50:14Z,5150000,False,96.0,116.0,1,left,MISS J. Carter 15' step back Shot,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,15.05,,,,,,,,,,,
535,PT00M10.50S,2024-04-13T00:50:12.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,93,98,2024-04-13T00:50:12Z,5160000,False,,,0,,D. Avdija REBOUND (Off:0 Def:8),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,534.0,,,8.0,8.0,0.0,,,,,,,,
536,PT00M00.80S,2024-04-13T00:50:24.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612764,93,98,2024-04-13T00:50:32Z,5170000,False,,,0,,T. Craig shooting personal FOUL (2 PF) (Butler 2 FT),"[1628470, 1630215]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,201245.0,2.0,0.0,Butler,1630215.0,,,,,,,,,,,,,,,
538,PT00M00.80S,2024-04-13T00:50:48.8Z,3,REGULAR,freethrow,1 of 2,[],1630215,,,1610612764,94,98,2024-04-13T00:50:48Z,5190000,False,,,0,,J. Butler Free Throw 1 of 2 (10 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
539,PT00M00.80S,2024-04-13T00:51:02.1Z,3,REGULAR,freethrow,2 of 2,[],1630215,,,1610612764,95,98,2024-04-13T00:51:02Z,5200000,False,,,0,,J. Butler Free Throw 2 of 2 (11 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
541,PT00M00.00S,2024-04-13T00:51:08.3Z,3,REGULAR,period,end,[],0,,,1610612741,95,98,2024-04-13T00:51:08Z,5220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2024-04-13T00:51:33.9Z,4,REGULAR,substitution,out,['startperiod'],1631116,,,1610612741,95,98,2024-04-13T00:53:16Z,5230000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2024-04-13T00:51:33.9Z,4,REGULAR,substitution,out,['startperiod'],1641847,,,1610612741,95,98,2024-04-13T00:53:16Z,5240000,False,,,0,,SUB out: A. Funk,[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2024-04-13T00:51:33.9Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612741,95,98,2024-04-13T00:53:16Z,5250000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2024-04-13T00:51:33.9Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612741,95,98,2024-04-13T00:53:16Z,5260000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2024-04-13T00:51:33.9Z,4,REGULAR,substitution,in,['startperiod'],1629632,,,1610612741,95,98,2024-04-13T00:53:16Z,5270000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2024-04-13T00:51:33.9Z,4,REGULAR,substitution,in,['startperiod'],1641766,,,1610612741,95,98,2024-04-13T00:53:16Z,5280000,False,,,0,,SUB in: A. Sanogo,[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2024-04-13T00:53:47.2Z,4,REGULAR,period,start,[],0,,,1610612764,95,98,2024-04-13T00:53:47Z,5290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M40.00S,2024-04-13T00:54:21.3Z,4,REGULAR,3pt,Jump Shot,[],1630551,66.04796320630749,49.50980392156863,1610612764,95,98,2024-04-13T00:54:32Z,5310000,False,-2.0,267.0,1,right,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.66,,,,,,,,,,,
551,PT11M37.00S,2024-04-13T00:54:24.3Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,95,98,2024-04-13T00:54:32Z,5320000,False,,,0,,T. Craig REBOUND (Off:0 Def:12),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,550.0,,,12.0,12.0,0.0,,,,,,,,
552,PT11M21.00S,2024-04-13T00:54:40.3Z,4,REGULAR,2pt,Jump Shot,[],1629632,20.318659658344284,26.96078431372549,1610612741,95,98,2024-04-13T00:59:59Z,5330000,False,115.0,138.0,1,left,MISS C. White 18' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,18.01,,,,,,,,,,,
553,PT11M18.00S,2024-04-13T00:54:43.3Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,95,98,2024-04-13T00:54:45Z,5340000,False,,,0,,C. Kispert REBOUND (Off:2 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Right Center,,,,,,,552.0,,,5.0,3.0,2.0,,,,,,,,
554,PT11M11.00S,2024-04-13T00:54:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,94.56307490144546,50.245098039215684,1610612764,97,98,2024-04-13T00:54:56Z,5350000,False,1.0,-1.0,1,right,E. Omoruyi reverse Layup (7 PTS),[1630647],1610612764.0,WAS,reverse,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,0.18,,,,,,,,,,,
556,PT10M58.00S,2024-04-13T00:55:04.9Z,4,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612741,97,98,2024-04-13T00:55:18Z,5370000,False,,,0,,J. Butler shooting personal FOUL (2 PF) (White 2 FT),"[1630215, 1629632]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,202026.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
558,PT10M58.00S,2024-04-13T00:55:29.7Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,97,99,2024-04-13T00:55:29Z,5390000,False,,,0,,C. White Free Throw 1 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
559,PT10M58.00S,2024-04-13T00:55:43.1Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,97,100,2024-04-13T00:55:43Z,5400000,False,,,0,,C. White Free Throw 2 of 2 (17 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
560,PT10M41.00S,2024-04-13T00:56:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.1688567674113,54.41176470588235,1610612764,99,100,2024-04-13T01:00:57Z,5410000,False,22.0,2.0,1,right,D. Avdija cutting Layup (18 PTS) (J. Butler 7 AST),"[1630166, 1630215]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,2.22,,,,J. Butler,1630215.0,7.0,,,,,
562,PT10M41.00S,2024-04-13T00:56:04.2Z,4,REGULAR,foul,personal,['1freethrow'],1628470,,,1610612764,99,100,2024-04-13T00:56:11Z,5430000,False,,,0,,T. Craig shooting personal FOUL (3 PF) (Avdija 1 FT),"[1628470, 1630166]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,202026.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
564,PT10M41.00S,2024-04-13T00:56:27.4Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,100,100,2024-04-13T00:56:27Z,5450000,False,,,0,,D. Avdija Free Throw 1 of 1 (19 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
565,PT10M21.00S,2024-04-13T00:56:48.2Z,4,REGULAR,3pt,Jump Shot,[],1629632,31.225361366622867,71.32352941176471,1610612741,100,100,2024-04-13T00:56:52Z,5460000,False,-107.0,241.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.35,,,,,,,,,,,
566,PT10M18.00S,2024-04-13T00:56:51.2Z,4,REGULAR,rebound,offensive,[],1628975,,,1610612741,100,100,2024-04-13T00:56:52Z,5470000,False,,,0,,J. Carter REBOUND (Off:2 Def:0),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,565.0,,,2.0,0.0,2.0,,,,,,,,
567,PT10M16.00S,2024-04-13T00:56:56.9Z,4,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612741,100,100,2024-04-13T00:57:03Z,5480000,False,,,0,,C. Kispert shooting personal FOUL (4 PF) (White 2 FT),"[1630557, 1629632]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,201638.0,4.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
569,PT10M16.00S,2024-04-13T00:57:23.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629632,,,1610612741,100,101,2024-04-13T00:57:23Z,5500000,False,,,0,,C. White Free Throw 1 of 2 (18 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
570,PT10M16.00S,2024-04-13T00:57:36.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629632,,,1610612741,100,102,2024-04-13T00:57:36Z,5510000,False,,,0,,C. White Free Throw 2 of 2 (19 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
571,PT10M02.00S,2024-04-13T00:57:51.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,91.5407358738502,51.71568627450981,1610612764,100,102,2024-04-13T00:57:55Z,5520000,False,9.0,27.0,1,right,MISS E. Omoruyi driving Layup - blocked,"[1630647, 1630929]",1610612764.0,WAS,driving,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.83,,,,,,,Drell,1630929.0,,,
572,PT10M02.00S,2024-04-13T00:57:51.6Z,4,REGULAR,block,,[],1630929,,,1610612764,100,102,2024-04-13T00:57:54Z,5530000,False,,,0,,H. Drell BLOCK (1 BLK),[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
573,PT09M59.00S,2024-04-13T00:57:54.6Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,100,102,2024-04-13T00:57:55Z,5540000,False,,,0,,T. Craig REBOUND (Off:0 Def:13),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,571.0,,,13.0,13.0,0.0,,,,,,,,
574,PT09M54.00S,2024-04-13T00:57:59.6Z,4,REGULAR,3pt,Jump Shot,[],1628975,26.231931668856767,85.5392156862745,1610612741,100,105,2024-04-13T01:02:24Z,5550000,False,-178.0,194.0,1,left,J. Carter 26' 3PT pullup (16 PTS) (H. Drell 1 AST),"[1628975, 1630929]",1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,16.0,26.32,,,,H. Drell,1630929.0,1.0,,,,,
576,PT09M36.00S,2024-04-13T00:58:16.7Z,4,REGULAR,3pt,Jump Shot,[],1630557,67.49342969776609,63.725490196078425,1610612764,103,105,2024-04-13T00:58:20Z,5570000,False,69.0,253.0,1,right,C. Kispert 26' 3PT  (14 PTS) (D. Avdija 7 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,Made,,14.0,26.22,,,,D. Avdija,1630166.0,7.0,,,,,
578,PT09M23.00S,2024-04-13T00:58:30.0Z,4,REGULAR,3pt,Jump Shot,[],1628975,12.434296977660972,2.941176470588235,1610612741,103,105,2024-04-13T00:58:34Z,5590000,False,235.0,64.0,1,left,MISS J. Carter 24' step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.4,,,,,,,,,,,
579,PT09M20.00S,2024-04-13T00:58:33.0Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,103,105,2024-04-13T00:58:34Z,5600000,False,,,0,,D. Avdija REBOUND (Off:0 Def:9),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,,,,,578.0,,,9.0,9.0,0.0,,,,,,,,
580,PT09M13.00S,2024-04-13T00:58:39.7Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612764,103,105,2024-04-13T00:58:45Z,5610000,False,,,0,,D. Avdija lost ball TURNOVER (4 TO),"[1630166, 1630929]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,4.0,Drell,1630929.0
581,PT09M13.00S,2024-04-13T00:58:39.7Z,4,REGULAR,steal,,[],1630929,,,1610612741,103,105,2024-04-13T00:58:41Z,5620000,False,,,0,,H. Drell STEAL (2 STL),[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
582,PT09M10.00S,2024-04-13T00:58:44.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630929,6.521024967148489,56.127450980392155,1610612741,103,107,2024-04-13T00:58:49Z,5630000,False,-31.0,9.0,1,left,H. Drell running Layup (5 PTS),[1630929],1610612741.0,CHI,running,,,Drell,H. Drell,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,3.18,,,,,,,,,,,
583,PT08M57.00S,2024-04-13T00:58:58.3Z,4,REGULAR,foul,personal,['2freethrow'],1630929,,,1610612764,103,107,2024-04-13T00:59:07Z,5640000,False,,,0,,H. Drell shooting personal FOUL (3 PF) (Kispert 2 FT),"[1630929, 1630557]",1610612741.0,CHI,shooting,,,Drell,H. Drell,,,,,Mid-Range,8-16 Left,201245.0,3.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
585,PT08M57.00S,2024-04-13T00:59:23.3Z,4,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,103,107,2024-04-13T00:59:23Z,5660000,False,,,0,,MISS C. Kispert Free Throw 1 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
586,PT08M57.00S,2024-04-13T00:59:23.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,103,107,2024-04-13T00:59:23Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,
587,PT08M57.00S,2024-04-13T00:59:24.3Z,4,REGULAR,substitution,out,[],1628470,,,1610612764,103,107,2024-04-13T00:59:30Z,5680000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M57.00S,2024-04-13T00:59:24.3Z,4,REGULAR,substitution,in,[],1641931,,,1610612764,103,107,2024-04-13T00:59:30Z,5690000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M57.00S,2024-04-13T00:59:45.1Z,4,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,104,107,2024-04-13T00:59:45Z,5700000,False,,,0,,C. Kispert Free Throw 2 of 2 (15 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
591,PT08M37.00S,2024-04-13T01:00:06.5Z,4,REGULAR,3pt,Jump Shot,[],1629632,34.37910643889619,51.470588235294116,1610612741,104,107,2024-04-13T01:00:11Z,5710000,False,-7.0,271.0,1,left,MISS C. White 27' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.08,,,,,,,,,,,
592,PT08M34.00S,2024-04-13T01:00:09.5Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,104,107,2024-04-13T01:00:11Z,5720000,False,,,0,,C. Kispert REBOUND (Off:2 Def:4),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,591.0,,,6.0,4.0,2.0,,,,,,,,
593,PT08M22.00S,2024-04-13T01:00:21.5Z,4,REGULAR,2pt,Jump Shot,[],1630215,95.3515111695138,74.01960784313727,1610612764,106,107,2024-04-13T01:00:28Z,5730000,False,120.0,-9.0,1,right,J. Butler 12' driving floating Jump Shot (13 PTS),[1630215],1610612764.0,WAS,driving floating,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,Made,,13.0,12.04,,,,,,,,,,,
595,PT08M04.00S,2024-04-13T01:00:39.4Z,4,REGULAR,2pt,Jump Shot,[],1628975,15.850854139290407,19.362745098039216,1610612741,106,109,2024-04-13T01:00:46Z,5750000,False,153.0,96.0,1,left,J. Carter 18' pullup Jump Shot (18 PTS) (C. White 4 AST),"[1628975, 1629632]",1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,,,,,,Made,,18.0,18.11,,,,C. White,1629632.0,4.0,,,,,
596,PT07M53.00S,2024-04-13T01:00:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630551,95.87713534822602,2.941176470588235,1610612764,106,109,2024-04-13T01:00:55Z,5760000,False,-235.0,-14.0,1,right,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.57,,,,,,,,,,,
597,PT07M49.00S,2024-04-13T01:00:54.0Z,4,REGULAR,rebound,defensive,[],1630929,,,1610612741,106,109,2024-04-13T01:00:55Z,5770000,False,,,0,,H. Drell REBOUND (Off:0 Def:2),[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,Left Corner 3,24+ Left,,,,,,,596.0,,,2.0,2.0,0.0,,,,,,,,
598,PT07M45.00S,2024-04-13T01:01:02.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,106,109,2024-04-13T01:01:02Z,5780000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M45.00S,2024-04-13T01:01:03.9Z,4,REGULAR,substitution,out,[],1630166,,,1610612741,106,109,2024-04-13T01:03:49Z,5790000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M45.00S,2024-04-13T01:01:03.9Z,4,REGULAR,substitution,out,[],1630647,,,1610612741,106,109,2024-04-13T01:03:49Z,5800000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M45.00S,2024-04-13T01:01:03.9Z,4,REGULAR,substitution,out,[],1630929,,,1610612741,106,109,2024-04-13T01:03:49Z,5810000,False,,,0,,SUB out: H. Drell,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M45.00S,2024-04-13T01:01:03.9Z,4,REGULAR,substitution,in,[],1641774,,,1610612741,106,109,2024-04-13T01:03:49Z,5820000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M45.00S,2024-04-13T01:01:03.9Z,4,REGULAR,substitution,in,[],1631116,,,1610612741,106,109,2024-04-13T01:03:49Z,5830000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M45.00S,2024-04-13T01:01:03.9Z,4,REGULAR,substitution,in,[],1631207,,,1610612741,106,109,2024-04-13T01:03:49Z,5840000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M33.00S,2024-04-13T01:04:16.8Z,4,REGULAR,3pt,Jump Shot,[],1628975,21.632720105124836,93.62745098039215,1610612741,106,109,2024-04-13T01:05:01Z,5850000,False,-218.0,151.0,1,left,MISS J. Carter 26' pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.52,,,,,,,,,,,
606,PT07M30.00S,2024-04-13T01:04:19.8Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,106,109,2024-04-13T01:04:21Z,5860000,False,,,0,,C. Kispert REBOUND (Off:2 Def:5),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,605.0,,,7.0,5.0,2.0,,,,,,,,
607,PT07M19.00S,2024-04-13T01:04:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,87.59855453350855,54.65686274509803,1610612764,108,109,2024-04-13T01:04:38Z,5870000,False,23.0,64.0,1,right,J. Butler 6' floating Jump Shot (15 PTS),[1630215],1610612764.0,WAS,floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,15.0,6.82,,,,,,,,,,,
608,PT07M03.00S,2024-04-13T01:04:48.2Z,4,REGULAR,foul,personal,['2freethrow'],1631116,,,1610612741,108,109,2024-04-13T01:04:58Z,5880000,False,,,0,,P. Baldwin Jr. shooting personal FOUL (2 PF) (White 2 FT),"[1631116, 1629632]",1610612764.0,WAS,shooting,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,201245.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
610,PT07M03.00S,2024-04-13T01:05:15.6Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,108,110,2024-04-13T01:05:32Z,5900000,False,,,0,,C. White Free Throw 1 of 2 (20 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
611,PT07M03.00S,2024-04-13T01:05:15.6Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,108,110,2024-04-13T01:05:32Z,5910000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
612,PT06M59.00S,2024-04-13T01:05:19.6Z,4,REGULAR,rebound,defensive,[],1631116,,,1610612764,108,110,2024-04-13T01:05:32Z,5920000,False,,,0,,P. Baldwin Jr. REBOUND (Off:1 Def:9),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,611.0,,,10.0,9.0,1.0,,,,,,,,
613,PT06M50.00S,2024-04-13T01:05:40.3Z,4,REGULAR,2pt,Jump Shot,[],1631116,83.65637319316689,91.91176470588235,1610612764,108,110,2024-04-13T01:05:52Z,5930000,False,210.0,101.0,1,right,MISS P. Baldwin Jr. 23' Jump Shot,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,23.27,,,,,,,,,,,
614,PT06M47.00S,2024-04-13T01:05:43.3Z,4,REGULAR,rebound,defensive,[],1641766,,,1610612741,108,110,2024-04-13T01:05:52Z,5940000,False,,,0,,A. Sanogo REBOUND (Off:10 Def:5),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Mid-Range,16-24 Right,,,,,,,613.0,,,15.0,5.0,10.0,,,,,,,,
615,PT06M38.00S,2024-04-13T01:05:52.9Z,4,REGULAR,3pt,Jump Shot,[],1641931,7.835085413929041,97.05882352941177,1610612741,108,110,2024-04-13T01:05:59Z,5950000,False,-235.0,21.0,1,left,MISS O. Bitim 3PT,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.62,,,,,,,,,,,
616,PT06M35.00S,2024-04-13T01:05:55.9Z,4,REGULAR,rebound,offensive,[],1631207,,,1610612741,108,110,2024-04-13T01:05:59Z,5960000,False,,,0,,D. Terry REBOUND (Off:1 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,,,,,,,615.0,,,4.0,3.0,1.0,,,,,,,,
617,PT06M32.00S,2024-04-13T01:05:58.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641931,7.5722733245729295,56.127450980392155,1610612741,108,110,2024-04-13T01:06:03Z,5970000,False,-31.0,19.0,1,left,MISS O. Bitim cutting DUNK - blocked,"[1641931, 1631116]",1610612741.0,CHI,cutting,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.59,,,,,,,Baldwin Jr.,1631116.0,,,
618,PT06M32.00S,2024-04-13T01:05:58.1Z,4,REGULAR,block,,[],1631116,,,1610612741,108,110,2024-04-13T01:06:00Z,5980000,False,,,0,,P. Baldwin Jr. BLOCK (1 BLK),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
619,PT06M32.00S,2024-04-13T01:05:58.1Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,108,110,2024-04-13T01:06:03Z,5990000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,617.0,,,3.0,2.0,1.0,,,,,,,,
