actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
608,PT05M06.00S,2024-03-22T01:10:14.9Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612764,99,94,2024-03-22T01:10:18Z,5930000,False,,,0,,R. Holmes REBOUND (Off:4 Def:9),[1626158],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,Holmes,R. Holmes,607.0,13.0,9.0,4.0,,,,,,,,,,,,,,
609,PT04M55.00S,2024-03-22T01:10:25.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629673,17.427726675427067,88.97058823529412,1610612764,99,94,2024-03-22T01:10:33Z,5940000,False,-195.0,111.0,1,left,MISS J. Poole 22' step back Shot,[1629673],1610612764.0,WAS,step back,,,,,,Mid-Range,16-24 Left,22.44,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
610,PT04M53.00S,2024-03-22T01:10:27.8Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612764,99,94,2024-03-22T01:10:33Z,5950000,False,,,0,,R. Holmes REBOUND (Off:5 Def:9),[1626158],1610612764.0,WAS,,,,,,,Mid-Range,16-24 Left,,,Holmes,R. Holmes,609.0,14.0,9.0,5.0,,,,,,,,,,,,,,
611,PT04M51.00S,2024-03-22T01:10:30.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,9.937582128777924,97.30392156862744,1610612764,99,94,2024-03-22T01:10:35Z,5960000,False,-237.0,41.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,24.0,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
612,PT04M48.00S,2024-03-22T01:10:33.0Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,99,94,2024-03-22T01:10:35Z,5970000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,,,Barnes,H. Barnes,611.0,2.0,2.0,0.0,,,,,,,,,,,,,,
613,PT04M35.00S,2024-03-22T01:10:46.2Z,4,REGULAR,3pt,Jump Shot,[],1630558,68.80749014454665,23.774509803921568,1610612758,99,97,2024-03-22T01:10:51Z,5980000,False,-131.0,241.0,1,right,D. Mitchell 27' 3PT  (5 PTS) (D. Sabonis 5 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,27.41,Made,Mitchell,D. Mitchell,,,,,,,,,,,,5.0,D. Sabonis,1627734.0,5.0,,,
615,PT04M05.00S,2024-03-22T01:11:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,7.966491458607096,49.50980392156863,1610612764,101,97,2024-03-22T01:11:18Z,6000000,False,2.0,22.0,1,left,R. Holmes Layup (6 PTS) (J. Poole 2 AST),"[1626158, 1629673]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,2.25,Made,Holmes,R. Holmes,,,,,,,,,,,,6.0,J. Poole,1629673.0,2.0,,,
617,PT03M50.00S,2024-03-22T01:11:33.5Z,4,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,101,97,2024-03-22T01:11:39Z,6020000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (5 TO),[1627734],1610612758.0,SAC,lost ball,,,,,,Mid-Range,8-16 Left,,,Sabonis,D. Sabonis,,,,,,,1627519.0,,,,,,,,,5.0,,
618,PT03M50.00S,2024-03-22T01:11:38.3Z,4,REGULAR,substitution,out,[],1630215,,,1610612764,101,97,2024-03-22T01:11:47Z,6030000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
619,PT03M50.00S,2024-03-22T01:11:38.3Z,4,REGULAR,substitution,out,[],1630558,,,1610612764,101,97,2024-03-22T01:11:47Z,6040000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
620,PT03M50.00S,2024-03-22T01:11:38.3Z,4,REGULAR,substitution,out,[],203084,,,1610612764,101,97,2024-03-22T01:11:47Z,6050000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
621,PT03M50.00S,2024-03-22T01:11:38.3Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,101,97,2024-03-22T01:11:47Z,6060000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
622,PT03M50.00S,2024-03-22T01:11:38.3Z,4,REGULAR,substitution,in,[],1630537,,,1610612764,101,97,2024-03-22T01:11:47Z,6070000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
623,PT03M50.00S,2024-03-22T01:11:38.3Z,4,REGULAR,substitution,in,[],1628370,,,1610612764,101,97,2024-03-22T01:11:47Z,6080000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
624,PT03M34.00S,2024-03-22T01:12:14.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,9.411957950065702,49.26470588235294,1610612764,103,97,2024-03-22T01:13:13Z,6090000,False,4.0,36.0,1,left,C. Kispert driving finger roll Layup (13 PTS) (R. Holmes 2 AST),"[1630557, 1626158]",1610612764.0,WAS,driving finger roll,,,,,,Restricted Area,0-8 Center,3.62,Made,Kispert,C. Kispert,,,,,,,,,,,,13.0,R. Holmes,1626158.0,2.0,,,
626,PT03M34.00S,2024-03-22T01:12:16.8Z,4,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612764,103,97,2024-03-22T01:12:26Z,6110000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Kispert 1 FT),"[1631099, 1630557]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,Murray,K. Murray,,,,,,,1193.0,3.0,0.0,Kispert,1630557.0,,,,,,,
628,PT03M34.00S,2024-03-22T01:12:45.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,103,97,2024-03-22T01:14:11Z,6130000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M34.00S,2024-03-22T01:14:55.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630557,,,1610612764,103,97,2024-03-22T01:15:05Z,6150000,False,,,0,,MISS C. Kispert Free Throw 1 of 1,[1630557],1610612764.0,WAS,,,,,,,,,,Missed,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
631,PT03M34.00S,2024-03-22T01:14:55.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,103,97,2024-03-22T01:15:05Z,6160000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:12),[1627734],1610612758.0,SAC,,,,,,,,,,,Sabonis,D. Sabonis,630.0,13.0,12.0,1.0,,,,,,,,,,,,,,
632,PT03M19.00S,2024-03-22T01:15:10.1Z,4,REGULAR,foul,personal,[],1626158,,,1610612758,103,97,2024-03-22T01:15:18Z,6170000,False,,,0,,R. Holmes personal FOUL (5 PF),"[1626158, 1630537]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,Holmes,R. Holmes,,,,,,,1193.0,5.0,0.0,Duarte,1630537.0,,,,,,,
634,PT03M15.00S,2024-03-22T01:15:28.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612758,103,97,2024-03-22T01:15:51Z,6190000,False,,,0,,C. Kispert personal FOUL (1 PF) (Monk 2 FT),"[1630557, 1628370]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Kispert,C. Kispert,,,,,,,1193.0,1.0,0.0,Monk,1628370.0,,,,,,,
636,PT03M15.00S,2024-03-22T01:15:59.6Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,103,98,2024-03-22T01:16:22Z,6210000,False,,,0,,M. Monk Free Throw 1 of 2 (19 PTS),[1628370],1610612758.0,SAC,,,,,,,,,,Made,Monk,M. Monk,,,,,,,,,,,,19.0,,,,,,
637,PT03M15.00S,2024-03-22T01:15:59.6Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,103,99,2024-03-22T01:16:22Z,6220000,False,,,0,,M. Monk Free Throw 2 of 2 (20 PTS),[1628370],1610612758.0,SAC,,,,,,,,,,Made,Monk,M. Monk,,,,,,,,,,,,20.0,,,,,,
638,PT03M01.00S,2024-03-22T01:16:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,18.347568988173457,36.51960784313725,1610612764,105,99,2024-03-22T01:17:29Z,6230000,False,67.0,120.0,1,left,C. Kispert 13' driving floating Jump Shot (15 PTS),[1630557],1610612764.0,WAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.76,Made,Kispert,C. Kispert,,,,,,,,,,,,15.0,,,,,,
640,PT02M49.00S,2024-03-22T01:16:40.8Z,4,REGULAR,2pt,Layup,[],1628368,92.59198423127464,32.1078431372549,1610612758,105,99,2024-03-22T01:16:44Z,6250000,False,-89.0,17.0,1,right,MISS D. Fox 9' driving Layup,[1628368],1610612758.0,SAC,driving,,,,,,Mid-Range,8-16 Left,9.11,Missed,Fox,D. Fox,,,,,,,,,,,,,,,,,,
641,PT02M48.00S,2024-03-22T01:16:41.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612764,105,99,2024-03-22T01:16:44Z,6260000,False,,,0,,R. Holmes REBOUND (Off:5 Def:10),[1626158],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,Holmes,R. Holmes,640.0,15.0,10.0,5.0,,,,,,,,,,,,,,
642,PT02M31.00S,2024-03-22T01:16:59.5Z,4,REGULAR,2pt,Jump Shot,[],1630166,5.206964520367937,81.12745098039215,1610612764,105,99,2024-03-22T01:17:05Z,6270000,False,-156.0,-4.0,1,left,MISS D. Avdija 15' Jump Shot,[1630166],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,15.56,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
643,PT02M30.00S,2024-03-22T01:17:00.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,105,99,2024-03-22T01:17:05Z,6280000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,Mid-Range,8-16 Left,,,,,642.0,,,,,,,,,,,,,,,,,
644,PT02M30.00S,2024-03-22T01:17:06.6Z,4,REGULAR,substitution,out,[],1630537,,,1610612758,105,99,2024-03-22T01:17:10Z,6290000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
645,PT02M30.00S,2024-03-22T01:17:06.6Z,4,REGULAR,substitution,in,[],1631165,,,1610612758,105,99,2024-03-22T01:17:10Z,6300000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,
646,PT02M18.00S,2024-03-22T01:17:27.3Z,4,REGULAR,3pt,Jump Shot,[],1628370,74.85216819973719,13.480392156862745,1610612758,105,99,2024-03-22T01:17:32Z,6310000,False,-183.0,184.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,25.92,Missed,Monk,M. Monk,,,,,,,,,,,,,,,,,,
647,PT02M14.00S,2024-03-22T01:17:31.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,105,99,2024-03-22T01:17:32Z,6320000,False,,,0,,D. Avdija REBOUND (Off:0 Def:8),[1630166],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Avdija,D. Avdija,646.0,8.0,8.0,0.0,,,,,,,,,,,,,,
648,PT01M58.00S,2024-03-22T01:17:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,9.149145860709593,46.81372549019608,1610612764,105,99,2024-03-22T01:17:54Z,6330000,False,16.0,34.0,1,left,MISS R. Holmes driving Layup - blocked,"[1626158, 1631099]",1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,3.71,Missed,Holmes,R. Holmes,,,,,Murray,1631099.0,,,,,,,,,,,,
649,PT01M58.00S,2024-03-22T01:17:48.7Z,4,REGULAR,block,,[],1631099,,,1610612764,105,99,2024-03-22T01:17:51Z,6340000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
650,PT01M58.00S,2024-03-22T01:17:48.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,105,99,2024-03-22T01:17:54Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,,,648.0,,,,,,,,,,,,,,,,,
652,PT01M53.00S,2024-03-22T01:18:16.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,38.58409986859396,13.480392156862745,1610612764,105,99,2024-03-22T01:18:21Z,6370000,False,183.0,310.0,1,left,MISS K. Kuzma 36' turnaround 3PT,[1628398],1610612764.0,WAS,turnaround,,,,,,Above the Break 3,24+ Right Center,36.0,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
653,PT01M49.00S,2024-03-22T01:18:20.1Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,105,99,2024-03-22T01:18:21Z,6380000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,Monk,M. Monk,652.0,1.0,1.0,0.0,,,,,,,,,,,,,,
654,PT01M39.00S,2024-03-22T01:18:29.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,95.6143232588699,2.696078431372549,1610612758,105,99,2024-03-22T01:20:08Z,6390000,False,-237.0,-11.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.68,Missed,Fox,D. Fox,,,,,,,,,,,,,,,,,,
655,PT01M37.00S,2024-03-22T01:18:31.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,105,99,2024-03-22T01:18:33Z,6400000,False,,,0,,D. Avdija REBOUND (Off:0 Def:9),[1630166],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,,,Avdija,D. Avdija,654.0,9.0,9.0,0.0,,,,,,,,,,,,,,
657,PT01M30.00S,2024-03-22T01:18:45.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,105,99,2024-03-22T01:18:45Z,6410000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M21.00S,2024-03-22T01:20:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.5722733245729295,47.30392156862745,1610612764,107,99,2024-03-22T01:20:36Z,6420000,False,13.0,19.0,1,left,K. Kuzma driving Layup (31 PTS),[1628398],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,2.31,Made,Kuzma,K. Kuzma,,,,,,,,,,,,31.0,,,,,,
688,PT01M05.00S,2024-03-22T01:20:50.5Z,4,REGULAR,turnover,lost ball,[],1628368,,,1610612758,107,99,2024-03-22T01:27:15Z,6440000,False,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 1629673]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Fox,D. Fox,,,,,,,,,,,,,,,,3.0,Poole,1629673.0
689,PT01M05.00S,2024-03-22T01:20:50.5Z,4,REGULAR,steal,,[],1629673,,,1610612764,107,99,2024-03-22T01:27:15Z,6450000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
662,PT00M43.50S,2024-03-22T01:21:09.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626158,12.565703022339028,49.01960784313725,1610612764,107,99,2024-03-22T01:35:30Z,6460000,False,5.0,66.0,1,left,MISS R. Holmes 6' Hook - blocked,"[1626158, 1628370]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,Holmes,R. Holmes,,,,,Monk,1628370.0,,,,,,,,,,,,
663,PT00M43.50S,2024-03-22T01:21:09.6Z,4,REGULAR,block,,[],1628370,,,1610612764,107,99,2024-03-22T01:21:11Z,6470000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
664,PT00M43.00S,2024-03-22T01:21:10.1Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612764,107,99,2024-03-22T01:35:30Z,6480000,False,,,0,,R. Holmes REBOUND (Off:6 Def:10),[1626158],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Holmes,R. Holmes,662.0,16.0,10.0,6.0,,,,,,,,,,,,,,
690,PT00M43.00S,2024-03-22T01:21:13.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626158,9.116294349540084,50.245098039215684,1610612764,107,99,2024-03-22T01:35:51Z,6485000,False,-1.0,33.0,1,left,MISS R. Holmes putback Layup - blocked,"[1626158, 1628368]",1610612764.0,WAS,putback,,,,,,Restricted Area,0-8 Center,3.32,Missed,Holmes,R. Holmes,,,,,Fox,1628368.0,,,,,,,,,,,,
691,PT00M43.00S,2024-03-22T01:21:13.9Z,4,REGULAR,block,,[],1628368,,,1610612764,107,99,2024-03-22T01:35:51Z,6487500,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
692,PT00M42.50S,2024-03-22T01:21:14.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,107,99,2024-03-22T01:36:03Z,6488750,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,,,690.0,,,,,,,,,,,,,,,,,
666,PT00M40.80S,2024-03-22T01:21:30.7Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628398,7.703679369250986,10.53921568627451,1610612764,107,99,2024-03-22T01:35:51Z,6500000,False,197.0,20.0,1,left,MISS K. Kuzma 19' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,,,,Mid-Range,16-24 Right,19.83,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
667,PT00M37.80S,2024-03-22T01:21:33.7Z,4,REGULAR,rebound,offensive,[],1629673,,,1610612764,107,99,2024-03-22T01:21:47Z,6510000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,,,Poole,J. Poole,666.0,2.0,1.0,1.0,,,,,,,,,,,,,,
668,PT00M27.30S,2024-03-22T01:21:44.1Z,4,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1628398,7.966491458607096,2.941176470588235,1610612764,107,99,2024-03-22T01:27:15Z,6520000,False,235.0,22.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,23.64,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
669,PT00M24.40S,2024-03-22T01:21:47.0Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,107,99,2024-03-22T01:21:49Z,6530000,False,,,0,,D. Fox REBOUND (Off:3 Def:2),[1628368],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,Fox,D. Fox,668.0,5.0,2.0,3.0,,,,,,,,,,,,,,
670,PT00M17.50S,2024-03-22T01:21:53.8Z,4,REGULAR,3pt,Jump Shot,[],1631099,95.48291721419186,0.7352941176470588,1610612758,107,102,2024-03-22T01:21:58Z,6540000,False,-246.0,-10.0,1,right,K. Murray 24' 3PT  (16 PTS) (D. Sabonis 6 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,24.65,Made,Murray,K. Murray,,,,,,,,,,,,16.0,D. Sabonis,1627734.0,6.0,,,
672,PT00M15.30S,2024-03-22T01:22:03.9Z,4,REGULAR,foul,personal,[],1628368,,,1610612764,107,102,2024-03-22T01:29:23Z,6560000,False,,,0,,D. Fox take personal FOUL (4 PF),"[1628368, 1630166]",1610612758.0,SAC,take,,,,,,Mid-Range,8-16 Right,,,Fox,D. Fox,,,,,,,2882.0,4.0,0.0,Avdija,1630166.0,,,,,,,
674,PT00M15.30S,2024-03-22T01:22:15.8Z,4,REGULAR,substitution,out,[],1626158,,,1610612764,107,102,2024-03-22T01:22:21Z,6580000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,,,,,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,
675,PT00M15.30S,2024-03-22T01:22:15.8Z,4,REGULAR,substitution,in,[],1630215,,,1610612764,107,102,2024-03-22T01:22:21Z,6590000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
676,PT00M12.90S,2024-03-22T01:22:47.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612764,107,102,2024-03-22T01:29:48Z,6600000,False,,,0,,K. Ellis take personal FOUL (4 PF) (Poole 2 FT),"[1631165, 1629673]",1610612758.0,SAC,take,,,,,,In The Paint (Non-RA),0-8 Center,,,Ellis,K. Ellis,,,,,,,2882.0,4.0,0.0,Poole,1629673.0,,,,,,,
678,PT00M12.90S,2024-03-22T01:23:13.0Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,108,102,2024-03-22T01:23:13Z,6620000,False,,,0,,J. Poole Free Throw 1 of 2 (13 PTS),[1629673],1610612764.0,WAS,,,,,,,,,,Made,Poole,J. Poole,,,,,,,,,,,,13.0,,,,,,
679,PT00M12.90S,2024-03-22T01:23:15.9Z,4,REGULAR,substitution,out,[],1631165,,,1610612764,108,102,2024-03-22T01:23:21Z,6630000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,
680,PT00M12.90S,2024-03-22T01:23:15.9Z,4,REGULAR,substitution,in,[],1630537,,,1610612764,108,102,2024-03-22T01:23:21Z,6640000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
681,PT00M12.90S,2024-03-22T01:23:33.7Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,109,102,2024-03-22T01:23:33Z,6650000,False,,,0,,J. Poole Free Throw 2 of 2 (14 PTS),[1629673],1610612764.0,WAS,,,,,,,,,,Made,Poole,J. Poole,,,,,,,,,,,,14.0,,,,,,
682,PT00M08.30S,2024-03-22T01:23:41.8Z,4,REGULAR,3pt,Jump Shot,[],1628368,70.64717477003943,16.176470588235293,1610612758,109,102,2024-03-22T01:30:19Z,6660000,False,-169.0,223.0,1,right,MISS D. Fox 28' step back 3PT,[1628368],1610612758.0,SAC,step back,,,,,,Above the Break 3,24+ Left Center,28.02,Missed,Fox,D. Fox,,,,,,,,,,,,,,,,,,
683,PT00M04.90S,2024-03-22T01:23:45.2Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,109,102,2024-03-22T01:23:45Z,6670000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:12),[1627734],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,Sabonis,D. Sabonis,682.0,14.0,12.0,2.0,,,,,,,,,,,,,,
684,PT00M03.30S,2024-03-22T01:23:46.8Z,4,REGULAR,turnover,lost ball,[],1627734,,,1610612758,109,102,2024-03-22T01:30:40Z,6680000,False,,,0,,D. Sabonis lost ball TURNOVER (6 TO),"[1627734, 1629673]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,6.0,Poole,1629673.0
685,PT00M03.30S,2024-03-22T01:23:46.8Z,4,REGULAR,steal,,[],1629673,,,1610612764,109,102,2024-03-22T01:31:19Z,6690000,False,,,0,,J. Poole STEAL (3 STL),[1629673],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
686,PT00M00.00S,2024-03-22T01:23:52.5Z,4,REGULAR,period,end,[],0,,,1610612764,109,102,2024-03-22T01:23:52Z,6700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2024-03-22T01:23:55.0Z,4,REGULAR,game,end,[],0,,,0,109,102,2024-03-22T01:23:55Z,6710000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
