actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M11.00S,2023-12-16T00:23:27.2Z,1,REGULAR,substitution,in,[],1631097,,,1610612764,16,17,2023-12-16T00:23:35Z,820000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2023-12-16T00:23:27.2Z,1,REGULAR,substitution,in,[],1630174,,,1610612764,16,17,2023-12-16T00:23:35Z,830000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2023-12-16T00:23:46.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612764,16,17,2023-12-16T00:23:54Z,840000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M11.00S,2023-12-16T00:23:46.9Z,1,REGULAR,substitution,in,[],1630543,,,1610612764,16,17,2023-12-16T00:23:54Z,850000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2023-12-16T00:23:26.5Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,16,17,2023-12-16T00:24:23Z,860000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
89,PT05M08.00S,2023-12-16T00:23:29.5Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,16,17,2023-12-16T00:24:23Z,870000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,
90,PT05M02.00S,2023-12-16T00:24:20.3Z,1,REGULAR,3pt,Jump Shot,[],1630174,14.766754270696453,2.941176470588232,1610612754,16,17,2023-12-16T00:24:26Z,880000,False,235.0,86.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,25.06,Missed,,,,,,,,,,,,,,,,
91,PT04M58.00S,2023-12-16T00:24:24.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,16,17,2023-12-16T00:24:26Z,890000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT04M54.00S,2023-12-16T00:24:28.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626145,85.5946123521682,61.27450980392157,1610612764,18,17,2023-12-16T00:33:41Z,900000,False,56.0,83.0,1,right,T. Jones 10' floating Jump Shot (4 PTS) (K. Kuzma 1 AST),"[1626145, 1628398]",1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,10.03,Made,,,,,4.0,K. Kuzma,1628398.0,1.0,,,,,,,,
94,PT04M36.00S,2023-12-16T00:24:48.7Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612754,18,17,2023-12-16T00:24:56Z,920000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629655, 1631097]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0
96,PT04M36.00S,2023-12-16T00:25:12.3Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,18,18,2023-12-16T00:25:12Z,940000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
97,PT04M36.00S,2023-12-16T00:25:13.0Z,1,REGULAR,substitution,out,[],1630166,,,1610612754,18,18,2023-12-16T00:25:25Z,950000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2023-12-16T00:25:13.0Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,18,18,2023-12-16T00:25:25Z,960000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M36.00S,2023-12-16T00:25:13.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612754,18,18,2023-12-16T00:25:25Z,970000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M36.00S,2023-12-16T00:25:13.0Z,1,REGULAR,substitution,in,[],204456,,,1610612754,18,18,2023-12-16T00:25:25Z,980000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M36.00S,2023-12-16T00:25:38.3Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,18,19,2023-12-16T00:25:38Z,990000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
102,PT04M27.00S,2023-12-16T00:25:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.0335085413929,64.70588235294117,1610612764,20,19,2023-12-16T00:34:38Z,1000000,False,74.0,22.0,1,right,K. Kuzma 7' driving Layup (4 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,7.68,Made,,,,,4.0,T. Jones,1626145.0,2.0,,,,,,,,
104,PT04M17.00S,2023-12-16T00:25:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,6.093955321944804,44.607843137254896,1610612754,20,21,2023-12-16T00:26:05Z,1020000,False,27.0,5.0,1,left,I. Jackson reverse Layup (2 PTS) (T. McConnell 1 AST),"[1630543, 204456]",1610612754.0,IND,reverse,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,2.74,Made,,,,,2.0,T. McConnell,204456.0,1.0,,,,,,,,
105,PT04M12.00S,2023-12-16T00:26:04.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,93.08475689881735,48.774509803921575,1610612764,22,21,2023-12-16T00:26:12Z,1030000,False,-6.0,13.0,1,right,B. Coulibaly DUNK (2 PTS) (T. Jones 3 AST),"[1641731, 1626145]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,2.0,T. Jones,1626145.0,3.0,,,,,,,,
107,PT03M56.00S,2023-12-16T00:26:20.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,5.831143232588701,49.754901960784316,1610612754,22,23,2023-12-16T00:26:26Z,1050000,False,1.0,2.0,1,left,I. Jackson alley-oop DUNK (4 PTS) (T. Haliburton 5 AST),"[1630543, 1630169]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.26,Made,,,,,4.0,T. Haliburton,1630169.0,5.0,,,,,,,,
109,PT03M43.00S,2023-12-16T00:26:35.9Z,1,REGULAR,turnover,traveling,[],1641731,,,1610612764,22,23,2023-12-16T00:26:41Z,1070000,False,,,0,,B. Coulibaly traveling TURNOVER (1 TO),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
110,PT03M43.00S,2023-12-16T00:26:39.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612754,22,23,2023-12-16T00:26:44Z,1080000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2023-12-16T00:26:39.5Z,1,REGULAR,substitution,in,[],201568,,,1610612754,22,23,2023-12-16T00:26:44Z,1090000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M31.00S,2023-12-16T00:27:04.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630169,7.670827858081481,38.48039215686274,1610612754,22,23,2023-12-16T00:37:14Z,1100000,False,58.0,20.0,1,left,MISS T. Haliburton 6' driving floating bank Shot,[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,6.08,Missed,,,,,,,,,,,,,,,,
113,PT03M28.00S,2023-12-16T00:27:07.9Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,22,23,2023-12-16T00:27:10Z,1110000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,112.0,2.0,2.0,0.0,,,,,,,,,,,,
114,PT03M24.00S,2023-12-16T00:27:13.9Z,1,REGULAR,foul,personal,[],1630543,,,1610612764,22,23,2023-12-16T00:27:20Z,1120000,False,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 201568]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Gallinari,201568.0
116,PT03M13.00S,2023-12-16T00:27:43.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,86.25164257555848,43.38235294117647,1610612764,22,23,2023-12-16T00:27:48Z,1140000,False,-33.0,77.0,1,right,MISS K. Kuzma 8' driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,8.35,Missed,,,,,,,,,,,,,,,,
117,PT03M10.00S,2023-12-16T00:27:46.9Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,22,23,2023-12-16T00:27:48Z,1150000,False,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,
118,PT03M07.00S,2023-12-16T00:27:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,10.167542706964511,45.833333333333336,1610612754,22,23,2023-12-16T00:38:47Z,1160000,False,21.0,43.0,1,left,MISS T. Haliburton driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,4.79,Missed,,,,,,,,,,,,,,,,
119,PT03M06.00S,2023-12-16T00:27:54.0Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,22,23,2023-12-16T00:38:47Z,1170000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,,
120,PT03M05.00S,2023-12-16T00:27:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,5.590000152587891,50.0,1610612754,22,23,2023-12-16T00:38:57Z,1172500,False,0.0,0.0,1,left,MISS I. Jackson tip Layup,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
121,PT03M04.00S,2023-12-16T00:27:58.0Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,22,23,2023-12-16T00:38:57Z,1173750,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,120.0,4.0,2.0,2.0,,,,,,,,,,,,
122,PT03M03.00S,2023-12-16T00:28:00.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,5.590000152587891,50.0,1610612754,22,25,2023-12-16T00:39:46Z,1175000,False,0.0,0.0,1,left,I. Jackson putback Layup (6 PTS),[1630543],1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,6.0,,,,,,,,,,,
123,PT02M47.00S,2023-12-16T00:28:13.5Z,1,REGULAR,foul,offensive,[],1628398,,,1610612764,22,25,2023-12-16T00:38:57Z,1210000,False,,,0,,K. Kuzma charge offensive FOUL (1 PF),"[1628398, 204456]",1610612764.0,WAS,charge,,,Kuzma,K. Kuzma,,,,,Mid-Range,0-8 Center,202027.0,,,,,,,,,,,,,,,,1.0,0.0,McConnell,204456.0
125,PT02M47.00S,2023-12-16T00:28:13.5Z,1,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,22,25,2023-12-16T00:28:13Z,1230000,False,,,0,,K. Kuzma offensive foul TURNOVER (2 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,0-8 Center,202027.0,2.0,,,,,,,,,,,,,,,,,,
126,PT02M47.00S,2023-12-16T00:28:26.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,22,25,2023-12-16T00:28:26Z,1240000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2023-12-16T00:28:27.7Z,1,REGULAR,substitution,out,[],1626145,,,1610612754,22,25,2023-12-16T00:30:51Z,1250000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M47.00S,2023-12-16T00:28:27.7Z,1,REGULAR,substitution,out,[],1628398,,,1610612754,22,25,2023-12-16T00:30:51Z,1260000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M47.00S,2023-12-16T00:28:27.7Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,22,25,2023-12-16T00:30:51Z,1270000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M47.00S,2023-12-16T00:28:27.7Z,1,REGULAR,substitution,in,[],1629673,,,1610612754,22,25,2023-12-16T00:30:51Z,1280000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M47.00S,2023-12-16T00:28:27.7Z,1,REGULAR,substitution,in,[],203488,,,1610612754,22,25,2023-12-16T00:30:51Z,1290000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M47.00S,2023-12-16T00:28:27.7Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,22,25,2023-12-16T00:30:51Z,1300000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M27.00S,2023-12-16T00:31:37.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631097,23.4395532194481,25.490196078431367,1610612754,22,27,2023-12-16T00:38:59Z,1310000,False,123.0,168.0,1,left,B. Mathurin 20' pullup Jump Shot (4 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,20.78,Made,,,,,4.0,,,,,,,,,,,
134,PT02M12.00S,2023-12-16T00:31:54.4Z,1,REGULAR,foul,personal,[],1630174,,,1610612764,22,27,2023-12-16T00:32:05Z,1320000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 203488]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,,,1.0,0.0,Muscala,203488.0
136,PT02M12.00S,2023-12-16T00:32:13.4Z,1,REGULAR,substitution,out,[],1630174,,,1610612764,22,27,2023-12-16T00:32:21Z,1340000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M12.00S,2023-12-16T00:32:13.4Z,1,REGULAR,substitution,in,[],1630167,,,1610612764,22,27,2023-12-16T00:32:21Z,1350000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2023-12-16T00:32:24.9Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,22,27,2023-12-16T00:32:29Z,1360000,False,,,0,,B. Coulibaly bad pass TURNOVER (2 TO),"[1641731, 1631097]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,Mathurin,1631097.0,,,,
139,PT02M10.00S,2023-12-16T00:32:24.9Z,1,REGULAR,steal,,[],1631097,,,1610612754,22,27,2023-12-16T00:32:26Z,1370000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
140,PT02M05.00S,2023-12-16T00:32:30.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630167,9.773324572930349,47.79411764705882,1610612754,22,27,2023-12-16T00:42:35Z,1380000,False,11.0,39.0,1,left,MISS O. Toppin running alley-oop DUNK,[1630167],1610612754.0,IND,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,4.09,Missed,,,,,,,,,,,,,,,,
141,PT01M59.00S,2023-12-16T00:32:36.2Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,22,27,2023-12-16T00:42:35Z,1390000,False,,,0,,I. Jackson REBOUND (Off:3 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,140.0,5.0,2.0,3.0,,,,,,,,,,,,
142,PT01M58.00S,2023-12-16T00:32:36.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630543,8.196452036793687,45.833333333333336,1610612754,22,27,2023-12-16T00:32:46Z,1400000,False,21.0,25.0,1,left,MISS I. Jackson floating Shot,[1630543],1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,3.21,Missed,,,,,,,,,,,,,,,,
143,PT01M55.00S,2023-12-16T00:32:39.8Z,1,REGULAR,rebound,defensive,[],201568,,,1610612764,22,27,2023-12-16T00:32:39Z,1410000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,
144,PT01M54.00S,2023-12-16T00:32:43.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612764,22,27,2023-12-16T00:32:51Z,1420000,False,,,0,,I. Jackson personal FOUL (2 PF) (Gallinari 2 FT),"[1630543, 201568]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,1627964.0,,,,,,,,,,,,,,,,2.0,0.0,Gallinari,201568.0
146,PT01M54.00S,2023-12-16T00:33:19.4Z,1,REGULAR,freethrow,1 of 2,[],201568,,,1610612764,23,27,2023-12-16T00:33:19Z,1440000,False,,,0,,D. Gallinari Free Throw 1 of 2 (1 PTS),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
147,PT01M54.00S,2023-12-16T00:33:20.1Z,1,REGULAR,substitution,out,[],1630543,,,1610612764,23,27,2023-12-16T00:33:28Z,1450000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M54.00S,2023-12-16T00:33:20.1Z,1,REGULAR,substitution,in,[],1630174,,,1610612764,23,27,2023-12-16T00:33:28Z,1460000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M54.00S,2023-12-16T00:33:42.5Z,1,REGULAR,freethrow,2 of 2,[],201568,,,1610612764,24,27,2023-12-16T00:33:42Z,1470000,False,,,0,,D. Gallinari Free Throw 2 of 2 (2 PTS),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
150,PT01M44.00S,2023-12-16T00:33:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,10.036136662286467,39.950980392156865,1610612754,24,29,2023-12-16T00:44:06Z,1480000,False,50.0,42.0,1,left,B. Mathurin 6' driving Layup (6 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,6.53,Made,,,,,6.0,T. McConnell,204456.0,2.0,,,,,,,,
151,PT01M38.00S,2023-12-16T00:34:02.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612764,24,29,2023-12-16T00:34:31Z,1490000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1631097, 1641731]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,,,1.0,0.0,Coulibaly,1641731.0
153,PT01M38.00S,2023-12-16T00:34:32.2Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,25,29,2023-12-16T00:34:32Z,1510000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (3 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
154,PT01M38.00S,2023-12-16T00:34:46.5Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,26,29,2023-12-16T00:34:46Z,1520000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (4 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
155,PT01M29.00S,2023-12-16T00:34:56.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,14.50394218134035,50.49019607843137,1610612754,26,31,2023-12-16T00:35:03Z,1530000,False,-2.0,84.0,1,left,T. McConnell 8' driving floating Jump Shot (2 PTS),[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Made,,,,,2.0,,,,,,,,,,,
156,PT01M15.00S,2023-12-16T00:35:10.7Z,1,REGULAR,3pt,Jump Shot,[],1641731,88.35413929040736,95.83333333333333,1610612764,26,31,2023-12-16T00:35:29Z,1540000,False,229.0,57.0,1,right,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,23.62,Missed,,,,,,,,,,,,,,,,
157,PT01M13.00S,2023-12-16T00:35:12.7Z,1,REGULAR,rebound,offensive,[],201568,,,1610612764,26,31,2023-12-16T00:35:29Z,1550000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:1),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Right Corner 3,24+ Right,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,
158,PT01M11.00S,2023-12-16T00:35:14.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641731,93.08475689881735,47.79411764705882,1610612764,28,31,2023-12-16T00:35:22Z,1560000,False,-11.0,13.0,1,right,B. Coulibaly driving DUNK (6 PTS) (D. Gallinari 1 AST),"[1641731, 201568]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,1.67,Made,,,,,6.0,D. Gallinari,201568.0,1.0,,,,,,,,
160,PT01M04.00S,2023-12-16T00:35:22.6Z,1,REGULAR,3pt,Jump Shot,[],1630174,21.73127463863338,93.13725490196079,1610612754,28,34,2023-12-16T00:35:31Z,1580000,False,-216.0,152.0,1,left,A. Nesmith 26' 3PT  (3 PTS) (T. McConnell 3 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,26.38,Made,,,,,3.0,T. McConnell,204456.0,3.0,,,,,,,,
162,PT00M52.20S,2023-12-16T00:35:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.47897503285151,44.85294117647059,1610612764,30,34,2023-12-16T00:46:08Z,1600000,False,-26.0,9.0,1,right,C. Kispert driving Layup (2 PTS) (J. Poole 1 AST),"[1630557, 1629673]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,2.72,Made,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,
164,PT00M33.80S,2023-12-16T00:35:55.0Z,1,REGULAR,3pt,Jump Shot,[],1630167,30.66688567674113,28.431372549019613,1610612754,30,34,2023-12-16T00:36:25Z,1620000,False,108.0,236.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,25.93,Missed,,,,,,,,,,,,,,,,
165,PT00M33.80S,2023-12-16T00:35:55.0Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,30,34,2023-12-16T00:36:25Z,1630000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,
167,PT00M13.70S,2023-12-16T00:36:17.7Z,1,REGULAR,turnover,palming,[],1629673,,,1610612764,30,34,2023-12-16T00:36:30Z,1640000,False,,,0,,J. Poole palming TURNOVER (1 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,202027.0,1.0,,,,,,,,,,,,,,,,,,
