actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
609,PT05M12.00S,2023-11-16T02:07:44.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,9.280551905387648,48.28431372549019,1610612764,101,125,2023-11-16T02:07:48Z,5870000,False,9.0,35.0,1,left,B. Coulibaly DUNK (5 PTS) (J. Davis 1 AST),"[1641731, 1631098]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,3.57,Made,Coulibaly,B. Coulibaly,,,,,,,,,,5.0,J. Davis,1631098.0,1.0,,,,,
611,PT04M48.00S,2023-11-16T02:08:08.9Z,4,REGULAR,3pt,Jump Shot,[],203957,69.85873850197109,16.42156862745098,1610612742,101,125,2023-11-16T02:08:14Z,5890000,False,-168.0,231.0,1,right,MISS D. Exum 28' pullup 3PT,[203957],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,28.54,Missed,Exum,D. Exum,,,,,,,,,,,,,,,,,,
612,PT04M45.00S,2023-11-16T02:08:12.2Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,101,125,2023-11-16T02:08:12Z,5900000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:8),[1641731],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Coulibaly,B. Coulibaly,611.0,8.0,8.0,0.0,,,,,,,,,,,,,,
613,PT04M43.00S,2023-11-16T02:08:19.9Z,4,REGULAR,foul,personal,['2freethrow'],203552,,,1610612764,101,125,2023-11-16T02:08:26Z,5910000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Avdija 2 FT),"[203552, 1630166]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Curry,S. Curry,,,,,1662.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
615,PT04M43.00S,2023-11-16T02:08:45.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612764,102,125,2023-11-16T02:09:07Z,5930000,False,,,0,,D. Avdija Free Throw 1 of 2 (11 PTS),[1630166],1610612764.0,WAS,,,,,,,,,,Made,Avdija,D. Avdija,,,,,,,,,,11.0,,,,,,,,
616,PT04M43.00S,2023-11-16T02:08:45.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612764,103,125,2023-11-16T02:09:07Z,5940000,False,,,0,,D. Avdija Free Throw 2 of 2 (12 PTS),[1630166],1610612764.0,WAS,,,,,,,,,,Made,Avdija,D. Avdija,,,,,,,,,,12.0,,,,,,,,
617,PT04M29.00S,2023-11-16T02:09:12.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,94.03745072273325,45.09803921568628,1610612742,103,125,2023-11-16T02:09:17Z,5950000,False,-25.0,4.0,1,right,MISS G. Williams alley-oop DUNK,[1629684],1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,2.47,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
618,PT04M27.00S,2023-11-16T02:09:14.4Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,103,125,2023-11-16T02:09:17Z,5960000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Kispert,C. Kispert,617.0,1.0,1.0,0.0,,,,,,,,,,,,,,
619,PT04M07.00S,2023-11-16T02:09:34.7Z,4,REGULAR,3pt,Jump Shot,[],1630166,32.802233902759525,68.13725490196079,1610612764,106,125,2023-11-16T02:09:39Z,5970000,False,-91.0,256.0,1,left,D. Avdija 27' 3PT  (15 PTS) (J. Poole 3 AST),"[1630166, 1629673]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,27.14,Made,Avdija,D. Avdija,,,,,,,,,,15.0,J. Poole,1629673.0,3.0,,,,,
621,PT03M42.00S,2023-11-16T02:10:02.5Z,4,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612742,106,125,2023-11-16T02:10:12Z,5990000,False,,,0,,J. Davis shooting personal FOUL (1 PF) (Doncic 2 FT),"[1631098, 1629029]",1610612764.0,WAS,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,Davis,J. Davis,,,,,1662.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
623,PT03M42.00S,2023-11-16T02:10:29.5Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,106,125,2023-11-16T02:10:29Z,6010000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,,,,,,,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
624,PT03M42.00S,2023-11-16T02:10:29.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,106,125,2023-11-16T02:10:29Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,623.0,,,,,,,,,,,,,,,,,
625,PT03M42.00S,2023-11-16T02:10:49.2Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,106,126,2023-11-16T02:10:49Z,6030000,False,,,0,,L. Doncic Free Throw 2 of 2 (26 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,Doncic,L. Doncic,,,,,,,,,,26.0,,,,,,,,
626,PT03M20.00S,2023-11-16T02:11:07.6Z,4,REGULAR,3pt,Jump Shot,[],1629673,34.247700394218136,39.705882352941174,1610612764,106,126,2023-11-16T02:11:39Z,6040000,False,51.0,269.0,1,left,MISS J. Poole 27' step back 3PT,[1629673],1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Center,27.43,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
627,PT03M20.00S,2023-11-16T02:11:11.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,106,126,2023-11-16T02:11:11Z,6050000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,,626.0,,,,,,,,,,,,,,,,,
629,PT03M10.00S,2023-11-16T02:11:20.1Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,106,126,2023-11-16T02:11:25Z,6070000,False,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 1631098]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Doncic,L. Doncic,,,,,,,,,,,,,,3.0,Davis,1631098.0,,
630,PT03M10.00S,2023-11-16T02:11:20.1Z,4,REGULAR,steal,,[],1631098,,,1610612764,106,126,2023-11-16T02:11:22Z,6080000,False,,,0,,J. Davis STEAL (1 STL),[1631098],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,
631,PT03M08.00S,2023-11-16T02:11:23.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631098,6.652431011826544,54.166666666666664,1610612764,108,126,2023-11-16T02:11:30Z,6090000,False,-21.0,10.0,1,left,J. Davis running DUNK (2 PTS),[1631098],1610612764.0,WAS,running,,,,,,Restricted Area,0-8 Center,2.31,Made,Davis,J. Davis,,,,,,,,,,2.0,,,,,,,,
633,PT02M48.00S,2023-11-16T02:11:42.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.17936925098554,66.17647058823529,1610612742,108,126,2023-11-16T02:11:51Z,6110000,False,81.0,265.0,1,right,MISS L. Doncic 27' step back 3PT - blocked,"[1629029, 1641731]",1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Center,27.75,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
634,PT02M48.00S,2023-11-16T02:11:42.7Z,4,REGULAR,block,,[],1641731,,,1610612742,108,126,2023-11-16T02:11:46Z,6120000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
635,PT02M44.00S,2023-11-16T02:11:46.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,108,126,2023-11-16T02:11:51Z,6130000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Avdija,D. Avdija,633.0,2.0,1.0,1.0,,,,,,,,,,,,,,
636,PT02M43.00S,2023-11-16T02:11:48.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641731,5.338370565045992,55.392156862745104,1610612764,110,126,2023-11-16T02:11:57Z,6140000,False,-27.0,-2.0,1,left,B. Coulibaly alley-oop DUNK (7 PTS) (D. Avdija 4 AST),"[1641731, 1630166]",1610612764.0,WAS,alley-oop,,,,,,Restricted Area,0-8 Center,2.71,Made,Coulibaly,B. Coulibaly,,,,,,,,,,7.0,D. Avdija,1630166.0,4.0,,,,,
638,PT02M27.00S,2023-11-16T02:12:04.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,94.30026281208936,52.69607843137255,1610612742,110,128,2023-11-16T02:12:09Z,6160000,False,13.0,1.0,1,right,D. Jones Jr. alley-oop DUNK (20 PTS) (L. Doncic 10 AST),"[1627884, 1629029]",1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,1.35,Made,Jones Jr.,D. Jones Jr.,,,,,,,,,,20.0,L. Doncic,1629029.0,10.0,,,,,
640,PT02M16.00S,2023-11-16T02:12:15.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,22.421156373193167,92.64705882352942,1610612764,110,128,2023-11-16T02:12:19Z,6180000,False,-213.0,158.0,1,left,MISS J. Poole 26' step back 3PT,[1629673],1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Left Center,26.55,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
641,PT02M13.00S,2023-11-16T02:12:18.1Z,4,REGULAR,rebound,defensive,[],203957,,,1610612742,110,128,2023-11-16T02:12:19Z,6190000,False,,,0,,D. Exum REBOUND (Off:0 Def:7),[203957],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Exum,D. Exum,640.0,7.0,7.0,0.0,,,,,,,,,,,,,,
642,PT02M05.00S,2023-11-16T02:12:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203957,93.24901445466492,44.6078431372549,1610612742,110,128,2023-11-16T02:12:30Z,6200000,False,-27.0,11.0,1,right,MISS D. Exum driving Layup,[203957],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.92,Missed,Exum,D. Exum,,,,,,,,,,,,,,,,,,
643,PT02M03.00S,2023-11-16T02:12:27.9Z,4,REGULAR,rebound,defensive,[],1631098,,,1610612764,110,128,2023-11-16T02:12:30Z,6210000,False,,,0,,J. Davis REBOUND (Off:0 Def:1),[1631098],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Davis,J. Davis,642.0,1.0,1.0,0.0,,,,,,,,,,,,,,
644,PT01M58.00S,2023-11-16T02:12:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631098,7.835085413929041,47.549019607843135,1610612764,110,128,2023-11-16T02:12:37Z,6220000,False,12.0,21.0,1,left,MISS J. Davis running Layup,[1631098],1610612764.0,WAS,running,,,,,,Restricted Area,0-8 Center,2.44,Missed,Davis,J. Davis,,,,,,,,,,,,,,,,,,
645,PT01M56.00S,2023-11-16T02:12:34.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,110,128,2023-11-16T02:12:37Z,6230000,False,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Doncic,L. Doncic,644.0,7.0,6.0,1.0,,,,,,,,,,,,,,
646,PT01M53.00S,2023-11-16T02:12:37.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,84.05059132720105,4.411764705882353,1610612742,110,128,2023-11-16T02:12:44Z,6240000,False,-228.0,97.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,24.78,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
647,PT01M50.00S,2023-11-16T02:12:40.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,110,128,2023-11-16T02:12:44Z,6250000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Avdija,D. Avdija,646.0,3.0,2.0,1.0,,,,,,,,,,,,,,
648,PT01M47.00S,2023-11-16T02:12:48.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,110,128,2023-11-16T02:29:45Z,6260000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],1629673,,,1610612764,110,128,2023-11-16T02:14:31Z,6270000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
650,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,110,128,2023-11-16T02:14:31Z,6280000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
651,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,110,128,2023-11-16T02:14:31Z,6290000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
652,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],203957,,,1610612764,110,128,2023-11-16T02:14:31Z,6300000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,,,,,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,
653,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612764,110,128,2023-11-16T02:14:31Z,6310000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
654,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],1627884,,,1610612764,110,128,2023-11-16T02:14:31Z,6320000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
655,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,out,[],1629029,,,1610612764,110,128,2023-11-16T02:14:31Z,6330000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
656,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1631116,,,1610612764,110,128,2023-11-16T02:14:31Z,6340000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,,,,,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,
657,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1631157,,,1610612764,110,128,2023-11-16T02:14:31Z,6350000,False,,,0,,SUB in: R. Rollins,[1631157],1610612764.0,WAS,,,,,,,,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,
658,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,110,128,2023-11-16T02:14:31Z,6360000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
659,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1641765,,,1610612764,110,128,2023-11-16T02:14:31Z,6370000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,,,,,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,
660,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1630182,,,1610612764,110,128,2023-11-16T02:14:31Z,6380000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
661,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1630702,,,1610612764,110,128,2023-11-16T02:14:31Z,6390000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,
662,PT01M47.00S,2023-11-16T02:12:49.3Z,4,REGULAR,substitution,in,[],1626158,,,1610612764,110,128,2023-11-16T02:14:31Z,6400000,False,,,0,,SUB in: R. Holmes,[1626158],1610612742.0,DAL,,,,,,,,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,
663,PT01M47.00S,2023-11-16T02:14:32.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,110,128,2023-11-16T02:14:41Z,6410000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,
664,PT01M38.00S,2023-11-16T02:14:47.9Z,4,REGULAR,3pt,Jump Shot,[],1641731,19.530223390275953,95.58823529411765,1610612764,113,128,2023-11-16T02:14:53Z,6420000,False,-228.0,131.0,1,left,B. Coulibaly 26' 3PT pullup (10 PTS),[1641731],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Left Center,26.29,Made,Coulibaly,B. Coulibaly,,,,,,,,,,10.0,,,,,,,,
665,PT01M21.00S,2023-11-16T02:15:11.4Z,4,REGULAR,turnover,3-second-violation,[],1626158,,,1610612742,113,128,2023-11-16T02:15:28Z,6430000,False,,,0,,R. Holmes 3-second-violation TURNOVER (1 TO),[1626158],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Holmes,R. Holmes,,,,,1662.0,,,,,,,,,1.0,,,,
666,PT01M13.00S,2023-11-16T02:15:28.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631157,16.770696452036795,62.99019607843137,1610612764,115,128,2023-11-16T02:30:59Z,6440000,False,-65.0,105.0,1,left,R. Rollins 12' pullup Jump Shot (2 PTS),[1631157],1610612764.0,WAS,pullup,,,,,,In The Paint (Non-RA),8-16 Left,12.36,Made,Rollins,R. Rollins,,,,,,,,,,2.0,,,,,,,,
667,PT00M56.90S,2023-11-16T02:15:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,93.64323258869908,44.85294117647059,1610612742,115,130,2023-11-16T02:15:56Z,6450000,False,-26.0,7.0,1,right,J. Hardy driving Layup (2 PTS),[1630702],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.67,Made,Hardy,J. Hardy,,,,,,,,,,2.0,,,,,,,,
668,PT00M56.90S,2023-11-16T02:15:51.3Z,4,REGULAR,foul,personal,['1freethrow'],1631116,,,1610612742,115,130,2023-11-16T02:16:14Z,6460000,False,,,0,,P. Baldwin Jr. shooting personal FOUL (1 PF) (Hardy 1 FT),"[1631116, 1630702]",1610612764.0,WAS,shooting,,,,,,Restricted Area,0-8 Center,,,Baldwin Jr.,P. Baldwin Jr.,,,,,1199.0,1.0,0.0,Hardy,1630702.0,,,,,,,,,
670,PT00M56.90S,2023-11-16T02:16:08.6Z,4,REGULAR,freethrow,1 of 1,[],1630702,,,1610612742,115,130,2023-11-16T02:16:11Z,6480000,False,,,0,,MISS J. Hardy Free Throw 1 of 1,[1630702],1610612742.0,DAL,,,,,,,,,,Missed,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,
671,PT00M54.80S,2023-11-16T02:16:10.7Z,4,REGULAR,rebound,defensive,[],1631116,,,1610612764,115,130,2023-11-16T02:16:11Z,6490000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612764.0,WAS,,,,,,,,,,,Baldwin Jr.,P. Baldwin Jr.,670.0,1.0,1.0,0.0,,,,,,,,,,,,,,
672,PT00M46.50S,2023-11-16T02:16:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,7.046649145860711,57.107843137254896,1610612764,117,130,2023-11-16T02:16:23Z,6500000,False,-36.0,14.0,1,left,J. Davis Layup (4 PTS),[1631098],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,3.81,Made,Davis,J. Davis,,,,,,,,,,4.0,,,,,,,,
673,PT00M23.10S,2023-11-16T02:16:46.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,90.3580814717477,53.18627450980392,1610612742,117,130,2023-11-16T02:16:51Z,6510000,False,16.0,38.0,1,right,MISS R. Holmes Hook,[1626158],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,4.13,Missed,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,
675,PT00M19.20S,2023-11-16T02:16:50.0Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,117,130,2023-11-16T02:16:51Z,6530000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Gill,A. Gill,673.0,1.0,1.0,0.0,,,,,,,,,,,,,,
676,PT00M17.50S,2023-11-16T02:16:51.6Z,4,REGULAR,turnover,bad pass,[],1630264,,,1610612764,117,130,2023-11-16T02:16:55Z,6540000,False,,,0,,A. Gill bad pass TURNOVER (3 TO),"[1630264, 1630702]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Gill,A. Gill,,,,,,,,,,,,,,3.0,Hardy,1630702.0,,
677,PT00M17.50S,2023-11-16T02:16:51.6Z,4,REGULAR,steal,,[],1630702,,,1610612742,117,130,2023-11-16T02:16:53Z,6550000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2023-11-16T02:17:12.6Z,4,REGULAR,period,end,[],0,,,1610612742,117,130,2023-11-16T02:17:12Z,6560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M00.00S,2023-11-16T02:17:17.3Z,4,REGULAR,game,end,[],0,,,0,117,130,2023-11-16T02:17:17Z,6570000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
