actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
519,PT11M37.00S,2023-10-29T00:58:34.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,92,80,2023-10-29T00:58:34Z,5080000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,518.0,9.0,7.0,2.0,,,,,,,,,,,
520,PT11M21.00S,2023-10-29T00:58:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,89.17542706964521,61.274509803921575,1610612764,92,80,2023-10-29T00:58:53Z,5090000,False,56.0,49.0,1,right,MISS B. Coulibaly 7' Layup - blocked,"[1641731, 1629723]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,7.49,Missed,,,,,,,,,,,,,,Konchar,1629723.0
521,PT11M21.00S,2023-10-29T00:58:49.6Z,4,REGULAR,block,,[],1629723,,,1610612764,92,80,2023-10-29T00:58:52Z,5100000,False,,,0,,J. Konchar BLOCK (2 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT11M18.00S,2023-10-29T00:58:52.6Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,92,80,2023-10-29T00:58:53Z,5110000,False,,,0,,J. Konchar REBOUND (Off:3 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,520.0,9.0,6.0,3.0,,,,,,,,,,,
523,PT11M11.00S,2023-10-29T00:58:59.9Z,4,REGULAR,3pt,Jump Shot,[],1631222,34.773324572930356,62.5,1610612763,92,80,2023-10-29T00:59:04Z,5120000,False,-62.0,274.0,1,left,MISS J. LaRavia 28' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,28.14,Missed,,,,,,,,,,,,,,,
524,PT11M08.00S,2023-10-29T00:59:02.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,92,80,2023-10-29T00:59:04Z,5130000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,523.0,10.0,8.0,2.0,,,,,,,,,,,
525,PT10M58.00S,2023-10-29T00:59:13.9Z,4,REGULAR,foul,personal,['2freethrow'],1631254,,,1610612764,92,80,2023-10-29T00:59:22Z,5140000,False,,,0,,K. Lofton Jr. shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1631254, 1628398]",1610612763.0,MEM,shooting,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204058.0,,,,,1.0,0.0,Kuzma,1628398.0,,
527,PT10M58.00S,2023-10-29T00:59:57.5Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,92,80,2023-10-29T00:59:57Z,5160000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
528,PT10M58.00S,2023-10-29T00:59:57.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,92,80,2023-10-29T00:59:57Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,
529,PT10M58.00S,2023-10-29T01:00:15.8Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,93,80,2023-10-29T01:00:15Z,5180000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,,
531,PT10M52.00S,2023-10-29T01:00:32.5Z,4,REGULAR,foul,offensive,[],1631254,,,1610612763,93,80,2023-10-29T01:00:46Z,5200000,False,,,0,,K. Lofton Jr. offensive FOUL (2 PF),"[1631254, 1626153]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1626302.0,,,,,2.0,0.0,Wright,1626153.0,,
533,PT10M52.00S,2023-10-29T01:00:32.5Z,4,REGULAR,turnover,offensive foul,[],1631254,,,1610612763,93,80,2023-10-29T01:00:32Z,5220000,False,,,0,,K. Lofton Jr. offensive foul TURNOVER (1 TO),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,1626302.0,,,,,,,,,,
534,PT10M45.00S,2023-10-29T01:00:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,92.72339027595268,55.88235294117647,1610612764,95,80,2023-10-29T01:00:53Z,5230000,False,29.0,16.0,1,right,K. Kuzma driving Layup (13 PTS) (D. Wright 6 AST),"[1628398, 1626153]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,3.34,Made,,,,,,13.0,D. Wright,1626153.0,6.0,,,,,,
536,PT10M44.00S,2023-10-29T01:00:55.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,95,80,2023-10-29T01:00:55Z,5250000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M44.00S,2023-10-29T01:03:07.8Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,95,80,2023-10-29T01:03:28Z,5260000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M44.00S,2023-10-29T01:03:07.8Z,4,REGULAR,substitution,out,[],1631254,,,1610612763,95,80,2023-10-29T01:03:28Z,5270000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M44.00S,2023-10-29T01:03:07.8Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,95,80,2023-10-29T01:03:28Z,5280000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M44.00S,2023-10-29T01:03:07.8Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,95,80,2023-10-29T01:03:28Z,5290000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M36.00S,2023-10-29T01:03:56.2Z,4,REGULAR,turnover,out-of-bounds,[],201565,,,1610612763,95,80,2023-10-29T01:04:03Z,5300000,False,,,0,,D. Rose bad pass out-of-bounds TURNOVER (3 TO),[201565],1610612763.0,MEM,bad pass,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,204058.0,,,,,,,,,,
542,PT10M23.00S,2023-10-29T01:04:13.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,64.47109067017082,26.225490196078432,1610612764,95,80,2023-10-29T01:04:18Z,5310000,False,-119.0,281.0,1,right,MISS C. Kispert 30' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,30.56,Missed,,,,,,,,,,,,,,,
543,PT10M20.00S,2023-10-29T01:04:16.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,95,80,2023-10-29T01:04:18Z,5320000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,542.0,3.0,3.0,0.0,,,,,,,,,,,
544,PT10M09.00S,2023-10-29T01:04:28.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631223,7.178055190538765,51.71568627450981,1610612763,95,82,2023-10-29T01:04:39Z,5330000,False,-9.0,15.0,1,left,D. Roddy DUNK (10 PTS),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,1.73,Made,,,,,,10.0,,,,,,,,,
545,PT10M09.00S,2023-10-29T01:04:34.4Z,4,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612763,95,82,2023-10-29T01:04:43Z,5340000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Roddy 1 FT),"[1630557, 1631223]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Roddy,1631223.0,,
547,PT10M09.00S,2023-10-29T01:05:02.1Z,4,REGULAR,freethrow,1 of 1,[],1631223,,,1610612763,95,83,2023-10-29T01:05:02Z,5360000,False,,,0,,D. Roddy Free Throw 1 of 1 (11 PTS),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,,
548,PT09M55.00S,2023-10-29T01:05:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,88.64980289093299,49.754901960784316,1610612764,95,83,2023-10-29T01:05:21Z,5370000,False,-1.0,54.0,1,right,MISS D. Wright driving Layup,[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,5.42,Missed,,,,,,,,,,,,,,,
549,PT09M52.00S,2023-10-29T01:05:19.2Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,95,83,2023-10-29T01:05:21Z,5380000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,548.0,3.0,3.0,0.0,,,,,,,,,,,
550,PT09M43.00S,2023-10-29T01:05:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,12.565703022339028,58.08823529411765,1610612763,95,85,2023-10-29T01:05:33Z,5390000,False,-40.0,66.0,1,left,D. Rose 7' driving floating Jump Shot (5 PTS),[201565],1610612763.0,MEM,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,7.7,Made,,,,,,5.0,,,,,,,,,
551,PT09M25.00S,2023-10-29T01:05:47.6Z,4,REGULAR,2pt,Jump Shot,[],1628398,91.93495400788436,69.11764705882352,1610612764,97,85,2023-10-29T01:06:01Z,5400000,False,96.0,23.0,1,right,K. Kuzma 9' turnaround Jump Shot (15 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,9.84,Made,,,,,,15.0,,,,,,,,,
552,PT09M06.00S,2023-10-29T01:06:05.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,15.193823915900131,56.127450980392155,1610612763,97,85,2023-10-29T01:06:10Z,5410000,False,-31.0,90.0,1,left,MISS J. Jackson Jr. 9' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,9.53,Missed,,,,,,,,,,,,,,,
553,PT09M03.00S,2023-10-29T01:06:08.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,97,85,2023-10-29T01:06:10Z,5420000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,552.0,11.0,9.0,2.0,,,,,,,,,,,
554,PT08M53.00S,2023-10-29T01:06:40.1Z,4,REGULAR,foul,personal,[],1631223,,,1610612764,97,85,2023-10-29T01:08:23Z,5430000,False,,,0,,D. Roddy personal FOUL (2 PF),"[1631223, 1628398]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Kuzma,1628398.0,,
571,PT08M53.00S,2023-10-29T01:06:51.2Z,4,REGULAR,substitution,out,[],1641731,,,1610612764,97,85,2023-10-29T01:08:37Z,5445000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M53.00S,2023-10-29T01:06:51.2Z,4,REGULAR,substitution,in,[],1630166,,,1610612764,97,85,2023-10-29T01:08:37Z,5447500,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M49.00S,2023-10-29T01:07:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.9060446780552,55.14705882352941,1610612764,97,85,2023-10-29T01:07:20Z,5450000,False,26.0,5.0,1,right,MISS D. Avdija Layup,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,2.61,Missed,,,,,,,,,,,,,,,
557,PT08M45.00S,2023-10-29T01:07:06.4Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,97,85,2023-10-29T01:07:20Z,5460000,False,,,0,,Z. Williams REBOUND (Off:0 Def:10),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,556.0,10.0,10.0,0.0,,,,,,,,,,,
558,PT08M45.00S,2023-10-29T01:07:11.3Z,4,REGULAR,foul,personal,[],1630166,,,1610612763,97,85,2023-10-29T01:07:26Z,5470000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1630533]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Williams,1630533.0,,
560,PT08M45.00S,2023-10-29T01:07:24.5Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,97,85,2023-10-29T01:07:33Z,5490000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M45.00S,2023-10-29T01:07:24.5Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,97,85,2023-10-29T01:07:33Z,5500000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M39.00S,2023-10-29T01:07:35.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,7.966491458607096,51.470588235294116,1610612763,97,87,2023-10-29T01:07:40Z,5510000,False,-7.0,22.0,1,left,D. Rose Layup (7 PTS) (D. Bane 5 AST),"[201565, 1630217]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,2.36,Made,,,,,,7.0,D. Bane,1630217.0,5.0,,,,,,
563,PT08M25.00S,2023-10-29T01:07:49.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.41590013140605,48.77450980392157,1610612764,97,87,2023-10-29T01:24:18Z,5520000,False,-6.0,75.0,1,right,MISS K. Kuzma 7' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,7.54,Missed,,,,,,,,,,,,,,,
564,PT08M22.00S,2023-10-29T01:07:52.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,97,87,2023-10-29T01:24:18Z,5530000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,563.0,4.0,4.0,0.0,,,,,,,,,,,
565,PT08M15.00S,2023-10-29T01:07:59.7Z,4,REGULAR,turnover,lost ball,[],1631223,,,1610612763,97,87,2023-10-29T01:08:16Z,5540000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 1626153]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right Center,1.0,Wright,1626153.0,,,,,,,,,,,,,,,,,
566,PT08M15.00S,2023-10-29T01:07:59.7Z,4,REGULAR,steal,,[],1626153,,,1610612764,97,87,2023-10-29T01:08:02Z,5550000,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
567,PT08M07.00S,2023-10-29T01:08:08.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203488,87.86136662286465,44.36274509803921,1610612764,99,87,2023-10-29T01:08:19Z,5560000,False,-28.0,62.0,1,right,M. Muscala 6' Layup (2 PTS) (D. Wright 7 AST),"[203488, 1626153]",1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,6.77,Made,,,,,,2.0,D. Wright,1626153.0,7.0,,,,,,
569,PT07M45.00S,2023-10-29T01:08:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.732588699080158,54.90196078431373,1610612763,99,89,2023-10-29T01:09:33Z,5580000,False,-25.0,1.0,1,left,D. Bane reverse Layup (17 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,,17.0,J. Jackson Jr.,1628991.0,1.0,,,,,,
573,PT07M30.00S,2023-10-29T01:08:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.93495400788436,58.82352941176471,1610612764,101,89,2023-10-29T01:08:57Z,5600000,False,44.0,23.0,1,right,K. Kuzma Layup (17 PTS) (M. Muscala 2 AST),"[1628398, 203488]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Made,,,,,,17.0,M. Muscala,203488.0,2.0,,,,,,
575,PT07M16.00S,2023-10-29T01:08:58.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,12.828515111695138,50.73529411764706,1610612763,101,89,2023-10-29T01:09:05Z,5620000,False,-4.0,68.0,1,left,MISS J. Jackson Jr. 6' Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,6.82,Missed,,,,,,,,,,,,,,,
576,PT07M13.00S,2023-10-29T01:09:01.8Z,4,REGULAR,rebound,defensive,[],203488,,,1610612764,101,89,2023-10-29T01:09:05Z,5630000,False,,,0,,M. Muscala REBOUND (Off:0 Def:3),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,575.0,3.0,3.0,0.0,,,,,,,,,,,
581,PT07M11.00S,2023-10-29T01:09:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,89.04402102496715,50.98039215686274,1610612764,101,89,2023-10-29T01:10:05Z,5655000,False,5.0,50.0,1,right,MISS D. Wright Layup - blocked,"[1626153, 1630217]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,5.07,Missed,,,,,,,,,,,,,,Bane,1630217.0
582,PT07M11.00S,2023-10-29T01:09:07.3Z,4,REGULAR,block,,[],1630217,,,1610612764,101,89,2023-10-29T01:10:05Z,5657500,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT07M11.00S,2023-10-29T01:09:07.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,101,89,2023-10-29T01:30:03Z,5658750,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,581.0,5.0,5.0,0.0,,,,,,,,,,,
579,PT07M05.00S,2023-10-29T01:09:10.7Z,4,REGULAR,3pt,Jump Shot,[],1630217,34.90473061760841,45.83333333333333,1610612763,101,92,2023-10-29T01:27:40Z,5660000,False,21.0,276.0,1,left,D. Bane 27' 3PT pullup (20 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,27.64,Made,,,,,,20.0,,,,,,,,,
580,PT07M05.00S,2023-10-29T01:09:18.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,101,92,2023-10-29T01:09:18Z,5670000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,101,92,2023-10-29T01:12:03Z,5680000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,out,[],203488,,,1610612764,101,92,2023-10-29T01:12:03Z,5690000,False,,,0,,SUB out: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,out,[],1626153,,,1610612764,101,92,2023-10-29T01:12:03Z,5700000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,out,[],1631223,,,1610612764,101,92,2023-10-29T01:12:03Z,5710000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,out,[],1628991,,,1610612764,101,92,2023-10-29T01:12:03Z,5720000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,101,92,2023-10-29T01:12:03Z,5730000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,in,[],1626145,,,1610612764,101,92,2023-10-29T01:12:03Z,5740000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,101,92,2023-10-29T01:12:03Z,5750000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,in,[],1630214,,,1610612764,101,92,2023-10-29T01:12:03Z,5760000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M05.00S,2023-10-29T01:11:17.1Z,4,REGULAR,substitution,in,[],203935,,,1610612764,101,92,2023-10-29T01:12:03Z,5770000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M53.00S,2023-10-29T01:12:32.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,91.93495400788436,45.83333333333333,1610612764,103,92,2023-10-29T01:12:39Z,5780000,False,-21.0,23.0,1,right,D. Gafford cutting DUNK (9 PTS) (D. Avdija 2 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,3.12,Made,,,,,,9.0,D. Avdija,1630166.0,2.0,,,,,,
596,PT06M35.00S,2023-10-29T01:12:51.1Z,4,REGULAR,3pt,Jump Shot,[],1630217,10.463206307490145,97.05882352941177,1610612763,103,92,2023-10-29T01:12:56Z,5800000,False,-235.0,46.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,23.97,Missed,,,,,,,,,,,,,,,
597,PT06M31.00S,2023-10-29T01:12:55.1Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,103,92,2023-10-29T01:12:56Z,5810000,False,,,0,,D. Gafford REBOUND (Off:4 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,,,,596.0,9.0,5.0,4.0,,,,,,,,,,,
598,PT06M21.00S,2023-10-29T01:13:05.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,66.3107752956636,72.79411764705883,1610612764,103,92,2023-10-29T01:13:09Z,5820000,False,114.0,264.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,28.77,Missed,,,,,,,,,,,,,,,
599,PT06M17.00S,2023-10-29T01:13:09.0Z,4,REGULAR,rebound,defensive,[],203935,,,1610612763,103,92,2023-10-29T01:13:09Z,5830000,False,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,598.0,3.0,3.0,0.0,,,,,,,,,,,
600,PT06M09.00S,2023-10-29T01:13:17.0Z,4,REGULAR,3pt,Jump Shot,[],1630533,5.732588699080158,97.30392156862744,1610612763,103,95,2023-10-29T01:13:21Z,5840000,False,-237.0,1.0,1,left,Z. Williams 3PT  (16 PTS) (M. Smart 4 AST),"[1630533, 203935]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,23.65,Made,,,,,,16.0,M. Smart,203935.0,4.0,,,,,,
602,PT05M54.00S,2023-10-29T01:13:33.8Z,4,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612764,103,95,2023-10-29T01:13:45Z,5860000,False,,,0,,X. Tillman shooting personal FOUL (4 PF) (Gafford 2 FT),"[1630214, 1629655]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,4.0,0.0,Gafford,1629655.0,,
