actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
371,PT08M23.00S,2022-03-06T22:02:25.0Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,67,69,2022-03-06T22:02:32Z,3620000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,370.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
372,PT08M17.00S,2022-03-06T22:02:30.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201950,24.26084099868594,32.59803921568628,1610612749,67,69,2022-03-06T22:02:40Z,3630000,87.0,176.0,1,left,MISS J. Holiday 19' running pullup Shot,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,19.6,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M15.00S,2022-03-06T22:02:32.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,67,69,2022-03-06T22:02:40Z,3640000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,372.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
374,PT08M10.00S,2022-03-06T22:02:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,91.14651773981603,51.71568627450981,1610612756,67,69,2022-03-06T22:02:47Z,3650000,9.0,31.0,1,right,MISS M. Bridges running Layup,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,,
375,PT08M08.00S,2022-03-06T22:02:40.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,69,2022-03-06T22:04:19Z,3660000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,374.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
376,PT08M03.00S,2022-03-06T22:02:47.7Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612749,67,69,2022-03-06T22:02:58Z,3670000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Portis 2 FT),"[203109, 1626171]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Portis,1626171.0,,,
378,PT08M03.00S,2022-03-06T22:03:18.0Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,68,69,2022-03-06T22:03:38Z,3690000,,,0,,B. Portis Free Throw 1 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
379,PT08M03.00S,2022-03-06T22:03:18.0Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,69,69,2022-03-06T22:03:38Z,3700000,,,0,,B. Portis Free Throw 2 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
380,PT07M50.00S,2022-03-06T22:03:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.46057818659659,45.09803921568628,1610612756,69,71,2022-03-06T22:03:51Z,3710000,-25.0,18.0,1,right,C. Payne driving finger roll Layup (13 PTS) (J. Crowder 6 AST),"[1626166, 203109]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,3.06,Made,,,,,,,13.0,J. Crowder,203109.0,6.0,,,,,,,,,
382,PT07M26.00S,2022-03-06T22:04:09.3Z,3,REGULAR,2pt,Jump Shot,[],203507,5.338370565045992,75.49019607843137,1610612749,69,71,2022-03-06T22:04:14Z,3730000,-127.0,-2.0,1,left,MISS G. Antetokounmpo 12' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M23.00S,2022-03-06T22:04:12.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,69,71,2022-03-06T22:04:14Z,3740000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,382.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
384,PT07M18.00S,2022-03-06T22:04:16.5Z,3,REGULAR,3pt,Jump Shot,[],203109,69.20170827858082,73.52941176470588,1610612756,69,71,2022-03-06T22:04:26Z,3750000,118.0,237.0,1,right,MISS J. Crowder 26' pullup 3PT,[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M16.00S,2022-03-06T22:04:18.5Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,69,71,2022-03-06T22:04:26Z,3760000,,,0,,K. Middleton REBOUND (Off:0 Def:8),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,384.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
386,PT07M11.00S,2022-03-06T22:04:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.915243101182654,51.225490196078425,1610612749,71,71,2022-03-06T22:04:32Z,3770000,-6.0,13.0,1,left,K. Middleton driving Layup (21 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,1.39,Made,,,,,,,21.0,,,,,,,,,,,,
387,PT07M11.00S,2022-03-06T22:04:29.8Z,3,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612749,71,71,2022-03-06T22:04:58Z,3780000,,,0,,C. Payne shooting personal FOUL (2 PF) (Middleton 1 FT),"[1626166, 203114]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,2882.0,,,,,,,,2.0,0.0,Middleton,203114.0,,,
389,PT07M11.00S,2022-03-06T22:04:47.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,71,71,2022-03-06T22:04:55Z,3800000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M11.00S,2022-03-06T22:04:47.8Z,3,REGULAR,substitution,out,[],1626166,,,1610612749,71,71,2022-03-06T22:04:55Z,3810000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M11.00S,2022-03-06T22:04:47.8Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,71,71,2022-03-06T22:04:55Z,3820000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M11.00S,2022-03-06T22:04:47.8Z,3,REGULAR,substitution,in,[],1628988,,,1610612749,71,71,2022-03-06T22:04:55Z,3830000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M11.00S,2022-03-06T22:05:02.5Z,3,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,72,71,2022-03-06T22:05:02Z,3840000,,,0,,K. Middleton Free Throw 1 of 1 (22 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
394,PT07M01.00S,2022-03-06T22:05:18.7Z,3,REGULAR,foul,personal,[],203114,,,1610612756,72,71,2022-03-06T22:05:25Z,3850000,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1629013]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Shamet,1629013.0,,,
396,PT07M01.00S,2022-03-06T22:05:29.2Z,3,REGULAR,substitution,out,[],201950,,,1610612756,72,71,2022-03-06T22:05:34Z,3870000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M01.00S,2022-03-06T22:05:29.2Z,3,REGULAR,substitution,in,[],1628975,,,1610612756,72,71,2022-03-06T22:05:34Z,3880000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M52.00S,2022-03-06T22:05:52.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,88.78120893561103,59.55882352941176,1610612756,72,73,2022-03-06T22:05:57Z,3890000,48.0,53.0,1,right,D. Ayton 7' turnaround Hook (23 PTS) (L. Shamet 2 AST),"[1629028, 1629013]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,7.14,Made,,,,,,,23.0,L. Shamet,1629013.0,2.0,,,,,,,,,
400,PT06M44.00S,2022-03-06T22:06:00.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,10.463206307490145,2.2058823529411766,1610612749,72,73,2022-03-06T22:06:06Z,3910000,239.0,46.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,,
401,PT06M41.00S,2022-03-06T22:06:03.4Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612756,72,73,2022-03-06T22:06:06Z,3920000,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,400.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
402,PT06M35.00S,2022-03-06T22:06:10.1Z,3,REGULAR,3pt,Jump Shot,[],1629013,67.09921156373193,32.35294117647059,1610612756,72,76,2022-03-06T22:06:16Z,3930000,-88.0,257.0,1,right,L. Shamet 27' 3PT  (17 PTS) (A. Holiday 2 AST),"[1629013, 1628988]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,27.15,Made,,,,,,,17.0,A. Holiday,1628988.0,2.0,,,,,,,,,
404,PT06M28.00S,2022-03-06T22:06:24.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,72,76,2022-03-06T22:06:24Z,3950000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M28.00S,2022-03-06T22:08:53.4Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,72,76,2022-03-06T22:09:37Z,3960000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M28.00S,2022-03-06T22:08:53.4Z,3,REGULAR,substitution,in,[],201586,,,1610612749,72,76,2022-03-06T22:09:37Z,3970000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M12.00S,2022-03-06T22:10:10.3Z,3,REGULAR,3pt,Jump Shot,[],203507,30.699737187910642,29.901960784313726,1610612749,72,76,2022-03-06T22:10:16Z,3980000,100.0,236.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
408,PT06M09.00S,2022-03-06T22:10:13.3Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,72,76,2022-03-06T22:10:16Z,3990000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,407.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
409,PT05M53.00S,2022-03-06T22:10:29.1Z,3,REGULAR,2pt,Jump Shot,[],1628988,76.42904073587385,69.11764705882352,1610612756,72,76,2022-03-06T22:10:36Z,4000000,96.0,169.0,1,right,MISS A. Holiday 19' pullup Shot,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,19.43,Missed,,,,,,,,,,,,,,,,,,,
410,PT05M50.00S,2022-03-06T22:10:32.1Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,72,76,2022-03-06T22:10:36Z,4010000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,409.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
411,PT05M50.00S,2022-03-06T22:10:37.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612749,72,76,2022-03-06T22:10:47Z,4020000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629028, 203507]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,2530.0,,,,,,,,1.0,1.0,Antetokounmpo,203507.0,,,
413,PT05M50.00S,2022-03-06T22:11:18.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,72,76,2022-03-06T22:11:18Z,4040000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M50.00S,2022-03-06T22:11:18.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,72,76,2022-03-06T22:11:18Z,4050000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,,,,
415,PT05M50.00S,2022-03-06T22:11:20.7Z,3,REGULAR,substitution,out,[],203109,,,1610612749,72,76,2022-03-06T22:11:29Z,4060000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M50.00S,2022-03-06T22:11:20.7Z,3,REGULAR,substitution,in,[],202687,,,1610612749,72,76,2022-03-06T22:11:29Z,4070000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M50.00S,2022-03-06T22:11:45.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,73,76,2022-03-06T22:11:45Z,4080000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
418,PT05M35.00S,2022-03-06T22:12:02.9Z,3,REGULAR,2pt,Jump Shot,[],1629028,78.79434954007884,62.00980392156863,1610612756,73,78,2022-03-06T22:12:51Z,4090000,60.0,147.0,1,right,D. Ayton 15' pullup Jump Shot (25 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,pullup,,,Ayton,D. Ayton,,,,,15.86,Made,,,,,,,25.0,M. Bridges,1628969.0,3.0,,,,,,,,,
420,PT05M20.00S,2022-03-06T22:12:19.3Z,3,REGULAR,3pt,Jump Shot,[],203114,33.590670170827856,38.72549019607843,1610612749,76,78,2022-03-06T22:12:23Z,4110000,56.0,263.0,1,left,K. Middleton 26' 3PT  (25 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.93,Made,,,,,,,25.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,
422,PT04M57.00S,2022-03-06T22:12:42.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,95.6143232588699,95.83333333333334,1610612756,76,81,2022-03-06T22:12:48Z,4130000,229.0,-11.0,1,right,M. Bridges 3PT  (3 PTS) (A. Holiday 3 AST),"[1628969, 1628988]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.95,Made,,,,,,,3.0,A. Holiday,1628988.0,3.0,,,,,,,,,
424,PT04M44.00S,2022-03-06T22:13:04.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628969,,,1610612749,76,81,2022-03-06T22:13:22Z,4150000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Middleton 3 FT),"[1628969, 203114]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Middleton,203114.0,,,
426,PT04M44.00S,2022-03-06T22:13:30.6Z,3,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,77,81,2022-03-06T22:13:30Z,4170000,,,0,,K. Middleton Free Throw 1 of 3 (26 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
427,PT04M44.00S,2022-03-06T22:13:43.7Z,3,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,78,81,2022-03-06T22:13:43Z,4180000,,,0,,K. Middleton Free Throw 2 of 3 (27 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,27.0,,,,,,,,,,,,
428,PT04M44.00S,2022-03-06T22:13:47.0Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,78,81,2022-03-06T22:14:03Z,4190000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M44.00S,2022-03-06T22:13:47.0Z,3,REGULAR,substitution,out,[],203507,,,1610612749,78,81,2022-03-06T22:14:03Z,4200000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M44.00S,2022-03-06T22:13:47.0Z,3,REGULAR,substitution,out,[],1629028,,,1610612749,78,81,2022-03-06T22:14:03Z,4210000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M44.00S,2022-03-06T22:13:47.0Z,3,REGULAR,substitution,in,[],201950,,,1610612749,78,81,2022-03-06T22:14:03Z,4220000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M44.00S,2022-03-06T22:13:47.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,78,81,2022-03-06T22:14:03Z,4230000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M44.00S,2022-03-06T22:13:47.0Z,3,REGULAR,substitution,in,[],1628470,,,1610612749,78,81,2022-03-06T22:14:03Z,4240000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M44.00S,2022-03-06T22:14:14.8Z,3,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,79,81,2022-03-06T22:14:14Z,4250000,,,0,,K. Middleton Free Throw 3 of 3 (28 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,28.0,,,,,,,,,,,,
435,PT04M27.00S,2022-03-06T22:14:32.9Z,3,REGULAR,2pt,Jump Shot,[],1628988,78.53153745072274,29.901960784313726,1610612756,79,83,2022-03-06T22:15:35Z,4260000,-100.0,149.0,1,right,A. Holiday 18' pullup Jump Shot (8 PTS) (L. Shamet 3 AST),"[1628988, 1629013]",1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,18.0,Made,,,,,,,8.0,L. Shamet,1629013.0,3.0,,,,,,,,,
436,PT04M07.00S,2022-03-06T22:14:52.9Z,3,REGULAR,3pt,Jump Shot,[],1629670,31.61957950065703,68.38235294117648,1610612749,79,83,2022-03-06T22:14:59Z,4270000,-92.0,245.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M04.00S,2022-03-06T22:14:55.9Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612756,79,83,2022-03-06T22:14:59Z,4280000,,,0,,A. Holiday REBOUND (Off:1 Def:2),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,436.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
438,PT03M59.00S,2022-03-06T22:15:01.5Z,3,REGULAR,3pt,Jump Shot,[],1629013,65.91655716162943,43.872549019607845,1610612756,79,83,2022-03-06T22:15:16Z,4290000,-31.0,268.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
439,PT03M59.00S,2022-03-06T22:15:01.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,79,83,2022-03-06T22:16:08Z,4300000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,
440,PT03M59.00S,2022-03-06T22:15:07.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612749,79,83,2022-03-06T22:16:04Z,4310000,,,0,,B. Biyombo loose ball personal FOUL (1 PF) (Ibaka 2 FT),"[202687, 201586]",1610612756.0,PHX,loose ball,,,Biyombo,B. Biyombo,,,,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Ibaka,201586.0,,,
443,PT03M59.00S,2022-03-06T22:15:45.9Z,3,REGULAR,freethrow,1 of 2,[],201586,,,1610612749,79,83,2022-03-06T22:15:45Z,4330000,,,0,,MISS S. Ibaka Free Throw 1 of 2,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M59.00S,2022-03-06T22:15:45.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,79,83,2022-03-06T22:15:45Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,,
445,PT03M59.00S,2022-03-06T22:15:46.6Z,3,REGULAR,substitution,out,[],1629013,,,1610612749,79,83,2022-03-06T22:15:51Z,4350000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M59.00S,2022-03-06T22:15:46.6Z,3,REGULAR,substitution,in,[],1626166,,,1610612749,79,83,2022-03-06T22:15:51Z,4360000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M59.00S,2022-03-06T22:15:45.9Z,3,REGULAR,freethrow,2 of 2,[],201586,,,1610612749,79,83,2022-03-06T22:16:21Z,4370000,,,0,,MISS S. Ibaka Free Throw 2 of 2,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Missed,,,,,,,,,,,,,,,,,,,
448,PT03M55.00S,2022-03-06T22:15:49.9Z,3,REGULAR,rebound,offensive,[],201586,,,1610612749,79,83,2022-03-06T22:16:21Z,4380000,,,0,,S. Ibaka REBOUND (Off:3 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,447.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
449,PT03M49.00S,2022-03-06T22:16:19.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,9.017739816031538,96.81372549019608,1610612749,79,83,2022-03-06T22:16:24Z,4390000,-234.0,32.0,1,left,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
450,PT03M47.00S,2022-03-06T22:16:21.4Z,3,REGULAR,rebound,offensive,[],201586,,,1610612749,79,83,2022-03-06T22:16:24Z,4400000,,,0,,S. Ibaka REBOUND (Off:4 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,449.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
451,PT03M46.00S,2022-03-06T22:16:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201586,5.075558475689881,51.225490196078425,1610612749,81,83,2022-03-06T22:16:29Z,4410000,-6.0,-5.0,1,left,S. Ibaka putback Layup (11 PTS),[201586],1610612749.0,MIL,putback,,,Ibaka,S. Ibaka,,,,,0.78,Made,,,,,,,11.0,,,,,,,,,,,,
452,PT03M35.00S,2022-03-06T22:16:33.6Z,3,REGULAR,3pt,Jump Shot,[],1626166,66.44218134034165,59.55882352941176,1610612756,81,86,2022-03-06T22:16:40Z,4420000,48.0,263.0,1,right,C. Payne 26' 3PT  (16 PTS) (A. Holiday 4 AST),"[1626166, 1628988]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.72,Made,,,,,,,16.0,A. Holiday,1628988.0,4.0,,,,,,,,,
453,PT03M28.00S,2022-03-06T22:16:46.1Z,3,REGULAR,foul,offensive,[],1626171,,,1610612749,81,86,2022-03-06T22:16:53Z,4430000,,,0,,B. Portis offensive FOUL (2 PF),"[1626171, 1628988]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Holiday,1628988.0,,,
455,PT03M28.00S,2022-03-06T22:16:46.1Z,3,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,81,86,2022-03-06T22:16:46Z,4450000,,,0,,B. Portis offensive foul TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,2530.0,2.0,,,,,,,,,,,,,
456,PT03M20.00S,2022-03-06T22:17:15.9Z,3,REGULAR,foul,personal,[],1629670,,,1610612756,81,86,2022-03-06T22:17:23Z,4460000,,,0,,J. Nwora personal FOUL (1 PF),"[1629670, 1628988]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Holiday,1628988.0,,,
459,PT03M07.00S,2022-03-06T22:17:43.4Z,3,REGULAR,turnover,lost ball,[],202687,,,1610612756,81,86,2022-03-06T22:17:48Z,4480000,,,0,,B. Biyombo lost ball TURNOVER (1 TO),"[202687, 1629670]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,1.0,,,,,Nwora,1629670.0,,,,,,,
460,PT03M07.00S,2022-03-06T22:17:43.4Z,3,REGULAR,steal,,[],1629670,,,1610612749,81,86,2022-03-06T22:19:42Z,4490000,,,0,,J. Nwora STEAL (1 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M55.00S,2022-03-06T22:17:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,8.754927726675426,49.26470588235294,1610612749,81,86,2022-03-06T22:21:32Z,4500000,4.0,30.0,1,left,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,3.0,Missed,,,,,,,,,,,,,,,,,,,
