actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
459,PT03M56.00S,2022-02-27T03:11:31.0Z,3,REGULAR,rebound,defensive,[],201586,,,1610612749,76,89,2022-02-27T03:11:43Z,4460000,,,0,,S. Ibaka REBOUND (Off:0 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,458.0,3.0,3.0,0.0,,,,
460,PT03M48.00S,2022-02-27T03:11:41.5Z,3,REGULAR,3pt,Jump Shot,[],202083,94.82588699080158,96.81372549019608,1610612749,76,89,2022-02-27T03:13:55Z,4470000,234.0,-4.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
461,PT03M47.00S,2022-02-27T03:11:42.5Z,3,REGULAR,rebound,offensive,[],201586,,,1610612749,76,89,2022-02-27T03:13:55Z,4480000,,,0,,S. Ibaka REBOUND (Off:1 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,460.0,4.0,3.0,1.0,,,,
462,PT03M45.00S,2022-02-27T03:11:46.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201586,92.06636005256242,52.450980392156865,1610612749,78,89,2022-02-27T03:13:16Z,4490000,12.0,22.0,1,right,S. Ibaka putback DUNK (8 PTS),[201586],1610612749.0,MIL,putback,,,Ibaka,S. Ibaka,,,,,2.53,Made,8.0,,,,,,,,,,,,,,,,,,
463,PT03M43.00S,2022-02-27T03:12:10.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,78,89,2022-02-27T03:12:10Z,4500000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M43.00S,2022-02-27T03:14:35.0Z,3,REGULAR,substitution,out,[],203507,,,1610612751,78,89,2022-02-27T03:15:08Z,4510000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M43.00S,2022-02-27T03:14:35.0Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,78,89,2022-02-27T03:15:08Z,4520000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M43.00S,2022-02-27T03:14:35.0Z,3,REGULAR,substitution,out,[],203552,,,1610612751,78,89,2022-02-27T03:15:08Z,4530000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M43.00S,2022-02-27T03:14:35.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612751,78,89,2022-02-27T03:15:08Z,4540000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M43.00S,2022-02-27T03:14:35.0Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,78,89,2022-02-27T03:15:08Z,4550000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M43.00S,2022-02-27T03:14:35.0Z,3,REGULAR,substitution,in,[],201609,,,1610612751,78,89,2022-02-27T03:15:08Z,4560000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M29.00S,2022-02-27T03:15:29.5Z,3,REGULAR,3pt,Jump Shot,[],201949,11.645860709592641,2.450980392156863,1610612751,78,89,2022-02-27T03:15:41Z,4570000,238.0,57.0,1,left,MISS J. Johnson 24' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
471,PT03M25.00S,2022-02-27T03:15:32.8Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,78,89,2022-02-27T03:15:32Z,4580000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,470.0,1.0,1.0,0.0,,,,
472,PT03M17.00S,2022-02-27T03:15:40.4Z,3,REGULAR,3pt,Jump Shot,[],203114,66.96780551905388,63.725490196078425,1610612749,78,89,2022-02-27T03:15:46Z,4590000,69.0,258.0,1,right,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
473,PT03M14.00S,2022-02-27T03:15:43.4Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,78,89,2022-02-27T03:15:46Z,4600000,,,0,,J. Johnson REBOUND (Off:1 Def:4),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,472.0,5.0,4.0,1.0,,,,
474,PT03M10.00S,2022-02-27T03:15:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,8.229303547963205,49.01960784313725,1610612751,78,91,2022-02-27T03:15:54Z,4610000,5.0,25.0,1,left,K. Irving driving Layup (26 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,2.54,Made,26.0,,,,,,,,,,,,,,,,,,
475,PT02M54.00S,2022-02-27T03:16:04.0Z,3,REGULAR,3pt,Jump Shot,[],1626171,66.5735873850197,52.69607843137255,1610612749,81,91,2022-02-27T03:16:08Z,4620000,13.0,262.0,1,right,B. Portis 26' 3PT  (17 PTS) (K. Middleton 5 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.2,Made,17.0,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,,
477,PT02M35.00S,2022-02-27T03:16:23.1Z,3,REGULAR,turnover,bad pass,[],200746,,,1610612751,81,91,2022-02-27T03:18:19Z,4640000,,,0,,L. Aldridge bad pass TURNOVER (1 TO),"[200746, 202083]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,1.0,Matthews,202083.0,
478,PT02M35.00S,2022-02-27T03:16:23.1Z,3,REGULAR,steal,,[],202083,,,1610612749,81,91,2022-02-27T03:16:25Z,4650000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M31.00S,2022-02-27T03:16:26.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,93.24901445466492,51.470588235294116,1610612749,83,91,2022-02-27T03:16:34Z,4660000,7.0,11.0,1,right,B. Portis running DUNK (19 PTS) (K. Middleton 6 AST),"[1626171, 203114]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,1.33,Made,19.0,K. Middleton,203114.0,6.0,,,,,,,,,,,,,,,
481,PT02M05.00S,2022-02-27T03:16:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,20.05584756898817,62.99019607843137,1610612751,83,91,2022-02-27T03:16:57Z,4680000,-65.0,136.0,1,left,MISS G. Dragic 15' fadeaway Shot,[201609],1610612751.0,BKN,fadeaway,,,Dragic,G. Dragic,,,,,15.07,Missed,,,,,,,,,,,,,,,,,,,
482,PT02M02.00S,2022-02-27T03:16:56.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,83,91,2022-02-27T03:16:57Z,4690000,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,481.0,9.0,8.0,1.0,,,,
483,PT01M54.00S,2022-02-27T03:17:03.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,67.23061760840999,63.970588235294116,1610612749,86,91,2022-02-27T03:17:09Z,4700000,70.0,256.0,1,right,B. Portis 26' 3PT  (22 PTS) (K. Middleton 7 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.49,Made,22.0,K. Middleton,203114.0,7.0,,,,,,,,,,,,,,,
485,PT01M54.00S,2022-02-27T03:17:09.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,86,91,2022-02-27T03:17:09Z,4720000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M54.00S,2022-02-27T03:18:10.4Z,3,REGULAR,substitution,out,[],202681,,,1610612751,86,91,2022-02-27T03:18:46Z,4730000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M54.00S,2022-02-27T03:18:10.4Z,3,REGULAR,substitution,out,[],201949,,,1610612751,86,91,2022-02-27T03:18:46Z,4740000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M54.00S,2022-02-27T03:18:10.4Z,3,REGULAR,substitution,out,[],1630556,,,1610612751,86,91,2022-02-27T03:18:46Z,4750000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M54.00S,2022-02-27T03:18:10.4Z,3,REGULAR,substitution,in,[],1628971,,,1610612751,86,91,2022-02-27T03:18:46Z,4760000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M54.00S,2022-02-27T03:18:10.4Z,3,REGULAR,substitution,in,[],201988,,,1610612751,86,91,2022-02-27T03:18:46Z,4770000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M54.00S,2022-02-27T03:18:10.4Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,86,91,2022-02-27T03:18:46Z,4780000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M28.00S,2022-02-27T03:19:13.5Z,3,REGULAR,2pt,Jump Shot,[],201609,20.45006570302234,49.26470588235294,1610612751,86,91,2022-02-27T03:19:18Z,4790000,4.0,140.0,1,left,MISS G. Dragic 13' driving floating Shot,[201609],1610612751.0,BKN,driving floating,,,Dragic,G. Dragic,,,,,13.97,Missed,,,,,,,,,,,,,,,,,,,
493,PT01M26.00S,2022-02-27T03:19:16.1Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,86,91,2022-02-27T03:19:16Z,4800000,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,492.0,3.0,2.0,1.0,,,,
494,PT01M17.00S,2022-02-27T03:19:27.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612749,86,91,2022-02-27T03:19:49Z,4810000,,,0,,G. Dragic shooting personal FOUL (1 PF) (Middleton 2 FT),"[201609, 203114]",1610612751.0,BKN,shooting,,,Dragic,G. Dragic,,,,,,,,,,,203177.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,
496,PT01M17.00S,2022-02-27T03:19:50.9Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,87,91,2022-02-27T03:19:50Z,4830000,,,0,,K. Middleton Free Throw 1 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
497,PT01M17.00S,2022-02-27T03:20:03.6Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,88,91,2022-02-27T03:20:03Z,4840000,,,0,,K. Middleton Free Throw 2 of 2 (15 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
498,PT01M09.00S,2022-02-27T03:20:19.1Z,3,REGULAR,foul,personal,[],1628975,,,1610612751,88,91,2022-02-27T03:20:26Z,4850000,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 201609]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,1830.0,2.0,0.0,Dragic,201609.0,,,,,,,,,,
500,PT01M09.00S,2022-02-27T03:20:51.0Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612751,88,91,2022-02-27T03:20:51Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M09.00S,2022-02-27T03:21:50.0Z,3,REGULAR,substitution,out,[],1628975,,,1610612751,88,91,2022-02-27T03:21:54Z,4880000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M09.00S,2022-02-27T03:21:50.0Z,3,REGULAR,substitution,in,[],201950,,,1610612751,88,91,2022-02-27T03:21:54Z,4890000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M55.00S,2022-02-27T03:22:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.783837056504599,49.01960784313725,1610612751,88,93,2022-02-27T03:22:19Z,4900000,5.0,11.0,1,left,C. Thomas driving finger roll Layup (6 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,1.23,Made,6.0,,,,,,,,,,,,,,,,,,
504,PT00M36.10S,2022-02-27T03:22:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,82.34231274638634,35.294117647058826,1610612749,90,93,2022-02-27T03:22:47Z,4910000,-74.0,113.0,1,right,K. Middleton 13' turnaround fadeaway Jump Shot (17 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,13.52,Made,17.0,,,,,,,,,,,,,,,,,,
505,PT00M30.00S,2022-02-27T03:22:44.0Z,3,REGULAR,3pt,Jump Shot,[],1630560,30.962549277266753,20.588235294117645,1610612751,90,93,2022-02-27T03:23:10Z,4920000,147.0,239.0,1,left,MISS C. Thomas 28' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,28.02,Missed,,,,,,,,,,,,,,,,,,,
506,PT00M30.00S,2022-02-27T03:22:44.0Z,3,REGULAR,rebound,offensive,[],200746,,,1610612751,90,93,2022-02-27T03:22:50Z,4930000,,,0,,L. Aldridge REBOUND (Off:2 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,505.0,3.0,1.0,2.0,,,,
507,PT00M16.60S,2022-02-27T03:22:58.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,33.85348226018397,52.450980392156865,1610612751,90,96,2022-02-27T03:23:03Z,4940000,-12.0,266.0,1,left,C. Thomas 26' 3PT step back (9 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,26.6,Made,9.0,,,,,,,,,,,,,,,,,,
508,PT00M02.10S,2022-02-27T03:23:16.8Z,3,REGULAR,3pt,Jump Shot,[],203114,68.41327201051249,70.34313725490196,1610612749,93,96,2022-02-27T03:23:23Z,4950000,102.0,244.0,1,right,K. Middleton 26' 3PT pullup (20 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.47,Made,20.0,,,,,,,,,,,,,,,,,,
509,PT00M00.00S,2022-02-27T03:23:32.0Z,3,REGULAR,period,end,[],0,,,1610612751,93,96,2022-02-27T03:23:32Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,out,['startperiod'],203114,,,1610612751,93,96,2022-02-27T03:26:57Z,4970000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612751,93,96,2022-02-27T03:26:57Z,4980000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,out,['startperiod'],201586,,,1610612751,93,96,2022-02-27T03:26:57Z,4990000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612751,93,96,2022-02-27T03:26:57Z,5000000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,93,96,2022-02-27T03:26:57Z,5010000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612751,93,96,2022-02-27T03:26:57Z,5020000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,in,['startperiod'],1627761,,,1610612751,93,96,2022-02-27T03:26:57Z,5030000,,,0,,SUB in: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612751,93,96,2022-02-27T03:26:57Z,5040000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,in,['startperiod'],201949,,,1610612751,93,96,2022-02-27T03:26:57Z,5050000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-02-27T03:25:26.3Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612751,93,96,2022-02-27T03:26:57Z,5060000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-02-27T03:27:06.0Z,4,REGULAR,period,start,[],0,,,1610612749,93,96,2022-02-27T03:27:06Z,5070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M48.00S,2022-02-27T03:27:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,80.1084099868594,65.44117647058823,1610612749,95,96,2022-02-27T03:27:21Z,5080000,77.0,134.0,1,right,J. Holiday 15' step back Jump Shot (15 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,15.51,Made,15.0,,,,,,,,,,,,,,,,,,
522,PT11M35.00S,2022-02-27T03:27:32.3Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612751,95,96,2022-02-27T03:27:44Z,5090000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Aldridge 2 FT),"[203507, 200746]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1830.0,1.0,0.0,Aldridge,200746.0,,,,,,,,,,
524,PT11M35.00S,2022-02-27T03:27:58.0Z,4,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,95,97,2022-02-27T03:27:58Z,5110000,,,0,,L. Aldridge Free Throw 1 of 2 (6 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
525,PT11M35.00S,2022-02-27T03:28:13.9Z,4,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,95,98,2022-02-27T03:28:13Z,5120000,,,0,,L. Aldridge Free Throw 2 of 2 (7 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
526,PT11M16.00S,2022-02-27T03:28:33.3Z,4,REGULAR,3pt,Jump Shot,[],1626171,66.5735873850197,47.794117647058826,1610612749,98,98,2022-02-27T03:28:39Z,5130000,-11.0,262.0,1,right,B. Portis 26' 3PT  (25 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.19,Made,25.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,,
528,PT10M55.00S,2022-02-27T03:28:53.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,6.258212877792378,34.80392156862745,1610612751,98,100,2022-02-27T03:28:58Z,5150000,76.0,6.0,1,left,L. Aldridge 7' turnaround Jump Shot (9 PTS) (G. Dragic 2 AST),"[200746, 201609]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,7.63,Made,9.0,G. Dragic,201609.0,2.0,,,,,,,,,,,,,,,
530,PT10M42.00S,2022-02-27T03:29:07.3Z,4,REGULAR,3pt,Jump Shot,[],1626171,69.72733245729303,20.833333333333336,1610612749,101,100,2022-02-27T03:29:14Z,5170000,-146.0,232.0,1,right,B. Portis 27' 3PT  (28 PTS) (G. Antetokounmpo 4 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.41,Made,28.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,,
532,PT10M23.00S,2022-02-27T03:29:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,20.318659658344284,50.245098039215684,1610612751,101,100,2022-02-27T03:30:16Z,5190000,-1.0,138.0,1,left,MISS L. Aldridge 13' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,13.85,Missed,,,,,,,,,,,,,,,,,,,
533,PT10M20.00S,2022-02-27T03:29:29.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,101,100,2022-02-27T03:29:30Z,5200000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,532.0,7.0,7.0,0.0,,,,
534,PT10M17.00S,2022-02-27T03:29:35.4Z,4,REGULAR,foul,personal,['2freethrow'],202681,,,1610612749,101,100,2022-02-27T03:29:42Z,5210000,,,0,,K. Irving shooting personal FOUL (2 PF) (Holiday 2 FT),"[202681, 201950]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,1830.0,2.0,0.0,Holiday,201950.0,,,,,,,,,,
536,PT10M17.00S,2022-02-27T03:30:01.2Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,102,100,2022-02-27T03:30:26Z,5230000,,,0,,J. Holiday Free Throw 1 of 2 (16 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
537,PT10M17.00S,2022-02-27T03:30:04.5Z,4,REGULAR,substitution,out,[],200746,,,1610612749,102,100,2022-02-27T03:30:09Z,5240000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M17.00S,2022-02-27T03:30:04.5Z,4,REGULAR,substitution,in,[],203083,,,1610612749,102,100,2022-02-27T03:30:09Z,5250000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M17.00S,2022-02-27T03:30:01.2Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,102,100,2022-02-27T03:30:26Z,5260000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
540,PT10M13.00S,2022-02-27T03:30:05.2Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,102,100,2022-02-27T03:30:26Z,5270000,,,0,,J. Johnson REBOUND (Off:1 Def:5),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,539.0,6.0,5.0,1.0,,,,
541,PT10M02.00S,2022-02-27T03:30:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,19.92444152431012,34.80392156862745,1610612751,102,100,2022-02-27T03:30:46Z,5280000,76.0,135.0,1,left,MISS K. Irving 15' step back Shot,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,,
542,PT09M58.00S,2022-02-27T03:30:40.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,100,2022-02-27T03:30:46Z,5290000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,541.0,8.0,8.0,0.0,,,,
543,PT09M56.00S,2022-02-27T03:30:46.8Z,4,REGULAR,foul,personal,['2freethrow'],201949,,,1610612749,102,100,2022-02-27T03:30:58Z,5300000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[201949, 203507]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,204059.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
545,PT09M56.00S,2022-02-27T03:31:20.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,103,100,2022-02-27T03:31:20Z,5320000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (24 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
546,PT09M56.00S,2022-02-27T03:31:41.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,104,100,2022-02-27T03:31:41Z,5330000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
