actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
615,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,out,[],1628960,,,1610612752,90,107,2021-11-06T01:52:39Z,6110000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,out,[],1626192,,,1610612752,90,107,2021-11-06T01:52:39Z,6120000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,out,[],203507,,,1610612752,90,107,2021-11-06T01:52:39Z,6130000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,out,[],201588,,,1610612752,90,107,2021-11-06T01:52:39Z,6140000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,in,[],203918,,,1610612752,90,107,2021-11-06T01:52:39Z,6150000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,in,[],1629620,,,1610612752,90,107,2021-11-06T01:52:39Z,6160000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,in,[],1628400,,,1610612752,90,107,2021-11-06T01:52:39Z,6170000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M00.00S,2021-11-06T01:52:25.7Z,4,REGULAR,substitution,in,[],203648,,,1610612752,90,107,2021-11-06T01:52:39Z,6180000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M00.00S,2021-11-06T01:52:50.8Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,90,108,2021-11-06T01:52:50Z,6190000,,,0,,J. Randle Free Throw 2 of 2 (28 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,28.0,,,,,,,,,
624,PT03M41.00S,2021-11-06T01:53:10.9Z,4,REGULAR,3pt,Jump Shot,[],203918,94.56307490144546,96.07843137254902,1610612749,90,108,2021-11-06T01:53:17Z,6200000,230.0,-1.0,1,right,MISS R. Hood 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,
625,PT03M38.00S,2021-11-06T01:53:13.9Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,90,108,2021-11-06T01:53:17Z,6210000,,,0,,D. Rose REBOUND (Off:1 Def:6),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,624.0,7.0,6.0,1.0,,,,,,,,,,,
626,PT03M20.00S,2021-11-06T01:53:32.1Z,4,REGULAR,2pt,Jump Shot,[],201565,23.99802890932983,53.431372549019606,1610612752,90,108,2021-11-06T01:53:39Z,6220000,-17.0,173.0,1,left,MISS D. Rose 17' step back Shot,[201565],1610612752.0,NYK,step back,,,Rose,D. Rose,,,,,,,,17.4,Missed,,,,,,,,,,,,,,,
627,PT03M18.00S,2021-11-06T01:53:34.9Z,4,REGULAR,rebound,offensive,[],201565,,,1610612752,90,108,2021-11-06T01:53:34Z,6230000,,,0,,D. Rose REBOUND (Off:2 Def:6),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,626.0,8.0,6.0,2.0,,,,,,,,,,,
628,PT03M11.00S,2021-11-06T01:53:44.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629620,,,1610612752,90,108,2021-11-06T01:54:02Z,6240000,,,0,,J. Robinson shooting personal FOUL (1 PF) (Randle 2 FT),"[1629620, 203944]",1610612749.0,MIL,shooting,,,Robinson,J. Robinson,,,,,,,,,,,,,,1199.0,,,,,1.0,0.0,Randle,203944.0,,
630,PT03M11.00S,2021-11-06T01:54:09.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,90,109,2021-11-06T01:54:09Z,6260000,,,0,,J. Randle Free Throw 1 of 2 (29 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,29.0,,,,,,,,,
631,PT03M11.00S,2021-11-06T01:54:26.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,90,110,2021-11-06T01:54:26Z,6270000,,,0,,J. Randle Free Throw 2 of 2 (30 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,30.0,,,,,,,,,
632,PT02M52.00S,2021-11-06T01:54:46.4Z,4,REGULAR,turnover,bad pass,[],1629670,,,1610612749,90,110,2021-11-06T01:54:52Z,6280000,,,0,,J. Nwora bad pass TURNOVER (2 TO),"[1629670, 203457]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,2.0,Noel,203457.0,,,,,,,,,,,,,,,,,
633,PT02M52.00S,2021-11-06T01:54:46.4Z,4,REGULAR,steal,,[],203457,,,1610612752,90,110,2021-11-06T01:54:49Z,6290000,,,0,,N. Noel STEAL (3 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M33.00S,2021-11-06T01:55:05.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203944,6.521024967148489,24.509803921568626,1610612752,90,112,2021-11-06T01:55:10Z,6300000,127.0,9.0,1,left,J. Randle 12' step back Jump Shot (32 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,12.78,Made,,,,,,32.0,,,,,,,,,
635,PT02M22.00S,2021-11-06T01:55:20.0Z,4,REGULAR,foul,personal,['2freethrow'],203944,,,1610612749,90,112,2021-11-06T01:55:34Z,6310000,,,0,,J. Randle shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203944, 203648]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,1199.0,,,,,4.0,0.0,Antetokounmpo,203648.0,,
637,PT02M22.00S,2021-11-06T01:55:50.2Z,4,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,91,112,2021-11-06T01:56:36Z,6330000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (4 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,Made,,,,,,4.0,,,,,,,,,
638,PT02M22.00S,2021-11-06T01:55:51.4Z,4,REGULAR,substitution,out,[],203457,,,1610612749,91,112,2021-11-06T01:56:03Z,6340000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M22.00S,2021-11-06T01:55:51.4Z,4,REGULAR,substitution,out,[],201565,,,1610612749,91,112,2021-11-06T01:56:03Z,6350000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M22.00S,2021-11-06T01:55:51.4Z,4,REGULAR,substitution,out,[],203944,,,1610612749,91,112,2021-11-06T01:56:03Z,6360000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M22.00S,2021-11-06T01:55:51.4Z,4,REGULAR,substitution,in,[],1630167,,,1610612749,91,112,2021-11-06T01:56:03Z,6370000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M22.00S,2021-11-06T01:55:51.4Z,4,REGULAR,substitution,in,[],1630193,,,1610612749,91,112,2021-11-06T01:56:03Z,6380000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M22.00S,2021-11-06T01:55:51.4Z,4,REGULAR,substitution,in,[],1630579,,,1610612749,91,112,2021-11-06T01:56:03Z,6390000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M22.00S,2021-11-06T01:55:50.2Z,4,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,91,112,2021-11-06T01:56:36Z,6400000,,,0,,MISS T. Antetokounmpo Free Throw 2 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,
646,PT02M18.00S,2021-11-06T01:55:54.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,91,112,2021-11-06T01:56:36Z,6410000,,,0,,R. Barrett REBOUND (Off:2 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,645.0,6.0,4.0,2.0,,,,,,,,,,,
647,PT02M02.00S,2021-11-06T01:56:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,13.87976346911958,37.5,1610612752,91,112,2021-11-06T01:56:40Z,6420000,62.0,78.0,1,left,MISS R. Barrett 10' driving floating Shot - blocked,"[1629628, 1629670]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,,,,10.0,Missed,,,,,,,,,,,,,,Nwora,1629670.0
648,PT02M02.00S,2021-11-06T01:56:33.2Z,4,REGULAR,block,,[],1629670,,,1610612752,91,112,2021-11-06T01:56:36Z,6430000,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M56.00S,2021-11-06T01:56:39.2Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,91,112,2021-11-06T01:56:40Z,6440000,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,647.0,3.0,3.0,0.0,,,,,,,,,,,
650,PT01M50.00S,2021-11-06T01:56:45.4Z,4,REGULAR,3pt,Jump Shot,[],1629670,67.23061760840999,62.00980392156863,1610612749,91,112,2021-11-06T01:56:50Z,6450000,60.0,256.0,1,right,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,26.25,Missed,,,,,,,,,,,,,,,
651,PT01M47.00S,2021-11-06T01:56:48.4Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,91,112,2021-11-06T01:56:50Z,6460000,,,0,,R. Barrett REBOUND (Off:2 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,650.0,7.0,5.0,2.0,,,,,,,,,,,
652,PT01M37.00S,2021-11-06T01:56:58.3Z,4,REGULAR,3pt,Jump Shot,[],1630167,9.543363994743759,95.34313725490196,1610612752,91,112,2021-11-06T01:57:03Z,6470000,-227.0,37.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,22.97,Missed,,,,,,,,,,,,,,,
653,PT01M34.00S,2021-11-06T01:57:01.3Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,91,112,2021-11-06T01:57:03Z,6480000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:2),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,652.0,3.0,2.0,1.0,,,,,,,,,,,
654,PT01M23.00S,2021-11-06T01:57:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612749,91,112,2021-11-06T01:58:16Z,6490000,,,0,,R. Barrett shooting personal FOUL (2 PF) (Hood 2 FT),"[1629628, 203918]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,2530.0,,,,,2.0,0.0,Hood,203918.0,,
656,PT01M23.00S,2021-11-06T01:57:51.1Z,4,REGULAR,freethrow,1 of 2,[],203918,,,1610612749,92,112,2021-11-06T01:57:51Z,6510000,,,0,,R. Hood Free Throw 1 of 2 (1 PTS),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,Made,,,,,,1.0,,,,,,,,,
657,PT01M23.00S,2021-11-06T01:57:55.4Z,4,REGULAR,substitution,out,[],1629628,,,1610612749,92,112,2021-11-06T01:58:06Z,6520000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M23.00S,2021-11-06T01:57:55.4Z,4,REGULAR,substitution,out,[],202692,,,1610612749,92,112,2021-11-06T01:58:06Z,6530000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M23.00S,2021-11-06T01:57:55.4Z,4,REGULAR,substitution,in,[],1628995,,,1610612749,92,112,2021-11-06T01:58:06Z,6540000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M23.00S,2021-11-06T01:57:55.4Z,4,REGULAR,substitution,in,[],1629656,,,1610612749,92,112,2021-11-06T01:58:06Z,6550000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M23.00S,2021-11-06T01:58:08.3Z,4,REGULAR,freethrow,2 of 2,[],203918,,,1610612749,93,112,2021-11-06T01:58:08Z,6560000,,,0,,R. Hood Free Throw 2 of 2 (2 PTS),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,Made,,,,,,2.0,,,,,,,,,
662,PT00M58.80S,2021-11-06T01:58:33.7Z,4,REGULAR,2pt,Jump Shot,[],1630193,24.392247043363994,42.15686274509804,1610612752,93,112,2021-11-06T01:58:40Z,6570000,39.0,177.0,1,left,MISS I. Quickley 18' Jump Shot,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,18.11,Missed,,,,,,,,,,,,,,,
663,PT00M56.20S,2021-11-06T01:58:36.2Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612752,93,112,2021-11-06T01:58:36Z,6580000,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,662.0,1.0,0.0,1.0,,,,,,,,,,,
664,PT00M54.20S,2021-11-06T01:58:38.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,25.837713534822605,12.009803921568627,1610612752,93,112,2021-11-06T01:58:50Z,6590000,190.0,190.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,26.9,Missed,,,,,,,,,,,,,,,
665,PT00M54.20S,2021-11-06T01:58:38.3Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612752,93,112,2021-11-06T01:58:50Z,6600000,,,0,,K. Knox II REBOUND (Off:2 Def:0),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,664.0,2.0,0.0,2.0,,,,,,,,,,,
666,PT00M50.40S,2021-11-06T01:58:46.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629620,,,1610612752,93,112,2021-11-06T01:58:59Z,6610000,,,0,,J. Robinson shooting personal FOUL (2 PF) (Knox II 2 FT),"[1629620, 1628995]",1610612749.0,MIL,shooting,,,Robinson,J. Robinson,,,,,,,,,,,,,,2530.0,,,,,2.0,0.0,Knox II,1628995.0,,
668,PT00M50.40S,2021-11-06T01:59:10.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628995,,,1610612752,93,112,2021-11-06T01:59:10Z,6630000,,,0,,MISS K. Knox II Free Throw 1 of 2,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,Missed,,,,,,,,,,,,,,,
669,PT00M50.40S,2021-11-06T01:59:10.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,93,112,2021-11-06T01:59:10Z,6640000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,668.0,,,,,,,,,,,,,,
670,PT00M50.40S,2021-11-06T01:59:20.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628995,,,1610612752,93,113,2021-11-06T01:59:20Z,6650000,,,0,,K. Knox II Free Throw 2 of 2 (1 PTS),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,Made,,,,,,1.0,,,,,,,,,
671,PT00M38.60S,2021-11-06T01:59:34.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628400,92.06636005256242,50.0,1610612749,95,113,2021-11-06T01:59:41Z,6660000,0.0,22.0,1,right,S. Ojeleye cutting DUNK (2 PTS) (T. Antetokounmpo 2 AST),"[1628400, 203648]",1610612749.0,MIL,cutting,,,Ojeleye,S. Ojeleye,,,,,,,,2.21,Made,,,,,,2.0,T. Antetokounmpo,203648.0,2.0,,,,,,
673,PT00M27.20S,2021-11-06T01:59:50.1Z,4,REGULAR,turnover,out-of-bounds,[],1628995,,,1610612752,95,113,2021-11-06T01:59:58Z,6680000,,,0,,K. Knox II step out-of-bounds TURNOVER (1 TO),[1628995],1610612752.0,NYK,step,,,Knox II,K. Knox II,,,,,1.0,,,,,,,,,2530.0,,,,,,,,,,
674,PT00M27.20S,2021-11-06T01:59:56.2Z,4,REGULAR,substitution,out,[],1630193,,,1610612749,95,113,2021-11-06T02:00:01Z,6690000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M27.20S,2021-11-06T01:59:56.2Z,4,REGULAR,substitution,in,[],1630540,,,1610612749,95,113,2021-11-06T02:00:01Z,6700000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M14.30S,2021-11-06T02:00:17.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203918,66.83639947437582,59.068627450980394,1610612749,98,113,2021-11-06T02:00:24Z,6720000,45.0,259.0,1,right,R. Hood 26' 3PT  (5 PTS) (J. Nwora 1 AST),"[203918, 1629670]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,26.31,Made,,,,,,5.0,J. Nwora,1629670.0,1.0,,,,,,
679,PT00M00.00S,2021-11-06T02:01:36.4Z,4,REGULAR,period,end,[],0,,,1610612752,98,113,2021-11-06T02:01:36Z,6740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2021-11-06T02:01:41.1Z,4,REGULAR,game,end,[],0,,,0,98,113,2021-11-06T02:01:41Z,6750000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
