actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
541,PT01M49.00S,2021-12-05T02:57:41.4Z,3,REGULAR,turnover,bad pass,[],202326,,,1610612749,99,72,2021-12-05T02:57:51Z,5320000,,,0,,D. Cousins bad pass TURNOVER (1 TO),"[202326, 1629622]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,1.0,,,,,,,Strus,1629622.0,
542,PT01M49.00S,2021-12-05T02:57:41.4Z,3,REGULAR,steal,,[],1629622,,,1610612748,99,72,2021-12-05T02:57:49Z,5330000,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT01M44.00S,2021-12-05T02:57:50.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,15.719448094612352,64.70588235294117,1610612748,99,72,2021-12-05T02:59:59Z,5340000,-74.0,95.0,1,left,MISS T. Herro 12' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,12.04,Missed,,,,,,,,,,,,,,,,,,,
544,PT01M42.00S,2021-12-05T02:57:52.8Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,99,72,2021-12-05T02:59:59Z,5350000,,,0,,D. Cousins REBOUND (Off:3 Def:2),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,543.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
545,PT01M26.00S,2021-12-05T02:58:03.6Z,3,REGULAR,3pt,Jump Shot,[],203114,66.5735873850197,41.66666666666667,1610612749,99,72,2021-12-05T02:58:08Z,5360000,-42.0,262.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
546,PT01M23.00S,2021-12-05T02:58:06.6Z,3,REGULAR,rebound,offensive,[],203648,,,1610612749,99,72,2021-12-05T02:58:06Z,5370000,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,545.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
547,PT01M16.00S,2021-12-05T02:58:14.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630606,66.83639947437582,44.36274509803921,1610612749,102,72,2021-12-05T02:58:19Z,5380000,-28.0,259.0,1,right,J. Smart 26' 3PT  (8 PTS) (K. Middleton 7 AST),"[1630606, 203114]",1610612749.0,MIL,,,,Smart,J. Smart,,,,,26.07,Made,,,,,,,,,,,8.0,K. Middleton,203114.0,7.0,,,,,
549,PT01M04.00S,2021-12-05T02:58:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,34.90473061760841,46.07843137254902,1610612748,102,75,2021-12-05T03:01:48Z,5400000,20.0,276.0,1,left,M. Strus 27' 3PT  (13 PTS) (T. Herro 5 AST),"[1629622, 1629639]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,27.63,Made,,,,,,,,,,,13.0,T. Herro,1629639.0,5.0,,,,,
551,PT00M55.50S,2021-12-05T02:58:36.4Z,3,REGULAR,3pt,Jump Shot,[],202083,90.62089356110381,3.6764705882352944,1610612749,105,75,2021-12-05T02:58:41Z,5420000,-232.0,36.0,1,right,W. Matthews 3PT  (3 PTS) (K. Middleton 8 AST),"[202083, 203114]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.43,Made,,,,,,,,,,,3.0,K. Middleton,203114.0,8.0,,,,,
554,PT00M55.50S,2021-12-05T02:58:49.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,105,75,2021-12-05T03:00:19Z,5450000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,202027.0,,,,,,,,,,,,,,
555,PT00M45.80S,2021-12-05T02:59:30.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630606,,,1610612748,105,75,2021-12-05T02:59:57Z,5460000,,,0,,J. Smart personal FOUL (2 PF) (Vincent 2 FT),"[1630606, 1629216]",1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,202027.0,2.0,0.0,Vincent,1629216.0,,,,,,,,,,
557,PT00M45.80S,2021-12-05T03:00:00.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612748,105,75,2021-12-05T03:06:10Z,5480000,,,0,,,[],,,support,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,
563,PT00M45.80S,2021-12-05T03:02:03.8Z,3,REGULAR,foul,technical,['inpenalty'],203648,,,1610612748,105,75,2021-12-05T03:07:03Z,5485000,,,0,,T. Antetokounmpo double technical FOUL (1 Tech),[203648],1610612749.0,MIL,double,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,202041.0,2.0,1.0,,,,,,,,,,,,
564,PT00M45.80S,2021-12-05T03:02:03.8Z,3,REGULAR,foul,technical,[],1629216,,,1610612748,105,75,2021-12-05T03:07:09Z,5487500,,,0,,G. Vincent double technical FOUL (1 Tech),[1629216],1610612748.0,MIA,double,,,Vincent,G. Vincent,,,,,,,,,,,202041.0,1.0,1.0,,,,,,,,,,,,
558,PT00M45.80S,2021-12-05T03:04:07.4Z,3,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,105,76,2021-12-05T03:04:07Z,5490000,,,0,,G. Vincent Free Throw 1 of 2 (6 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,,6.0,,,,,,,,
559,PT00M45.80S,2021-12-05T03:04:24.2Z,3,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,105,76,2021-12-05T03:04:24Z,5500000,,,0,,MISS G. Vincent Free Throw 2 of 2,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Missed,,,,,,,,,,,,,,,,,,,
560,PT00M39.40S,2021-12-05T03:04:28.7Z,3,REGULAR,rebound,defensive,[],202083,,,1610612749,105,76,2021-12-05T03:04:28Z,5510000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,559.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
561,PT00M23.00S,2021-12-05T03:04:47.8Z,3,REGULAR,foul,personal,[],1629216,,,1610612749,105,76,2021-12-05T03:04:53Z,5520000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 203114]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,202027.0,2.0,1.0,Middleton,203114.0,,,,,,,,,,
565,PT00M10.90S,2021-12-05T03:05:30.0Z,3,REGULAR,violation,kicked ball,[],1629639,,,1610612749,105,76,2021-12-05T03:07:27Z,5540000,,,0,,T. Herro kicked ball VIOLATION,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,202041.0,,,,,,,,,,,,,,
566,PT00M00.00S,2021-12-05T03:05:47.5Z,3,REGULAR,3pt,Jump Shot,[],203114,65.52233902759527,63.970588235294116,1610612749,105,76,2021-12-05T03:07:33Z,5550000,70.0,272.0,1,right,MISS K. Middleton 28' turnaround 3PT,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,,
567,PT00M00.00S,2021-12-05T03:05:50.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,105,76,2021-12-05T03:05:50Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,,
568,PT00M00.00S,2021-12-05T03:07:11.7Z,3,REGULAR,period,end,[],0,,,1610612749,105,76,2021-12-05T03:07:11Z,5570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2021-12-05T03:08:00.4Z,4,REGULAR,substitution,out,['startperiod'],202326,,,1610612749,105,76,2021-12-05T03:08:25Z,5580000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2021-12-05T03:08:00.4Z,4,REGULAR,substitution,in,['startperiod'],1630572,,,1610612749,105,76,2021-12-05T03:08:25Z,5590000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2021-12-05T03:08:31.2Z,4,REGULAR,period,start,[],0,,,1610612749,105,76,2021-12-05T03:08:31Z,5600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT11M46.00S,2021-12-05T03:08:49.4Z,4,REGULAR,turnover,out-of-bounds,[],202083,,,1610612749,105,76,2021-12-05T03:09:23Z,5610000,,,0,,W. Matthews lost ball out-of-bounds TURNOVER (1 TO),[202083],1610612749.0,MIL,lost ball,,,Matthews,W. Matthews,,,,,,,,,,,202027.0,,,,,1.0,,,,,,,,,
573,PT11M35.00S,2021-12-05T03:09:07.7Z,4,REGULAR,turnover,traveling,[],1628997,,,1610612748,105,76,2021-12-05T03:09:14Z,5620000,,,0,,C. Martin traveling TURNOVER (2 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,1204.0,,,,,2.0,,,,,,,,,
574,PT11M21.00S,2021-12-05T03:09:35.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630606,81.02825229960578,46.568627450980394,1610612749,105,76,2021-12-05T03:09:42Z,5630000,-17.0,126.0,1,right,MISS J. Smart 12' pullup Shot,[1630606],1610612749.0,MIL,pullup,,,Smart,J. Smart,,,,,12.7,Missed,,,,,,,,,,,,,,,,,,,
575,PT11M18.00S,2021-12-05T03:09:38.5Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,105,76,2021-12-05T03:09:42Z,5640000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,574.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
576,PT11M14.00S,2021-12-05T03:09:43.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,32.53942181340342,68.38235294117648,1610612748,105,79,2021-12-05T03:10:39Z,5650000,-92.0,253.0,1,left,M. Strus 26' 3PT running (16 PTS) (G. Vincent 3 AST),"[1629622, 1629216]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,26.95,Made,,,,,,,,,,,16.0,G. Vincent,1629216.0,3.0,,,,,
578,PT10M51.00S,2021-12-05T03:10:05.4Z,4,REGULAR,2pt,Jump Shot,[],203114,76.82325886990802,64.4607843137255,1610612749,107,79,2021-12-05T03:10:12Z,5670000,72.0,165.0,1,right,K. Middleton 18' pullup Jump Shot (22 PTS) (J. Smart 3 AST),"[203114, 1630606]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,18.05,Made,,,,,,,,,,,22.0,J. Smart,1630606.0,3.0,,,,,
580,PT10M41.00S,2021-12-05T03:10:16.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629622,8.09789750328515,43.13725490196079,1610612748,107,79,2021-12-05T03:10:38Z,5690000,34.0,24.0,1,left,MISS M. Strus driving Hook,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,4.16,Missed,,,,,,,,,,,,,,,,,,,
581,PT10M41.00S,2021-12-05T03:10:20.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,107,79,2021-12-05T03:10:20Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,,
582,PT10M41.00S,2021-12-05T03:10:25.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,107,79,2021-12-05T03:10:26Z,5710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT10M41.00S,2021-12-05T03:10:26.8Z,4,REGULAR,substitution,out,[],203648,,,1610612748,107,79,2021-12-05T03:10:32Z,5720000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT10M41.00S,2021-12-05T03:10:26.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612748,107,79,2021-12-05T03:10:32Z,5730000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT10M36.00S,2021-12-05T03:10:42.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,8.492115637319317,3.6764705882352944,1610612748,107,79,2021-12-05T03:10:47Z,5740000,232.0,27.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,,
586,PT10M32.00S,2021-12-05T03:10:46.8Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612749,107,79,2021-12-05T03:10:47Z,5750000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,585.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
587,PT10M23.00S,2021-12-05T03:10:55.6Z,4,REGULAR,3pt,Jump Shot,[],1630572,70.64717477003943,80.63725490196079,1610612749,110,79,2021-12-05T03:11:02Z,5760000,153.0,223.0,1,right,S. Mamukelashvili 27' 3PT  (5 PTS) (K. Middleton 9 AST),"[1630572, 203114]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,27.09,Made,,,,,,,,,,,5.0,K. Middleton,203114.0,9.0,,,,,
589,PT10M10.00S,2021-12-05T03:11:08.9Z,4,REGULAR,2pt,Jump Shot,[],1629639,27.283180026281208,48.529411764705884,1610612748,110,79,2021-12-05T03:12:21Z,5780000,7.0,204.0,1,left,MISS T. Herro 20' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,20.41,Missed,,,,,,,,,,,,,,,,,,,
590,PT10M08.00S,2021-12-05T03:11:10.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,110,79,2021-12-05T03:11:17Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,,,,
591,PT10M08.00S,2021-12-05T03:11:18.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,110,79,2021-12-05T03:11:18Z,5800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT10M08.00S,2021-12-05T03:11:20.1Z,4,REGULAR,substitution,out,[],202083,,,1610612748,110,79,2021-12-05T03:11:35Z,5810000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT10M08.00S,2021-12-05T03:11:20.1Z,4,REGULAR,substitution,in,[],203918,,,1610612748,110,79,2021-12-05T03:11:35Z,5820000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT10M04.00S,2021-12-05T03:11:44.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630209,23.73521681997372,56.86274509803921,1610612748,110,79,2021-12-05T03:11:49Z,5830000,-34.0,171.0,1,left,MISS O. Yurtseven 17' Jump Shot,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,17.4,Missed,,,,,,,,,,,,,,,,,,,
595,PT10M02.00S,2021-12-05T03:11:46.0Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,110,79,2021-12-05T03:11:49Z,5840000,,,0,,B. Portis REBOUND (Off:4 Def:12),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,594.0,16.0,12.0,4.0,,,,,,,,,,,,,,,
596,PT09M52.00S,2021-12-05T03:11:58.1Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,110,79,2021-12-05T03:12:06Z,5850000,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,,,,,,,202027.0,,,,,2.0,,,,,,,,,
597,PT09M38.00S,2021-12-05T03:12:16.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630209,17.427726675427067,34.068627450980394,1610612748,110,79,2021-12-05T03:12:23Z,5860000,80.0,111.0,1,left,MISS O. Yurtseven 13' floating Shot,[1630209],1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,13.69,Missed,,,,,,,,,,,,,,,,,,,
598,PT09M34.00S,2021-12-05T03:12:20.1Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612749,110,79,2021-12-05T03:12:23Z,5870000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,597.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
599,PT09M28.00S,2021-12-05T03:12:30.5Z,4,REGULAR,turnover,palming,[],203114,,,1610612749,110,79,2021-12-05T03:12:39Z,5880000,,,0,,K. Middleton palming TURNOVER (3 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,202027.0,,,,,3.0,,,,,,,,,
600,PT09M13.00S,2021-12-05T03:12:51.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629622,8.229303547963205,50.49019607843137,1610612748,110,81,2021-12-05T03:12:56Z,5890000,-2.0,25.0,1,left,M. Strus cutting Layup (18 PTS) (O. Yurtseven 1 AST),"[1629622, 1630209]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,2.5,Made,,,,,,,,,,,18.0,O. Yurtseven,1630209.0,1.0,,,,,
602,PT08M57.00S,2021-12-05T03:13:06.5Z,4,REGULAR,3pt,Jump Shot,[],203918,78.26872536136662,89.95098039215686,1610612749,110,81,2021-12-05T03:13:12Z,5910000,200.0,152.0,1,right,MISS R. Hood 25' 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
603,PT08M55.00S,2021-12-05T03:13:08.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,110,81,2021-12-05T03:13:12Z,5920000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,602.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
604,PT08M49.00S,2021-12-05T03:13:14.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,30.436925098554536,72.30392156862744,1610612748,110,84,2021-12-05T03:15:05Z,5930000,-112.0,234.0,1,left,M. Strus 25' 3PT  (21 PTS) (G. Vincent 4 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.88,Made,,,,,,,,,,,21.0,G. Vincent,1629216.0,4.0,,,,,
606,PT08M37.00S,2021-12-05T03:13:27.4Z,4,REGULAR,turnover,lost ball,[],203114,,,1610612749,110,84,2021-12-05T03:13:33Z,5950000,,,0,,K. Middleton lost ball TURNOVER (4 TO),"[203114, 1628997]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,4.0,,,,,,,Martin,1628997.0,
607,PT08M37.00S,2021-12-05T03:13:27.4Z,4,REGULAR,steal,,[],1628997,,,1610612748,110,84,2021-12-05T03:13:30Z,5960000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M32.00S,2021-12-05T03:13:33.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629622,28.33442838370565,13.970588235294118,1610612748,110,84,2021-12-05T03:15:46Z,5970000,180.0,214.0,1,left,MISS M. Strus 27' running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,27.95,Missed,,,,,,,,,,,,,,,,,,,
609,PT08M30.00S,2021-12-05T03:13:35.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,110,84,2021-12-05T03:15:46Z,5980000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,,,
610,PT08M30.00S,2021-12-05T03:14:52.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,110,84,2021-12-05T03:14:52Z,5990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M30.00S,2021-12-05T03:15:00.0Z,4,REGULAR,substitution,out,[],203114,,,1610612749,110,84,2021-12-05T03:15:11Z,6000000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M30.00S,2021-12-05T03:15:00.0Z,4,REGULAR,substitution,out,[],1630572,,,1610612749,110,84,2021-12-05T03:15:11Z,6010000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M30.00S,2021-12-05T03:15:00.0Z,4,REGULAR,substitution,in,[],201950,,,1610612749,110,84,2021-12-05T03:15:11Z,6020000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT08M30.00S,2021-12-05T03:15:00.0Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,110,84,2021-12-05T03:15:11Z,6030000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M07.00S,2021-12-05T03:15:59.7Z,4,REGULAR,3pt,Jump Shot,[],201950,66.83639947437582,42.15686274509804,1610612749,110,84,2021-12-05T03:16:05Z,6040000,-39.0,259.0,1,right,MISS J. Holiday 26' step back 3PT - blocked,"[201950, 1628997]",1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.21,Missed,,,,,,,,,,,,,,,Martin,1628997.0,,,
616,PT08M07.00S,2021-12-05T03:15:59.7Z,4,REGULAR,block,,[],1628997,,,1610612749,110,84,2021-12-05T03:16:03Z,6050000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M02.00S,2021-12-05T03:16:04.7Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,110,84,2021-12-05T03:16:05Z,6060000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,615.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
618,PT07M51.00S,2021-12-05T03:16:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,7.30946123521682,44.11764705882353,1610612748,110,84,2021-12-05T03:16:22Z,6070000,29.0,16.0,1,left,MISS M. Strus driving floating Shot,[1629622],1610612748.0,MIA,driving floating,,,Strus,M. Strus,,,,,3.36,Missed,,,,,,,,,,,,,,,,,,,
619,PT07M48.00S,2021-12-05T03:16:17.8Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,110,84,2021-12-05T03:16:22Z,6080000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,618.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
620,PT07M43.00S,2021-12-05T03:16:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626171,92.06636005256242,50.245098039215684,1610612749,112,84,2021-12-05T03:16:30Z,6090000,1.0,22.0,1,right,B. Portis running Layup (17 PTS) (J. Holiday 7 AST),"[1626171, 201950]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,2.21,Made,,,,,,,,,,,17.0,J. Holiday,201950.0,7.0,,,,,
622,PT07M19.00S,2021-12-05T03:16:46.8Z,4,REGULAR,2pt,Jump Shot,[],1629639,21.632720105124836,33.82352941176471,1610612748,112,86,2021-12-05T03:16:52Z,6110000,81.0,151.0,1,left,T. Herro 17' pullup Jump Shot (15 PTS) (O. Yurtseven 2 AST),"[1629639, 1630209]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,17.11,Made,,,,,,,,,,,15.0,O. Yurtseven,1630209.0,2.0,,,,,
624,PT06M57.00S,2021-12-05T03:17:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630606,69.99014454664915,17.401960784313726,1610612749,112,86,2021-12-05T03:17:15Z,6130000,-163.0,230.0,1,right,MISS J. Smart 28' 3PT - blocked,"[1630606, 1628997]",1610612749.0,MIL,,,,Smart,J. Smart,,,,,28.16,Missed,,,,,,,,,,,,,,,Martin,1628997.0,,,
625,PT06M57.00S,2021-12-05T03:17:08.4Z,4,REGULAR,block,,[],1628997,,,1610612749,112,86,2021-12-05T03:17:12Z,6140000,,,0,,C. Martin BLOCK (2 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M53.00S,2021-12-05T03:17:12.4Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,112,86,2021-12-05T03:17:15Z,6150000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,624.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
627,PT06M50.00S,2021-12-05T03:17:16.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628997,6.258212877792378,48.28431372549019,1610612748,112,88,2021-12-05T03:17:25Z,6160000,9.0,6.0,1,left,C. Martin running DUNK (11 PTS) (T. Herro 6 AST),"[1628997, 1629639]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,1.07,Made,,,,,,,,,,,11.0,T. Herro,1629639.0,6.0,,,,,
629,PT06M49.00S,2021-12-05T03:17:23.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,112,88,2021-12-05T03:17:23Z,6180000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M49.00S,2021-12-05T03:19:18.7Z,4,REGULAR,substitution,out,[],1630606,,,1610612749,112,88,2021-12-05T03:20:10Z,6190000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
