actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
429,PT07M53.00S,2022-10-31T00:34:27.7Z,3,REGULAR,2pt,Layup,[],1630200,5.601182654402102,69.36274509803921,1610612759,66,49,2022-10-31T00:34:43Z,4290000,-97.0,0.0,1,left,MISS T. Jones 9' driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,9.68,Missed,,,,,,,,,,,,,,,,,,
431,PT07M53.00S,2022-10-31T00:34:27.7Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,66,49,2022-10-31T00:34:43Z,4310000,,,0,,D. Russell REBOUND (Off:2 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,429.0,4.0,2.0,2.0,,,,,,,,,,,,,
432,PT07M47.00S,2022-10-31T00:34:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.59198423127464,45.83333333333333,1610612750,66,49,2022-10-31T00:40:59Z,4320000,-21.0,17.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
433,PT07M46.00S,2022-10-31T00:34:39.9Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,66,49,2022-10-31T00:34:39Z,4330000,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,432.0,10.0,5.0,5.0,,,,,,,,,,,,,
434,PT07M46.00S,2022-10-31T00:34:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,66,51,2022-10-31T00:34:39Z,4340000,0.0,0.0,1,right,R. Gobert putback Layup (9 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
435,PT07M46.00S,2022-10-31T00:34:40.8Z,3,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612750,66,51,2022-10-31T00:34:47Z,4350000,,,0,,Z. Collins shooting personal FOUL (3 PF) (Gobert 1 FT),"[1628380, 203497]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,3.0,0.0,Gobert,203497.0,,,,,
437,PT07M46.00S,2022-10-31T00:34:48.2Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,66,51,2022-10-31T00:35:14Z,4370000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M46.00S,2022-10-31T00:34:48.2Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,66,51,2022-10-31T00:35:14Z,4380000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT07M46.00S,2022-10-31T00:35:13.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203497,,,1610612750,66,51,2022-10-31T00:35:24Z,4390000,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT07M43.00S,2022-10-31T00:35:16.4Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,66,51,2022-10-31T00:35:24Z,4400000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,439.0,4.0,4.0,0.0,,,,,,,,,,,,,
441,PT07M39.00S,2022-10-31T00:35:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.440867279894875,54.90196078431373,1610612759,66,51,2022-10-31T00:41:43Z,4410000,-25.0,17.0,1,left,MISS T. Jones driving Layup - blocked,"[1630200, 1626157]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.01,Missed,,,,,,,,,,,,,,,Towns,1626157.0,,
442,PT07M39.00S,2022-10-31T00:35:19.3Z,3,REGULAR,block,,[],1626157,,,1610612759,66,51,2022-10-31T00:35:23Z,4420000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT07M34.00S,2022-10-31T00:35:24.3Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,66,51,2022-10-31T00:35:29Z,4430000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,441.0,2.0,1.0,1.0,,,,,,,,,,,,,
444,PT07M30.00S,2022-10-31T00:35:27.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630183,78.26872536136662,68.38235294117648,1610612750,66,51,2022-10-31T00:35:39Z,4440000,92.0,152.0,1,right,MISS J. McDaniels 17' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,17.75,Missed,,,,,,,,,,,,,,,,,,
445,PT07M28.00S,2022-10-31T00:35:28.9Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,66,51,2022-10-31T00:35:28Z,4450000,,,0,,R. Langford REBOUND (Off:2 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,16-24 Right Center,,,,444.0,5.0,3.0,2.0,,,,,,,,,,,,,
446,PT07M27.00S,2022-10-31T00:35:35.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,66,51,2022-10-31T00:35:35Z,4460000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT07M27.00S,2022-10-31T00:37:39.3Z,3,REGULAR,substitution,out,[],1629641,,,1610612759,66,51,2022-10-31T00:38:25Z,4470000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT07M27.00S,2022-10-31T00:37:39.3Z,3,REGULAR,substitution,out,[],1626156,,,1610612759,66,51,2022-10-31T00:38:25Z,4480000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT07M27.00S,2022-10-31T00:37:39.3Z,3,REGULAR,substitution,out,[],1630183,,,1610612759,66,51,2022-10-31T00:38:25Z,4490000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT07M27.00S,2022-10-31T00:37:39.3Z,3,REGULAR,substitution,in,[],203926,,,1610612759,66,51,2022-10-31T00:38:25Z,4500000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT07M27.00S,2022-10-31T00:37:39.3Z,3,REGULAR,substitution,in,[],1627854,,,1610612759,66,51,2022-10-31T00:38:25Z,4510000,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M27.00S,2022-10-31T00:37:39.3Z,3,REGULAR,substitution,in,[],1627752,,,1610612759,66,51,2022-10-31T00:38:25Z,4520000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M16.00S,2022-10-31T00:38:43.9Z,3,REGULAR,3pt,Jump Shot,[],1628380,26.888961892247043,13.480392156862745,1610612759,69,51,2022-10-31T00:38:51Z,4530000,183.0,200.0,1,left,Z. Collins 27' 3PT  (7 PTS) (T. Jones 8 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,27.1,Made,7.0,,,,,T. Jones,1630200.0,8.0,,,,,,,,,,
457,PT06M53.00S,2022-10-31T00:39:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,90.3580814717477,53.431372549019606,1610612750,69,51,2022-10-31T00:39:12Z,4550000,17.0,38.0,1,right,MISS J. Nowell driving Layup - blocked,"[1629669, 1627751]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,
458,PT06M53.00S,2022-10-31T00:39:06.8Z,3,REGULAR,block,,[],1627751,,,1610612750,69,51,2022-10-31T00:39:09Z,4560000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT06M51.00S,2022-10-31T00:39:08.8Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,69,51,2022-10-31T00:39:12Z,4570000,,,0,,J. Poeltl REBOUND (Off:0 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,457.0,10.0,10.0,0.0,,,,,,,,,,,,,
460,PT06M41.00S,2022-10-31T00:39:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,9.149145860709593,44.36274509803921,1610612759,69,51,2022-10-31T00:39:26Z,4580000,28.0,34.0,1,left,MISS T. Jones driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
461,PT06M39.00S,2022-10-31T00:39:21.5Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,69,51,2022-10-31T00:39:26Z,4590000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,460.0,1.0,1.0,0.0,,,,,,,,,,,,,
462,PT06M34.00S,2022-10-31T00:39:25.9Z,3,REGULAR,3pt,Jump Shot,[],1629669,92.85479632063075,96.32352941176471,1610612750,69,51,2022-10-31T00:39:32Z,4600000,232.0,15.0,1,right,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
463,PT06M34.00S,2022-10-31T00:39:30.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,69,51,2022-10-31T00:39:30Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,462.0,,,,,,,,,,,,,,,,
464,PT06M34.00S,2022-10-31T00:39:34.8Z,3,REGULAR,foul,personal,[],203926,,,1610612750,69,51,2022-10-31T00:39:44Z,4620000,,,0,,D. McDermott loose ball personal FOUL (3 PF),"[203926, 203497]",1610612759.0,SAS,loose ball,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1626300.0,3.0,0.0,Gobert,203497.0,,,,,
466,PT06M34.00S,2022-10-31T00:39:43.1Z,3,REGULAR,substitution,out,[],1627751,,,1610612750,69,51,2022-10-31T00:39:53Z,4640000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M34.00S,2022-10-31T00:39:43.1Z,3,REGULAR,substitution,out,[],203497,,,1610612750,69,51,2022-10-31T00:39:53Z,4650000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M34.00S,2022-10-31T00:39:43.1Z,3,REGULAR,substitution,in,[],1631103,,,1610612750,69,51,2022-10-31T00:39:53Z,4660000,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M34.00S,2022-10-31T00:39:43.1Z,3,REGULAR,substitution,in,[],203937,,,1610612750,69,51,2022-10-31T00:39:53Z,4670000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M28.00S,2022-10-31T00:40:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,92.06636005256242,51.71568627450981,1610612750,69,53,2022-10-31T00:40:11Z,4680000,9.0,22.0,1,right,J. Nowell alley-oop Layup (2 PTS) (K. Towns 4 AST),"[1629669, 1626157]",1610612750.0,MIN,alley-oop,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,,,,,K. Towns,1626157.0,4.0,,,,,,,,,,
472,PT06M15.00S,2022-10-31T00:40:18.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,30.305519053876477,22.058823529411764,1610612759,69,53,2022-10-31T00:40:25Z,4700000,140.0,232.0,1,left,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
473,PT06M13.00S,2022-10-31T00:40:21.2Z,3,REGULAR,rebound,offensive,[],1631103,,,1610612759,69,53,2022-10-31T00:40:21Z,4710000,,,0,,M. Branham REBOUND (Off:1 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,,
474,PT06M10.00S,2022-10-31T00:40:23.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203926,25.837713534822605,85.29411764705883,1610612759,72,53,2022-10-31T00:40:29Z,4720000,-176.0,190.0,1,left,D. McDermott 25' 3PT  (14 PTS) (M. Branham 1 AST),"[203926, 1631103]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,25.96,Made,14.0,,,,,M. Branham,1631103.0,1.0,,,,,,,,,,
476,PT05M59.00S,2022-10-31T00:40:37.6Z,3,REGULAR,foul,personal,[],1628380,,,1610612750,72,53,2022-10-31T00:40:52Z,4740000,,,0,,Z. Collins personal FOUL (4 PF),"[1628380, 1626157]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629175.0,4.0,0.0,Towns,1626157.0,,,,,
478,PT05M48.00S,2022-10-31T00:41:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.80354796320631,42.40196078431372,1610612750,72,53,2022-10-31T00:41:13Z,4760000,-38.0,25.0,1,right,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
479,PT05M47.00S,2022-10-31T00:41:06.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,72,53,2022-10-31T00:41:13Z,4770000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,478.0,7.0,5.0,2.0,,,,,,,,,,,,,
480,PT05M47.00S,2022-10-31T00:41:12.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612750,72,53,2022-10-31T00:41:18Z,4780000,,,0,,Z. Collins shooting personal FOUL (5 PF) (Towns 2 FT),"[1628380, 1626157]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,5.0,0.0,Towns,1626157.0,,,,,
482,PT05M47.00S,2022-10-31T00:41:42.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,72,53,2022-10-31T00:41:42Z,4800000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT05M47.00S,2022-10-31T00:41:42.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,72,53,2022-10-31T00:41:42Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,
484,PT05M47.00S,2022-10-31T00:41:43.3Z,3,REGULAR,substitution,out,[],1628380,,,1610612750,72,53,2022-10-31T00:41:48Z,4820000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT05M47.00S,2022-10-31T00:41:43.3Z,3,REGULAR,substitution,out,[],1630200,,,1610612750,72,53,2022-10-31T00:41:48Z,4830000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M47.00S,2022-10-31T00:41:43.3Z,3,REGULAR,substitution,in,[],1627751,,,1610612750,72,53,2022-10-31T00:41:48Z,4840000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M47.00S,2022-10-31T00:41:43.3Z,3,REGULAR,substitution,in,[],1629641,,,1610612750,72,53,2022-10-31T00:41:48Z,4850000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M47.00S,2022-10-31T00:42:04.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,72,53,2022-10-31T00:42:04Z,4860000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT05M44.00S,2022-10-31T00:42:05.8Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,72,53,2022-10-31T00:42:05Z,4870000,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,,,,,,
490,PT05M33.00S,2022-10-31T00:42:16.5Z,3,REGULAR,3pt,Jump Shot,[],1629640,34.37910643889619,51.470588235294116,1610612759,72,53,2022-10-31T00:44:47Z,4880000,-7.0,271.0,1,left,MISS K. Johnson 27' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
491,PT05M31.00S,2022-10-31T00:42:18.5Z,3,REGULAR,rebound,offensive,[],1629641,,,1610612759,72,53,2022-10-31T00:42:26Z,4890000,,,0,,R. Langford REBOUND (Off:3 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Center,,,,490.0,6.0,3.0,3.0,,,,,,,,,,,,,
492,PT05M27.00S,2022-10-31T00:42:23.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631103,9.149145860709593,74.26470588235294,1610612759,72,53,2022-10-31T00:42:30Z,4900000,-121.0,34.0,1,left,MISS M. Branham 12' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,12.58,Missed,,,,,,,,,,,,,,,,,,
493,PT05M25.00S,2022-10-31T00:42:25.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,72,53,2022-10-31T00:42:30Z,4910000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,492.0,2.0,2.0,0.0,,,,,,,,,,,,,
494,PT05M19.00S,2022-10-31T00:42:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,83.919185282523,48.77450980392157,1610612750,72,55,2022-10-31T00:45:48Z,4920000,-6.0,99.0,1,right,K. Towns 9' driving floating Jump Shot (21 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,9.89,Made,21.0,,,,,K. Anderson,203937.0,1.0,,,,,,,,,,
496,PT05M10.00S,2022-10-31T00:42:45.3Z,3,REGULAR,turnover,traveling,[],1629640,,,1610612759,72,55,2022-10-31T00:43:15Z,4940000,,,0,,K. Johnson traveling TURNOVER (3 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1626300.0,,,,,3.0,,,,
497,PT05M10.00S,2022-10-31T00:42:52.0Z,3,REGULAR,substitution,out,[],1629669,,,1610612750,72,55,2022-10-31T00:43:00Z,4950000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M10.00S,2022-10-31T00:42:52.0Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,72,55,2022-10-31T00:43:00Z,4960000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M56.00S,2022-10-31T00:43:15.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612750,72,55,2022-10-31T00:43:23Z,4970000,,,0,,R. Langford shooting personal FOUL (1 PF) (Towns 2 FT),"[1629641, 1626157]",1610612759.0,SAS,shooting,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,1.0,0.0,Towns,1626157.0,,,,,
501,PT04M56.00S,2022-10-31T00:43:44.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612750,72,56,2022-10-31T00:44:09Z,4990000,,,0,,K. Towns Free Throw 1 of 2 (22 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
502,PT04M56.00S,2022-10-31T00:43:44.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612750,72,56,2022-10-31T00:44:09Z,5000000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
503,PT04M53.00S,2022-10-31T00:43:47.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,72,56,2022-10-31T00:44:09Z,5010000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,502.0,5.0,5.0,0.0,,,,,,,,,,,,,
504,PT04M43.00S,2022-10-31T00:44:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.389618922470433,44.36274509803921,1610612759,74,56,2022-10-31T00:44:26Z,5020000,28.0,8.0,1,left,K. Johnson driving Layup (15 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.92,Made,15.0,,,,,,,,,,,,,,,,,
505,PT04M28.00S,2022-10-31T00:44:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.77463863337714,53.431372549019606,1610612750,74,58,2022-10-31T00:45:02Z,5030000,17.0,6.0,1,right,A. Edwards driving reverse Layup (2 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
506,PT04M19.00S,2022-10-31T00:44:44.3Z,3,REGULAR,foul,personal,[],203937,,,1610612759,74,58,2022-10-31T00:44:47Z,5040000,,,0,,K. Anderson personal FOUL (3 PF),"[203937, 1629640]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1629175.0,3.0,0.0,Johnson,1629640.0,,,,,
508,PT04M19.00S,2022-10-31T00:44:52.2Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,74,58,2022-10-31T00:45:02Z,5060000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT04M19.00S,2022-10-31T00:44:52.2Z,3,REGULAR,substitution,in,[],203476,,,1610612759,74,58,2022-10-31T00:45:02Z,5070000,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT04M09.00S,2022-10-31T00:45:19.4Z,3,REGULAR,3pt,Jump Shot,[],203926,33.065045992115635,51.470588235294116,1610612759,77,58,2022-10-31T00:45:24Z,5080000,-7.0,258.0,1,left,D. McDermott 25' 3PT  (17 PTS) (M. Branham 2 AST),"[203926, 1631103]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,25.84,Made,17.0,,,,,M. Branham,1631103.0,2.0,,,,,,,,,,
512,PT03M54.00S,2022-10-31T00:45:34.1Z,3,REGULAR,2pt,Jump Shot,[],1627854,79.188567674113,77.69607843137256,1610612750,77,60,2022-10-31T00:45:40Z,5100000,138.0,143.0,1,right,B. Forbes 19' pullup Jump Shot (4 PTS) (K. Anderson 2 AST),"[1627854, 203937]",1610612750.0,MIN,pullup,,,Forbes,B. Forbes,,,,,Mid-Range,16-24 Right Center,19.91,Made,4.0,,,,,K. Anderson,203937.0,2.0,,,,,,,,,,
514,PT03M34.00S,2022-10-31T00:45:53.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,14.668199737187912,46.81372549019608,1610612759,77,60,2022-10-31T00:45:57Z,5120000,16.0,85.0,1,left,MISS M. Branham 8' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,8.69,Missed,,,,,,,,,,,,,,,,,,
515,PT03M32.00S,2022-10-31T00:45:55.5Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,77,60,2022-10-31T00:45:57Z,5130000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,514.0,2.0,2.0,0.0,,,,,,,,,,,,,
516,PT03M25.00S,2022-10-31T00:46:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,86.41590013140605,56.86274509803921,1610612750,77,60,2022-10-31T00:47:57Z,5140000,34.0,75.0,1,right,MISS B. Forbes 8' driving floating Shot,[1627854],1610612750.0,MIN,driving floating,,,Forbes,B. Forbes,,,,,In The Paint (Non-RA),8-16 Center,8.27,Missed,,,,,,,,,,,,,,,,,,
