actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
597,PT06M11.00S,2022-10-29T02:33:05.8Z,4,REGULAR,foul,personal,['1freethrow'],201942,,,1610612759,107,112,2022-10-29T02:33:15Z,5900000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Johnson 1 FT),"[201942, 1629640]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,,,1.0,0.0,Johnson,1629640.0
599,PT06M11.00S,2022-10-29T02:33:29.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629640,,,1610612759,108,112,2022-10-29T02:33:29Z,5920000,,,0,,K. Johnson Free Throw 1 of 1 (23 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
600,PT05M56.00S,2022-10-29T02:33:47.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.783837056504599,47.794117647058826,1610612741,108,112,2022-10-29T02:33:57Z,5930000,11.0,11.0,1,left,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,,
601,PT05M50.00S,2022-10-29T02:33:52.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,108,112,2022-10-29T02:33:52Z,5940000,,,0,,A. Drummond REBOUND (Off:7 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,600.0,14.0,7.0,7.0,,,,,,,,,,
602,PT05M50.00S,2022-10-29T02:33:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,108,112,2022-10-29T02:33:52Z,5950000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
603,PT05M49.00S,2022-10-29T02:33:53.5Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,108,112,2022-10-29T02:33:53Z,5960000,,,0,,J. Poeltl REBOUND (Off:2 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,602.0,10.0,8.0,2.0,,,,,,,,,,
604,PT05M46.00S,2022-10-29T02:33:56.7Z,4,REGULAR,3pt,Jump Shot,[],203926,77.87450722733246,91.91176470588235,1610612759,108,112,2022-10-29T02:34:02Z,5970000,210.0,155.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
605,PT05M44.00S,2022-10-29T02:33:58.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,108,112,2022-10-29T02:34:02Z,5980000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,604.0,1.0,1.0,0.0,,,,,,,,,,
606,PT05M33.00S,2022-10-29T02:34:10.0Z,4,REGULAR,2pt,Jump Shot,[],201942,21.632720105124836,68.87254901960785,1610612741,108,112,2022-10-29T02:34:15Z,5990000,-94.0,151.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,17.79,Missed,,,,,,,,,,,,,,,,,,
607,PT05M30.00S,2022-10-29T02:34:13.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,108,112,2022-10-29T02:34:15Z,6000000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,606.0,3.0,3.0,0.0,,,,,,,,,,
608,PT05M24.00S,2022-10-29T02:34:23.6Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612759,108,112,2022-10-29T02:34:31Z,6010000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Johnson 2 FT),"[203083, 1629640]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2003.0,,,3.0,0.0,Johnson,1629640.0
610,PT05M24.00S,2022-10-29T02:34:46.0Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,109,112,2022-10-29T02:34:46Z,6030000,,,0,,K. Johnson Free Throw 1 of 2 (24 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
611,PT05M24.00S,2022-10-29T02:34:48.5Z,4,REGULAR,substitution,out,[],1626196,,,1610612759,109,112,2022-10-29T02:35:00Z,6040000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M24.00S,2022-10-29T02:34:48.5Z,4,REGULAR,substitution,out,[],203083,,,1610612759,109,112,2022-10-29T02:35:00Z,6050000,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M24.00S,2022-10-29T02:34:48.5Z,4,REGULAR,substitution,out,[],1627936,,,1610612759,109,112,2022-10-29T02:35:00Z,6060000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M24.00S,2022-10-29T02:34:48.5Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,109,112,2022-10-29T02:35:00Z,6070000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M24.00S,2022-10-29T02:34:48.5Z,4,REGULAR,substitution,in,[],202696,,,1610612759,109,112,2022-10-29T02:35:00Z,6080000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M24.00S,2022-10-29T02:34:48.5Z,4,REGULAR,substitution,in,[],201609,,,1610612759,109,112,2022-10-29T02:35:00Z,6090000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M24.00S,2022-10-29T02:35:12.3Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,110,112,2022-10-29T02:35:12Z,6100000,,,0,,K. Johnson Free Throw 2 of 2 (25 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
618,PT05M03.00S,2022-10-29T02:35:35.4Z,4,REGULAR,3pt,Jump Shot,[],1630245,7.30946123521682,4.166666666666666,1610612741,110,112,2022-10-29T02:35:45Z,6110000,229.0,16.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
619,PT05M00.00S,2022-10-29T02:35:37.9Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,110,112,2022-10-29T02:35:37Z,6120000,,,0,,J. Poeltl REBOUND (Off:2 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,,,,,618.0,11.0,9.0,2.0,,,,,,,,,,
620,PT04M53.00S,2022-10-29T02:35:45.3Z,4,REGULAR,3pt,Jump Shot,[],1629640,93.24901445466492,2.941176470588235,1610612759,113,112,2022-10-29T02:35:54Z,6130000,-235.0,11.0,1,right,K. Johnson 3PT  (28 PTS) (J. Poeltl 4 AST),"[1629640, 1627751]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.56,Made,28.0,J. Poeltl,1627751.0,4.0,,,,,,,,,,,,,,
622,PT04M39.00S,2022-10-29T02:36:03.2Z,4,REGULAR,foul,personal,['2freethrow'],203926,,,1610612741,113,112,2022-10-29T02:36:11Z,6150000,,,0,,D. McDermott shooting personal FOUL (3 PF) (DeRozan 2 FT),"[203926, 201942]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2003.0,,,3.0,0.0,DeRozan,201942.0
624,PT04M39.00S,2022-10-29T02:36:31.9Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,113,113,2022-10-29T02:36:31Z,6170000,,,0,,D. DeRozan Free Throw 1 of 2 (28 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
625,PT04M39.00S,2022-10-29T02:36:46.4Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,113,114,2022-10-29T02:36:46Z,6180000,,,0,,D. DeRozan Free Throw 2 of 2 (29 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
626,PT04M31.00S,2022-10-29T02:36:57.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612759,113,114,2022-10-29T02:37:13Z,6190000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Johnson 2 FT),"[202696, 1629640]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203177.0,,,3.0,0.0,Johnson,1629640.0
628,PT04M31.00S,2022-10-29T02:37:37.6Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,114,114,2022-10-29T02:37:37Z,6210000,,,0,,K. Johnson Free Throw 1 of 2 (29 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
629,PT04M31.00S,2022-10-29T02:37:39.3Z,4,REGULAR,substitution,out,[],1630245,,,1610612759,114,114,2022-10-29T02:37:44Z,6220000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M31.00S,2022-10-29T02:37:39.3Z,4,REGULAR,substitution,in,[],1629750,,,1610612759,114,114,2022-10-29T02:37:44Z,6230000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M31.00S,2022-10-29T02:37:48.6Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,115,114,2022-10-29T02:37:48Z,6240000,,,0,,K. Johnson Free Throw 2 of 2 (30 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
632,PT04M15.00S,2022-10-29T02:38:05.2Z,4,REGULAR,3pt,Jump Shot,[],202696,7.30946123521682,96.07843137254902,1610612741,115,114,2022-10-29T02:38:37Z,6250000,-230.0,16.0,1,left,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
633,PT04M11.00S,2022-10-29T02:38:09.2Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,115,114,2022-10-29T02:38:37Z,6260000,,,0,,T. Jones REBOUND (Off:2 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,632.0,4.0,2.0,2.0,,,,,,,,,,
634,PT04M08.00S,2022-10-29T02:38:15.3Z,4,REGULAR,foul,offensive,[],1629640,,,1610612759,115,114,2022-10-29T02:39:14Z,6270000,,,0,,K. Johnson charge offensive FOUL (2 PF),"[1629640, 1629632]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628480.0,,,2.0,0.0,White,1629632.0
636,PT04M08.00S,2022-10-29T02:38:15.3Z,4,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,115,114,2022-10-29T02:38:15Z,6290000,,,0,,K. Johnson offensive foul TURNOVER (4 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,,,1628480.0,,,,,,
637,PT04M08.00S,2022-10-29T02:38:36.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,115,114,2022-10-29T02:38:36Z,6300000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M08.00S,2022-10-29T02:40:54.2Z,4,REGULAR,substitution,out,[],203926,,,1610612741,115,114,2022-10-29T02:41:02Z,6310000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M08.00S,2022-10-29T02:40:54.2Z,4,REGULAR,substitution,in,[],1626196,,,1610612741,115,114,2022-10-29T02:41:02Z,6320000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M57.00S,2022-10-29T02:41:26.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,6.389618922470433,44.85294117647059,1610612741,115,114,2022-10-29T02:42:19Z,6330000,26.0,8.0,1,left,MISS N. Vucevic cutting Layup,[202696],1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
641,PT03M54.00S,2022-10-29T02:41:29.5Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,115,114,2022-10-29T02:41:31Z,6340000,,,0,,J. Poeltl REBOUND (Off:2 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,640.0,12.0,10.0,2.0,,,,,,,,,,
642,PT03M40.00S,2022-10-29T02:41:43.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,83.78777923784494,41.66666666666667,1610612759,115,114,2022-10-29T02:43:42Z,6350000,-42.0,100.0,1,right,MISS T. Jones 10' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.83,Missed,,,,,,,,,,,,,,,,,,
643,PT03M37.00S,2022-10-29T02:41:46.4Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,115,114,2022-10-29T02:43:42Z,6360000,,,0,,J. Poeltl REBOUND (Off:3 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,642.0,13.0,10.0,3.0,,,,,,,,,,
644,PT03M34.00S,2022-10-29T02:41:49.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,92.9862023653088,2.2058823529411766,1610612759,118,114,2022-10-29T02:41:57Z,6370000,-239.0,13.0,1,right,T. Jones 3PT  (7 PTS) (J. Richardson 6 AST),"[1630200, 1626196]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.94,Made,7.0,J. Richardson,1626196.0,6.0,,,,,,,,,,,,,,
646,PT03M21.00S,2022-10-29T02:42:02.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,5.863994743758213,46.81372549019608,1610612741,118,116,2022-10-29T02:42:09Z,6390000,16.0,3.0,1,left,J. Green cutting DUNK (4 PTS) (G. Dragic 5 AST),"[1629750, 201609]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.61,Made,4.0,G. Dragic,201609.0,5.0,,,,,,,,,,,,,,
648,PT02M51.00S,2022-10-29T02:42:31.3Z,4,REGULAR,3pt,Jump Shot,[],1626196,59.34625492772667,50.98039215686274,1610612759,118,116,2022-10-29T02:44:48Z,6410000,5.0,330.0,1,right,MISS J. Richardson 32' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,32.96,Missed,,,,,,,,,,,,,,,,,,
649,PT02M50.00S,2022-10-29T02:42:32.3Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,118,116,2022-10-29T02:42:43Z,6420000,,,0,,G. Dragic REBOUND (Off:0 Def:3),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Center,,,,,,,648.0,3.0,3.0,0.0,,,,,,,,,,
650,PT02M47.00S,2022-10-29T02:42:40.0Z,4,REGULAR,foul,offensive,['inpenalty'],1629750,,,1610612741,118,116,2022-10-29T02:53:19Z,6430000,,,0,,J. Green charge offensive FOUL (2 PF),"[1629750, 1631110]",1610612741.0,CHI,charge,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,,,2.0,0.0,Sochan,1631110.0
652,PT02M47.00S,2022-10-29T02:42:40.0Z,4,REGULAR,turnover,offensive foul,[],1629750,,,1610612741,118,116,2022-10-29T02:42:40Z,6450000,,,0,,J. Green offensive foul TURNOVER (1 TO),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,2003.0,,,,,,
653,PT02M47.00S,2022-10-29T02:42:57.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,118,116,2022-10-29T02:45:48Z,6460000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M47.00S,2022-10-29T02:45:53.0Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,118,116,2022-10-29T02:45:56Z,6480000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M47.00S,2022-10-29T02:45:53.0Z,4,REGULAR,substitution,in,[],203926,,,1610612759,118,116,2022-10-29T02:45:56Z,6490000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M47.00S,2022-10-29T02:45:53.0Z,4,REGULAR,substitution,out,[],1629632,,,1610612759,118,116,2022-10-29T02:46:28Z,6495000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M47.00S,2022-10-29T02:45:53.0Z,4,REGULAR,substitution,out,[],202696,,,1610612759,118,116,2022-10-29T02:46:28Z,6497500,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M47.00S,2022-10-29T02:45:53.0Z,4,REGULAR,substitution,in,[],1627936,,,1610612759,118,116,2022-10-29T02:46:28Z,6498750,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT02M47.00S,2022-10-29T02:45:53.0Z,4,REGULAR,substitution,in,[],203083,,,1610612759,118,116,2022-10-29T02:46:28Z,6499375,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M33.00S,2022-10-29T02:46:01.5Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,118,116,2022-10-29T02:46:07Z,6500000,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1626196, 203083]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Drummond,203083.0,,,,,,,
658,PT02M33.00S,2022-10-29T02:46:01.5Z,4,REGULAR,steal,,[],203083,,,1610612741,118,116,2022-10-29T02:53:59Z,6510000,,,0,,A. Drummond STEAL (3 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
659,PT02M30.00S,2022-10-29T02:46:06.8Z,4,REGULAR,turnover,out-of-bounds,[],201609,,,1610612741,118,116,2022-10-29T02:46:13Z,6520000,,,0,,G. Dragic bad pass out-of-bounds TURNOVER (2 TO),[201609],1610612741.0,CHI,bad pass,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,1628480.0,,,,,,
664,PT02M14.00S,2022-10-29T02:46:30.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,92.32917214191852,49.50980392156863,1610612759,120,116,2022-10-29T02:46:38Z,6530000,-2.0,20.0,1,right,J. Poeltl cutting Layup (19 PTS) (K. Johnson 4 AST),"[1627751, 1629640]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.98,Made,19.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,,,,
666,PT02M03.00S,2022-10-29T02:46:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.652431011826544,46.81372549019608,1610612741,120,118,2022-10-29T02:46:47Z,6550000,16.0,10.0,1,left,D. DeRozan driving Layup (31 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.88,Made,31.0,,,,,,,,,,,,,,,,,
667,PT01M51.00S,2022-10-29T02:46:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.85479632063075,52.69607843137255,1610612759,122,118,2022-10-29T02:47:02Z,6560000,13.0,15.0,1,right,J. Poeltl driving Layup (21 PTS),[1627751],1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.0,Made,21.0,,,,,,,,,,,,,,,,,
668,PT01M39.00S,2022-10-29T02:47:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.113666228646515,58.82352941176471,1610612741,122,118,2022-10-29T02:47:18Z,6570000,-44.0,99.0,1,left,MISS D. DeRozan 10' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.84,Missed,,,,,,,,,,,,,,,,,,
669,PT01M36.00S,2022-10-29T02:47:16.7Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,122,118,2022-10-29T02:47:18Z,6580000,,,0,,J. Richardson REBOUND (Off:1 Def:4),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,668.0,5.0,4.0,1.0,,,,,,,,,,
670,PT01M22.00S,2022-10-29T02:47:30.9Z,4,REGULAR,turnover,bad pass,[],1630200,,,1610612759,122,118,2022-10-29T02:47:37Z,6590000,,,0,,T. Jones bad pass TURNOVER (4 TO),"[1630200, 1629750]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,4.0,Green,1629750.0,,,,,,,
671,PT01M22.00S,2022-10-29T02:47:30.9Z,4,REGULAR,steal,,[],1629750,,,1610612741,122,118,2022-10-29T02:47:33Z,6600000,,,0,,J. Green STEAL (2 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
672,PT01M20.00S,2022-10-29T02:47:34.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,6.258212877792378,48.529411764705884,1610612741,122,120,2022-10-29T02:47:45Z,6610000,7.0,6.0,1,left,J. Green running DUNK (6 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.97,Made,6.0,,,,,,,,,,,,,,,,,
673,PT00M56.10S,2022-10-29T02:48:02.1Z,4,REGULAR,turnover,bad pass,[],1630200,,,1610612759,122,120,2022-10-29T02:48:09Z,6620000,,,0,,T. Jones bad pass TURNOVER (5 TO),"[1630200, 1629750]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,Green,1629750.0,,,,,,,
674,PT00M56.10S,2022-10-29T02:48:02.1Z,4,REGULAR,steal,,[],1629750,,,1610612741,122,120,2022-10-29T02:48:04Z,6630000,,,0,,J. Green STEAL (3 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
675,PT00M54.90S,2022-10-29T02:48:06.4Z,4,REGULAR,turnover,bad pass,[],1629750,,,1610612741,122,120,2022-10-29T02:48:12Z,6640000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1629750, 1630200]",1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,0-8 Center,,,,,,,,,,,2.0,Jones,1630200.0,,,,,,,
676,PT00M54.90S,2022-10-29T02:48:06.4Z,4,REGULAR,steal,,[],1630200,,,1610612759,122,120,2022-10-29T02:48:09Z,6650000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT00M51.50S,2022-10-29T02:48:10.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,93.05601182654402,56.564031862745104,1610612759,124,120,2022-10-29T02:48:19Z,6660000,33.0,13.0,1,right,T. Jones Layup (9 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.52,Made,9.0,,,,,,,,,,,,,,,,,
678,PT00M41.90S,2022-10-29T02:48:20.2Z,4,REGULAR,3pt,Jump Shot,[],1629750,5.469776609724048,96.32352941176471,1610612741,124,120,2022-10-29T02:48:24Z,6670000,-232.0,-1.0,1,left,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
679,PT00M38.10S,2022-10-29T02:48:24.0Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,124,120,2022-10-29T02:48:24Z,6680000,,,0,,D. McDermott REBOUND (Off:0 Def:4),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,,,,,,,678.0,4.0,4.0,0.0,,,,,,,,,,
