actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
517,PT00M07.90S,2022-11-24T02:50:26.7Z,3,REGULAR,3pt,Jump Shot,[],1630170,69.72733245729303,26.225490196078432,1610612759,85,102,2022-11-24T02:50:33Z,5100000,False,-119.0,232.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
518,PT00M06.30S,2022-11-24T02:50:28.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,85,102,2022-11-24T02:50:33Z,5110000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,517.0,,,,,,,,,,,,,,,,,
520,PT00M06.30S,2022-11-24T02:50:40.0Z,3,REGULAR,substitution,out,[],203926,,,1610612740,85,102,2022-11-24T02:50:44Z,5130000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M06.30S,2022-11-24T02:50:40.0Z,3,REGULAR,substitution,in,[],1628966,,,1610612740,85,102,2022-11-24T02:50:44Z,5140000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M06.30S,2022-11-24T02:51:01.9Z,3,REGULAR,turnover,traveling,[],1630230,,,1610612740,85,102,2022-11-24T02:51:17Z,5150000,False,,,0,,N. Marshall traveling TURNOVER (1 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,1627526.0,,,,,,,,
523,PT00M06.30S,2022-11-24T02:51:08.0Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,85,102,2022-11-24T02:51:11Z,5160000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M06.30S,2022-11-24T02:51:08.0Z,3,REGULAR,substitution,in,[],203926,,,1610612759,85,102,2022-11-24T02:51:11Z,5170000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M04.00S,2022-11-24T02:51:33.0Z,3,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,85,102,2022-11-24T02:57:43Z,5180000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (2 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2.0,,,,,,,,,
526,PT00M01.70S,2022-11-24T02:51:46.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626204,4.418528252299605,40.44117647058824,1610612740,85,104,2022-11-24T02:58:21Z,5190000,False,48.0,-11.0,1,left,L. Nance Jr. driving Hook (6 PTS) (N. Marshall 2 AST),"[1626204, 1630230]",1610612740.0,NOP,driving,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,6.0,N. Marshall,1630230.0,2.0,,,,,,,,,,
527,PT00M01.70S,2022-11-24T02:51:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629676,,,1610612740,85,104,2022-11-24T02:52:04Z,5200000,False,,,0,,I. Roby shooting personal FOUL (1 PF) (Nance Jr. 1 FT),"[1629676, 1626204]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Nance Jr.,1626204.0,,,,
529,PT00M01.70S,2022-11-24T02:52:05.4Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,85,104,2022-11-24T02:52:20Z,5220000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M01.70S,2022-11-24T02:52:05.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,85,104,2022-11-24T02:52:20Z,5230000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT00M01.70S,2022-11-24T02:52:18.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626204,,,1610612740,85,104,2022-11-24T02:52:18Z,5240000,False,,,0,,MISS L. Nance Jr. Free Throw 1 of 1,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
533,PT00M01.70S,2022-11-24T02:52:18.1Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,85,104,2022-11-24T02:52:22Z,5250000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,532.0,4.0,4.0,0.0,,,,,,,,,,,,,,
534,PT00M00.00S,2022-11-24T02:52:21.2Z,3,REGULAR,period,end,[],0,,,1610612759,85,104,2022-11-24T02:52:21Z,5260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-11-24T02:54:40.7Z,4,REGULAR,substitution,out,['startperiod'],1629676,,,1610612759,85,104,2022-11-24T02:54:55Z,5270000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-11-24T02:54:40.7Z,4,REGULAR,substitution,out,['startperiod'],1629641,,,1610612759,85,104,2022-11-24T02:54:55Z,5280000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-11-24T02:54:40.7Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612759,85,104,2022-11-24T02:54:55Z,5290000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-11-24T02:54:40.7Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,85,104,2022-11-24T02:54:55Z,5300000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-11-24T02:54:40.7Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,85,104,2022-11-24T02:54:55Z,5310000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-11-24T02:54:40.7Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612759,85,104,2022-11-24T02:54:55Z,5320000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-11-24T02:55:09.1Z,4,REGULAR,period,start,[],0,,,1610612759,85,104,2022-11-24T02:55:09Z,5330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M45.00S,2022-11-24T02:55:23.0Z,4,REGULAR,turnover,bad pass,[],1627751,,,1610612759,85,104,2022-11-24T02:55:28Z,5340000,False,,,0,,J. Poeltl bad pass TURNOVER (4 TO),"[1627751, 1630700]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,4.0,,,,,,,,Daniels,1630700.0
543,PT11M45.00S,2022-11-24T02:55:23.0Z,4,REGULAR,steal,,[],1630700,,,1610612740,85,104,2022-11-24T02:55:25Z,5350000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
544,PT11M40.00S,2022-11-24T02:55:28.5Z,4,REGULAR,turnover,lost ball,[],1630700,,,1610612740,85,104,2022-11-24T02:55:32Z,5360000,False,,,0,,D. Daniels lost ball TURNOVER (2 TO),"[1630700, 1630200]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,,,,,,Jones,1630200.0
545,PT11M40.00S,2022-11-24T02:55:28.5Z,4,REGULAR,steal,,[],1630200,,,1610612759,85,104,2022-11-24T02:55:30Z,5370000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
546,PT11M34.00S,2022-11-24T02:55:33.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631110,94.30026281208936,40.68627450980392,1610612759,85,104,2022-11-24T03:00:11Z,5380000,False,-47.0,1.0,1,right,MISS J. Sochan driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
547,PT11M32.00S,2022-11-24T02:55:35.2Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,85,104,2022-11-24T02:55:43Z,5390000,False,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,546.0,3.0,3.0,0.0,,,,,,,,,,,,,,
548,PT11M25.00S,2022-11-24T02:55:42.8Z,4,REGULAR,3pt,Jump Shot,[],1628984,21.107095926412615,8.333333333333332,1610612740,85,107,2022-11-24T02:55:47Z,5400000,False,208.0,146.0,1,left,D. Graham 25' 3PT  (21 PTS) (J. Alvarado 9 AST),"[1628984, 1630631]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.43,Made,,,,,21.0,J. Alvarado,1630631.0,9.0,,,,,,,,,,
550,PT11M08.00S,2022-11-24T02:56:00.7Z,4,REGULAR,2pt,Jump Shot,[],1630170,91.5407358738502,66.42156862745098,1610612759,87,107,2022-11-24T02:56:09Z,5420000,False,82.0,27.0,1,right,D. Vassell 8' pullup bank Jump Shot (26 PTS) (T. Jones 9 AST),"[1630170, 1630200]",1610612759.0,SAS,pullup bank,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,8.64,Made,,,,,26.0,T. Jones,1630200.0,9.0,,,,,,,,,,
552,PT10M47.00S,2022-11-24T02:56:20.2Z,4,REGULAR,3pt,Jump Shot,[],1628984,33.327858081471746,50.245098039215684,1610612740,87,107,2022-11-24T03:01:11Z,5440000,False,-1.0,261.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
553,PT10M44.00S,2022-11-24T02:56:23.2Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,87,107,2022-11-24T02:56:27Z,5450000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,552.0,10.0,8.0,2.0,,,,,,,,,,,,,,
554,PT10M34.00S,2022-11-24T02:56:34.3Z,4,REGULAR,3pt,Jump Shot,[],1630200,92.32917214191852,96.56862745098039,1610612759,87,107,2022-11-24T02:56:39Z,5460000,False,233.0,20.0,1,right,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
555,PT10M30.00S,2022-11-24T02:56:38.3Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,87,107,2022-11-24T02:56:39Z,5470000,False,,,0,,D. Graham REBOUND (Off:0 Def:4),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Right Corner 3,24+ Right,,,554.0,4.0,4.0,0.0,,,,,,,,,,,,,,
556,PT10M18.00S,2022-11-24T02:56:50.8Z,4,REGULAR,turnover,lost ball,[],202685,,,1610612740,87,107,2022-11-24T02:56:56Z,5480000,False,,,0,,J. Valanciunas lost ball TURNOVER (3 TO),"[202685, 1627751]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,,,,,,,,Poeltl,1627751.0
557,PT10M18.00S,2022-11-24T02:56:50.8Z,4,REGULAR,steal,,[],1627751,,,1610612759,87,107,2022-11-24T02:56:53Z,5490000,False,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
558,PT10M12.00S,2022-11-24T02:56:56.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,90.3580814717477,95.34313725490196,1610612759,87,107,2022-11-24T02:57:01Z,5500000,False,227.0,38.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
559,PT10M09.00S,2022-11-24T02:56:59.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,87,107,2022-11-24T02:57:01Z,5510000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,558.0,8.0,7.0,1.0,,,,,,,,,,,,,,
560,PT10M02.00S,2022-11-24T02:57:06.3Z,4,REGULAR,3pt,Jump Shot,[],1630631,30.56833114323259,27.696078431372552,1610612740,87,110,2022-11-24T02:57:11Z,5520000,False,112.0,235.0,1,left,J. Alvarado 25' 3PT  (5 PTS) (N. Marshall 3 AST),"[1630631, 1630230]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,5.0,N. Marshall,1630230.0,3.0,,,,,,,,,,
562,PT09M43.00S,2022-11-24T02:57:28.8Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612759,87,110,2022-11-24T02:57:35Z,5540000,False,,,0,,D. Daniels shooting personal FOUL (3 PF) (Sochan 2 FT),"[1630700, 1631110]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,3.0,0.0,Sochan,1631110.0,,,,
564,PT09M43.00S,2022-11-24T02:57:52.6Z,4,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,87,110,2022-11-24T02:58:22Z,5560000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
565,PT09M43.00S,2022-11-24T02:57:52.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,87,110,2022-11-24T02:58:22Z,5570000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,
566,PT09M43.00S,2022-11-24T02:57:56.8Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,87,110,2022-11-24T02:58:03Z,5580000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M43.00S,2022-11-24T02:57:56.8Z,4,REGULAR,substitution,in,[],1629641,,,1610612759,87,110,2022-11-24T02:58:03Z,5590000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M43.00S,2022-11-24T02:57:52.6Z,4,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,87,110,2022-11-24T02:58:22Z,5600000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT09M41.00S,2022-11-24T02:57:54.6Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,87,110,2022-11-24T02:58:22Z,5610000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,568.0,9.0,8.0,1.0,,,,,,,,,,,,,,
570,PT09M30.00S,2022-11-24T02:58:20.8Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,87,110,2022-11-24T02:58:25Z,5620000,False,,,0,,J. Alvarado bad pass TURNOVER (5 TO),"[1630631, 1627751]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,,,,,,,,Poeltl,1627751.0
571,PT09M30.00S,2022-11-24T02:58:20.8Z,4,REGULAR,steal,,[],1627751,,,1610612759,87,110,2022-11-24T02:58:22Z,5630000,False,,,0,,J. Poeltl STEAL (3 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
572,PT09M22.00S,2022-11-24T02:58:28.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629641,91.67214191852825,4.411764705882353,1610612759,87,110,2022-11-24T02:58:34Z,5640000,False,-228.0,26.0,1,right,MISS R. Langford 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
573,PT09M18.00S,2022-11-24T02:58:31.9Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,87,110,2022-11-24T02:58:31Z,5650000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,572.0,11.0,8.0,3.0,,,,,,,,,,,,,,
574,PT09M10.00S,2022-11-24T02:58:40.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631110,94.1688567674113,95.34313725490196,1610612759,87,110,2022-11-24T02:58:47Z,5660000,False,227.0,2.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
575,PT09M04.00S,2022-11-24T02:58:46.4Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,87,110,2022-11-24T02:58:47Z,5670000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,574.0,12.0,8.0,4.0,,,,,,,,,,,,,,
576,PT09M04.00S,2022-11-24T02:58:46.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627751,93.16688567674113,57.98866421568627,1610612759,87,110,2022-11-24T02:59:03Z,5680000,False,40.0,12.0,1,right,MISS J. Poeltl putback Layup,[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
577,PT09M03.00S,2022-11-24T02:58:47.2Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,87,110,2022-11-24T02:59:03Z,5690000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,576.0,3.0,3.0,0.0,,,,,,,,,,,,,,
578,PT09M02.00S,2022-11-24T02:58:55.5Z,4,REGULAR,foul,personal,['2freethrow'],203926,,,1610612740,87,110,2022-11-24T02:59:03Z,5700000,False,,,0,,D. McDermott shooting personal FOUL (3 PF) (Marshall 2 FT),"[203926, 1630230]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,3.0,0.0,Marshall,1630230.0,,,,
580,PT09M02.00S,2022-11-24T02:59:21.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,87,110,2022-11-24T03:08:43Z,5720000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
581,PT09M02.00S,2022-11-24T02:59:21.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,87,110,2022-11-24T03:08:43Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,
582,PT09M02.00S,2022-11-24T02:59:23.0Z,4,REGULAR,substitution,out,[],203926,,,1610612740,87,110,2022-11-24T02:59:28Z,5740000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M02.00S,2022-11-24T02:59:23.0Z,4,REGULAR,substitution,in,[],1628966,,,1610612740,87,110,2022-11-24T02:59:28Z,5750000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M02.00S,2022-11-24T02:59:21.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,87,111,2022-11-24T03:08:43Z,5760000,False,,,0,,N. Marshall Free Throw 2 of 2 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
629,PT08M44.00S,2022-11-24T02:59:22.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,92.42772667542707,37.99019607843137,1610612759,87,111,2022-11-24T03:10:18Z,5775000,False,-60.0,19.0,1,right,MISS K. Bates-Diop 6' driving Layup,[1628966],1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
630,PT08M43.00S,2022-11-24T02:59:23.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,87,111,2022-11-24T03:10:10Z,5782500,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,629.0,,,,,,,,,,,,,,,,,
587,PT08M42.00S,2022-11-24T03:00:20.6Z,4,REGULAR,turnover,basket-from-below,[],1627751,,,1610612759,87,111,2022-11-24T03:07:41Z,5790000,False,,,0,,J. Poeltl basket-from-below TURNOVER (5 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,5.0,1627526.0,,,,,,,,
588,PT08M20.00S,2022-11-24T03:00:31.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,26.10052562417871,14.950980392156863,1610612740,87,111,2022-11-24T03:01:03Z,5800000,False,175.0,193.0,1,left,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
589,PT08M18.00S,2022-11-24T03:00:33.9Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,87,111,2022-11-24T03:00:33Z,5810000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,588.0,13.0,9.0,4.0,,,,,,,,,,,,,,
590,PT08M09.00S,2022-11-24T03:00:42.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,93.11760840998686,51.225490196078425,1610612759,89,111,2022-11-24T03:01:08Z,5820000,False,6.0,12.0,1,right,J. Sochan alley-oop DUNK (12 PTS) (J. Poeltl 3 AST),"[1631110, 1627751]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,12.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,
592,PT07M41.00S,2022-11-24T03:01:10.7Z,4,REGULAR,2pt,Jump Shot,[],202685,12.565703022339028,66.42156862745098,1610612740,89,113,2022-11-24T03:01:28Z,5840000,False,-82.0,66.0,1,left,J. Valanciunas 10' fadeaway Jump Shot (19 PTS) (D. Daniels 2 AST),"[202685, 1630700]",1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,10.51,Made,,,,,19.0,D. Daniels,1630700.0,2.0,,,,,,,,,,
594,PT07M28.00S,2022-11-24T03:01:25.8Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612759,89,113,2022-11-24T03:03:47Z,5860000,False,,,0,,D. Daniels shooting personal FOUL (4 PF) (Poeltl 2 FT),"[1630700, 1627751]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,4.0,0.0,Poeltl,1627751.0,,,,
596,PT07M28.00S,2022-11-24T03:01:50.2Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,90,113,2022-11-24T03:03:36Z,5880000,False,,,0,,J. Poeltl Free Throw 1 of 2 (3 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
605,PT07M28.00S,2022-11-24T03:01:50.2Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,91,113,2022-11-24T03:03:36Z,5885000,False,,,0,,J. Poeltl Free Throw 2 of 2 (4 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
597,PT07M28.00S,2022-11-24T03:01:51.1Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,91,113,2022-11-24T03:03:36Z,5890000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M28.00S,2022-11-24T03:01:51.1Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,91,113,2022-11-24T03:03:36Z,5900000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
