actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
503,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,in,['startperiod'],203471,,,1610612759,75,79,2022-11-26T02:46:38Z,4990000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,in,['startperiod'],203076,,,1610612759,75,79,2022-11-26T02:46:38Z,5000000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-11-26T02:43:58.2Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612759,75,79,2022-11-26T02:46:38Z,5010000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-26T02:46:36.2Z,4,REGULAR,period,start,[],0,,,1610612747,75,79,2022-11-26T02:46:39Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M48.00S,2022-11-26T02:46:40.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.258212877792378,48.28431372549019,1610612747,75,81,2022-11-26T02:51:41Z,5030000,False,9.0,6.0,1,left,A. Davis DUNK (16 PTS) (L. James 4 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.07,Made,16.0,,,,,L. James,2544.0,4.0,,,,,,,,,,
509,PT11M35.00S,2022-11-26T02:46:53.2Z,4,REGULAR,turnover,lost ball,[],1629676,,,1610612759,75,81,2022-11-26T02:47:00Z,5050000,False,,,0,,I. Roby lost ball TURNOVER (1 TO),"[1629676, 2544]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,James,2544.0,,,,
510,PT11M35.00S,2022-11-26T02:46:53.2Z,4,REGULAR,steal,,[],2544,,,1610612747,75,81,2022-11-26T02:46:55Z,5060000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
511,PT11M27.00S,2022-11-26T02:47:01.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,5.995400788436268,61.029411764705884,1610612747,75,81,2022-11-26T02:52:19Z,5070000,False,-55.0,4.0,1,left,MISS L. Walker IV running Shot,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
512,PT11M25.00S,2022-11-26T02:47:03.1Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,75,81,2022-11-26T02:47:05Z,5080000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,511.0,5.0,3.0,2.0,,,,,,,,,,,,,
513,PT11M14.00S,2022-11-26T02:47:13.9Z,4,REGULAR,3pt,Jump Shot,[],1630170,71.43561103810775,79.90196078431373,1610612759,75,81,2022-11-26T02:47:17Z,5090000,False,150.0,216.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
514,PT11M12.00S,2022-11-26T02:47:15.9Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,75,81,2022-11-26T02:47:17Z,5100000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,513.0,5.0,5.0,0.0,,,,,,,,,,,,,
515,PT10M59.00S,2022-11-26T02:47:29.5Z,4,REGULAR,3pt,Jump Shot,[],1629022,7.178055190538765,4.166666666666666,1610612747,75,81,2022-11-26T02:47:35Z,5110000,False,229.0,15.0,1,left,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
516,PT10M55.00S,2022-11-26T02:47:33.5Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,75,81,2022-11-26T02:47:35Z,5120000,False,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,,515.0,6.0,4.0,2.0,,,,,,,,,,,,,
517,PT10M49.00S,2022-11-26T02:47:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629676,72.7496714848883,17.892156862745097,1610612759,78,81,2022-11-26T02:47:43Z,5130000,False,-161.0,204.0,1,right,I. Roby 25' 3PT  (5 PTS) (T. Jones 5 AST),"[1629676, 1630200]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Left Center,25.93,Made,5.0,,,,,T. Jones,1630200.0,5.0,,,,,,,,,,
519,PT10M28.00S,2022-11-26T02:48:02.2Z,4,REGULAR,turnover,traveling,[],1629022,,,1610612747,78,81,2022-11-26T02:48:12Z,5150000,False,,,0,,L. Walker IV traveling TURNOVER (1 TO),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627961.0,1.0,,,,,,,,
520,PT10M14.00S,2022-11-26T02:48:23.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,86.81011826544021,52.450980392156865,1610612759,78,81,2022-11-26T02:53:30Z,5160000,False,12.0,71.0,1,right,MISS T. Jones 7' fadeaway Shot,[1630200],1610612759.0,SAS,fadeaway,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
521,PT10M12.00S,2022-11-26T02:48:25.0Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,78,81,2022-11-26T02:48:27Z,5170000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,520.0,4.0,4.0,0.0,,,,,,,,,,,,,
522,PT09M56.00S,2022-11-26T02:48:41.7Z,4,REGULAR,3pt,Jump Shot,[],1629022,10.726018396846255,2.450980392156863,1610612747,78,81,2022-11-26T02:48:46Z,5180000,False,238.0,48.0,1,left,MISS L. Walker IV 24' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,,
523,PT09M52.00S,2022-11-26T02:48:45.7Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612759,78,81,2022-11-26T02:48:46Z,5190000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Right Corner 3,24+ Right,,,,522.0,1.0,1.0,0.0,,,,,,,,,,,,,
524,PT09M40.00S,2022-11-26T02:48:57.1Z,4,REGULAR,3pt,Jump Shot,[],1630170,66.83639947437582,43.13725490196079,1610612759,78,81,2022-11-26T02:49:01Z,5200000,False,-34.0,259.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.15,Missed,,,,,,,,,,,,,,,,,,
525,PT09M38.00S,2022-11-26T02:48:59.1Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,78,81,2022-11-26T02:49:01Z,5210000,False,,,0,,A. Davis REBOUND (Off:2 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,524.0,10.0,8.0,2.0,,,,,,,,,,,,,
526,PT09M35.00S,2022-11-26T02:49:03.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630559,6.1268068331143235,51.470588235294116,1610612747,78,83,2022-11-26T02:54:41Z,5220000,False,-7.0,5.0,1,left,A. Reaves running finger roll Layup (8 PTS) (A. Davis 3 AST),"[1630559, 203076]",1610612747.0,LAL,running finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.9,Made,8.0,,,,,A. Davis,203076.0,3.0,,,,,,,,,,
528,PT09M35.00S,2022-11-26T02:49:09.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,78,83,2022-11-26T02:49:09Z,5240000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M22.00S,2022-11-26T02:52:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,94.43166885676742,47.05882352941176,1610612759,78,83,2022-11-26T02:52:11Z,5250000,False,-15.0,0.0,1,right,MISS I. Roby driving finger roll Layup,[1629676],1610612759.0,SAS,driving finger roll,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
530,PT09M20.00S,2022-11-26T02:52:10.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,78,83,2022-11-26T02:52:11Z,5260000,False,,,0,,A. Davis REBOUND (Off:2 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,529.0,11.0,9.0,2.0,,,,,,,,,,,,,
531,PT09M09.00S,2022-11-26T02:52:22.6Z,4,REGULAR,foul,personal,[],1629676,,,1610612747,78,83,2022-11-26T02:52:28Z,5270000,False,,,0,,I. Roby personal FOUL (1 PF),"[1629676, 203076]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,16-24 Left,,,,,,,,,,,204059.0,,,,,,1.0,0.0,Davis,203076.0
533,PT09M09.00S,2022-11-26T02:52:29.3Z,4,REGULAR,substitution,out,[],1629676,,,1610612747,78,83,2022-11-26T02:52:33Z,5290000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M09.00S,2022-11-26T02:52:29.3Z,4,REGULAR,substitution,out,[],1629641,,,1610612747,78,83,2022-11-26T02:52:33Z,5300000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M09.00S,2022-11-26T02:52:29.3Z,4,REGULAR,substitution,in,[],1631110,,,1610612747,78,83,2022-11-26T02:52:33Z,5310000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M09.00S,2022-11-26T02:52:29.3Z,4,REGULAR,substitution,in,[],1629640,,,1610612747,78,83,2022-11-26T02:52:33Z,5320000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M02.00S,2022-11-26T02:52:53.9Z,4,REGULAR,turnover,out-of-bounds,[],203471,,,1610612747,78,83,2022-11-26T02:53:00Z,5330000,False,,,0,,D. Schroder lost ball out-of-bounds TURNOVER (1 TO),[203471],1610612747.0,LAL,lost ball,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,204059.0,1.0,,,,,,,,
538,PT08M52.00S,2022-11-26T02:53:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,94.30026281208936,51.71568627450981,1610612759,78,83,2022-11-26T02:53:17Z,5340000,False,9.0,1.0,1,right,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
539,PT08M49.00S,2022-11-26T02:53:14.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,78,83,2022-11-26T02:53:17Z,5350000,False,,,0,,A. Davis REBOUND (Off:2 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,538.0,12.0,10.0,2.0,,,,,,,,,,,,,
540,PT08M47.00S,2022-11-26T02:53:18.9Z,4,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612747,78,83,2022-11-26T02:53:28Z,5360000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Davis 2 FT),"[1629640, 203076]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,,,,,2.0,0.0,Davis,203076.0
542,PT08M47.00S,2022-11-26T02:53:49.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203076,,,1610612747,78,84,2022-11-26T02:53:49Z,5380000,False,,,0,,A. Davis Free Throw 1 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
543,PT08M47.00S,2022-11-26T02:54:08.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203076,,,1610612747,78,85,2022-11-26T02:54:08Z,5390000,False,,,0,,A. Davis Free Throw 2 of 2 (18 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
544,PT08M35.00S,2022-11-26T02:54:25.8Z,4,REGULAR,2pt,Jump Shot,[],1630170,81.94809461235218,69.11764705882352,1610612759,78,85,2022-11-26T02:54:30Z,5400000,False,96.0,117.0,1,right,MISS D. Vassell 15' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,15.12,Missed,,,,,,,,,,,,,,,,,,
545,PT08M33.00S,2022-11-26T02:54:27.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,78,85,2022-11-26T02:54:30Z,5410000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,544.0,6.0,6.0,0.0,,,,,,,,,,,,,
546,PT08M26.00S,2022-11-26T02:54:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612747,78,85,2022-11-26T02:54:49Z,5420000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Davis 2 FT),"[1628380, 203076]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,,,2.0,0.0,Davis,203076.0
548,PT08M26.00S,2022-11-26T02:55:18.7Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,78,86,2022-11-26T02:55:41Z,5440000,False,,,0,,A. Davis Free Throw 1 of 2 (19 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
549,PT08M26.00S,2022-11-26T02:55:20.3Z,4,REGULAR,substitution,out,[],1630200,,,1610612747,78,86,2022-11-26T02:55:23Z,5450000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M26.00S,2022-11-26T02:55:20.3Z,4,REGULAR,substitution,in,[],1629641,,,1610612747,78,86,2022-11-26T02:55:23Z,5460000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M26.00S,2022-11-26T02:55:18.7Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,78,86,2022-11-26T02:55:41Z,5470000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
552,PT08M24.00S,2022-11-26T02:55:20.7Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,78,86,2022-11-26T02:55:41Z,5480000,False,,,0,,K. Johnson REBOUND (Off:1 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,551.0,7.0,6.0,1.0,,,,,,,,,,,,,
553,PT08M11.00S,2022-11-26T02:55:51.8Z,4,REGULAR,3pt,Jump Shot,[],1629640,71.82982917214193,79.65686274509804,1610612759,78,86,2022-11-26T02:55:56Z,5490000,False,148.0,212.0,1,right,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
554,PT08M08.00S,2022-11-26T02:55:54.2Z,4,REGULAR,rebound,defensive,[],203471,,,1610612747,78,86,2022-11-26T02:55:54Z,5500000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,553.0,2.0,2.0,0.0,,,,,,,,,,,,,
555,PT08M05.00S,2022-11-26T02:55:58.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",2544,5.995400788436268,49.50980392156863,1610612747,78,88,2022-11-26T02:58:28Z,5510000,False,2.0,4.0,1,left,L. James running DUNK (15 PTS) (D. Schroder 5 AST),"[2544, 203471]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.46,Made,15.0,,,,,D. Schroder,203471.0,5.0,,,,,,,,,,
557,PT07M54.00S,2022-11-26T02:56:09.4Z,4,REGULAR,turnover,bad pass,[],1631110,,,1610612759,78,88,2022-11-26T02:56:16Z,5530000,False,,,0,,J. Sochan bad pass TURNOVER (2 TO),"[1631110, 1630559]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,Reaves,1630559.0,,,,
558,PT07M54.00S,2022-11-26T02:56:09.4Z,4,REGULAR,steal,,[],1630559,,,1610612747,78,88,2022-11-26T02:56:11Z,5540000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
559,PT07M49.00S,2022-11-26T02:56:13.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,6.1268068331143235,48.28431372549019,1610612747,78,90,2022-11-26T03:00:08Z,5550000,False,9.0,5.0,1,left,L. James running finger roll Layup (17 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,1.0,Made,17.0,,,,,A. Reaves,1630559.0,2.0,,,,,,,,,,
561,PT07M49.00S,2022-11-26T02:56:18.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,78,90,2022-11-26T02:56:18Z,5570000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M32.00S,2022-11-26T02:59:25.7Z,4,REGULAR,3pt,Jump Shot,[],1628380,68.41327201051249,34.55882352941176,1610612759,78,90,2022-11-26T02:59:30Z,5580000,False,-77.0,244.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
563,PT07M28.00S,2022-11-26T02:59:29.7Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,78,90,2022-11-26T02:59:30Z,5590000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,562.0,5.0,5.0,0.0,,,,,,,,,,,,,
564,PT07M23.00S,2022-11-26T02:59:34.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,6.521024967148489,49.50980392156863,1610612747,78,92,2022-11-26T03:00:53Z,5600000,False,2.0,9.0,1,left,A. Davis running DUNK (21 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.91,Made,21.0,,,,,L. James,2544.0,5.0,,,,,,,,,,
566,PT07M09.00S,2022-11-26T02:59:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,94.69448094612353,53.92156862745098,1610612759,78,92,2022-11-26T03:01:16Z,5620000,False,20.0,-3.0,1,right,MISS D. Vassell driving finger roll Layup,[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
567,PT07M06.00S,2022-11-26T02:59:51.7Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,78,92,2022-11-26T02:59:54Z,5630000,False,,,0,,K. Johnson REBOUND (Off:2 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,566.0,8.0,6.0,2.0,,,,,,,,,,,,,
568,PT07M06.00S,2022-11-26T02:59:51.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,80,92,2022-11-26T02:59:51Z,5640000,False,0.0,0.0,1,right,K. Johnson tip Layup (15 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,,,,,,,,,,,,,,,,,
569,PT06M58.00S,2022-11-26T03:00:14.0Z,4,REGULAR,foul,personal,[],1628380,,,1610612747,80,92,2022-11-26T03:00:22Z,5650000,False,,,0,,Z. Collins personal FOUL (3 PF),"[1628380, 1630559]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627534.0,,,,,,3.0,0.0,Reaves,1630559.0
571,PT06M58.00S,2022-11-26T03:00:23.7Z,4,REGULAR,substitution,out,[],1628380,,,1610612747,80,92,2022-11-26T03:00:40Z,5670000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M58.00S,2022-11-26T03:00:23.7Z,4,REGULAR,substitution,out,[],1630170,,,1610612747,80,92,2022-11-26T03:00:40Z,5680000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M58.00S,2022-11-26T03:00:23.7Z,4,REGULAR,substitution,in,[],1627751,,,1610612747,80,92,2022-11-26T03:00:40Z,5690000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M58.00S,2022-11-26T03:00:23.7Z,4,REGULAR,substitution,in,[],1630200,,,1610612747,80,92,2022-11-26T03:00:40Z,5700000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M47.00S,2022-11-26T03:00:49.6Z,4,REGULAR,2pt,Jump Shot,[],1629022,19.136005256241788,24.509803921568626,1610612747,80,92,2022-11-26T03:00:56Z,5710000,False,127.0,127.0,1,left,MISS L. Walker IV 18' pullup Shot,[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right Center,18.02,Missed,,,,,,,,,,,,,,,,,,
576,PT06M45.00S,2022-11-26T03:00:51.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,80,92,2022-11-26T03:00:56Z,5720000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,575.0,7.0,3.0,4.0,,,,,,,,,,,,,
577,PT06M34.00S,2022-11-26T03:01:03.7Z,4,REGULAR,3pt,Jump Shot,[],1629640,73.80091984231275,12.990196078431374,1610612759,80,92,2022-11-26T03:01:07Z,5730000,False,-185.0,194.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
578,PT06M31.00S,2022-11-26T03:01:06.7Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,80,92,2022-11-26T03:01:07Z,5740000,False,,,0,,A. Davis REBOUND (Off:2 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,577.0,13.0,11.0,2.0,,,,,,,,,,,,,
579,PT06M21.00S,2022-11-26T03:01:16.1Z,4,REGULAR,3pt,Jump Shot,[],2544,33.459264126149804,64.70588235294117,1610612747,80,92,2022-11-26T03:01:21Z,5750000,False,-74.0,262.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
580,PT06M18.00S,2022-11-26T03:01:19.1Z,4,REGULAR,rebound,offensive,[],1630559,,,1610612747,80,92,2022-11-26T03:01:21Z,5760000,False,,,0,,A. Reaves REBOUND (Off:1 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,579.0,6.0,5.0,1.0,,,,,,,,,,,,,
581,PT06M11.00S,2022-11-26T03:01:29.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203471,17.559132720105126,39.705882352941174,1610612747,80,94,2022-11-26T03:03:45Z,5770000,False,51.0,113.0,1,left,D. Schroder 12' driving floating Jump Shot (8 PTS),[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,8.0,,,,,,,,,,,,,,,,,
582,PT06M11.00S,2022-11-26T03:01:32.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630200,,,1610612747,80,94,2022-11-26T03:02:01Z,5780000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Schroder 1 FT),"[1630200, 203471]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627534.0,,,,,,2.0,0.0,Schroder,203471.0
584,PT06M11.00S,2022-11-26T03:01:46.8Z,4,REGULAR,substitution,out,[],2544,,,1610612747,80,94,2022-11-26T03:02:05Z,5800000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
