actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
586,PT03M27.00S,2023-03-15T02:04:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,87.07293035479631,52.20588235294118,1610612753,121,108,2023-03-15T02:07:54Z,5630000,False,11.0,69.0,1,right,MISS M. Fultz 6' driving Layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.99,Missed,,,,,,,,,,,,,,
587,PT03M27.00S,2023-03-15T02:04:57.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,121,108,2023-03-15T02:07:26Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,586.0,,,,,,,,,
600,PT03M27.00S,2023-03-15T02:05:17.0Z,4,REGULAR,turnover,traveling,[],1628365,,,1610612753,121,108,2023-03-15T02:06:43Z,5650000,False,,,0,,M. Fultz traveling TURNOVER (2 TO),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,1627519.0,,,,,,,,,,,,,,,,
589,PT03M10.00S,2023-03-15T02:05:36.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203926,23.340998685939553,90.44117647058823,1610612759,121,108,2023-03-15T02:06:43Z,5660000,False,-202.0,167.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,26.22,Missed,,,,,,,,,,,,,,
590,PT03M06.00S,2023-03-15T02:05:40.4Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,121,108,2023-03-15T02:05:56Z,5670000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,589.0,6.0,6.0,0.0,,,,,,
591,PT03M02.00S,2023-03-15T02:05:44.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.5407358738502,49.26470588235294,1610612753,121,108,2023-03-15T02:06:03Z,5680000,False,-4.0,27.0,1,right,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,2.73,Missed,,,,,,,,,,,,,,
592,PT02M59.00S,2023-03-15T02:05:47.2Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,121,108,2023-03-15T02:06:03Z,5690000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,591.0,5.0,4.0,1.0,,,,,,
593,PT02M52.00S,2023-03-15T02:05:54.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,13.87976346911958,49.754901960784316,1610612759,123,108,2023-03-15T02:08:39Z,5700000,False,1.0,78.0,1,left,K. Bates-Diop 7' driving floating Jump Shot (14 PTS) (D. Graham 9 AST),"[1628966, 1628984]",1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.8,Made,14.0,D. Graham,1628984.0,9.0,,,,,,,,,,
595,PT02M38.00S,2023-03-15T02:06:08.1Z,4,REGULAR,3pt,Jump Shot,[],1630532,76.2976346911958,11.519607843137255,1610612753,123,111,2023-03-15T02:06:59Z,5720000,False,-192.0,170.0,1,right,F. Wagner 25' 3PT pullup (11 PTS) (W. Carter Jr. 3 AST),"[1630532, 1628976]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,25.69,Made,11.0,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,
598,PT02M21.00S,2023-03-15T02:06:31.3Z,4,REGULAR,substitution,out,[],1628365,,,1610612759,123,111,2023-03-15T02:06:38Z,5750000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M21.00S,2023-03-15T02:06:31.3Z,4,REGULAR,substitution,in,[],1630591,,,1610612759,123,111,2023-03-15T02:06:38Z,5760000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M15.00S,2023-03-15T02:06:53.1Z,4,REGULAR,turnover,discontinued dribble,[],1631110,,,1610612759,123,111,2023-03-15T02:07:20Z,5770000,False,,,0,,J. Sochan discontinued dribble TURNOVER (3 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Left,3.0,,,1151.0,,,,,,,,,,,,,,,,
602,PT02M06.00S,2023-03-15T02:07:11.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,89.17542706964521,58.82352941176471,1610612753,123,111,2023-03-15T02:12:11Z,5780000,False,44.0,49.0,1,right,MISS C. Anthony 6' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.61,Missed,,,,,,,,,,,,,,
603,PT02M04.00S,2023-03-15T02:07:15.6Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612759,123,111,2023-03-15T02:07:15Z,5790000,False,,,0,,D. Graham REBOUND (Off:0 Def:4),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,602.0,4.0,4.0,0.0,,,,,,
604,PT02M04.00S,2023-03-15T02:07:19.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612759,123,111,2023-03-15T02:08:15Z,5800000,False,,,0,,C. Anthony personal FOUL (4 PF) (Graham 2 FT),"[1630175, 1628984]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,1151.0,,,,,,,,,,,,,4.0,0.0,Graham,1628984.0
606,PT02M04.00S,2023-03-15T02:07:52.7Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,124,111,2023-03-15T02:07:52Z,5820000,False,,,0,,D. Graham Free Throw 1 of 2 (14 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
607,PT02M04.00S,2023-03-15T02:08:05.9Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,125,111,2023-03-15T02:08:05Z,5830000,False,,,0,,D. Graham Free Throw 2 of 2 (15 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
608,PT01M52.00S,2023-03-15T02:08:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.06636005256242,53.92156862745098,1610612753,125,111,2023-03-15T02:08:27Z,5840000,False,20.0,22.0,1,right,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,2.95,Missed,,,,,,,,,,,,,,
609,PT01M50.00S,2023-03-15T02:08:22.8Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,125,111,2023-03-15T02:08:27Z,5850000,False,,,0,,J. Sochan REBOUND (Off:1 Def:8),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,608.0,9.0,8.0,1.0,,,,,,
610,PT01M46.00S,2023-03-15T02:08:28.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612759,125,111,2023-03-15T02:08:44Z,5860000,False,,,0,,W. Carter Jr. personal FOUL (3 PF) (Sochan 2 FT),"[1628976, 1631110]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,1627519.0,,,,,,,,,,,,,3.0,0.0,Sochan,1631110.0
612,PT01M46.00S,2023-03-15T02:08:55.4Z,4,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,125,111,2023-03-15T02:09:41Z,5880000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
613,PT01M46.00S,2023-03-15T02:08:55.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,125,111,2023-03-15T02:09:41Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,612.0,,,,,,,,,
614,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],1628984,,,1610612759,125,111,2023-03-15T02:09:24Z,5900000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],203926,,,1610612759,125,111,2023-03-15T02:09:24Z,5910000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,125,111,2023-03-15T02:09:24Z,5920000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,125,111,2023-03-15T02:09:24Z,5930000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],1631094,,,1610612759,125,111,2023-03-15T02:09:24Z,5940000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],1630532,,,1610612759,125,111,2023-03-15T02:09:24Z,5950000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,out,[],1628976,,,1610612759,125,111,2023-03-15T02:09:24Z,5960000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,125,111,2023-03-15T02:09:24Z,5970000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,125,111,2023-03-15T02:09:24Z,5980000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1631230,,,1610612759,125,111,2023-03-15T02:09:24Z,5990000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,125,111,2023-03-15T02:09:24Z,6000000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1631216,,,1610612759,125,111,2023-03-15T02:09:24Z,6010000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1630284,,,1610612759,125,111,2023-03-15T02:09:24Z,6020000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M46.00S,2023-03-15T02:09:03.4Z,4,REGULAR,substitution,in,[],1629021,,,1610612759,125,111,2023-03-15T02:09:24Z,6030000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M46.00S,2023-03-15T02:08:55.4Z,4,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,125,111,2023-03-15T02:09:41Z,6040000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
629,PT01M43.00S,2023-03-15T02:08:58.4Z,4,REGULAR,rebound,offensive,[],1631230,,,1610612759,125,111,2023-03-15T02:09:41Z,6050000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,628.0,2.0,1.0,1.0,,,,,,
630,PT01M40.00S,2023-03-15T02:09:41.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630572,6.389618922470433,96.56862745098039,1610612759,128,111,2023-03-15T02:09:50Z,6060000,False,-233.0,8.0,1,left,S. Mamukelashvili 3PT  (7 PTS) (J. Champagnie 1 AST),"[1630572, 1630577]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,23.29,Made,7.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,
632,PT01M13.00S,2023-03-15T02:10:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,91.40932982917214,50.245098039215684,1610612753,128,111,2023-03-15T02:10:15Z,6080000,False,1.0,28.0,1,right,MISS J. Suggs driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,2.83,Missed,,,,,,,,,,,,,,
633,PT01M10.00S,2023-03-15T02:10:13.3Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,128,111,2023-03-15T02:10:15Z,6090000,False,,,0,,J. Sochan REBOUND (Off:1 Def:9),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,632.0,10.0,9.0,1.0,,,,,,
634,PT00M56.20S,2023-03-15T02:10:30.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,7.835085413929041,50.73529411764706,1610612759,130,111,2023-03-15T02:14:10Z,6100000,False,-4.0,21.0,1,left,J. Sochan DUNK (27 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,2.14,Made,27.0,,,,,,,,,,,,,
635,PT00M51.20S,2023-03-15T02:10:38.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,90.48948751642575,44.85294117647059,1610612753,130,113,2023-03-15T02:10:44Z,6110000,False,-26.0,37.0,1,right,C. Anthony driving finger roll Layup (14 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.5,Made,14.0,,,,,,,,,,,,,
636,PT00M29.90S,2023-03-15T02:11:01.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,7.966491458607096,35.53921568627451,1610612759,132,113,2023-03-15T02:11:16Z,6120000,False,72.0,22.0,1,left,J. Sochan 7' driving floating bank Jump Shot (29 PTS),[1631110],1610612759.0,SAS,driving floating bank,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.57,Made,29.0,,,,,,,,,,,,,
637,PT00M16.40S,2023-03-15T02:11:19.5Z,4,REGULAR,3pt,Jump Shot,[],1630591,69.99014454664915,17.401960784313726,1610612753,132,113,2023-03-15T02:11:31Z,6130000,False,-163.0,230.0,1,right,MISS J. Suggs 28' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,28.16,Missed,,,,,,,,,,,,,,
638,PT00M13.40S,2023-03-15T02:11:23.1Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,132,113,2023-03-15T02:11:23Z,6140000,False,,,0,,M. Wagner REBOUND (Off:2 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,637.0,6.0,4.0,2.0,,,,,,
639,PT00M13.40S,2023-03-15T02:11:25.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,92.06636005256242,50.245098039215684,1610612753,132,113,2023-03-15T02:11:50Z,6150000,False,1.0,22.0,1,right,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,2.21,Missed,,,,,,,,,,,,,,
640,PT00M13.40S,2023-03-15T02:11:25.3Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,132,113,2023-03-15T02:11:50Z,6160000,False,,,0,,M. Wagner REBOUND (Off:3 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,639.0,7.0,4.0,3.0,,,,,,
641,PT00M13.40S,2023-03-15T02:11:38.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612753,132,113,2023-03-15T02:12:09Z,6170000,False,,,0,,S. Mamukelashvili shooting personal FOUL (3 PF) (Wagner 2 FT),"[1630572, 1629021]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,2530.0,,,,,,,,,,,,,3.0,0.0,Wagner,1629021.0
643,PT00M13.40S,2023-03-15T02:11:54.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,132,114,2023-03-15T02:11:54Z,6190000,False,,,0,,M. Wagner Free Throw 1 of 2 (12 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
644,PT00M13.40S,2023-03-15T02:12:02.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,132,114,2023-03-15T02:12:02Z,6200000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
645,PT00M09.40S,2023-03-15T02:12:05.0Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,132,114,2023-03-15T02:12:05Z,6210000,False,,,0,,J. Sochan REBOUND (Off:1 Def:10),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,644.0,11.0,10.0,1.0,,,,,,
646,PT00M04.00S,2023-03-15T02:12:24.8Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612759,132,114,2023-03-15T02:12:39Z,6220000,False,,,0,,SAS 8-second-violation Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,1627519.0,,,,,,,,,,,,,,,,
647,PT00M00.00S,2023-03-15T02:12:44.1Z,4,REGULAR,period,end,[],0,,,1610612753,132,114,2023-03-15T02:12:44Z,6230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2023-03-15T02:13:06.3Z,4,REGULAR,game,end,[],0,,,0,132,114,2023-03-15T02:13:06Z,6240000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
