actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
521,PT00M49.40S,2026-01-12T03:21:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,91.40932982917214,51.9607843137255,1610612737,73,89,2026-01-12T03:25:19Z,5130000,False,10.0,28.0,1,right,MISS N. Alexander-Walker running Layup - blocked,"[1629638, 1630611]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,Santos,1630611.0
522,PT00M49.40S,2026-01-12T03:21:38.5Z,3,REGULAR,block,,[],1630611,,,1610612737,73,89,2026-01-12T03:21:40Z,5140000,False,,,0,,G. Santos BLOCK (1 BLK),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
523,PT00M48.50S,2026-01-12T03:21:39.4Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,73,89,2026-01-12T03:21:48Z,5150000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,521.0,3.0,2.0,1.0,,,,,,,,,,,,
524,PT00M48.50S,2026-01-12T03:21:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631243,94.40999984741211,50.0,1610612737,73,91,2026-01-12T03:21:42Z,5160000,False,0.0,0.0,1,right,M. Gueye putback Layup (5 PTS),[1631243],1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,5.0,,,,,,,,,,,
525,PT00M30.50S,2026-01-12T03:22:03.8Z,3,REGULAR,3pt,Jump Shot,[],202710,3.1044678055190538,97.54901960784314,1610612744,76,91,2026-01-12T03:22:08Z,5170000,False,-238.0,-23.0,1,left,J. Butler III 3PT  (22 PTS) (B. Hield 1 AST),"[202710, 1627741]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,23.88,Made,,,,,22.0,,,,,B. Hield,1627741.0,1.0,,,,
527,PT00M12.80S,2026-01-12T03:22:24.7Z,3,REGULAR,3pt,Jump Shot,[],1628379,89.43823915900131,97.79411764705883,1610612737,76,94,2026-01-12T03:22:29Z,5190000,False,239.0,47.0,1,right,L. Kennard 24' 3PT  (16 PTS) (C. McCollum 4 AST),"[1628379, 203468]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,24.35,Made,,,,,16.0,,,,,C. McCollum,203468.0,4.0,,,,
529,PT00M00.10S,2026-01-12T03:22:42.0Z,3,REGULAR,2pt,Jump Shot,[],1630611,22.158344283837057,50.0,1610612744,78,94,2026-01-12T03:26:58Z,5210000,False,0.0,156.0,1,left,G. Santos 15' driving floating Jump Shot (2 PTS) (J. Butler III 6 AST),"[1630611, 202710]",1610612744.0,GSW,driving floating,,,Santos,G. Santos,,,,,Mid-Range,8-16 Center,,,15.58,Made,,,,,2.0,,,,,J. Butler III,202710.0,6.0,,,,
532,PT00M00.00S,2026-01-12T03:23:00.2Z,3,REGULAR,period,end,[],0,,,1610612737,78,94,2026-01-12T03:23:00Z,5240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,out,['startperiod'],202710,,,1610612737,78,94,2026-01-12T03:25:19Z,5250000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,out,['startperiod'],1630611,,,1610612737,78,94,2026-01-12T03:25:19Z,5260000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612737,78,94,2026-01-12T03:25:19Z,5270000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,out,['startperiod'],203468,,,1610612737,78,94,2026-01-12T03:25:19Z,5280000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,78,94,2026-01-12T03:25:19Z,5290000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,in,['startperiod'],1642366,,,1610612737,78,94,2026-01-12T03:25:19Z,5300000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612737,78,94,2026-01-12T03:25:19Z,5310000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612737,78,94,2026-01-12T03:25:19Z,5320000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612737,78,94,2026-01-12T03:25:19Z,5330000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2026-01-12T03:25:00.5Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612737,78,94,2026-01-12T03:25:19Z,5340000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2026-01-12T03:25:32.9Z,4,REGULAR,period,start,[],0,,,1610612744,78,94,2026-01-12T03:25:32Z,5350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT11M34.00S,2026-01-12T03:25:58.1Z,4,REGULAR,3pt,Jump Shot,[],1627741,33.065045992115635,56.372549019607845,1610612744,78,94,2026-01-12T03:27:19Z,5360000,False,-32.0,258.0,1,left,MISS B. Hield 26' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,26.03,Missed,,,,,,,,,,,,,,,,
546,PT11M32.00S,2026-01-12T03:26:00.1Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,78,94,2026-01-12T03:26:01Z,5370000,False,,,0,,M. Gueye REBOUND (Off:1 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,545.0,4.0,3.0,1.0,,,,,,,,,,,,
547,PT11M26.00S,2026-01-12T03:26:05.7Z,4,REGULAR,3pt,Jump Shot,[],1630168,66.44218134034165,47.549019607843135,1610612737,78,97,2026-01-12T03:26:09Z,5380000,False,-12.0,263.0,1,right,O. Okongwu 26' 3PT  (8 PTS) (D. Daniels 8 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,26.32,Made,,,,,8.0,,,,,D. Daniels,1630700.0,8.0,,,,
549,PT11M15.00S,2026-01-12T03:26:22.1Z,4,REGULAR,foul,personal,[],1630700,,,1610612744,78,97,2026-01-12T03:26:27Z,5400000,False,,,0,,D. Daniels personal FOUL (3 PF),"[1630700, 203110]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,200834.0,,,,,,,,,3.0,0.0,Green,203110.0,,,,,,,
551,PT11M07.00S,2026-01-12T03:26:47.2Z,4,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,78,97,2026-01-12T03:26:56Z,5420000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,1.0,,,,,,,,,,,,,,,,,,
552,PT10M53.00S,2026-01-12T03:27:13.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,74.85216819973719,89.4607843137255,1610612737,78,100,2026-01-12T03:28:44Z,5430000,False,197.0,184.0,1,right,L. Kennard 26' 3PT step back (19 PTS) (D. Daniels 9 AST),"[1628379, 1630700]",1610612737.0,ATL,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,26.97,Made,,,,,19.0,,,,,D. Daniels,1630700.0,9.0,,,,
554,PT10M44.00S,2026-01-12T03:27:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,10.463206307490145,39.950980392156865,1610612744,80,100,2026-01-12T03:27:44Z,5450000,False,50.0,46.0,1,left,S. Curry 6' driving floating bank Jump Shot (25 PTS),[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,6.8,Made,,,,,25.0,,,,,,,,,,,
555,PT10M44.00S,2026-01-12T03:27:28.5Z,4,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612744,80,100,2026-01-12T03:27:45Z,5460000,False,,,0,,D. Daniels shooting personal FOUL (4 PF) (Curry 1 FT),"[1630700, 201939]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,204058.0,,,,,,,,,4.0,0.0,Curry,201939.0,,,,,,,
557,PT10M44.00S,2026-01-12T03:27:46.0Z,4,REGULAR,substitution,out,[],1630700,,,1610612744,80,100,2026-01-12T03:28:18Z,5480000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M44.00S,2026-01-12T03:27:46.0Z,4,REGULAR,substitution,in,[],1629638,,,1610612744,80,100,2026-01-12T03:28:18Z,5490000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M44.00S,2026-01-12T03:28:02.8Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,81,100,2026-01-12T03:28:02Z,5500000,False,,,0,,S. Curry Free Throw 1 of 1 (26 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,
560,PT10M33.00S,2026-01-12T03:28:16.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,84.83902759526939,47.30392156862745,1610612737,81,100,2026-01-12T03:29:29Z,5510000,False,-13.0,90.0,1,right,MISS O. Okongwu 9' driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,9.1,Missed,,,,,,,,,,,,,,,,
561,PT10M31.00S,2026-01-12T03:28:18.1Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,81,100,2026-01-12T03:28:19Z,5520000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,560.0,3.0,3.0,0.0,,,,,,,,,,,,
562,PT10M27.00S,2026-01-12T03:28:22.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,39.76675427069645,48.529411764705884,1610612744,81,100,2026-01-12T03:30:17Z,5530000,False,7.0,321.0,1,left,MISS S. Curry 32' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,32.14,Missed,,,,,,,,,,,,,,,,
563,PT10M25.00S,2026-01-12T03:28:24.1Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612737,81,100,2026-01-12T03:28:35Z,5540000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,562.0,2.0,2.0,0.0,,,,,,,,,,,,
565,PT10M25.00S,2026-01-12T03:28:34.3Z,4,REGULAR,foul,personal,[],1627741,,,1610612737,81,100,2026-01-12T03:39:45Z,5560000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629638]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,
567,PT10M15.00S,2026-01-12T03:28:48.2Z,4,REGULAR,3pt,Jump Shot,[],1628379,75.77201051248358,10.049019607843137,1610612737,81,103,2026-01-12T03:28:55Z,5580000,False,-200.0,175.0,1,right,L. Kennard 26' 3PT  (22 PTS) (C. Kispert 2 AST),"[1628379, 1630557]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,26.57,Made,,,,,22.0,,,,,C. Kispert,1630557.0,2.0,,,,
569,PT10M00.00S,2026-01-12T03:29:02.4Z,4,REGULAR,3pt,Jump Shot,[],1641764,32.14520367936925,60.049019607843135,1610612744,81,103,2026-01-12T03:29:06Z,5600000,False,-50.0,250.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,25.47,Missed,,,,,,,,,,,,,,,,
570,PT09M58.00S,2026-01-12T03:29:04.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,81,103,2026-01-12T03:29:06Z,5610000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,569.0,8.0,5.0,3.0,,,,,,,,,,,,
571,PT09M49.00S,2026-01-12T03:29:14.0Z,4,REGULAR,3pt,Jump Shot,[],1630168,67.7562417871222,48.03921568627451,1610612737,81,106,2026-01-12T03:29:20Z,5620000,False,-10.0,251.0,1,right,O. Okongwu 25' 3PT  (11 PTS) (L. Kennard 1 AST),"[1630168, 1628379]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,25.08,Made,,,,,11.0,,,,,L. Kennard,1628379.0,1.0,,,,
573,PT09M48.00S,2026-01-12T03:29:29.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,81,106,2026-01-12T03:29:29Z,5640000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M48.00S,2026-01-12T03:30:34.6Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,81,106,2026-01-12T03:31:59Z,5650000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M48.00S,2026-01-12T03:30:34.6Z,4,REGULAR,substitution,out,[],1627741,,,1610612744,81,106,2026-01-12T03:31:59Z,5660000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M48.00S,2026-01-12T03:30:34.6Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,81,106,2026-01-12T03:31:59Z,5670000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M48.00S,2026-01-12T03:30:34.6Z,4,REGULAR,substitution,in,[],202710,,,1610612744,81,106,2026-01-12T03:31:59Z,5680000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M48.00S,2026-01-12T03:30:34.6Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,81,106,2026-01-12T03:31:59Z,5690000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M48.00S,2026-01-12T03:30:34.6Z,4,REGULAR,substitution,in,[],1629001,,,1610612744,81,106,2026-01-12T03:31:59Z,5700000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M42.00S,2026-01-12T03:32:21.0Z,4,REGULAR,foul,offensive,[],1627780,,,1610612744,81,106,2026-01-12T03:32:32Z,5710000,False,,,0,,G. Payton II offensive FOUL (2 PF),"[1627780, 1629638]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,204058.0,,,,,,,,,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,
582,PT09M42.00S,2026-01-12T03:32:21.0Z,4,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,81,106,2026-01-12T03:32:21Z,5730000,False,,,0,,G. Payton II offensive foul TURNOVER (2 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,204058.0,2.0,,,,,,,,,,,,,,,,,,
583,PT09M34.00S,2026-01-12T03:32:43.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,68.28186596583443,76.47058823529412,1610612737,81,106,2026-01-12T03:32:47Z,5740000,False,132.0,246.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,27.91,Missed,,,,,,,,,,,,,,,,
584,PT09M31.00S,2026-01-12T03:32:46.4Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,81,106,2026-01-12T03:32:47Z,5750000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,583.0,6.0,6.0,0.0,,,,,,,,,,,,
585,PT09M23.00S,2026-01-12T03:32:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.521024967148489,46.32352941176471,1610612744,83,106,2026-01-12T03:33:03Z,5760000,False,18.0,9.0,1,left,D. Green driving Layup (5 PTS) (D. Melton 3 AST),"[203110, 1629001]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.04,Made,,,,,5.0,,,,,D. Melton,1629001.0,3.0,,,,
587,PT09M10.00S,2026-01-12T03:33:06.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,90.48948751642575,48.03921568627451,1610612737,83,108,2026-01-12T03:33:42Z,5780000,False,-10.0,37.0,1,right,O. Okongwu cutting Layup (13 PTS) (C. Kispert 3 AST),"[1630168, 1630557]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,3.82,Made,,,,,13.0,,,,,C. Kispert,1630557.0,3.0,,,,
589,PT08M56.00S,2026-01-12T03:33:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,11.12023653088042,50.73529411764706,1610612744,85,108,2026-01-12T03:33:29Z,5800000,False,-4.0,52.0,1,left,D. Melton floating Jump Shot (8 PTS),[1629001],1610612744.0,GSW,floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,5.21,Made,,,,,8.0,,,,,,,,,,,
591,PT08M56.00S,2026-01-12T03:33:23.6Z,4,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612744,85,108,2026-01-12T03:58:13Z,5820000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Melton 1 FT),"[1630557, 1629001]",1610612737.0,ATL,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,1.0,0.0,Melton,1629001.0,,,,,,,
736,PT08M56.00S,2026-01-12T03:33:37.5Z,4,REGULAR,substitution,out,[],1630168,,,1610612744,85,108,2026-01-12T03:58:41Z,5835000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT08M56.00S,2026-01-12T03:33:37.5Z,4,REGULAR,substitution,in,[],1630552,,,1610612744,85,108,2026-01-12T03:58:41Z,5837500,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M56.00S,2026-01-12T03:33:51.4Z,4,REGULAR,freethrow,1 of 1,[],1629001,,,1610612744,85,108,2026-01-12T03:34:03Z,5840000,False,,,0,,MISS D. Melton Free Throw 1 of 1,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
594,PT08M52.00S,2026-01-12T03:33:55.4Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,85,108,2026-01-12T03:34:03Z,5850000,False,,,0,,J. Johnson REBOUND (Off:1 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,593.0,10.0,9.0,1.0,,,,,,,,,,,,
595,PT08M42.00S,2026-01-12T03:34:05.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,85.89027595269383,49.01960784313725,1610612737,85,108,2026-01-12T03:35:01Z,5860000,False,-5.0,80.0,1,right,MISS J. Johnson 8' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,8.02,Missed,,,,,,,,,,,,,,,,
596,PT08M41.00S,2026-01-12T03:34:06.0Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,85,108,2026-01-12T03:35:30Z,5870000,False,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,595.0,7.0,7.0,0.0,,,,,,,,,,,,
599,PT08M30.00S,2026-01-12T03:34:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,8.229303547963205,51.71568627450981,1610612744,85,108,2026-01-12T03:36:59Z,5900000,False,-9.0,25.0,1,left,MISS G. Payton II driving Layup,[1627780],1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,2.63,Missed,,,,,,,,,,,,,,,,
600,PT08M28.00S,2026-01-12T03:34:20.9Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,85,108,2026-01-12T03:36:59Z,5910000,False,,,0,,M. Gueye REBOUND (Off:1 Def:4),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,599.0,5.0,4.0,1.0,,,,,,,,,,,,
601,PT08M21.00S,2026-01-12T03:34:31.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,72.61826544021025,15.196078431372548,1610612737,85,108,2026-01-12T03:37:36Z,5920000,False,-174.0,205.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,26.88,Missed,,,,,,,,,,,,,,,,
602,PT08M19.00S,2026-01-12T03:34:33.9Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,85,108,2026-01-12T03:37:36Z,5930000,False,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,601.0,3.0,1.0,2.0,,,,,,,,,,,,
603,PT08M08.00S,2026-01-12T03:34:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,11.300919842312746,49.24172794117647,1610612744,87,108,2026-01-12T03:38:38Z,5940000,False,4.0,54.0,1,left,D. Melton driving finger roll Layup (10 PTS),[1629001],1610612744.0,GSW,driving finger roll,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,5.38,Made,,,,,10.0,,,,,,,,,,,
604,PT07M54.00S,2026-01-12T03:34:54.2Z,4,REGULAR,foul,personal,['2freethrow'],201939,,,1610612737,87,108,2026-01-12T03:35:00Z,5950000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Kispert 2 FT),"[201939, 1630557]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,204058.0,,,,,,,,,2.0,0.0,Kispert,1630557.0,,,,,,,
606,PT07M54.00S,2026-01-12T03:35:23.3Z,4,REGULAR,freethrow,1 of 2,[],1630557,,,1610612737,87,109,2026-01-12T03:35:23Z,5970000,False,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
607,PT07M54.00S,2026-01-12T03:35:30.2Z,4,REGULAR,substitution,out,[],1628379,,,1610612737,87,109,2026-01-12T03:35:35Z,5980000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M54.00S,2026-01-12T03:35:30.2Z,4,REGULAR,substitution,in,[],1630249,,,1610612737,87,109,2026-01-12T03:35:35Z,5990000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M54.00S,2026-01-12T03:35:38.6Z,4,REGULAR,freethrow,2 of 2,[],1630557,,,1610612737,87,110,2026-01-12T03:35:38Z,6000000,False,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
610,PT07M45.00S,2026-01-12T03:35:49.0Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,87,110,2026-01-12T03:35:54Z,6010000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1630552]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,Johnson,1630552.0,,
