actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
638,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,in,[],1642271,,,1610612744,116,106,2026-01-04T05:14:21Z,6230000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M00.00S,2026-01-04T05:14:06.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202710,,,1610612744,117,106,2026-01-04T05:47:20Z,6240000,False,,,0,,J. Butler III Free Throw 2 of 2 (15 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,,
706,PT05M45.00S,2026-01-04T05:14:07.2Z,4,REGULAR,2pt,Jump Shot,[],1641718,10.95597897503285,33.57843137254902,1610612762,117,106,2026-01-04T05:47:29Z,6255000,False,82.0,50.0,1,left,MISS K. George 9' Jump Shot,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,9.64,Missed,,,,,,,,,,,,,,,,,,
707,PT05M45.00S,2026-01-04T05:14:07.2Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,117,106,2026-01-04T05:47:29Z,6262500,False,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,706.0,,5.0,3.0,2.0,,,,,,,,,,,,,
708,PT05M45.00S,2026-01-04T05:14:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,6.225361366622863,50.98039215686275,1610612762,117,106,2026-01-04T05:49:29Z,6266250,False,-5.0,6.0,1,left,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
709,PT05M45.00S,2026-01-04T05:14:37.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,117,106,2026-01-04T05:49:29Z,6268125,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,708.0,,,,,,,,,,,,,,,,,
642,PT05M42.00S,2026-01-04T05:15:08.5Z,4,REGULAR,foul,personal,[],1629001,,,1610612762,117,106,2026-01-04T05:15:18Z,6270000,False,,,0,,D. Melton loose ball personal FOUL (2 PF),"[1629001, 1628374]",1610612744.0,GSW,loose ball,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,,,,2.0,0.0,Markkanen,1628374.0,,
644,PT05M34.00S,2026-01-04T05:15:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,9.806176084099869,50.0,1610612762,117,108,2026-01-04T05:49:29Z,6290000,False,0.0,40.0,1,left,L. Markkanen Layup (35 PTS) (K. George 9 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,,35.0,K. George,1641718.0,9.0,,,,,,,,,
646,PT05M11.00S,2026-01-04T05:15:55.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,93.9060446780552,52.69607843137255,1610612744,119,108,2026-01-04T05:16:00Z,6310000,False,13.0,5.0,1,right,T. Jackson-Davis alley-oop DUNK (7 PTS) (G. Payton II 2 AST),"[1631218, 1627780]",1610612744.0,GSW,alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,7.0,G. Payton II,1627780.0,2.0,,,,,,,,,
648,PT04M56.00S,2026-01-04T05:16:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,11.514454664914586,54.65686274509803,1610612762,119,108,2026-01-04T05:16:18Z,6330000,False,-23.0,56.0,1,left,MISS K. George 6' Layup,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
649,PT04M53.00S,2026-01-04T05:16:13.2Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,119,108,2026-01-04T05:16:13Z,6340000,False,,,0,,G. Payton II REBOUND (Off:2 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,648.0,,5.0,3.0,2.0,,,,,,,,,,,,,
650,PT04M49.00S,2026-01-04T05:16:16.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,76.82325886990802,89.70588235294117,1610612744,119,108,2026-01-04T05:16:58Z,6350000,False,199.0,165.0,1,right,MISS D. Melton 25' running 3PT,[1629001],1610612744.0,GSW,running,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
651,PT04M49.00S,2026-01-04T05:16:16.4Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,119,108,2026-01-04T05:16:21Z,6360000,False,,,0,,G. Payton II REBOUND (Off:3 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,650.0,,6.0,3.0,3.0,,,,,,,,,,,,,
652,PT04M45.00S,2026-01-04T05:16:27.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,119,108,2026-01-04T05:16:27Z,6370000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M45.00S,2026-01-04T05:17:54.5Z,4,REGULAR,substitution,out,[],202710,,,1610612744,119,108,2026-01-04T05:19:15Z,6380000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M45.00S,2026-01-04T05:17:54.5Z,4,REGULAR,substitution,out,[],1642271,,,1610612744,119,108,2026-01-04T05:19:15Z,6390000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M45.00S,2026-01-04T05:17:54.5Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,119,108,2026-01-04T05:19:15Z,6400000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M45.00S,2026-01-04T05:17:54.5Z,4,REGULAR,substitution,in,[],1641729,,,1610612744,119,108,2026-01-04T05:19:15Z,6410000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M37.00S,2026-01-04T05:19:38.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201939,83.52496714848883,51.225490196078425,1610612744,119,108,2026-01-04T05:19:48Z,6420000,False,6.0,102.0,1,right,MISS S. Curry 10' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,10.26,Missed,,,,,,,,,,,,,,,,,,
658,PT04M34.00S,2026-01-04T05:19:41.7Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,119,108,2026-01-04T05:19:48Z,6430000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,657.0,,6.0,4.0,2.0,,,,,,,,,,,,,
659,PT04M23.00S,2026-01-04T05:19:52.2Z,4,REGULAR,3pt,Jump Shot,[],1641718,23.209592641261498,89.2156862745098,1610612762,119,108,2026-01-04T05:19:58Z,6440000,False,-196.0,166.0,1,left,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
660,PT04M19.00S,2026-01-04T05:19:56.2Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612744,119,108,2026-01-04T05:19:58Z,6450000,False,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,659.0,,5.0,4.0,1.0,,,,,,,,,,,,,
661,PT04M01.00S,2026-01-04T05:20:14.6Z,4,REGULAR,3pt,Jump Shot,[],1627780,69.85873850197109,74.01960784313727,1610612744,119,108,2026-01-04T05:20:20Z,6460000,False,120.0,231.0,1,right,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
662,PT03M57.00S,2026-01-04T05:20:18.6Z,4,REGULAR,rebound,defensive,[],1642383,,,1610612762,119,108,2026-01-04T05:20:20Z,6470000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,,,661.0,,1.0,1.0,0.0,,,,,,,,,,,,,
663,PT03M50.00S,2026-01-04T05:20:27.1Z,4,REGULAR,foul,personal,['2freethrow'],201939,,,1610612762,119,108,2026-01-04T05:20:34Z,6480000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Clayton Jr. 2 FT),"[201939, 1642383]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,1628481.0,,,,,,,,,,,2.0,0.0,Clayton Jr.,1642383.0,,
665,PT03M50.00S,2026-01-04T05:20:56.9Z,4,REGULAR,freethrow,1 of 2,[],1642383,,,1610612762,119,109,2026-01-04T05:20:56Z,6500000,False,,,0,,W. Clayton Jr. Free Throw 1 of 2 (7 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
666,PT03M50.00S,2026-01-04T05:20:58.9Z,4,REGULAR,substitution,out,[],1630611,,,1610612762,119,109,2026-01-04T05:21:02Z,6510000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M50.00S,2026-01-04T05:20:58.9Z,4,REGULAR,substitution,in,[],202710,,,1610612762,119,109,2026-01-04T05:21:02Z,6520000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M50.00S,2026-01-04T05:21:19.1Z,4,REGULAR,freethrow,2 of 2,[],1642383,,,1610612762,119,110,2026-01-04T05:21:19Z,6530000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (8 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
669,PT03M34.00S,2026-01-04T05:21:39.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612744,119,110,2026-01-04T05:21:47Z,6540000,False,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Curry 2 FT),"[1628374, 201939]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,1628481.0,,,,,,,,,,,3.0,0.0,Curry,201939.0,,
671,PT03M34.00S,2026-01-04T05:22:04.8Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,120,110,2026-01-04T05:22:04Z,6560000,False,,,0,,S. Curry Free Throw 1 of 2 (30 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,30.0,,,,,,,,,,,,
672,PT03M34.00S,2026-01-04T05:22:23.9Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,121,110,2026-01-04T05:22:23Z,6570000,False,,,0,,S. Curry Free Throw 2 of 2 (31 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,31.0,,,,,,,,,,,,
673,PT03M10.00S,2026-01-04T05:22:53.4Z,4,REGULAR,3pt,Jump Shot,[],1642383,34.247700394218136,56.372549019607845,1610612762,121,110,2026-01-04T05:23:08Z,6580000,False,-32.0,269.0,1,left,MISS W. Clayton Jr. 27' pullup 3PT,[1642383],1610612762.0,UTA,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,27.13,Missed,,,,,,,,,,,,,,,,,,
674,PT03M06.00S,2026-01-04T05:22:57.4Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,121,110,2026-01-04T05:23:05Z,6590000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,673.0,,5.0,2.0,3.0,,,,,,,,,,,,,
675,PT02M52.00S,2026-01-04T05:23:11.3Z,4,REGULAR,2pt,Jump Shot,[],201939,72.7496714848883,62.745098039215684,1610612744,121,110,2026-01-04T05:23:20Z,6600000,False,64.0,204.0,1,right,MISS S. Curry 21' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,21.34,Missed,,,,,,,,,,,,,,,,,,
676,PT02M49.00S,2026-01-04T05:23:14.3Z,4,REGULAR,rebound,defensive,[],1642383,,,1610612762,121,110,2026-01-04T05:23:20Z,6610000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:2),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,16-24 Center,,,675.0,,2.0,2.0,0.0,,,,,,,,,,,,,
677,PT02M45.00S,2026-01-04T05:23:19.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,17.296320630749015,4.166666666666666,1610612762,121,110,2026-01-04T05:23:27Z,6620000,False,229.0,110.0,1,left,MISS K. George 25' running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
678,PT02M41.00S,2026-01-04T05:23:23.0Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,121,110,2026-01-04T05:23:27Z,6630000,False,,,0,,G. Payton II REBOUND (Off:3 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,677.0,,7.0,4.0,3.0,,,,,,,,,,,,,
679,PT02M27.00S,2026-01-04T05:23:36.7Z,4,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,121,110,2026-01-04T05:23:49Z,6640000,False,,,0,,G. Payton II bad pass out-of-bounds TURNOVER (3 TO),[1627780],1610612744.0,GSW,bad pass,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,1628481.0,,,,,,,,3.0,,,,,,,,
681,PT02M16.00S,2026-01-04T05:24:16.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,32.670827858081466,25.49019607843137,1610612762,121,110,2026-01-04T05:24:22Z,6660000,False,123.0,255.0,1,left,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,28.25,Missed,,,,,,,,,,,,,,,,,,
682,PT02M12.00S,2026-01-04T05:24:20.3Z,4,REGULAR,rebound,offensive,[],1629004,,,1610612762,121,110,2026-01-04T05:24:20Z,6670000,False,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,681.0,,3.0,1.0,2.0,,,,,,,,,,,,,
683,PT02M11.00S,2026-01-04T05:24:21.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641729,30.436925098554536,74.75490196078431,1610612762,121,110,2026-01-04T05:24:26Z,6680000,False,-124.0,234.0,1,left,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
684,PT02M08.00S,2026-01-04T05:24:24.3Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612744,121,110,2026-01-04T05:24:26Z,6690000,False,,,0,,D. Melton REBOUND (Off:1 Def:5),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,683.0,,6.0,5.0,1.0,,,,,,,,,,,,,
685,PT01M45.00S,2026-01-04T05:24:46.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,88.64980289093299,56.127450980392155,1610612744,121,110,2026-01-04T05:24:51Z,6700000,False,31.0,54.0,1,right,MISS G. Payton II 6' turnaround Hook,[1627780],1610612744.0,GSW,turnaround,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
686,PT01M43.00S,2026-01-04T05:24:49.9Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,121,110,2026-01-04T05:24:49Z,6710000,False,,,0,,T. Jackson-Davis REBOUND (Off:4 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,685.0,,6.0,2.0,4.0,,,,,,,,,,,,,
687,PT01M43.00S,2026-01-04T05:24:50.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631218,92.19776609724047,48.529411764705884,1610612744,123,110,2026-01-04T05:25:00Z,6720000,False,-7.0,21.0,1,right,T. Jackson-Davis putback DUNK (9 PTS),[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,9.0,,,,,,,,,,,,
688,PT01M27.00S,2026-01-04T05:25:11.6Z,4,REGULAR,turnover,bad pass,[],1641729,,,1610612762,123,110,2026-01-04T05:25:15Z,6730000,False,,,0,,B. Sensabaugh bad pass TURNOVER (4 TO),"[1641729, 202710]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,4.0,Butler III,202710.0,,,,,,
689,PT01M27.00S,2026-01-04T05:25:11.6Z,4,REGULAR,steal,,[],202710,,,1610612744,123,110,2026-01-04T05:25:13Z,6740000,False,,,0,,J. Butler III STEAL (3 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
690,PT01M07.00S,2026-01-04T05:25:31.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,74.06373193166885,9.558823529411764,1610612744,123,110,2026-01-04T05:25:36Z,6750000,False,-202.0,191.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,,
691,PT01M05.00S,2026-01-04T05:25:33.4Z,4,REGULAR,rebound,defensive,[],1642383,,,1610612762,123,110,2026-01-04T05:25:36Z,6760000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:3),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,690.0,,3.0,3.0,0.0,,,,,,,,,,,,,
692,PT01M02.00S,2026-01-04T05:25:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641729,8.886333771353483,52.20588235294118,1610612762,123,112,2026-01-04T05:25:44Z,6770000,False,-11.0,31.0,1,left,B. Sensabaugh running Layup (10 PTS) (W. Clayton Jr. 2 AST),"[1641729, 1642383]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,10.0,W. Clayton Jr.,1642383.0,2.0,,,,,,,,,
694,PT00M39.00S,2026-01-04T05:26:03.7Z,4,REGULAR,2pt,Jump Shot,[],202710,89.96386333771353,10.784313725490197,1610612744,123,112,2026-01-04T05:26:15Z,6790000,False,-196.0,42.0,1,right,MISS J. Butler III 20' step back Shot,[202710],1610612744.0,GSW,step back,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left,20.05,Missed,,,,,,,,,,,,,,,,,,
695,PT00M35.60S,2026-01-04T05:26:07.1Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,123,112,2026-01-04T05:26:15Z,6800000,False,,,0,,G. Payton II REBOUND (Off:4 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Left,,,694.0,,8.0,4.0,4.0,,,,,,,,,,,,,
697,PT00M22.30S,2026-01-04T05:26:37.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,88.38699080157687,62.00980392156863,1610612744,123,112,2026-01-04T05:26:44Z,6820000,False,60.0,57.0,1,right,MISS S. Curry 8' driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,8.26,Missed,,,,,,,,,,,,,,,,,,
698,PT00M18.70S,2026-01-04T05:26:40.6Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612744,123,112,2026-01-04T05:26:44Z,6830000,False,,,0,,D. Melton REBOUND (Off:2 Def:5),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Right,,,697.0,,7.0,5.0,2.0,,,,,,,,,,,,,
699,PT00M14.90S,2026-01-04T05:26:44.5Z,4,REGULAR,turnover,bad pass,[],1629001,,,1610612744,123,112,2026-01-04T05:26:49Z,6840000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1641729]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Sensabaugh,1641729.0,,,,,,
700,PT00M14.90S,2026-01-04T05:26:44.5Z,4,REGULAR,steal,,[],1641729,,,1610612762,123,112,2026-01-04T05:26:45Z,6850000,False,,,0,,B. Sensabaugh STEAL (2 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
701,PT00M12.80S,2026-01-04T05:26:47.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641729,9.017739816031538,51.470588235294116,1610612762,123,114,2026-01-04T05:27:28Z,6860000,False,-7.0,32.0,1,left,B. Sensabaugh running DUNK (12 PTS),[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,12.0,,,,,,,,,,,,
702,PT00M00.00S,2026-01-04T05:27:05.0Z,4,REGULAR,period,end,[],0,,,1610612744,123,114,2026-01-04T05:27:05Z,6870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2026-01-04T05:27:08.6Z,4,REGULAR,game,end,[],0,,,0,123,114,2026-01-04T05:27:08Z,6880000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
