actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
437,PT05M05.00S,2025-12-13T04:39:00.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,79,82,2025-12-13T04:39:03Z,4280000,False,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,436.0,7.0,6.0,1.0,,,,,,,,,,,,
438,PT04M59.00S,2025-12-13T04:39:06.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.14520367936925,24.509803921568626,1610612750,79,82,2025-12-13T05:36:05Z,4290000,False,127.0,250.0,1,left,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,28.04,Missed,,,,,,,,,,,,,,,,
439,PT04M56.00S,2025-12-13T04:39:09.3Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,79,82,2025-12-13T04:50:11Z,4300000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,438.0,4.0,2.0,2.0,,,,,,,,,,,,
440,PT04M55.00S,2025-12-13T04:39:10.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,22.683968462549277,8.57843137254902,1610612750,79,82,2025-12-13T04:39:16Z,4310000,False,207.0,161.0,1,left,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,26.21,Missed,,,,,,,,,,,,,,,,
441,PT04M52.00S,2025-12-13T04:39:13.8Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,79,82,2025-12-13T04:39:16Z,4320000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,440.0,3.0,2.0,1.0,,,,,,,,,,,,
442,PT04M49.00S,2025-12-13T04:39:17.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,19.793035479632064,93.62745098039215,1610612750,79,85,2025-12-13T04:39:25Z,4330000,False,-218.0,134.0,1,left,D. DiVincenzo 25' 3PT  (11 PTS) (N. Reid 3 AST),"[1628978, 1629675]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,25.58,Made,,,,,,,,,11.0,N. Reid,1629675.0,3.0,,,,
445,PT04M28.00S,2025-12-13T04:39:41.5Z,3,REGULAR,substitution,out,[],1630311,,,1610612744,79,85,2025-12-13T04:39:48Z,4360000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M28.00S,2025-12-13T04:39:41.5Z,3,REGULAR,substitution,out,[],1630545,,,1610612744,79,85,2025-12-13T04:39:48Z,4370000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M28.00S,2025-12-13T04:39:41.5Z,3,REGULAR,substitution,out,[],203944,,,1610612744,79,85,2025-12-13T04:39:48Z,4380000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M28.00S,2025-12-13T04:39:41.5Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,79,85,2025-12-13T04:39:48Z,4390000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M28.00S,2025-12-13T04:39:41.5Z,3,REGULAR,substitution,in,[],1641740,,,1610612744,79,85,2025-12-13T04:39:48Z,4400000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M28.00S,2025-12-13T04:39:41.5Z,3,REGULAR,substitution,in,[],203497,,,1610612744,79,85,2025-12-13T04:39:48Z,4410000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M26.00S,2025-12-13T04:40:00.8Z,3,REGULAR,3pt,Jump Shot,[],201939,66.70499342969777,78.18627450980392,1610612744,79,85,2025-12-13T04:40:06Z,4420000,False,141.0,260.0,1,right,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,29.62,Missed,,,,,,,,,,,,,,,,
452,PT04M25.00S,2025-12-13T04:40:01.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,79,85,2025-12-13T04:40:06Z,4430000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,451.0,,,,,,,,,,,,,,,
454,PT04M11.00S,2025-12-13T04:40:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630183,32.14520367936925,33.088235294117645,1610612750,79,85,2025-12-13T04:42:59Z,4450000,False,85.0,250.0,1,left,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,26.36,Missed,,,,,,,,,,,,,,,,
455,PT04M09.00S,2025-12-13T04:40:27.3Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,79,85,2025-12-13T04:42:59Z,4460000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,454.0,4.0,2.0,2.0,,,,,,,,,,,,
456,PT04M09.00S,2025-12-13T04:40:30.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628978,5.590000152587891,50.0,1610612750,79,85,2025-12-13T04:43:07Z,4470000,False,0.0,0.0,1,left,MISS D. DiVincenzo tip Layup,[1628978],1610612750.0,MIN,tip,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
457,PT04M08.00S,2025-12-13T04:40:31.4Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,79,85,2025-12-13T04:43:07Z,4480000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,456.0,8.0,6.0,2.0,,,,,,,,,,,,
458,PT04M08.00S,2025-12-13T04:40:31.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,79,85,2025-12-13T04:43:15Z,4490000,False,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
459,PT04M06.00S,2025-12-13T04:40:33.6Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,79,85,2025-12-13T04:43:15Z,4500000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,458.0,1.0,1.0,0.0,,,,,,,,,,,,
460,PT03M59.00S,2025-12-13T04:40:35.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,94.82588699080158,95.58823529411765,1610612744,79,85,2025-12-13T04:43:42Z,4510000,False,228.0,-4.0,1,right,MISS D. Melton running 3PT,[1629001],1610612744.0,GSW,running,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,22.79,Missed,,,,,,,,,,,,,,,,
461,PT03M56.00S,2025-12-13T04:40:39.0Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,79,85,2025-12-13T04:40:39Z,4520000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,460.0,2.0,1.0,1.0,,,,,,,,,,,,
462,PT03M54.00S,2025-12-13T04:40:40.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630541,93.51182654402102,21.568627450980394,1610612744,81,85,2025-12-13T04:43:45Z,4530000,False,-142.0,8.0,1,right,M. Moody 14' pullup Jump Shot (2 PTS),[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,14.25,Made,,,,,,,,,2.0,,,,,,,
463,PT03M45.00S,2025-12-13T04:40:52.4Z,3,REGULAR,turnover,traveling,[],1630183,,,1610612750,81,85,2025-12-13T04:41:00Z,4540000,False,,,0,,J. McDaniels traveling TURNOVER (3 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,202056.0,3.0,,,,,,,,,,,,,,,,,,
464,PT03M45.00S,2025-12-13T04:41:02.4Z,3,REGULAR,substitution,out,[],201939,,,1610612744,81,85,2025-12-13T04:41:04Z,4550000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M45.00S,2025-12-13T04:41:02.4Z,3,REGULAR,substitution,in,[],202710,,,1610612744,81,85,2025-12-13T04:41:04Z,4560000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M28.00S,2025-12-13T04:41:32.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630541,74.19513797634691,56.127450980392155,1610612744,83,85,2025-12-13T04:41:39Z,4570000,False,31.0,190.0,1,right,M. Moody 19' pullup Jump Shot (4 PTS) (T. Jackson-Davis 1 AST),"[1630541, 1631218]",1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,,,19.25,Made,,,,,,,,,4.0,T. Jackson-Davis,1631218.0,1.0,,,,
468,PT03M28.00S,2025-12-13T04:41:40.1Z,3,REGULAR,foul,personal,['1freethrow'],203497,,,1610612744,83,85,2025-12-13T04:41:48Z,4590000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Moody 1 FT),"[203497, 1630541]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,1628951.0,,,,,,,,3.0,0.0,Moody,1630541.0,,,,,,,,
470,PT03M28.00S,2025-12-13T04:41:53.5Z,3,REGULAR,substitution,out,[],1628978,,,1610612744,83,85,2025-12-13T04:42:11Z,4610000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M28.00S,2025-12-13T04:41:53.5Z,3,REGULAR,substitution,in,[],1642265,,,1610612744,83,85,2025-12-13T04:42:11Z,4620000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M28.00S,2025-12-13T04:41:53.5Z,3,REGULAR,substitution,out,[],1631218,,,1610612744,83,85,2025-12-13T04:42:15Z,4625000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M28.00S,2025-12-13T04:41:53.5Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,83,85,2025-12-13T04:42:15Z,4627500,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M28.00S,2025-12-13T04:42:09.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630541,,,1610612744,83,85,2025-12-13T04:42:13Z,4630000,False,,,0,,MISS M. Moody Free Throw 1 of 1,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
473,PT03M24.00S,2025-12-13T04:42:13.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,83,85,2025-12-13T04:44:15Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,
476,PT03M24.00S,2025-12-13T04:42:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612744,83,85,2025-12-13T04:42:56Z,4650000,False,,,0,,R. Gobert loose ball personal FOUL (4 PF) (Post 2 FT),"[203497, 1642366]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,202056.0,,,,,,,,4.0,0.0,Post,1642366.0,,,,,,,,
478,PT03M24.00S,2025-12-13T04:42:57.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642366,,,1610612744,84,85,2025-12-13T04:42:57Z,4670000,False,,,0,,Q. Post Free Throw 1 of 2 (12 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,,
479,PT03M24.00S,2025-12-13T04:42:58.3Z,3,REGULAR,substitution,out,[],203497,,,1610612744,84,85,2025-12-13T04:43:00Z,4680000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M24.00S,2025-12-13T04:42:58.3Z,3,REGULAR,substitution,in,[],203944,,,1610612744,84,85,2025-12-13T04:43:00Z,4690000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M24.00S,2025-12-13T04:43:10.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642366,,,1610612744,85,85,2025-12-13T04:43:10Z,4700000,False,,,0,,Q. Post Free Throw 2 of 2 (13 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,Made,,,,,,,,,13.0,,,,,,,
482,PT03M11.00S,2025-12-13T04:43:25.5Z,3,REGULAR,3pt,Jump Shot,[],1642265,32.802233902759525,73.52941176470588,1610612750,85,85,2025-12-13T04:43:29Z,4710000,False,-118.0,256.0,1,left,MISS R. Dillingham 28' 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,28.15,Missed,,,,,,,,,,,,,,,,
483,PT03M08.00S,2025-12-13T04:43:28.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,85,85,2025-12-13T04:43:29Z,4720000,False,,,0,,J. Butler III REBOUND (Off:1 Def:4),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,482.0,5.0,4.0,1.0,,,,,,,,,,,,
485,PT02M50.00S,2025-12-13T04:44:00.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,85,85,2025-12-13T04:44:00Z,4740000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M50.00S,2025-12-13T04:46:05.2Z,3,REGULAR,substitution,out,[],1630183,,,1610612744,85,85,2025-12-13T04:46:20Z,4750000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M50.00S,2025-12-13T04:46:05.2Z,3,REGULAR,substitution,in,[],1630545,,,1610612744,85,85,2025-12-13T04:46:20Z,4760000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M45.00S,2025-12-13T04:47:06.2Z,3,REGULAR,3pt,Jump Shot,[],202710,91.93495400788436,98.0392156862745,1610612744,85,85,2025-12-13T04:51:52Z,4770000,False,240.0,23.0,1,right,MISS J. Butler III 24' 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,,,24.13,Missed,,,,,,,,,,,,,,,,
489,PT02M44.00S,2025-12-13T04:47:07.2Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,85,85,2025-12-13T04:51:52Z,4780000,False,,,0,,M. Moody REBOUND (Off:2 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,488.0,3.0,1.0,2.0,,,,,,,,,,,,
490,PT02M42.00S,2025-12-13T04:47:09.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630541,93.03547963206307,30.17003676470588,1610612744,85,85,2025-12-13T04:48:56Z,4790000,False,-99.0,13.0,1,right,MISS M. Moody 9' fadeaway Shot,[1630541],1610612744.0,GSW,fadeaway,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,9.99,Missed,,,,,,,,,,,,,,,,
491,PT02M40.00S,2025-12-13T04:47:11.3Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612750,85,85,2025-12-13T04:47:55Z,4800000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Left,,,,,490.0,1.0,1.0,0.0,,,,,,,,,,,,
492,PT02M29.00S,2025-12-13T04:47:23.2Z,3,REGULAR,2pt,Hook,[],1629675,11.645860709592641,29.901960784313726,1610612750,85,85,2025-12-13T04:50:55Z,4810000,False,100.0,57.0,1,left,MISS N. Reid 11' driving Hook,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,11.55,Missed,,,,,,,,,,,,,,,,
493,PT02M26.00S,2025-12-13T04:47:26.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,85,85,2025-12-13T04:47:31Z,4820000,False,,,0,,J. Butler III REBOUND (Off:1 Def:5),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Right,,,,,492.0,6.0,5.0,1.0,,,,,,,,,,,,
494,PT02M13.00S,2025-12-13T04:47:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,89.83245729303549,48.529411764705884,1610612744,87,85,2025-12-13T04:51:18Z,4830000,False,-7.0,43.0,1,right,J. Butler III driving Layup (12 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,4.37,Made,,,,,,,,,12.0,,,,,,,
495,PT01M51.00S,2025-12-13T04:47:59.7Z,3,REGULAR,3pt,Jump Shot,[],1629675,8.360709592641262,3.431372549019608,1610612750,87,85,2025-12-13T04:48:08Z,4840000,False,233.0,26.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,23.43,Missed,,,,,,,,,,,,,,,,
496,PT01M47.00S,2025-12-13T04:48:03.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,87,85,2025-12-13T04:48:08Z,4850000,False,,,0,,J. Butler III REBOUND (Off:1 Def:6),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,,,,,495.0,7.0,6.0,1.0,,,,,,,,,,,,
497,PT01M29.00S,2025-12-13T04:48:22.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641740,,,1610612744,87,85,2025-12-13T04:48:30Z,4860000,False,,,0,,J. Clark shooting personal FOUL (3 PF) (Butler III 2 FT),"[1641740, 202710]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,202056.0,,,,,,,,3.0,0.0,Butler III,202710.0,,,,,,,,
499,PT01M29.00S,2025-12-13T04:48:49.9Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,88,85,2025-12-13T04:48:49Z,4880000,False,,,0,,J. Butler III Free Throw 1 of 2 (13 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,,,,,13.0,,,,,,,
500,PT01M29.00S,2025-12-13T04:49:03.3Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,89,85,2025-12-13T04:49:03Z,4890000,False,,,0,,J. Butler III Free Throw 2 of 2 (14 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
501,PT01M16.00S,2025-12-13T04:49:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,6.783837056504599,53.67647058823529,1610612750,89,87,2025-12-13T04:49:23Z,4900000,False,-18.0,11.0,1,left,R. Dillingham cutting Layup (2 PTS) (N. Reid 4 AST),"[1642265, 1629675]",1610612750.0,MIN,cutting,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,2.16,Made,,,,,,,,,2.0,N. Reid,1629675.0,4.0,,,,
503,PT00M58.90S,2025-12-13T04:49:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,86.28449408672799,42.8921568627451,1610612744,91,87,2025-12-13T04:52:22Z,4920000,False,-36.0,76.0,1,right,D. Melton 8' driving floating Jump Shot (5 PTS),[1629001],1610612744.0,GSW,driving floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,8.42,Made,,,,,,,,,5.0,,,,,,,
504,PT00M50.90S,2025-12-13T04:49:46.5Z,3,REGULAR,turnover,lost ball,[],1642265,,,1610612750,91,87,2025-12-13T04:53:06Z,4930000,False,,,0,,R. Dillingham lost ball TURNOVER (1 TO),"[1642265, 1630541]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Moody,1630541.0
505,PT00M50.90S,2025-12-13T04:49:46.5Z,3,REGULAR,steal,,[],1630541,,,1610612744,91,87,2025-12-13T04:49:48Z,4940000,False,,,0,,M. Moody STEAL (2 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
506,PT00M40.90S,2025-12-13T04:49:56.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,81.553876478318,93.13725490196079,1610612744,91,87,2025-12-13T04:50:01Z,4950000,False,216.0,121.0,1,right,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,24.73,Missed,,,,,,,,,,,,,,,,
507,PT00M38.10S,2025-12-13T04:49:59.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,91,87,2025-12-13T04:50:01Z,4960000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,506.0,8.0,7.0,1.0,,,,,,,,,,,,
508,PT00M31.70S,2025-12-13T04:50:05.6Z,3,REGULAR,3pt,Jump Shot,[],203944,29.25427069645204,13.23529411764706,1610612750,91,87,2025-12-13T04:53:53Z,4970000,False,184.0,222.0,1,left,MISS J. Randle 28' pullup 3PT,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,28.86,Missed,,,,,,,,,,,,,,,,
509,PT00M29.50S,2025-12-13T04:50:07.8Z,3,REGULAR,rebound,offensive,[],1641740,,,1610612750,91,87,2025-12-13T04:57:37Z,4980000,False,,,0,,J. Clark REBOUND (Off:1 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,,,,,508.0,1.0,0.0,1.0,,,,,,,,,,,,
510,PT00M29.50S,2025-12-13T04:50:12.7Z,3,REGULAR,foul,personal,[],1630541,,,1610612750,91,87,2025-12-13T04:54:38Z,4990000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1641740]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,1.0,0.0,Clark,1641740.0,,,,,,,,
512,PT00M29.50S,2025-12-13T04:50:28.4Z,3,REGULAR,substitution,out,[],1642366,,,1610612750,91,87,2025-12-13T04:50:30Z,5010000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M29.50S,2025-12-13T04:50:28.4Z,3,REGULAR,substitution,in,[],1631218,,,1610612750,91,87,2025-12-13T04:50:30Z,5020000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M22.00S,2025-12-13T04:50:42.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631218,,,1610612750,91,87,2025-12-13T04:50:48Z,5030000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Randle 2 FT),"[1631218, 203944]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,1.0,0.0,Randle,203944.0,,,,,,,,
517,PT00M22.00S,2025-12-13T04:51:09.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,91,87,2025-12-13T04:51:09Z,5060000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
518,PT00M22.00S,2025-12-13T04:51:09.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,91,87,2025-12-13T04:51:09Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,,,,
519,PT00M22.00S,2025-12-13T04:51:11.1Z,3,REGULAR,substitution,out,[],1630541,,,1610612750,91,87,2025-12-13T04:51:22Z,5080000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M22.00S,2025-12-13T04:51:11.1Z,3,REGULAR,substitution,out,[],1642265,,,1610612750,91,87,2025-12-13T04:51:22Z,5090000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
