actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
90,PT05M15.00S,2025-12-21T01:54:48.9Z,1,REGULAR,substitution,out,[],1627780,,,1610612756,20,25,2025-12-21T01:55:05Z,890000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2025-12-21T01:54:48.9Z,1,REGULAR,substitution,out,[],203110,,,1610612756,20,25,2025-12-21T01:55:05Z,900000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M15.00S,2025-12-21T01:54:48.9Z,1,REGULAR,substitution,out,[],1631109,,,1610612756,20,25,2025-12-21T01:55:05Z,910000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M15.00S,2025-12-21T01:54:48.9Z,1,REGULAR,substitution,in,[],202710,,,1610612756,20,25,2025-12-21T01:55:05Z,920000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M15.00S,2025-12-21T01:54:48.9Z,1,REGULAR,substitution,in,[],1631218,,,1610612756,20,25,2025-12-21T01:55:05Z,930000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M15.00S,2025-12-21T01:54:48.9Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,20,25,2025-12-21T01:55:05Z,940000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M58.00S,2025-12-21T01:55:20.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,7.30946123521682,37.254901960784316,1610612756,20,25,2025-12-21T01:55:29Z,950000,False,64.0,16.0,1,left,MISS D. Booker 6' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
97,PT04M57.00S,2025-12-21T01:55:21.3Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,20,25,2025-12-21T01:57:14Z,960000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,
98,PT04M57.00S,2025-12-21T01:55:25.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642345,7.966491458607096,51.9607843137255,1610612756,20,27,2025-12-21T01:57:37Z,970000,False,-10.0,22.0,1,left,O. Ighodaro putback DUNK (2 PTS),[1642345],1610612756.0,PHX,putback,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,2.44,Made,2.0,,,,,,,,,,,,,,,,,
99,PT04M43.00S,2025-12-21T01:55:34.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,83.919185282523,50.49019607843137,1610612744,20,27,2025-12-21T01:55:44Z,980000,False,2.0,99.0,1,right,MISS D. Melton 9' pullup Shot - blocked,"[1629001, 1626164]",1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,9.87,Missed,,,,,,,,,,,,,,,,,Booker,1626164.0
100,PT04M43.00S,2025-12-21T01:55:34.9Z,1,REGULAR,block,,[],1626164,,,1610612744,20,27,2025-12-21T02:06:52Z,990000,False,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M40.00S,2025-12-21T01:55:37.9Z,1,REGULAR,rebound,offensive,[],202710,,,1610612744,20,27,2025-12-21T01:59:23Z,1000000,False,,,0,,J. Butler III REBOUND (Off:1 Def:0),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,
102,PT04M37.00S,2025-12-21T01:55:44.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631218,92.06636005256242,51.470588235294116,1610612744,22,27,2025-12-21T01:55:51Z,1010000,False,7.0,22.0,1,right,T. Jackson-Davis DUNK (2 PTS) (J. Butler III 1 AST),"[1631218, 202710]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.33,Made,2.0,,,,,,,,,,,,,J. Butler III,202710.0,1.0,,
104,PT04M37.00S,2025-12-21T01:55:48.7Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612744,22,27,2025-12-21T01:56:12Z,1030000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Jackson-Davis 1 FT),"[1626220, 1631218]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,202053.0,1.0,0.0,Jackson-Davis,1631218.0,,,,,,,,
106,PT04M37.00S,2025-12-21T01:56:03.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612744,22,27,2025-12-21T01:56:06Z,1050000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M37.00S,2025-12-21T01:56:03.9Z,1,REGULAR,substitution,in,[],1642346,,,1610612744,22,27,2025-12-21T01:56:06Z,1060000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M37.00S,2025-12-21T01:56:15.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631218,,,1610612744,22,27,2025-12-21T01:56:19Z,1070000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 1,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT04M35.00S,2025-12-21T01:56:17.8Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,22,27,2025-12-21T01:56:19Z,1080000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT04M18.00S,2025-12-21T01:56:33.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,6.521024967148489,61.274509803921575,1610612756,22,29,2025-12-21T01:56:39Z,1090000,False,-56.0,9.0,1,left,O. Ighodaro DUNK (4 PTS) (D. Booker 3 AST),"[1642345, 1626164]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,4.0,,,,,,,,,,,,,D. Booker,1626164.0,3.0,,
113,PT03M53.00S,2025-12-21T01:57:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.3580814717477,63.48039215686274,1610612744,24,29,2025-12-21T01:57:17Z,1120000,False,67.0,38.0,1,right,J. Butler III 7' turnaround fadeaway Jump Shot (6 PTS) (D. Melton 2 AST),"[202710, 1629001]",1610612744.0,GSW,turnaround fadeaway,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,6.0,,,,,,,,,,,,,D. Melton,1629001.0,2.0,,
115,PT03M43.00S,2025-12-21T01:57:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,9.280551905387648,45.34313725490196,1610612756,24,31,2025-12-21T01:57:30Z,1140000,False,23.0,35.0,1,left,D. Brooks driving Layup (9 PTS),[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,4.18,Made,9.0,,,,,,,,,,,,,,,,,
116,PT03M32.00S,2025-12-21T01:57:32.9Z,1,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,24,31,2025-12-21T01:57:44Z,1150000,False,,,0,,B. Podziemski bad pass out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,bad pass,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,,,,,,,,1627529.0,,,,,1.0,,,,,,,
117,PT03M32.00S,2025-12-21T01:57:36.3Z,1,REGULAR,substitution,out,[],201939,,,1610612756,24,31,2025-12-21T01:57:53Z,1160000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M32.00S,2025-12-21T01:57:36.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,24,31,2025-12-21T01:57:53Z,1170000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M32.00S,2025-12-21T01:57:36.3Z,1,REGULAR,substitution,out,[],1628415,,,1610612756,24,31,2025-12-21T01:57:53Z,1180000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M32.00S,2025-12-21T01:57:36.3Z,1,REGULAR,substitution,in,[],1642954,,,1610612756,24,31,2025-12-21T01:57:53Z,1190000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M32.00S,2025-12-21T01:57:36.3Z,1,REGULAR,substitution,in,[],1631123,,,1610612756,24,31,2025-12-21T01:57:53Z,1200000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M32.00S,2025-12-21T01:57:36.3Z,1,REGULAR,substitution,in,[],1631221,,,1610612756,24,31,2025-12-21T01:57:53Z,1210000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M14.00S,2025-12-21T01:58:12.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,33.459264126149804,19.852941176470587,1610612756,24,34,2025-12-21T01:58:18Z,1220000,False,151.0,262.0,1,left,J. Goodwin 30' 3PT  (3 PTS) (C. Gillespie 2 AST),"[1630692, 1631221]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,30.22,Made,3.0,,,,,,,,,,,,,C. Gillespie,1631221.0,2.0,,
125,PT02M50.00S,2025-12-21T01:58:36.0Z,1,REGULAR,3pt,Jump Shot,[],1641764,78.66294349540078,89.95098039215686,1610612744,24,34,2025-12-21T01:58:41Z,1240000,False,200.0,148.0,1,right,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
126,PT02M48.00S,2025-12-21T01:58:38.0Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,24,34,2025-12-21T01:58:41Z,1250000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,
127,PT02M40.00S,2025-12-21T01:58:47.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,13.87976346911958,50.73529411764706,1610612756,24,36,2025-12-21T02:02:11Z,1260000,False,-4.0,78.0,1,left,O. Ighodaro 7' cutting DUNK (6 PTS) (C. Gillespie 3 AST),"[1642345, 1631221]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,7.81,Made,6.0,,,,,,,,,,,,,C. Gillespie,1631221.0,3.0,,
129,PT02M38.00S,2025-12-21T01:58:57.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,24,36,2025-12-21T01:59:05Z,1280000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,,,
130,PT02M22.00S,2025-12-21T01:59:13.4Z,1,REGULAR,3pt,Jump Shot,[],1642954,91.01511169513797,95.34313725490196,1610612744,27,36,2025-12-21T01:59:20Z,1290000,False,227.0,32.0,1,right,W. Richard 3PT  (3 PTS) (J. Butler III 2 AST),"[1642954, 202710]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,22.89,Made,3.0,,,,,,,,,,,,,J. Butler III,202710.0,2.0,,
132,PT02M06.00S,2025-12-21T01:59:31.3Z,1,REGULAR,3pt,Jump Shot,[],1630692,32.14520367936925,55.14705882352941,1610612756,27,36,2025-12-21T02:02:52Z,1310000,False,-26.0,250.0,1,left,MISS J. Goodwin 25' pullup 3PT,[1630692],1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
133,PT02M05.00S,2025-12-21T01:59:32.3Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,27,36,2025-12-21T02:02:52Z,1320000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT01M53.00S,2025-12-21T01:59:42.7Z,1,REGULAR,3pt,Jump Shot,[],1629001,92.85479632063075,96.56862745098039,1610612744,27,36,2025-12-21T01:59:47Z,1330000,False,233.0,15.0,1,right,MISS D. Melton 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
135,PT01M51.00S,2025-12-21T01:59:44.7Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,27,36,2025-12-21T01:59:47Z,1340000,False,,,0,,R. Dunn REBOUND (Off:0 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,
136,PT01M48.00S,2025-12-21T01:59:49.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642346,12.171484888304862,49.50980392156863,1610612756,27,36,2025-12-21T02:04:05Z,1350000,False,2.0,62.0,1,left,MISS R. Dunn 6' running Layup - blocked,"[1642346, 1629001]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,Melton,1629001.0
137,PT01M48.00S,2025-12-21T01:59:49.3Z,1,REGULAR,block,,[],1629001,,,1610612756,27,36,2025-12-21T01:59:52Z,1360000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M46.00S,2025-12-21T01:59:51.3Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,27,36,2025-12-21T02:04:05Z,1370000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT01M43.00S,2025-12-21T01:59:54.9Z,1,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612744,27,36,2025-12-21T02:00:20Z,1380000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Butler III 2 FT),"[1631221, 202710]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Right,,,,,,,,1627529.0,1.0,0.0,Butler III,202710.0,,,,,,,,
141,PT01M43.00S,2025-12-21T02:00:17.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,27,36,2025-12-21T02:00:17Z,1400000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M43.00S,2025-12-21T02:02:18.1Z,1,REGULAR,substitution,out,[],1629001,,,1610612744,27,36,2025-12-21T02:03:17Z,1410000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M43.00S,2025-12-21T02:02:18.1Z,1,REGULAR,substitution,in,[],1630311,,,1610612744,27,36,2025-12-21T02:03:17Z,1420000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M43.00S,2025-12-21T02:03:18.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612744,28,36,2025-12-21T02:03:18Z,1430000,False,,,0,,J. Butler III Free Throw 1 of 2 (7 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
145,PT01M43.00S,2025-12-21T02:03:18.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612744,29,36,2025-12-21T02:04:20Z,1440000,False,,,0,,J. Butler III Free Throw 2 of 2 (8 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
146,PT01M30.00S,2025-12-21T02:03:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630692,7.046649145860711,96.07843137254902,1610612756,29,39,2025-12-21T02:03:54Z,1450000,False,-230.0,14.0,1,left,J. Goodwin 3PT  (6 PTS) (O. Ighodaro 1 AST),"[1630692, 1642345]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,23.08,Made,6.0,,,,,,,,,,,,,O. Ighodaro,1642345.0,1.0,,
148,PT01M05.00S,2025-12-21T02:04:12.6Z,1,REGULAR,2pt,Jump Shot,[],202710,90.75229960578186,77.94117647058823,1610612744,31,39,2025-12-21T02:04:19Z,1470000,False,140.0,34.0,1,right,J. Butler III 14' turnaround Jump Shot (10 PTS),[202710],1610612744.0,GSW,turnaround,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Right,14.39,Made,10.0,,,,,,,,,,,,,,,,,
149,PT00M47.70S,2025-12-21T02:04:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,14.931011826544022,45.83333333333333,1610612756,31,41,2025-12-21T02:06:25Z,1480000,False,21.0,88.0,1,left,J. Bouyea 9' driving floating Jump Shot (2 PTS) (R. Dunn 1 AST),"[1631123, 1642346]",1610612756.0,PHX,driving floating,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,2.0,,,,,,,,,,,,,R. Dunn,1642346.0,1.0,,
154,PT00M22.10S,2025-12-21T02:05:27.2Z,1,REGULAR,2pt,Jump Shot,[],1641764,88.38699080157687,16.666666666666664,1610612744,31,41,2025-12-21T02:10:47Z,1530000,False,-167.0,57.0,1,right,MISS B. Podziemski 17' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left,17.61,Missed,,,,,,,,,,,,,,,,,,
155,PT00M20.10S,2025-12-21T02:05:29.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,31,41,2025-12-21T02:05:39Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left,,,,154.0,,,,,,,,,,,,,,,,
157,PT00M20.10S,2025-12-21T02:05:41.7Z,1,REGULAR,substitution,out,[],1630311,,,1610612744,31,41,2025-12-21T02:06:02Z,1560000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M20.10S,2025-12-21T02:05:41.7Z,1,REGULAR,substitution,out,[],1631123,,,1610612744,31,41,2025-12-21T02:06:02Z,1570000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M20.10S,2025-12-21T02:05:41.7Z,1,REGULAR,substitution,out,[],1630692,,,1610612744,31,41,2025-12-21T02:06:02Z,1580000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M20.10S,2025-12-21T02:05:41.7Z,1,REGULAR,substitution,in,[],201939,,,1610612744,31,41,2025-12-21T02:06:02Z,1590000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M20.10S,2025-12-21T02:05:41.7Z,1,REGULAR,substitution,in,[],1626220,,,1610612744,31,41,2025-12-21T02:06:02Z,1600000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M20.10S,2025-12-21T02:05:41.7Z,1,REGULAR,substitution,in,[],1628415,,,1610612744,31,41,2025-12-21T02:06:02Z,1610000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M08.50S,2025-12-21T02:06:23.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612744,31,41,2025-12-21T02:06:32Z,1620000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Podziemski 2 FT),"[1628415, 1641764]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,
165,PT00M08.50S,2025-12-21T02:06:53.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641764,,,1610612744,31,41,2025-12-21T02:10:06Z,1640000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
173,PT00M08.50S,2025-12-21T02:06:53.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,31,41,2025-12-21T02:10:06Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,
174,PT00M08.50S,2025-12-21T02:06:53.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641764,,,1610612744,32,41,2025-12-21T02:10:06Z,1720000,False,,,0,,B. Podziemski Free Throw 2 of 2 (8 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
167,PT00M08.50S,2025-12-21T02:06:54.4Z,1,REGULAR,substitution,out,[],1642954,,,1610612756,32,41,2025-12-21T02:10:08Z,1725000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M08.50S,2025-12-21T02:06:54.4Z,1,REGULAR,substitution,out,[],201939,,,1610612756,32,41,2025-12-21T02:10:08Z,1727500,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M08.50S,2025-12-21T02:06:54.4Z,1,REGULAR,substitution,out,[],1642346,,,1610612756,32,41,2025-12-21T02:10:08Z,1728750,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M08.50S,2025-12-21T02:06:54.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612756,32,41,2025-12-21T02:10:08Z,1729375,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M08.50S,2025-12-21T02:06:54.4Z,1,REGULAR,substitution,in,[],203110,,,1610612756,32,41,2025-12-21T02:10:08Z,1729687,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M08.50S,2025-12-21T02:06:54.4Z,1,REGULAR,substitution,in,[],1626164,,,1610612756,32,41,2025-12-21T02:10:08Z,1729843,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M04.80S,2025-12-21T02:07:24.9Z,1,REGULAR,foul,personal,[],1627780,,,1610612756,32,41,2025-12-21T02:07:45Z,1730000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1631221]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627529.0,2.0,0.0,Gillespie,1631221.0,,,,,,,,
177,PT00M00.80S,2025-12-21T02:07:50.8Z,1,REGULAR,3pt,Jump Shot,[],1628415,29.122864651773984,23.774509803921568,1610612756,32,44,2025-12-21T02:08:01Z,1750000,False,131.0,221.0,1,left,D. Brooks 25' 3PT  (12 PTS) (D. Booker 4 AST),"[1628415, 1626164]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.72,Made,12.0,,,,,,,,,,,,,D. Booker,1626164.0,4.0,,
179,PT00M00.00S,2025-12-21T02:08:03.2Z,1,REGULAR,period,end,[],0,,,1610612744,32,44,2025-12-21T02:08:03Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-12-21T02:10:08.3Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612744,32,44,2025-12-21T02:10:56Z,1780000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-12-21T02:10:08.3Z,2,REGULAR,substitution,out,['startperiod'],1631218,,,1610612744,32,44,2025-12-21T02:10:56Z,1790000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
