actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
654,PT07M24.00S,2026-01-20T05:07:25.4Z,4,REGULAR,rebound,offensive,[],1641796,,,1610612748,114,103,2026-01-20T05:08:38Z,6370000,False,,,0,,P. Larsson REBOUND (Off:3 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,653.0,5.0,2.0,3.0,,,,,,,,,,,,,,
655,PT07M23.00S,2026-01-20T05:07:27.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642276,70.25295663600527,78.18627450980392,1610612748,114,103,2026-01-20T05:08:44Z,6380000,False,141.0,227.0,1,right,MISS K. Ware 26' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
656,PT07M21.00S,2026-01-20T05:07:29.6Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,114,103,2026-01-20T05:08:44Z,6390000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,655.0,5.0,3.0,2.0,,,,,,,,,,,,,,
657,PT07M15.00S,2026-01-20T05:07:34.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,73.01248357424441,81.86274509803921,1610612748,114,103,2026-01-20T05:09:01Z,6400000,False,159.0,201.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
658,PT07M11.00S,2026-01-20T05:07:38.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,114,103,2026-01-20T05:07:38Z,6410000,False,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,657.0,6.0,6.0,0.0,,,,,,,,,,,,,,
659,PT07M05.00S,2026-01-20T05:07:52.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,114,103,2026-01-20T05:07:52Z,6420000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,114,103,2026-01-20T05:10:39Z,6430000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,out,[],1642276,,,1610612744,114,103,2026-01-20T05:10:39Z,6440000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,out,[],1631170,,,1610612744,114,103,2026-01-20T05:10:39Z,6450000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,out,[],1626181,,,1610612744,114,103,2026-01-20T05:10:39Z,6460000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,114,103,2026-01-20T05:10:39Z,6470000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,in,[],1630558,,,1610612744,114,103,2026-01-20T05:10:39Z,6480000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,in,[],203952,,,1610612744,114,103,2026-01-20T05:10:39Z,6490000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT07M05.00S,2026-01-20T05:10:13.7Z,4,REGULAR,substitution,in,[],1628389,,,1610612744,114,103,2026-01-20T05:10:39Z,6500000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT06M48.00S,2026-01-20T05:11:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,8.229303547963205,39.21568627450981,1610612744,116,103,2026-01-20T05:11:15Z,6510000,False,54.0,25.0,1,left,B. Hield driving Layup (13 PTS),[1627741],1610612744.0,GSW,driving,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,,,,,,,,,,,,,13.0,,,
669,PT06M38.00S,2026-01-20T05:11:21.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203952,83.83705650459922,45.48866421568628,1610612748,116,103,2026-01-20T05:11:29Z,6520000,False,-23.0,99.0,1,right,MISS A. Wiggins 10' turnaround Hook,[203952],1610612748.0,MIA,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,10.19,Missed,,,,,,,,,,,,,,,,,,
670,PT06M36.00S,2026-01-20T05:11:23.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,116,103,2026-01-20T05:11:29Z,6530000,False,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,669.0,7.0,7.0,0.0,,,,,,,,,,,,,,
671,PT06M27.00S,2026-01-20T05:11:33.1Z,4,REGULAR,3pt,Jump Shot,[],1627741,20.05584756898817,7.598039215686274,1610612744,119,103,2026-01-20T05:11:37Z,6540000,False,212.0,136.0,1,left,B. Hield 25' 3PT  (16 PTS) (B. Podziemski 4 AST),"[1627741, 1641764]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,,,,,,,,,,,16.0,B. Podziemski,1641764.0,4.0
673,PT06M25.00S,2026-01-20T05:11:39.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,119,103,2026-01-20T05:11:39Z,6560000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT06M13.00S,2026-01-20T05:14:43.5Z,4,REGULAR,3pt,Jump Shot,[],1631323,72.35545335085413,19.607843137254903,1610612748,119,103,2026-01-20T05:14:47Z,6570000,False,-152.0,207.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
675,PT06M10.00S,2026-01-20T05:14:46.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,119,103,2026-01-20T05:14:47Z,6580000,False,,,0,,A. Horford REBOUND (Off:0 Def:8),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,674.0,8.0,8.0,0.0,,,,,,,,,,,,,,
678,PT05M51.00S,2026-01-20T05:15:06.0Z,4,REGULAR,2pt,Jump Shot,[],1641764,13.485545335085414,20.588235294117645,1610612744,119,103,2026-01-20T05:15:09Z,6590000,False,147.0,74.0,1,left,MISS B. Podziemski 16' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,16.48,Missed,,,,,,,,,,,,,,,,,,
679,PT05M48.00S,2026-01-20T05:15:09.0Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612748,119,103,2026-01-20T05:15:09Z,6600000,False,,,0,,D. Mitchell REBOUND (Off:3 Def:3),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,678.0,6.0,3.0,3.0,,,,,,,,,,,,,,
680,PT05M43.00S,2026-01-20T05:15:13.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,78.9257555847569,8.088235294117647,1610612748,119,103,2026-01-20T05:18:08Z,6610000,False,-210.0,146.0,1,right,MISS S. Fontecchio 25' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
681,PT05M39.00S,2026-01-20T05:15:17.7Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,119,103,2026-01-20T05:15:20Z,6620000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,680.0,3.0,3.0,0.0,,,,,,,,,,,,,,
682,PT05M17.00S,2026-01-20T05:15:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,8.360709592641262,57.59803921568627,1610612744,121,103,2026-01-20T05:15:43Z,6630000,False,-38.0,26.0,1,left,B. Podziemski driving finger roll Layup (18 PTS) (A. Horford 2 AST),"[1641764, 201143]",1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,,,,,,,,,,,,,,,18.0,A. Horford,201143.0,2.0
683,PT05M02.00S,2026-01-20T05:15:54.3Z,4,REGULAR,3pt,Jump Shot,[],203952,78.79434954007884,7.598039215686274,1610612748,121,103,2026-01-20T05:15:57Z,6640000,False,-212.0,147.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
684,PT04M59.00S,2026-01-20T05:15:57.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,121,103,2026-01-20T05:15:57Z,6650000,False,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,683.0,4.0,4.0,0.0,,,,,,,,,,,,,,
685,PT04M39.00S,2026-01-20T05:16:17.5Z,4,REGULAR,3pt,Jump Shot,[],1641764,26.888961892247043,9.803921568627452,1610612744,124,103,2026-01-20T05:16:22Z,6660000,False,201.0,200.0,1,left,B. Podziemski 28' 3PT step back (21 PTS),[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,28.38,Made,,,,,,,,,,,,,,,21.0,,,
686,PT04M21.00S,2026-01-20T05:16:35.4Z,4,REGULAR,turnover,lost ball,[],203952,,,1610612748,124,103,2026-01-20T05:16:38Z,6670000,False,,,0,,A. Wiggins lost ball TURNOVER (3 TO),"[203952, 201143]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,Horford,201143.0,,,,,,
687,PT04M21.00S,2026-01-20T05:16:35.4Z,4,REGULAR,steal,,[],201143,,,1610612744,124,103,2026-01-20T05:16:36Z,6680000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
688,PT04M09.00S,2026-01-20T05:16:51.4Z,4,REGULAR,foul,personal,[],1631323,,,1610612744,124,103,2026-01-20T05:16:58Z,6690000,False,,,0,,S. Fontecchio personal FOUL (3 PF),"[1631323, 1641764]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,3.0,0.0,Podziemski,1641764.0,,,,,,,,,
690,PT04M09.00S,2026-01-20T05:17:12.0Z,4,REGULAR,substitution,out,[],1631323,,,1610612744,124,103,2026-01-20T05:17:16Z,6710000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT04M09.00S,2026-01-20T05:17:12.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612744,124,103,2026-01-20T05:17:16Z,6720000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT03M56.00S,2026-01-20T05:17:26.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,33.92739816031538,71.59160539215686,1610612744,127,103,2026-01-20T05:17:32Z,6730000,False,-108.0,266.0,1,left,B. Podziemski 28' 3PT step back (24 PTS),[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,28.75,Made,,,,,,,,,,,,,,,24.0,,,
693,PT03M54.00S,2026-01-20T05:17:32.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,127,103,2026-01-20T05:17:32Z,6740000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],1642954,,,1610612748,127,103,2026-01-20T05:19:24Z,6750000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],1641796,,,1610612748,127,103,2026-01-20T05:19:24Z,6760000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,127,103,2026-01-20T05:19:24Z,6770000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],203952,,,1610612748,127,103,2026-01-20T05:19:24Z,6780000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612748,127,103,2026-01-20T05:19:24Z,6790000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],1626181,,,1610612748,127,103,2026-01-20T05:19:24Z,6800000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1630311,,,1610612748,127,103,2026-01-20T05:19:24Z,6810000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1642066,,,1610612748,127,103,2026-01-20T05:19:24Z,6820000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1642857,,,1610612748,127,103,2026-01-20T05:19:24Z,6830000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1631107,,,1610612748,127,103,2026-01-20T05:19:24Z,6840000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1630696,,,1610612748,127,103,2026-01-20T05:19:24Z,6850000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1642352,,,1610612748,127,103,2026-01-20T05:19:24Z,6860000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,out,[],201143,,,1610612748,127,103,2026-01-20T05:19:34Z,6870000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT03M54.00S,2026-01-20T05:18:44.9Z,4,REGULAR,substitution,in,[],1631218,,,1610612748,127,103,2026-01-20T05:19:34Z,6880000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT03M39.00S,2026-01-20T05:19:53.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,87.59855453350855,55.392156862745104,1610612748,127,105,2026-01-20T05:20:00Z,6890000,False,27.0,64.0,1,right,N. Jović 6' driving floating Jump Shot (2 PTS) (D. Smith 1 AST),"[1631107, 1630696]",1610612748.0,MIA,driving floating,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,,,,,,,,,,,,,,2.0,D. Smith,1630696.0,1.0
711,PT03M19.00S,2026-01-20T05:20:13.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,17.559132720105126,45.83333333333333,1610612744,127,105,2026-01-20T05:20:18Z,6910000,False,21.0,113.0,1,left,MISS B. Podziemski 11' turnaround fadeaway Shot,[1641764],1610612744.0,GSW,turnaround fadeaway,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,11.45,Missed,,,,,,,,,,,,,,,,,,
712,PT03M15.00S,2026-01-20T05:20:17.5Z,4,REGULAR,rebound,defensive,[],1642352,,,1610612748,127,105,2026-01-20T05:20:18Z,6920000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,711.0,1.0,1.0,0.0,,,,,,,,,,,,,,
713,PT03M05.00S,2026-01-20T05:20:27.5Z,4,REGULAR,3pt,Jump Shot,[],1642066,69.46452036793693,24.754901960784316,1610612748,127,108,2026-01-20T05:20:33Z,6930000,False,-126.0,235.0,1,right,M. Gardner 26' 3PT  (3 PTS) (N. Jović 1 AST),"[1642066, 1631107]",1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Left Center,26.63,Made,,,,,,,,,,,,,,,3.0,N. Jović,1631107.0,1.0
715,PT02M51.00S,2026-01-20T05:20:43.6Z,4,REGULAR,foul,personal,[],1642066,,,1610612744,127,108,2026-01-20T05:20:50Z,6950000,False,,,0,,M. Gardner personal FOUL (1 PF),"[1642066, 1631218]",1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Jackson-Davis,1631218.0,,,,,,,,,
717,PT02M51.00S,2026-01-20T05:20:50.3Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,127,108,2026-01-20T05:20:54Z,6970000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT02M51.00S,2026-01-20T05:20:50.3Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,127,108,2026-01-20T05:20:54Z,6980000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT02M51.00S,2026-01-20T05:20:50.3Z,4,REGULAR,substitution,in,[],1642502,,,1610612744,127,108,2026-01-20T05:20:54Z,6990000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT02M51.00S,2026-01-20T05:20:50.3Z,4,REGULAR,substitution,in,[],1643018,,,1610612744,127,108,2026-01-20T05:20:54Z,7000000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT02M38.00S,2026-01-20T05:21:19.2Z,4,REGULAR,2pt,Jump Shot,[],1643018,28.728646517739815,43.38235294117647,1610612744,127,108,2026-01-20T05:21:25Z,7010000,False,33.0,218.0,1,left,MISS L. Cryer 22' pullup Shot,[1643018],1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Center,22.0,Missed,,,,,,,,,,,,,,,,,,
722,PT02M34.00S,2026-01-20T05:21:23.2Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612748,127,108,2026-01-20T05:21:27Z,7020000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Center,,,721.0,1.0,1.0,0.0,,,,,,,,,,,,,,
723,PT02M25.00S,2026-01-20T05:21:34.9Z,4,REGULAR,foul,personal,['2freethrow'],1642502,,,1610612748,127,108,2026-01-20T05:21:40Z,7030000,False,,,0,,M. Leons shooting personal FOUL (1 PF) (Smith 2 FT),"[1642502, 1630696]",1610612744.0,GSW,shooting,,,Leons,M. Leons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Smith,1630696.0,,,,,,,,,
725,PT02M25.00S,2026-01-20T05:21:59.9Z,4,REGULAR,freethrow,1 of 2,[],1630696,,,1610612748,127,109,2026-01-20T05:21:59Z,7050000,False,,,0,,D. Smith Free Throw 1 of 2 (4 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
726,PT02M25.00S,2026-01-20T05:22:12.0Z,4,REGULAR,freethrow,2 of 2,[],1630696,,,1610612748,127,110,2026-01-20T05:22:12Z,7060000,False,,,0,,D. Smith Free Throw 2 of 2 (5 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
727,PT02M10.00S,2026-01-20T05:22:29.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,6.652431011826544,51.470588235294116,1610612744,129,110,2026-01-20T05:22:34Z,7070000,False,-7.0,10.0,1,left,T. Jackson-Davis cutting DUNK (4 PTS) (P. Spencer 3 AST),"[1631218, 1630311]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,,,,,,4.0,P. Spencer,1630311.0,3.0
729,PT01M58.00S,2026-01-20T05:22:40.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642066,82.7365308804205,53.92156862745098,1610612748,129,112,2026-01-20T05:23:07Z,7090000,False,20.0,110.0,1,right,M. Gardner 11' fadeaway Jump Shot (5 PTS) (N. Jović 2 AST),"[1642066, 1631107]",1610612748.0,MIA,fadeaway,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),8-16 Center,11.15,Made,,,,,,,,,,,,,,,5.0,N. Jović,1631107.0,2.0
731,PT01M42.00S,2026-01-20T05:23:17.2Z,4,REGULAR,turnover,out-of-bounds,[],1642502,,,1610612744,129,112,2026-01-20T05:23:24Z,7110000,False,,,0,,M. Leons bad pass out-of-bounds TURNOVER (1 TO),[1642502],1610612744.0,GSW,bad pass,,,Leons,M. Leons,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,,,,,1.0,,,,,,,,
732,PT01M37.00S,2026-01-20T05:23:25.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642066,77.61169513797634,9.313725490196079,1610612748,129,112,2026-01-20T05:23:30Z,7120000,False,-203.0,158.0,1,right,MISS M. Gardner 25' 3PT,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
733,PT01M33.00S,2026-01-20T05:23:29.5Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,129,112,2026-01-20T05:23:30Z,7130000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,732.0,1.0,1.0,0.0,,,,,,,,,,,,,,
735,PT01M10.00S,2026-01-20T05:23:52.9Z,4,REGULAR,2pt,Jump Shot,[],1630311,11.777266754270697,31.372549019607842,1610612744,129,112,2026-01-20T05:23:56Z,7140000,False,93.0,58.0,1,left,MISS P. Spencer 10' fadeaway Shot,[1630311],1610612744.0,GSW,fadeaway,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,10.98,Missed,,,,,,,,,,,,,,,,,,
736,PT01M07.00S,2026-01-20T05:23:55.9Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612748,129,112,2026-01-20T05:23:56Z,7150000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Right,,,735.0,2.0,2.0,0.0,,,,,,,,,,,,,,
737,PT01M04.00S,2026-01-20T05:23:59.6Z,4,REGULAR,turnover,bad pass,[],1642857,,,1610612748,129,112,2026-01-20T05:24:02Z,7160000,False,,,0,,K. Jakučionis bad pass TURNOVER (3 TO),"[1642857, 1631218]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,Jackson-Davis,1631218.0,,,,,,
738,PT01M04.00S,2026-01-20T05:23:59.6Z,4,REGULAR,steal,,[],1631218,,,1610612744,129,112,2026-01-20T05:24:01Z,7170000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
