actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
460,PT02M42.00S,2026-01-10T04:36:39.3Z,3,REGULAR,block,,[],201143,,,1610612758,86,84,2026-01-10T04:36:42Z,4440000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
461,PT02M42.00S,2026-01-10T04:36:39.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,86,84,2026-01-10T04:37:48Z,4450000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,459.0,,,,,,4.0,3.0,1.0,,,
462,PT02M39.00S,2026-01-10T04:36:45.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612744,86,84,2026-01-10T04:37:26Z,4460000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Melton 2 FT),"[201942, 1629001]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,1.0,0.0,Melton,1629001.0,,,,,,
464,PT02M39.00S,2026-01-10T04:37:24.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,86,84,2026-01-10T04:37:24Z,4480000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M39.00S,2026-01-10T04:38:00.5Z,3,REGULAR,substitution,out,[],201942,,,1610612744,86,84,2026-01-10T04:39:55Z,4490000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M39.00S,2026-01-10T04:38:00.5Z,3,REGULAR,substitution,in,[],203897,,,1610612744,86,84,2026-01-10T04:39:55Z,4500000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M39.00S,2026-01-10T04:40:08.4Z,3,REGULAR,freethrow,1 of 2,[],1629001,,,1610612744,87,84,2026-01-10T04:40:08Z,4510000,False,,,0,,D. Melton Free Throw 1 of 2 (10 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
468,PT02M39.00S,2026-01-10T04:40:21.2Z,3,REGULAR,freethrow,2 of 2,[],1629001,,,1610612744,88,84,2026-01-10T04:40:21Z,4520000,False,,,0,,D. Melton Free Throw 2 of 2 (11 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
469,PT02M22.00S,2026-01-10T04:40:39.1Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,88,84,2026-01-10T04:40:45Z,4530000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1642954]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Richard,1642954.0
470,PT02M22.00S,2026-01-10T04:40:39.1Z,3,REGULAR,steal,,[],1642954,,,1610612744,88,84,2026-01-10T04:40:42Z,4540000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
472,PT01M58.00S,2026-01-10T04:41:17.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629001,7.30946123521682,37.254901960784316,1610612744,90,84,2026-01-10T04:41:26Z,4560000,False,64.0,16.0,1,left,D. Melton 6' turnaround bank Jump Shot (13 PTS) (J. Butler III 4 AST),"[1629001, 202710]",1610612744.0,GSW,turnaround bank,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,13.0,J. Butler III,202710.0,4.0,,,,,,,,,,,,,,
474,PT01M48.00S,2026-01-10T04:41:30.7Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612758,90,84,2026-01-10T04:41:40Z,4580000,False,,,0,,D. Schröder lost ball out-of-bounds TURNOVER (1 TO),[203471],1610612758.0,SAC,lost ball,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,,,,,,,,,,2534.0,,,,,,,,1.0,,
475,PT01M35.00S,2026-01-10T04:41:46.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,32.933639947437584,38.48039215686275,1610612744,90,84,2026-01-10T04:41:51Z,4590000,False,58.0,257.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
476,PT01M32.00S,2026-01-10T04:41:49.2Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,90,84,2026-01-10T04:41:51Z,4600000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,475.0,,,,,,2.0,2.0,0.0,,,
477,PT01M15.00S,2026-01-10T04:42:06.3Z,3,REGULAR,3pt,Jump Shot,[],1628370,86.67871222076215,95.34313725490196,1610612758,90,84,2026-01-10T04:42:10Z,4610000,False,227.0,73.0,1,right,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.81,Missed,,,,,,,,,,,,,,,,,,
478,PT01M13.00S,2026-01-10T04:42:08.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,90,84,2026-01-10T04:42:10Z,4620000,False,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,,,477.0,,,,,,5.0,4.0,1.0,,,
479,PT01M01.00S,2026-01-10T04:42:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,6.389618922470433,49.26470588235294,1610612744,92,84,2026-01-10T04:42:26Z,4630000,False,4.0,8.0,1,left,W. Richard Layup (2 PTS) (J. Butler III 5 AST),"[1642954, 202710]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,J. Butler III,202710.0,5.0,,,,,,,,,,,,,,
481,PT00M49.10S,2026-01-10T04:42:40.7Z,3,REGULAR,3pt,Jump Shot,[],203897,95.48291721419186,2.696078431372549,1610612758,92,84,2026-01-10T04:42:47Z,4650000,False,-237.0,-10.0,1,right,MISS Z. LaVine 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
482,PT00M47.90S,2026-01-10T04:42:41.9Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,92,84,2026-01-10T04:43:03Z,4660000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,,,,481.0,,,,,,3.0,3.0,0.0,,,
483,PT00M36.70S,2026-01-10T04:42:55.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,5.863994743758213,37.745098039215684,1610612744,94,84,2026-01-10T04:43:18Z,4670000,False,61.0,3.0,1,left,A. Horford 6' driving Hook (9 PTS),[201143],1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,9.0,,,,,,,,,,,,,,,,,
484,PT00M31.60S,2026-01-10T04:43:11.8Z,3,REGULAR,3pt,Jump Shot,[],203471,71.56701708278581,23.284313725490197,1610612758,94,84,2026-01-10T04:43:49Z,4680000,False,-134.0,215.0,1,right,MISS D. Schröder 25' pullup 3PT,[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
485,PT00M30.50S,2026-01-10T04:43:12.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,94,84,2026-01-10T04:43:49Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,484.0,,,,,,,,,,,
487,PT00M13.10S,2026-01-10T04:43:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629001,7.835085413929041,1.4705882352941175,1610612744,97,84,2026-01-10T04:44:05Z,4710000,False,243.0,21.0,1,left,D. Melton 24' 3PT  (16 PTS) (J. Butler III 6 AST),"[1629001, 202710]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,24.35,Made,16.0,J. Butler III,202710.0,6.0,,,,,,,,,,,,,,
489,PT00M04.40S,2026-01-10T04:44:13.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,92.9862023653088,96.32352941176471,1610612758,97,84,2026-01-10T04:45:31Z,4730000,False,232.0,13.0,1,right,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
490,PT00M01.80S,2026-01-10T04:44:16.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,97,84,2026-01-10T04:45:31Z,4740000,False,,,0,,J. Butler III REBOUND (Off:4 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,,,,,,,,,489.0,,,,,,6.0,2.0,4.0,,,
491,PT00M01.00S,2026-01-10T04:44:33.1Z,3,REGULAR,heave,,[],0,,,1610612744,97,84,2026-01-10T04:47:34Z,4750000,False,,,0,,GSW Heave,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Center,69.48,,,,,,,,,,,,,,,,,,,
492,PT00M00.10S,2026-01-10T04:44:34.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,97,84,2026-01-10T04:47:34Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,491.0,,,,,,,,,,,
493,PT00M00.00S,2026-01-10T04:45:48.5Z,3,REGULAR,period,end,[],0,,,1610612744,97,84,2026-01-10T04:45:48Z,4770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],1642954,,,1610612744,97,84,2026-01-10T04:47:06Z,4780000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,97,84,2026-01-10T04:47:06Z,4790000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],202710,,,1610612744,97,84,2026-01-10T04:47:06Z,4800000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612744,97,84,2026-01-10T04:47:06Z,4810000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612744,97,84,2026-01-10T04:47:06Z,4820000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],1642363,,,1610612744,97,84,2026-01-10T04:47:06Z,4830000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612744,97,84,2026-01-10T04:47:06Z,4840000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],1630611,,,1610612744,97,84,2026-01-10T04:47:06Z,4850000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,97,84,2026-01-10T04:47:06Z,4860000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,97,84,2026-01-10T04:47:06Z,4870000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,97,84,2026-01-10T04:47:06Z,4880000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612744,97,84,2026-01-10T04:47:06Z,4890000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],201566,,,1610612744,97,84,2026-01-10T04:47:06Z,4900000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-01-10T04:46:25.1Z,4,REGULAR,substitution,in,['startperiod'],1631165,,,1610612744,97,84,2026-01-10T04:47:06Z,4910000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-01-10T04:47:16.2Z,4,REGULAR,period,start,[],0,,,1610612744,97,84,2026-01-10T04:47:16Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M37.00S,2026-01-10T04:47:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,7.046649145860711,53.92156862745098,1610612744,99,84,2026-01-10T04:47:50Z,4930000,False,-20.0,14.0,1,left,G. Santos driving Layup (2 PTS) (D. Green 8 AST),"[1630611, 203110]",1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,2.39,Made,2.0,D. Green,203110.0,8.0,,,,,,,,,,,,,,
511,PT11M23.00S,2026-01-10T04:47:55.4Z,4,REGULAR,foul,personal,[],1630611,,,1610612758,99,84,2026-01-10T04:48:14Z,4950000,False,,,0,,G. Santos personal FOUL (1 PF),"[1630611, 201942]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1151.0,1.0,0.0,DeRozan,201942.0,,,,,,
513,PT11M11.00S,2026-01-10T04:48:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642928,89.96386333771353,44.85294117647059,1610612758,99,86,2026-01-10T04:49:01Z,4970000,False,-26.0,42.0,1,right,D. Cardwell cutting Layup (4 PTS) (R. Westbrook 7 AST),"[1642928, 201566]",1610612758.0,SAC,cutting,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,4.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,,,,
515,PT10M46.00S,2026-01-10T04:48:48.0Z,4,REGULAR,2pt,Jump Shot,[],1641764,1.3961892247043364,13.23529411764706,1610612744,101,86,2026-01-10T04:48:59Z,4990000,False,184.0,-39.0,1,left,B. Podziemski 18' turnaround fadeaway Jump Shot (4 PTS),[1641764],1610612744.0,GSW,turnaround fadeaway,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,18.8,Made,4.0,,,,,,,,,,,,,,,,,
516,PT10M34.00S,2026-01-10T04:49:03.0Z,4,REGULAR,foul,personal,[],1641764,,,1610612758,101,86,2026-01-10T04:49:30Z,5000000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 201942]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2534.0,1.0,0.0,DeRozan,201942.0,,,,,,
518,PT10M26.00S,2026-01-10T04:49:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.48948751642575,46.07843137254902,1610612758,101,88,2026-01-10T04:50:12Z,5020000,False,-20.0,37.0,1,right,R. Westbrook reverse Layup (9 PTS),[201566],1610612758.0,SAC,reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.18,Made,9.0,,,,,,,,,,,,,,,,,
519,PT10M07.00S,2026-01-10T04:50:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.258212877792378,53.18627450980392,1610612744,103,88,2026-01-10T04:50:10Z,5030000,False,-16.0,6.0,1,left,G. Payton II cutting Layup (10 PTS) (S. Curry 9 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.71,Made,10.0,S. Curry,201939.0,9.0,,,,,,,,,,,,,,
521,PT09M58.00S,2026-01-10T04:50:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.7365308804205,50.73529411764706,1610612758,103,88,2026-01-10T04:50:52Z,5050000,False,4.0,110.0,1,right,MISS D. DeRozan 10' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.99,Missed,,,,,,,,,,,,,,,,,,
522,PT09M56.00S,2026-01-10T04:50:13.5Z,4,REGULAR,rebound,offensive,[],1631165,,,1610612758,103,88,2026-01-10T04:50:52Z,5060000,False,,,0,,K. Ellis REBOUND (Off:1 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,521.0,,,,,,2.0,1.0,1.0,,,
523,PT09M45.00S,2026-01-10T04:50:23.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201942,69.99014454664915,28.431372549019606,1610612758,103,88,2026-01-10T04:51:20Z,5070000,False,-108.0,230.0,1,right,MISS D. DeRozan 25' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
524,PT09M43.00S,2026-01-10T04:50:25.9Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,103,88,2026-01-10T04:51:20Z,5080000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,523.0,,,,,,4.0,4.0,0.0,,,
525,PT09M37.00S,2026-01-10T04:50:32.6Z,4,REGULAR,foul,personal,[],203897,,,1610612744,103,88,2026-01-10T04:50:52Z,5090000,False,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 203110]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,,,,,,,,,,1151.0,1.0,0.0,Green,203110.0,,,,,,
527,PT09M22.00S,2026-01-10T04:51:05.8Z,4,REGULAR,3pt,Jump Shot,[],1641764,31.09395532194481,66.91176470588235,1610612744,103,88,2026-01-10T04:51:16Z,5110000,False,-85.0,240.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
528,PT09M22.00S,2026-01-10T04:51:05.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,103,88,2026-01-10T04:54:44Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,527.0,,,,,,,,,,,
529,PT09M22.00S,2026-01-10T04:51:12.8Z,4,REGULAR,foul,personal,[],201566,,,1610612744,103,88,2026-01-10T04:55:33Z,5130000,False,,,0,,R. Westbrook loose ball personal FOUL (3 PF),"[201566, 1630611]",1610612758.0,SAC,loose ball,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,3.0,0.0,Santos,1630611.0,,,,,,
531,PT09M22.00S,2026-01-10T04:51:34.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,103,88,2026-01-10T04:54:44Z,5150000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M22.00S,2026-01-10T04:54:43.7Z,4,REGULAR,foul,technical,['1freethrow'],1630611,,,1610612744,103,88,2026-01-10T04:54:53Z,5170000,False,,,0,,G. Santos technical FOUL (1 Tech),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,2534.0,1.0,1.0,,,,,,,,
538,PT09M22.00S,2026-01-10T04:55:02.3Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612744,103,88,2026-01-10T04:55:02Z,5180000,False,,,0,,MISS D. DeRozan technical Free Throw 1 of 1,[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
539,PT09M22.00S,2026-01-10T04:55:02.3Z,4,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612744,103,88,2026-01-10T04:55:02Z,5190000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,
540,PT09M22.00S,2026-01-10T04:55:03.3Z,4,REGULAR,substitution,out,[],1642928,,,1610612744,103,88,2026-01-10T04:55:20Z,5200000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M22.00S,2026-01-10T04:55:03.3Z,4,REGULAR,substitution,in,[],1642875,,,1610612744,103,88,2026-01-10T04:55:20Z,5210000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M15.00S,2026-01-10T04:55:28.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,6.915243101182654,58.333333333333336,1610612744,105,88,2026-01-10T04:56:14Z,5220000,False,-42.0,13.0,1,left,G. Payton II driving Layup (12 PTS),[1627780],1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,12.0,,,,,,,,,,,,,,,,,
543,PT08M54.00S,2026-01-10T04:55:52.8Z,4,REGULAR,2pt,Jump Shot,[],1631165,92.9862023653088,19.362745098039216,1610612758,105,88,2026-01-10T04:57:00Z,5230000,False,-153.0,13.0,1,right,MISS K. Ellis 15' step back Shot,[1631165],1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,15.38,Missed,,,,,,,,,,,,,,,,,,
544,PT08M52.00S,2026-01-10T04:55:54.8Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,105,88,2026-01-10T04:57:00Z,5240000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,543.0,,,,,,6.0,6.0,0.0,,,
545,PT08M30.00S,2026-01-10T04:56:13.9Z,4,REGULAR,3pt,Jump Shot,[],203110,25.04927726675427,15.196078431372548,1610612744,108,88,2026-01-10T04:56:18Z,5250000,False,174.0,183.0,1,left,D. Green 25' 3PT  (11 PTS) (S. Curry 10 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.25,Made,11.0,S. Curry,201939.0,10.0,,,,,,,,,,,,,,
547,PT08M16.00S,2026-01-10T04:56:27.6Z,4,REGULAR,turnover,lost ball,[],201566,,,1610612758,108,88,2026-01-10T04:56:38Z,5270000,False,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 1641764]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Podziemski,1641764.0
548,PT08M16.00S,2026-01-10T04:56:27.6Z,4,REGULAR,steal,,[],1641764,,,1610612744,108,88,2026-01-10T04:56:29Z,5280000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
552,PT08M16.00S,2026-01-10T04:59:05.0Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612744,108,88,2026-01-10T05:00:11Z,5320000,False,,,0,,R. Westbrook flagrant-type-1 personal FOUL (4 PF) (Podziemski 2 FT),"[201566, 1641764]",1610612758.0,SAC,flagrant-type-1,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2534.0,4.0,0.0,Podziemski,1641764.0,,,,,,
554,PT08M16.00S,2026-01-10T04:59:22.8Z,4,REGULAR,substitution,out,[],1631165,,,1610612744,108,88,2026-01-10T04:59:33Z,5340000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M16.00S,2026-01-10T04:59:22.8Z,4,REGULAR,substitution,in,[],203471,,,1610612744,108,88,2026-01-10T04:59:33Z,5350000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
