actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
637,PT05M16.00S,2026-03-28T04:09:09.4Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612744,113,111,2026-03-28T04:09:09Z,6170000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (22 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
638,PT05M16.00S,2026-03-28T04:09:14.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,113,111,2026-03-28T04:09:14Z,6180000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M59.00S,2026-03-28T04:11:44.8Z,4,REGULAR,2pt,Jump Shot,[],1641778,15.818002628120894,23.774509803921575,1610612764,113,111,2026-03-28T04:19:21Z,6210000,False,131.0,96.0,1,left,MISS L. Black 16' pullup bank Shot,[1641778],1610612764.0,WAS,pullup bank,,,Black,L. Black,,,,,Mid-Range,16-24 Right,16.26,Missed,,,,,,,,,,,,,,,,,,
642,PT04M55.00S,2026-03-28T04:11:48.8Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,113,111,2026-03-28T04:11:51Z,6220000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:9),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,,,,,,,,641.0,10.0,9.0,1.0,,,,,,,,,
643,PT04M36.00S,2026-03-28T04:12:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,82.17805519053877,62.00980392156863,1610612744,115,111,2026-03-28T04:12:13Z,6230000,False,60.0,115.0,1,right,K. Porziņģis 12' turnaround Jump Shot (24 PTS),[204001],1610612744.0,GSW,turnaround,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,12.97,Made,24.0,,,,,,,,,,,,,,,,,
644,PT04M20.00S,2026-03-28T04:12:23.4Z,4,REGULAR,2pt,Jump Shot,[],1642860,20.68002628120894,71.07843137254902,1610612764,115,113,2026-03-28T04:20:41Z,6240000,False,-105.0,142.0,1,left,W. Riley 17' pullup Jump Shot (19 PTS),[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Mid-Range,16-24 Left Center,17.68,Made,19.0,,,,,,,,,,,,,,,,,
645,PT04M03.00S,2026-03-28T04:12:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642860,,,1610612744,115,113,2026-03-28T04:13:04Z,6250000,False,,,0,,W. Riley shooting personal FOUL (3 PF) (Santos 2 FT),"[1642860, 1630611]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Santos,1630611.0,,,,
647,PT04M03.00S,2026-03-28T04:13:12.1Z,4,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,116,113,2026-03-28T04:13:12Z,6270000,False,,,0,,G. Santos Free Throw 1 of 2 (21 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
648,PT04M03.00S,2026-03-28T04:13:30.0Z,4,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,117,113,2026-03-28T04:13:30Z,6280000,False,,,0,,G. Santos Free Throw 2 of 2 (22 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
649,PT03M53.00S,2026-03-28T04:13:45.8Z,4,REGULAR,foul,personal,[],1630611,,,1610612764,117,113,2026-03-28T04:14:05Z,6290000,False,,,0,,G. Santos personal FOUL (2 PF),"[1630611, 1630264]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627963.0,2.0,0.0,Gill,1630264.0,,,,
651,PT03M42.00S,2026-03-28T04:14:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641778,6.093955321944804,52.205882352941174,1610612764,117,113,2026-03-28T04:14:26Z,6310000,False,-11.0,5.0,1,left,MISS L. Black driving Layup,[1641778],1610612764.0,WAS,driving,,,Black,L. Black,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
652,PT03M39.00S,2026-03-28T04:14:19.4Z,4,REGULAR,rebound,defensive,[],1643018,,,1610612744,117,113,2026-03-28T04:14:26Z,6320000,False,,,0,,L. Cryer REBOUND (Off:0 Def:2),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Restricted Area,0-8 Center,,,,,,,,651.0,2.0,2.0,0.0,,,,,,,,,
654,PT03M18.00S,2026-03-28T04:14:58.0Z,4,REGULAR,2pt,Jump Shot,[],1643018,91.37647831800263,16.666666666666657,1610612744,117,113,2026-03-28T04:22:50Z,6340000,False,-167.0,29.0,1,right,MISS L. Cryer 16' driving floating Shot,[1643018],1610612744.0,GSW,driving floating,,,Cryer,L. Cryer,,,,,Mid-Range,16-24 Left,16.91,Missed,,,,,,,,,,,,,,,,,,
655,PT03M17.00S,2026-03-28T04:14:59.0Z,4,REGULAR,rebound,offensive,[],204001,,,1610612744,117,113,2026-03-28T04:23:14Z,6350000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:5),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left,,,,,,,,654.0,7.0,5.0,2.0,,,,,,,,,
656,PT03M17.00S,2026-03-28T04:15:02.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",204001,94.40999984741211,50.0,1610612744,119,113,2026-03-28T04:23:21Z,6360000,False,0.0,0.0,1,right,K. Porziņģis tip DUNK (26 PTS),[204001],1610612744.0,GSW,tip,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,0.0,Made,26.0,,,,,,,,,,,,,,,,,
657,PT03M03.00S,2026-03-28T04:15:15.7Z,4,REGULAR,turnover,traveling,[],1630551,,,1610612764,119,113,2026-03-28T04:15:26Z,6370000,False,,,0,,J. Champagnie traveling TURNOVER (2 TO),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Center,,,,,,,2.0,,,,,202027.0,,,,,,,,
659,PT02M45.00S,2026-03-28T04:15:55.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,94.13600525624179,4.411764705882348,1610612744,122,113,2026-03-28T04:24:41Z,6390000,False,-228.0,3.0,1,right,G. Santos 3PT  (25 PTS) (K. Porziņģis 3 AST),"[1630611, 204001]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,22.79,Made,25.0,K. Porziņģis,204001.0,3.0,,,,,,,,,,,,,,
660,PT02M32.00S,2026-03-28T04:15:59.9Z,4,REGULAR,3pt,Jump Shot,[],1630702,28.695795006570307,80.3921568627451,1610612764,122,116,2026-03-28T04:25:12Z,6400000,False,-152.0,217.0,1,left,J. Hardy 26' 3PT pullup (9 PTS),[1630702],1610612764.0,WAS,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.51,Made,9.0,,,,,,,,,,,,,,,,,
662,PT02M13.00S,2026-03-28T04:16:17.8Z,4,REGULAR,3pt,Jump Shot,[],1641764,74.55650459921156,89.2156862745098,1610612744,125,116,2026-03-28T04:16:25Z,6410000,False,196.0,187.0,1,right,B. Podziemski 27' 3PT  (20 PTS) (D. Green 10 AST),"[1641764, 203110]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,27.08,Made,20.0,D. Green,203110.0,10.0,,,,,,,,,,,,,,
664,PT02M11.00S,2026-03-28T04:16:29.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,125,116,2026-03-28T04:16:29Z,6430000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M11.00S,2026-03-28T04:18:03.2Z,4,REGULAR,substitution,out,[],1643018,,,1610612764,125,116,2026-03-28T04:18:19Z,6440000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M11.00S,2026-03-28T04:18:03.2Z,4,REGULAR,substitution,in,[],1627780,,,1610612764,125,116,2026-03-28T04:18:19Z,6450000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M59.00S,2026-03-28T04:18:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.750985545335084,51.470588235294116,1610612764,125,118,2026-03-28T04:27:21Z,6460000,False,-7.0,11.0,1,left,A. Gill driving reverse Layup (14 PTS) (W. Riley 5 AST),"[1630264, 1642860]",1610612764.0,WAS,driving reverse,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.33,Made,14.0,W. Riley,1642860.0,5.0,,,,,,,,,,,,,,
670,PT01M43.00S,2026-03-28T04:18:43.2Z,4,REGULAR,3pt,Jump Shot,[],1630611,72.7168199737188,13.480392156862735,1610612744,125,118,2026-03-28T04:18:50Z,6480000,False,-183.0,204.0,1,right,MISS G. Santos 27' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
671,PT01M40.00S,2026-03-28T04:18:46.2Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,125,118,2026-03-28T04:18:50Z,6490000,False,,,0,,W. Riley REBOUND (Off:0 Def:5),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,,,,,,670.0,5.0,5.0,0.0,,,,,,,,,
672,PT01M29.00S,2026-03-28T04:18:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630551,10.95597897503285,48.0392156862745,1610612764,125,118,2026-03-28T04:28:04Z,6500000,False,10.0,50.0,1,left,MISS J. Champagnie floating Shot,[1630551],1610612764.0,WAS,floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
673,PT01M27.00S,2026-03-28T04:18:59.9Z,4,REGULAR,rebound,defensive,[],204001,,,1610612744,125,118,2026-03-28T04:19:06Z,6510000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:6),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,672.0,8.0,6.0,2.0,,,,,,,,,
674,PT01M19.00S,2026-03-28T04:19:07.8Z,4,REGULAR,3pt,Jump Shot,[],204001,64.70105124835743,63.970588235294116,1610612744,125,118,2026-03-28T04:19:13Z,6520000,False,70.0,279.0,1,right,MISS K. Porziņģis 28' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,28.79,Missed,,,,,,,,,,,,,,,,,,
675,PT01M16.00S,2026-03-28T04:19:11.2Z,4,REGULAR,rebound,offensive,[],1630611,,,1610612744,125,118,2026-03-28T04:19:11Z,6530000,False,,,0,,G. Santos REBOUND (Off:2 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,674.0,4.0,2.0,2.0,,,,,,,,,
676,PT01M08.00S,2026-03-28T04:19:22.0Z,4,REGULAR,turnover,traveling,[],1641764,,,1610612744,125,118,2026-03-28T04:19:28Z,6540000,False,,,0,,B. Podziemski traveling TURNOVER (3 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,3.0,,,,,1627963.0,,,,,,,,
677,PT01M00.00S,2026-03-28T04:19:45.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612764,125,118,2026-03-28T04:19:52Z,6550000,False,,,0,,D. Green personal FOUL (2 PF) (Hardy 2 FT),"[203110, 1630702]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,202026.0,2.0,0.0,Hardy,1630702.0,,,,
679,PT01M00.00S,2026-03-28T04:20:15.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630702,,,1610612764,125,119,2026-03-28T04:20:15Z,6570000,False,,,0,,J. Hardy Free Throw 1 of 2 (10 PTS),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
680,PT01M00.00S,2026-03-28T04:20:21.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612764,125,119,2026-03-28T04:20:24Z,6580000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT01M00.00S,2026-03-28T04:20:21.0Z,4,REGULAR,substitution,in,[],1643018,,,1610612764,125,119,2026-03-28T04:20:24Z,6590000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M00.00S,2026-03-28T04:20:41.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630702,,,1610612764,125,120,2026-03-28T04:20:41Z,6600000,False,,,0,,J. Hardy Free Throw 2 of 2 (11 PTS),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
683,PT00M41.20S,2026-03-28T04:21:04.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612744,125,120,2026-03-28T04:21:14Z,6610000,False,,,0,,J. Champagnie personal FOUL (3 PF) (Podziemski 2 FT),"[1630551, 1641764]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627963.0,3.0,0.0,Podziemski,1641764.0,,,,
685,PT00M41.20S,2026-03-28T04:21:28.9Z,4,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,126,120,2026-03-28T04:21:28Z,6630000,False,,,0,,B. Podziemski Free Throw 1 of 2 (21 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
686,PT00M41.20S,2026-03-28T04:21:33.0Z,4,REGULAR,substitution,out,[],1643018,,,1610612744,126,120,2026-03-28T04:21:38Z,6640000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M41.20S,2026-03-28T04:21:33.0Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,126,120,2026-03-28T04:21:38Z,6650000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M41.20S,2026-03-28T04:21:51.6Z,4,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,127,120,2026-03-28T04:21:51Z,6660000,False,,,0,,B. Podziemski Free Throw 2 of 2 (22 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
689,PT00M26.40S,2026-03-28T04:22:04.1Z,4,REGULAR,3pt,Jump Shot,[],1630702,24.885019710906704,10.049019607843135,1610612764,127,123,2026-03-28T04:22:10Z,6670000,False,200.0,181.0,1,left,J. Hardy 26' 3PT step back (14 PTS),[1630702],1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,26.99,Made,14.0,,,,,,,,,,,,,,,,,
691,PT00M24.80S,2026-03-28T04:22:11.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641778,,,1610612744,127,123,2026-03-28T04:30:22Z,6690000,False,,,0,,L. Black take personal FOUL (3 PF) (Porziņģis 2 FT),"[1641778, 204001]",1610612764.0,WAS,take,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1627963.0,3.0,0.0,Porziņģis,204001.0,,,,
693,PT00M24.80S,2026-03-28T04:22:45.8Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612744,128,123,2026-03-28T04:22:45Z,6710000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (27 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
694,PT00M24.80S,2026-03-28T04:23:09.6Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612744,129,123,2026-03-28T04:23:09Z,6720000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (28 PTS),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
695,PT00M14.90S,2026-03-28T04:23:22.8Z,4,REGULAR,3pt,Jump Shot,[],1642860,33.295006570302235,34.803921568627445,1610612764,129,126,2026-03-28T04:23:35Z,6730000,False,76.0,260.0,1,left,W. Riley 27' 3PT  (22 PTS) (J. Champagnie 3 AST),"[1642860, 1630551]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,27.14,Made,22.0,J. Champagnie,1630551.0,3.0,,,,,,,,,,,,,,
698,PT00M11.40S,2026-03-28T04:23:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642860,,,1610612744,129,126,2026-03-28T04:31:15Z,6760000,False,,,0,,W. Riley take personal FOUL (4 PF) (Santos 2 FT),"[1642860, 1630611]",1610612764.0,WAS,take,,,Riley,W. Riley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202026.0,4.0,0.0,Santos,1630611.0,,,,
700,PT00M11.40S,2026-03-28T04:24:11.0Z,4,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,130,126,2026-03-28T04:24:11Z,6780000,False,,,0,,G. Santos Free Throw 1 of 2 (26 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
701,PT00M11.40S,2026-03-28T04:24:31.6Z,4,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,131,126,2026-03-28T04:24:31Z,6790000,False,,,0,,G. Santos Free Throw 2 of 2 (27 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
702,PT00M11.40S,2026-03-28T04:24:40.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,131,126,2026-03-28T04:24:40Z,6800000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M10.40S,2026-03-28T04:26:26.7Z,4,REGULAR,turnover,bad pass,[],1630702,,,1610612764,131,126,2026-03-28T04:26:34Z,6810000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1641764]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,,,,,,Podziemski,1641764.0
704,PT00M10.40S,2026-03-28T04:26:26.7Z,4,REGULAR,steal,,[],1641764,,,1610612744,131,126,2026-03-28T04:26:28Z,6820000,False,,,0,,B. Podziemski STEAL (2 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
705,PT00M00.00S,2026-03-28T04:26:37.6Z,4,REGULAR,period,end,[],0,,,1610612744,131,126,2026-03-28T04:26:37Z,6830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M00.00S,2026-03-28T04:26:40.7Z,4,REGULAR,game,end,[],0,,,0,131,126,2026-03-28T04:26:40Z,6840000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
