actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
542,PT04M29.00S,2021-11-04T02:02:19.0Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,107,115,2021-11-04T02:02:53Z,5330000,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,4.0,2002.0,,,,,,,,,,,,,,,,,,,
543,PT04M29.00S,2021-11-04T02:02:24.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612746,107,115,2021-11-04T02:02:32Z,5340000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M29.00S,2021-11-04T02:02:24.3Z,4,REGULAR,substitution,in,[],1627736,,,1610612746,107,115,2021-11-04T02:02:32Z,5350000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M17.00S,2021-11-04T02:02:51.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202331,77.61169513797634,56.61764705882353,1610612746,107,115,2021-11-04T02:16:10Z,5360000,33.0,158.0,1,right,MISS P. George 16' turnaround Shot,[202331],1610612746.0,LAC,turnaround,,,George,P. George,,,,,,,,,,,16.14,Missed,,,,,,,,,,,,,
546,PT04M13.00S,2021-11-04T02:02:55.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,107,115,2021-11-04T02:02:58Z,5370000,,,0,,K. Towns REBOUND (Off:2 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,545.0,10.0,8.0,2.0,,,,,
547,PT04M11.00S,2021-11-04T02:03:14.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,107,115,2021-11-04T02:03:30Z,5380000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M03.00S,2021-11-04T02:05:00.1Z,4,REGULAR,foul,technical,['1freethrow'],1627826,,,1610612750,107,115,2021-11-04T02:05:09Z,5390000,,,0,,I. Zubac defensive-3-second technical FOUL (1 Tech),[1627826],1610612746.0,LAC,defensive-3-second,,,Zubac,I. Zubac,,,,,,1830.0,2.0,1.0,,,,,,,,,,,,,,,,,
549,PT04M03.00S,2021-11-04T02:05:20.7Z,4,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,108,115,2021-11-04T02:05:20Z,5400000,,,0,,K. Towns technical Free Throw 1 of 1 (18 PTS),[1626157],1610612750.0,MIN,technical,,,Towns,K. Towns,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
550,PT04M03.00S,2021-11-04T02:05:54.3Z,4,REGULAR,foul,technical,['1freethrow'],201976,,,1610612750,108,115,2021-11-04T02:06:01Z,5410000,,,0,,P. Beverley technical FOUL (1 Tech),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,1628954.0,2.0,1.0,,,,,,,,,,,,,,,,,
551,PT04M03.00S,2021-11-04T02:06:15.8Z,4,REGULAR,freethrow,1 of 1,[],202331,,,1610612750,108,116,2021-11-04T02:06:15Z,5420000,,,0,,P. George technical Free Throw 1 of 1 (30 PTS),[202331],1610612746.0,LAC,technical,,,George,P. George,,,,,,,,,,,,Made,30.0,,,,,,,,,,,,
552,PT04M01.00S,2021-11-04T02:06:40.8Z,4,REGULAR,turnover,bad pass,[],201976,,,1610612750,108,116,2021-11-04T02:06:46Z,5430000,,,0,,P. Beverley bad pass TURNOVER (2 TO),"[201976, 1628379]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,2.0,,,,,,,,,,,,,,,,Kennard,1628379.0,,,
553,PT04M01.00S,2021-11-04T02:06:40.8Z,4,REGULAR,steal,,[],1628379,,,1610612746,108,116,2021-11-04T02:06:43Z,5440000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M58.00S,2021-11-04T02:06:44.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201587,91.93495400788436,53.67647058823529,1610612746,108,118,2021-11-04T02:06:54Z,5450000,18.0,23.0,1,right,N. Batum running DUNK (17 PTS) (L. Kennard 2 AST),"[201587, 1628379]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,,,,,,,2.97,Made,17.0,L. Kennard,1628379.0,2.0,,,,,,,,,
556,PT03M45.00S,2021-11-04T02:06:56.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,20.45006570302234,89.70588235294117,1610612750,111,118,2021-11-04T02:07:00Z,5470000,-199.0,140.0,1,left,M. Beasley 24' 3PT  (14 PTS) (P. Beverley 8 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,24.27,Made,14.0,P. Beverley,201976.0,8.0,,,,,,,,,
558,PT03M28.00S,2021-11-04T02:07:12.8Z,4,REGULAR,2pt,Jump Shot,[],202704,76.82325886990802,71.32352941176471,1610612746,111,118,2021-11-04T02:07:17Z,5490000,107.0,165.0,1,right,MISS R. Jackson 19' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,,,,19.68,Missed,,,,,,,,,,,,,
559,PT03M25.00S,2021-11-04T02:07:15.8Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,111,118,2021-11-04T02:07:17Z,5500000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,558.0,2.0,2.0,0.0,,,,,
560,PT03M19.00S,2021-11-04T02:07:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.389618922470433,44.6078431372549,1610612750,113,118,2021-11-04T02:07:33Z,5510000,27.0,8.0,1,left,A. Edwards driving Layup (28 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,,2.8,Made,28.0,,,,,,,,,,,,
561,PT03M19.00S,2021-11-04T02:07:28.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,113,118,2021-11-04T02:07:28Z,5520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT02M55.00S,2021-11-04T02:09:25.4Z,4,REGULAR,3pt,Jump Shot,[],201587,82.21090670170827,5.88235294117647,1610612746,113,121,2021-11-04T02:09:30Z,5530000,-221.0,115.0,1,right,N. Batum 24' 3PT  (20 PTS) (R. Jackson 8 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,24.86,Made,20.0,R. Jackson,202704.0,8.0,,,,,,,,,
564,PT02M35.00S,2021-11-04T02:09:44.2Z,4,REGULAR,3pt,Jump Shot,[],1629020,7.966491458607096,3.1862745098039214,1610612750,113,121,2021-11-04T02:09:55Z,5550000,234.0,22.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,23.52,Missed,,,,,,,,,,,,,
565,PT02M33.00S,2021-11-04T02:09:46.7Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,113,121,2021-11-04T02:09:46Z,5560000,,,0,,K. Towns REBOUND (Off:3 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,564.0,11.0,8.0,3.0,,,,,
566,PT02M32.00S,2021-11-04T02:09:48.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.1268068331143235,57.107843137254896,1610612750,113,121,2021-11-04T02:18:26Z,5570000,-36.0,5.0,1,left,MISS K. Towns Layup,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,3.59,Missed,,,,,,,,,,,,,
567,PT02M28.00S,2021-11-04T02:09:52.5Z,4,REGULAR,rebound,offensive,[],201976,,,1610612750,113,121,2021-11-04T02:10:03Z,5580000,,,0,,P. Beverley REBOUND (Off:4 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,566.0,8.0,4.0,4.0,,,,,
568,PT02M23.00S,2021-11-04T02:09:58.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,113,121,2021-11-04T02:09:58Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M22.00S,2021-11-04T02:10:20.6Z,4,REGULAR,turnover,bad pass,[],201976,,,1610612750,113,121,2021-11-04T02:10:25Z,5600000,,,0,,P. Beverley bad pass TURNOVER (3 TO),"[201976, 1627826]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,3.0,,,,,,,,,,,,,,,,Zubac,1627826.0,,,
570,PT02M22.00S,2021-11-04T02:10:20.6Z,4,REGULAR,steal,,[],1627826,,,1610612746,113,121,2021-11-04T02:10:22Z,5610000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT02M01.00S,2021-11-04T02:10:41.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,71.30420499342969,14.705882352941178,1610612746,113,121,2021-11-04T02:10:47Z,5620000,-176.0,217.0,1,right,MISS R. Jackson 27' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,,,,27.99,Missed,,,,,,,,,,,,,
572,PT01M57.00S,2021-11-04T02:10:45.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,113,121,2021-11-04T02:10:47Z,5630000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,571.0,8.0,5.0,3.0,,,,,
573,PT01M52.00S,2021-11-04T02:10:50.4Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,113,121,2021-11-04T02:10:54Z,5640000,,,0,,A. Edwards lost ball TURNOVER (5 TO),"[1630162, 201587]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,5.0,,,,,,,,,,,,,,,,Batum,201587.0,,,
574,PT01M52.00S,2021-11-04T02:10:50.4Z,4,REGULAR,steal,,[],201587,,,1610612746,113,121,2021-11-04T02:10:52Z,5650000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT01M34.00S,2021-11-04T02:11:10.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,113,121,2021-11-04T02:11:10Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT01M34.00S,2021-11-04T02:11:19.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,113,121,2021-11-04T02:11:19Z,5670000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT01M31.00S,2021-11-04T02:12:52.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,94.43166885676742,4.6568627450980395,1610612746,113,124,2021-11-04T02:13:45Z,5680000,-227.0,0.0,1,right,R. Jackson 3PT  (29 PTS) (N. Batum 1 AST),"[202704, 201587]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,22.67,Made,29.0,N. Batum,201587.0,1.0,,,,,,,,,
579,PT01M26.00S,2021-11-04T02:13:06.9Z,4,REGULAR,foul,personal,[],201587,,,1610612750,113,124,2021-11-04T02:13:10Z,5700000,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1626157]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,1830.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
581,PT01M19.00S,2021-11-04T02:13:28.3Z,4,REGULAR,3pt,Jump Shot,[],1627736,16.113666228646515,94.36274509803921,1610612750,113,124,2021-11-04T02:14:06Z,5720000,-222.0,99.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,24.29,Missed,,,,,,,,,,,,,
582,PT01M19.00S,2021-11-04T02:13:28.3Z,4,REGULAR,rebound,offensive,[],201976,,,1610612750,113,124,2021-11-04T02:14:08Z,5730000,,,0,,P. Beverley REBOUND (Off:5 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,581.0,9.0,4.0,5.0,,,,,
583,PT01M14.00S,2021-11-04T02:13:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201976,8.492115637319317,47.549019607843135,1610612750,113,124,2021-11-04T02:14:14Z,5740000,12.0,27.0,1,left,MISS P. Beverley Layup,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,2.99,Missed,,,,,,,,,,,,,
587,PT01M12.00S,2021-11-04T02:13:34.6Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,113,124,2021-11-04T02:14:14Z,5750000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,583.0,6.0,5.0,1.0,,,,,
589,PT01M01.00S,2021-11-04T02:14:02.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,113,124,2021-11-04T02:14:02Z,5770000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M52.70S,2021-11-04T02:15:33.4Z,4,REGULAR,3pt,Jump Shot,[],202331,67.36202365308804,49.50980392156863,1610612746,113,124,2021-11-04T02:29:49Z,5780000,-2.0,254.0,1,right,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,,,,25.43,Missed,,,,,,,,,,,,,
591,PT00M51.70S,2021-11-04T02:15:34.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,113,124,2021-11-04T02:16:37Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,
592,PT00M51.70S,2021-11-04T02:15:44.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,113,124,2021-11-04T02:16:15Z,5800000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
594,PT00M51.70S,2021-11-04T02:16:22.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612750,113,124,2021-11-04T02:17:36Z,5820000,,,0,,,[],,,support,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,SC - Violation - No FGA
601,PT00M51.70S,2021-11-04T02:17:11.6Z,4,REGULAR,substitution,out,[],1628379,,,1610612750,113,124,2021-11-04T02:19:06Z,5825000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M51.70S,2021-11-04T02:17:11.6Z,4,REGULAR,substitution,out,[],1627826,,,1610612750,113,124,2021-11-04T02:19:06Z,5827500,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M51.70S,2021-11-04T02:17:11.6Z,4,REGULAR,substitution,in,[],1629611,,,1610612750,113,124,2021-11-04T02:19:06Z,5828750,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M51.70S,2021-11-04T02:17:11.6Z,4,REGULAR,substitution,in,[],1626159,,,1610612750,113,124,2021-11-04T02:19:06Z,5829375,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M39.90S,2021-11-04T02:18:00.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627736,8.492115637319317,44.36274509803921,1610612750,113,124,2021-11-04T02:18:06Z,5830000,28.0,27.0,1,left,MISS M. Beasley driving Layup - blocked,"[1627736, 1626159]",1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,,,,,,,3.92,Missed,,,,,,,,,,,Winslow,1626159.0,
596,PT00M39.90S,2021-11-04T02:18:00.8Z,4,REGULAR,block,,[],1626159,,,1610612750,113,124,2021-11-04T02:18:04Z,5840000,,,0,,J. Winslow BLOCK (2 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M35.00S,2021-11-04T02:18:05.7Z,4,REGULAR,rebound,offensive,[],201976,,,1610612750,113,124,2021-11-04T02:18:06Z,5850000,,,0,,P. Beverley REBOUND (Off:6 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,595.0,10.0,4.0,6.0,,,,,
598,PT00M34.90S,2021-11-04T02:18:06.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,7.440867279894875,45.588235294117645,1610612750,115,124,2021-11-04T02:18:12Z,5860000,22.0,17.0,1,left,P. Beverley driving Layup (10 PTS),[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,,,,2.81,Made,10.0,,,,,,,,,,,,
599,PT00M17.80S,2021-11-04T02:18:28.0Z,4,REGULAR,foul,personal,[],1626157,,,1610612746,115,124,2021-11-04T02:30:57Z,5870000,,,0,,K. Towns take personal FOUL (3 PF),"[1626157, 1626159]",1610612750.0,MIN,take,,,Towns,K. Towns,,,,,,1628954.0,3.0,0.0,Winslow,1626159.0,,,,,,,,,,,,,,,
605,PT00M17.80S,2021-11-04T02:19:08.6Z,4,REGULAR,substitution,out,[],1626159,,,1610612746,115,124,2021-11-04T02:19:11Z,5890000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M17.80S,2021-11-04T02:19:08.6Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,115,124,2021-11-04T02:19:11Z,5900000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M15.60S,2021-11-04T02:19:15.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612746,115,124,2021-11-04T02:19:26Z,5910000,,,0,,P. Beverley take personal FOUL (3 PF) (George 2 FT),"[201976, 202331]",1610612750.0,MIN,take,,,Beverley,P. Beverley,,,,,,1628954.0,3.0,1.0,George,202331.0,,,,,,,,,,,,,,,
609,PT00M15.60S,2021-11-04T02:19:46.2Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,115,125,2021-11-04T02:19:46Z,5930000,,,0,,P. George Free Throw 1 of 2 (31 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,Made,31.0,,,,,,,,,,,,
610,PT00M15.60S,2021-11-04T02:20:03.8Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,115,126,2021-11-04T02:20:03Z,5940000,,,0,,P. George Free Throw 2 of 2 (32 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,Made,32.0,,,,,,,,,,,,
611,PT00M11.00S,2021-11-04T02:20:12.5Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,115,126,2021-11-04T02:20:21Z,5950000,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (6 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,6.0,2002.0,,,,,,,,,,,,,,,,,,,
612,PT00M00.00S,2021-11-04T02:20:52.1Z,4,REGULAR,period,end,[],0,,,1610612746,115,126,2021-11-04T02:20:52Z,5960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M00.00S,2021-11-04T02:21:02.6Z,4,REGULAR,game,end,[],0,,,0,115,126,2021-11-04T02:21:02Z,5970000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
