actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
629,PT07M03.00S,2021-10-24T02:07:45.1Z,4,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,83,72,2021-10-24T02:07:45Z,5980000,,,0,,B. Ingram technical Free Throw 1 of 1 (23 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,23.0,,,,,,,
630,PT06M51.00S,2021-10-24T02:08:14.1Z,4,REGULAR,2pt,Jump Shot,[],1627742,81.553876478318,25.735294117647058,1610612740,83,74,2021-10-24T02:20:47Z,5990000,-121.0,121.0,1,right,B. Ingram 17' pullup Jump Shot (25 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.13,Made,,,,,,,,,,,25.0,,,,,,,
631,PT06M50.00S,2021-10-24T02:08:20.8Z,4,REGULAR,foul,personal,[],1626157,,,1610612750,83,74,2021-10-24T02:15:06Z,6000000,,,0,,K. Towns double personal FOUL (5 PF),"[1626157, 202685]",1610612750.0,MIN,double,,,Towns,K. Towns,,,,,,,,,,,204058.0,,5.0,0.0,Valanciunas,202685.0,,,,,,,,
660,PT06M50.00S,2021-10-24T02:08:20.8Z,4,REGULAR,foul,personal,[],202685,,,1610612750,83,74,2021-10-24T02:15:06Z,6007500,,,0,,J. Valanciunas double personal FOUL (5 PF),"[202685, 1626157]",1610612740.0,NOP,double,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,5.0,0.0,Towns,1626157.0,,,,,,,,
633,PT06M50.00S,2021-10-24T02:08:42.0Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,83,74,2021-10-24T02:08:47Z,6020000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M50.00S,2021-10-24T02:08:42.0Z,4,REGULAR,substitution,in,[],1630530,,,1610612750,83,74,2021-10-24T02:08:47Z,6030000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M36.00S,2021-10-24T02:09:12.6Z,4,REGULAR,foul,offensive,[],1626157,,,1610612750,83,74,2021-10-24T02:21:30Z,6040000,,,0,,K. Towns offensive FOUL (6 PF),"[1626157, 1630530]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,204058.0,,6.0,0.0,Murphy III,1630530.0,,,,,,,,
637,PT06M36.00S,2021-10-24T02:09:12.6Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,83,74,2021-10-24T02:10:06Z,6060000,,,0,,K. Towns offensive foul TURNOVER (5 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202041.0,5.0,,,,,,,,,,,,
638,PT06M36.00S,2021-10-24T02:09:31.8Z,4,REGULAR,foul,technical,['1freethrow'],1626157,,,1610612740,83,74,2021-10-24T02:10:00Z,6070000,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,204058.0,,6.0,1.0,,,,,,,,,,
639,PT06M36.00S,2021-10-24T02:10:01.7Z,4,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,83,75,2021-10-24T02:10:01Z,6080000,,,0,,B. Ingram technical Free Throw 1 of 1 (26 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,26.0,,,,,,,
640,PT06M36.00S,2021-10-24T02:10:14.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612740,83,75,2021-10-24T02:10:22Z,6090000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M36.00S,2021-10-24T02:10:14.1Z,4,REGULAR,substitution,in,[],1629675,,,1610612740,83,75,2021-10-24T02:10:22Z,6100000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M19.00S,2021-10-24T02:10:31.0Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,83,75,2021-10-24T02:10:50Z,6110000,,,0,,H. Jones bad pass TURNOVER (3 TO),"[1630529, 1629162]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,3.0,,,,,,,,,,,McLaughlin,1629162.0
643,PT06M19.00S,2021-10-24T02:10:31.0Z,4,REGULAR,steal,,[],1629162,,,1610612750,83,75,2021-10-24T02:10:33Z,6120000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M17.00S,2021-10-24T02:10:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612750,83,75,2021-10-24T02:11:04Z,6130000,,,0,,D. Graham shooting personal FOUL (2 PF) (Prince 2 FT),"[1628984, 1627752]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,2005.0,,2.0,0.0,Prince,1627752.0,,,,,,,,
646,PT06M17.00S,2021-10-24T02:11:10.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627752,,,1610612750,83,75,2021-10-24T02:11:10Z,6150000,,,0,,MISS T. Prince Free Throw 1 of 2,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Missed,,,,,,,,,,,,,,,,,,
647,PT06M17.00S,2021-10-24T02:11:10.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,83,75,2021-10-24T02:11:10Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,
649,PT06M17.00S,2021-10-24T02:11:10.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627752,,,1610612750,83,75,2021-10-24T02:11:32Z,6170000,,,0,,MISS T. Prince Free Throw 2 of 2,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Missed,,,,,,,,,,,,,,,,,,
650,PT06M14.00S,2021-10-24T02:11:13.0Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,83,75,2021-10-24T02:11:32Z,6180000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,649.0,3.0,3.0,0.0,,,,,,,,,,,,,,
651,PT06M08.00S,2021-10-24T02:11:36.9Z,4,REGULAR,2pt,Jump Shot,[],1628984,76.42904073587385,47.05882352941176,1610612740,83,75,2021-10-24T02:23:00Z,6190000,-15.0,169.0,1,right,MISS D. Graham 16' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,16.97,Missed,,,,,,,,,,,,,,,,,,
652,PT06M04.00S,2021-10-24T02:11:40.0Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612740,83,75,2021-10-24T02:11:40Z,6200000,,,0,,B. Ingram REBOUND (Off:3 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,651.0,5.0,2.0,3.0,,,,,,,,,,,,,,
653,PT06M03.00S,2021-10-24T02:11:40.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,87.20433639947439,45.588235294117645,1610612740,83,77,2021-10-24T02:11:47Z,6210000,-22.0,68.0,1,right,B. Ingram 7' Jump Shot (28 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,7.13,Made,,,,,,,,,,,28.0,,,,,,,
654,PT05M47.00S,2021-10-24T02:11:56.1Z,4,REGULAR,3pt,Jump Shot,[],1629675,29.911300919842315,72.30392156862744,1610612750,86,77,2021-10-24T02:12:04Z,6220000,-112.0,229.0,1,left,N. Reid 25' 3PT  (12 PTS) (J. McLaughlin 1 AST),"[1629675, 1629162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.44,Made,,,,,,,,,,,12.0,J. McLaughlin,1629162.0,1.0,,,,
656,PT05M29.00S,2021-10-24T02:12:19.9Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612740,86,77,2021-10-24T02:12:38Z,6240000,,,0,,N. Reid shooting personal FOUL (4 PF) (Valanciunas 2 FT),"[1629675, 202685]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,2005.0,,4.0,0.0,Valanciunas,202685.0,,,,,,,,
658,PT05M29.00S,2021-10-24T02:12:49.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,86,77,2021-10-24T02:12:49Z,6260000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M29.00S,2021-10-24T02:15:04.5Z,4,REGULAR,substitution,out,[],1627736,,,1610612740,86,77,2021-10-24T02:15:30Z,6270000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M29.00S,2021-10-24T02:15:04.5Z,4,REGULAR,substitution,out,[],1627752,,,1610612740,86,77,2021-10-24T02:15:30Z,6280000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M29.00S,2021-10-24T02:15:04.5Z,4,REGULAR,substitution,in,[],1626156,,,1610612740,86,77,2021-10-24T02:15:30Z,6290000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M29.00S,2021-10-24T02:15:04.5Z,4,REGULAR,substitution,in,[],1630183,,,1610612740,86,77,2021-10-24T02:15:30Z,6300000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M29.00S,2021-10-24T02:16:13.9Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,86,78,2021-10-24T02:16:13Z,6310000,,,0,,J. Valanciunas Free Throw 1 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
668,PT05M29.00S,2021-10-24T02:16:28.8Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,86,79,2021-10-24T02:16:28Z,6320000,,,0,,J. Valanciunas Free Throw 2 of 2 (16 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
669,PT05M14.00S,2021-10-24T02:16:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,53.67647058823529,1610612750,86,79,2021-10-24T02:16:51Z,6330000,-18.0,6.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,
670,PT05M12.00S,2021-10-24T02:16:47.3Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,86,79,2021-10-24T02:16:51Z,6340000,,,0,,J. Valanciunas REBOUND (Off:3 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,669.0,15.0,12.0,3.0,,,,,,,,,,,,,,
671,PT04M58.00S,2021-10-24T02:17:01.5Z,4,REGULAR,3pt,Jump Shot,[],1630529,71.04139290407359,25.0,1610612740,86,79,2021-10-24T02:17:11Z,6350000,-125.0,220.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,
672,PT04M56.00S,2021-10-24T02:17:03.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,86,79,2021-10-24T02:17:11Z,6360000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,671.0,,,,,,,,,,,,,,,,,
673,PT04M56.00S,2021-10-24T02:17:11.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,86,79,2021-10-24T02:17:11Z,6370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT04M47.00S,2021-10-24T02:17:20.5Z,4,REGULAR,2pt,Jump Shot,[],1626156,18.2161629434954,75.0,1610612750,88,79,2021-10-24T02:17:31Z,6380000,-125.0,119.0,1,left,D. Russell 17' fadeaway Jump Shot (6 PTS),[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,17.24,Made,,,,,,,,,,,6.0,,,,,,,
675,PT04M28.00S,2021-10-24T02:17:39.5Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,88,79,2021-10-24T02:17:43Z,6390000,,,0,,B. Ingram bad pass TURNOVER (7 TO),"[1627742, 1629162]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,7.0,,,,,,,,,,,McLaughlin,1629162.0
676,PT04M28.00S,2021-10-24T02:17:39.5Z,4,REGULAR,steal,,[],1629162,,,1610612750,88,79,2021-10-24T02:17:41Z,6400000,,,0,,J. McLaughlin STEAL (2 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M25.00S,2021-10-24T02:17:45.3Z,4,REGULAR,foul,personal,[],1630529,,,1610612750,88,79,2021-10-24T02:17:59Z,6410000,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1626156]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,204058.0,,1.0,1.0,Russell,1626156.0,,,,,,,,
679,PT04M16.00S,2021-10-24T02:18:15.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,24.655059132720105,84.06862745098039,1610612750,88,79,2021-10-24T02:18:20Z,6430000,-170.0,179.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
680,PT04M13.00S,2021-10-24T02:18:18.2Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,88,79,2021-10-24T02:18:20Z,6440000,,,0,,T. Murphy III REBOUND (Off:0 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,679.0,5.0,5.0,0.0,,,,,,,,,,,,,,
681,PT04M00.00S,2021-10-24T02:18:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.19776609724047,50.245098039215684,1610612740,88,81,2021-10-24T02:18:35Z,6450000,1.0,21.0,1,right,J. Valanciunas Layup (18 PTS) (B. Ingram 3 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.08,Made,,,,,,,,,,,18.0,B. Ingram,1627742.0,3.0,,,,
682,PT03M56.00S,2021-10-24T02:18:43.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,88,81,2021-10-24T02:18:43Z,6460000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT03M46.00S,2021-10-24T02:20:28.0Z,4,REGULAR,2pt,Jump Shot,[],1626156,26.10052562417871,56.127450980392155,1610612750,88,81,2021-10-24T02:20:39Z,6470000,-31.0,193.0,1,left,MISS D. Russell 19' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,19.52,Missed,,,,,,,,,,,,,,,,,,
684,PT03M42.00S,2021-10-24T02:20:32.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,88,81,2021-10-24T02:20:39Z,6480000,,,0,,J. Valanciunas REBOUND (Off:3 Def:13),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,683.0,16.0,13.0,3.0,,,,,,,,,,,,,,
685,PT03M23.00S,2021-10-24T02:20:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,89.70105124835742,54.166666666666664,1610612740,88,83,2021-10-24T02:20:54Z,6490000,21.0,44.0,1,right,J. Valanciunas Layup (20 PTS) (B. Ingram 4 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.89,Made,,,,,,,,,,,20.0,B. Ingram,1627742.0,4.0,,,,
687,PT03M05.00S,2021-10-24T02:21:08.1Z,4,REGULAR,3pt,Jump Shot,[],1629162,1.921813403416557,4.166666666666666,1610612750,88,83,2021-10-24T02:21:20Z,6510000,229.0,-34.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
688,PT03M01.00S,2021-10-24T02:21:12.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,88,83,2021-10-24T02:21:20Z,6520000,,,0,,J. Valanciunas REBOUND (Off:3 Def:14),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,687.0,17.0,14.0,3.0,,,,,,,,,,,,,,
689,PT02M50.00S,2021-10-24T02:21:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.9862023653088,48.529411764705884,1610612740,88,85,2021-10-24T02:30:18Z,6530000,-7.0,13.0,1,right,H. Jones cutting Layup (2 PTS) (J. Valanciunas 1 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,1.53,Made,,,,,,,,,,,2.0,J. Valanciunas,202685.0,1.0,,,,
691,PT02M39.00S,2021-10-24T02:21:34.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,32.670827858081466,55.88235294117647,1610612750,91,85,2021-10-24T02:21:41Z,6550000,-29.0,255.0,1,left,D. Russell 25' 3PT  (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.63,Made,,,,,,,,,,,9.0,,,,,,,
692,PT02M22.00S,2021-10-24T02:21:50.9Z,4,REGULAR,3pt,Jump Shot,[],1627742,70.12155059132719,73.77450980392157,1610612740,91,85,2021-10-24T02:22:17Z,6560000,119.0,228.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
693,PT02M18.00S,2021-10-24T02:21:54.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,91,85,2021-10-24T02:22:27Z,6570000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,692.0,2.0,1.0,1.0,,,,,,,,,,,,,,
694,PT02M18.00S,2021-10-24T02:22:29.7Z,4,REGULAR,foul,personal,[],1630529,,,1610612750,91,85,2021-10-24T02:29:42Z,6572500,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1629675]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,204058.0,,2.0,1.0,Reid,1629675.0,,,,,,,,
727,PT02M18.00S,2021-10-24T02:22:37.2Z,4,REGULAR,substitution,out,[],1630530,,,1610612750,91,85,2021-10-24T02:28:57Z,6575000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
728,PT02M18.00S,2021-10-24T02:22:37.2Z,4,REGULAR,substitution,in,[],202066,,,1610612750,91,85,2021-10-24T02:28:57Z,6577500,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
698,PT02M02.00S,2021-10-24T02:22:44.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,29.38567674113009,28.431372549019606,1610612750,91,85,2021-10-24T02:22:56Z,6620000,108.0,224.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,
699,PT01M59.00S,2021-10-24T02:22:49.0Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,91,85,2021-10-24T02:22:49Z,6630000,,,0,,B. Ingram REBOUND (Off:3 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,698.0,6.0,3.0,3.0,,,,,,,,,,,,,,
700,PT01M59.00S,2021-10-24T02:22:51.7Z,4,REGULAR,foul,personal,[],1630183,,,1610612740,91,85,2021-10-24T02:22:59Z,6640000,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 1627742]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,2005.0,,4.0,0.0,Ingram,1627742.0,,,,,,,,
702,PT01M48.00S,2021-10-24T02:23:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,84.31340341655716,50.0,1610612740,91,85,2021-10-24T02:23:35Z,6660000,0.0,95.0,1,right,MISS H. Jones 9' Jump Shot - blocked,"[1630529, 1629675]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,9.5,Missed,,,,,,,,,,,,,,,Reid,1629675.0,,
703,PT01M48.00S,2021-10-24T02:23:24.1Z,4,REGULAR,block,,[],1629675,,,1610612740,91,85,2021-10-24T02:32:40Z,6670000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
704,PT01M42.00S,2021-10-24T02:23:30.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,91,85,2021-10-24T02:23:35Z,6680000,,,0,,A. Edwards REBOUND (Off:3 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,702.0,9.0,6.0,3.0,,,,,,,,,,,,,,
705,PT01M40.00S,2021-10-24T02:23:32.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629675,9.806176084099869,46.32352941176471,1610612750,91,85,2021-10-24T02:34:19Z,6690000,18.0,40.0,1,left,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,4.38,Missed,,,,,,,,,,,,,,,,,,
706,PT01M40.00S,2021-10-24T02:23:32.2Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,91,85,2021-10-24T02:23:40Z,6700000,,,0,,G. Temple REBOUND (Off:2 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,705.0,5.0,3.0,2.0,,,,,,,,,,,,,,
707,PT01M34.00S,2021-10-24T02:23:44.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,91,85,2021-10-24T02:23:44Z,6710000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT01M34.00S,2021-10-24T02:24:47.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,91,85,2021-10-24T02:25:16Z,6720000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
710,PT01M34.00S,2021-10-24T02:24:47.7Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,91,85,2021-10-24T02:25:16Z,6740000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
712,PT01M22.00S,2021-10-24T02:25:36.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,85.89027595269383,68.13725490196079,1610612740,91,87,2021-10-24T02:25:41Z,6760000,91.0,80.0,1,right,B. Ingram 12' Jump Shot (30 PTS) (J. Valanciunas 2 AST),"[1627742, 202685]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,12.1,Made,,,,,,,,,,,30.0,J. Valanciunas,202685.0,2.0,,,,
714,PT00M58.60S,2021-10-24T02:26:02.2Z,4,REGULAR,3pt,Jump Shot,[],1629675,30.962549277266753,39.46078431372549,1610612750,91,87,2021-10-24T02:26:58Z,6770000,53.0,239.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,
715,PT00M58.30S,2021-10-24T02:26:02.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,91,87,2021-10-24T02:26:58Z,6780000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,714.0,,,,,,,,,,,,,,,,,
716,PT00M58.30S,2021-10-24T02:26:07.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,91,87,2021-10-24T02:27:09Z,6790000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,
717,PT00M47.70S,2021-10-24T02:26:29.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,93.77463863337714,4.901960784313726,1610612740,91,87,2021-10-24T02:27:18Z,6800000,-225.0,6.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,
718,PT00M43.30S,2021-10-24T02:26:33.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,91,87,2021-10-24T02:26:34Z,6810000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,717.0,3.0,2.0,1.0,,,,,,,,,,,,,,
719,PT00M25.90S,2021-10-24T02:26:51.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,33.327858081471746,50.73529411764706,1610612750,94,87,2021-10-24T02:27:25Z,6820000,-4.0,261.0,1,left,D. Russell 26' 3PT bank (12 PTS),[1626156],1610612750.0,MIN,bank,,,Russell,D. Russell,,,,,26.08,Made,,,,,,,,,,,12.0,,,,,,,
720,PT00M24.60S,2021-10-24T02:27:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,94,87,2021-10-24T02:27:18Z,6830000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M24.60S,2021-10-24T02:28:08.3Z,4,REGULAR,substitution,out,[],202685,,,1610612740,94,87,2021-10-24T02:28:32Z,6840000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M24.60S,2021-10-24T02:28:08.3Z,4,REGULAR,substitution,out,[],202066,,,1610612740,94,87,2021-10-24T02:28:32Z,6850000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M24.60S,2021-10-24T02:28:08.3Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,94,87,2021-10-24T02:28:32Z,6860000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
