actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
436,PT07M53.00S,2022-02-25T02:32:42.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,94.03745072273325,3.9215686274509802,1610612763,65,66,2022-02-25T02:32:48Z,4300000,-230.0,4.0,1,right,Z. Williams 3PT  (17 PTS) (S. Adams 5 AST),"[1630533, 203500]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,23.04,Made,,,,,,,,,,,,17.0,S. Adams,203500.0,5.0,
438,PT07M25.00S,2022-02-25T02:33:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.1268068331143235,48.28431372549019,1610612750,65,66,2022-02-25T02:33:14Z,4320000,9.0,5.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,1.0,Missed,,,,,,,,,,,,,,,,
439,PT07M23.00S,2022-02-25T02:33:12.8Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,65,66,2022-02-25T02:33:14Z,4330000,,,0,,N. Reid REBOUND (Off:2 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,438.0,2.0,0.0,2.0,,,,,,,,,,,,
440,PT07M21.00S,2022-02-25T02:33:15.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,8.492115637319317,4.166666666666666,1610612750,65,66,2022-02-25T02:33:25Z,4340000,229.0,27.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,23.08,Missed,,,,,,,,,,,,,,,,
441,PT07M14.00S,2022-02-25T02:33:22.0Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,65,66,2022-02-25T02:33:25Z,4350000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,440.0,2.0,1.0,1.0,,,,,,,,,,,,
442,PT07M13.00S,2022-02-25T02:33:22.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629020,6.652431011826544,49.50980392156863,1610612750,67,66,2022-02-25T02:35:08Z,4360000,2.0,10.0,1,left,J. Vanderbilt DUNK (7 PTS) (P. Beverley 4 AST),"[1629020, 201976]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,1.03,Made,,,,,,,,,,,,7.0,P. Beverley,201976.0,4.0,
444,PT06M54.00S,2022-02-25T02:33:58.2Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,67,66,2022-02-25T02:34:22Z,4380000,,,0,,S. Adams bad pass TURNOVER (2 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,2.0,,,,,,,,,,,,,,,,,,,,
445,PT06M53.00S,2022-02-25T02:34:03.1Z,3,REGULAR,foul,personal,[],1628991,,,1610612750,67,66,2022-02-25T02:34:07Z,4390000,,,0,,J. Jackson Jr. loose ball personal FOUL (3 PF),"[1628991, 1629020]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1627964.0,3.0,0.0,Vanderbilt,1629020.0,,,,,,,
447,PT06M45.00S,2022-02-25T02:34:25.1Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612750,67,66,2022-02-25T02:34:32Z,4410000,,,0,,S. Adams shooting personal FOUL (2 PF) (Edwards 2 FT),"[203500, 1630162]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,2003.0,2.0,0.0,Edwards,1630162.0,,,,,,,
449,PT06M45.00S,2022-02-25T02:34:49.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,67,66,2022-02-25T02:35:13Z,4430000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Missed,,,,,,,,,,,,,,,,
450,PT06M45.00S,2022-02-25T02:34:49.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,67,66,2022-02-25T02:35:13Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,
451,PT06M45.00S,2022-02-25T02:34:49.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,67,66,2022-02-25T02:35:13Z,4450000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Missed,,,,,,,,,,,,,,,,
452,PT06M43.00S,2022-02-25T02:34:51.0Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,66,2022-02-25T02:35:13Z,4460000,,,0,,S. Adams REBOUND (Off:6 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,451.0,11.0,5.0,6.0,,,,,,,,,,,,
453,PT06M22.00S,2022-02-25T02:35:34.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612763,67,66,2022-02-25T02:35:44Z,4470000,,,0,,J. Vanderbilt shooting personal FOUL (3 PF) (Adams 2 FT),"[1629020, 203500]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,2003.0,3.0,0.0,Adams,203500.0,,,,,,,
455,PT06M22.00S,2022-02-25T02:36:06.9Z,3,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,67,66,2022-02-25T02:36:06Z,4490000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,
456,PT06M22.00S,2022-02-25T02:36:06.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,67,66,2022-02-25T02:36:06Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,
457,PT06M22.00S,2022-02-25T02:36:07.5Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,67,66,2022-02-25T02:36:18Z,4510000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M22.00S,2022-02-25T02:36:07.5Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,67,66,2022-02-25T02:36:18Z,4520000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT06M22.00S,2022-02-25T02:36:07.5Z,3,REGULAR,substitution,in,[],203937,,,1610612763,67,66,2022-02-25T02:36:18Z,4530000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT06M22.00S,2022-02-25T02:36:07.5Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,67,66,2022-02-25T02:36:18Z,4540000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M22.00S,2022-02-25T02:36:31.4Z,3,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,67,67,2022-02-25T02:36:31Z,4550000,,,0,,S. Adams Free Throw 2 of 2 (6 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Made,,,,,,,,,,,,6.0,,,,
462,PT06M07.00S,2022-02-25T02:36:48.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.597240473061763,21.813725490196077,1610612750,67,67,2022-02-25T02:36:56Z,4560000,141.0,216.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,25.81,Missed,,,,,,,,,,,,,,,,
463,PT06M04.00S,2022-02-25T02:36:51.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,67,67,2022-02-25T02:36:56Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,
464,PT06M04.00S,2022-02-25T02:36:56.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,67,67,2022-02-25T02:36:56Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M57.00S,2022-02-25T02:37:14.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,32.14520367936925,46.81372549019608,1610612750,67,67,2022-02-25T02:37:18Z,4590000,16.0,250.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,25.02,Missed,,,,,,,,,,,,,,,,
466,PT05M55.00S,2022-02-25T02:37:16.7Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,67,67,2022-02-25T02:37:18Z,4600000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,465.0,1.0,1.0,0.0,,,,,,,,,,,,
467,PT05M49.00S,2022-02-25T02:37:22.8Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,67,67,2022-02-25T02:37:26Z,4610000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 1629020]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,2.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
468,PT05M49.00S,2022-02-25T02:37:22.8Z,3,REGULAR,steal,,[],1629020,,,1610612750,67,67,2022-02-25T02:37:24Z,4620000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M49.00S,2022-02-25T02:37:26.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612750,67,67,2022-02-25T02:37:41Z,4630000,,,0,,S. Adams take personal FOUL (3 PF) (Beverley 2 FT),"[203500, 201976]",1610612763.0,MEM,take,,,Adams,S. Adams,,,,,,,,,,,,,,1627964.0,3.0,0.0,Beverley,201976.0,,,,,,,
471,PT05M49.00S,2022-02-25T02:38:17.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201976,,,1610612750,68,67,2022-02-25T02:38:44Z,4650000,,,0,,P. Beverley Free Throw 1 of 2 (10 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,Made,,,,,,,,,,,,10.0,,,,
472,PT05M49.00S,2022-02-25T02:38:18.4Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,68,67,2022-02-25T02:38:24Z,4660000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M49.00S,2022-02-25T02:38:18.4Z,3,REGULAR,substitution,out,[],1629630,,,1610612750,68,67,2022-02-25T02:38:24Z,4670000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M49.00S,2022-02-25T02:38:18.4Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,68,67,2022-02-25T02:38:24Z,4680000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M49.00S,2022-02-25T02:38:18.4Z,3,REGULAR,substitution,in,[],1626145,,,1610612750,68,67,2022-02-25T02:38:24Z,4690000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M49.00S,2022-02-25T02:38:17.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201976,,,1610612750,68,67,2022-02-25T02:38:44Z,4700000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,Missed,,,,,,,,,,,,,,,,
477,PT05M46.00S,2022-02-25T02:38:20.7Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,68,67,2022-02-25T02:38:44Z,4710000,,,0,,P. Beverley REBOUND (Off:2 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,476.0,3.0,1.0,2.0,,,,,,,,,,,,
478,PT05M46.00S,2022-02-25T02:38:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,8.623521681997373,49.50980392156863,1610612750,68,67,2022-02-25T02:38:47Z,4720000,2.0,29.0,1,left,MISS P. Beverley putback Layup,[201976],1610612750.0,MIN,putback,,,Beverley,P. Beverley,,,,,,,,2.87,Missed,,,,,,,,,,,,,,,,
479,PT05M42.00S,2022-02-25T02:38:46.7Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,68,67,2022-02-25T02:38:46Z,4730000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,478.0,3.0,2.0,1.0,,,,,,,,,,,,
480,PT05M37.00S,2022-02-25T02:38:52.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201976,29.911300919842315,23.52941176470588,1610612750,71,67,2022-02-25T02:38:58Z,4740000,132.0,229.0,1,left,P. Beverley 26' 3PT  (13 PTS) (N. Reid 1 AST),"[201976, 1629675]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,26.43,Made,,,,,,,,,,,,13.0,N. Reid,1629675.0,1.0,
482,PT05M09.00S,2022-02-25T02:39:22.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612763,71,67,2022-02-25T02:39:33Z,4760000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT05M09.00S,2022-02-25T02:39:27.6Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,71,67,2022-02-25T02:39:40Z,4770000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT05M09.00S,2022-02-25T02:39:27.6Z,3,REGULAR,substitution,out,[],203500,,,1610612750,71,67,2022-02-25T02:39:40Z,4780000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT05M09.00S,2022-02-25T02:39:27.6Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,71,67,2022-02-25T02:39:40Z,4790000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M09.00S,2022-02-25T02:39:27.6Z,3,REGULAR,substitution,in,[],1629634,,,1610612750,71,67,2022-02-25T02:39:40Z,4800000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M54.00S,2022-02-25T02:39:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201976,7.966491458607096,47.05882352941176,1610612750,71,67,2022-02-25T02:40:00Z,4810000,15.0,22.0,1,left,MISS P. Beverley driving Layup - blocked,"[201976, 1629634]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,2.68,Missed,,,,,,,,,,Clarke,1629634.0,,,,,
488,PT04M54.00S,2022-02-25T02:39:56.5Z,3,REGULAR,block,,[],1629634,,,1610612750,71,67,2022-02-25T02:39:58Z,4820000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M52.00S,2022-02-25T02:39:58.5Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,71,67,2022-02-25T02:40:00Z,4830000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,
490,PT04M48.00S,2022-02-25T02:40:02.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203937,91.27792378449409,53.431372549019606,1610612763,71,67,2022-02-25T02:42:52Z,4840000,17.0,29.0,1,right,MISS K. Anderson running Layup - blocked,"[203937, 1630183]",1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,,,,3.41,Missed,,,,,,,,,,McDaniels,1630183.0,,,,,
491,PT04M48.00S,2022-02-25T02:40:02.6Z,3,REGULAR,block,,[],1630183,,,1610612763,71,67,2022-02-25T02:40:04Z,4850000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M46.00S,2022-02-25T02:40:04.6Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,71,67,2022-02-25T02:40:10Z,4860000,,,0,,Z. Williams REBOUND (Off:1 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,490.0,2.0,1.0,1.0,,,,,,,,,,,,
493,PT04M45.00S,2022-02-25T02:40:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,89.70105124835742,60.5392156862745,1610612763,71,67,2022-02-25T02:41:20Z,4870000,53.0,44.0,1,right,MISS Z. Williams 6' putback Layup - blocked,"[1630533, 1630162]",1610612763.0,MEM,putback,,,Williams,Z. Williams,,,,,,,,6.88,Missed,,,,,,,,,,Edwards,1630162.0,,,,,
494,PT04M45.00S,2022-02-25T02:40:06.5Z,3,REGULAR,block,,[],1630162,,,1610612763,71,67,2022-02-25T02:40:56Z,4880000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M44.00S,2022-02-25T02:40:07.5Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,71,67,2022-02-25T02:41:20Z,4890000,,,0,,Z. Williams REBOUND (Off:2 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,493.0,3.0,1.0,2.0,,,,,,,,,,,,
496,PT04M44.00S,2022-02-25T02:40:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612763,71,67,2022-02-25T02:40:23Z,4900000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Williams 2 FT),"[1630183, 1630533]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,1193.0,4.0,0.0,Williams,1630533.0,,,,,,,
498,PT04M44.00S,2022-02-25T02:40:43.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630533,,,1610612763,71,68,2022-02-25T02:40:43Z,4920000,,,0,,Z. Williams Free Throw 1 of 2 (18 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Made,,,,,,,,,,,,18.0,,,,
499,PT04M44.00S,2022-02-25T02:41:05.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630533,,,1610612763,71,69,2022-02-25T02:41:05Z,4930000,,,0,,Z. Williams Free Throw 2 of 2 (19 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Made,,,,,,,,,,,,19.0,,,,
500,PT04M36.00S,2022-02-25T02:41:16.6Z,3,REGULAR,turnover,traveling,[],1630162,,,1610612750,71,69,2022-02-25T02:41:27Z,4940000,,,0,,A. Edwards traveling TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,2.0,,,,,,,,,1193.0,,,,,,,,,,,
501,PT04M36.00S,2022-02-25T02:41:19.1Z,3,REGULAR,substitution,out,[],1630183,,,1610612763,71,69,2022-02-25T02:41:22Z,4950000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M36.00S,2022-02-25T02:41:19.1Z,3,REGULAR,substitution,in,[],1627752,,,1610612763,71,69,2022-02-25T02:41:22Z,4960000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M19.00S,2022-02-25T02:41:52.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612763,71,69,2022-02-25T02:41:57Z,4970000,,,0,,N. Reid shooting personal FOUL (3 PF) (Clarke 2 FT),"[1629675, 1629634]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,2003.0,3.0,0.0,Clarke,1629634.0,,,,,,,
505,PT04M19.00S,2022-02-25T02:42:19.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629634,,,1610612763,71,70,2022-02-25T02:42:19Z,4990000,,,0,,B. Clarke Free Throw 1 of 2 (1 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,Made,,,,,,,,,,,,1.0,,,,
506,PT04M19.00S,2022-02-25T02:42:19.9Z,3,REGULAR,substitution,out,[],201976,,,1610612763,71,70,2022-02-25T02:42:28Z,5000000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M19.00S,2022-02-25T02:42:19.9Z,3,REGULAR,substitution,in,[],1629162,,,1610612763,71,70,2022-02-25T02:42:28Z,5010000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M19.00S,2022-02-25T02:42:37.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629634,,,1610612763,71,71,2022-02-25T02:42:37Z,5020000,,,0,,B. Clarke Free Throw 2 of 2 (2 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,Made,,,,,,,,,,,,2.0,,,,
509,PT03M59.00S,2022-02-25T02:42:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,5.863994743758213,50.49019607843137,1610612750,73,71,2022-02-25T02:43:03Z,5030000,-2.0,3.0,1,left,T. Prince driving finger roll Layup (5 PTS) (A. Edwards 6 AST),"[1627752, 1630162]",1610612750.0,MIN,driving finger roll,,,Prince,T. Prince,,,,,,,,0.36,Made,,,,,,,,,,,,5.0,A. Edwards,1630162.0,6.0,
511,PT03M43.00S,2022-02-25T02:43:15.7Z,3,REGULAR,turnover,lost ball,[],203937,,,1610612763,73,71,2022-02-25T02:43:20Z,5050000,,,0,,K. Anderson lost ball TURNOVER (3 TO),"[203937, 1627752]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,3.0,Prince,1627752.0,,,,,,,,,,,,,,,,,,
512,PT03M43.00S,2022-02-25T02:43:15.7Z,3,REGULAR,steal,,[],1627752,,,1610612750,73,71,2022-02-25T02:44:20Z,5060000,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT03M39.00S,2022-02-25T02:43:20.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,19.92444152431012,90.44117647058823,1610612750,73,71,2022-02-25T02:46:10Z,5070000,-202.0,135.0,1,left,MISS T. Prince 24' running 3PT,[1627752],1610612750.0,MIN,running,,,Prince,T. Prince,,,,,,,,24.3,Missed,,,,,,,,,,,,,,,,
514,PT03M36.00S,2022-02-25T02:43:23.0Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,73,71,2022-02-25T02:43:27Z,5080000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,
515,PT03M30.00S,2022-02-25T02:43:28.9Z,3,REGULAR,3pt,Jump Shot,[],1626145,85.49605781865965,93.87254901960785,1610612763,73,71,2022-02-25T02:43:33Z,5090000,219.0,84.0,1,right,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,23.49,Missed,,,,,,,,,,,,,,,,
516,PT03M27.00S,2022-02-25T02:43:31.9Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,73,71,2022-02-25T02:43:31Z,5100000,,,0,,Z. Williams REBOUND (Off:3 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,515.0,4.0,1.0,3.0,,,,,,,,,,,,
517,PT03M26.00S,2022-02-25T02:43:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,93.9060446780552,50.0,1610612763,73,73,2022-02-25T02:43:39Z,5110000,0.0,5.0,1,right,Z. Williams putback Layup (21 PTS),[1630533],1610612763.0,MEM,putback,,,Williams,Z. Williams,,,,,,,,0.48,Made,,,,,,,,,,,,21.0,,,,
518,PT03M16.00S,2022-02-25T02:43:42.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,10.33180026281209,4.901960784313726,1610612750,76,73,2022-02-25T02:43:47Z,5120000,225.0,45.0,1,left,M. Beasley 3PT  (3 PTS) (A. Edwards 7 AST),"[1627736, 1630162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,22.99,Made,,,,,,,,,,,,3.0,A. Edwards,1630162.0,7.0,
520,PT03M00.00S,2022-02-25T02:43:58.2Z,3,REGULAR,3pt,Jump Shot,[],1629001,76.16622864651774,13.23529411764706,1610612763,76,76,2022-02-25T02:44:05Z,5140000,-184.0,172.0,1,right,D. Melton 25' 3PT  (12 PTS) (B. Clarke 2 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,25.14,Made,,,,,,,,,,,,12.0,B. Clarke,1629634.0,2.0,
522,PT02M46.00S,2022-02-25T02:44:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.276609724047304,53.92156862745098,1610612750,76,76,2022-02-25T02:44:16Z,5160000,-20.0,251.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,25.17,Missed,,,,,,,,,,,,,,,,
523,PT02M45.00S,2022-02-25T02:44:13.1Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,76,76,2022-02-25T02:44:16Z,5170000,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,,,,,,,,
